state	cp1.kappa	cp2.kappa	cp3.kappa	ig.kappa	cp1.alpha	cp2.alpha	cp3.alpha	ig.alpha	cp1.mu	cp2.mu	cp3.mu	ig.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ig.frequencies1	ig.frequencies2	ig.frequencies3	ig.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
70000000	9.449	12.552	13.017	8.200	0.2804	3.3841E-2	0.4074	0.3408	0.5740	0.4916	1.4035	1.5740	0.3017	0.2186	0.2796	0.2002	0.3062	0.2428	0.1690	0.2820	0.2914	0.2199	0.1884	0.3003	0.3576	0.1907	0.1598	0.2919	1.3337E-3	9.6523E-4	1.2179E-3	0.7439	5.2481E-3	2.691	1.963	128.611
71000000	9.069	12.676	13.494	9.302	0.1013	9.0767E-2	0.5802	0.3475	0.6216	0.4975	1.3755	1.5465	0.3083	0.2286	0.2790	0.1841	0.3220	0.2283	0.1668	0.2829	0.2843	0.2168	0.1962	0.3027	0.3479	0.1914	0.1561	0.3046	1.2969E-3	9.4337E-4	1.2426E-3	0.7521	8.2044E-3	3.174	1.968	125.289
72000000	8.810	9.773	13.199	8.324	0.3248	3.955E-2	0.5573	0.4798	0.5492	0.4880	1.4077	1.6003	0.2981	0.2366	0.2802	0.1851	0.3154	0.2369	0.1636	0.2840	0.3003	0.2072	0.1953	0.2972	0.3443	0.1883	0.1655	0.3019	1.2496E-3	8.9078E-4	1.1781E-3	0.7156	2.8765E-2	2.506	1.942	128.802
73000000	8.251	11.798	13.290	8.682	6.7507E-2	0.1128	0.6413	0.3539	0.5809	0.5018	1.3813	1.5796	0.3120	0.2300	0.2730	0.1849	0.3164	0.2360	0.1726	0.2749	0.2867	0.2206	0.1904	0.3022	0.3436	0.1985	0.1660	0.2919	1.1678E-3	7.6007E-4	1.1428E-3	0.6528	-8.3769E-3	2.469	1.896	134.133
74000000	8.427	12.902	13.390	8.312	0.2798	0.1028	0.6446	0.5047	0.5296	0.4625	1.5093	1.5391	0.3072	0.2214	0.2779	0.1935	0.3167	0.2452	0.1592	0.2789	0.2899	0.2155	0.1915	0.3031	0.3411	0.1921	0.1689	0.2979	1.2385E-3	8.7078E-4	1.1667E-3	0.7061	4.2112E-3	1.584	1.944	133.864
75000000	11.834	15.595	12.102	10.348	0.4060	0.1186	0.5137	0.3121	0.5543	0.5636	1.3465	1.5792	0.3042	0.2355	0.2763	0.1840	0.3088	0.2332	0.1793	0.2787	0.2931	0.2123	0.1984	0.2961	0.3353	0.2039	0.1671	0.2937	1.2735E-3	9.2038E-4	1.1593E-3	0.7300	8.2302E-3	4.278	1.904	130.118
76000000	7.107	11.122	13.887	9.624	7.9207E-2	9.5272E-2	0.6551	0.4805	0.5410	0.5150	1.4185	1.5682	0.3065	0.2238	0.2732	0.1966	0.3249	0.2334	0.1717	0.2701	0.2891	0.2205	0.2006	0.2897	0.3386	0.2043	0.1633	0.2938	1.2128E-3	8.1743E-4	1.1783E-3	0.6501	3.1223E-2	1.954	1.993	131.764
77000000	10.714	9.968	14.255	9.149	0.2768	6.8749E-2	0.5065	0.3562	0.5365	0.5487	1.3237	1.6392	0.3010	0.2332	0.2724	0.1934	0.3205	0.2393	0.1644	0.2758	0.2848	0.2232	0.1869	0.3051	0.3616	0.1877	0.1563	0.2945	1.2834E-3	8.5727E-4	1.2004E-3	0.6322	2.3567E-2	3.610	1.928	130.955
78000000	8.478	12.874	15.293	8.856	0.1403	9.3619E-2	0.7139	0.3468	0.4944	0.4672	1.4892	1.5938	0.3117	0.2314	0.2708	0.1860	0.3233	0.2376	0.1682	0.2709	0.2920	0.2195	0.1849	0.3036	0.3458	0.2041	0.1633	0.2868	1.179E-3	8.9937E-4	1.1227E-3	0.7674	1.1962E-2	1.645	1.875	131.557
79000000	8.594	14.011	13.337	7.950	0.2773	1.7926E-2	0.5636	0.3743	0.5007	0.5484	1.4067	1.5885	0.3111	0.2212	0.2720	0.1957	0.3165	0.2375	0.1693	0.2768	0.2876	0.2185	0.1932	0.3007	0.3425	0.2012	0.1660	0.2903	1.299E-3	1.0026E-3	1.2124E-3	0.7413	1.7677E-2	4.231	1.937	131.798
80000000	9.221	11.124	14.106	9.397	0.2748	2.0559E-2	0.4924	0.3364	0.4872	0.4821	1.3842	1.6991	0.3097	0.2198	0.2776	0.1929	0.3062	0.2387	0.1735	0.2817	0.2809	0.2256	0.1902	0.3033	0.3314	0.1950	0.1751	0.2985	1.239E-3	8.867E-4	1.1913E-3	0.7204	4.0546E-2	1.965	1.935	130.328
81000000	9.639	14.375	15.277	7.790	0.2571	7.9779E-2	0.7661	0.4604	0.5263	0.4774	1.4431	1.5982	0.3045	0.2345	0.2775	0.1835	0.3193	0.2424	0.1722	0.2661	0.2979	0.2154	0.1919	0.2947	0.3479	0.1961	0.1612	0.2948	1.2208E-3	8.9635E-4	1.1533E-3	0.7226	7.5471E-3	3.531	1.886	129.823
82000000	9.924	11.589	13.749	10.165	0.1703	1.615E-2	0.8377	0.3724	0.4841	0.5115	1.4263	1.6250	0.3105	0.2197	0.2783	0.1915	0.3092	0.2364	0.1778	0.2766	0.2892	0.2198	0.1914	0.2995	0.3462	0.1961	0.1610	0.2967	1.2491E-3	9.1795E-4	1.1365E-3	0.7168	5.4998E-3	1.862	1.923	131.936
83000000	10.507	15.232	12.155	9.027	0.2419	4.6489E-2	0.4423	0.3916	0.5340	0.5254	1.3744	1.6122	0.3071	0.2154	0.2841	0.1934	0.3196	0.2371	0.1769	0.2664	0.2900	0.2097	0.1913	0.3090	0.3471	0.1952	0.1582	0.2995	1.238E-3	8.5032E-4	1.19E-3	0.6802	1.8304E-3	1.507	1.966	130.983
84000000	8.434	13.062	13.038	9.279	0.3496	5.9639E-2	0.4801	0.4752	0.5645	0.5130	1.3687	1.5989	0.3129	0.2306	0.2690	0.1875	0.3091	0.2498	0.1725	0.2686	0.2863	0.2204	0.1892	0.3042	0.3488	0.1986	0.1518	0.3009	1.2057E-3	8.7616E-4	1.1335E-3	0.7075	7.6201E-3	1.999	1.987	135.566
85000000	9.092	10.775	12.635	7.363	0.2262	1.2084E-2	0.7143	0.3597	0.5283	0.5429	1.5015	1.4619	0.3173	0.2221	0.2692	0.1914	0.3144	0.2318	0.1807	0.2732	0.2889	0.2142	0.1938	0.3031	0.3486	0.1912	0.1543	0.3059	1.179E-3	7.6214E-4	1.1331E-3	0.6666	8.8276E-3	2.219	1.973	130.162
86000000	9.953	12.810	13.186	9.166	0.1531	5.3414E-2	0.6562	0.4621	0.5453	0.5446	1.3475	1.6084	0.3063	0.2179	0.2884	0.1874	0.3307	0.2298	0.1714	0.2681	0.2921	0.2114	0.1978	0.2987	0.3454	0.1924	0.1678	0.2943	1.3653E-3	1.0575E-3	1.2605E-3	0.7508	2.0937E-2	2.765	1.916	127.000
87000000	8.675	15.099	14.350	9.067	0.3692	0.1066	0.6312	0.3609	0.5055	0.4591	1.5027	1.5761	0.3079	0.2200	0.2658	0.2063	0.3042	0.2411	0.1736	0.2811	0.3027	0.2014	0.2043	0.2916	0.3498	0.1965	0.1528	0.3009	1.201E-3	8.259E-4	1.1617E-3	0.6759	2.2798E-2	1.839	2.036	132.844
88000000	9.678	12.140	16.284	8.700	0.1668	3.3391E-2	0.4792	0.3824	0.5154	0.4886	1.4045	1.6397	0.2993	0.2290	0.2834	0.1883	0.3139	0.2365	0.1737	0.2759	0.2900	0.2090	0.1909	0.3101	0.3332	0.1979	0.1707	0.2982	1.2303E-3	9.5121E-4	1.1576E-3	0.7774	3.8452E-2	1.534	1.895	130.646
89000000	9.356	13.914	14.325	7.874	2.9855E-2	1.1413E-2	0.6388	0.4430	0.5177	0.5037	1.3441	1.6860	0.3060	0.2304	0.2781	0.1855	0.3134	0.2441	0.1681	0.2744	0.2880	0.2154	0.1967	0.2999	0.3429	0.1896	0.1710	0.2965	1.1913E-3	7.847E-4	1.1318E-3	0.6481	-1.566E-2	2.563	1.945	134.035
90000000	9.563	10.986	12.249	8.972	0.1806	1.2423E-2	0.5435	0.3175	0.5488	0.5086	1.3957	1.5913	0.3104	0.2283	0.2790	0.1823	0.3162	0.2325	0.1755	0.2758	0.2882	0.2177	0.1893	0.3048	0.3436	0.1940	0.1635	0.2990	1.3244E-3	9.16E-4	1.2387E-3	0.6918	2.2269E-2	2.943	1.916	127.910
91000000	7.321	13.572	14.220	8.484	0.1218	6.1186E-2	0.6479	0.3536	0.5713	0.4750	1.4622	1.5315	0.3007	0.2251	0.2832	0.1910	0.3089	0.2407	0.1720	0.2783	0.2873	0.2084	0.2059	0.2984	0.3467	0.1989	0.1552	0.2993	1.2544E-3	9.6271E-4	1.1541E-3	0.7242	-7.0079E-3	1.366	2.018	134.145
92000000	6.866	9.774	13.588	7.186	0.1966	0.1447	0.7930	0.3360	0.5641	0.4424	1.3928	1.6496	0.3083	0.2267	0.2802	0.1847	0.3213	0.2277	0.1767	0.2743	0.2908	0.2177	0.1982	0.2933	0.3513	0.1996	0.1606	0.2885	1.385E-3	1.0167E-3	1.2675E-3	0.7279	6.2519E-3	5.447	2.039	127.485
93000000	7.795	13.754	9.518	8.611	0.2018	0.1397	0.7016	0.3613	0.5267	0.5175	1.4114	1.5887	0.3140	0.2291	0.2705	0.1864	0.3202	0.2352	0.1681	0.2765	0.2904	0.2070	0.1930	0.3096	0.3540	0.1862	0.1603	0.2995	1.2264E-3	8.3957E-4	1.1618E-3	0.7031	7.2232E-3	2.260	1.987	129.740
94000000	7.806	12.703	13.013	8.502	6.0734E-2	0.1138	0.7663	0.3808	0.5226	0.4958	1.4416	1.5839	0.3041	0.2250	0.2775	0.1934	0.3048	0.2431	0.1729	0.2791	0.2851	0.2140	0.1960	0.3048	0.3428	0.1949	0.1606	0.3017	1.265E-3	9.2841E-4	1.2067E-3	0.7267	-5.376E-3	3.162	1.941	129.465
95000000	6.645	14.745	13.070	7.518	0.2158	4.2297E-2	0.5120	0.3954	0.5367	0.5067	1.3807	1.6227	0.3014	0.2275	0.2752	0.1959	0.3164	0.2446	0.1611	0.2779	0.2865	0.2117	0.1990	0.3027	0.3391	0.1932	0.1707	0.2970	1.1941E-3	8.5674E-4	1.1437E-3	0.7165	1.3678E-2	4.083	1.927	133.186
96000000	7.001	11.296	11.244	9.015	0.1514	1.3392E-2	0.5500	0.3700	0.4966	0.5272	1.4037	1.6191	0.2999	0.2387	0.2731	0.1882	0.3093	0.2456	0.1698	0.2754	0.2892	0.2080	0.2049	0.2979	0.3509	0.1831	0.1670	0.2990	1.2362E-3	8.4915E-4	1.165E-3	0.6846	6.8028E-3	1.688	1.918	131.648
97000000	8.969	8.519	13.745	9.362	7.5945E-2	6.4517E-2	0.4637	0.3741	0.5300	0.5053	1.4009	1.6096	0.2932	0.2296	0.2842	0.1930	0.3135	0.2368	0.1701	0.2796	0.2904	0.2173	0.2034	0.2888	0.3444	0.2050	0.1582	0.2924	1.2919E-3	7.451E-4	1.2514E-3	0.5660	1.8372E-2	1.162	1.912	129.337
98000000	9.282	14.782	12.780	7.772	0.2144	6.4264E-2	0.6229	0.3439	0.5439	0.4989	1.4555	1.5425	0.3008	0.2248	0.2783	0.1960	0.3099	0.2327	0.1712	0.2861	0.2908	0.2110	0.1924	0.3058	0.3485	0.1915	0.1628	0.2972	1.2466E-3	8.3657E-4	1.169E-3	0.6594	-2.1762E-2	2.917	1.936	130.488
99000000	5.987	13.439	12.971	8.868	8.5264E-2	2.779E-2	0.5611	0.3912	0.5106	0.5268	1.3502	1.6622	0.2956	0.2264	0.2775	0.2004	0.3149	0.2392	0.1695	0.2764	0.2936	0.2036	0.1941	0.3087	0.3424	0.1911	0.1674	0.2991	1.2914E-3	9.2339E-4	1.2099E-3	0.7012	1.9222E-2	4.294	2.056	126.828
100000000	7.046	15.569	12.197	9.096	0.1735	6.8207E-2	0.5674	0.3898	0.5694	0.4768	1.3884	1.6114	0.3131	0.2211	0.2701	0.1957	0.3118	0.2436	0.1702	0.2743	0.2796	0.2261	0.1871	0.3072	0.3506	0.1914	0.1612	0.2968	1.3169E-3	9.3813E-4	1.2348E-3	0.7060	1.0029E-2	3.032	1.896	127.538
101000000	9.668	11.694	10.992	8.081	2.8875E-2	3.5445E-2	0.6670	0.4299	0.5100	0.4497	1.4589	1.6287	0.2999	0.2287	0.2752	0.1961	0.3079	0.2411	0.1782	0.2728	0.2986	0.2092	0.1906	0.3016	0.3372	0.1931	0.1641	0.3056	1.1699E-3	7.6967E-4	1.1365E-3	0.6778	-5.9903E-3	3.673	1.928	132.313
102000000	9.486	10.484	13.591	8.116	0.1203	8.1331E-2	0.5825	0.3776	0.5048	0.4917	1.4269	1.6236	0.3045	0.2210	0.2769	0.1977	0.3249	0.2375	0.1723	0.2653	0.2890	0.2134	0.2007	0.2969	0.3438	0.1924	0.1683	0.2955	1.2464E-3	9.9857E-4	1.1807E-3	0.7858	6.9414E-3	1.730	1.937	130.061
103000000	9.684	14.469	13.837	10.166	0.2088	6.3031E-2	0.5587	0.3612	0.4472	0.5428	1.3938	1.6664	0.3059	0.2141	0.2695	0.2105	0.3239	0.2421	0.1710	0.2631	0.2942	0.2137	0.1854	0.3067	0.3479	0.1913	0.1595	0.3013	1.2538E-3	8.4662E-4	1.1983E-3	0.6825	-5.4664E-3	2.374	1.899	129.524
104000000	8.899	17.143	14.602	8.060	0.1083	1.1464E-2	0.5080	0.3510	0.5505	0.4963	1.4222	1.5743	0.3031	0.2361	0.2774	0.1834	0.3228	0.2226	0.1796	0.2751	0.2896	0.2134	0.1891	0.3079	0.3457	0.2000	0.1625	0.2918	1.1891E-3	8.5461E-4	1.1332E-3	0.7171	4.8797E-3	2.374	1.935	131.630
105000000	8.767	14.859	12.956	7.976	0.2233	2.2445E-2	0.5873	0.3967	0.5372	0.5176	1.4214	1.5664	0.3009	0.2372	0.2709	0.1909	0.3271	0.2369	0.1693	0.2667	0.2884	0.2085	0.1954	0.3077	0.3403	0.1900	0.1640	0.3057	1.2428E-3	9.3188E-4	1.1551E-3	0.7517	1.1191E-2	1.610	1.897	130.418
106000000	7.154	11.707	13.627	7.998	0.2679	3.5787E-2	0.5244	0.3633	0.5699	0.5200	1.4326	1.5163	0.3097	0.2217	0.2799	0.1887	0.3076	0.2351	0.1802	0.2771	0.2791	0.2158	0.1953	0.3098	0.3462	0.2015	0.1548	0.2976	1.1569E-3	8.8892E-4	1.1197E-3	0.7555	1.7866E-2	2.794	2.016	132.465
107000000	8.292	12.321	12.945	8.326	0.1495	6.1103E-2	0.5822	0.3008	0.5699	0.4787	1.4391	1.5540	0.3060	0.2269	0.2757	0.1913	0.3197	0.2426	0.1709	0.2668	0.2943	0.2164	0.2020	0.2872	0.3600	0.1891	0.1627	0.2882	1.2642E-3	9.3347E-4	1.1968E-3	0.7040	4.0024E-3	3.654	2.023	125.630
108000000	8.273	13.450	12.368	7.900	0.1303	7.4247E-2	0.5895	0.3516	0.5187	0.4924	1.4890	1.5406	0.3107	0.2294	0.2662	0.1937	0.3155	0.2290	0.1733	0.2821	0.2880	0.2101	0.1960	0.3059	0.3447	0.1953	0.1602	0.2999	1.2567E-3	9.0715E-4	1.1716E-3	0.7114	1.1129E-2	3.416	2.046	129.336
109000000	9.320	10.705	13.169	7.400	6.0342E-2	3.7172E-2	0.5992	0.3023	0.5704	0.4669	1.3951	1.6138	0.2912	0.2288	0.2840	0.1960	0.3184	0.2424	0.1693	0.2700	0.2943	0.2222	0.1807	0.3028	0.3556	0.1883	0.1693	0.2868	1.2429E-3	7.9752E-4	1.1809E-3	0.6432	1.5098E-2	3.420	1.954	128.250
110000000	10.213	11.304	14.229	7.605	7.9087E-2	4.3343E-2	0.5171	0.3915	0.5266	0.5366	1.3991	1.5814	0.2942	0.2298	0.2813	0.1947	0.3100	0.2471	0.1771	0.2659	0.3003	0.2139	0.1883	0.2975	0.3298	0.2064	0.1595	0.3042	1.2268E-3	8.243E-4	1.1798E-3	0.6943	1.9505E-2	3.346	1.928	128.787
111000000	10.431	11.905	12.628	8.817	7.654E-2	6.2864E-2	0.5618	0.3871	0.5064	0.5553	1.4352	1.5440	0.3091	0.2304	0.2705	0.1900	0.3221	0.2301	0.1693	0.2785	0.2899	0.2097	0.1977	0.3028	0.3486	0.1907	0.1592	0.3014	1.3361E-3	1.0335E-3	1.2256E-3	0.7620	2.6906E-2	2.813	1.983	126.896
112000000	8.916	12.403	15.886	8.504	0.1839	4.6549E-2	0.5994	0.4355	0.4803	0.5602	1.4045	1.6001	0.3007	0.2192	0.2806	0.1995	0.3072	0.2499	0.1754	0.2676	0.2899	0.2136	0.1932	0.3034	0.3488	0.1961	0.1605	0.2946	1.1607E-3	8.3376E-4	1.152E-3	0.7118	-1.4994E-2	3.415	1.913	132.211
113000000	11.670	15.539	15.564	8.843	0.2696	9.6E-2	0.5807	0.4550	0.5283	0.5105	1.3911	1.6165	0.3011	0.2253	0.2682	0.2055	0.3172	0.2417	0.1740	0.2671	0.2866	0.2160	0.1922	0.3052	0.3461	0.1963	0.1662	0.2913	1.2265E-3	8.7394E-4	1.1558E-3	0.7257	5.3961E-3	3.208	1.913	129.850
114000000	8.028	12.129	13.435	10.354	0.1772	5.9344E-2	0.6402	0.4916	0.5510	0.5280	1.3652	1.6010	0.3044	0.2196	0.2794	0.1966	0.3159	0.2420	0.1764	0.2657	0.2937	0.2217	0.1893	0.2953	0.3397	0.1973	0.1613	0.3017	1.1633E-3	7.4576E-4	1.1075E-3	0.6594	2.598E-3	2.435	1.943	136.874
115000000	8.340	15.750	13.685	8.723	0.1377	1.6103E-2	0.4623	0.3803	0.5037	0.4523	1.4367	1.6567	0.3102	0.2230	0.2741	0.1926	0.3209	0.2323	0.1708	0.2760	0.2892	0.2156	0.1899	0.3053	0.3375	0.2026	0.1534	0.3064	1.2912E-3	9.7173E-4	1.2193E-3	0.8049	3.1145E-2	1.703	1.946	128.819
116000000	8.019	12.346	12.897	9.198	6.8391E-2	3.4149E-3	0.6442	0.3933	0.5848	0.4643	1.3564	1.6430	0.3018	0.2266	0.2889	0.1826	0.3231	0.2231	0.1779	0.2759	0.2838	0.2182	0.1976	0.3004	0.3363	0.1999	0.1579	0.3059	1.3014E-3	9.1118E-4	1.2107E-3	0.7128	5.3958E-3	2.877	2.094	132.709
117000000	8.646	14.638	12.400	6.950	2.6159E-2	8.1018E-3	0.5922	0.3285	0.5553	0.4602	1.4284	1.6015	0.2955	0.2324	0.2724	0.1997	0.3139	0.2304	0.1750	0.2807	0.2953	0.2099	0.1959	0.2990	0.3498	0.1887	0.1607	0.3008	1.2706E-3	9.252E-4	1.1893E-3	0.7210	2.9244E-2	2.253	1.993	128.103
118000000	8.123	12.869	12.679	8.518	2.2725E-2	9.7653E-3	0.6371	0.3824	0.4799	0.4787	1.5045	1.5806	0.2994	0.2268	0.2763	0.1975	0.3104	0.2499	0.1703	0.2694	0.2833	0.2174	0.2004	0.2990	0.3457	0.2013	0.1533	0.2996	1.2481E-3	8.4048E-4	1.1861E-3	0.7095	1.1325E-2	3.880	1.943	130.906
119000000	8.356	14.215	12.354	7.373	0.2362	5.5675E-2	0.7155	0.3006	0.5491	0.5078	1.3851	1.6035	0.2995	0.2278	0.2843	0.1884	0.3107	0.2407	0.1657	0.2829	0.2856	0.2173	0.1954	0.3016	0.3636	0.1895	0.1488	0.2982	1.2328E-3	8.6583E-4	1.1465E-3	0.7044	9.0444E-3	2.230	1.956	132.277
120000000	8.337	11.838	11.335	8.272	0.1199	1.7516E-2	0.4725	0.2644	0.5910	0.4657	1.4236	1.5619	0.3023	0.2182	0.2894	0.1901	0.3150	0.2387	0.1659	0.2804	0.2954	0.2064	0.1963	0.3019	0.3486	0.1969	0.1559	0.2987	1.206E-3	8.1422E-4	1.1452E-3	0.6803	3.1454E-2	5.004	1.950	132.078
121000000	9.968	11.453	11.557	10.081	0.4115	7.8364E-2	0.6646	0.3755	0.5339	0.5167	1.4006	1.5934	0.2997	0.2324	0.2803	0.1876	0.3025	0.2428	0.1728	0.2818	0.2981	0.2132	0.1988	0.2899	0.3495	0.1957	0.1592	0.2956	1.3242E-3	9.3554E-4	1.2048E-3	0.7103	1.9473E-2	1.283	1.902	128.472
122000000	8.297	12.574	16.581	9.402	0.2102	2.8011E-2	0.5052	0.4375	0.5528	0.4762	1.4662	1.5458	0.2997	0.2212	0.2869	0.1922	0.3163	0.2472	0.1654	0.2711	0.2958	0.2135	0.1862	0.3044	0.3452	0.1962	0.1610	0.2976	1.2876E-3	9.2144E-4	1.2156E-3	0.7107	-5.3069E-3	1.845	1.908	127.988
123000000	8.976	11.489	13.910	8.516	0.2602	0.1008	0.7198	0.3089	0.5256	0.4581	1.4219	1.6428	0.2969	0.2231	0.2845	0.1954	0.3073	0.2442	0.1697	0.2789	0.2820	0.2090	0.2003	0.3087	0.3482	0.1966	0.1667	0.2885	1.3323E-3	9.5E-4	1.2259E-3	0.7317	3.6996E-2	2.901	1.902	125.207
124000000	11.144	10.990	14.138	8.623	0.2189	7.5233E-3	0.5425	0.3485	0.5014	0.5164	1.3977	1.6320	0.2983	0.2280	0.2846	0.1891	0.3306	0.2251	0.1704	0.2739	0.2949	0.2158	0.1919	0.2974	0.3427	0.1936	0.1624	0.3014	1.2303E-3	9.3415E-4	1.1614E-3	0.7344	2.2522E-2	2.291	1.964	130.859
125000000	8.281	13.778	13.024	9.430	0.4605	2.8243E-2	0.7302	0.3653	0.5080	0.5248	1.4449	1.5648	0.3071	0.2223	0.2823	0.1883	0.3102	0.2420	0.1693	0.2785	0.2952	0.2078	0.1981	0.2990	0.3371	0.2033	0.1646	0.2950	1.2752E-3	8.0483E-4	1.2122E-3	0.6441	9.7727E-3	3.567	1.988	128.792
126000000	8.303	9.216	13.136	8.350	0.1500	5.0544E-2	0.6014	0.3512	0.5113	0.5415	1.4188	1.5714	0.2972	0.2278	0.2757	0.1993	0.3226	0.2372	0.1633	0.2769	0.2911	0.2133	0.1920	0.3036	0.3333	0.2106	0.1625	0.2936	1.1669E-3	8.802E-4	1.1288E-3	0.7495	1.6634E-2	5.348	1.990	131.524
127000000	10.742	13.510	13.660	10.817	0.2280	2.1588E-2	0.6386	0.3328	0.5615	0.5638	1.3560	1.5609	0.2966	0.2274	0.2834	0.1926	0.3034	0.2436	0.1720	0.2810	0.2988	0.2135	0.1933	0.2944	0.3527	0.1862	0.1634	0.2977	1.2384E-3	9.2994E-4	1.1605E-3	0.7407	1.3177E-3	3.207	2.004	129.289
128000000	9.272	12.290	13.323	8.714	8.0707E-2	0.1412	0.5655	0.3774	0.5352	0.5450	1.3631	1.6020	0.3023	0.2198	0.2845	0.1934	0.3202	0.2324	0.1747	0.2728	0.2877	0.2107	0.2066	0.2950	0.3411	0.1935	0.1666	0.2988	1.2919E-3	8.4776E-4	1.2125E-3	0.6622	1.298E-2	1.937	1.938	131.129
129000000	8.383	12.668	11.929	10.083	0.3368	2.3888E-2	0.6021	0.4108	0.5212	0.5249	1.3949	1.6045	0.3104	0.2235	0.2775	0.1886	0.3200	0.2420	0.1615	0.2765	0.2745	0.2193	0.1991	0.3071	0.3380	0.2024	0.1664	0.2932	1.236E-3	9.1605E-4	1.1845E-3	0.7807	-7.411E-3	1.716	1.954	129.396
130000000	7.490	13.540	14.260	8.954	9.9751E-2	4.0491E-2	0.4993	0.4292	0.5023	0.4868	1.4749	1.5796	0.3115	0.2240	0.2778	0.1867	0.3182	0.2385	0.1668	0.2765	0.2929	0.2120	0.1842	0.3109	0.3456	0.1923	0.1599	0.3022	1.2214E-3	8.9688E-4	1.1874E-3	0.7079	3.9321E-2	3.319	1.966	132.005
131000000	9.244	12.359	15.285	9.210	0.1035	3.0724E-2	0.5848	0.4546	0.5179	0.4783	1.4063	1.6461	0.3059	0.2336	0.2720	0.1885	0.3242	0.2385	0.1641	0.2732	0.2872	0.2097	0.1938	0.3093	0.3450	0.1876	0.1687	0.2987	1.2004E-3	8.1372E-4	1.1973E-3	0.7008	3.739E-2	1.524	2.037	129.319
132000000	7.749	12.128	13.951	9.241	0.1388	3.4373E-2	0.4755	0.3734	0.5027	0.4975	1.3805	1.6697	0.3004	0.2234	0.2824	0.1938	0.3267	0.2318	0.1707	0.2709	0.2879	0.2143	0.1936	0.3041	0.3398	0.1885	0.1684	0.3033	1.2175E-3	8.4975E-4	1.1372E-3	0.7082	1.491E-2	2.008	1.965	134.275
133000000	6.961	10.287	12.982	8.123	0.2337	6.3452E-2	0.8066	0.3973	0.5140	0.4859	1.4262	1.6206	0.2897	0.2185	0.2860	0.2058	0.3164	0.2346	0.1783	0.2708	0.3010	0.2193	0.1831	0.2966	0.3385	0.1879	0.1652	0.3084	1.3143E-3	8.8759E-4	1.2395E-3	0.6923	-1.8442E-2	1.974	1.928	128.542
134000000	8.865	17.263	13.482	8.158	0.2671	6.6541E-2	0.5806	0.3922	0.5829	0.4754	1.4355	1.5473	0.3006	0.2228	0.2812	0.1954	0.3199	0.2371	0.1719	0.2711	0.2846	0.2161	0.1964	0.3028	0.3489	0.1958	0.1635	0.2918	1.2456E-3	9.6996E-4	1.154E-3	0.7478	-1.6661E-2	2.181	1.883	129.428
135000000	8.835	11.234	12.884	8.758	0.1390	9.3062E-3	0.4908	0.2971	0.5025	0.5051	1.4123	1.6273	0.3028	0.2218	0.2822	0.1932	0.3240	0.2314	0.1749	0.2697	0.2756	0.2222	0.2055	0.2966	0.3421	0.1962	0.1561	0.3056	1.2215E-3	7.7855E-4	1.1298E-3	0.6533	-1.093E-2	3.938	1.909	132.739
136000000	11.021	10.939	15.757	8.575	0.1670	1.549E-2	0.7412	0.2764	0.5217	0.5536	1.3817	1.5871	0.2971	0.2349	0.2677	0.2003	0.3166	0.2359	0.1667	0.2809	0.2847	0.2107	0.1960	0.3086	0.3376	0.1938	0.1759	0.2927	1.2577E-3	8.7684E-4	1.1948E-3	0.7253	-4.0987E-3	2.254	1.903	128.844
137000000	9.556	11.598	13.915	8.779	0.1949	7.0116E-2	0.5898	0.3914	0.5675	0.4772	1.3645	1.6389	0.3030	0.2277	0.2783	0.1910	0.3169	0.2412	0.1702	0.2717	0.2904	0.2197	0.1930	0.2969	0.3586	0.1926	0.1574	0.2914	1.3084E-3	8.9176E-4	1.2176E-3	0.6842	1.7108E-2	0.766	2.004	128.866
138000000	8.711	13.177	13.635	7.779	0.1062	2.1693E-2	0.7987	0.4148	0.5289	0.4887	1.4041	1.6254	0.3028	0.2309	0.2669	0.1993	0.3104	0.2415	0.1729	0.2752	0.2954	0.2147	0.1895	0.3004	0.3484	0.1946	0.1646	0.2924	1.2514E-3	9.4183E-4	1.1801E-3	0.7493	2.3391E-2	3.680	1.910	131.960
139000000	10.243	11.861	14.327	8.348	0.1145	2.0763E-2	0.4706	0.4216	0.5560	0.5053	1.4201	1.5608	0.3081	0.2258	0.2774	0.1887	0.3117	0.2423	0.1720	0.2740	0.2809	0.2163	0.1988	0.3039	0.3529	0.1895	0.1585	0.2990	1.2353E-3	7.8614E-4	1.2046E-3	0.6216	1.3359E-3	3.648	1.878	129.440
140000000	9.389	15.495	16.036	8.007	0.1400	1.375E-2	0.7699	0.3782	0.5552	0.4729	1.4144	1.6028	0.2960	0.2316	0.2757	0.1967	0.3120	0.2411	0.1631	0.2838	0.2999	0.2023	0.1861	0.3118	0.3369	0.2015	0.1668	0.2948	1.2514E-3	9.7039E-4	1.1715E-3	0.7752	6.6416E-3	4.362	1.977	132.599
