state	cp1.kappa	cp2.kappa	cp3.kappa	ig.kappa	cp1.alpha	cp2.alpha	cp3.alpha	ig.alpha	cp1.mu	cp2.mu	cp3.mu	ig.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ig.frequencies1	ig.frequencies2	ig.frequencies3	ig.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
141000000	8.363	10.328	13.702	8.312	6.0004E-2	5.7551E-2	0.6668	0.3694	0.5743	0.5251	1.3926	1.5492	0.3039	0.2234	0.2796	0.1931	0.3158	0.2359	0.1678	0.2804	0.2872	0.2209	0.1955	0.2965	0.3440	0.1927	0.1550	0.3083	1.2223E-3	8.4003E-4	1.1789E-3	0.7075	-2.4781E-3	2.136	2.070	130.611
142000000	11.595	11.294	13.445	9.387	0.2354	5.5306E-2	0.5493	0.3605	0.5805	0.5481	1.3598	1.5532	0.3071	0.2209	0.2735	0.1985	0.3145	0.2321	0.1691	0.2843	0.2916	0.2229	0.1858	0.2997	0.3302	0.1972	0.1681	0.3045	1.2577E-3	1.0068E-3	1.1728E-3	0.7632	-5.3223E-3	3.067	1.914	128.911
143000000	11.211	10.978	13.029	8.263	0.1985	5.3059E-2	0.5623	0.5133	0.5027	0.5131	1.4738	1.5519	0.3142	0.2221	0.2649	0.1988	0.3212	0.2285	0.1691	0.2812	0.2946	0.2182	0.1947	0.2925	0.3581	0.1957	0.1587	0.2875	1.241E-3	8.6003E-4	1.1677E-3	0.6899	5.1251E-3	2.739	1.972	129.166
144000000	7.284	9.933	15.632	7.070	0.1210	1.2538E-2	0.6065	0.3796	0.5100	0.5649	1.4223	1.5437	0.2941	0.2403	0.2738	0.1918	0.3091	0.2472	0.1638	0.2799	0.2820	0.2142	0.1910	0.3129	0.3456	0.1947	0.1570	0.3027	1.3041E-3	1.0497E-3	1.2037E-3	0.7712	1.732E-2	2.004	1.944	124.731
145000000	8.958	11.110	15.398	8.667	0.2303	1.8179E-2	0.6497	0.2774	0.5068	0.4833	1.4437	1.6123	0.3022	0.2279	0.2816	0.1883	0.3195	0.2487	0.1657	0.2660	0.2850	0.2191	0.1896	0.3063	0.3477	0.1927	0.1622	0.2974	1.2549E-3	7.983E-4	1.1783E-3	0.6451	1.4402E-2	3.125	1.929	133.843
146000000	10.729	12.503	15.857	8.459	0.3153	8.3233E-2	0.8798	0.3412	0.5045	0.5219	1.3966	1.6238	0.3023	0.2248	0.2720	0.2009	0.3133	0.2374	0.1784	0.2709	0.2859	0.2106	0.2025	0.3010	0.3496	0.1867	0.1635	0.3002	1.2187E-3	9.0275E-4	1.122E-3	0.7292	1.99E-2	2.235	1.971	135.979
147000000	9.706	11.567	15.092	7.603	0.1418	4.0103E-2	0.7052	0.3534	0.4999	0.5048	1.3927	1.6515	0.3050	0.2345	0.2696	0.1909	0.3208	0.2409	0.1683	0.2700	0.3030	0.2104	0.1902	0.2964	0.3433	0.1995	0.1665	0.2907	1.2299E-3	8.3705E-4	1.1602E-3	0.6930	2.0317E-2	2.091	1.910	129.704
148000000	10.128	14.222	14.529	9.339	0.1711	1.3033E-2	0.6826	0.3465	0.4952	0.5459	1.3971	1.6075	0.3054	0.2303	0.2649	0.1994	0.3299	0.2369	0.1644	0.2688	0.2991	0.2107	0.1895	0.3006	0.3553	0.1947	0.1599	0.2900	1.2324E-3	9.2174E-4	1.1631E-3	0.7110	-8.7861E-3	1.889	1.908	131.381
149000000	10.448	15.183	14.855	9.011	0.1489	0.1077	0.5106	0.3814	0.5096	0.5074	1.3854	1.6462	0.3102	0.2251	0.2684	0.1964	0.3268	0.2228	0.1690	0.2814	0.2914	0.2171	0.1975	0.2941	0.3447	0.1901	0.1709	0.2943	1.2158E-3	8.5373E-4	1.1505E-3	0.7127	2.2753E-3	4.363	1.963	129.666
150000000	8.998	11.099	13.760	8.040	0.4451	3.4612E-2	0.4937	0.4377	0.5235	0.4965	1.4016	1.6254	0.2995	0.2322	0.2761	0.1922	0.3055	0.2483	0.1696	0.2767	0.2886	0.2109	0.1935	0.3071	0.3411	0.2048	0.1665	0.2876	1.2751E-3	9.8936E-4	1.2091E-3	0.7707	-1.9628E-2	3.557	1.927	128.861
151000000	7.505	11.862	12.912	7.999	0.1199	5.5103E-2	0.5652	0.3443	0.5465	0.4688	1.4493	1.5790	0.2973	0.2307	0.2790	0.1930	0.3237	0.2323	0.1779	0.2661	0.2854	0.2096	0.1978	0.3072	0.3381	0.2041	0.1631	0.2947	1.2493E-3	9.7029E-4	1.1728E-3	0.7368	-1.5733E-2	4.132	2.002	131.741
152000000	9.065	13.308	12.835	9.277	0.2703	4.1834E-2	0.6957	0.3480	0.5132	0.5462	1.4004	1.5842	0.2974	0.2371	0.2751	0.1905	0.3156	0.2349	0.1768	0.2727	0.2943	0.2188	0.1882	0.2986	0.3439	0.2058	0.1556	0.2947	1.2169E-3	9.4101E-4	1.152E-3	0.7482	2.284E-2	1.922	2.011	128.965
153000000	8.639	12.343	17.504	9.033	0.1890	7.5649E-2	0.7485	0.4589	0.5105	0.4634	1.4178	1.6578	0.3152	0.2186	0.2689	0.1973	0.3112	0.2453	0.1724	0.2711	0.2881	0.2095	0.1981	0.3042	0.3351	0.1962	0.1683	0.3004	1.257E-3	1.0127E-3	1.1671E-3	0.8045	3.7183E-2	2.004	1.989	130.712
154000000	9.319	10.802	11.649	9.579	0.2376	5.2415E-2	0.6937	0.3225	0.5362	0.5316	1.4467	1.5250	0.3117	0.2253	0.2673	0.1957	0.3165	0.2321	0.1741	0.2772	0.3053	0.2092	0.1856	0.3000	0.3464	0.1929	0.1635	0.2973	1.1868E-3	8.5561E-4	1.1381E-3	0.7261	-4.9499E-3	3.210	1.964	136.262
155000000	9.441	11.792	13.544	7.935	0.2346	2.7319E-2	0.6048	0.4741	0.5445	0.4415	1.4598	1.5992	0.3042	0.2296	0.2835	0.1827	0.3198	0.2398	0.1711	0.2693	0.2856	0.2249	0.1856	0.3039	0.3523	0.1999	0.1555	0.2923	1.1507E-3	8.7239E-4	1.1095E-3	0.7677	3.0198E-2	2.800	1.935	132.699
156000000	7.627	12.887	13.557	8.031	0.1835	4.6538E-2	0.6496	0.4047	0.5552	0.5092	1.4163	1.5616	0.3061	0.2258	0.2762	0.1919	0.3129	0.2409	0.1728	0.2734	0.2984	0.2149	0.1882	0.2985	0.3477	0.1958	0.1568	0.2997	1.2839E-3	9.6887E-4	1.2112E-3	0.7328	-3.3834E-2	2.287	2.048	134.288
157000000	7.705	12.205	13.532	8.274	8.6833E-2	7.1004E-2	0.5263	0.4343	0.5025	0.5168	1.3760	1.6538	0.3087	0.2237	0.2815	0.1860	0.3257	0.2343	0.1639	0.2761	0.2874	0.2127	0.1938	0.3062	0.3437	0.1986	0.1624	0.2952	1.1949E-3	8.4497E-4	1.1232E-3	0.6961	-2.6296E-2	3.688	1.969	132.534
158000000	9.166	10.989	15.157	8.447	0.2447	1.1005E-2	0.7312	0.3789	0.5671	0.4847	1.4004	1.5923	0.2905	0.2322	0.2843	0.1930	0.3159	0.2456	0.1734	0.2650	0.2800	0.2154	0.1999	0.3048	0.3384	0.2039	0.1640	0.2937	1.1775E-3	8.0357E-4	1.1225E-3	0.6922	-3.2476E-2	2.000	1.899	134.839
159000000	9.061	10.779	16.270	9.153	0.2635	3.418E-2	0.5690	0.4889	0.5375	0.5162	1.4319	1.5563	0.2954	0.2366	0.2742	0.1938	0.3198	0.2276	0.1744	0.2782	0.2995	0.2065	0.1964	0.2976	0.3402	0.1956	0.1589	0.3053	1.2494E-3	8.412E-4	1.167E-3	0.6632	5.8599E-3	1.771	1.867	131.510
160000000	9.101	11.894	14.816	8.327	5.6506E-2	9.8674E-3	0.6496	0.3860	0.5595	0.5457	1.3511	1.5879	0.2992	0.2297	0.2788	0.1923	0.3050	0.2362	0.1742	0.2846	0.2809	0.2241	0.1962	0.2988	0.3490	0.2027	0.1619	0.2865	1.2445E-3	9.011E-4	1.1442E-3	0.7146	5.0423E-2	1.991	1.964	128.290
161000000	8.939	13.072	13.513	9.454	0.1521	5.4576E-2	0.5151	0.4015	0.5610	0.5222	1.3893	1.5705	0.3006	0.2326	0.2666	0.2003	0.3030	0.2401	0.1744	0.2824	0.2976	0.2159	0.1913	0.2953	0.3421	0.1876	0.1649	0.3054	1.3232E-3	1.0418E-3	1.2097E-3	0.7825	1.093E-2	2.606	1.897	126.695
162000000	8.642	13.474	12.503	9.101	0.2007	5.0575E-2	0.6744	0.3400	0.5356	0.4806	1.4423	1.5856	0.2929	0.2367	0.2781	0.1923	0.3113	0.2441	0.1754	0.2692	0.2978	0.2108	0.1954	0.2960	0.3536	0.1854	0.1621	0.2989	1.2384E-3	9.4026E-4	1.1788E-3	0.7571	2.6405E-2	2.560	1.886	130.623
163000000	6.814	10.932	14.084	8.946	0.1409	1.3376E-2	0.6315	0.3622	0.5557	0.5142	1.4301	1.5407	0.2965	0.2345	0.2719	0.1971	0.3166	0.2464	0.1690	0.2681	0.2909	0.2176	0.1966	0.2949	0.3525	0.1928	0.1564	0.2983	1.305E-3	9.2437E-4	1.2459E-3	0.7013	-2.6127E-2	2.577	1.937	128.269
164000000	10.016	11.205	14.285	8.455	0.2282	7.6023E-2	0.7758	0.3716	0.5624	0.5216	1.4432	1.5111	0.2962	0.2401	0.2720	0.1917	0.3202	0.2350	0.1689	0.2759	0.2866	0.2124	0.1995	0.3015	0.3371	0.1955	0.1661	0.3013	1.1925E-3	8.2481E-4	1.1666E-3	0.7166	1.5366E-2	2.080	1.968	130.744
165000000	11.021	12.389	14.322	9.953	0.1714	8.8995E-2	0.5801	0.3328	0.4838	0.4873	1.4041	1.6756	0.2966	0.2371	0.2771	0.1893	0.3246	0.2241	0.1725	0.2788	0.2962	0.2155	0.1848	0.3035	0.3339	0.2077	0.1540	0.3043	1.2406E-3	9.39E-4	1.2247E-3	0.7278	-2.379E-2	2.215	1.948	127.250
166000000	8.555	15.742	14.256	9.650	0.2681	8.0416E-2	0.6224	0.4709	0.5446	0.4556	1.4047	1.6434	0.3050	0.2367	0.2657	0.1925	0.3126	0.2387	0.1691	0.2796	0.2890	0.2170	0.1976	0.2964	0.3423	0.2015	0.1621	0.2941	1.2985E-3	9.4808E-4	1.2226E-3	0.7497	-8.2029E-3	1.716	1.991	126.921
167000000	10.575	13.594	12.841	8.143	0.1869	6.4566E-2	0.6132	0.3751	0.5618	0.4800	1.4396	1.5609	0.3098	0.2232	0.2742	0.1928	0.3043	0.2352	0.1741	0.2864	0.2902	0.2118	0.1909	0.3071	0.3441	0.1992	0.1611	0.2955	1.1829E-3	7.6138E-4	1.1469E-3	0.6186	-1.1083E-2	2.965	1.920	130.994
168000000	9.090	14.103	12.753	9.088	0.1211	7.7753E-2	0.5877	0.3926	0.5323	0.4417	1.4460	1.6271	0.3056	0.2298	0.2754	0.1891	0.3145	0.2418	0.1699	0.2737	0.2909	0.2136	0.1975	0.2980	0.3470	0.1849	0.1683	0.2998	1.2708E-3	8.1698E-4	1.1994E-3	0.6696	1.233E-2	3.418	1.938	127.317
169000000	11.226	13.791	11.555	9.124	0.1628	5.1871E-2	0.6975	0.3025	0.5336	0.4877	1.4212	1.6029	0.3032	0.2269	0.2712	0.1986	0.3268	0.2298	0.1727	0.2707	0.2911	0.2183	0.1947	0.2959	0.3465	0.1886	0.1655	0.2994	1.3508E-3	1.0395E-3	1.2299E-3	0.7645	7.4638E-3	1.890	2.030	126.527
170000000	7.970	12.254	14.536	8.507	0.1789	3.423E-2	0.4140	0.2979	0.5141	0.5470	1.4624	1.5152	0.2970	0.2331	0.2757	0.1942	0.3113	0.2411	0.1718	0.2759	0.2962	0.2053	0.1953	0.3032	0.3349	0.2023	0.1593	0.3034	1.2812E-3	8.5921E-4	1.242E-3	0.6985	-3.8015E-3	5.022	1.891	126.355
171000000	7.453	12.389	12.394	7.682	0.2155	4.3975E-2	0.5146	0.2760	0.5100	0.4999	1.4065	1.6310	0.3033	0.2288	0.2738	0.1940	0.3088	0.2407	0.1803	0.2703	0.3005	0.2022	0.1977	0.2996	0.3474	0.2001	0.1657	0.2868	1.2312E-3	8.7014E-4	1.1509E-3	0.7120	-6.1958E-3	2.478	1.888	130.210
172000000	7.452	12.458	13.579	9.597	0.1937	2.8889E-2	0.5226	0.3482	0.5181	0.4920	1.4118	1.6252	0.3041	0.2307	0.2796	0.1856	0.3206	0.2386	0.1716	0.2692	0.2988	0.2171	0.1965	0.2877	0.3469	0.2013	0.1619	0.2899	1.2295E-3	9.1429E-4	1.1691E-3	0.7476	1.6557E-3	2.175	1.953	132.326
173000000	7.112	13.338	13.818	8.512	0.3039	0.1254	0.7915	0.4250	0.4985	0.5134	1.4252	1.6087	0.2989	0.2229	0.2811	0.1972	0.3154	0.2435	0.1724	0.2687	0.2853	0.2209	0.1923	0.3015	0.3492	0.1909	0.1613	0.2986	1.3033E-3	9.4126E-4	1.2233E-3	0.7336	-9.6486E-3	1.770	1.948	128.747
174000000	8.944	11.786	12.162	8.654	6.5859E-2	3.9172E-2	0.5858	0.4056	0.4714	0.5083	1.4221	1.6469	0.3061	0.2336	0.2739	0.1864	0.3055	0.2337	0.1823	0.2784	0.2814	0.2219	0.1940	0.3027	0.3329	0.2022	0.1669	0.2981	1.254E-3	8.8819E-4	1.1701E-3	0.7290	-1.925E-2	1.390	1.964	129.541
175000000	7.564	11.533	11.084	8.892	0.1859	5.4428E-2	0.7531	0.4070	0.5069	0.5005	1.4122	1.6277	0.3121	0.2234	0.2768	0.1877	0.3040	0.2373	0.1755	0.2832	0.2825	0.2057	0.2007	0.3110	0.3382	0.1965	0.1675	0.2977	1.2384E-3	9.3772E-4	1.2208E-3	0.7659	-7.5023E-4	1.924	1.925	125.603
176000000	10.489	15.980	13.450	8.838	0.1909	7.6343E-2	0.6418	0.3512	0.5090	0.5128	1.4277	1.5952	0.2988	0.2305	0.2813	0.1894	0.3069	0.2455	0.1703	0.2772	0.2797	0.2195	0.1901	0.3107	0.3445	0.1929	0.1628	0.2998	1.3204E-3	1.0198E-3	1.2559E-3	0.7807	2.6209E-2	2.266	1.912	127.670
177000000	8.067	13.262	11.034	7.649	0.1354	0.1504	0.4639	0.4176	0.5140	0.5004	1.4492	1.5800	0.3015	0.2211	0.2818	0.1956	0.3290	0.2280	0.1715	0.2715	0.2838	0.2158	0.1970	0.3034	0.3373	0.2027	0.1608	0.2991	1.2441E-3	9.228E-4	1.1884E-3	0.7315	-9.1852E-3	2.731	1.886	131.686
178000000	9.663	12.326	13.934	8.464	0.2305	2.316E-2	0.4639	0.4030	0.4958	0.4782	1.4585	1.6136	0.2903	0.2325	0.2798	0.1973	0.3083	0.2277	0.1845	0.2795	0.3003	0.2145	0.1953	0.2899	0.3412	0.1979	0.1655	0.2954	1.2865E-3	1.0005E-3	1.2029E-3	0.7955	3.4128E-2	4.146	1.942	125.805
179000000	9.039	12.477	13.976	7.682	0.1740	6.2928E-2	0.5308	0.3839	0.5448	0.4952	1.4596	1.5410	0.2982	0.2396	0.2744	0.1878	0.3222	0.2363	0.1654	0.2761	0.2811	0.2171	0.2002	0.3017	0.3495	0.1857	0.1507	0.3141	1.2272E-3	8.7818E-4	1.1741E-3	0.7482	1.382E-2	1.071	1.935	130.832
180000000	11.463	12.425	14.235	8.707	0.1417	5.8913E-2	0.7401	0.3216	0.5601	0.4928	1.4427	1.5455	0.3090	0.2327	0.2627	0.1956	0.3147	0.2393	0.1709	0.2751	0.2857	0.2074	0.2008	0.3061	0.3416	0.1943	0.1729	0.2911	1.3572E-3	9.5177E-4	1.2446E-3	0.6942	-2.5094E-3	3.319	2.044	126.308
181000000	8.313	11.507	12.119	9.350	0.1631	2.525E-2	0.5684	0.3953	0.5175	0.5186	1.4594	1.5456	0.3057	0.2284	0.2768	0.1891	0.3226	0.2260	0.1701	0.2813	0.2895	0.2086	0.1968	0.3051	0.3506	0.1976	0.1638	0.2880	1.2241E-3	9.7561E-4	1.1644E-3	0.8081	-3.4203E-2	2.188	1.903	128.879
182000000	7.726	13.072	15.586	9.174	0.1255	6.7336E-2	0.7436	0.2947	0.5226	0.4607	1.3603	1.7098	0.3042	0.2248	0.2801	0.1908	0.3206	0.2340	0.1720	0.2734	0.2954	0.2182	0.1917	0.2947	0.3387	0.1921	0.1616	0.3076	1.2257E-3	8.8063E-4	1.1676E-3	0.7247	-7.6715E-3	2.091	1.882	129.581
183000000	8.779	13.990	11.895	8.746	6.7868E-2	4.1525E-2	0.6831	0.3550	0.5047	0.5474	1.3599	1.6358	0.3005	0.2271	0.2775	0.1949	0.3197	0.2440	0.1698	0.2665	0.2844	0.2210	0.1955	0.2991	0.3411	0.1928	0.1562	0.3099	1.2608E-3	8.3686E-4	1.2087E-3	0.6766	-1.0493E-2	2.318	1.852	128.102
184000000	8.132	10.938	13.982	7.827	0.2625	1.7944E-2	0.5025	0.3980	0.5230	0.5044	1.4350	1.5813	0.3092	0.2198	0.2652	0.2057	0.3188	0.2386	0.1747	0.2679	0.3026	0.2146	0.1885	0.2944	0.3412	0.1902	0.1671	0.3015	1.2473E-3	8.4243E-4	1.1849E-3	0.6940	1.5593E-2	1.009	1.977	131.866
185000000	9.617	12.657	12.314	8.286	0.1737	1.7923E-2	0.6077	0.3547	0.5093	0.4711	1.3760	1.6961	0.3012	0.2295	0.2716	0.1976	0.3153	0.2368	0.1681	0.2797	0.2947	0.2179	0.1997	0.2877	0.3361	0.1889	0.1707	0.3043	1.252E-3	8.9149E-4	1.1835E-3	0.7018	4.2904E-2	3.467	1.969	131.638
186000000	7.760	13.249	14.397	9.900	0.2005	4.3298E-2	0.8314	0.3135	0.5307	0.4813	1.4092	1.6259	0.3144	0.2207	0.2774	0.1875	0.3248	0.2286	0.1708	0.2757	0.2912	0.2077	0.1945	0.3066	0.3571	0.1845	0.1548	0.3037	1.2797E-3	9.2919E-4	1.224E-3	0.7399	-2.5327E-3	1.880	1.918	126.039
187000000	9.210	12.796	12.276	9.568	0.2168	9.1773E-2	0.7031	0.4413	0.5168	0.4822	1.4760	1.5676	0.2893	0.2336	0.2828	0.1943	0.3156	0.2381	0.1682	0.2781	0.2840	0.2161	0.1921	0.3077	0.3438	0.1905	0.1670	0.2987	1.2947E-3	9.3387E-4	1.2217E-3	0.7045	6.3105E-3	2.908	1.896	127.375
188000000	9.835	9.097	10.734	8.788	0.1472	5.2325E-2	0.5042	0.3358	0.5100	0.4927	1.4966	1.5414	0.2932	0.2420	0.2680	0.1968	0.3099	0.2432	0.1759	0.2710	0.2894	0.2155	0.1849	0.3102	0.3555	0.1856	0.1636	0.2954	1.2564E-3	9.1122E-4	1.1715E-3	0.7516	2.0203E-2	3.133	1.987	131.551
189000000	7.898	12.653	14.226	9.162	2.6093E-2	6.0588E-2	0.4674	0.3905	0.5251	0.5038	1.4366	1.5780	0.3031	0.2255	0.2823	0.1891	0.3190	0.2298	0.1758	0.2753	0.2865	0.2198	0.1937	0.3000	0.3469	0.1883	0.1690	0.2958	1.284E-3	1.0004E-3	1.2108E-3	0.7438	-1.5811E-5	3.043	1.974	131.362
190000000	7.430	11.638	12.952	8.478	5.5739E-2	1.1389E-2	0.4724	0.3435	0.5209	0.5148	1.4188	1.5899	0.3114	0.2232	0.2744	0.1910	0.3199	0.2297	0.1649	0.2854	0.3031	0.2101	0.1917	0.2951	0.3498	0.1962	0.1652	0.2887	1.1111E-3	6.9602E-4	1.0811E-3	0.6105	2.1076E-2	0.925	2.039	135.753
191000000	9.430	12.220	15.131	7.710	0.1206	6.5964E-2	0.6542	0.3613	0.5174	0.5220	1.4095	1.5959	0.3022	0.2264	0.2722	0.1992	0.3109	0.2405	0.1763	0.2723	0.2887	0.2154	0.1995	0.2964	0.3436	0.1931	0.1755	0.2877	1.1515E-3	7.1039E-4	1.1229E-3	0.6032	2.5323E-2	2.299	1.942	131.457
192000000	9.842	8.719	13.653	8.623	0.2962	0.1105	1.0455	0.4801	0.5319	0.4671	1.4255	1.6223	0.2997	0.2283	0.2824	0.1896	0.3098	0.2396	0.1708	0.2797	0.2923	0.2066	0.1881	0.3130	0.3470	0.1959	0.1626	0.2945	1.2697E-3	9.2086E-4	1.2167E-3	0.7030	2.897E-2	3.997	1.908	131.164
193000000	10.695	11.394	15.307	8.339	3.2589E-3	0.1098	0.5847	0.3311	0.5655	0.4898	1.3843	1.6060	0.3046	0.2256	0.2716	0.1982	0.3053	0.2416	0.1677	0.2854	0.2827	0.2207	0.1947	0.3020	0.3376	0.1981	0.1670	0.2973	1.2188E-3	8.9204E-4	1.1331E-3	0.7207	2.5847E-4	2.782	1.933	132.353
194000000	8.875	11.289	13.215	8.677	0.1150	9.331E-2	0.5845	0.4163	0.5445	0.5099	1.3870	1.6041	0.2937	0.2253	0.2798	0.2012	0.3079	0.2369	0.1723	0.2830	0.2867	0.2181	0.1949	0.3003	0.3371	0.2045	0.1680	0.2903	1.1996E-3	7.4005E-4	1.1405E-3	0.6339	1.283E-2	2.296	1.927	132.169
195000000	9.774	11.040	13.399	9.416	0.3249	6.5626E-2	0.7696	0.3048	0.5119	0.5282	1.3963	1.6094	0.3011	0.2216	0.2698	0.2075	0.3187	0.2429	0.1612	0.2772	0.2889	0.2213	0.1897	0.3001	0.3403	0.2078	0.1578	0.2940	1.2077E-3	8.8739E-4	1.1633E-3	0.7309	2.093E-3	1.753	1.936	131.745
196000000	7.498	14.451	14.859	8.961	0.1228	5.702E-2	0.5371	0.3475	0.5263	0.5253	1.3867	1.6073	0.3105	0.2259	0.2727	0.1909	0.3192	0.2356	0.1762	0.2690	0.2882	0.2171	0.1990	0.2958	0.3401	0.1994	0.1632	0.2973	1.2784E-3	1.1068E-3	1.2311E-3	0.8530	6.729E-4	3.409	1.941	126.897
197000000	8.909	12.699	14.588	8.480	0.1566	6.2902E-3	0.4390	0.3263	0.5212	0.5282	1.4003	1.5952	0.2920	0.2328	0.2774	0.1978	0.3199	0.2430	0.1681	0.2690	0.2813	0.2206	0.2036	0.2945	0.3476	0.1917	0.1679	0.2928	1.2837E-3	8.717E-4	1.1941E-3	0.6843	1.9744E-2	2.287	2.107	131.242
198000000	7.112	12.092	12.780	7.298	0.1456	5.1204E-3	0.5345	0.4428	0.5367	0.5162	1.4419	1.5463	0.3043	0.2247	0.2843	0.1867	0.3146	0.2405	0.1776	0.2673	0.2836	0.2208	0.1984	0.2972	0.3393	0.1921	0.1665	0.3021	1.2234E-3	7.1331E-4	1.1923E-3	0.5954	-4.2326E-3	4.971	1.985	128.455
199000000	8.410	12.781	14.114	8.369	0.1529	1.662E-2	0.5197	0.3077	0.4949	0.4903	1.4485	1.6123	0.3099	0.2319	0.2767	0.1815	0.3119	0.2403	0.1655	0.2823	0.2844	0.2145	0.1874	0.3136	0.3495	0.1973	0.1661	0.2872	1.299E-3	9.579E-4	1.1783E-3	0.7343	2.3845E-2	2.431	1.926	129.493
200000000	7.875	10.258	14.098	8.480	0.1675	2.5609E-2	0.6489	0.4030	0.5042	0.5155	1.4206	1.6052	0.3001	0.2285	0.2676	0.2037	0.3151	0.2385	0.1782	0.2683	0.2901	0.2038	0.1966	0.3095	0.3451	0.1938	0.1659	0.2952	1.2431E-3	9.2843E-4	1.1975E-3	0.7651	3.4812E-3	1.389	1.930	129.119
