state	cp1.kappa	cp2.kappa	cp3.kappa	ig.kappa	cp1.alpha	cp2.alpha	cp3.alpha	ig.alpha	cp1.mu	cp2.mu	cp3.mu	ig.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ig.frequencies1	ig.frequencies2	ig.frequencies3	ig.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
138000000	8.351	10.471	13.409	8.190	0.3196	3.895E-2	0.4325	0.4015	0.5349	0.4815	1.4309	1.5976	0.3123	0.2251	0.2764	0.1862	0.3216	0.2426	0.1608	0.2750	0.2998	0.2029	0.1964	0.3010	0.3355	0.1892	0.1630	0.3123	1.1946E-3	8.0145E-4	1.1514E-3	0.6710	1.9841E-2	2.904	1.963	131.384
139000000	6.794	10.613	15.102	9.013	0.1402	7.2045E-3	0.6661	0.4189	0.5332	0.4657	1.4270	1.6208	0.2958	0.2392	0.2785	0.1865	0.3176	0.2527	0.1598	0.2699	0.2882	0.2121	0.1938	0.3060	0.3493	0.1934	0.1633	0.2941	1.2185E-3	8.9985E-4	1.1409E-3	0.7194	-2.0415E-2	2.128	1.958	128.815
140000000	10.678	10.311	15.180	8.068	0.3110	7.2447E-2	0.5696	0.4300	0.5528	0.4906	1.4049	1.5966	0.3037	0.2163	0.2892	0.1908	0.3262	0.2404	0.1605	0.2729	0.3009	0.2085	0.1977	0.2928	0.3402	0.1980	0.1545	0.3072	1.2649E-3	8.3477E-4	1.1951E-3	0.6410	3.0003E-2	3.416	1.909	129.874
141000000	7.958	12.268	13.407	8.567	0.1071	4.3179E-2	0.6179	0.4371	0.5651	0.5354	1.3861	1.5551	0.3032	0.2298	0.2639	0.2031	0.3204	0.2389	0.1674	0.2733	0.2895	0.2084	0.2030	0.2991	0.3444	0.1953	0.1703	0.2900	1.1895E-3	8.5612E-4	1.1523E-3	0.7416	-1.8676E-2	2.529	1.945	131.961
142000000	9.586	12.646	11.989	7.835	0.1804	9.3706E-3	0.4350	0.3813	0.5499	0.5175	1.3566	1.6229	0.2983	0.2373	0.2673	0.1971	0.3204	0.2371	0.1737	0.2689	0.2843	0.2122	0.1969	0.3066	0.3526	0.1894	0.1636	0.2944	1.3264E-3	9.0055E-4	1.2468E-3	0.6809	2.1892E-2	3.873	2.030	130.585
143000000	8.947	13.432	14.829	8.845	0.3414	6.8966E-2	0.5110	0.5196	0.5740	0.4635	1.4708	1.5317	0.3059	0.2349	0.2651	0.1940	0.3127	0.2391	0.1697	0.2785	0.2914	0.2131	0.1999	0.2956	0.3480	0.1954	0.1589	0.2977	1.2401E-3	8.6503E-4	1.1906E-3	0.6739	4.2764E-2	1.209	1.867	128.708
144000000	10.558	14.111	12.657	9.033	0.1912	9.4849E-3	0.6232	0.3626	0.5635	0.5144	1.3922	1.5729	0.3072	0.2255	0.2775	0.1898	0.3256	0.2285	0.1673	0.2786	0.2933	0.2155	0.2016	0.2897	0.3557	0.1835	0.1649	0.2960	1.2822E-3	1.0549E-3	1.1765E-3	0.7824	7.6368E-3	2.175	1.952	126.846
145000000	8.518	9.925	14.826	8.677	0.1566	1.9226E-2	0.6311	0.4171	0.5392	0.4973	1.4401	1.5660	0.3124	0.2210	0.2716	0.1950	0.3122	0.2372	0.1747	0.2759	0.2917	0.2107	0.1919	0.3057	0.3464	0.1944	0.1622	0.2970	1.2482E-3	8.9672E-4	1.2021E-3	0.7104	3.7149E-2	1.934	1.885	129.316
146000000	9.137	9.637	14.212	8.785	0.1669	9.773E-2	0.5897	0.4143	0.5433	0.5018	1.4531	1.5426	0.3037	0.2220	0.2753	0.1990	0.2990	0.2516	0.1750	0.2744	0.2942	0.2234	0.1854	0.2969	0.3489	0.1939	0.1593	0.2979	1.2896E-3	8.6607E-4	1.212E-3	0.6728	7.1941E-4	3.622	1.886	126.762
147000000	7.713	12.688	13.268	8.194	0.2423	0.1067	0.5541	0.4765	0.5891	0.4514	1.4175	1.5860	0.3119	0.2256	0.2687	0.1938	0.3224	0.2380	0.1734	0.2661	0.2912	0.2049	0.1981	0.3059	0.3430	0.1888	0.1632	0.3049	1.2279E-3	7.9999E-4	1.2013E-3	0.6737	3.3791E-2	3.548	1.891	129.096
148000000	8.436	12.257	12.900	7.894	0.3632	5.3134E-2	0.5735	0.3561	0.5717	0.4452	1.4026	1.6276	0.3026	0.2356	0.2803	0.1815	0.3241	0.2370	0.1645	0.2743	0.2887	0.2211	0.1948	0.2954	0.3379	0.1938	0.1677	0.3007	1.202E-3	8.3196E-4	1.1466E-3	0.6842	-2.6388E-2	2.569	2.035	131.781
149000000	7.802	13.298	15.431	8.178	0.2654	3.6418E-2	0.5485	0.3776	0.5606	0.4910	1.4503	1.5386	0.3077	0.2235	0.2736	0.1952	0.3171	0.2335	0.1744	0.2750	0.2971	0.2033	0.1895	0.3102	0.3406	0.1945	0.1603	0.3046	1.353E-3	1.09E-3	1.2066E-3	0.7961	9.7723E-3	3.537	2.002	127.335
150000000	9.152	12.343	12.462	9.099	0.2488	4.7589E-2	0.5961	0.4150	0.4983	0.5231	1.4053	1.6200	0.3090	0.2291	0.2643	0.1975	0.3118	0.2478	0.1722	0.2681	0.2904	0.2181	0.1849	0.3066	0.3442	0.1962	0.1663	0.2933	1.2532E-3	9.7046E-4	1.1875E-3	0.7752	1.2575E-2	0.985	1.934	130.029
151000000	8.990	12.173	12.386	9.371	0.2406	0.1153	0.4937	0.3349	0.5636	0.5283	1.4389	1.5073	0.2951	0.2184	0.2827	0.2038	0.3052	0.2406	0.1738	0.2803	0.2900	0.2108	0.1963	0.3029	0.3438	0.1977	0.1540	0.3045	1.3212E-3	1.0122E-3	1.2427E-3	0.7300	1.2948E-3	2.058	1.881	126.476
152000000	10.922	12.207	12.639	8.142	0.2885	0.1007	0.4719	0.3679	0.5511	0.4776	1.4370	1.5778	0.3062	0.2252	0.2762	0.1924	0.3111	0.2375	0.1796	0.2717	0.2826	0.2139	0.1996	0.3040	0.3397	0.1997	0.1624	0.2982	1.208E-3	9.015E-4	1.1522E-3	0.7233	9.5913E-3	6.344	1.958	133.739
153000000	8.968	9.836	13.352	7.995	0.1926	5.0993E-2	0.7172	0.3655	0.5638	0.4712	1.3754	1.6375	0.3030	0.2311	0.2784	0.1875	0.3282	0.2239	0.1728	0.2752	0.2869	0.2093	0.1984	0.3055	0.3460	0.1882	0.1575	0.3083	1.3283E-3	1.0013E-3	1.2301E-3	0.7498	4.0351E-2	2.492	1.917	127.695
154000000	8.027	10.590	14.338	8.168	0.1831	2.3817E-2	0.6273	0.4272	0.5024	0.5295	1.3723	1.6443	0.3018	0.2193	0.2809	0.1980	0.3142	0.2280	0.1783	0.2796	0.2898	0.2214	0.1942	0.2946	0.3527	0.1903	0.1630	0.2940	1.2508E-3	1.0844E-3	1.1894E-3	0.8575	-4.4229E-3	1.718	1.943	132.754
155000000	8.041	12.957	14.005	8.484	0.1897	0.1474	0.6202	0.4057	0.5283	0.4814	1.4281	1.6080	0.3004	0.2379	0.2755	0.1862	0.3224	0.2238	0.1746	0.2793	0.2885	0.2199	0.1926	0.2991	0.3364	0.1955	0.1676	0.3005	1.2835E-3	8.1635E-4	1.2446E-3	0.6486	1.2491E-3	4.632	2.017	126.134
156000000	10.630	12.977	12.892	8.274	0.2409	3.7473E-2	0.5480	0.3989	0.5386	0.5217	1.3720	1.6139	0.3089	0.2146	0.2856	0.1909	0.3062	0.2396	0.1735	0.2806	0.2819	0.2247	0.1842	0.3092	0.3380	0.1904	0.1670	0.3047	1.2602E-3	9.8672E-4	1.1693E-3	0.7855	7.113E-4	2.903	1.973	130.695
157000000	8.857	12.854	10.712	9.104	0.1506	0.1032	0.4333	0.3683	0.5556	0.4873	1.4079	1.5939	0.2958	0.2296	0.2756	0.1990	0.3133	0.2419	0.1675	0.2773	0.2859	0.2241	0.1839	0.3062	0.3429	0.1988	0.1560	0.3023	1.3141E-3	1.0671E-3	1.2012E-3	0.8126	5.7854E-3	2.594	1.927	129.333
158000000	7.658	14.476	13.818	9.124	0.2976	8.5737E-2	0.5615	0.3503	0.5382	0.5311	1.3983	1.5757	0.3058	0.2295	0.2783	0.1864	0.3232	0.2275	0.1716	0.2777	0.2857	0.2194	0.1967	0.2982	0.3337	0.1984	0.1697	0.2983	1.2699E-3	9.662E-4	1.2345E-3	0.7743	2.496E-2	2.480	1.972	128.532
159000000	8.730	12.540	11.183	8.743	0.2179	4.1582E-2	0.6103	0.4525	0.5087	0.5562	1.4178	1.5593	0.3049	0.2263	0.2772	0.1916	0.3073	0.2430	0.1666	0.2831	0.2908	0.2137	0.1970	0.2985	0.3433	0.1954	0.1615	0.2998	1.303E-3	9.1456E-4	1.2318E-3	0.7288	-2.1515E-2	1.479	1.957	125.344
160000000	9.289	12.904	13.488	9.082	0.2026	3.8392E-2	0.6039	0.3321	0.4805	0.5526	1.4038	1.6088	0.3020	0.2385	0.2742	0.1853	0.3223	0.2344	0.1725	0.2708	0.2815	0.2152	0.1928	0.3106	0.3383	0.1978	0.1606	0.3033	1.2418E-3	9.5914E-4	1.1903E-3	0.7715	3.4885E-4	1.517	1.905	128.471
161000000	7.667	13.197	13.380	8.788	0.1936	7.8999E-2	0.6283	0.3726	0.5232	0.4824	1.4408	1.5987	0.3044	0.2287	0.2730	0.1939	0.3244	0.2276	0.1690	0.2790	0.2898	0.2126	0.2045	0.2931	0.3483	0.1875	0.1582	0.3060	1.2514E-3	8.9192E-4	1.1788E-3	0.7204	2.7784E-3	3.802	2.027	127.873
162000000	9.639	13.481	12.820	8.431	0.1266	6.0999E-3	0.4444	0.4036	0.5491	0.5570	1.3615	1.5758	0.2949	0.2331	0.2778	0.1942	0.3086	0.2423	0.1657	0.2834	0.2842	0.2197	0.1977	0.2984	0.3498	0.1955	0.1692	0.2855	1.2292E-3	8.2604E-4	1.1894E-3	0.6792	4.7747E-3	3.017	1.902	129.497
163000000	8.410	13.607	14.356	9.531	9.001E-2	0.1254	0.7026	0.3047	0.4824	0.4879	1.4704	1.6048	0.3090	0.2257	0.2747	0.1906	0.3249	0.2331	0.1708	0.2713	0.2969	0.2229	0.1836	0.2965	0.3473	0.1886	0.1596	0.3045	1.2406E-3	1.0324E-3	1.1741E-3	0.7961	-2.4416E-2	3.329	1.975	128.659
164000000	8.926	8.613	12.039	8.608	0.2099	1.8119E-2	0.6459	0.3572	0.5046	0.4774	1.3970	1.6715	0.3127	0.2202	0.2853	0.1818	0.3187	0.2370	0.1751	0.2692	0.3008	0.2213	0.1931	0.2849	0.3599	0.1972	0.1508	0.2922	1.1973E-3	7.6885E-4	1.1836E-3	0.6248	1.9651E-2	2.670	2.003	131.622
165000000	11.151	9.798	14.899	8.234	0.1081	2.4662E-2	0.6695	0.3786	0.5139	0.5160	1.3927	1.6244	0.2921	0.2287	0.2747	0.2045	0.3097	0.2405	0.1683	0.2815	0.2869	0.2081	0.2030	0.3019	0.3377	0.2012	0.1685	0.2926	1.2512E-3	8.2974E-4	1.201E-3	0.6848	5.8739E-3	1.683	1.923	132.465
166000000	8.775	9.769	11.792	8.685	0.3000	2.3855E-2	0.5137	0.4015	0.5359	0.5067	1.4827	1.5134	0.3061	0.2323	0.2798	0.1817	0.3189	0.2470	0.1616	0.2725	0.2822	0.2179	0.2026	0.2973	0.3343	0.1967	0.1608	0.3082	1.2821E-3	9.2842E-4	1.1936E-3	0.7134	-5.5849E-3	1.719	1.898	128.952
167000000	13.080	12.588	14.098	8.423	0.2442	2.68E-2	0.5685	0.4062	0.5451	0.5333	1.3762	1.5897	0.2940	0.2335	0.2724	0.2001	0.3199	0.2538	0.1629	0.2635	0.2906	0.2187	0.1907	0.3000	0.3481	0.1952	0.1563	0.3003	1.284E-3	9.6141E-4	1.1974E-3	0.7494	1.5647E-2	3.146	1.969	127.292
168000000	9.931	12.874	12.937	8.326	0.1258	9.9439E-2	0.5264	0.3963	0.5315	0.5179	1.4392	1.5530	0.3217	0.2152	0.2732	0.1899	0.3025	0.2341	0.1745	0.2890	0.2895	0.2137	0.1862	0.3106	0.3457	0.1953	0.1642	0.2948	1.3072E-3	1.0687E-3	1.2287E-3	0.8301	-2.5023E-3	2.958	2.109	127.869
169000000	7.890	13.651	11.613	8.509	6.0872E-3	0.1460	0.6054	0.4716	0.5279	0.4815	1.4352	1.6005	0.3066	0.2287	0.2715	0.1932	0.3191	0.2337	0.1660	0.2812	0.2907	0.2243	0.1912	0.2938	0.3385	0.1952	0.1602	0.3061	1.2399E-3	8.7048E-4	1.1845E-3	0.7054	3.0128E-2	4.291	2.073	130.649
170000000	9.438	11.813	12.972	8.502	0.2079	5.5841E-2	0.7232	0.5227	0.4912	0.5186	1.4349	1.6005	0.3031	0.2271	0.2745	0.1953	0.3149	0.2424	0.1624	0.2804	0.2926	0.2128	0.1950	0.2996	0.3453	0.1944	0.1589	0.3014	1.2008E-3	8.0115E-4	1.167E-3	0.7008	1.1261E-2	2.740	1.968	130.750
171000000	8.889	13.341	12.904	7.211	0.2837	1.6959E-2	0.5718	0.3813	0.5289	0.5576	1.3532	1.6059	0.2956	0.2297	0.2865	0.1882	0.3117	0.2484	0.1757	0.2642	0.2909	0.2204	0.1930	0.2957	0.3401	0.1953	0.1607	0.3040	1.2862E-3	8.9553E-4	1.2148E-3	0.6885	3.0081E-2	1.600	1.883	129.354
172000000	9.818	13.642	12.365	7.871	0.1851	5.1073E-2	0.7149	0.4631	0.5646	0.4863	1.3832	1.6119	0.3084	0.2193	0.2737	0.1987	0.3015	0.2289	0.1794	0.2903	0.2917	0.2119	0.1955	0.3010	0.3365	0.1960	0.1572	0.3103	1.3219E-3	9.3836E-4	1.2398E-3	0.7431	-8.7697E-3	2.824	1.923	125.926
173000000	9.061	12.609	12.622	9.386	0.4101	9.1573E-3	0.6907	0.3396	0.5459	0.4807	1.4338	1.5834	0.3109	0.2264	0.2730	0.1897	0.3093	0.2485	0.1636	0.2786	0.2902	0.2099	0.1964	0.3034	0.3493	0.1988	0.1564	0.2955	1.2847E-3	9.1517E-4	1.2018E-3	0.7193	-9.7512E-3	2.087	2.010	128.305
174000000	10.317	11.592	12.552	8.866	0.1460	2.5993E-2	0.4525	0.3462	0.5333	0.5301	1.3902	1.5909	0.3079	0.2295	0.2714	0.1913	0.3162	0.2392	0.1719	0.2727	0.2955	0.2091	0.1898	0.3057	0.3425	0.1942	0.1604	0.3029	1.2298E-3	8.125E-4	1.161E-3	0.6741	2.9401E-2	2.176	2.003	133.068
175000000	8.379	12.565	15.465	9.077	0.2424	2.7897E-2	0.4716	0.3725	0.4612	0.4971	1.4788	1.6086	0.3058	0.2269	0.2742	0.1931	0.3232	0.2440	0.1689	0.2639	0.2957	0.2096	0.2029	0.2917	0.3400	0.1892	0.1591	0.3118	1.2672E-3	8.544E-4	1.2006E-3	0.6747	-8.7628E-3	2.546	1.903	128.388
176000000	9.911	13.397	14.092	8.892	0.1469	0.1028	0.6882	0.4074	0.5526	0.5125	1.4153	1.5618	0.3046	0.2417	0.2592	0.1944	0.3074	0.2381	0.1784	0.2761	0.2900	0.2081	0.2017	0.3001	0.3364	0.1971	0.1700	0.2965	1.251E-3	8.4721E-4	1.1951E-3	0.6701	1.7733E-2	2.060	1.936	130.689
177000000	7.380	14.071	14.125	8.553	0.3107	2.487E-2	0.5675	0.3860	0.5130	0.5191	1.4592	1.5501	0.3004	0.2194	0.2846	0.1957	0.3145	0.2350	0.1747	0.2758	0.2870	0.2093	0.1998	0.3039	0.3500	0.1981	0.1610	0.2909	1.2365E-3	8.1363E-4	1.1749E-3	0.6692	-9.9988E-3	3.137	1.966	130.319
178000000	7.407	10.623	15.437	8.045	0.2358	8.3599E-3	0.5097	0.3741	0.5106	0.4436	1.5282	1.5596	0.3036	0.2209	0.2740	0.2015	0.3276	0.2452	0.1623	0.2650	0.2981	0.2167	0.1993	0.2859	0.3465	0.2005	0.1660	0.2871	1.1804E-3	7.8701E-4	1.1418E-3	0.6771	-5.9772E-3	2.574	1.965	130.102
179000000	8.997	12.425	11.352	8.703	0.2253	6.0299E-2	0.5106	0.3268	0.5214	0.5377	1.4235	1.5596	0.3003	0.2202	0.2807	0.1988	0.3111	0.2335	0.1669	0.2885	0.2884	0.2066	0.2046	0.3004	0.3420	0.1948	0.1657	0.2975	1.2395E-3	9.1748E-4	1.1528E-3	0.7294	-1.8534E-3	2.288	1.896	132.093
180000000	8.697	13.247	13.228	9.635	0.1925	3.6306E-2	0.5102	0.3084	0.5461	0.5251	1.4006	1.5710	0.2974	0.2279	0.2784	0.1962	0.3087	0.2288	0.1782	0.2844	0.2970	0.2086	0.1991	0.2954	0.3403	0.1928	0.1674	0.2996	1.3019E-3	9.4271E-4	1.2057E-3	0.7199	1.6577E-3	2.233	1.944	131.015
181000000	8.730	12.220	14.791	9.271	0.1855	9.5725E-2	0.4876	0.3227	0.5115	0.5470	1.3788	1.6084	0.3139	0.2231	0.2743	0.1886	0.3200	0.2424	0.1689	0.2686	0.2856	0.2072	0.1946	0.3126	0.3440	0.1990	0.1609	0.2961	1.2682E-3	9.1775E-4	1.2036E-3	0.7195	3.9054E-3	1.721	1.910	131.012
182000000	7.937	10.525	14.352	8.355	0.1439	4.9472E-2	0.6397	0.2702	0.5277	0.5013	1.4063	1.6106	0.3141	0.2184	0.2780	0.1895	0.3087	0.2412	0.1695	0.2806	0.2924	0.2110	0.1918	0.3047	0.3488	0.1908	0.1623	0.2981	1.2752E-3	9.1832E-4	1.1942E-3	0.7131	-2.0659E-2	5.247	1.936	126.656
183000000	7.179	13.737	13.270	9.342	0.2541	7.7213E-2	0.6350	0.3896	0.5651	0.5577	1.4060	1.5095	0.2988	0.2344	0.2758	0.1909	0.3116	0.2348	0.1764	0.2772	0.2907	0.2143	0.1979	0.2971	0.3478	0.1877	0.1673	0.2971	1.1958E-3	8.5147E-4	1.1589E-3	0.7125	6.2972E-3	1.680	1.882	130.883
184000000	9.684	11.248	12.061	7.942	0.1188	0.1016	0.8389	0.2888	0.5381	0.5528	1.3538	1.6005	0.2976	0.2262	0.2763	0.1999	0.3177	0.2272	0.1675	0.2876	0.2872	0.2136	0.1969	0.3024	0.3395	0.1911	0.1655	0.3039	1.2642E-3	8.0152E-4	1.2447E-3	0.6556	2.5788E-2	4.441	1.888	127.165
185000000	9.349	12.083	14.017	9.088	0.2067	5.7504E-2	0.6247	0.3257	0.5491	0.5039	1.4183	1.5717	0.2952	0.2272	0.2783	0.1993	0.3185	0.2395	0.1670	0.2750	0.2848	0.2191	0.1941	0.3020	0.3448	0.1873	0.1624	0.3055	1.2378E-3	8.8277E-4	1.1814E-3	0.7238	3.0478E-2	1.828	2.062	128.365
186000000	9.336	10.865	13.766	8.529	6.2085E-2	4.3404E-2	0.6535	0.3554	0.4754	0.4853	1.3765	1.7168	0.3007	0.2310	0.2688	0.1995	0.3232	0.2360	0.1656	0.2752	0.2907	0.2101	0.1946	0.3047	0.3400	0.1972	0.1600	0.3029	1.2507E-3	8.7467E-4	1.1878E-3	0.7092	1.4544E-2	1.296	1.927	126.838
187000000	7.269	12.183	14.301	7.477	0.2124	6.345E-2	0.8172	0.3620	0.5743	0.5011	1.4162	1.5498	0.3043	0.2438	0.2674	0.1846	0.3246	0.2449	0.1654	0.2651	0.2904	0.2110	0.1993	0.2993	0.3380	0.2034	0.1623	0.2963	1.2491E-3	8.9901E-4	1.1789E-3	0.7231	-1.3707E-3	3.338	1.997	133.430
188000000	11.226	13.055	12.466	9.311	0.1944	6.414E-2	0.5895	0.3172	0.5353	0.4801	1.4903	1.5344	0.2978	0.2373	0.2833	0.1816	0.3276	0.2342	0.1651	0.2732	0.2855	0.2119	0.2029	0.2997	0.3489	0.1896	0.1619	0.2995	1.2387E-3	8.4837E-4	1.1701E-3	0.6744	2.1223E-2	4.105	2.006	129.414
189000000	8.904	13.912	15.479	8.018	0.2489	6.7688E-2	0.5406	0.4254	0.5126	0.4978	1.4093	1.6275	0.2963	0.2325	0.2781	0.1931	0.3052	0.2456	0.1780	0.2712	0.2929	0.2117	0.1927	0.3026	0.3339	0.1956	0.1598	0.3106	1.2314E-3	9.276E-4	1.193E-3	0.7539	1.0727E-2	4.711	2.064	130.028
190000000	10.800	11.765	13.560	7.492	0.1729	2.0522E-2	0.6906	0.3788	0.5673	0.5149	1.3727	1.5894	0.3121	0.2216	0.2698	0.1965	0.3049	0.2472	0.1791	0.2687	0.2952	0.2083	0.1990	0.2975	0.3471	0.1893	0.1641	0.2994	1.2234E-3	8.7332E-4	1.1629E-3	0.7411	-4.3479E-3	3.704	1.920	133.498
191000000	10.999	12.877	13.479	8.999	0.2177	3.8863E-2	0.5537	0.3982	0.5112	0.5636	1.3779	1.5917	0.3109	0.2269	0.2805	0.1817	0.3104	0.2361	0.1713	0.2823	0.2934	0.2199	0.1925	0.2942	0.3328	0.1935	0.1691	0.3047	1.2922E-3	9.5055E-4	1.2214E-3	0.7221	-1.6823E-2	2.017	1.904	129.501
192000000	7.993	9.178	11.427	8.955	0.1981	0.1014	0.5813	0.3164	0.5569	0.5407	1.3837	1.5609	0.3042	0.2328	0.2759	0.1871	0.3178	0.2312	0.1763	0.2747	0.2880	0.2187	0.1904	0.3029	0.3375	0.1947	0.1694	0.2984	1.266E-3	9.2303E-4	1.1833E-3	0.7212	2.2138E-3	2.644	2.038	130.726
193000000	9.594	12.177	13.226	7.316	0.1411	6.8668E-2	0.5297	0.3887	0.5475	0.5410	1.3535	1.6034	0.2955	0.2307	0.2810	0.1927	0.3206	0.2323	0.1706	0.2766	0.2895	0.2235	0.1932	0.2938	0.3354	0.1994	0.1741	0.2911	1.2857E-3	1.1175E-3	1.1837E-3	0.8457	5.3303E-2	1.915	2.110	130.921
194000000	7.619	14.065	11.615	9.340	0.2242	4.8741E-3	0.6219	0.2593	0.5285	0.5257	1.4125	1.5767	0.3122	0.2259	0.2739	0.1881	0.3146	0.2530	0.1614	0.2710	0.2866	0.2102	0.1983	0.3050	0.3619	0.1885	0.1540	0.2956	1.2685E-3	9.3861E-4	1.1791E-3	0.7233	1.3869E-2	2.840	1.895	126.878
195000000	9.624	17.346	12.753	9.880	0.2571	0.1047	0.6293	0.3080	0.5194	0.4821	1.4087	1.6378	0.2979	0.2204	0.2886	0.1931	0.3130	0.2399	0.1804	0.2667	0.2895	0.2163	0.2020	0.2923	0.3378	0.1999	0.1632	0.2990	1.2394E-3	9.2484E-4	1.1944E-3	0.7357	3.5546E-2	3.118	1.930	128.194
196000000	7.609	16.872	14.288	9.046	0.1220	3.4187E-2	0.5290	0.4742	0.5649	0.4531	1.3817	1.6491	0.3010	0.2243	0.2746	0.2000	0.3297	0.2338	0.1633	0.2732	0.2903	0.2164	0.2016	0.2918	0.3438	0.1955	0.1598	0.3010	1.227E-3	7.628E-4	1.175E-3	0.6259	1.4118E-2	2.540	1.944	128.394
197000000	10.551	13.526	13.643	9.514	0.4086	2.993E-2	0.5552	0.3906	0.5339	0.5159	1.4093	1.5849	0.2967	0.2309	0.2836	0.1888	0.3095	0.2440	0.1729	0.2736	0.2932	0.2128	0.1934	0.3006	0.3460	0.1981	0.1620	0.2938	1.2528E-3	9.7157E-4	1.1758E-3	0.7739	-1.0996E-3	2.484	1.955	128.656
198000000	10.108	17.727	13.164	7.766	0.3072	3.4768E-2	0.6997	0.4109	0.5119	0.4809	1.4730	1.5776	0.3021	0.2288	0.2819	0.1873	0.3161	0.2356	0.1806	0.2677	0.2975	0.2087	0.2031	0.2906	0.3440	0.1901	0.1659	0.3000	1.2286E-3	8.643E-4	1.1646E-3	0.7114	-1.6938E-2	1.676	2.029	132.805
199000000	8.091	10.937	13.764	9.100	0.2357	5.3393E-2	0.5998	0.3952	0.5203	0.5335	1.4121	1.5774	0.3065	0.2261	0.2765	0.1910	0.3037	0.2480	0.1653	0.2830	0.2862	0.2130	0.1963	0.3046	0.3550	0.1883	0.1595	0.2972	1.2616E-3	9.2488E-4	1.1855E-3	0.7419	2.625E-2	2.376	2.002	127.904
200000000	8.265	12.905	15.282	9.167	0.1429	3.7469E-2	0.6122	0.4101	0.6183	0.5319	1.3963	1.4904	0.2989	0.2388	0.2738	0.1886	0.3269	0.2296	0.1705	0.2730	0.3033	0.2175	0.1873	0.2919	0.3506	0.1897	0.1662	0.2935	1.2177E-3	8.0645E-4	1.1444E-3	0.6613	-1.1804E-2	1.940	1.984	131.279
