state	cp1.kappa	cp2.kappa	cp3.kappa	ig.kappa	cp1.alpha	cp2.alpha	cp3.alpha	ig.alpha	cp1.mu	cp2.mu	cp3.mu	ig.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ig.frequencies1	ig.frequencies2	ig.frequencies3	ig.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
70000000	8.760	14.495	13.423	8.279	0.2129	7.5777E-2	0.5876	0.4737	0.5171	0.5017	1.4206	1.6063	0.3088	0.2251	0.2668	0.1994	0.3128	0.2373	0.1683	0.2815	0.2824	0.2099	0.1986	0.3091	0.3365	0.1960	0.1615	0.3060	1.292E-3	9.3191E-4	1.2132E-3	0.6964	7.255E-3	2.231	1.994	125.410
71000000	10.311	12.681	15.381	8.153	0.1508	2.1562E-2	0.6039	0.3628	0.5695	0.5772	1.4046	1.4852	0.3021	0.2253	0.2780	0.1945	0.2985	0.2527	0.1737	0.2751	0.2919	0.2196	0.1870	0.3015	0.3381	0.2008	0.1720	0.2891	1.2804E-3	9.6357E-4	1.2169E-3	0.7758	-7.2304E-3	2.666	1.983	125.055
72000000	9.327	11.421	12.896	8.275	0.2143	6.9597E-2	0.8448	0.4239	0.5066	0.4771	1.4674	1.5936	0.2956	0.2210	0.2841	0.1992	0.3207	0.2350	0.1676	0.2767	0.2862	0.2222	0.1899	0.3017	0.3525	0.1907	0.1631	0.2936	1.2886E-3	1.0071E-3	1.2042E-3	0.8130	3.8528E-3	4.034	1.950	125.308
73000000	9.034	9.846	12.163	7.598	0.1573	9.1485E-2	0.6895	0.3510	0.5330	0.5155	1.3996	1.5967	0.2978	0.2354	0.2763	0.1905	0.3079	0.2404	0.1749	0.2768	0.2955	0.2116	0.2005	0.2924	0.3360	0.2016	0.1645	0.2979	1.2697E-3	7.9235E-4	1.1843E-3	0.6300	2.7605E-3	2.717	1.869	130.023
74000000	11.045	10.621	15.314	8.189	0.1387	0.1479	0.6308	0.3505	0.5424	0.4845	1.4594	1.5555	0.2972	0.2313	0.2721	0.1994	0.3150	0.2406	0.1672	0.2771	0.2766	0.2171	0.1933	0.3130	0.3367	0.1978	0.1680	0.2975	1.3579E-3	1.1564E-3	1.2421E-3	0.8223	7.8618E-3	4.736	2.102	128.083
75000000	7.757	14.640	12.853	8.538	0.1488	2.3602E-2	0.6035	0.3574	0.5219	0.4827	1.4232	1.6188	0.3052	0.2308	0.2688	0.1952	0.3188	0.2436	0.1740	0.2636	0.3048	0.2134	0.1788	0.3030	0.3466	0.1899	0.1627	0.3008	1.2331E-3	8.0039E-4	1.1611E-3	0.6370	-2.5506E-2	1.905	1.889	134.951
76000000	8.916	12.934	13.962	9.016	0.2014	2.6021E-2	0.7317	0.3554	0.5056	0.4655	1.4115	1.6676	0.3013	0.2317	0.2792	0.1878	0.3098	0.2362	0.1801	0.2739	0.2973	0.2113	0.1931	0.2983	0.3515	0.1955	0.1635	0.2896	1.2634E-3	9.9124E-4	1.1835E-3	0.8092	-7.6775E-3	2.805	1.876	130.869
77000000	10.406	15.414	11.293	8.048	2.0731E-2	1.016E-2	0.6974	0.3117	0.5041	0.5363	1.3540	1.6548	0.3147	0.2180	0.2773	0.1900	0.3230	0.2370	0.1679	0.2722	0.2937	0.2095	0.1960	0.3009	0.3438	0.1899	0.1638	0.3025	1.3341E-3	9.7101E-4	1.2376E-3	0.7616	1.7856E-2	2.607	1.894	126.864
78000000	9.188	12.705	15.079	9.306	0.2274	5.0989E-3	0.6253	0.3207	0.5179	0.4836	1.4355	1.6088	0.3089	0.2205	0.2802	0.1905	0.3154	0.2374	0.1718	0.2754	0.3011	0.2104	0.1890	0.2995	0.3521	0.1877	0.1627	0.2975	1.2327E-3	8.2857E-4	1.1945E-3	0.6830	2.2355E-2	2.981	1.938	127.196
79000000	10.953	16.379	15.084	8.515	0.1903	7.7193E-2	0.5218	0.3942	0.4566	0.4576	1.4040	1.7371	0.3057	0.2281	0.2801	0.1861	0.3143	0.2392	0.1687	0.2777	0.2851	0.2105	0.1988	0.3056	0.3516	0.1986	0.1574	0.2924	1.2932E-3	9.4664E-4	1.1984E-3	0.7231	2.5335E-2	3.027	1.941	128.087
80000000	9.966	12.617	12.434	7.975	0.2680	0.1207	0.6469	0.4605	0.5448	0.5104	1.4248	1.5623	0.3063	0.2419	0.2701	0.1817	0.3216	0.2332	0.1726	0.2726	0.3084	0.2221	0.1856	0.2839	0.3265	0.2022	0.1640	0.3074	1.3011E-3	8.2032E-4	1.2081E-3	0.6308	1.3948E-2	1.264	1.882	130.386
81000000	8.927	13.079	13.598	7.743	0.4038	2.5852E-2	0.6638	0.3311	0.5225	0.4729	1.4376	1.6131	0.3052	0.2286	0.2683	0.1979	0.3160	0.2387	0.1732	0.2721	0.2897	0.2128	0.2042	0.2933	0.3420	0.1964	0.1701	0.2915	1.2252E-3	9.0029E-4	1.1521E-3	0.7590	-3.9324E-2	3.538	1.968	130.378
82000000	8.614	13.451	14.034	8.706	0.1029	3.5715E-2	0.5501	0.4654	0.5002	0.5331	1.3669	1.6486	0.3123	0.2217	0.2811	0.1849	0.3107	0.2454	0.1726	0.2713	0.2856	0.2150	0.1968	0.3026	0.3450	0.1939	0.1632	0.2978	1.2601E-3	9.0248E-4	1.1803E-3	0.7325	-3.4806E-3	2.446	2.041	129.266
83000000	9.871	12.457	13.858	8.110	0.1289	8.6051E-2	0.5845	0.3455	0.5275	0.4759	1.4872	1.5508	0.2987	0.2318	0.2713	0.1983	0.3207	0.2407	0.1672	0.2714	0.2937	0.2107	0.1998	0.2958	0.3471	0.1934	0.1650	0.2945	1.241E-3	9.6472E-4	1.1561E-3	0.7825	7.1992E-3	2.039	1.985	133.798
84000000	9.758	14.937	13.617	9.822	0.1706	6.0367E-2	0.5765	0.3018	0.5633	0.5258	1.3463	1.6105	0.2913	0.2255	0.2891	0.1941	0.3165	0.2389	0.1720	0.2726	0.2972	0.2075	0.1876	0.3076	0.3367	0.1942	0.1733	0.2957	1.2999E-3	9.986E-4	1.1829E-3	0.7686	1.3069E-2	3.493	1.917	130.528
85000000	8.926	13.057	10.598	8.848	8.5106E-2	2.6091E-2	0.6211	0.5063	0.5420	0.5152	1.4392	1.5446	0.3158	0.2290	0.2710	0.1842	0.3131	0.2394	0.1681	0.2795	0.2875	0.2224	0.1956	0.2945	0.3370	0.1896	0.1586	0.3148	1.2803E-3	8.5512E-4	1.2332E-3	0.6840	7.5486E-3	1.375	1.899	127.523
86000000	7.967	14.368	12.946	10.002	0.3277	6.8353E-2	0.5641	0.3577	0.5023	0.5234	1.4695	1.5459	0.3060	0.2299	0.2771	0.1870	0.3219	0.2288	0.1688	0.2806	0.2947	0.2104	0.1951	0.2998	0.3411	0.1990	0.1593	0.3007	1.2021E-3	8.5129E-4	1.1318E-3	0.7061	8.1504E-3	2.560	1.961	131.681
87000000	10.493	15.129	12.211	9.456	0.2623	8.7531E-2	0.8146	0.4523	0.5400	0.4976	1.3617	1.6495	0.3044	0.2168	0.2912	0.1877	0.3247	0.2348	0.1700	0.2704	0.2940	0.2093	0.1877	0.3089	0.3529	0.1923	0.1613	0.2935	1.249E-3	8.9932E-4	1.1753E-3	0.7295	2.9227E-2	1.722	1.884	129.530
88000000	9.487	11.228	12.929	8.559	0.1315	3.3459E-2	0.6153	0.4289	0.4726	0.5152	1.4097	1.6514	0.3074	0.2240	0.2762	0.1925	0.3213	0.2349	0.1777	0.2661	0.3014	0.2066	0.1962	0.2958	0.3378	0.1973	0.1692	0.2957	1.2895E-3	9.1032E-4	1.2184E-3	0.6859	4.1988E-3	2.347	1.971	127.700
89000000	9.951	14.963	13.560	8.397	0.1135	1.0408E-2	0.5614	0.3579	0.5184	0.4855	1.4586	1.5812	0.2968	0.2204	0.2793	0.2034	0.3172	0.2353	0.1734	0.2741	0.2925	0.2124	0.1904	0.3047	0.3375	0.2027	0.1554	0.3044	1.2825E-3	9.0146E-4	1.2058E-3	0.7262	5.2045E-2	4.058	1.951	127.429
90000000	10.407	11.669	15.436	8.240	0.2843	1.8187E-2	0.4749	0.3555	0.4992	0.5069	1.3549	1.6910	0.2944	0.2328	0.2788	0.1940	0.3043	0.2459	0.1678	0.2820	0.2977	0.2053	0.1915	0.3056	0.3534	0.1924	0.1650	0.2892	1.2863E-3	9.1778E-4	1.2441E-3	0.7259	7.196E-3	3.384	1.917	127.951
91000000	9.181	15.322	12.326	9.366	0.2922	8.5509E-2	0.7185	0.3513	0.5437	0.5126	1.3856	1.6035	0.3031	0.2279	0.2834	0.1856	0.3169	0.2380	0.1683	0.2767	0.2900	0.2135	0.1926	0.3040	0.3431	0.1946	0.1600	0.3022	1.2891E-3	9.1776E-4	1.2132E-3	0.7403	3.6176E-2	2.028	1.962	127.549
92000000	7.776	15.358	13.797	9.314	0.2122	6.4722E-2	0.7051	0.3636	0.5732	0.4981	1.3464	1.6297	0.2990	0.2242	0.2800	0.1969	0.3197	0.2370	0.1688	0.2746	0.2807	0.2270	0.1999	0.2923	0.3547	0.1823	0.1600	0.3029	1.2235E-3	8.4907E-4	1.1914E-3	0.7075	1.227E-2	3.561	2.058	128.886
93000000	8.036	12.002	14.984	8.402	0.2552	1.823E-2	0.7493	0.4030	0.5312	0.5189	1.5152	1.4701	0.3069	0.2320	0.2700	0.1911	0.3144	0.2447	0.1713	0.2696	0.2877	0.2054	0.2095	0.2974	0.3463	0.1893	0.1661	0.2984	1.2393E-3	8.6255E-4	1.1874E-3	0.7072	-8.4753E-3	3.138	1.916	128.672
94000000	8.731	13.657	13.040	9.266	0.1756	7.3423E-2	0.7526	0.3716	0.5048	0.5097	1.4321	1.5984	0.3097	0.2230	0.2757	0.1916	0.3225	0.2297	0.1689	0.2789	0.2822	0.2173	0.2030	0.2975	0.3367	0.2000	0.1678	0.2955	1.2617E-3	8.9098E-4	1.1955E-3	0.6948	2.3189E-2	4.466	1.935	127.976
95000000	10.208	11.053	11.512	8.330	0.1103	6.8215E-2	0.5236	0.2572	0.4915	0.5145	1.3919	1.6510	0.3011	0.2277	0.2855	0.1857	0.3211	0.2259	0.1679	0.2851	0.2932	0.2161	0.1926	0.2981	0.3426	0.2041	0.1557	0.2976	1.2848E-3	1.0337E-3	1.2042E-3	0.8044	8.5685E-3	4.519	1.968	128.247
96000000	9.657	15.686	13.477	9.212	0.2290	0.1552	0.5965	0.3857	0.5235	0.4806	1.4510	1.5893	0.2903	0.2232	0.2845	0.2020	0.3050	0.2434	0.1690	0.2826	0.2964	0.2134	0.2013	0.2889	0.3490	0.1878	0.1583	0.3049	1.185E-3	8.1569E-4	1.1673E-3	0.7062	-1.1118E-3	2.177	2.012	134.524
97000000	9.456	11.829	14.502	9.103	7.8269E-2	0.1167	0.5386	0.3879	0.5690	0.5120	1.4256	1.5336	0.2958	0.2276	0.2860	0.1905	0.3154	0.2381	0.1774	0.2691	0.3027	0.2155	0.1927	0.2891	0.3569	0.1886	0.1681	0.2864	1.251E-3	9.3631E-4	1.2109E-3	0.8111	2.7209E-2	1.237	1.880	127.512
98000000	10.128	11.122	13.990	10.207	0.1648	1.6153E-2	0.5379	0.3444	0.5468	0.5180	1.4362	1.5396	0.3093	0.2153	0.2833	0.1921	0.3109	0.2405	0.1722	0.2764	0.2892	0.2128	0.2005	0.2976	0.3485	0.1944	0.1630	0.2941	1.2332E-3	8.9611E-4	1.167E-3	0.7294	3.9354E-2	1.500	1.896	130.042
99000000	8.443	16.271	12.277	8.505	0.1348	9.931E-2	0.4027	0.4331	0.5504	0.4939	1.4300	1.5684	0.2996	0.2236	0.2790	0.1978	0.3282	0.2304	0.1722	0.2693	0.2911	0.2148	0.1902	0.3039	0.3457	0.1884	0.1516	0.3144	1.2861E-3	1.0352E-3	1.2047E-3	0.8173	1.6155E-2	2.017	1.886	127.615
100000000	8.378	15.334	13.458	8.615	0.2175	0.1275	0.6363	0.2710	0.5308	0.4617	1.4151	1.6406	0.3049	0.2258	0.2870	0.1823	0.3210	0.2373	0.1741	0.2676	0.2987	0.2114	0.1927	0.2973	0.3512	0.1866	0.1613	0.3009	1.2993E-3	1.0442E-3	1.2207E-3	0.8130	1.0269E-3	4.478	1.950	128.537
101000000	7.446	10.047	12.303	10.590	0.1725	6.271E-2	0.6359	0.3698	0.4974	0.4966	1.3550	1.7039	0.2954	0.2368	0.2771	0.1908	0.3159	0.2343	0.1823	0.2675	0.2788	0.2177	0.2003	0.3032	0.3462	0.1946	0.1620	0.2972	1.2832E-3	9.2175E-4	1.2197E-3	0.7148	1.5204E-2	2.243	2.077	128.920
102000000	9.393	9.855	13.620	9.192	0.2404	4.4359E-2	0.4735	0.4864	0.5727	0.5111	1.3792	1.5807	0.3010	0.2366	0.2724	0.1900	0.3187	0.2369	0.1679	0.2765	0.2921	0.2238	0.1841	0.3000	0.3503	0.1962	0.1637	0.2898	1.2577E-3	8.4223E-4	1.2286E-3	0.6900	-3.9256E-3	3.707	1.898	127.093
103000000	8.664	12.349	13.601	9.078	0.1797	6.7469E-2	0.4969	0.2593	0.5330	0.5329	1.5426	1.4234	0.3020	0.2270	0.2825	0.1884	0.3236	0.2368	0.1757	0.2638	0.2832	0.2116	0.2029	0.3023	0.3435	0.1936	0.1550	0.3078	1.2334E-3	9.274E-4	1.2106E-3	0.7516	-2.8475E-2	2.571	2.057	129.140
104000000	9.098	12.549	12.730	9.292	7.9288E-3	6.8167E-2	0.6928	0.3579	0.5379	0.5427	1.3860	1.5768	0.2934	0.2422	0.2734	0.1910	0.3053	0.2374	0.1757	0.2816	0.2843	0.2105	0.2012	0.3040	0.3511	0.1852	0.1693	0.2945	1.2425E-3	8.9863E-4	1.1943E-3	0.7608	1.181E-2	2.869	1.952	133.887
105000000	7.903	11.946	13.158	9.061	0.1470	2.8859E-2	0.6158	0.4291	0.4764	0.5217	1.4148	1.6349	0.3014	0.2326	0.2801	0.1859	0.3187	0.2407	0.1682	0.2723	0.2964	0.2149	0.1957	0.2930	0.3566	0.1883	0.1699	0.2852	1.1701E-3	7.8063E-4	1.1714E-3	0.6681	3.4249E-2	2.177	2.077	134.079
106000000	8.765	12.324	13.850	9.093	8.5445E-2	6.9682E-2	0.5168	0.3656	0.5021	0.4897	1.4511	1.6025	0.3095	0.2179	0.2809	0.1918	0.3205	0.2447	0.1682	0.2666	0.2885	0.2207	0.1927	0.2980	0.3465	0.1938	0.1689	0.2908	1.2761E-3	9.231E-4	1.2093E-3	0.7265	3.6395E-3	2.203	2.011	127.946
107000000	8.652	11.594	14.897	8.722	0.1880	2.3167E-2	0.5724	0.3253	0.5435	0.4818	1.3826	1.6402	0.2969	0.2390	0.2780	0.1862	0.3101	0.2374	0.1732	0.2792	0.2920	0.2147	0.1959	0.2974	0.3388	0.1989	0.1681	0.2942	1.181E-3	8.9705E-4	1.1434E-3	0.7631	1.6068E-2	1.666	2.020	134.646
108000000	7.530	15.981	13.552	8.509	2.8207E-2	6.388E-3	0.7732	0.3325	0.5684	0.4677	1.4220	1.5859	0.3159	0.2201	0.2849	0.1791	0.3073	0.2296	0.1843	0.2788	0.2931	0.2164	0.1919	0.2986	0.3484	0.1834	0.1610	0.3072	1.2657E-3	8.7736E-4	1.1932E-3	0.7561	2.1847E-2	2.490	1.959	129.544
109000000	8.222	10.476	12.294	9.460	0.1572	2.4358E-2	0.6407	0.3857	0.5400	0.5126	1.4087	1.5826	0.3024	0.2340	0.2663	0.1973	0.3138	0.2389	0.1654	0.2819	0.2768	0.2157	0.1950	0.3126	0.3481	0.1907	0.1662	0.2950	1.2286E-3	9.0258E-4	1.1396E-3	0.7214	5.5887E-2	2.071	1.936	131.705
110000000	7.096	13.251	14.957	8.823	0.1704	4.5154E-2	0.5425	0.5207	0.5425	0.5008	1.3922	1.6105	0.2993	0.2224	0.2780	0.2002	0.3209	0.2269	0.1834	0.2688	0.2852	0.2210	0.2053	0.2885	0.3396	0.1871	0.1742	0.2990	1.2425E-3	9.4653E-4	1.1721E-3	0.7531	1.9941E-2	2.106	1.952	133.049
111000000	8.453	12.928	13.935	8.627	0.1452	3.5723E-2	0.5363	0.3596	0.5220	0.5600	1.4124	1.5467	0.3046	0.2208	0.2833	0.1913	0.3084	0.2375	0.1787	0.2754	0.2923	0.2149	0.1905	0.3023	0.3382	0.1988	0.1708	0.2922	1.2273E-3	8.8251E-4	1.158E-3	0.7323	1.5708E-3	1.605	1.989	130.312
112000000	7.600	11.437	14.656	8.042	0.1192	0.1723	0.5133	0.3597	0.5363	0.4640	1.4478	1.5967	0.2962	0.2375	0.2767	0.1897	0.3112	0.2434	0.1642	0.2812	0.2998	0.2031	0.1920	0.3050	0.3426	0.1933	0.1644	0.2997	1.2577E-3	9.6132E-4	1.175E-3	0.7752	3.536E-3	2.083	1.949	129.552
113000000	8.284	16.279	14.150	8.864	0.2018	2.8238E-2	0.8118	0.3449	0.5301	0.4462	1.4134	1.6599	0.2953	0.2219	0.2845	0.1984	0.3130	0.2358	0.1758	0.2754	0.3034	0.2158	0.1883	0.2925	0.3398	0.1873	0.1601	0.3128	1.2349E-3	8.416E-4	1.1602E-3	0.7079	2.6996E-2	2.831	1.970	132.417
114000000	8.323	18.335	12.055	9.073	0.1695	4.1925E-3	0.5456	0.3726	0.5057	0.5148	1.3933	1.6339	0.2946	0.2351	0.2745	0.1958	0.3238	0.2406	0.1677	0.2679	0.3000	0.2074	0.2000	0.2925	0.3434	0.1909	0.1717	0.2941	1.3262E-3	1.0319E-3	1.2285E-3	0.7726	2.6796E-2	3.316	1.999	127.417
115000000	8.966	9.767	14.274	7.493	6.869E-2	9.137E-2	0.6640	0.3625	0.5360	0.5216	1.4217	1.5631	0.3021	0.2267	0.2797	0.1915	0.3195	0.2379	0.1697	0.2730	0.2818	0.2153	0.1923	0.3106	0.3492	0.1980	0.1635	0.2893	1.2694E-3	9.3401E-4	1.1917E-3	0.7221	1.7585E-2	3.614	1.931	129.968
116000000	7.156	11.324	13.117	9.207	0.2173	4.4966E-2	0.5079	0.3480	0.5219	0.5115	1.4459	1.5631	0.3098	0.2192	0.2811	0.1900	0.3101	0.2518	0.1707	0.2674	0.2765	0.2277	0.1924	0.3034	0.3541	0.1890	0.1656	0.2914	1.2417E-3	9.1681E-4	1.209E-3	0.7085	-2.0037E-2	3.790	2.089	130.284
117000000	10.559	15.514	13.329	7.801	0.2771	1.4942E-2	0.4416	0.3022	0.5234	0.4637	1.4397	1.6198	0.2965	0.2274	0.2729	0.2032	0.3154	0.2521	0.1726	0.2598	0.2951	0.2174	0.1845	0.3029	0.3392	0.1917	0.1624	0.3068	1.2022E-3	8.7384E-4	1.1488E-3	0.7263	2.156E-2	1.643	1.943	132.338
118000000	10.574	14.094	14.475	7.817	8.3718E-2	2.8652E-2	0.6257	0.4529	0.5278	0.4978	1.4290	1.5897	0.2985	0.2290	0.2763	0.1963	0.3135	0.2344	0.1739	0.2782	0.3039	0.2129	0.1884	0.2948	0.3449	0.1975	0.1633	0.2943	1.2697E-3	9.7317E-4	1.1973E-3	0.7861	1.9615E-2	4.542	1.984	130.203
119000000	8.519	12.561	12.275	7.975	0.1827	3.8027E-2	0.6922	0.4211	0.5343	0.5107	1.4552	1.5405	0.3055	0.2378	0.2667	0.1899	0.3218	0.2376	0.1687	0.2719	0.2858	0.2220	0.1986	0.2936	0.3477	0.1960	0.1598	0.2965	1.1966E-3	9.9431E-4	1.1413E-3	0.8218	1.5479E-2	2.811	2.063	128.620
120000000	7.349	11.093	13.376	7.613	0.2072	6.9702E-2	0.5054	0.3896	0.5130	0.4966	1.3963	1.6424	0.3075	0.2223	0.2766	0.1936	0.3111	0.2428	0.1755	0.2706	0.2983	0.2105	0.1954	0.2958	0.3359	0.1952	0.1677	0.3011	1.2698E-3	9.9438E-4	1.1501E-3	0.7558	-1.7048E-2	2.326	1.919	131.651
121000000	9.046	14.019	15.294	8.576	0.1150	3.6904E-2	0.4696	0.4074	0.5125	0.5349	1.3536	1.6477	0.2944	0.2303	0.2798	0.1955	0.3153	0.2278	0.1811	0.2757	0.2971	0.2098	0.1936	0.2995	0.3419	0.1900	0.1635	0.3046	1.2606E-3	8.7877E-4	1.1985E-3	0.7218	2.4354E-2	1.576	1.905	128.579
122000000	8.589	17.553	13.430	9.869	0.1749	7.4103E-2	0.6613	0.3957	0.5027	0.4603	1.4446	1.6406	0.2918	0.2152	0.2881	0.2049	0.3044	0.2374	0.1726	0.2856	0.2866	0.2154	0.1998	0.2983	0.3536	0.1957	0.1660	0.2847	1.2933E-3	9.7608E-4	1.2393E-3	0.7452	-7.9102E-3	2.719	1.960	128.324
123000000	9.768	11.871	12.100	8.581	0.2070	7.0802E-3	0.5210	0.3872	0.5366	0.4752	1.4141	1.6208	0.3102	0.2329	0.2800	0.1769	0.3110	0.2484	0.1776	0.2630	0.2867	0.2160	0.1979	0.2994	0.3352	0.1946	0.1649	0.3053	1.2657E-3	9.0105E-4	1.2054E-3	0.7372	8.0201E-3	3.000	1.889	130.668
124000000	10.735	12.356	13.609	10.342	0.2803	5.4354E-2	0.6451	0.4187	0.5534	0.5466	1.3905	1.5510	0.3031	0.2256	0.2875	0.1837	0.3050	0.2374	0.1650	0.2926	0.2931	0.2070	0.1931	0.3067	0.3360	0.2031	0.1661	0.2948	1.229E-3	8.9205E-4	1.205E-3	0.7409	6.6383E-3	1.783	2.053	127.719
125000000	8.275	9.037	15.024	9.168	0.2090	4.6001E-3	0.7578	0.3227	0.5316	0.5042	1.3832	1.6283	0.3009	0.2309	0.2781	0.1901	0.3099	0.2423	0.1723	0.2755	0.2927	0.2099	0.1975	0.2998	0.3449	0.2006	0.1575	0.2970	1.3259E-3	1.0232E-3	1.2491E-3	0.7578	8.0752E-3	3.553	1.917	125.800
126000000	7.980	12.542	13.282	9.292	0.2237	7.7749E-2	0.6205	0.3313	0.5721	0.4870	1.4565	1.5239	0.2995	0.2328	0.2711	0.1966	0.3247	0.2395	0.1686	0.2673	0.2925	0.2202	0.1942	0.2931	0.3480	0.1972	0.1646	0.2902	1.2522E-3	8.9546E-4	1.1955E-3	0.7038	3.3981E-3	2.459	1.871	128.236
127000000	9.779	16.681	16.071	8.806	0.1869	3.1366E-3	0.6501	0.3903	0.5786	0.4819	1.3953	1.5885	0.3127	0.2236	0.2731	0.1906	0.3095	0.2374	0.1763	0.2769	0.2934	0.2120	0.1932	0.3014	0.3511	0.2060	0.1561	0.2868	1.2203E-3	8.4948E-4	1.1701E-3	0.7131	-1.3578E-2	1.939	1.932	131.501
128000000	9.182	12.368	13.929	8.055	0.4192	1.5499E-2	0.5474	0.4664	0.5349	0.5157	1.4439	1.5467	0.3040	0.2251	0.2778	0.1930	0.3166	0.2449	0.1677	0.2709	0.2822	0.2076	0.2038	0.3063	0.3520	0.1929	0.1559	0.2992	1.239E-3	8.4418E-4	1.1859E-3	0.6794	3.6532E-3	2.177	1.981	131.611
129000000	8.435	13.582	15.711	8.903	0.2005	7.3802E-2	0.6543	0.3146	0.5362	0.4896	1.4407	1.5769	0.3025	0.2262	0.2727	0.1985	0.3237	0.2350	0.1689	0.2724	0.2988	0.2096	0.1915	0.3001	0.3483	0.1965	0.1601	0.2951	1.2833E-3	1.0025E-3	1.1945E-3	0.7516	7.405E-3	1.141	1.932	127.968
130000000	7.630	11.209	12.221	8.401	0.1932	5.5489E-2	0.7527	0.3605	0.5122	0.4938	1.4344	1.6051	0.3124	0.2187	0.2717	0.1972	0.3191	0.2331	0.1746	0.2731	0.2889	0.2138	0.2003	0.2969	0.3533	0.1932	0.1618	0.2917	1.2446E-3	7.6865E-4	1.1711E-3	0.6068	1.0531E-2	2.516	1.928	132.023
131000000	7.857	14.224	11.872	7.768	0.2226	0.1236	0.7104	0.3927	0.5205	0.5193	1.4379	1.5648	0.3040	0.2325	0.2753	0.1882	0.3251	0.2351	0.1748	0.2649	0.2892	0.2085	0.2025	0.2998	0.3458	0.1953	0.1648	0.2942	1.3125E-3	8.6711E-4	1.2089E-3	0.6472	-4.7584E-3	1.466	1.976	131.920
132000000	7.092	16.419	11.829	8.440	0.2075	1.9931E-2	0.5154	0.3309	0.5129	0.5477	1.4006	1.5826	0.2976	0.2334	0.2729	0.1961	0.3211	0.2327	0.1680	0.2782	0.3047	0.2060	0.1929	0.2965	0.3486	0.1921	0.1566	0.3027	1.2754E-3	8.9808E-4	1.245E-3	0.7258	-7.0723E-3	3.607	1.932	128.283
133000000	7.664	11.837	15.218	8.829	0.2722	1.0023E-2	0.9205	0.3929	0.5188	0.4637	1.4070	1.6602	0.3016	0.2286	0.2705	0.1993	0.3147	0.2438	0.1742	0.2672	0.3004	0.2041	0.1939	0.3016	0.3451	0.1878	0.1638	0.3032	1.2414E-3	8.6221E-4	1.182E-3	0.6948	-1.6168E-3	2.484	1.884	128.922
134000000	8.981	11.680	12.751	8.260	0.2306	4.3731E-3	0.7838	0.4189	0.4785	0.5212	1.4634	1.5807	0.3037	0.2312	0.2783	0.1868	0.3242	0.2288	0.1683	0.2787	0.2844	0.2141	0.1914	0.3100	0.3397	0.1932	0.1738	0.2933	1.2709E-3	8.864E-4	1.2214E-3	0.7165	3.9651E-2	2.580	1.886	128.236
135000000	8.783	10.635	12.507	8.861	0.2589	8.6571E-2	0.4908	0.4090	0.5209	0.5041	1.4121	1.6086	0.3045	0.2303	0.2728	0.1924	0.3191	0.2367	0.1674	0.2768	0.2897	0.2208	0.1979	0.2916	0.3528	0.1903	0.1636	0.2933	1.2576E-3	9.7175E-4	1.1862E-3	0.7500	1.7235E-2	5.562	1.897	131.234
136000000	9.994	8.494	15.368	8.723	8.6389E-2	8.4484E-2	0.5942	0.4636	0.5991	0.4871	1.3718	1.5861	0.3024	0.2282	0.2758	0.1936	0.3046	0.2423	0.1766	0.2765	0.2897	0.2221	0.1847	0.3035	0.3499	0.1926	0.1544	0.3031	1.2667E-3	9.1874E-4	1.1882E-3	0.7187	3.4127E-2	3.333	1.923	127.649
137000000	9.567	14.208	14.413	8.670	0.4048	9.2109E-3	0.5879	0.3381	0.5577	0.4967	1.3326	1.6629	0.3015	0.2271	0.2799	0.1915	0.3131	0.2407	0.1720	0.2742	0.2882	0.2134	0.1943	0.3040	0.3334	0.2003	0.1716	0.2946	1.3057E-3	1.0765E-3	1.2026E-3	0.8249	8.7673E-3	2.582	1.914	128.682
138000000	9.562	14.311	16.768	10.360	0.2469	3.0032E-3	0.6384	0.4702	0.5549	0.4869	1.4030	1.6003	0.2992	0.2268	0.2767	0.1972	0.3080	0.2365	0.1755	0.2800	0.3011	0.2114	0.1872	0.3003	0.3473	0.1932	0.1539	0.3056	1.3036E-3	9.845E-4	1.2034E-3	0.7502	-8.0389E-3	4.736	2.065	132.588
139000000	8.415	11.300	13.760	8.671	0.2549	6.9884E-2	0.6470	0.2915	0.5944	0.5501	1.4412	1.4479	0.2993	0.2200	0.2802	0.2006	0.3068	0.2503	0.1734	0.2695	0.2938	0.2050	0.1938	0.3073	0.3483	0.2092	0.1521	0.2904	1.1636E-3	7.7262E-4	1.1145E-3	0.6813	2.1319E-2	1.835	1.912	129.420
140000000	8.526	14.948	15.040	8.270	0.1081	1.3921E-2	0.5277	0.3077	0.5108	0.5096	1.4787	1.5416	0.2962	0.2315	0.2753	0.1971	0.3152	0.2359	0.1783	0.2706	0.2953	0.2100	0.1972	0.2975	0.3564	0.1834	0.1539	0.3063	1.2117E-3	8.0902E-4	1.1665E-3	0.6712	-1.1789E-2	1.932	1.935	130.969
