state	cp1.kappa	cp2.kappa	cp3.kappa	ig.kappa	cp1.alpha	cp2.alpha	cp3.alpha	ig.alpha	cp1.mu	cp2.mu	cp3.mu	ig.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ig.frequencies1	ig.frequencies2	ig.frequencies3	ig.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
70000000	8.754	11.351	12.655	7.378	0.1925	0.1125	0.6028	0.3522	0.5359	0.4987	1.4085	1.6022	0.2964	0.2340	0.2782	0.1914	0.3159	0.2331	0.1728	0.2782	0.2807	0.2288	0.1930	0.2974	0.3486	0.2034	0.1543	0.2937	1.2461E-3	8.8321E-4	1.1577E-3	0.6882	-1.7746E-2	2.388	1.950	134.188
71000000	8.966	12.732	12.762	8.723	0.2285	2.2026E-2	0.5889	0.3916	0.5254	0.5094	1.4206	1.5888	0.2953	0.2312	0.2797	0.1937	0.3279	0.2275	0.1715	0.2732	0.2904	0.2165	0.1969	0.2962	0.3477	0.1974	0.1633	0.2916	1.2406E-3	8.1446E-4	1.1576E-3	0.6472	-1.2124E-2	1.767	1.861	134.933
72000000	9.576	11.302	12.149	8.588	0.1407	8.1874E-2	0.4944	0.3985	0.4901	0.4550	1.4526	1.6514	0.2914	0.2401	0.2776	0.1909	0.3077	0.2433	0.1790	0.2700	0.2928	0.2157	0.1942	0.2973	0.3503	0.1944	0.1620	0.2933	1.2306E-3	8.3961E-4	1.1677E-3	0.6641	-1.1242E-2	1.445	2.004	133.383
73000000	9.171	12.795	17.173	8.799	0.1660	5.0259E-2	0.8237	0.2779	0.4998	0.4848	1.4569	1.6040	0.3060	0.2247	0.2686	0.2008	0.3144	0.2288	0.1789	0.2779	0.2913	0.2192	0.1937	0.2958	0.3438	0.1858	0.1654	0.3049	1.2863E-3	9.3262E-4	1.204E-3	0.7300	2.7252E-2	6.604	1.922	132.998
74000000	10.121	15.696	13.321	8.496	0.1578	1.662E-2	0.5938	0.3858	0.5073	0.4537	1.4415	1.6462	0.2914	0.2408	0.2816	0.1862	0.3093	0.2300	0.1813	0.2794	0.3034	0.2117	0.1925	0.2924	0.3463	0.1903	0.1601	0.3033	1.259E-3	9.0366E-4	1.1838E-3	0.7264	2.6242E-2	2.409	2.031	128.071
75000000	7.441	14.931	13.892	8.692	0.1905	9.7109E-2	0.4757	0.3801	0.5218	0.4730	1.4030	1.6512	0.2935	0.2305	0.2820	0.1941	0.3089	0.2437	0.1727	0.2747	0.2896	0.2007	0.1991	0.3106	0.3524	0.1891	0.1706	0.2880	1.2145E-3	9.3729E-4	1.1533E-3	0.7595	1.9749E-2	2.855	1.900	128.586
76000000	9.880	16.508	14.386	8.085	0.2678	5.7836E-2	0.6724	0.3904	0.5638	0.4877	1.4409	1.5489	0.2980	0.2311	0.2821	0.1888	0.3214	0.2302	0.1649	0.2835	0.2942	0.2215	0.1893	0.2949	0.3467	0.1890	0.1649	0.2993	1.2282E-3	6.7287E-4	1.1812E-3	0.5447	-8.5086E-3	2.430	1.915	130.209
77000000	7.925	16.759	14.098	8.383	0.2126	5.7268E-3	0.7865	0.3911	0.5187	0.4951	1.4086	1.6245	0.2981	0.2280	0.2842	0.1897	0.3130	0.2440	0.1694	0.2736	0.2859	0.2175	0.1955	0.3011	0.3397	0.1949	0.1661	0.2993	1.1987E-3	7.3345E-4	1.1647E-3	0.5975	7.4015E-3	2.506	2.073	131.228
78000000	11.108	11.439	14.588	8.996	0.3530	4.5811E-2	0.6233	0.3107	0.5061	0.4750	1.4629	1.6013	0.3070	0.2322	0.2733	0.1875	0.3241	0.2371	0.1723	0.2665	0.2930	0.2116	0.1988	0.2966	0.3357	0.1895	0.1621	0.3128	1.2426E-3	9.1954E-4	1.1808E-3	0.7339	-2.0479E-3	4.557	1.987	130.769
79000000	9.859	12.730	13.439	9.148	0.1741	0.1038	0.5518	0.3601	0.5009	0.4741	1.4417	1.6308	0.3000	0.2228	0.2842	0.1929	0.3190	0.2328	0.1741	0.2741	0.2997	0.2174	0.1996	0.2833	0.3545	0.1962	0.1567	0.2927	1.3694E-3	1.1477E-3	1.2618E-3	0.8078	2.921E-2	1.592	1.869	124.982
80000000	7.855	14.788	15.377	7.886	0.2337	4.2676E-2	0.5084	0.3564	0.5256	0.5156	1.3891	1.6160	0.2963	0.2272	0.2791	0.1973	0.3208	0.2338	0.1692	0.2762	0.2989	0.2084	0.1920	0.3007	0.3492	0.2000	0.1574	0.2934	1.2344E-3	8.5838E-4	1.1719E-3	0.6651	-3.2594E-3	3.476	1.938	131.196
81000000	7.977	13.067	15.384	9.139	0.4032	1.6695E-2	0.5941	0.4299	0.5214	0.4716	1.4350	1.6186	0.3092	0.2338	0.2781	0.1789	0.3175	0.2289	0.1741	0.2795	0.2921	0.2188	0.1927	0.2964	0.3361	0.1976	0.1622	0.3041	1.2403E-3	9.1607E-4	1.1557E-3	0.7362	-5.5779E-3	3.232	1.926	131.358
82000000	9.498	12.490	16.675	7.158	0.1918	1.0923E-2	0.5599	0.3468	0.5283	0.4830	1.4095	1.6263	0.3107	0.2237	0.2777	0.1878	0.3061	0.2504	0.1718	0.2717	0.2855	0.2199	0.1935	0.3010	0.3470	0.1895	0.1734	0.2901	1.1817E-3	8.7749E-4	1.1344E-3	0.7469	-2.2763E-3	2.249	1.940	134.907
83000000	8.137	14.475	13.944	8.907	2.036E-2	7.9213E-2	0.3789	0.4360	0.5088	0.5247	1.4287	1.5816	0.3065	0.2277	0.2731	0.1927	0.3180	0.2373	0.1684	0.2763	0.2814	0.2113	0.2027	0.3046	0.3278	0.1969	0.1659	0.3094	1.271E-3	1.0123E-3	1.237E-3	0.7828	1.3023E-2	2.323	1.867	126.496
84000000	9.215	12.259	13.787	8.369	0.1642	2.1217E-2	0.5890	0.3399	0.5110	0.4932	1.4633	1.5759	0.3125	0.2206	0.2709	0.1959	0.3139	0.2395	0.1688	0.2777	0.2836	0.2063	0.1998	0.3103	0.3533	0.1872	0.1610	0.2985	1.2746E-3	8.1792E-4	1.1821E-3	0.6318	-6.3905E-3	2.773	1.935	129.502
85000000	11.507	12.790	13.110	8.585	0.1358	2.1228E-2	0.7181	0.3393	0.5019	0.5242	1.4266	1.5918	0.3007	0.2270	0.2784	0.1939	0.3153	0.2461	0.1627	0.2758	0.2987	0.2166	0.1983	0.2863	0.3502	0.1903	0.1648	0.2947	1.1971E-3	7.9409E-4	1.1523E-3	0.6739	-2.4576E-2	2.715	1.897	131.465
86000000	9.764	14.422	13.679	6.810	0.2376	2.19E-2	0.5945	0.5607	0.5019	0.4440	1.4462	1.6573	0.3020	0.2290	0.2785	0.1905	0.3118	0.2386	0.1736	0.2760	0.2801	0.2177	0.1997	0.3025	0.3388	0.1924	0.1680	0.3008	1.2264E-3	9.1232E-4	1.1616E-3	0.7236	3.1055E-2	2.533	1.932	134.513
87000000	10.167	14.285	14.472	9.068	0.1494	1.5034E-2	0.6446	0.3016	0.5549	0.4831	1.3357	1.6774	0.3089	0.2293	0.2740	0.1878	0.3227	0.2381	0.1667	0.2725	0.2839	0.2118	0.1923	0.3120	0.3481	0.1907	0.1607	0.3005	1.2814E-3	9.1592E-4	1.1797E-3	0.6970	1.337E-2	3.056	1.987	128.310
88000000	9.231	12.483	15.562	8.982	0.1673	5.3992E-3	0.7565	0.3530	0.5522	0.4888	1.4752	1.5232	0.3014	0.2217	0.2808	0.1960	0.3291	0.2416	0.1607	0.2686	0.2872	0.2139	0.2075	0.2913	0.3508	0.1919	0.1616	0.2956	1.2117E-3	8.1312E-4	1.1322E-3	0.6779	2.4818E-2	3.792	1.986	131.228
89000000	10.153	11.250	15.554	9.802	0.1761	1.1026E-2	0.7144	0.3751	0.5598	0.5067	1.4592	1.5130	0.3027	0.2274	0.2827	0.1872	0.3180	0.2386	0.1714	0.2720	0.2950	0.2199	0.1883	0.2968	0.3409	0.1899	0.1614	0.3078	1.2554E-3	9.0212E-4	1.161E-3	0.7142	1.0764E-2	2.215	2.125	130.540
90000000	8.473	12.464	11.266	8.677	0.2220	4.3361E-2	0.6434	0.3726	0.4481	0.5822	1.4792	1.5304	0.3062	0.2297	0.2688	0.1953	0.3157	0.2394	0.1691	0.2757	0.2941	0.2106	0.1943	0.3010	0.3481	0.1972	0.1627	0.2920	1.2347E-3	7.937E-4	1.1952E-3	0.6825	2.8053E-2	2.671	1.938	131.671
91000000	7.408	12.988	13.851	9.767	0.2460	2.7434E-2	0.5967	0.3902	0.5106	0.5044	1.3879	1.6456	0.3051	0.2246	0.2734	0.1969	0.3130	0.2408	0.1725	0.2738	0.2790	0.2112	0.2027	0.3071	0.3570	0.1847	0.1620	0.2963	1.2409E-3	9.4149E-4	1.1776E-3	0.7420	-2.9612E-2	0.641	2.059	130.116
92000000	10.644	12.683	15.683	9.270	0.1396	5.1546E-2	0.5686	0.4366	0.5643	0.4823	1.4532	1.5409	0.3104	0.2198	0.2755	0.1943	0.3132	0.2367	0.1777	0.2724	0.3026	0.2135	0.1934	0.2904	0.3537	0.1889	0.1614	0.2960	1.2956E-3	9.2208E-4	1.1859E-3	0.6950	9.3717E-3	1.576	1.927	127.734
93000000	8.859	10.975	16.190	8.971	0.2059	6.8904E-2	0.5574	0.4297	0.5323	0.4672	1.4695	1.5742	0.3014	0.2293	0.2752	0.1941	0.3066	0.2413	0.1743	0.2778	0.2905	0.2050	0.1948	0.3097	0.3346	0.1906	0.1723	0.3025	1.2349E-3	8.8054E-4	1.177E-3	0.7223	-8.8453E-3	2.092	1.975	128.454
94000000	7.590	11.266	13.557	8.802	0.2826	0.1055	0.5966	0.3381	0.5522	0.5106	1.4361	1.5419	0.2965	0.2293	0.2796	0.1946	0.3151	0.2314	0.1688	0.2847	0.2951	0.2177	0.1934	0.2938	0.3459	0.1843	0.1599	0.3099	1.1788E-3	8.103E-4	1.1414E-3	0.6736	9.3468E-3	2.646	1.959	130.965
95000000	9.729	10.412	14.589	8.713	0.1473	3.1938E-2	0.6127	0.3376	0.5370	0.5071	1.3595	1.6448	0.2954	0.2426	0.2730	0.1891	0.3089	0.2418	0.1738	0.2755	0.2966	0.2138	0.1816	0.3080	0.3368	0.1945	0.1618	0.3069	1.2777E-3	9.6304E-4	1.2334E-3	0.7402	2.5614E-2	3.274	1.900	127.244
96000000	9.568	11.720	12.828	8.913	0.1801	2.7827E-2	0.5697	0.3316	0.5216	0.4953	1.3809	1.6511	0.2924	0.2320	0.2844	0.1911	0.3230	0.2294	0.1611	0.2866	0.2893	0.2258	0.1904	0.2946	0.3473	0.2006	0.1594	0.2927	1.2581E-3	7.8007E-4	1.2202E-3	0.6161	-9.7945E-6	2.103	1.984	128.972
97000000	8.669	13.012	12.707	8.168	0.1326	4.6338E-2	0.6639	0.3761	0.5576	0.5482	1.4188	1.5140	0.3082	0.2328	0.2759	0.1831	0.3183	0.2405	0.1729	0.2683	0.2780	0.2215	0.1978	0.3028	0.3369	0.1963	0.1685	0.2983	1.1934E-3	7.2523E-4	1.1442E-3	0.6163	3.3577E-2	3.366	1.867	131.795
98000000	7.588	15.184	11.826	8.450	0.2833	4.2523E-3	0.8732	0.3612	0.5472	0.4902	1.3801	1.6299	0.3051	0.2256	0.2868	0.1825	0.3127	0.2454	0.1675	0.2744	0.2875	0.2175	0.2003	0.2948	0.3499	0.1843	0.1611	0.3048	1.2598E-3	8.7691E-4	1.1699E-3	0.7010	-4.4466E-3	2.058	1.928	135.100
99000000	12.031	13.846	15.935	7.687	0.3337	5.0091E-3	0.5278	0.3840	0.5011	0.4697	1.4256	1.6528	0.3097	0.2233	0.2781	0.1888	0.3142	0.2254	0.1718	0.2885	0.2984	0.2143	0.1960	0.2912	0.3414	0.1845	0.1620	0.3122	1.2769E-3	1.0329E-3	1.2052E-3	0.8142	-1.3975E-2	3.207	2.053	128.663
100000000	8.560	13.589	13.328	9.134	0.4051	4.1593E-2	0.5667	0.3680	0.5240	0.5471	1.3789	1.5948	0.3047	0.2194	0.2851	0.1909	0.3108	0.2377	0.1771	0.2743	0.2852	0.2249	0.1987	0.2912	0.3363	0.1945	0.1621	0.3071	1.2647E-3	9.1854E-4	1.2179E-3	0.7409	3.8475E-3	2.193	1.917	126.687
101000000	8.079	11.518	17.628	8.175	0.2260	3.1197E-2	0.5638	0.3412	0.5202	0.4682	1.4300	1.6289	0.2990	0.2238	0.2813	0.1960	0.3207	0.2389	0.1657	0.2747	0.2863	0.2274	0.1902	0.2962	0.3540	0.1818	0.1644	0.2998	1.3849E-3	1.066E-3	1.2815E-3	0.7714	-1.7074E-2	2.926	1.912	124.847
102000000	9.192	15.017	11.997	8.091	0.2512	5.4278E-2	0.5232	0.3774	0.5330	0.5151	1.3860	1.6119	0.3045	0.2251	0.2802	0.1903	0.3041	0.2438	0.1737	0.2784	0.2958	0.2070	0.1932	0.3040	0.3435	0.1996	0.1618	0.2950	1.3875E-3	1.127E-3	1.2736E-3	0.8241	-3.2005E-3	2.551	2.011	125.162
103000000	10.273	11.578	14.147	7.991	0.1122	7.1167E-2	0.4659	0.4066	0.5739	0.4919	1.3716	1.6084	0.3039	0.2276	0.2674	0.2011	0.3110	0.2365	0.1777	0.2747	0.2902	0.2214	0.1888	0.2996	0.3495	0.1958	0.1503	0.3043	1.2011E-3	8.8859E-4	1.1442E-3	0.7394	1.9168E-2	2.506	1.950	132.374
104000000	7.605	11.087	14.150	7.434	0.1617	6.0347E-2	0.5219	0.3931	0.5169	0.5240	1.4241	1.5785	0.3055	0.2165	0.2853	0.1927	0.3069	0.2472	0.1719	0.2741	0.2844	0.2141	0.1970	0.3045	0.3372	0.2076	0.1555	0.2997	1.2261E-3	8.8243E-4	1.134E-3	0.7664	3.8816E-2	2.854	1.885	133.388
105000000	9.609	14.129	13.992	10.561	0.2129	1.0879E-2	0.5188	0.3245	0.5550	0.5176	1.4910	1.4719	0.3026	0.2326	0.2762	0.1886	0.3207	0.2355	0.1650	0.2789	0.2950	0.2131	0.1886	0.3033	0.3470	0.1968	0.1544	0.3018	1.1565E-3	9.0326E-4	1.117E-3	0.8025	2.8116E-2	2.421	1.947	132.675
106000000	10.514	14.801	12.581	7.313	0.2416	3.1947E-2	0.6266	0.3324	0.5232	0.4951	1.4078	1.6207	0.3092	0.2315	0.2746	0.1847	0.3214	0.2263	0.1790	0.2734	0.2896	0.2077	0.1894	0.3133	0.3580	0.1946	0.1636	0.2838	1.2386E-3	8.9321E-4	1.1794E-3	0.7339	9.7967E-3	3.876	1.942	130.835
107000000	8.894	12.617	14.111	7.691	0.1538	7.4082E-3	0.5440	0.3248	0.5343	0.5248	1.3741	1.6129	0.3040	0.2295	0.2742	0.1923	0.3125	0.2417	0.1716	0.2742	0.2863	0.2215	0.1891	0.3032	0.3426	0.2005	0.1659	0.2910	1.1249E-3	8.8239E-4	1.0637E-3	0.8086	6.5001E-2	3.211	2.045	135.700
108000000	8.505	17.962	15.968	8.180	0.1163	3.9895E-2	0.5287	0.3847	0.5520	0.5042	1.3803	1.6094	0.3012	0.2345	0.2768	0.1875	0.3087	0.2440	0.1641	0.2832	0.2889	0.2128	0.1973	0.3010	0.3449	0.1972	0.1521	0.3057	1.2413E-3	8.1094E-4	1.2052E-3	0.7021	1.0442E-2	3.217	1.960	127.242
109000000	8.717	9.569	11.937	9.216	0.2165	7.9747E-2	0.5914	0.4491	0.5392	0.4652	1.4788	1.5587	0.3011	0.2416	0.2729	0.1844	0.3246	0.2359	0.1738	0.2658	0.2880	0.2109	0.2017	0.2994	0.3468	0.1905	0.1575	0.3052	1.2422E-3	9.5809E-4	1.1829E-3	0.8232	1.5882E-2	1.787	1.969	129.324
110000000	9.488	16.287	16.918	8.106	0.2496	4.0797E-2	0.5673	0.3751	0.5457	0.5189	1.3833	1.5971	0.3101	0.2300	0.2743	0.1856	0.3137	0.2364	0.1844	0.2654	0.2877	0.2160	0.1912	0.3051	0.3422	0.1928	0.1676	0.2974	1.3339E-3	1.0112E-3	1.2283E-3	0.7998	3.6614E-2	3.984	1.901	125.408
111000000	8.247	10.605	14.245	8.898	0.2536	4.6176E-2	0.7281	0.4574	0.5547	0.5154	1.4260	1.5450	0.3032	0.2285	0.2767	0.1917	0.3137	0.2361	0.1630	0.2873	0.2978	0.2131	0.1851	0.3039	0.3370	0.1958	0.1660	0.3013	1.268E-3	8.4817E-4	1.2235E-3	0.6958	-1.0912E-2	3.405	1.905	127.046
112000000	10.935	14.794	17.372	7.921	0.2594	9.8486E-2	0.6594	0.4617	0.5760	0.4746	1.5133	1.4716	0.2921	0.2266	0.2849	0.1964	0.3117	0.2397	0.1764	0.2722	0.2923	0.2180	0.1942	0.2954	0.3433	0.1991	0.1643	0.2933	1.2443E-3	8.7715E-4	1.1713E-3	0.7363	5.4436E-3	3.145	2.013	130.154
113000000	9.212	11.543	12.428	8.778	0.2303	9.7858E-2	0.5038	0.3725	0.5069	0.4771	1.4512	1.6108	0.2951	0.2385	0.2775	0.1889	0.3191	0.2396	0.1691	0.2722	0.2887	0.2053	0.2081	0.2980	0.3553	0.1906	0.1562	0.2979	1.2815E-3	9.068E-4	1.2136E-3	0.7144	5.805E-3	2.623	1.924	126.160
114000000	8.139	10.095	15.220	8.345	8.7078E-2	3.7075E-2	0.5215	0.3733	0.5690	0.4705	1.4423	1.5604	0.3037	0.2369	0.2707	0.1886	0.3003	0.2506	0.1750	0.2740	0.2902	0.2081	0.2013	0.3003	0.3425	0.1979	0.1709	0.2887	1.3032E-3	9.36E-4	1.2248E-3	0.7208	2.7645E-4	1.216	1.972	126.359
115000000	9.776	12.897	13.280	7.502	0.3561	6.9772E-2	0.5007	0.2579	0.5241	0.5024	1.4565	1.5590	0.2977	0.2262	0.2837	0.1925	0.3138	0.2299	0.1756	0.2807	0.3023	0.2187	0.1979	0.2811	0.3495	0.1976	0.1632	0.2898	1.2906E-3	9.3419E-4	1.1868E-3	0.6847	2.1263E-2	2.022	1.924	130.236
116000000	9.590	11.090	12.368	8.461	0.2353	9.8977E-3	0.6300	0.3435	0.5173	0.4962	1.3977	1.6367	0.3150	0.2280	0.2672	0.1898	0.3139	0.2363	0.1703	0.2796	0.2837	0.2136	0.2037	0.2991	0.3313	0.1982	0.1672	0.3033	1.2477E-3	8.9691E-4	1.181E-3	0.7269	1.6286E-2	1.335	2.013	128.956
117000000	7.410	13.229	13.523	9.933	0.1267	1.0805E-2	0.6840	0.3667	0.4927	0.5097	1.3268	1.7255	0.3092	0.2255	0.2699	0.1955	0.3135	0.2393	0.1697	0.2774	0.2911	0.2180	0.1953	0.2955	0.3436	0.1952	0.1604	0.3007	1.2134E-3	7.9263E-4	1.1567E-3	0.6481	-1.3844E-2	1.997	1.997	133.284
118000000	7.977	15.777	13.671	8.795	0.2249	5.962E-2	0.4668	0.3061	0.5649	0.4868	1.3746	1.6203	0.3017	0.2367	0.2628	0.1988	0.3209	0.2306	0.1694	0.2791	0.2889	0.2152	0.1861	0.3099	0.3470	0.1898	0.1620	0.3012	1.1482E-3	8.0281E-4	1.12E-3	0.7121	2.9767E-4	2.792	2.036	132.011
119000000	8.918	12.509	13.112	8.271	0.1331	8.0174E-2	0.6901	0.3216	0.5073	0.5236	1.3696	1.6483	0.2977	0.2279	0.2783	0.1961	0.3157	0.2429	0.1737	0.2677	0.2918	0.2205	0.1907	0.2969	0.3428	0.1975	0.1672	0.2925	1.2812E-3	9.0108E-4	1.2162E-3	0.7076	1.0064E-3	3.173	1.981	129.660
120000000	9.019	12.227	14.608	7.479	0.2450	3.2486E-2	0.5002	0.3834	0.5242	0.4915	1.4218	1.6083	0.3101	0.2256	0.2780	0.1862	0.3298	0.2264	0.1733	0.2705	0.2807	0.2120	0.2006	0.3067	0.3557	0.1865	0.1527	0.3051	1.1744E-3	8.1435E-4	1.1148E-3	0.7177	-6.406E-3	2.290	1.919	133.274
121000000	9.083	11.215	13.993	9.674	0.1803	2.7956E-2	0.5083	0.3038	0.5364	0.5022	1.3745	1.6346	0.2982	0.2268	0.2802	0.1948	0.3156	0.2424	0.1649	0.2771	0.2910	0.2093	0.1971	0.3027	0.3359	0.1918	0.1709	0.3014	1.2524E-3	1.0192E-3	1.1335E-3	0.8289	3.162E-2	1.585	1.887	131.605
122000000	8.557	13.020	12.619	7.341	0.1258	5.15E-2	0.6013	0.3425	0.5228	0.4942	1.4406	1.5865	0.3034	0.2273	0.2787	0.1906	0.3127	0.2422	0.1739	0.2712	0.2876	0.2194	0.1907	0.3023	0.3397	0.2051	0.1659	0.2893	1.2895E-3	9.0679E-4	1.2132E-3	0.7176	-1.3602E-2	1.712	1.974	132.328
123000000	9.771	12.498	13.005	8.336	0.2562	9.8518E-2	0.5464	0.3723	0.4748	0.4854	1.4535	1.6340	0.3078	0.2297	0.2799	0.1826	0.3206	0.2386	0.1726	0.2682	0.2918	0.2189	0.1934	0.2959	0.3522	0.1886	0.1707	0.2885	1.2325E-3	9.9373E-4	1.1527E-3	0.8059	-3.0893E-2	2.731	1.920	126.823
124000000	8.353	12.188	13.656	8.139	0.3482	5.3433E-2	0.7803	0.4154	0.5037	0.4967	1.4996	1.5407	0.2948	0.2222	0.2880	0.1950	0.3172	0.2376	0.1796	0.2655	0.2918	0.2221	0.1960	0.2902	0.3480	0.1900	0.1635	0.2985	1.2259E-3	9.8433E-4	1.1454E-3	0.7912	8.6183E-4	2.956	1.996	129.807
125000000	8.959	15.357	11.865	8.984	0.1120	6.7983E-2	0.5655	0.3000	0.4896	0.5377	1.4325	1.5842	0.2938	0.2219	0.2764	0.2079	0.3174	0.2373	0.1766	0.2687	0.2839	0.2112	0.1965	0.3083	0.3505	0.1953	0.1738	0.2803	1.2987E-3	1.101E-3	1.1483E-3	0.8121	2.3214E-2	1.175	2.033	128.140
126000000	9.751	11.028	10.443	8.785	0.1478	6.7619E-2	0.8399	0.4214	0.5612	0.5271	1.3599	1.5968	0.3037	0.2343	0.2778	0.1842	0.3277	0.2371	0.1710	0.2642	0.2906	0.2113	0.1868	0.3113	0.3439	0.1914	0.1658	0.2989	1.2987E-3	9.6703E-4	1.2191E-3	0.7311	2.9216E-2	2.652	1.920	127.908
127000000	9.152	13.490	13.542	8.658	0.1365	8.3098E-2	0.5071	0.2714	0.5466	0.4650	1.4632	1.5678	0.3028	0.2302	0.2762	0.1907	0.3195	0.2269	0.1718	0.2818	0.2885	0.2180	0.1937	0.2998	0.3469	0.2000	0.1566	0.2965	1.2095E-3	8.4536E-4	1.1619E-3	0.7172	-2.4763E-2	1.632	1.960	132.883
128000000	9.969	11.838	14.649	7.596	0.1704	0.1344	0.5477	0.4307	0.5415	0.4937	1.3971	1.6138	0.2960	0.2305	0.2780	0.1955	0.3086	0.2442	0.1748	0.2723	0.2882	0.2156	0.1923	0.3039	0.3566	0.1935	0.1575	0.2924	1.1933E-3	8.1862E-4	1.1569E-3	0.6867	4.4917E-3	2.783	1.940	131.085
129000000	7.716	12.766	12.130	8.582	0.1809	3.0408E-2	0.5301	0.4463	0.5469	0.5096	1.3768	1.6128	0.3067	0.2194	0.2797	0.1942	0.3182	0.2425	0.1630	0.2763	0.2884	0.2117	0.1966	0.3033	0.3453	0.1917	0.1681	0.2949	1.2211E-3	8.0582E-4	1.1832E-3	0.6913	7.0024E-3	2.059	1.891	129.864
130000000	9.103	14.275	12.855	8.520	0.2091	7.8953E-2	0.4495	0.3910	0.5109	0.5141	1.3816	1.6416	0.2999	0.2235	0.2802	0.1964	0.3185	0.2310	0.1678	0.2827	0.2897	0.2002	0.2083	0.3017	0.3510	0.1873	0.1693	0.2924	1.2622E-3	8.5299E-4	1.217E-3	0.6532	-6.2211E-3	2.737	2.006	126.776
131000000	9.565	11.887	13.485	7.666	0.1629	2.6338E-2	0.6639	0.3855	0.5264	0.5441	1.3922	1.5811	0.3093	0.2273	0.2753	0.1882	0.3166	0.2357	0.1703	0.2775	0.2915	0.2126	0.1877	0.3081	0.3373	0.1985	0.1634	0.3008	1.3023E-3	9.1969E-4	1.2195E-3	0.6994	2.7911E-2	2.270	1.957	128.252
132000000	9.041	13.174	13.566	9.241	4.8358E-2	2.978E-2	0.7151	0.3712	0.5637	0.4993	1.3318	1.6544	0.2975	0.2349	0.2738	0.1938	0.3109	0.2413	0.1697	0.2781	0.2906	0.2181	0.1967	0.2947	0.3520	0.1939	0.1624	0.2917	1.3566E-3	1.0367E-3	1.2601E-3	0.7736	2.9052E-2	3.197	1.943	124.212
133000000	8.716	10.290	13.497	8.874	0.2154	3.6689E-2	0.6753	0.3156	0.5390	0.4817	1.3570	1.6729	0.3065	0.2213	0.2776	0.1947	0.3194	0.2419	0.1648	0.2740	0.2968	0.2132	0.1999	0.2901	0.3450	0.1950	0.1596	0.3004	1.2766E-3	9.3934E-4	1.217E-3	0.7126	4.0234E-2	1.941	1.983	129.601
134000000	9.708	14.690	13.531	7.777	0.1710	1.2102E-2	0.8255	0.3432	0.5927	0.5405	1.4020	1.5027	0.3007	0.2236	0.2735	0.2022	0.3123	0.2339	0.1741	0.2797	0.2961	0.2087	0.1988	0.2964	0.3482	0.1896	0.1640	0.2982	1.315E-3	9.562E-4	1.2331E-3	0.7113	1.9384E-2	2.620	1.939	125.199
135000000	7.139	11.952	11.315	9.470	0.1166	7.0863E-3	0.7404	0.4569	0.5459	0.5136	1.4376	1.5439	0.3027	0.2308	0.2806	0.1859	0.3251	0.2416	0.1617	0.2716	0.2975	0.2150	0.1990	0.2885	0.3415	0.1875	0.1713	0.2996	1.335E-3	9.8499E-4	1.2305E-3	0.7395	3.0841E-3	4.158	1.936	124.862
136000000	9.245	14.189	12.832	8.574	0.1345	0.1013	0.5254	0.3914	0.4990	0.4920	1.4204	1.6365	0.3057	0.2242	0.2722	0.1979	0.3229	0.2278	0.1711	0.2782	0.2959	0.2164	0.1951	0.2926	0.3445	0.1846	0.1704	0.3005	1.2468E-3	8.3781E-4	1.1866E-3	0.6784	5.7507E-3	1.678	2.025	128.205
137000000	9.393	14.431	12.772	8.657	0.2817	2.4352E-2	0.5724	0.3704	0.5172	0.4931	1.4501	1.5836	0.2997	0.2263	0.2833	0.1906	0.3121	0.2357	0.1734	0.2788	0.2825	0.2185	0.1871	0.3120	0.3366	0.1990	0.1626	0.3018	1.1993E-3	8.7816E-4	1.1569E-3	0.7470	1.6018E-2	1.932	2.015	133.150
138000000	8.867	13.276	15.179	8.377	0.1458	2.7001E-2	0.5233	0.3906	0.5184	0.5121	1.3960	1.6200	0.3031	0.2278	0.2744	0.1947	0.3057	0.2454	0.1658	0.2832	0.2909	0.2183	0.1993	0.2915	0.3544	0.1892	0.1612	0.2951	1.2205E-3	8.5604E-4	1.1581E-3	0.6963	9.1423E-4	3.386	1.943	133.068
139000000	12.394	15.282	14.329	7.814	0.1348	2.8628E-2	0.7108	0.3275	0.5430	0.4805	1.4503	1.5690	0.3171	0.2200	0.2665	0.1964	0.3160	0.2415	0.1746	0.2678	0.2863	0.2181	0.1938	0.3017	0.3466	0.1884	0.1601	0.3049	1.284E-3	1.0041E-3	1.1875E-3	0.7722	1.709E-2	1.433	1.962	132.044
140000000	10.358	13.035	13.247	9.235	0.1737	5.3974E-2	0.5706	0.3109	0.5210	0.5015	1.4372	1.5842	0.3008	0.2327	0.2676	0.1989	0.3253	0.2372	0.1605	0.2770	0.2931	0.2107	0.2000	0.2962	0.3396	0.1980	0.1646	0.2978	1.2788E-3	9.058E-4	1.1831E-3	0.7096	7.6011E-3	1.655	1.929	130.070
