state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
111000000	6.158	12.008	0.1081	0.2895	0.9520	1.0959	0.3106	0.2287	0.2020	0.2587	0.2920	0.2179	0.2372	0.2530	8.9633E-4	7.2335E-4	7.9315E-4	0.7737	-2.3764E-2	0.810	1.622	29.889
112000000	9.199	11.237	8.6873E-2	0.5837	0.9403	1.1195	0.3153	0.2323	0.1987	0.2537	0.2985	0.2176	0.2354	0.2485	1.014E-3	9.8939E-4	8.7288E-4	0.9365	-3.3248E-2	0.709	1.628	27.722
113000000	9.275	8.382	6.7756E-2	0.5908	0.9799	1.0402	0.3206	0.2191	0.2022	0.2581	0.2895	0.2168	0.2420	0.2516	9.1898E-4	5.3552E-4	8.5603E-4	0.6263	4.1198E-2	2.914	1.671	27.523
114000000	10.410	7.415	0.4133	2.2628	0.9286	1.1428	0.3187	0.2311	0.2015	0.2487	0.2838	0.2327	0.2358	0.2477	8.9816E-4	5.1868E-4	8.5645E-4	0.6169	-6.3671E-2	0.941	1.572	27.765
115000000	7.789	9.287	5.9971E-2	0.1983	0.8867	1.2267	0.3191	0.2303	0.2018	0.2488	0.2891	0.2145	0.2393	0.2572	8.9429E-4	6.2165E-4	8.3076E-4	0.6066	1.8981E-2	2.054	1.732	28.028
116000000	7.551	7.024	6.4141E-2	1.6223	0.9301	1.1399	0.3162	0.2241	0.2041	0.2555	0.2910	0.2143	0.2391	0.2556	8.6286E-4	5.231E-4	8.0204E-4	0.6493	-3.6024E-4	0.847	1.684	28.636
117000000	8.090	10.397	0.1169	0.2361	0.9498	1.1005	0.3062	0.2223	0.2086	0.2629	0.2970	0.2205	0.2456	0.2369	7.6233E-4	6.565E-4	7.4642E-4	0.9106	-2.7764E-2	1.113	1.655	29.572
118000000	9.157	11.122	0.1884	8.6387E-2	0.9338	1.1325	0.3167	0.2304	0.2038	0.2491	0.2960	0.2115	0.2382	0.2543	9.4883E-4	7.5213E-4	8.4999E-4	0.7149	-6.9515E-2	0.390	1.630	27.847
119000000	7.407	7.712	6.2217E-3	0.9101	0.9209	1.1582	0.3111	0.2300	0.2014	0.2575	0.2924	0.2252	0.2445	0.2379	1.0122E-3	6.7032E-4	8.9574E-4	0.6184	-2.4868E-3	2.834	1.594	27.386
120000000	7.225	8.032	0.2109	0.4099	0.9447	1.1106	0.3114	0.2276	0.2038	0.2572	0.2875	0.2270	0.2313	0.2543	9.649E-4	9.235E-4	9.0308E-4	0.9553	1.0166E-2	1.919	1.596	24.855
121000000	6.436	9.685	0.1530	0.3720	0.8708	1.2584	0.3102	0.2234	0.2106	0.2558	0.3033	0.2264	0.2216	0.2487	8.9837E-4	4.6222E-4	8.89E-4	0.5196	8.8067E-2	0.792	1.662	27.230
122000000	9.201	7.654	0.1163	5.1214E-2	0.8842	1.2316	0.3082	0.2315	0.2038	0.2565	0.2850	0.2288	0.2360	0.2502	9.7731E-4	8.1278E-4	9.1623E-4	0.7990	-7.9794E-2	3.573	1.887	26.974
123000000	11.459	6.704	0.2421	1.6977	0.9632	1.0737	0.3125	0.2327	0.2068	0.2480	0.2959	0.2242	0.2350	0.2449	9.9208E-4	9.4937E-4	8.1956E-4	0.8554	-4.3581E-3	1.960	1.682	28.097
124000000	8.860	7.877	6.446E-3	1.2639	0.9629	1.0742	0.3143	0.2262	0.2013	0.2583	0.3066	0.2220	0.2228	0.2486	7.8665E-4	6.6456E-4	7.3182E-4	0.8226	-1.433E-2	0.417	1.784	29.810
125000000	7.953	11.812	0.1151	0.1613	0.8646	1.2709	0.3197	0.2246	0.2002	0.2555	0.2958	0.2153	0.2301	0.2589	1.2528E-3	1.3153E-3	9.8458E-4	0.9637	2.2962E-2	4.460	1.759	25.717
126000000	7.685	9.142	8.6081E-2	0.9365	0.9203	1.1594	0.3146	0.2306	0.2051	0.2497	0.2904	0.2279	0.2231	0.2586	9.4159E-4	6.3498E-4	8.5505E-4	0.6571	-2.6582E-2	0.617	1.611	27.454
127000000	8.471	6.533	3.1963E-2	0.4893	0.8941	1.2118	0.3168	0.2249	0.2037	0.2546	0.2908	0.2155	0.2334	0.2603	8.0233E-4	9.2349E-4	7.3325E-4	1.1558	-9.8781E-2	1.280	1.626	28.636
128000000	9.663	10.361	4.3727E-2	0.1147	0.9174	1.1652	0.3187	0.2239	0.1992	0.2582	0.3002	0.2132	0.2362	0.2504	1.0146E-3	9.0148E-4	8.3541E-4	0.8117	6.1582E-3	0.840	1.648	28.660
129000000	7.762	11.105	0.1537	0.3271	0.9931	1.0138	0.3116	0.2264	0.2097	0.2522	0.2963	0.2206	0.2293	0.2538	9.1588E-4	7.4152E-4	8.1729E-4	0.7692	-3.9143E-2	1.205	1.611	28.497
130000000	9.706	7.157	2.4977E-2	0.4277	0.9441	1.1118	0.3165	0.2279	0.1997	0.2558	0.2920	0.2229	0.2418	0.2434	8.3535E-4	7.5082E-4	7.8024E-4	0.8272	8.3463E-3	0.376	1.626	29.316
131000000	6.129	11.258	7.8009E-2	0.2794	0.8835	1.2330	0.3239	0.2258	0.1915	0.2588	0.2919	0.2253	0.2288	0.2540	1.0752E-3	1.2259E-3	8.6955E-4	1.0200	-2.2524E-2	0.784	1.629	28.665
132000000	8.709	9.502	8.0377E-2	0.2303	0.9339	1.1321	0.3157	0.2238	0.2038	0.2566	0.2954	0.2171	0.2335	0.2540	8.57E-4	6.8852E-4	8.0663E-4	0.8363	-3.2391E-2	2.004	1.652	28.075
133000000	8.108	9.607	4.7965E-2	0.4205	0.9499	1.1002	0.3052	0.2289	0.2043	0.2616	0.2857	0.2276	0.2343	0.2524	9.3703E-4	8.0786E-4	8.5739E-4	0.8442	8.7942E-2	8.180	1.949	26.167
134000000	9.767	7.892	6.1489E-2	0.5636	0.9332	1.1336	0.3098	0.2289	0.2083	0.2531	0.2997	0.2155	0.2494	0.2355	8.5366E-4	6.0946E-4	8.1618E-4	0.6762	-1.7431E-3	3.645	1.732	28.449
135000000	10.542	7.601	0.1147	0.2273	0.9497	1.1007	0.3113	0.2350	0.2015	0.2522	0.2910	0.2151	0.2402	0.2537	8.7484E-4	6.4973E-4	8.1142E-4	0.7127	3.9316E-2	0.889	1.622	27.672
136000000	7.919	9.986	0.1230	0.8079	0.9332	1.1335	0.3068	0.2301	0.2022	0.2609	0.2923	0.2274	0.2292	0.2511	9.0616E-4	8.8094E-4	8.6156E-4	1.0078	-7.4133E-3	2.918	1.719	27.763
137000000	6.776	13.567	0.1258	0.8268	0.9208	1.1584	0.3080	0.2316	0.2052	0.2551	0.2946	0.2235	0.2280	0.2539	9.5937E-4	7.2863E-4	8.7534E-4	0.7352	2.6949E-2	2.559	1.644	26.311
138000000	7.121	10.098	2.2735E-2	0.5352	0.9328	1.1344	0.3071	0.2298	0.2030	0.2601	0.2811	0.2217	0.2417	0.2556	9.7991E-4	8.141E-4	7.4572E-4	0.8881	-7.4993E-2	0.873	1.668	29.628
139000000	9.187	8.537	0.1424	0.2536	0.8967	1.2066	0.3108	0.2311	0.2015	0.2567	0.3002	0.2165	0.2368	0.2465	9.2062E-4	8.2545E-4	8.5046E-4	0.9010	4.3212E-2	5.774	1.724	27.031
140000000	8.653	7.061	9.5945E-2	0.5376	0.8969	1.2062	0.3149	0.2308	0.2019	0.2524	0.2841	0.2217	0.2380	0.2562	9.8406E-4	6.8769E-4	9.3151E-4	0.6684	2.3751E-2	3.449	1.593	26.768
141000000	5.994	8.296	7.5421E-2	0.3860	0.9090	1.1820	0.3184	0.2253	0.2002	0.2562	0.3020	0.2170	0.2258	0.2551	8.4978E-4	7.9516E-4	8.1582E-4	0.9259	-1.8723E-3	0.808	1.688	27.265
142000000	7.437	8.498	1.6722E-2	0.4530	0.9173	1.1655	0.3142	0.2337	0.2003	0.2518	0.2878	0.2092	0.2490	0.2541	8.6577E-4	7.9849E-4	7.9893E-4	0.8957	-2.1904E-2	2.457	1.642	29.308
143000000	7.453	8.122	0.1864	0.1418	0.9053	1.1894	0.3170	0.2287	0.1960	0.2583	0.3053	0.2144	0.2330	0.2472	1.0061E-3	9.5764E-4	8.5001E-4	0.7801	-4.4506E-2	0.621	1.575	26.946
144000000	9.373	10.688	7.2153E-2	0.2389	0.8959	1.2082	0.3070	0.2316	0.2004	0.2610	0.2956	0.2162	0.2397	0.2485	1.0333E-3	9.5896E-4	8.8061E-4	0.8117	7.0909E-2	0.682	1.808	26.382
145000000	9.689	11.129	3.7886E-2	0.3034	0.9497	1.1005	0.3120	0.2284	0.2052	0.2544	0.2915	0.2201	0.2302	0.2583	9.5996E-4	5.4184E-4	8.7948E-4	0.6065	-3.6533E-2	3.807	1.662	27.635
146000000	10.008	8.799	3.1775E-2	0.1650	0.9035	1.1930	0.3145	0.2246	0.2076	0.2532	0.2998	0.2175	0.2371	0.2455	8.8184E-4	8.1168E-4	8.049E-4	0.7993	-9.4713E-3	1.891	1.682	28.536
147000000	8.290	8.591	5.8983E-2	0.4100	0.9286	1.1429	0.3120	0.2278	0.2001	0.2601	0.2956	0.2216	0.2301	0.2526	9.6368E-4	8.4516E-4	8.4936E-4	0.8011	-4.6647E-2	0.734	1.778	28.762
148000000	8.505	9.491	9.2627E-2	0.5040	0.8856	1.2289	0.3124	0.2255	0.2055	0.2566	0.2947	0.2299	0.2293	0.2462	9.9311E-4	8.3961E-4	9.3086E-4	0.8317	-3.9427E-2	1.066	1.603	26.397
149000000	9.861	10.195	3.8217E-2	0.1756	0.8915	1.2171	0.3058	0.2262	0.2057	0.2623	0.2923	0.2298	0.2295	0.2483	8.5177E-4	5.9676E-4	8.2181E-4	0.7205	-6.6397E-3	0.348	1.844	29.587
150000000	6.984	7.309	8.2588E-3	0.1863	0.9208	1.1584	0.3088	0.2352	0.1996	0.2565	0.2934	0.2181	0.2402	0.2483	9.1008E-4	7.6837E-4	7.9928E-4	0.7642	-5.9343E-3	0.375	1.652	27.756
151000000	7.419	8.268	3.1981E-2	0.3175	0.8723	1.2555	0.3294	0.2268	0.1974	0.2464	0.3003	0.2245	0.2298	0.2454	8.4197E-4	5.4513E-4	7.9105E-4	0.6537	-4.5697E-2	6.948	1.847	27.958
152000000	6.238	8.714	0.1009	9.3837E-2	0.9329	1.1342	0.3221	0.2270	0.1977	0.2532	0.2906	0.2262	0.2238	0.2593	8.0996E-4	5.3E-4	7.804E-4	0.6411	2.9574E-2	0.442	1.641	29.742
153000000	8.365	6.679	9.6691E-2	1.0360	0.9604	1.0793	0.3147	0.2260	0.2051	0.2542	0.2869	0.2313	0.2375	0.2443	1.0105E-3	7.0472E-4	8.8781E-4	0.6949	-7.9892E-2	1.764	1.728	29.212
154000000	7.278	9.494	0.1431	0.6113	0.8572	1.2856	0.3109	0.2290	0.2009	0.2592	0.2817	0.2254	0.2415	0.2515	9.8573E-4	1.0956E-3	8.0013E-4	0.9201	-2.3243E-2	0.537	1.655	29.405
155000000	10.884	7.465	0.1648	6.4139E-2	0.8702	1.2596	0.3136	0.2302	0.1974	0.2588	0.2911	0.2213	0.2415	0.2461	9.9381E-4	9.0926E-4	9.1235E-4	0.9423	-4.7825E-2	3.834	1.763	28.243
156000000	14.202	10.650	2.5585E-2	0.3042	0.9009	1.1983	0.3080	0.2292	0.2037	0.2591	0.2961	0.2200	0.2348	0.2491	9.5042E-4	7.4371E-4	8.4805E-4	0.7548	-2.4767E-3	1.897	1.679	28.087
157000000	8.508	8.892	0.2476	1.5059	0.9197	1.1606	0.3107	0.2322	0.2004	0.2567	0.2951	0.2188	0.2340	0.2522	9.642E-4	6.9822E-4	8.2623E-4	0.7172	-1.624E-2	1.385	1.906	28.124
158000000	9.758	11.613	0.1025	1.9659	0.9727	1.0546	0.3160	0.2273	0.1993	0.2574	0.2946	0.2273	0.2284	0.2497	9.4095E-4	6.6173E-4	9.1439E-4	0.7619	-5.3536E-2	1.958	1.661	27.939
159000000	7.690	7.794	8.1568E-3	1.0481	0.9213	1.1575	0.3137	0.2354	0.1970	0.2539	0.2850	0.2164	0.2428	0.2558	1.0797E-3	9.3032E-4	9.4317E-4	0.8614	-6.2285E-3	1.605	1.617	26.585
160000000	6.399	9.999	0.1528	0.1700	0.8985	1.2030	0.3141	0.2268	0.2011	0.2581	0.2962	0.2258	0.2331	0.2448	9.2999E-4	7.5641E-4	8.156E-4	0.7370	1.4562E-2	0.632	1.772	29.869
161000000	9.009	10.634	8.6923E-2	0.6056	0.9587	1.0827	0.3113	0.2274	0.2041	0.2572	0.2995	0.2162	0.2344	0.2499	1.1042E-3	1.1123E-3	9.5587E-4	0.9696	-5.3111E-2	1.410	1.591	25.182
162000000	7.644	9.719	3.7205E-2	1.5421	0.8620	1.2760	0.3162	0.2303	0.2017	0.2518	0.2955	0.2220	0.2286	0.2539	9.219E-4	6.6858E-4	8.6168E-4	0.7055	5.9199E-2	1.683	1.706	26.843
163000000	8.007	10.030	1.1058E-2	0.7679	0.8583	1.2834	0.3235	0.2250	0.2024	0.2491	0.2952	0.2139	0.2372	0.2537	9.9258E-4	1.0315E-3	8.5474E-4	1.0838	-4.3531E-3	3.179	1.667	27.607
164000000	8.748	13.286	4.048E-2	0.3070	0.9237	1.1527	0.3160	0.2220	0.2061	0.2559	0.2825	0.2295	0.2429	0.2451	8.2901E-4	7.5823E-4	7.157E-4	0.8333	3.6946E-2	1.366	1.642	28.468
165000000	8.285	7.582	9.3874E-2	0.2429	0.9650	1.0700	0.3091	0.2256	0.2053	0.2600	0.2829	0.2222	0.2424	0.2524	9.8947E-4	7.0826E-4	8.8032E-4	0.6960	-5.3715E-2	1.467	1.735	27.634
166000000	8.613	10.611	4.5692E-2	0.2790	0.8930	1.2141	0.3142	0.2308	0.2054	0.2496	0.2931	0.2126	0.2370	0.2572	1.1081E-3	8.5544E-4	9.8355E-4	0.7017	-9.1552E-2	2.613	1.609	26.396
167000000	9.019	14.774	0.2989	0.4386	0.9714	1.0573	0.3144	0.2287	0.2019	0.2549	0.3033	0.2188	0.2302	0.2476	8.8132E-4	7.6548E-4	8.3877E-4	0.9110	-4.5412E-3	1.604	1.751	28.679
168000000	9.359	8.194	3.3797E-2	0.5679	0.9390	1.1220	0.3033	0.2306	0.2049	0.2612	0.3064	0.2230	0.2242	0.2465	9.716E-4	9.8302E-4	8.5997E-4	0.8867	2.0822E-2	1.245	1.832	29.171
169000000	8.125	9.279	9.0282E-2	2.8096E-2	0.9355	1.1290	0.3174	0.2305	0.1991	0.2530	0.2935	0.2257	0.2333	0.2475	9.3646E-4	7.9106E-4	8.467E-4	0.7972	-2.6423E-3	1.088	1.729	26.954
170000000	12.778	8.289	6.971E-2	0.3795	0.8541	1.2918	0.3136	0.2294	0.2052	0.2518	0.2993	0.2239	0.2345	0.2423	9.4242E-4	6.9458E-4	8.1858E-4	0.7501	-2.9515E-2	0.384	1.774	32.254
171000000	6.081	8.275	0.1192	0.9928	0.8588	1.2824	0.3127	0.2255	0.2017	0.2601	0.2956	0.2294	0.2329	0.2422	1.0391E-3	7.3794E-4	9.2083E-4	0.6374	-7.2299E-2	1.976	1.584	25.506
172000000	10.365	9.148	1.8247E-2	0.7747	0.8920	1.2161	0.3110	0.2298	0.2025	0.2568	0.2894	0.2267	0.2334	0.2505	1.0276E-3	8.871E-4	7.8122E-4	0.9018	2.3808E-2	0.124	1.561	31.064
173000000	7.587	5.357	6.8676E-2	0.2743	0.9398	1.1205	0.3107	0.2374	0.2062	0.2457	0.2987	0.2122	0.2420	0.2471	8.271E-4	4.8615E-4	7.9054E-4	0.5577	-2.0786E-2	4.095	1.672	28.956
174000000	8.711	9.177	0.1160	0.6720	0.8893	1.2215	0.3201	0.2299	0.1971	0.2529	0.2918	0.2238	0.2481	0.2363	9.2143E-4	6.1715E-4	8.6302E-4	0.7090	4.4737E-2	1.827	1.594	28.107
175000000	6.172	8.352	0.4561	0.3634	0.9958	1.0085	0.3153	0.2379	0.1974	0.2494	0.2955	0.2232	0.2336	0.2477	9.3151E-4	9.3989E-4	7.9404E-4	0.8679	-2.9357E-2	0.621	1.659	29.166
176000000	10.376	9.876	0.1211	0.3257	1.0148	0.9703	0.3169	0.2260	0.1994	0.2577	0.2955	0.2221	0.2327	0.2497	8.6044E-4	8.0203E-4	8.1062E-4	0.8372	-3.0512E-3	0.887	1.587	29.408
177000000	7.135	8.637	1.435E-2	1.0517	0.9844	1.0313	0.3136	0.2224	0.2030	0.2611	0.2915	0.2207	0.2348	0.2531	1.0511E-3	9.0025E-4	9.2544E-4	0.8283	-3.8699E-3	0.821	1.679	26.268
178000000	7.268	6.795	0.3865	0.2465	0.9596	1.0808	0.3138	0.2275	0.2017	0.2570	0.3013	0.2133	0.2378	0.2477	1.0802E-3	8.581E-4	9.2921E-4	0.7536	-8.5533E-3	1.024	1.628	26.342
179000000	8.147	11.165	0.1862	0.5133	0.9196	1.1609	0.3162	0.2327	0.1974	0.2537	0.2981	0.2156	0.2467	0.2396	9.0847E-4	6.9073E-4	7.8329E-4	0.7168	3.5373E-2	0.603	1.870	29.718
180000000	8.160	9.417	0.1750	0.2676	0.9614	1.0772	0.3202	0.2291	0.1999	0.2508	0.3016	0.2280	0.2327	0.2377	8.8935E-4	8.7136E-4	8.079E-4	1.0340	1.1592E-2	1.683	1.656	28.531
181000000	7.094	9.794	0.1031	8.2131E-2	0.8848	1.2304	0.3102	0.2260	0.2065	0.2574	0.3009	0.2219	0.2240	0.2533	1.1193E-3	9.3172E-4	9.9153E-4	0.8087	-9.7949E-2	8.401	1.669	24.572
182000000	8.217	8.273	0.1010	0.7389	0.9258	1.1485	0.3059	0.2337	0.2033	0.2571	0.2848	0.2263	0.2314	0.2575	9.8586E-4	8.5221E-4	9.7209E-4	0.8540	0.1075	5.257	1.690	26.050
183000000	7.401	6.895	1.4181E-2	0.7986	0.9232	1.1536	0.3105	0.2368	0.1974	0.2553	0.2938	0.2134	0.2375	0.2553	9.5293E-4	8.9438E-4	8.5405E-4	0.8998	-3.9158E-2	2.166	1.665	25.626
184000000	10.972	9.730	5.0835E-2	0.5943	0.9726	1.0548	0.3117	0.2271	0.2026	0.2587	0.2950	0.2145	0.2345	0.2561	1.1071E-3	1.0279E-3	9.7761E-4	0.9068	-4.5143E-3	6.824	1.718	26.343
185000000	9.419	9.403	0.1302	0.6636	0.9147	1.1707	0.3099	0.2281	0.2037	0.2583	0.2883	0.2280	0.2359	0.2478	8.4832E-4	5.6149E-4	8.1178E-4	0.6825	3.6615E-3	0.643	1.632	29.420
186000000	11.213	7.763	9.4792E-2	1.8078	0.9917	1.0165	0.3109	0.2313	0.2003	0.2574	0.2899	0.2263	0.2308	0.2530	1.0353E-3	9.1518E-4	9.4412E-4	0.8298	5.0744E-2	2.027	1.744	25.662
187000000	11.045	6.936	0.3609	0.6295	0.8552	1.2897	0.3135	0.2325	0.1969	0.2572	0.2979	0.2203	0.2270	0.2548	1.0574E-3	8.8391E-4	9.1352E-4	0.7963	-5.1587E-2	2.626	1.650	25.142
188000000	7.662	8.770	8.5977E-3	0.4120	0.9258	1.1484	0.3190	0.2306	0.1972	0.2531	0.2863	0.2185	0.2449	0.2503	9.259E-4	7.2212E-4	8.0054E-4	0.7811	6.4733E-3	0.278	1.840	28.751
189000000	9.314	9.523	0.1756	0.4910	0.9546	1.0908	0.3174	0.2348	0.1993	0.2486	0.2977	0.2209	0.2386	0.2428	8.4926E-4	7.6453E-4	8.0111E-4	0.9122	-1.5864E-2	0.862	1.661	28.573
190000000	10.396	8.872	0.1912	0.2260	0.9115	1.1770	0.3122	0.2273	0.1974	0.2631	0.2867	0.2273	0.2343	0.2517	8.7772E-4	5.4851E-4	8.5516E-4	0.6531	-3.2409E-2	0.621	1.646	27.442
191000000	8.101	6.297	0.1805	0.3112	0.9163	1.1674	0.3194	0.2354	0.1961	0.2491	0.2849	0.2191	0.2403	0.2556	8.8529E-4	7.7632E-4	7.2424E-4	0.9253	-4.8847E-2	0.507	1.665	31.748
192000000	10.646	13.535	0.2603	0.6876	0.8539	1.2922	0.3143	0.2272	0.1974	0.2611	0.3016	0.2169	0.2309	0.2505	8.2143E-4	6.5698E-4	8.3314E-4	0.8020	-3.5591E-2	0.807	1.655	29.129
193000000	9.202	8.522	0.1352	0.2218	0.8726	1.2548	0.3147	0.2261	0.2102	0.2489	0.3027	0.2195	0.2269	0.2509	8.8772E-4	7.7093E-4	8.0314E-4	0.8046	-2.798E-2	0.636	1.814	28.512
194000000	8.304	6.623	8.8497E-2	0.2005	0.9181	1.1639	0.3069	0.2298	0.2020	0.2614	0.2994	0.2249	0.2367	0.2390	9.8479E-4	5.9201E-4	8.4576E-4	0.6083	-4.5593E-2	4.293	1.825	29.891
195000000	7.088	9.248	2.3826E-2	0.3724	0.9119	1.1763	0.3136	0.2323	0.1976	0.2565	0.2849	0.2227	0.2386	0.2537	9.2459E-4	1.0235E-3	8.6199E-4	0.9768	3.0471E-2	1.777	1.666	27.975
196000000	8.563	10.668	0.3559	1.8761	0.8907	1.2185	0.3163	0.2293	0.1999	0.2545	0.2927	0.2210	0.2348	0.2515	9.4475E-4	9.1009E-4	8.2245E-4	0.9902	2.0167E-2	2.223	1.692	26.051
197000000	7.225	10.679	0.1492	0.4267	0.9231	1.1539	0.3144	0.2309	0.2030	0.2517	0.2956	0.2220	0.2296	0.2527	1.1186E-3	9.9967E-4	9.1347E-4	0.7862	-4.1269E-2	1.937	1.717	26.366
198000000	6.954	8.117	9.5151E-2	1.4341	0.9177	1.1647	0.3184	0.2283	0.1996	0.2538	0.2961	0.2181	0.2382	0.2476	9.2745E-4	8.1392E-4	8.3703E-4	0.8660	-1.0661E-2	2.536	1.706	26.678
199000000	7.374	8.928	6.1488E-2	0.5637	0.9892	1.0217	0.3106	0.2284	0.1997	0.2613	0.2901	0.2197	0.2384	0.2518	7.3182E-4	4.9468E-4	7.3324E-4	0.7028	2.0695E-2	1.390	1.703	29.072
200000000	9.271	7.506	0.1897	0.4452	0.9204	1.1592	0.3182	0.2264	0.1945	0.2608	0.2919	0.2170	0.2393	0.2518	9.2725E-4	8.0841E-4	8.5241E-4	0.8912	-3.881E-3	2.215	1.670	26.510
201000000	8.010	8.344	2.3974E-2	0.2874	0.8665	1.2670	0.3147	0.2266	0.2058	0.2530	0.2934	0.2185	0.2308	0.2573	9.0319E-4	6.6171E-4	8.6056E-4	0.7572	-2.5365E-2	1.510	1.760	27.907
202000000	8.627	6.843	0.1636	0.3993	0.9241	1.1518	0.3106	0.2330	0.2005	0.2559	0.2993	0.2309	0.2381	0.2316	8.5609E-4	8.2418E-4	7.8345E-4	0.9108	-1.1846E-2	2.117	1.842	27.866
203000000	8.457	8.604	0.1090	0.3973	0.9115	1.1770	0.3073	0.2371	0.1985	0.2571	0.2958	0.2299	0.2337	0.2406	8.0503E-4	7.5078E-4	7.7116E-4	0.9387	-1.4132E-2	1.209	1.652	29.585
204000000	10.454	6.558	0.1074	0.9783	0.9133	1.1734	0.3136	0.2279	0.2014	0.2570	0.2988	0.2270	0.2338	0.2404	8.9841E-4	8.6102E-4	7.4114E-4	0.8849	4.7325E-2	2.209	1.869	30.639
205000000	7.735	10.734	0.1661	1.1465	0.9386	1.1228	0.3213	0.2230	0.1981	0.2576	0.2997	0.2172	0.2248	0.2582	9.1162E-4	6.4236E-4	8.2157E-4	0.6473	-2.9252E-2	6.966	1.677	27.216
206000000	6.058	8.812	1.7481E-2	1.0559	0.9514	1.0972	0.3179	0.2285	0.1993	0.2544	0.3001	0.2218	0.2297	0.2485	1.0485E-3	7.987E-4	8.5599E-4	0.6930	5.275E-2	1.494	1.709	27.000
207000000	7.147	7.340	0.1260	0.5459	0.9650	1.0701	0.3142	0.2276	0.2031	0.2550	0.2974	0.2199	0.2368	0.2459	1.0273E-3	8.1283E-4	9.5217E-4	0.7336	-6.1513E-2	2.270	1.639	26.284
208000000	8.872	7.854	0.3243	1.0187	0.9369	1.1262	0.3048	0.2300	0.2087	0.2565	0.3017	0.2201	0.2376	0.2405	8.9022E-4	7.1483E-4	8.0702E-4	0.7140	-7.5329E-2	3.484	1.690	28.734
209000000	7.743	6.830	0.1151	0.2832	0.8702	1.2597	0.3122	0.2281	0.2008	0.2589	0.2852	0.2262	0.2374	0.2512	8.4306E-4	7.0267E-4	7.7078E-4	0.9026	-3.6067E-2	1.500	1.646	29.962
210000000	8.713	8.479	0.1251	1.3684	0.9360	1.1280	0.3124	0.2281	0.1990	0.2605	0.2925	0.2301	0.2366	0.2408	8.6985E-4	9.3986E-4	7.9059E-4	1.0642	1.0307E-2	0.212	1.710	29.870
211000000	8.831	8.215	4.6072E-2	0.3963	0.8877	1.2246	0.3163	0.2290	0.2037	0.2510	0.2809	0.2246	0.2420	0.2525	1.04E-3	6.1623E-4	9.3749E-4	0.5715	-3.7054E-2	1.144	1.567	27.122
212000000	5.514	9.940	3.5339E-2	1.0004	0.9078	1.1844	0.3105	0.2335	0.2044	0.2515	0.2961	0.2247	0.2402	0.2389	1.126E-3	8.1528E-4	9.8791E-4	0.7251	3.039E-2	4.534	1.686	26.297
213000000	9.279	8.203	1.0294E-2	0.4399	0.9722	1.0556	0.3081	0.2366	0.2067	0.2485	0.2928	0.2214	0.2426	0.2432	8.9784E-4	5.9377E-4	8.4051E-4	0.7093	-5.8724E-2	0.208	1.723	28.689
214000000	8.255	12.239	7.9369E-2	1.0624	0.9208	1.1585	0.3144	0.2258	0.2052	0.2546	0.3073	0.2258	0.2280	0.2390	9.9843E-4	1.2454E-3	8.3965E-4	1.1819	4.0311E-2	1.140	1.692	28.229
215000000	7.824	11.055	8.3197E-3	0.7186	0.8789	1.2423	0.3156	0.2271	0.2050	0.2523	0.2917	0.2193	0.2283	0.2607	7.1755E-4	6.6537E-4	6.6741E-4	0.9559	-1.0147E-2	2.132	1.675	29.464
216000000	6.214	11.475	2.0179E-2	0.5540	0.9287	1.1426	0.3153	0.2263	0.2022	0.2562	0.2981	0.2288	0.2317	0.2415	8.9177E-4	6.0969E-4	8.266E-4	0.6815	-1.3276E-2	1.009	1.640	28.256
217000000	8.252	11.036	1.0708E-2	0.4544	0.9824	1.0352	0.3166	0.2220	0.2079	0.2534	0.3037	0.2251	0.2407	0.2305	1.1031E-3	1.1665E-3	9.8188E-4	0.9472	-3.1158E-2	2.110	1.602	24.055
218000000	6.468	8.594	1.1029E-2	6.8013E-2	0.8633	1.2735	0.3077	0.2273	0.2018	0.2632	0.2921	0.2216	0.2361	0.2502	8.3703E-4	6.8205E-4	7.4569E-4	0.8217	-8.6931E-2	9.068	1.832	30.700
219000000	10.277	12.176	0.3506	0.7366	0.9987	1.0027	0.3120	0.2314	0.1988	0.2578	0.2924	0.2236	0.2371	0.2469	1.0544E-3	1.0569E-3	8.9551E-4	1.0335	-2.8501E-2	1.084	2.027	27.657
220000000	9.910	10.735	0.1050	0.5098	0.9112	1.1776	0.3214	0.2226	0.2016	0.2544	0.2919	0.2127	0.2404	0.2551	1.0295E-3	9.364E-4	9.532E-4	0.8756	4.4298E-2	14.981	1.614	25.913
221000000	6.797	7.998	2.0956E-2	0.5280	0.9496	1.1009	0.3103	0.2275	0.2053	0.2569	0.2851	0.2230	0.2368	0.2550	9.941E-4	9.3134E-4	8.6542E-4	0.8842	-9.5472E-2	2.694	1.666	29.267
222000000	9.003	8.747	6.8662E-2	0.4906	0.9928	1.0145	0.3099	0.2289	0.2022	0.2590	0.2877	0.2261	0.2356	0.2506	9.1253E-4	6.4792E-4	8.8586E-4	0.7314	-3.8476E-2	1.266	1.793	28.580
