state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
111000000	8.792	9.177	0.2023	0.7060	0.9402	1.1196	0.3076	0.2353	0.1990	0.2580	0.2927	0.2210	0.2209	0.2654	8.7834E-4	6.9665E-4	7.869E-4	0.7516	8.9465E-3	0.737	1.650	28.763
112000000	9.067	8.418	4.3203E-2	0.2685	0.9377	1.1246	0.3111	0.2353	0.1971	0.2564	0.2906	0.2200	0.2363	0.2532	8.7539E-4	7.9915E-4	8.3276E-4	0.8984	1.1227E-2	1.596	1.826	30.602
113000000	8.988	8.600	0.1268	0.1674	0.9354	1.1292	0.3205	0.2374	0.2007	0.2414	0.3031	0.2173	0.2408	0.2388	8.5119E-4	7.1024E-4	7.7969E-4	0.8773	-1.6048E-2	6.890	1.763	27.351
114000000	7.206	7.743	0.1885	0.3994	0.8776	1.2448	0.3152	0.2321	0.1981	0.2547	0.2970	0.2200	0.2348	0.2481	9.5618E-4	1.0031E-3	8.621E-4	0.9563	-1.5484E-2	1.089	1.680	27.631
115000000	8.038	12.482	4.2561E-2	0.4309	0.9088	1.1825	0.3201	0.2270	0.2016	0.2512	0.2876	0.2165	0.2496	0.2463	1.0907E-3	1.192E-3	9.3094E-4	0.9852	7.3657E-2	1.635	1.579	25.973
116000000	7.737	6.922	6.8947E-2	0.3674	0.9026	1.1948	0.3128	0.2299	0.1993	0.2580	0.2864	0.2285	0.2369	0.2483	9.3371E-4	6.3034E-4	8.408E-4	0.7000	-8.1132E-3	0.838	1.626	28.974
117000000	7.541	10.172	0.2273	0.6153	0.9350	1.1301	0.3188	0.2251	0.2020	0.2542	0.2927	0.2288	0.2361	0.2424	9.5656E-4	7.0624E-4	8.5691E-4	0.7011	6.1401E-2	2.656	1.670	26.910
118000000	6.345	10.949	2.6632E-2	7.5692E-2	0.9442	1.1117	0.3219	0.2262	0.2006	0.2513	0.2877	0.2242	0.2323	0.2558	8.787E-4	7.7755E-4	8.4179E-4	0.7424	4.0804E-2	0.456	1.698	28.665
119000000	9.867	15.094	5.5633E-2	0.2856	0.8979	1.2041	0.3197	0.2264	0.1983	0.2556	0.2906	0.2182	0.2386	0.2526	9.9979E-4	1.194E-3	8.583E-4	1.0341	-4.3105E-2	6.106	1.757	29.171
120000000	8.630	6.578	0.2741	1.2772	1.0037	0.9925	0.3137	0.2220	0.2074	0.2569	0.2992	0.2241	0.2225	0.2542	8.9131E-4	9.1771E-4	7.8883E-4	0.9015	-4.5785E-2	0.945	1.748	29.075
121000000	7.231	8.890	9.2637E-2	0.9259	0.9318	1.1364	0.3115	0.2271	0.2092	0.2522	0.3020	0.2200	0.2178	0.2603	8.2795E-4	6.3168E-4	7.6604E-4	0.7508	2.5517E-3	2.867	1.756	28.054
122000000	9.192	9.231	3.7749E-3	0.3530	0.9645	1.0711	0.3087	0.2338	0.1981	0.2594	0.2901	0.2157	0.2455	0.2486	9.7568E-4	1.0985E-3	8.9788E-4	1.0224	-2.4556E-2	2.346	1.587	27.371
123000000	8.324	10.046	0.3187	0.8394	0.9163	1.1674	0.3142	0.2305	0.2029	0.2525	0.2904	0.2219	0.2343	0.2535	9.6932E-4	7.0228E-4	8.3252E-4	0.7024	4.7888E-2	2.438	1.877	27.675
124000000	8.587	9.519	0.2066	0.4263	0.9143	1.1714	0.3084	0.2324	0.1963	0.2629	0.2993	0.2192	0.2264	0.2551	8.9332E-4	8.9047E-4	8.459E-4	0.9091	4.036E-2	1.377	1.703	27.665
125000000	8.131	13.521	3.8267E-2	1.5081	0.9496	1.1008	0.3123	0.2291	0.2079	0.2507	0.2844	0.2307	0.2361	0.2488	1.0318E-3	8.4428E-4	8.7134E-4	0.7091	-3.0072E-2	0.610	1.593	28.176
126000000	5.800	10.229	4.4441E-2	0.1964	0.9194	1.1612	0.3115	0.2368	0.2043	0.2474	0.2965	0.2252	0.2336	0.2447	9.1261E-4	6.228E-4	8.7971E-4	0.6581	1.5407E-2	1.130	1.647	27.098
127000000	7.805	10.146	0.1305	1.1278	0.9255	1.1491	0.3195	0.2221	0.1988	0.2596	0.2893	0.2260	0.2280	0.2568	1.1292E-3	1.0429E-3	9.1121E-4	0.9625	2.6993E-2	2.984	1.656	26.824
128000000	7.227	7.329	0.1415	0.3276	0.9347	1.1307	0.3183	0.2279	0.2005	0.2534	0.2970	0.2149	0.2370	0.2510	8.9697E-4	8.0341E-4	8.3158E-4	0.8651	-8.0346E-2	3.562	1.755	27.982
129000000	8.572	8.956	5.6992E-2	0.1377	0.8806	1.2389	0.3109	0.2291	0.2030	0.2571	0.2938	0.2215	0.2274	0.2572	8.8352E-4	6.2478E-4	8.2799E-4	0.6748	-5.2628E-2	0.608	1.584	28.804
130000000	8.517	7.318	0.2629	0.5686	0.9506	1.0988	0.3192	0.2273	0.1982	0.2553	0.3001	0.2244	0.2318	0.2437	9.8794E-4	8.9464E-4	9.138E-4	0.8473	-3.3096E-2	1.896	1.744	27.457
131000000	8.168	8.169	0.1402	0.5877	0.9223	1.1555	0.3191	0.2248	0.2013	0.2549	0.2865	0.2236	0.2394	0.2505	9.7631E-4	7.5525E-4	8.985E-4	0.8478	3.7827E-2	3.813	1.687	26.783
132000000	11.749	6.355	7.9667E-3	0.1137	0.9341	1.1319	0.3213	0.2273	0.2006	0.2508	0.2998	0.2193	0.2281	0.2528	9.7716E-4	8.0878E-4	8.9016E-4	0.8117	6.9116E-2	1.741	1.589	27.614
133000000	8.096	8.039	4.986E-2	1.3857	0.9167	1.1666	0.3104	0.2314	0.2001	0.2581	0.2982	0.2201	0.2353	0.2464	9.3193E-4	6.763E-4	8.8632E-4	0.7327	-7.8219E-2	1.271	1.665	28.520
134000000	6.273	9.234	7.4149E-2	0.1851	0.8816	1.2368	0.3088	0.2322	0.2003	0.2587	0.2976	0.2212	0.2285	0.2527	9.5019E-4	6.7038E-4	8.5175E-4	0.7480	-1.7651E-2	0.818	1.615	26.350
135000000	8.031	8.504	7.2944E-2	0.1117	0.9048	1.1905	0.3121	0.2217	0.2045	0.2617	0.2956	0.2242	0.2355	0.2447	8.5871E-4	6.319E-4	7.9092E-4	0.7386	-1.7104E-2	1.046	1.620	28.037
136000000	9.952	9.566	4.1603E-2	1.2390	0.9055	1.1889	0.3131	0.2298	0.1996	0.2575	0.2997	0.2182	0.2413	0.2407	8.3759E-4	6.7995E-4	7.5742E-4	0.7881	-1.1566E-2	0.876	1.593	29.622
137000000	7.351	6.244	5.6874E-2	0.8005	0.9301	1.1399	0.3108	0.2332	0.2013	0.2547	0.2961	0.2120	0.2373	0.2546	8.1458E-4	6.0079E-4	7.6149E-4	0.7170	-2.8663E-2	0.608	1.587	28.299
138000000	6.485	6.221	4.0761E-2	1.9128E-2	0.9063	1.1875	0.3164	0.2312	0.2025	0.2500	0.2990	0.2199	0.2289	0.2522	9.1088E-4	8.5488E-4	8.7671E-4	0.9286	5.942E-3	2.841	1.701	27.345
139000000	7.377	9.137	6.748E-2	1.3547	0.9113	1.1775	0.3157	0.2263	0.2041	0.2539	0.3029	0.2210	0.2356	0.2404	8.1942E-4	6.9854E-4	7.3728E-4	0.7878	4.5157E-2	1.027	1.918	31.987
140000000	7.849	8.218	0.1198	8.2438E-2	0.9539	1.0923	0.3015	0.2313	0.2036	0.2636	0.2943	0.2193	0.2286	0.2579	1.0012E-3	8.5872E-4	9.2652E-4	0.7605	4.8796E-2	1.494	1.589	26.178
141000000	8.234	10.168	9.7695E-2	0.1976	0.9247	1.1507	0.3095	0.2318	0.2072	0.2514	0.2910	0.2255	0.2295	0.2540	9.6441E-4	8.5068E-4	8.6518E-4	0.9090	-4.3497E-2	5.100	1.714	28.010
142000000	7.941	6.227	0.1431	0.7653	0.9803	1.0394	0.3124	0.2271	0.2036	0.2569	0.2951	0.2171	0.2326	0.2551	8.5499E-4	6.0863E-4	7.817E-4	0.6703	-3.5983E-2	0.467	1.670	31.488
143000000	7.785	5.934	1.7884E-2	0.6178	0.9661	1.0679	0.3220	0.2320	0.1951	0.2508	0.2883	0.2221	0.2387	0.2509	8.6145E-4	5.3496E-4	8.0977E-4	0.5741	-7.4672E-2	0.908	1.685	27.267
144000000	7.727	9.082	0.1232	0.5581	0.9235	1.1530	0.3121	0.2272	0.2070	0.2536	0.2981	0.2166	0.2381	0.2472	1.0631E-3	6.7541E-4	9.1737E-4	0.6465	-7.4968E-2	1.818	1.632	26.266
145000000	7.647	7.620	0.1928	0.4411	0.9549	1.0902	0.3154	0.2296	0.1957	0.2593	0.2950	0.2271	0.2284	0.2495	8.6587E-4	4.3294E-4	8.4281E-4	0.5067	4.1211E-2	1.854	1.649	27.476
146000000	7.884	8.931	0.1299	1.2522	0.9606	1.0789	0.3189	0.2293	0.2014	0.2503	0.2937	0.2203	0.2394	0.2466	1.0247E-3	9.7303E-4	8.4341E-4	0.9581	1.6033E-2	0.306	1.718	28.638
147000000	8.118	8.766	8.9359E-2	8.7329E-2	0.8871	1.2258	0.3088	0.2284	0.2029	0.2600	0.2938	0.2151	0.2381	0.2531	9.0705E-4	7.1428E-4	8.3061E-4	0.7805	-3.6341E-2	2.624	1.614	28.793
148000000	9.087	7.470	0.1292	6.5527E-2	0.9598	1.0804	0.3113	0.2278	0.2011	0.2598	0.2935	0.2121	0.2435	0.2510	9.145E-4	7.0298E-4	8.115E-4	0.8182	3.5548E-3	4.445	1.755	28.438
149000000	8.441	5.735	0.2495	7.3737E-2	0.9330	1.1341	0.3233	0.2223	0.1989	0.2555	0.2823	0.2175	0.2448	0.2555	8.7293E-4	7.5069E-4	8.5356E-4	0.8850	-8.1973E-2	2.473	1.688	29.281
150000000	8.338	6.853	2.8812E-2	0.2128	0.9884	1.0233	0.3169	0.2300	0.1993	0.2539	0.2906	0.2168	0.2401	0.2526	1.1214E-3	9.8155E-4	8.8714E-4	0.8415	-3.3426E-2	1.445	1.687	28.709
151000000	8.799	9.153	2.0928E-2	0.3082	0.8934	1.2133	0.3152	0.2271	0.2038	0.2539	0.2920	0.2212	0.2452	0.2416	8.4582E-4	9.0403E-4	8.0278E-4	0.9238	-2.3284E-2	0.395	1.566	29.401
152000000	9.665	12.143	0.1156	0.8327	0.8488	1.3025	0.3239	0.2263	0.1982	0.2517	0.2957	0.2215	0.2358	0.2471	8.8351E-4	6.3451E-4	7.9701E-4	0.7085	1.236E-2	0.884	1.665	28.294
153000000	6.588	9.057	8.6394E-2	0.6982	0.9330	1.1340	0.3039	0.2409	0.2048	0.2504	0.3021	0.2133	0.2374	0.2472	8.5511E-4	4.9913E-4	7.8505E-4	0.6123	1.6656E-2	1.886	1.657	29.176
154000000	9.613	8.540	8.06E-2	0.1089	0.8851	1.2298	0.3071	0.2345	0.2065	0.2519	0.2949	0.2244	0.2298	0.2510	1.1196E-3	1.4182E-3	9.5124E-4	1.1060	-3.3291E-2	2.164	1.617	25.773
155000000	7.866	9.360	5.8487E-2	0.6821	0.9038	1.1925	0.3147	0.2310	0.2010	0.2533	0.2942	0.2189	0.2364	0.2504	9.7423E-4	6.1968E-4	9.0604E-4	0.6259	-6.1587E-3	1.876	1.645	27.536
156000000	12.446	5.305	7.1387E-2	0.2921	0.9967	1.0067	0.3137	0.2309	0.2056	0.2498	0.2829	0.2254	0.2378	0.2540	9.9279E-4	9.4278E-4	8.6095E-4	0.7768	2.1422E-2	4.239	1.603	27.711
157000000	8.145	7.572	9.6486E-2	1.6371	0.9232	1.1537	0.3108	0.2287	0.2030	0.2575	0.2906	0.2248	0.2387	0.2460	9.4905E-4	1.0621E-3	8.6639E-4	1.0403	-6.4329E-2	1.538	1.582	26.617
158000000	8.504	11.972	3.7722E-2	0.5078	0.8903	1.2194	0.3137	0.2213	0.2095	0.2555	0.2961	0.2151	0.2382	0.2506	9.4878E-4	6.1413E-4	8.6827E-4	0.6339	-2.6396E-2	3.300	1.744	28.287
159000000	9.237	8.982	0.1489	1.1725	0.8949	1.2103	0.3139	0.2272	0.2007	0.2581	0.3081	0.2127	0.2355	0.2437	9.6727E-4	8.0503E-4	8.6738E-4	0.7569	1.3889E-2	2.827	1.807	28.320
160000000	8.942	9.445	7.6778E-3	0.1836	0.8183	1.3634	0.3139	0.2275	0.1995	0.2591	0.2900	0.2258	0.2366	0.2477	8.9738E-4	7.6653E-4	8.1592E-4	0.7609	7.1458E-2	2.266	1.664	29.066
161000000	9.065	8.534	8.795E-2	1.5750	0.9445	1.1110	0.3113	0.2318	0.1994	0.2576	0.2920	0.2150	0.2371	0.2558	8.7929E-4	7.2132E-4	7.8481E-4	0.8493	-1.992E-2	0.660	1.661	28.623
162000000	9.849	8.005	0.1256	0.2623	0.9822	1.0356	0.3102	0.2263	0.2109	0.2527	0.2932	0.2268	0.2314	0.2487	9.7465E-4	1.1132E-3	8.8837E-4	0.9965	-5.4269E-2	0.995	1.682	27.234
163000000	8.775	7.205	9.4123E-2	0.3348	0.9050	1.1900	0.3108	0.2300	0.2047	0.2544	0.2940	0.2249	0.2365	0.2446	9.665E-4	8.0813E-4	8.2272E-4	0.7436	9.8035E-3	2.130	1.659	27.119
164000000	7.519	9.306	1.027E-2	0.1348	0.9302	1.1397	0.3171	0.2227	0.2035	0.2567	0.3049	0.2168	0.2253	0.2530	9.9018E-4	7.9083E-4	8.8499E-4	0.7256	2.3948E-2	1.540	1.638	27.863
165000000	6.282	10.172	4.2252E-2	0.4011	0.8264	1.3474	0.3119	0.2310	0.2035	0.2535	0.3000	0.2145	0.2291	0.2563	1.2135E-3	9.4391E-4	1.0343E-3	0.7211	9.5583E-3	1.305	1.590	25.690
166000000	7.921	7.662	4.0744E-2	0.1007	0.9108	1.1784	0.3204	0.2224	0.2024	0.2548	0.3020	0.2283	0.2283	0.2415	9.0657E-4	5.6572E-4	8.3555E-4	0.6616	-2.3987E-2	4.077	1.651	27.450
167000000	7.550	7.696	0.1109	0.6913	0.9452	1.1095	0.3175	0.2359	0.1953	0.2514	0.2936	0.2265	0.2338	0.2461	8.8618E-4	5.4822E-4	8.0508E-4	0.6049	3.1653E-2	1.468	1.685	27.572
168000000	6.465	9.246	0.3047	0.6038	0.9211	1.1578	0.3133	0.2324	0.1955	0.2587	0.2866	0.2204	0.2423	0.2506	9.1369E-4	8.1152E-4	8.7508E-4	0.8361	-3.8024E-2	1.309	1.609	27.100
169000000	8.952	7.222	5.8809E-2	1.1887	0.9074	1.1852	0.3229	0.2288	0.2026	0.2458	0.2962	0.2191	0.2368	0.2478	9.8103E-4	9.4157E-4	8.1506E-4	0.9508	-1.5504E-2	0.560	1.659	29.501
170000000	9.875	8.236	6.4415E-2	0.5164	0.9616	1.0769	0.3233	0.2260	0.2026	0.2482	0.2976	0.2263	0.2401	0.2361	1.0928E-3	1.1024E-3	8.6725E-4	0.9182	4.7079E-2	0.714	1.650	28.235
171000000	10.328	9.898	0.1761	0.1936	0.9108	1.1784	0.3148	0.2284	0.1994	0.2573	0.2940	0.2252	0.2328	0.2479	9.7986E-4	8.0338E-4	9.3883E-4	0.7785	-1.53E-2	0.918	1.715	28.878
172000000	9.183	9.708	8.6016E-2	0.2853	0.9262	1.1476	0.3138	0.2292	0.1961	0.2609	0.2878	0.2215	0.2319	0.2588	9.9397E-4	5.9937E-4	9.0684E-4	0.5850	2.8722E-2	2.398	1.609	26.517
173000000	10.756	6.907	4.455E-2	0.6392	0.9195	1.1610	0.3061	0.2299	0.2077	0.2562	0.2891	0.2255	0.2395	0.2459	9.2022E-4	6.1665E-4	8.203E-4	0.6459	3.947E-2	2.218	1.631	29.239
174000000	7.172	11.553	7.1878E-3	1.9429	0.8739	1.2522	0.3163	0.2231	0.2019	0.2587	0.2985	0.2236	0.2358	0.2421	9.2474E-4	7.2388E-4	8.4627E-4	0.7351	-3.4391E-2	4.477	1.700	29.517
175000000	7.264	6.832	2.7385E-2	0.2713	0.8344	1.3312	0.3202	0.2256	0.2023	0.2519	0.3007	0.2183	0.2399	0.2410	9.2321E-4	7.2216E-4	8.3192E-4	0.8076	-4.3781E-2	1.909	1.718	27.276
176000000	9.144	10.438	0.2534	0.1795	0.9238	1.1524	0.3110	0.2277	0.2058	0.2555	0.2959	0.2153	0.2332	0.2557	1.018E-3	7.4776E-4	9.1499E-4	0.7175	-7.7669E-3	3.251	1.668	27.852
177000000	11.518	11.511	0.3566	0.4218	0.8795	1.2410	0.3158	0.2293	0.1999	0.2550	0.2938	0.2152	0.2349	0.2561	9.6412E-4	6.0091E-4	8.963E-4	0.5997	4.5349E-2	0.359	1.597	27.967
178000000	9.599	7.402	0.1651	0.4629	0.9101	1.1798	0.3163	0.2339	0.1983	0.2515	0.2858	0.2147	0.2462	0.2532	9.0651E-4	8.6906E-4	8.3699E-4	0.9074	-2.4354E-2	1.784	1.680	27.406
179000000	7.491	8.568	0.1109	0.2124	0.9642	1.0717	0.3079	0.2389	0.1982	0.2551	0.2950	0.2305	0.2321	0.2424	9.5612E-4	7.6562E-4	8.6832E-4	0.7780	-1.2502E-2	1.575	1.586	26.004
180000000	7.641	10.829	0.1102	2.9763E-2	0.9067	1.1867	0.3136	0.2318	0.1996	0.2550	0.2909	0.2300	0.2372	0.2420	9.0919E-4	9.4417E-4	7.8265E-4	0.8662	3.9173E-2	0.918	1.610	28.016
181000000	8.864	8.214	2.4218E-2	0.1180	0.8939	1.2122	0.3201	0.2219	0.2012	0.2569	0.2935	0.2259	0.2339	0.2468	9.2372E-4	8.2684E-4	8.3292E-4	0.9083	2.394E-2	0.589	1.599	26.616
182000000	7.793	6.682	8.9031E-2	0.2623	0.8637	1.2727	0.3198	0.2278	0.2013	0.2511	0.2856	0.2292	0.2384	0.2468	8.2498E-4	7.0851E-4	7.642E-4	0.8874	8.044E-4	1.103	1.649	29.639
183000000	7.999	9.577	2.4714E-2	0.2227	0.9025	1.1951	0.3078	0.2315	0.2012	0.2596	0.2907	0.2292	0.2320	0.2481	1.0375E-3	8.1805E-4	8.8674E-4	0.7865	-3.4351E-2	0.900	1.631	27.188
184000000	8.990	8.997	1.3235E-2	0.1433	0.9560	1.0881	0.3141	0.2316	0.2016	0.2527	0.2977	0.2193	0.2390	0.2440	8.3689E-4	6.9075E-4	7.5378E-4	0.7210	3.0325E-2	3.990	1.818	29.546
185000000	11.634	8.729	0.1196	0.7169	0.8759	1.2482	0.3143	0.2206	0.2048	0.2603	0.2980	0.2234	0.2350	0.2436	1.0271E-3	6.9686E-4	9.2314E-4	0.6811	4.1935E-2	1.483	1.686	28.896
186000000	7.212	7.195	7.3081E-2	0.3437	0.9249	1.1503	0.3210	0.2259	0.1976	0.2554	0.2857	0.2268	0.2372	0.2504	9.2031E-4	8.4143E-4	7.7828E-4	0.8863	0.1251	1.381	1.650	28.861
187000000	7.500	9.080	1.1683E-2	0.5754	0.9331	1.1338	0.3120	0.2276	0.2031	0.2573	0.2934	0.2194	0.2387	0.2484	1.0787E-3	1.1473E-3	9.0222E-4	1.0571	-5.513E-2	6.486	1.639	26.252
188000000	8.921	6.947	3.3883E-2	0.2487	0.9781	1.0438	0.3158	0.2279	0.1962	0.2601	0.3020	0.2132	0.2309	0.2539	1.0141E-3	7.7961E-4	9.1607E-4	0.7865	6.5717E-3	1.269	1.693	27.643
189000000	9.944	7.018	0.1013	0.1864	0.9115	1.1771	0.3133	0.2295	0.1993	0.2579	0.2947	0.2219	0.2347	0.2487	9.968E-4	6.8637E-4	8.7918E-4	0.6672	-0.1082	1.134	1.754	28.270
190000000	9.329	11.755	5.2609E-2	0.5312	0.8848	1.2304	0.3140	0.2281	0.1991	0.2588	0.2914	0.2201	0.2296	0.2589	9.998E-4	9.4152E-4	8.5878E-4	0.8926	-1.9123E-2	0.649	1.592	27.797
191000000	10.487	8.577	0.1206	1.0446	0.9442	1.1116	0.3176	0.2272	0.1960	0.2592	0.2980	0.2172	0.2341	0.2507	9.6711E-4	9.8766E-4	8.7019E-4	0.9846	-4.8801E-2	0.295	1.567	28.179
192000000	9.855	6.372	0.1766	0.5161	0.9747	1.0505	0.3194	0.2327	0.2025	0.2454	0.2842	0.2301	0.2277	0.2580	8.719E-4	6.3788E-4	8.0177E-4	0.7312	3.1237E-2	1.595	1.648	29.444
193000000	5.929	9.644	4.2361E-2	6.886E-2	0.9716	1.0568	0.3056	0.2323	0.2000	0.2622	0.3006	0.2216	0.2295	0.2483	1.0179E-3	8.0856E-4	8.7933E-4	0.8251	3.3284E-2	1.332	1.572	27.596
194000000	7.112	8.642	7.7073E-2	1.3145E-2	0.8983	1.2034	0.3105	0.2348	0.2048	0.2499	0.2907	0.2204	0.2376	0.2513	9.5068E-4	7.5738E-4	8.7298E-4	0.7489	5.2983E-3	1.323	1.578	28.329
195000000	8.479	8.231	6.2843E-2	0.3195	0.9274	1.1452	0.3154	0.2340	0.2005	0.2501	0.2884	0.2175	0.2409	0.2531	1.0221E-3	9.4727E-4	9.7978E-4	0.7676	-5.3204E-2	2.955	1.606	28.177
196000000	10.252	9.302	0.1821	0.3258	0.8737	1.2526	0.3124	0.2242	0.2069	0.2565	0.2867	0.2223	0.2336	0.2573	9.3877E-4	7.1819E-4	8.6491E-4	0.7433	-1.857E-2	2.577	1.785	27.948
197000000	7.271	8.442	5.0537E-2	1.7785E-2	0.9274	1.1453	0.3106	0.2374	0.2039	0.2481	0.3048	0.2072	0.2422	0.2458	9.0394E-4	8.3828E-4	7.6482E-4	0.9217	7.4504E-2	0.366	1.739	31.588
198000000	6.629	7.001	0.1477	0.3974	0.8948	1.2104	0.3193	0.2271	0.2016	0.2519	0.2984	0.2286	0.2288	0.2442	8.6149E-4	6.468E-4	7.7119E-4	0.6922	2.6252E-2	0.910	1.563	29.684
199000000	9.975	8.204	7.0258E-2	4.0328E-2	0.9202	1.1596	0.3119	0.2301	0.2075	0.2506	0.2949	0.2265	0.2292	0.2494	1.1035E-3	1.1811E-3	9.0523E-4	1.0239	-7.2142E-3	0.496	1.587	27.737
200000000	7.492	9.502	0.1481	0.1559	0.8765	1.2471	0.3113	0.2306	0.2056	0.2524	0.2867	0.2293	0.2369	0.2472	7.6874E-4	6.3938E-4	7.4855E-4	0.8305	-1.4969E-2	0.393	1.626	29.523
