state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
111000000	11.232	9.369	0.1074	1.0752	0.9183	1.1635	0.3159	0.2258	0.2028	0.2554	0.2913	0.2301	0.2356	0.2430	8.5832E-4	5.4663E-4	8.3998E-4	0.6156	4.058E-3	0.523	1.597	27.603
112000000	7.601	9.577	3.0051E-2	0.2549	0.9622	1.0756	0.3178	0.2278	0.1997	0.2548	0.3016	0.2236	0.2290	0.2457	9.4034E-4	6.7875E-4	8.5393E-4	0.7253	-6.5664E-2	1.000	1.574	27.342
113000000	9.686	7.594	0.1695	0.8255	0.9241	1.1518	0.3185	0.2232	0.2048	0.2536	0.3042	0.2124	0.2441	0.2393	9.8023E-4	4.7591E-4	9.2721E-4	0.5070	-2.6598E-2	0.674	1.623	27.296
114000000	8.852	10.554	9.3733E-2	2.2835	0.9163	1.1674	0.3177	0.2270	0.1987	0.2566	0.2981	0.2221	0.2261	0.2536	1.0214E-3	7.507E-4	9.0225E-4	0.7107	3.1967E-2	2.749	1.845	26.490
115000000	8.575	6.763	0.1657	0.2008	0.9263	1.1473	0.3153	0.2270	0.1994	0.2583	0.2934	0.2231	0.2333	0.2502	9.4054E-4	5.5505E-4	8.5796E-4	0.5548	8.9598E-2	9.302	1.745	27.732
116000000	8.660	8.882	0.1389	0.5221	0.8808	1.2384	0.3175	0.2250	0.2056	0.2518	0.2909	0.2286	0.2357	0.2448	1.0222E-3	7.979E-4	9.5725E-4	0.7872	-5.6458E-2	7.061	1.865	27.218
117000000	9.526	7.882	0.1144	0.1768	0.9116	1.1769	0.3155	0.2301	0.2049	0.2496	0.2905	0.2229	0.2304	0.2563	9.9793E-4	7.7758E-4	9.3854E-4	0.7792	-3.0051E-2	4.014	1.574	25.148
118000000	6.807	5.603	1.083E-2	0.5102	0.8586	1.2829	0.3163	0.2259	0.2017	0.2561	0.3067	0.2155	0.2340	0.2438	8.5956E-4	6.211E-4	8.1045E-4	0.6708	-2.9026E-3	1.270	1.693	28.056
119000000	7.931	11.520	4.2611E-2	0.4415	0.9285	1.1431	0.3146	0.2338	0.2021	0.2496	0.2872	0.2323	0.2288	0.2516	1.1757E-3	1.4174E-3	9.8967E-4	1.1758	-1.1252E-2	10.958	1.620	26.207
120000000	6.002	9.463	2.4057E-2	0.5331	0.8994	1.2013	0.3145	0.2264	0.2075	0.2517	0.2932	0.2198	0.2318	0.2552	9.5008E-4	7.556E-4	8.9219E-4	0.8190	-3.5766E-2	8.091	1.956	28.095
121000000	8.325	8.305	0.1491	0.5772	0.9007	1.1987	0.3138	0.2309	0.2010	0.2543	0.2904	0.2195	0.2364	0.2538	8.0621E-4	6.3113E-4	8.0659E-4	0.7707	3.0294E-2	0.896	1.591	28.573
122000000	7.898	10.288	4.9666E-2	4.0842E-2	0.9339	1.1322	0.3124	0.2307	0.2060	0.2508	0.2903	0.2263	0.2295	0.2540	9.6272E-4	7.5099E-4	8.8355E-4	0.8214	2.6204E-2	1.520	1.658	28.406
123000000	7.633	9.759	2.1223E-2	0.1381	0.9444	1.1112	0.3139	0.2214	0.2062	0.2586	0.2982	0.2204	0.2346	0.2469	8.0482E-4	6.729E-4	7.4818E-4	0.7819	3.5393E-2	6.473	1.603	27.445
124000000	8.091	7.650	2.0455E-2	0.5964	0.9364	1.1272	0.3170	0.2317	0.1971	0.2542	0.3025	0.2133	0.2370	0.2472	7.7271E-4	6.0911E-4	7.8504E-4	0.8306	2.039E-2	0.482	1.737	28.807
125000000	7.738	7.621	8.2054E-2	0.2189	1.0096	0.9808	0.3210	0.2257	0.1996	0.2537	0.2893	0.2243	0.2386	0.2479	1.1486E-3	1.0307E-3	9.0081E-4	0.9704	-1.4822E-2	1.671	1.647	27.776
126000000	7.378	9.489	6.0426E-2	0.1220	0.9143	1.1714	0.3127	0.2259	0.2086	0.2528	0.2816	0.2182	0.2410	0.2592	8.245E-4	7.5372E-4	7.7796E-4	0.8151	-3.9532E-2	1.017	1.687	29.546
127000000	8.115	11.536	0.3626	0.4256	0.9656	1.0688	0.3196	0.2308	0.1928	0.2568	0.2884	0.2195	0.2313	0.2607	1.0254E-3	8.1269E-4	9.6469E-4	0.8178	2.2123E-2	2.739	1.588	25.999
128000000	5.975	8.240	0.1416	0.3886	0.8580	1.2840	0.3087	0.2343	0.2087	0.2482	0.3028	0.2196	0.2358	0.2418	9.538E-4	7.9356E-4	8.7564E-4	0.7550	3.1151E-2	0.640	1.683	28.131
129000000	7.813	10.034	0.1394	0.2479	0.9462	1.1077	0.3182	0.2242	0.1993	0.2583	0.2913	0.2221	0.2318	0.2547	8.8928E-4	9.1791E-4	8.4069E-4	0.8860	-3.5741E-2	1.559	1.708	29.332
130000000	7.851	10.624	9.1925E-2	0.1525	0.8634	1.2733	0.3094	0.2266	0.2066	0.2574	0.2933	0.2273	0.2297	0.2497	1.0202E-3	9.0718E-4	8.8892E-4	0.8539	-4.1911E-2	0.697	1.628	26.762
131000000	6.371	10.221	0.1162	0.6781	0.8738	1.2525	0.3177	0.2315	0.2003	0.2504	0.3022	0.2173	0.2299	0.2506	1.0655E-3	1.0465E-3	9.6911E-4	0.8783	-3.1151E-2	1.886	1.654	26.631
132000000	6.583	6.077	0.2838	0.3135	0.9377	1.1247	0.3065	0.2317	0.2050	0.2568	0.2905	0.2128	0.2381	0.2586	9.215E-4	7.6853E-4	8.406E-4	0.7661	-6.0282E-2	0.628	1.586	29.497
133000000	6.872	6.971	2.9182E-2	0.2613	0.9076	1.1849	0.3147	0.2338	0.1957	0.2559	0.3065	0.2165	0.2294	0.2476	8.8891E-4	6.443E-4	8.5526E-4	0.7686	-2.4973E-2	3.952	1.754	27.557
134000000	8.344	6.987	0.1316	0.7155	0.9357	1.1287	0.3106	0.2356	0.2006	0.2531	0.3001	0.2216	0.2268	0.2515	9.2285E-4	8.1107E-4	8.3216E-4	0.8352	5.0438E-2	0.212	1.596	28.446
135000000	9.093	8.895	2.0037E-2	0.1345	0.9132	1.1736	0.3148	0.2344	0.2010	0.2498	0.3064	0.2151	0.2339	0.2446	1.0258E-3	1.2117E-3	8.705E-4	1.0005	7.5224E-2	1.103	1.722	27.145
136000000	5.841	10.100	0.1021	0.3366	0.9380	1.1241	0.3148	0.2271	0.2019	0.2561	0.2911	0.2257	0.2392	0.2440	1.0143E-3	8.2659E-4	8.4534E-4	0.7532	-2.3256E-2	0.762	1.713	27.929
137000000	7.193	6.426	6.8001E-2	0.9773	0.8719	1.2562	0.3105	0.2251	0.2083	0.2561	0.2955	0.2151	0.2359	0.2534	8.7316E-4	9.3576E-4	8.0185E-4	0.9885	5.5291E-2	3.562	1.629	28.165
138000000	9.739	7.819	0.1818	0.4466	0.8696	1.2608	0.3187	0.2265	0.2033	0.2515	0.2973	0.2243	0.2327	0.2457	8.0392E-4	5.6785E-4	7.9091E-4	0.6906	-4.1879E-2	1.324	1.730	27.848
139000000	10.634	8.271	0.2135	0.3122	0.9516	1.0967	0.3174	0.2211	0.1999	0.2616	0.3004	0.2221	0.2289	0.2486	9.5034E-4	1.0452E-3	7.8495E-4	1.0218	1.9661E-2	1.719	1.590	26.216
140000000	10.137	9.023	7.3286E-3	0.1340	0.9299	1.1403	0.3168	0.2283	0.2058	0.2492	0.2889	0.2221	0.2318	0.2572	1.1206E-3	1.6072E-3	8.6771E-4	1.4385	-2.1449E-2	2.519	1.618	26.803
141000000	9.358	8.517	1.2309E-2	0.3098	0.9101	1.1799	0.3139	0.2294	0.2008	0.2558	0.3020	0.2203	0.2328	0.2449	9.468E-4	6.7985E-4	8.6552E-4	0.7424	6.8409E-3	0.530	1.973	27.441
142000000	10.628	4.823	9.2964E-2	0.2423	0.9249	1.1502	0.3131	0.2313	0.2034	0.2522	0.3033	0.2168	0.2408	0.2390	9.1071E-4	7.4696E-4	8.1888E-4	0.8644	-9.5795E-3	2.188	1.638	28.438
143000000	8.062	9.994	8.3064E-2	1.0210	0.8767	1.2466	0.3238	0.2280	0.1967	0.2515	0.2859	0.2294	0.2279	0.2569	1.1725E-3	1.1053E-3	9.545E-4	0.9036	-3.4304E-2	3.945	1.775	25.896
144000000	7.538	6.692	2.1007E-2	1.5315	0.8995	1.2011	0.3162	0.2322	0.1985	0.2532	0.2940	0.2223	0.2281	0.2557	1.0564E-3	1.033E-3	9.1065E-4	0.8985	-7.1485E-2	4.185	1.715	26.212
145000000	10.495	8.486	5.3954E-2	0.5849	0.8853	1.2295	0.3134	0.2266	0.2046	0.2553	0.2874	0.2245	0.2338	0.2543	8.0834E-4	4.4852E-4	7.6857E-4	0.5357	2.3189E-2	0.990	1.628	28.231
146000000	10.149	6.525	0.1880	0.9098	0.8544	1.2912	0.3138	0.2287	0.2002	0.2573	0.2904	0.2277	0.2185	0.2634	8.8397E-4	8.0776E-4	7.7516E-4	0.8556	-4.6248E-2	1.712	1.784	28.912
147000000	5.971	7.848	6.7234E-2	0.3164	0.8685	1.2631	0.3268	0.2234	0.1983	0.2515	0.2910	0.2238	0.2336	0.2516	9.7181E-4	6.9573E-4	8.9859E-4	0.6680	-3.6671E-2	0.562	1.629	27.666
148000000	10.792	6.214	7.306E-2	2.1678	0.9076	1.1848	0.3091	0.2270	0.2116	0.2522	0.2921	0.2208	0.2357	0.2514	8.1616E-4	6.0796E-4	7.5834E-4	0.6850	-1.9861E-3	0.599	1.668	30.817
149000000	8.314	8.040	1.8127E-2	0.6221	0.9192	1.1616	0.3120	0.2245	0.2116	0.2519	0.2966	0.2108	0.2451	0.2475	1.188E-3	1.0882E-3	9.7661E-4	0.8772	4.6962E-2	0.513	1.753	25.251
150000000	9.603	12.444	6.6177E-2	2.2882	0.8756	1.2488	0.3161	0.2304	0.2014	0.2521	0.2886	0.2195	0.2354	0.2565	9.9513E-4	8.3548E-4	9.1076E-4	0.8125	-4.1567E-2	7.443	1.676	26.404
151000000	6.997	8.356	2.5139E-2	9.8676E-2	0.8922	1.2156	0.3143	0.2277	0.2016	0.2564	0.2859	0.2228	0.2401	0.2512	8.4945E-4	5.4561E-4	7.8501E-4	0.6383	-5.1458E-2	0.395	1.704	29.678
152000000	8.921	7.922	0.1787	0.3559	0.9281	1.1439	0.3180	0.2266	0.2030	0.2524	0.2996	0.2182	0.2339	0.2482	9.1382E-4	5.6153E-4	9.0066E-4	0.6159	7.1349E-3	2.270	1.618	29.134
153000000	7.031	11.144	0.1453	0.5441	0.9100	1.1800	0.3189	0.2316	0.1990	0.2505	0.2982	0.2252	0.2298	0.2468	1.0548E-3	1.1131E-3	8.5412E-4	0.9206	-1.7198E-2	4.768	1.709	25.094
154000000	9.164	8.653	4.7456E-2	0.2415	0.9483	1.1035	0.3102	0.2344	0.2056	0.2497	0.2955	0.2244	0.2343	0.2458	9.1719E-4	8.467E-4	8.7834E-4	0.8375	-1.772E-2	1.226	1.629	27.956
155000000	7.447	6.959	3.6429E-2	0.1112	0.8795	1.2411	0.3114	0.2256	0.2068	0.2562	0.3005	0.2117	0.2397	0.2482	9.2431E-4	7.6986E-4	8.3713E-4	0.8130	-3.5E-2	1.412	1.632	27.459
156000000	8.318	8.868	1.3829E-2	4.2387E-2	0.8826	1.2349	0.3184	0.2301	0.1990	0.2524	0.2939	0.2185	0.2370	0.2507	1.0847E-3	7.4775E-4	9.6372E-4	0.6607	4.8849E-3	2.657	1.610	24.529
157000000	7.570	9.085	0.2538	0.5481	0.8694	1.2612	0.3102	0.2335	0.1992	0.2571	0.2875	0.2251	0.2311	0.2563	9.4187E-4	7.0054E-4	8.6557E-4	0.7285	9.085E-3	2.423	1.629	25.839
158000000	7.294	9.334	6.6395E-2	0.5742	0.9887	1.0226	0.3137	0.2288	0.2045	0.2531	0.2921	0.2154	0.2357	0.2568	9.8241E-4	7.8057E-4	9.0123E-4	0.7977	-1.8606E-2	6.042	1.668	25.765
159000000	7.098	10.120	0.3246	0.7388	0.9388	1.1225	0.3095	0.2285	0.2049	0.2571	0.2879	0.2168	0.2369	0.2584	8.1236E-4	5.3035E-4	7.6087E-4	0.6605	3.6664E-2	2.211	1.748	31.871
160000000	7.693	9.942	0.1142	0.5976	0.9373	1.1254	0.3139	0.2287	0.2024	0.2551	0.3002	0.2217	0.2258	0.2524	9.7479E-4	6.8941E-4	8.3169E-4	0.6183	2.126E-2	1.190	1.588	28.059
161000000	8.987	10.710	8.7994E-3	1.0295	0.9465	1.1069	0.3120	0.2368	0.2005	0.2508	0.2965	0.2247	0.2381	0.2407	1.0067E-3	5.6454E-4	8.9074E-4	0.5510	-5.7777E-2	2.524	1.810	27.944
162000000	8.442	11.015	8.9924E-2	0.3530	0.8938	1.2124	0.3088	0.2281	0.2016	0.2615	0.3001	0.2220	0.2351	0.2428	1.1491E-3	8.9474E-4	9.976E-4	0.7145	-6.2407E-2	1.357	1.782	27.119
163000000	9.060	10.051	7.15E-2	0.2209	1.0032	0.9936	0.3110	0.2316	0.2022	0.2552	0.2918	0.2188	0.2322	0.2572	9.3095E-4	8.1359E-4	7.9103E-4	0.8035	2.0686E-3	1.130	1.885	31.497
164000000	6.363	9.262	0.3571	0.1888	0.9241	1.1519	0.3050	0.2310	0.2057	0.2583	0.2903	0.2307	0.2265	0.2525	1.1956E-3	1.1897E-3	9.2886E-4	0.8941	-3.8905E-2	1.624	1.684	26.588
165000000	9.327	9.386	7.2908E-2	6.3452E-2	0.9922	1.0156	0.3160	0.2264	0.2088	0.2487	0.2926	0.2219	0.2369	0.2486	8.1854E-4	5.6763E-4	7.4488E-4	0.6694	3.3101E-2	1.387	1.718	30.836
166000000	8.493	9.863	0.2252	2.3060	0.9247	1.1507	0.3193	0.2295	0.1983	0.2529	0.3002	0.2136	0.2261	0.2601	1.0156E-3	7.5765E-4	8.8126E-4	0.7066	-2.0228E-2	0.560	1.629	26.090
167000000	8.970	7.083	1.5622E-2	0.3200	0.9433	1.1134	0.3158	0.2239	0.2042	0.2561	0.2979	0.2195	0.2334	0.2492	8.4802E-4	6.4715E-4	7.8341E-4	0.7332	-4.6029E-2	0.800	1.668	29.262
168000000	6.534	6.950	1.6295E-2	0.2175	0.9099	1.1802	0.3127	0.2305	0.2019	0.2550	0.2994	0.2253	0.2323	0.2430	1.0335E-3	9.6624E-4	9.0852E-4	0.8165	-5.9283E-3	2.218	1.636	25.897
169000000	6.099	7.700	8.9124E-2	1.2484	0.9331	1.1338	0.3210	0.2363	0.1933	0.2494	0.2900	0.2250	0.2362	0.2488	1.0271E-3	7.9987E-4	9.6657E-4	0.7168	-5.4794E-2	4.096	1.671	27.337
170000000	6.954	7.073	0.1301	0.3893	0.9220	1.1560	0.3218	0.2222	0.2035	0.2526	0.2891	0.2166	0.2309	0.2634	1.0723E-3	8.3692E-4	8.8619E-4	0.7835	-5.2573E-3	0.355	1.565	26.719
171000000	7.191	6.968	7.667E-2	0.4038	0.9325	1.1351	0.3113	0.2332	0.1998	0.2557	0.2963	0.2158	0.2397	0.2481	9.3106E-4	7.9714E-4	8.5392E-4	0.8997	2.3151E-3	5.183	1.622	26.478
172000000	8.201	10.248	0.1857	8.5936E-2	0.8927	1.2146	0.3142	0.2275	0.2024	0.2559	0.2885	0.2234	0.2373	0.2508	1.0739E-3	8.0778E-4	9.2315E-4	0.7218	1.7346E-2	0.949	1.681	25.724
173000000	8.622	8.092	8.6692E-2	0.9141	0.9209	1.1583	0.3114	0.2308	0.1987	0.2591	0.2964	0.2271	0.2296	0.2468	9.6656E-4	9.8746E-4	8.2758E-4	1.0398	-5.4035E-2	1.665	1.701	26.877
174000000	8.446	6.117	0.1263	0.3217	0.9640	1.0719	0.3132	0.2288	0.1977	0.2602	0.2969	0.2286	0.2305	0.2440	8.9527E-4	5.0546E-4	8.7486E-4	0.5596	-1.8575E-2	4.006	1.648	26.730
175000000	9.794	7.858	0.1118	0.7794	0.9751	1.0498	0.3139	0.2354	0.1993	0.2514	0.2970	0.2242	0.2243	0.2545	1.0123E-3	8.9311E-4	9.194E-4	0.8864	1.661E-2	1.753	1.610	26.653
176000000	10.002	6.721	0.1118	0.4600	0.8796	1.2409	0.3218	0.2285	0.1981	0.2517	0.2946	0.2206	0.2368	0.2480	9.2366E-4	6.8746E-4	8.8508E-4	0.7486	1.1889E-2	2.568	1.618	27.049
177000000	10.280	8.290	1.3202E-2	8.0287E-2	0.8884	1.2233	0.3134	0.2290	0.2057	0.2519	0.2964	0.2178	0.2341	0.2517	1.0805E-3	9.8667E-4	9.5085E-4	0.8971	-2.1867E-2	1.128	1.696	26.403
178000000	9.499	7.388	1.7387E-2	1.3269E-2	0.9749	1.0502	0.3057	0.2349	0.2043	0.2550	0.2935	0.2191	0.2340	0.2534	9.7666E-4	7.4555E-4	8.7188E-4	0.7127	-3.1402E-2	0.568	1.608	27.411
179000000	7.596	11.365	0.3262	0.1958	0.9226	1.1547	0.3151	0.2269	0.2019	0.2561	0.2910	0.2162	0.2372	0.2555	9.3597E-4	9.2961E-4	8.5727E-4	0.9588	1.8934E-2	2.080	1.576	25.826
180000000	8.353	7.480	6.536E-2	1.1134	0.9523	1.0954	0.3116	0.2277	0.2071	0.2536	0.2827	0.2193	0.2396	0.2583	9.3083E-4	6.0341E-4	8.6279E-4	0.6489	7.1326E-2	1.334	1.662	27.910
181000000	7.626	11.258	4.228E-2	0.1091	0.9420	1.1160	0.3110	0.2277	0.2071	0.2541	0.2994	0.2165	0.2370	0.2472	8.599E-4	6.5114E-4	8.0792E-4	0.7974	-4.7337E-2	0.934	1.615	27.111
182000000	7.646	10.917	0.1045	0.5267	0.9215	1.1569	0.3202	0.2240	0.1989	0.2569	0.2859	0.2196	0.2382	0.2563	9.4047E-4	7.2777E-4	8.447E-4	0.7344	-7.0386E-3	1.568	1.673	29.673
183000000	7.692	9.478	8.4165E-2	0.1541	0.9670	1.0660	0.3136	0.2358	0.1981	0.2525	0.2912	0.2231	0.2345	0.2512	9.2858E-4	8.1354E-4	8.5724E-4	0.7993	-5.5464E-2	1.603	1.740	27.609
184000000	9.525	8.187	7.0194E-2	0.1468	0.9553	1.0895	0.3163	0.2244	0.2056	0.2538	0.3001	0.2172	0.2366	0.2460	1.0604E-3	1.0495E-3	8.8683E-4	0.9239	6.7205E-2	1.837	1.656	26.709
185000000	7.358	10.476	0.1431	0.6342	0.9140	1.1721	0.3202	0.2301	0.2013	0.2484	0.3041	0.2231	0.2300	0.2428	9.1082E-4	8.7696E-4	7.8397E-4	0.9692	-2.2526E-2	1.751	1.739	27.592
186000000	11.130	7.063	6.2565E-2	0.2876	0.8646	1.2708	0.3194	0.2254	0.2012	0.2539	0.2944	0.2213	0.2347	0.2496	8.9739E-4	6.1887E-4	7.9792E-4	0.6384	3.1955E-2	1.553	1.756	29.663
187000000	8.779	9.433	0.1051	0.4988	0.9030	1.1941	0.3097	0.2271	0.2087	0.2545	0.2977	0.2233	0.2347	0.2444	9.7149E-4	6.6678E-4	8.3481E-4	0.6908	-2.2173E-2	1.347	1.793	28.205
188000000	7.973	7.854	0.1123	0.2482	0.9472	1.1056	0.3143	0.2271	0.2033	0.2553	0.2930	0.2218	0.2324	0.2528	1.0175E-3	7.734E-4	9.0277E-4	0.8036	8.5225E-4	12.308	1.620	25.323
189000000	6.615	13.280	0.3644	0.6025	0.9051	1.1898	0.3176	0.2299	0.2063	0.2463	0.2998	0.2194	0.2229	0.2579	1.0204E-3	1.0595E-3	9.1819E-4	0.9015	-2.9622E-2	0.805	1.623	25.841
190000000	9.926	9.812	6.8638E-2	0.9801	0.9849	1.0301	0.3158	0.2242	0.2060	0.2540	0.2972	0.2156	0.2346	0.2526	8.5036E-4	8.0567E-4	8.1936E-4	0.9064	5.2942E-3	2.952	1.825	29.804
191000000	7.606	10.354	0.2601	1.0029	0.9181	1.1638	0.3118	0.2262	0.2059	0.2560	0.2898	0.2216	0.2292	0.2594	9.1074E-4	6.7152E-4	8.2573E-4	0.6918	1.487E-2	0.965	1.614	27.479
192000000	9.463	6.598	3.6499E-2	0.2470	0.8833	1.2335	0.3205	0.2304	0.2001	0.2489	0.2897	0.2139	0.2352	0.2612	8.7084E-4	6.3706E-4	7.8962E-4	0.7598	3.4734E-2	1.169	1.734	28.828
193000000	8.846	11.057	3.7906E-2	0.3027	0.8655	1.2691	0.3153	0.2280	0.1973	0.2593	0.2844	0.2222	0.2370	0.2563	1.063E-3	7.9677E-4	9.6403E-4	0.8051	4.2042E-2	1.130	1.580	26.281
194000000	8.873	9.812	0.1928	0.2581	0.9590	1.0821	0.3197	0.2256	0.2039	0.2509	0.2813	0.2224	0.2402	0.2561	8.408E-4	5.9556E-4	8.0259E-4	0.6267	-4.7034E-2	0.571	1.719	30.666
195000000	8.720	8.560	3.7008E-2	1.9087	0.9333	1.1334	0.3075	0.2324	0.2063	0.2539	0.2940	0.2224	0.2365	0.2471	9.1731E-4	8.301E-4	8.1154E-4	0.9233	-6.656E-2	2.529	1.794	29.295
196000000	9.699	7.984	0.1716	0.3608	0.9631	1.0738	0.3186	0.2281	0.1958	0.2575	0.2876	0.2276	0.2348	0.2500	1.0722E-3	6.9396E-4	9.5729E-4	0.6320	5.2962E-2	1.311	1.647	26.803
197000000	8.651	11.197	0.2292	1.2533	0.8787	1.2427	0.3093	0.2289	0.2025	0.2594	0.2935	0.2275	0.2250	0.2539	9.7129E-4	7.3952E-4	8.423E-4	0.6742	8.9073E-2	0.761	1.638	26.231
198000000	9.678	7.844	0.1120	8.4554E-2	0.8840	1.2320	0.3150	0.2257	0.2109	0.2485	0.3075	0.2209	0.2366	0.2350	1.0203E-3	8.7038E-4	9.0043E-4	0.8480	-0.1067	0.595	1.744	29.008
199000000	5.726	11.312	0.1085	9.6152E-2	0.9479	1.1043	0.3173	0.2245	0.2032	0.2550	0.2956	0.2160	0.2362	0.2522	1.0587E-3	6.6378E-4	9.2175E-4	0.5940	-4.1639E-2	1.828	1.748	26.950
200000000	8.172	7.172	0.1812	0.6782	0.9106	1.1788	0.3228	0.2211	0.1987	0.2574	0.2963	0.2234	0.2260	0.2543	1.0803E-3	9.5271E-4	9.3916E-4	0.7932	-2.7184E-2	1.926	1.710	27.700
201000000	8.161	7.106	0.3817	0.2360	0.9436	1.1128	0.3120	0.2321	0.2007	0.2551	0.2925	0.2253	0.2326	0.2495	1.0687E-3	1.095E-3	9.4279E-4	0.9267	-5.4709E-2	1.832	1.725	26.247
202000000	7.004	7.574	0.1180	0.3994	0.9177	1.1647	0.3132	0.2272	0.2101	0.2495	0.2974	0.2220	0.2380	0.2427	9.4583E-4	6.7632E-4	8.5749E-4	0.6959	6.5722E-2	4.779	1.640	27.030
203000000	8.702	9.650	0.1170	0.3009	0.9799	1.0401	0.3130	0.2226	0.2049	0.2594	0.3025	0.2202	0.2384	0.2389	9.6191E-4	5.759E-4	9.226E-4	0.6078	2.7262E-2	1.541	1.705	25.260
204000000	7.424	9.197	7.7489E-2	0.3487	0.9487	1.1025	0.3146	0.2235	0.1999	0.2621	0.2960	0.2130	0.2383	0.2526	9.6672E-4	7.4994E-4	9.7079E-4	0.7300	6.1798E-2	1.855	1.668	26.323
205000000	9.979	9.305	4.0033E-2	0.3669	0.9440	1.1120	0.3145	0.2282	0.2049	0.2525	0.2949	0.2179	0.2280	0.2592	9.5696E-4	7.5914E-4	9.1893E-4	0.7515	-6.4003E-3	1.730	1.598	27.263
206000000	7.409	7.695	5.7418E-2	0.5230	0.9192	1.1616	0.3120	0.2326	0.2044	0.2510	0.2849	0.2232	0.2376	0.2542	9.2391E-4	6.76E-4	8.9893E-4	0.7187	-1.7823E-2	0.680	1.588	26.404
207000000	10.399	6.850	0.1011	1.1370	0.9472	1.1057	0.3184	0.2256	0.2025	0.2534	0.2900	0.2265	0.2394	0.2442	9.9404E-4	8.45E-4	8.5478E-4	0.7523	-6.5846E-2	1.069	1.627	27.768
208000000	9.404	6.053	9.9992E-2	0.4352	0.8761	1.2479	0.3191	0.2212	0.2072	0.2525	0.2946	0.2203	0.2343	0.2508	8.8439E-4	8.6769E-4	8.235E-4	0.9933	-4.1479E-2	1.036	1.608	29.452
209000000	9.346	7.456	8.1369E-2	8.7325E-2	0.9299	1.1402	0.3129	0.2339	0.1992	0.2539	0.2872	0.2247	0.2352	0.2529	9.2505E-4	6.5942E-4	8.2707E-4	0.7255	3.8724E-3	0.582	1.574	29.674
210000000	9.645	7.842	7.9777E-2	0.3525	0.8860	1.2280	0.3149	0.2291	0.1993	0.2567	0.2905	0.2264	0.2371	0.2460	8.3304E-4	7.6994E-4	7.7454E-4	0.8829	-2.5416E-2	4.558	1.723	28.057
211000000	8.921	8.560	0.1138	1.2977	0.9617	1.0767	0.3198	0.2227	0.1959	0.2616	0.2980	0.2256	0.2306	0.2458	1.075E-3	8.7903E-4	8.977E-4	0.7492	-3.169E-2	0.850	1.643	25.249
212000000	8.658	13.407	0.1373	0.6039	0.9545	1.0910	0.3109	0.2263	0.2089	0.2539	0.2953	0.2287	0.2378	0.2382	8.6179E-4	6.5359E-4	8.1913E-4	0.7537	-4.9366E-2	4.738	1.585	27.496
213000000	7.731	10.167	3.1298E-2	0.9485	0.8488	1.3025	0.3180	0.2277	0.1938	0.2605	0.2969	0.2253	0.2302	0.2476	9.2711E-4	8.8975E-4	8.3299E-4	0.9064	4.5346E-3	2.140	1.955	28.835
214000000	7.452	10.766	0.2765	0.5471	0.8639	1.2722	0.3143	0.2209	0.2016	0.2633	0.2947	0.2243	0.2312	0.2498	8.3115E-4	6.1153E-4	8.0625E-4	0.6774	-5.3776E-2	0.663	1.606	28.821
215000000	6.505	9.803	8.1326E-2	0.2194	0.8669	1.2662	0.3121	0.2305	0.2022	0.2551	0.2977	0.2199	0.2312	0.2512	1.0577E-3	1.3041E-3	9.1268E-4	1.1282	-4.1141E-2	0.630	1.651	28.285
216000000	9.674	6.771	1.7169E-2	0.3024	0.9267	1.1467	0.3087	0.2276	0.2033	0.2604	0.2922	0.2233	0.2334	0.2511	9.2273E-4	6.2862E-4	8.1078E-4	0.6626	8.6916E-2	3.938	1.716	28.493
217000000	8.229	7.759	6.4456E-2	0.2928	0.8888	1.2224	0.3142	0.2298	0.2039	0.2521	0.2881	0.2295	0.2264	0.2560	8.8002E-4	7.4151E-4	8.1061E-4	0.7675	7.4232E-3	3.936	1.673	28.185
218000000	11.243	8.733	0.1494	0.4503	0.8991	1.2018	0.3160	0.2240	0.2043	0.2557	0.3015	0.2199	0.2353	0.2433	1.0505E-3	8.935E-4	9.4221E-4	0.8676	-1.0839E-2	4.243	1.627	27.450
219000000	6.808	10.248	7.3443E-2	0.1108	0.8704	1.2593	0.3122	0.2302	0.2022	0.2554	0.2992	0.2239	0.2262	0.2507	8.8653E-4	6.5148E-4	7.836E-4	0.7614	-3.566E-2	4.755	1.696	30.266
220000000	6.771	11.609	6.9029E-2	8.2592E-2	0.9682	1.0636	0.3102	0.2300	0.2097	0.2501	0.2922	0.2265	0.2270	0.2543	9.673E-4	8.2144E-4	8.6069E-4	0.8288	8.9156E-3	1.040	1.705	28.497
221000000	9.394	8.755	6.3063E-2	0.5941	0.9337	1.1326	0.3136	0.2286	0.2024	0.2554	0.2937	0.2198	0.2387	0.2478	8.7538E-4	7.5724E-4	7.9652E-4	0.8606	3.6172E-3	2.082	1.676	27.677
222000000	9.612	7.627	4.2741E-2	0.3100	0.8720	1.2560	0.3092	0.2281	0.2054	0.2573	0.2898	0.2151	0.2413	0.2538	8.7521E-4	5.38E-4	8.5973E-4	0.6059	-5.1625E-3	3.169	1.870	27.191
