state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
111000000	8.940	9.885	9.383E-2	1.3805	0.9445	1.1110	0.3129	0.2286	0.2029	0.2555	0.2986	0.2131	0.2318	0.2566	8.6012E-4	7.8318E-4	7.755E-4	0.9621	-1.1825E-2	0.419	1.620	30.297
112000000	6.556	9.472	5.6871E-2	0.1100	0.8909	1.2181	0.3118	0.2306	0.1977	0.2600	0.2993	0.2133	0.2449	0.2426	9.466E-4	6.2794E-4	7.9524E-4	0.6677	-4.5093E-3	1.273	1.598	29.017
113000000	9.481	7.185	7.7928E-2	0.2169	0.9511	1.0977	0.3130	0.2341	0.2007	0.2522	0.2936	0.2212	0.2360	0.2492	9.3268E-4	7.2097E-4	8.6687E-4	0.7698	3.5142E-2	3.645	1.631	28.008
114000000	8.238	7.401	3.5686E-2	0.4570	0.9111	1.1779	0.3071	0.2295	0.2023	0.2611	0.3025	0.2162	0.2332	0.2482	9.7223E-4	7.1116E-4	8.5041E-4	0.7016	-5.0759E-2	2.977	1.633	26.984
115000000	9.366	7.634	0.2065	0.2829	0.9104	1.1792	0.3136	0.2314	0.1980	0.2570	0.3049	0.2159	0.2294	0.2498	9.7678E-4	8.1492E-4	8.7806E-4	0.8692	2.5188E-2	6.124	1.703	27.137
116000000	7.408	8.894	6.2572E-2	0.2959	0.8702	1.2596	0.3148	0.2271	0.2001	0.2580	0.2816	0.2350	0.2349	0.2485	1.0246E-3	7.5958E-4	9.4711E-4	0.7363	-2.1113E-2	1.733	1.752	25.590
117000000	8.726	5.528	8.0416E-2	0.7586	0.9374	1.1253	0.3137	0.2300	0.2011	0.2551	0.2961	0.2130	0.2435	0.2473	9.8681E-4	8.319E-4	8.747E-4	0.8510	-1.7962E-2	1.450	1.620	25.309
118000000	8.552	6.732	7.2882E-2	0.3969	0.8369	1.3262	0.3170	0.2293	0.2027	0.2510	0.2923	0.2140	0.2390	0.2547	1.2089E-3	1.0999E-3	1.0326E-3	0.8050	-3.1451E-2	1.660	1.590	24.743
119000000	8.826	10.171	0.1273	0.3550	0.8761	1.2478	0.3165	0.2155	0.2091	0.2589	0.2944	0.2257	0.2376	0.2423	9.2146E-4	7.7173E-4	8.1906E-4	0.8426	2.1819E-2	4.651	1.870	29.433
120000000	8.842	9.146	6.2571E-3	0.6652	0.8488	1.3025	0.3186	0.2244	0.2013	0.2557	0.2958	0.2289	0.2252	0.2500	1.0643E-3	1.1197E-3	9.0165E-4	0.9504	-1.887E-3	0.421	1.847	28.547
121000000	8.007	10.378	2.0977E-2	0.2461	0.8806	1.2388	0.3069	0.2307	0.1996	0.2627	0.2994	0.2224	0.2336	0.2446	9.2228E-4	8.9141E-4	8.14E-4	0.9281	-5.4455E-4	1.304	1.760	28.704
122000000	8.125	8.148	0.2740	0.5775	0.9669	1.0662	0.3107	0.2331	0.2007	0.2554	0.2859	0.2156	0.2339	0.2646	9.8249E-4	9.5287E-4	9.7194E-4	0.8993	-8.1468E-2	1.780	1.581	24.460
123000000	8.608	6.830	3.4954E-2	0.5334	0.9483	1.1034	0.3152	0.2282	0.2026	0.2541	0.2815	0.2258	0.2454	0.2473	8.6808E-4	7.6721E-4	8.1067E-4	0.7841	-9.484E-3	0.731	1.607	27.955
124000000	8.535	10.259	8.2913E-2	0.9611	0.9549	1.0903	0.3100	0.2334	0.2009	0.2558	0.2949	0.2201	0.2302	0.2548	9.6271E-4	7.2383E-4	8.4364E-4	0.7759	-2.8945E-2	2.275	1.692	26.438
125000000	8.704	8.089	1.3224E-2	0.3066	0.9304	1.1393	0.3149	0.2276	0.1976	0.2598	0.2845	0.2219	0.2349	0.2587	9.4631E-4	5.7414E-4	8.7844E-4	0.5959	7.385E-2	0.721	1.660	26.206
126000000	7.737	9.150	0.2351	1.6813	0.9512	1.0975	0.3164	0.2266	0.1987	0.2583	0.3030	0.2178	0.2342	0.2451	9.2668E-4	8.8368E-4	8.7438E-4	0.9645	-4.2376E-3	20.650	1.683	26.061
127000000	9.603	9.174	0.1468	1.6441	0.8968	1.2065	0.3091	0.2304	0.2010	0.2595	0.2889	0.2229	0.2336	0.2546	1.0231E-3	1.1064E-3	8.6314E-4	0.9247	8.3973E-2	0.921	1.696	27.092
128000000	9.282	7.470	4.5665E-2	0.8526	0.9154	1.1692	0.3090	0.2335	0.2055	0.2520	0.2988	0.2203	0.2224	0.2585	9.8203E-4	9.0304E-4	8.4446E-4	0.8951	-2.6067E-2	3.110	1.582	25.392
129000000	7.365	9.860	9.9745E-2	0.4884	0.9116	1.1769	0.3111	0.2308	0.2083	0.2498	0.2962	0.2212	0.2311	0.2515	1.0242E-3	1.0086E-3	8.5264E-4	0.9095	-5.7032E-3	2.494	1.594	26.616
130000000	7.618	7.009	7.9838E-2	0.2342	0.9226	1.1549	0.3184	0.2352	0.1967	0.2497	0.2904	0.2134	0.2402	0.2561	8.3624E-4	6.2182E-4	8.1655E-4	0.7063	-3.5572E-2	2.192	2.044	28.784
131000000	7.559	8.086	0.1009	0.2619	0.8978	1.2044	0.3168	0.2315	0.1973	0.2544	0.2965	0.2193	0.2308	0.2534	9.5455E-4	9.8919E-4	8.3948E-4	0.8936	-4.9569E-3	0.995	1.587	27.389
132000000	8.112	7.147	5.3576E-3	0.6163	0.9143	1.1713	0.3119	0.2296	0.2016	0.2569	0.3054	0.2191	0.2313	0.2442	9.442E-4	8.8581E-4	8.547E-4	0.8594	5.298E-2	3.537	1.710	26.805
133000000	12.067	10.705	3.518E-2	0.1351	0.9430	1.1140	0.3136	0.2336	0.2030	0.2497	0.2945	0.2246	0.2356	0.2452	8.9392E-4	7.1666E-4	7.8346E-4	0.8506	3.8293E-2	0.738	1.707	30.403
134000000	9.980	6.453	6.9408E-2	0.7962	0.8739	1.2523	0.3157	0.2224	0.1946	0.2673	0.3035	0.2145	0.2351	0.2469	1.2501E-3	1.1435E-3	1.0144E-3	0.8882	3.1411E-3	3.566	1.633	25.379
135000000	10.148	9.003	0.1351	0.1051	0.9098	1.1803	0.3085	0.2290	0.2067	0.2558	0.2892	0.2156	0.2453	0.2499	1.0656E-3	9.5564E-4	9.6499E-4	0.7881	7.3199E-2	0.779	1.572	25.854
136000000	10.018	8.598	0.1490	1.2694	0.8693	1.2615	0.3232	0.2296	0.1992	0.2481	0.2982	0.2243	0.2434	0.2341	9.4472E-4	9.3743E-4	7.9157E-4	0.9278	7.859E-3	2.328	1.837	26.540
137000000	6.759	10.450	2.3925E-2	1.4705	0.9558	1.0884	0.3134	0.2276	0.2017	0.2573	0.3022	0.2269	0.2282	0.2427	8.2261E-4	6.5228E-4	7.6278E-4	0.7199	1.8724E-2	1.461	1.829	28.262
138000000	8.319	9.722	5.0024E-2	4.1819E-2	0.9496	1.1009	0.3198	0.2302	0.1956	0.2544	0.2977	0.2230	0.2330	0.2463	9.8731E-4	9.3215E-4	8.2207E-4	0.9086	-3.8126E-2	3.009	1.671	26.036
139000000	8.063	5.931	0.2227	0.8256	0.8681	1.2639	0.3149	0.2267	0.1999	0.2585	0.2970	0.2187	0.2304	0.2539	8.3648E-4	7.1192E-4	7.1026E-4	0.8167	-3.6051E-2	1.290	1.894	30.463
140000000	7.836	7.629	5.7619E-3	0.6604	0.9339	1.1322	0.3107	0.2296	0.2048	0.2550	0.2913	0.2202	0.2345	0.2540	9.4544E-4	9.733E-4	8.3416E-4	0.9584	-6.9046E-2	1.444	1.625	30.110
141000000	9.104	7.410	8.0154E-2	1.2219	0.9489	1.1022	0.3135	0.2347	0.2050	0.2468	0.2974	0.2216	0.2293	0.2516	9.0924E-4	5.1831E-4	8.5497E-4	0.5591	2.3397E-3	2.631	1.592	28.540
142000000	9.893	10.765	5.4823E-2	0.4655	0.9187	1.1625	0.3086	0.2254	0.2050	0.2611	0.2912	0.2178	0.2376	0.2534	8.7194E-4	6.9404E-4	8.0285E-4	0.7860	-4.4902E-3	0.268	1.687	29.273
143000000	9.032	9.753	6.0778E-2	0.4867	0.9017	1.1966	0.3160	0.2310	0.1977	0.2553	0.2867	0.2302	0.2387	0.2444	9.3472E-4	8.5551E-4	8.104E-4	0.8841	3.1717E-2	1.211	1.705	28.355
144000000	6.652	6.371	2.3812E-2	1.6278	0.8933	1.2134	0.3112	0.2287	0.2073	0.2528	0.2896	0.2214	0.2369	0.2521	9.6409E-4	8.6797E-4	8.657E-4	0.8601	-1.9958E-2	0.814	1.626	28.356
145000000	8.058	8.544	7.6639E-2	0.2512	0.9500	1.0999	0.3205	0.2256	0.2009	0.2530	0.2979	0.2237	0.2309	0.2476	9.4697E-4	9.2846E-4	8.8836E-4	0.8847	7.9935E-2	2.027	1.646	26.595
146000000	8.276	6.416	5.1613E-3	0.2433	0.8671	1.2659	0.3157	0.2310	0.2020	0.2512	0.2881	0.2363	0.2322	0.2433	1.0164E-3	1.0016E-3	8.9156E-4	0.8691	-1.2816E-2	1.190	1.594	26.823
147000000	7.275	10.230	2.4818E-2	1.0917	0.8976	1.2048	0.3088	0.2290	0.2077	0.2545	0.2979	0.2099	0.2392	0.2530	8.7674E-4	5.6832E-4	8.4235E-4	0.6234	-3.1233E-2	0.592	1.692	29.426
148000000	9.570	7.036	0.2141	0.6450	0.9840	1.0320	0.3174	0.2279	0.1999	0.2547	0.2771	0.2290	0.2385	0.2554	1.0005E-3	8.4144E-4	9.6646E-4	0.7916	6.4901E-2	4.762	1.616	25.269
149000000	10.172	14.190	4.8728E-2	0.8463	0.9509	1.0981	0.3129	0.2267	0.1992	0.2612	0.3007	0.2237	0.2356	0.2401	9.2061E-4	6.483E-4	8.4458E-4	0.7029	9.6083E-3	0.625	1.720	27.123
150000000	6.828	14.235	2.4381E-2	0.1398	0.8317	1.3366	0.3208	0.2278	0.2000	0.2514	0.2977	0.2141	0.2327	0.2556	8.906E-4	6.4155E-4	8.709E-4	0.7358	-6.0612E-3	1.230	1.762	28.478
151000000	6.596	10.601	0.2479	0.7109	0.9712	1.0576	0.3105	0.2376	0.2017	0.2502	0.2881	0.2081	0.2401	0.2637	9.1078E-4	8.9196E-4	8.5733E-4	0.8641	3.9411E-2	5.082	1.678	26.818
152000000	6.106	8.376	0.1580	0.3021	0.9641	1.0718	0.3254	0.2234	0.2038	0.2473	0.2983	0.2151	0.2363	0.2503	8.5318E-4	5.116E-4	8.3701E-4	0.6117	4.9138E-2	0.460	1.763	30.089
153000000	8.423	7.128	0.1072	0.6539	0.9683	1.0634	0.3128	0.2313	0.2021	0.2538	0.2874	0.2186	0.2433	0.2508	9.828E-4	7.5722E-4	9.4634E-4	0.7693	-5.2678E-2	1.710	1.924	28.016
154000000	6.749	9.435	8.548E-2	0.2656	0.9001	1.1998	0.3135	0.2346	0.1964	0.2556	0.2911	0.2309	0.2270	0.2510	1.0491E-3	9.0799E-4	8.7854E-4	0.9329	2.7335E-2	4.405	1.650	26.415
155000000	6.894	11.563	4.8806E-2	0.1364	0.8818	1.2364	0.3098	0.2356	0.2044	0.2502	0.2906	0.2281	0.2203	0.2609	1.0188E-3	9.0222E-4	8.6739E-4	0.8484	4.6632E-2	0.555	1.736	29.005
156000000	7.114	8.632	8.6279E-2	0.7562	0.9340	1.1320	0.3124	0.2308	0.2027	0.2541	0.2911	0.2270	0.2326	0.2493	9.8062E-4	6.4639E-4	9.1524E-4	0.6861	-9.2198E-3	0.421	1.594	28.053
157000000	8.629	8.843	0.2243	0.6961	0.8959	1.2081	0.3099	0.2344	0.2049	0.2509	0.2818	0.2197	0.2398	0.2586	9.8076E-4	8.6852E-4	9.1712E-4	0.8446	-4.9136E-2	5.094	1.652	26.566
158000000	9.707	6.319	0.1798	1.0277	1.0071	0.9858	0.3155	0.2305	0.2021	0.2518	0.2995	0.2230	0.2342	0.2434	1.122E-3	1.0174E-3	9.1083E-4	0.7737	5.7912E-2	1.468	1.673	27.013
159000000	4.870	8.047	9.4046E-2	2.4954	0.8779	1.2443	0.3111	0.2264	0.1993	0.2632	0.2913	0.2214	0.2315	0.2558	8.4749E-4	7.9238E-4	7.8983E-4	0.9485	-7.8706E-3	1.959	1.650	27.685
160000000	9.593	9.175	0.1222	0.4537	0.8865	1.2270	0.3126	0.2299	0.1986	0.2589	0.3006	0.2169	0.2300	0.2525	9.902E-4	8.4501E-4	8.9396E-4	0.7891	-2.6322E-3	4.370	1.644	27.240
161000000	8.310	9.992	3.2364E-2	0.3232	0.9808	1.0384	0.3116	0.2296	0.2040	0.2548	0.2950	0.2054	0.2428	0.2568	1.0395E-3	8.9704E-4	9.6939E-4	0.7992	-2.6121E-2	2.537	1.652	25.079
162000000	9.685	9.668	0.2086	0.7208	0.9516	1.0968	0.3129	0.2303	0.1997	0.2572	0.2921	0.2201	0.2322	0.2556	1.0176E-3	7.6411E-4	9.3628E-4	0.7497	-1.5702E-2	4.238	1.594	24.364
163000000	8.220	10.159	5.8247E-3	0.2225	0.9073	1.1854	0.3135	0.2365	0.1999	0.2500	0.2837	0.2275	0.2388	0.2499	1.0303E-3	9.4301E-4	9.2275E-4	0.8337	1.6783E-2	1.705	1.713	26.243
164000000	10.202	9.662	0.1084	0.6443	0.9465	1.1070	0.3133	0.2318	0.1976	0.2573	0.2976	0.2274	0.2299	0.2451	9.4031E-4	7.5982E-4	8.8721E-4	0.7472	7.3841E-2	0.540	1.635	27.232
165000000	7.398	6.595	7.7473E-2	0.5184	0.8879	1.2241	0.3125	0.2256	0.2032	0.2587	0.3014	0.2280	0.2267	0.2439	1.1123E-3	1.2657E-3	9.7158E-4	0.9858	-6.3647E-2	0.986	1.646	24.911
166000000	9.870	12.119	2.2516E-2	0.5047	0.8621	1.2759	0.3130	0.2349	0.2001	0.2520	0.2893	0.2251	0.2366	0.2489	1.0269E-3	1.1391E-3	8.853E-4	1.1093	5.358E-2	0.862	1.589	28.050
167000000	7.619	9.799	0.2021	0.2701	0.8799	1.2403	0.3080	0.2327	0.2045	0.2548	0.2931	0.2206	0.2363	0.2500	8.4288E-4	6.6549E-4	7.6084E-4	0.7434	3.7743E-2	2.984	1.716	30.230
168000000	12.274	9.705	4.7621E-2	1.0333	0.9007	1.1986	0.3110	0.2329	0.2022	0.2538	0.2898	0.2193	0.2442	0.2467	9.7142E-4	9.0169E-4	8.7918E-4	0.8960	-5.6119E-2	2.624	1.666	27.476
169000000	8.352	9.094	2.975E-2	0.5045	0.9394	1.1212	0.3159	0.2260	0.2023	0.2558	0.2874	0.2170	0.2358	0.2599	9.057E-4	8.1838E-4	8.716E-4	0.9082	-5.4875E-3	0.953	1.603	26.123
170000000	7.357	8.476	7.2825E-3	2.2887	0.8999	1.2002	0.3130	0.2329	0.1974	0.2567	0.2980	0.2171	0.2327	0.2522	8.7538E-4	6.607E-4	7.9973E-4	0.7161	-5.4583E-2	0.363	1.886	30.685
171000000	6.353	11.284	3.0537E-3	0.5038	0.9280	1.1441	0.3192	0.2280	0.1985	0.2542	0.2910	0.2314	0.2281	0.2496	9.037E-4	7.5628E-4	8.3954E-4	0.7172	3.2371E-2	2.209	1.721	27.951
172000000	6.686	6.940	7.8379E-2	0.3174	0.9244	1.1512	0.3155	0.2295	0.2003	0.2546	0.2966	0.2156	0.2339	0.2539	8.1543E-4	6.971E-4	7.8538E-4	0.8393	-1.4614E-2	2.242	1.757	29.044
173000000	11.299	5.535	9.1925E-2	0.4807	0.9383	1.1235	0.3151	0.2287	0.2039	0.2523	0.2967	0.2135	0.2386	0.2512	1.0369E-3	7.2106E-4	9.8806E-4	0.7208	-3.3297E-2	0.763	1.597	25.953
174000000	6.960	7.124	2.3163E-2	1.6353E-2	0.8698	1.2604	0.3099	0.2337	0.2003	0.2561	0.3011	0.2110	0.2329	0.2550	9.0986E-4	7.3121E-4	8.3208E-4	0.8286	-4.6091E-2	1.510	1.685	26.585
175000000	6.914	7.630	8.7129E-2	0.3863	0.9314	1.1373	0.3115	0.2276	0.2070	0.2539	0.2931	0.2184	0.2429	0.2456	9.5883E-4	7.6726E-4	8.6859E-4	0.7681	8.2341E-3	3.218	1.733	26.858
176000000	11.613	6.948	4.1994E-2	0.3803	0.9412	1.1176	0.3142	0.2243	0.2028	0.2586	0.2942	0.2157	0.2353	0.2549	9.4333E-4	7.1088E-4	8.7235E-4	0.7175	5.1386E-2	0.957	1.632	27.804
177000000	11.290	9.956	1.6147E-2	0.4215	0.9142	1.1716	0.3073	0.2266	0.2008	0.2652	0.2924	0.2162	0.2354	0.2560	1.0747E-3	1.3837E-3	8.9624E-4	1.0363	-2.596E-2	2.480	1.755	26.614
178000000	8.569	14.874	4.7274E-2	0.6020	0.8748	1.2505	0.3132	0.2265	0.2075	0.2528	0.2951	0.2179	0.2294	0.2576	1.0069E-3	8.7913E-4	8.4885E-4	0.8878	3.3243E-2	1.064	1.564	25.723
179000000	7.600	9.954	5.9196E-2	0.3999	0.8754	1.2492	0.3180	0.2373	0.1990	0.2457	0.2946	0.2240	0.2394	0.2421	9.7188E-4	1.0378E-3	8.028E-4	0.9870	-1.7487E-2	0.883	1.600	27.565
180000000	10.263	5.995	2.6079E-2	0.3594	0.9084	1.1833	0.3174	0.2319	0.2023	0.2484	0.2914	0.2287	0.2279	0.2519	9.6955E-4	5.6119E-4	8.7601E-4	0.5477	6.4118E-3	0.713	1.628	26.621
181000000	6.548	8.685	0.1399	0.7052	0.8783	1.2435	0.3219	0.2261	0.2015	0.2505	0.2896	0.2242	0.2416	0.2445	8.8646E-4	7.6818E-4	8.2701E-4	0.8509	3.6517E-3	0.893	1.628	28.100
182000000	7.279	5.987	0.1680	2.9093E-3	0.9051	1.1898	0.3099	0.2291	0.1985	0.2625	0.2921	0.2242	0.2332	0.2504	9.2957E-4	7.8745E-4	7.9184E-4	0.8623	-4.1585E-2	0.968	1.598	28.697
183000000	7.883	7.152	9.4625E-2	1.2128	0.8949	1.2103	0.3080	0.2357	0.1973	0.2589	0.2945	0.2126	0.2434	0.2495	8.8151E-4	6.7204E-4	8.2101E-4	0.6984	-8.662E-3	0.652	1.709	30.044
184000000	8.201	7.444	3.6655E-2	0.2433	0.8697	1.2607	0.3170	0.2299	0.2004	0.2527	0.2845	0.2134	0.2471	0.2550	9.2161E-4	7.6322E-4	7.785E-4	0.7094	3.1452E-2	1.053	1.562	27.150
185000000	8.388	6.943	0.1517	0.5454	0.9219	1.1563	0.3188	0.2264	0.2070	0.2478	0.2860	0.2259	0.2386	0.2495	9.4569E-4	8.6046E-4	8.6327E-4	0.8667	-3.2402E-2	0.476	1.718	28.803
186000000	8.440	9.831	5.2571E-2	0.3041	0.8963	1.2074	0.3102	0.2358	0.1982	0.2557	0.2996	0.2153	0.2287	0.2564	9.764E-4	5.6903E-4	8.9392E-4	0.5816	3.8988E-2	0.464	1.683	27.026
187000000	7.097	6.587	9.3821E-2	0.8333	0.9826	1.0349	0.3170	0.2274	0.2021	0.2535	0.3039	0.2259	0.2206	0.2497	1.007E-3	7.9457E-4	8.8207E-4	0.7538	-4.2346E-2	1.041	1.674	27.872
188000000	7.838	6.160	0.1862	0.5703	0.9569	1.0863	0.3059	0.2310	0.2070	0.2561	0.2914	0.2122	0.2471	0.2493	1.0192E-3	8.2632E-4	8.9005E-4	0.7601	4.743E-2	0.680	1.757	28.842
189000000	6.626	7.947	0.1156	1.1310	0.8676	1.2649	0.3137	0.2302	0.1989	0.2572	0.2958	0.2231	0.2384	0.2428	8.6733E-4	9.5494E-4	7.2236E-4	1.0547	-8.7013E-2	0.488	1.622	29.535
190000000	9.653	14.559	6.367E-2	0.3651	0.8992	1.2017	0.3142	0.2328	0.2007	0.2523	0.2900	0.2217	0.2283	0.2600	8.87E-4	6.3E-4	7.916E-4	0.7181	4.1602E-3	2.532	1.689	28.873
191000000	7.573	11.418	2.2338E-2	0.4556	0.8963	1.2075	0.3235	0.2271	0.1974	0.2520	0.3006	0.2285	0.2328	0.2381	9.1332E-4	9.4136E-4	8.0084E-4	0.9382	6.693E-3	0.535	1.764	27.836
192000000	8.207	15.592	4.0754E-2	0.6857	0.9686	1.0628	0.3175	0.2326	0.1967	0.2532	0.2833	0.2286	0.2268	0.2613	9.7307E-4	6.8237E-4	8.9901E-4	0.6372	4.1034E-2	12.433	1.730	26.981
193000000	11.789	9.913	0.1057	0.3523	0.9656	1.0688	0.3117	0.2284	0.2029	0.2570	0.2900	0.2219	0.2349	0.2532	1.0251E-3	1.0587E-3	9.9395E-4	0.9719	-1.7145E-2	5.869	1.626	26.475
194000000	6.120	8.436	9.9427E-2	0.3713	0.8348	1.3304	0.3135	0.2276	0.1977	0.2613	0.2937	0.2222	0.2322	0.2519	8.8042E-4	5.6715E-4	7.7545E-4	0.6379	8.7823E-3	0.960	1.642	28.925
195000000	8.460	7.759	8.2591E-2	0.4916	0.9567	1.0867	0.3149	0.2296	0.2011	0.2543	0.2917	0.2242	0.2402	0.2438	9.8074E-4	6.9928E-4	8.3482E-4	0.6551	4.0736E-3	0.757	1.614	26.159
196000000	6.554	6.994	5.0611E-2	0.5511	0.8968	1.2064	0.3120	0.2304	0.2019	0.2557	0.2827	0.2219	0.2483	0.2471	1.0766E-3	8.0282E-4	9.5776E-4	0.6829	-2.0741E-2	1.071	1.639	27.603
197000000	9.102	9.220	0.1540	0.7263	0.9559	1.0882	0.3187	0.2280	0.1931	0.2601	0.2955	0.2217	0.2419	0.2409	9.5484E-4	7.9299E-4	9.1847E-4	0.8875	-3.7171E-2	2.712	1.709	26.375
198000000	8.002	8.889	0.1349	0.2243	0.9456	1.1089	0.3146	0.2345	0.2011	0.2499	0.2931	0.2236	0.2262	0.2572	1.0129E-3	1.1058E-3	8.4072E-4	0.9290	-2.0833E-2	3.635	1.644	26.126
199000000	8.603	10.739	6.9251E-2	8.3405E-2	0.8967	1.2067	0.3126	0.2272	0.1998	0.2604	0.2917	0.2176	0.2401	0.2506	1.0083E-3	9.7404E-4	8.5217E-4	0.9370	-2.1833E-2	0.843	1.578	26.089
200000000	10.461	7.703	0.1457	0.4058	0.9275	1.1449	0.3102	0.2291	0.2038	0.2570	0.2936	0.2218	0.2309	0.2536	1.0379E-3	7.9851E-4	9.8818E-4	0.7269	-3.0815E-2	3.101	1.619	26.299
