state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
111000000	7.202	6.986	4.6697E-2	0.4200	0.9162	1.1677	0.3160	0.2225	0.2050	0.2565	0.2826	0.2216	0.2420	0.2537	9.5159E-4	5.8327E-4	8.7408E-4	0.6218	2.105E-2	1.086	1.623	25.840
112000000	6.522	9.990	0.1412	0.3643	0.8976	1.2048	0.3123	0.2374	0.2016	0.2487	0.2860	0.2251	0.2314	0.2575	9.1018E-4	5.8813E-4	8.6494E-4	0.6676	-5.9797E-2	2.313	1.586	26.892
113000000	9.182	6.473	0.2305	1.8917	0.9318	1.1364	0.3110	0.2362	0.1992	0.2536	0.2975	0.2156	0.2398	0.2471	8.3132E-4	6.8958E-4	7.8073E-4	0.7955	-1.8969E-2	2.170	1.760	29.623
114000000	7.781	7.117	0.1697	1.3422	0.9180	1.1641	0.3148	0.2288	0.2078	0.2486	0.3045	0.2228	0.2234	0.2493	8.8892E-4	8.4046E-4	7.7202E-4	0.8454	3.1946E-2	1.273	1.744	28.704
115000000	7.249	9.272	1.4183E-2	0.9053	0.9420	1.1161	0.3217	0.2279	0.2023	0.2481	0.2899	0.2218	0.2368	0.2516	1.0004E-3	9.7791E-4	8.3887E-4	0.8780	-1.5505E-2	1.202	1.743	27.186
116000000	10.656	8.253	0.2764	0.3438	0.9193	1.1614	0.3122	0.2290	0.2003	0.2585	0.2874	0.2254	0.2433	0.2439	1.1341E-3	1.1991E-3	9.7746E-4	1.0208	4.6643E-2	3.236	1.763	25.768
117000000	7.961	7.448	4.5787E-2	0.1889	0.9179	1.1642	0.3175	0.2299	0.2028	0.2498	0.3015	0.2135	0.2314	0.2535	9.6669E-4	5.9784E-4	9.061E-4	0.6495	-6.838E-3	1.985	1.630	27.725
118000000	7.264	7.306	0.1504	0.1358	0.9003	1.1995	0.3156	0.2348	0.2000	0.2496	0.3007	0.2202	0.2336	0.2455	8.9648E-4	8.7735E-4	7.6709E-4	0.8707	8.2844E-3	1.558	1.658	30.114
119000000	10.499	8.371	3.5782E-2	0.7192	0.8886	1.2227	0.3156	0.2336	0.1976	0.2532	0.2859	0.2267	0.2348	0.2526	1.0441E-3	1.0624E-3	9.1833E-4	0.9803	1.6803E-3	5.083	1.732	26.843
120000000	8.161	7.719	0.1168	0.1395	0.9138	1.1724	0.3133	0.2284	0.2012	0.2570	0.2911	0.2241	0.2352	0.2496	9.0236E-4	7.7987E-4	8.2371E-4	0.8127	3.4811E-2	1.938	1.705	28.776
121000000	8.533	6.711	0.2127	1.3806	0.9221	1.1559	0.3176	0.2277	0.2032	0.2514	0.2922	0.2246	0.2369	0.2463	9.3291E-4	6.8202E-4	8.3334E-4	0.6483	-6.1047E-3	1.234	1.604	27.504
122000000	9.510	9.419	4.9297E-2	0.2520	1.0084	0.9833	0.3135	0.2320	0.1996	0.2549	0.3089	0.2142	0.2301	0.2468	8.2263E-4	6.8493E-4	7.8257E-4	0.7792	6.9075E-2	2.444	1.629	30.248
123000000	8.599	8.639	6.497E-2	0.4246	0.9069	1.1863	0.3152	0.2315	0.2007	0.2526	0.2956	0.2243	0.2318	0.2484	1.1496E-3	1.0219E-3	9.9899E-4	0.8027	-3.9476E-2	1.440	1.643	25.319
124000000	7.554	6.751	7.7877E-3	0.7337	0.9308	1.1384	0.3141	0.2239	0.2109	0.2511	0.2927	0.2173	0.2368	0.2532	9.7959E-4	1.1848E-3	9.1106E-4	1.2804	-5.1736E-2	1.608	1.683	25.832
125000000	7.904	7.179	1.5276E-2	1.1754	0.9472	1.1056	0.3161	0.2314	0.2043	0.2482	0.2936	0.2234	0.2346	0.2484	8.6154E-4	5.422E-4	7.9349E-4	0.6660	-6.7179E-2	3.262	1.671	30.031
126000000	10.028	11.008	0.1698	0.5942	0.8830	1.2340	0.3131	0.2366	0.1984	0.2520	0.3006	0.2096	0.2307	0.2591	9.2338E-4	6.7457E-4	8.6654E-4	0.7375	-3.7769E-2	0.329	1.619	28.277
127000000	7.245	8.336	4.7516E-2	0.5494	0.9378	1.1244	0.3100	0.2363	0.1992	0.2545	0.2862	0.2214	0.2330	0.2594	9.2567E-4	6.8775E-4	7.9366E-4	0.6931	5.3992E-2	0.869	1.593	29.035
128000000	10.860	11.076	6.4913E-2	0.5169	0.9407	1.1187	0.3147	0.2248	0.2081	0.2524	0.2927	0.2214	0.2374	0.2486	9.1161E-4	7.5809E-4	8.2353E-4	0.7500	1.9615E-2	4.706	1.676	26.387
129000000	9.179	6.912	9.5938E-2	0.6243	0.8701	1.2599	0.3184	0.2247	0.2044	0.2525	0.2886	0.2267	0.2416	0.2432	1.0735E-3	8.5609E-4	9.7384E-4	0.7836	2.0734E-2	6.365	1.717	24.600
130000000	7.429	8.095	1.801E-2	0.2451	0.9257	1.1486	0.3185	0.2311	0.1952	0.2552	0.2982	0.2217	0.2273	0.2527	8.644E-4	7.387E-4	8.3632E-4	0.8642	-3.5863E-2	0.935	1.638	27.341
131000000	6.810	8.575	1.8446E-2	0.7340	0.9172	1.1657	0.3179	0.2340	0.1964	0.2516	0.2984	0.2252	0.2267	0.2496	8.9608E-4	8.1399E-4	7.7407E-4	0.8294	1.4048E-2	2.359	1.619	28.979
132000000	6.489	9.369	6.1362E-2	0.4646	0.9294	1.1412	0.3101	0.2282	0.2076	0.2541	0.2828	0.2258	0.2380	0.2534	9.8806E-4	7.618E-4	8.3113E-4	0.7363	1.5568E-3	4.522	1.640	26.948
133000000	7.817	7.675	0.2419	0.9871	0.9395	1.1211	0.3139	0.2297	0.2004	0.2560	0.2907	0.2228	0.2310	0.2555	1.0558E-3	9.9145E-4	9.3113E-4	0.8220	1.8754E-2	5.073	1.751	27.190
134000000	9.252	6.944	0.1974	0.1597	0.8978	1.2044	0.3184	0.2299	0.2016	0.2502	0.2815	0.2279	0.2429	0.2477	9.5685E-4	8.5111E-4	8.6829E-4	0.9041	-1.0647E-2	1.348	1.613	26.870
135000000	7.672	8.517	0.2171	0.2678	0.9275	1.1451	0.3150	0.2273	0.2049	0.2529	0.2928	0.2171	0.2401	0.2500	9.7785E-4	5.3083E-4	8.778E-4	0.5333	-8.9088E-2	0.900	1.595	26.710
136000000	8.871	7.130	6.7933E-3	0.3853	0.9550	1.0901	0.3107	0.2313	0.2062	0.2517	0.2852	0.2246	0.2327	0.2574	1.0711E-3	8.4671E-4	9.5233E-4	0.8039	3.2495E-2	1.009	1.600	26.980
137000000	6.787	6.155	3.4731E-2	0.7069	0.9730	1.0541	0.3067	0.2304	0.2057	0.2572	0.2903	0.2255	0.2371	0.2471	1.0113E-3	7.5633E-4	8.8307E-4	0.7677	-1.7483E-2	2.581	1.632	25.875
138000000	7.827	9.550	0.1518	0.1212	0.8940	1.2119	0.3169	0.2253	0.2057	0.2521	0.2988	0.2242	0.2372	0.2397	9.6667E-4	8.0669E-4	9.4793E-4	0.8355	-2.0693E-2	3.169	1.714	26.970
139000000	7.638	9.084	0.1210	1.3204	0.9405	1.1191	0.3109	0.2345	0.2019	0.2527	0.2959	0.2190	0.2319	0.2532	1.0746E-3	1.3277E-3	8.8305E-4	1.0079	-1.3069E-2	1.065	1.724	26.659
140000000	8.894	9.977	5.9063E-2	0.1047	0.8975	1.2050	0.3138	0.2308	0.2026	0.2528	0.2911	0.2197	0.2327	0.2566	8.7935E-4	5.8381E-4	8.4836E-4	0.6667	-1.9572E-2	6.034	1.704	26.509
141000000	7.954	7.554	3.3603E-2	0.7334	0.9297	1.1407	0.3123	0.2278	0.2076	0.2523	0.2793	0.2245	0.2451	0.2511	9.8267E-4	9.1235E-4	8.7129E-4	0.8338	2.228E-2	1.623	1.636	27.260
142000000	7.889	9.467	0.1190	2.0145	0.9811	1.0378	0.3123	0.2345	0.2011	0.2521	0.2978	0.2216	0.2325	0.2481	8.5928E-4	6.0228E-4	7.4488E-4	0.6390	1.2007E-3	2.124	1.683	30.434
143000000	8.211	8.138	0.2750	2.1558E-2	0.9187	1.1626	0.3165	0.2268	0.2014	0.2554	0.2963	0.2209	0.2367	0.2461	1.0141E-3	6.9052E-4	9.0961E-4	0.6602	1.0936E-3	2.005	1.725	27.758
144000000	8.183	7.845	0.1414	0.3514	0.8971	1.2058	0.3168	0.2307	0.1940	0.2585	0.2903	0.2245	0.2356	0.2497	8.1193E-4	8.0623E-4	7.5223E-4	0.9782	-9.7796E-4	3.118	1.824	29.089
145000000	9.753	9.123	0.2064	0.2496	0.9088	1.1824	0.3185	0.2304	0.1956	0.2555	0.2900	0.2195	0.2368	0.2537	1.0114E-3	9.3452E-4	8.6823E-4	0.9377	6.3016E-2	2.930	1.713	27.453
146000000	6.987	10.707	0.1161	1.4287E-2	0.9924	1.0152	0.3122	0.2344	0.1951	0.2583	0.2998	0.2241	0.2229	0.2532	1.042E-3	1.0674E-3	8.6038E-4	1.0017	-4.3474E-2	0.713	2.143	28.032
147000000	12.278	6.141	1.8534E-2	0.2607	0.9095	1.1810	0.3192	0.2272	0.2047	0.2488	0.2925	0.2104	0.2412	0.2560	1.0642E-3	1.0387E-3	8.8396E-4	0.9566	3.3879E-2	1.791	1.845	26.755
148000000	9.682	8.503	0.2352	0.9512	0.9533	1.0935	0.3137	0.2288	0.1975	0.2600	0.2855	0.2296	0.2357	0.2491	8.2298E-4	6.4733E-4	7.8636E-4	0.7377	-1.9519E-2	4.814	1.819	31.333
149000000	6.794	9.776	7.0093E-3	0.5666	0.9361	1.1279	0.3137	0.2306	0.2034	0.2523	0.3054	0.2203	0.2357	0.2386	9.792E-4	8.4082E-4	8.5504E-4	0.8289	-1.521E-2	0.448	1.594	29.827
150000000	6.912	9.928	0.1003	0.5730	0.9191	1.1618	0.3127	0.2337	0.2007	0.2529	0.2912	0.2187	0.2377	0.2525	1.045E-3	7.5802E-4	8.9765E-4	0.7232	4.5847E-2	2.249	1.730	27.346
151000000	8.545	9.035	8.7993E-2	0.2231	0.9501	1.0998	0.3225	0.2234	0.2026	0.2515	0.3101	0.2269	0.2293	0.2338	9.3799E-4	7.7142E-4	8.6601E-4	0.8492	3.6915E-2	0.624	1.577	27.731
152000000	7.051	11.249	0.1308	1.3061	0.8847	1.2306	0.3126	0.2306	0.2027	0.2541	0.3002	0.2185	0.2336	0.2477	8.5204E-4	7.664E-4	7.8026E-4	0.8512	-2.3384E-3	3.231	1.684	30.389
153000000	10.953	7.369	3.522E-2	0.1267	0.8900	1.2200	0.3128	0.2230	0.2027	0.2615	0.2804	0.2308	0.2359	0.2530	9.7677E-4	8.7792E-4	9.1078E-4	0.9299	6.5953E-2	3.449	1.626	28.042
154000000	7.831	7.268	5.2326E-2	0.2654	0.8548	1.2905	0.3110	0.2266	0.2018	0.2605	0.2831	0.2289	0.2401	0.2479	8.9564E-4	6.1664E-4	8.2192E-4	0.6845	-8.005E-2	2.781	1.641	28.410
155000000	8.252	14.181	9.1809E-2	1.9239	0.8406	1.3189	0.3139	0.2271	0.2010	0.2581	0.2931	0.2263	0.2232	0.2574	1.01E-3	8.3812E-4	8.9051E-4	0.8563	-6.1501E-2	1.104	1.733	27.574
156000000	7.744	10.867	7.2621E-2	0.2679	0.9185	1.1630	0.3154	0.2227	0.2093	0.2526	0.2939	0.2264	0.2367	0.2430	9.3886E-4	8.4716E-4	8.5474E-4	0.8754	-3.6486E-2	2.396	1.696	27.995
157000000	9.170	8.127	3.4911E-3	0.9950	0.9686	1.0629	0.3136	0.2317	0.2063	0.2484	0.2884	0.2219	0.2381	0.2516	8.6046E-4	8.5548E-4	7.9206E-4	0.9116	-1.7661E-2	1.532	1.684	28.299
158000000	11.617	8.576	5.9108E-2	0.5400	0.9340	1.1321	0.3105	0.2302	0.2048	0.2545	0.2874	0.2307	0.2347	0.2471	1.0394E-3	7.3383E-4	8.7346E-4	0.7495	-9.664E-2	13.321	1.693	28.095
159000000	6.872	8.923	6.1988E-2	0.7001	0.8687	1.2626	0.3227	0.2323	0.1951	0.2498	0.2902	0.2226	0.2446	0.2426	9.8214E-4	5.1065E-4	9.3646E-4	0.5493	1.71E-2	1.002	1.578	24.938
160000000	8.945	8.413	9.6774E-2	2.2636	0.9549	1.0903	0.3131	0.2254	0.2095	0.2521	0.2932	0.2141	0.2444	0.2484	1.0593E-3	8.0953E-4	9.005E-4	0.7320	-5.4203E-2	1.058	1.637	27.083
161000000	8.944	6.778	5.4101E-2	8.4122E-2	0.9452	1.1096	0.3060	0.2313	0.2065	0.2562	0.2985	0.2135	0.2341	0.2539	1.0776E-3	8.3305E-4	9.4911E-4	0.7255	-2.1885E-2	3.327	1.593	25.128
162000000	10.056	10.010	0.1051	0.1451	0.9377	1.1247	0.3206	0.2244	0.2000	0.2549	0.2928	0.2332	0.2315	0.2426	9.3479E-4	8.5473E-4	8.6428E-4	0.8499	1.7008E-2	0.847	1.760	27.734
163000000	7.845	8.275	6.5616E-2	0.7145	0.9421	1.1158	0.3084	0.2319	0.2024	0.2573	0.3039	0.2134	0.2365	0.2462	9.5938E-4	9.911E-4	8.1737E-4	0.9547	-1.1009E-2	3.318	1.603	28.196
164000000	8.298	7.630	7.392E-2	0.7548	0.9445	1.1111	0.3168	0.2209	0.2051	0.2572	0.2938	0.2223	0.2280	0.2559	1.0618E-3	8.9475E-4	9.287E-4	0.7898	7.9721E-2	4.109	1.629	25.566
165000000	8.064	6.297	0.1011	0.2550	0.8736	1.2528	0.3125	0.2302	0.1993	0.2580	0.2889	0.2271	0.2349	0.2491	9.1317E-4	5.8045E-4	8.1926E-4	0.6541	-4.4844E-2	0.707	1.614	28.177
166000000	11.627	13.995	8.5383E-2	0.2274	0.9341	1.1318	0.3153	0.2250	0.2043	0.2553	0.2984	0.2171	0.2313	0.2532	8.4942E-4	5.3653E-4	8.1688E-4	0.6158	-2.8022E-2	2.086	1.792	28.237
167000000	7.839	8.125	7.4503E-2	0.5368	0.9222	1.1556	0.3116	0.2315	0.2069	0.2501	0.2894	0.2281	0.2305	0.2520	1.0376E-3	1.1102E-3	8.5512E-4	0.9390	-1.1812E-2	1.819	1.615	27.144
168000000	8.162	6.659	9.4739E-2	0.1749	0.9508	1.0985	0.3183	0.2347	0.1995	0.2474	0.2886	0.2202	0.2379	0.2533	8.383E-4	7.2588E-4	7.9983E-4	0.8138	4.6542E-2	1.390	1.754	28.304
169000000	7.456	10.194	6.227E-2	0.2148	0.9588	1.0824	0.3157	0.2335	0.1988	0.2521	0.2858	0.2208	0.2406	0.2529	1.0828E-3	1.2118E-3	8.6463E-4	1.0324	-6.5591E-3	0.759	1.659	26.948
170000000	8.557	9.529	0.1099	3.9863E-2	0.8754	1.2493	0.3121	0.2287	0.2032	0.2560	0.2895	0.2215	0.2424	0.2466	9.7097E-4	8.3953E-4	8.1786E-4	0.8051	-3.6578E-3	3.756	1.588	27.723
171000000	8.062	8.811	0.2459	0.2066	0.8458	1.3084	0.3081	0.2326	0.2027	0.2566	0.2900	0.2210	0.2441	0.2450	9.8486E-4	1.038E-3	8.2153E-4	0.9370	-8.933E-3	3.808	1.776	28.771
172000000	8.707	11.952	1.4765E-2	0.2644	0.9158	1.1685	0.3158	0.2292	0.1986	0.2564	0.2958	0.2047	0.2437	0.2557	1.0126E-3	7.2895E-4	8.611E-4	0.6361	-5.0553E-2	1.196	1.661	29.102
173000000	10.555	8.567	9.7644E-2	0.4763	0.8946	1.2109	0.3202	0.2326	0.1896	0.2576	0.2937	0.2285	0.2330	0.2447	8.3747E-4	6.6968E-4	7.8168E-4	0.7611	-1.9865E-2	2.292	1.703	28.870
174000000	8.368	13.778	1.7081E-2	0.3082	0.9175	1.1650	0.3165	0.2235	0.2055	0.2545	0.2903	0.2237	0.2298	0.2563	9.3781E-4	6.6043E-4	8.5087E-4	0.7130	8.5263E-2	4.728	1.691	27.011
175000000	8.069	8.193	3.2037E-2	0.2693	0.9375	1.1251	0.3155	0.2306	0.2047	0.2492	0.2860	0.2216	0.2375	0.2549	9.0608E-4	7.4318E-4	8.5783E-4	0.7968	-1.292E-2	3.196	1.681	31.112
176000000	7.327	9.393	0.1010	0.2653	1.0118	0.9765	0.3133	0.2344	0.2032	0.2491	0.2867	0.2221	0.2373	0.2539	9.5924E-4	9.0531E-4	8.5008E-4	0.8216	7.0768E-2	2.065	1.730	27.812
177000000	9.613	6.304	9.6235E-2	0.4941	0.9350	1.1300	0.3108	0.2307	0.2013	0.2573	0.2990	0.2183	0.2378	0.2449	9.7092E-4	1.0332E-3	8.0718E-4	1.0036	-9.682E-2	1.277	1.755	27.478
178000000	6.893	9.654	0.1459	1.1898	0.9106	1.1789	0.3159	0.2272	0.1998	0.2571	0.2927	0.2180	0.2288	0.2605	9.6164E-4	1.2642E-3	8.6791E-4	1.1891	2.5466E-2	1.106	1.643	26.538
179000000	8.614	11.885	1.3419E-2	0.2066	0.8595	1.2811	0.3203	0.2345	0.1943	0.2508	0.2951	0.2129	0.2416	0.2504	1.0028E-3	9.8105E-4	9.0634E-4	0.9362	-3.6049E-2	3.554	1.664	25.210
180000000	8.426	9.199	0.2089	0.4135	0.9166	1.1668	0.3181	0.2319	0.2022	0.2478	0.2968	0.2189	0.2355	0.2488	8.9987E-4	8.8037E-4	7.4698E-4	0.9687	-1.4556E-2	2.390	1.617	29.109
181000000	8.494	8.018	0.1991	0.6034	0.9546	1.0909	0.3067	0.2259	0.2106	0.2568	0.2800	0.2287	0.2449	0.2463	7.988E-4	5.4019E-4	7.8674E-4	0.7066	-1.5173E-2	0.988	1.572	26.802
182000000	10.509	7.980	4.5615E-2	0.2393	0.9249	1.1502	0.3167	0.2266	0.2010	0.2557	0.2912	0.2064	0.2465	0.2559	9.5166E-4	5.6645E-4	8.75E-4	0.6142	5.281E-2	4.017	1.946	27.680
183000000	5.585	9.318	0.1854	0.4067	0.9668	1.0663	0.3142	0.2336	0.1979	0.2543	0.2827	0.2221	0.2406	0.2547	9.2488E-4	7.6891E-4	9.1569E-4	0.8124	-1.2095E-2	0.871	1.680	28.043
184000000	8.505	6.220	7.2026E-2	0.8144	0.9294	1.1413	0.3109	0.2274	0.2031	0.2586	0.2960	0.2135	0.2336	0.2568	9.2769E-4	6.2842E-4	8.5943E-4	0.7169	-4.1211E-2	2.561	1.705	27.567
185000000	7.255	7.691	2.2866E-2	1.5105	0.9202	1.1596	0.3130	0.2291	0.1996	0.2583	0.2907	0.2297	0.2276	0.2520	8.7346E-4	6.5342E-4	8.0715E-4	0.7374	-4.8019E-2	2.485	1.778	29.779
186000000	9.387	8.558	5.9404E-2	0.2886	0.9016	1.1968	0.3078	0.2316	0.2038	0.2569	0.2867	0.2277	0.2381	0.2475	8.4949E-4	5.811E-4	7.684E-4	0.6729	9.0267E-2	0.361	1.685	28.507
187000000	8.507	6.291	3.0826E-2	0.7887	0.9276	1.1448	0.3097	0.2291	0.2035	0.2577	0.2962	0.2261	0.2314	0.2464	9.0274E-4	6.954E-4	8.2582E-4	0.7709	-1.8677E-2	2.574	1.854	29.509
188000000	7.240	11.208	2.2274E-2	1.6104E-2	0.9442	1.1116	0.3104	0.2242	0.2042	0.2613	0.2987	0.2131	0.2360	0.2521	9.2631E-4	9.7703E-4	7.5948E-4	0.9060	9.3982E-4	1.083	2.110	30.338
189000000	9.057	8.826	3.3819E-2	0.1016	0.9479	1.1041	0.3051	0.2322	0.2049	0.2577	0.2879	0.2259	0.2312	0.2551	9.9703E-4	7.1657E-4	9.5853E-4	0.6472	7.9476E-2	4.542	1.603	25.790
190000000	7.692	10.718	7.5247E-2	0.1897	0.9219	1.1561	0.3167	0.2301	0.2008	0.2524	0.2892	0.2203	0.2396	0.2508	8.9647E-4	6.0384E-4	8.2761E-4	0.6391	5.7437E-2	0.231	1.652	27.702
191000000	7.013	7.625	5.3121E-2	0.2322	0.9099	1.1802	0.3124	0.2205	0.2092	0.2579	0.3034	0.2118	0.2321	0.2527	1.0049E-3	7.9886E-4	9.3969E-4	0.7658	-3.3027E-3	1.134	1.632	28.426
192000000	8.787	7.983	2.7886E-2	0.9349	0.9515	1.0970	0.3138	0.2309	0.1997	0.2556	0.3042	0.2143	0.2212	0.2602	8.3942E-4	7.5191E-4	7.9162E-4	0.8305	3.0382E-2	3.841	1.625	28.926
193000000	9.611	7.697	8.6786E-2	0.5053	0.8876	1.2248	0.3212	0.2287	0.2006	0.2496	0.2936	0.2280	0.2370	0.2415	9.0124E-4	7.3194E-4	7.8438E-4	0.7924	-2.2245E-2	0.651	2.440	30.272
194000000	5.972	10.066	1.7088E-2	3.5676E-2	0.9134	1.1732	0.3215	0.2334	0.1961	0.2490	0.2957	0.2189	0.2447	0.2407	8.5291E-4	5.8655E-4	8.077E-4	0.7061	-4.0534E-2	0.939	1.756	31.164
195000000	8.519	8.103	0.3690	0.8998	0.9272	1.1456	0.3165	0.2244	0.2011	0.2580	0.3008	0.2168	0.2415	0.2408	9.9475E-4	8.3892E-4	8.6407E-4	0.8473	2.9705E-2	2.313	1.791	27.073
196000000	10.902	6.851	6.3591E-2	0.4521	0.9301	1.1398	0.3134	0.2297	0.1995	0.2574	0.2979	0.2142	0.2456	0.2423	9.674E-4	7.0482E-4	8.5613E-4	0.6518	-5.9754E-2	0.340	1.634	26.885
197000000	7.596	7.171	8.4857E-2	0.2397	0.8758	1.2484	0.3063	0.2372	0.2003	0.2562	0.2849	0.2208	0.2336	0.2606	7.8513E-4	4.8829E-4	7.6877E-4	0.6091	-8.5188E-2	1.007	1.615	30.606
198000000	13.696	8.694	0.1601	0.5870	0.8544	1.2912	0.3108	0.2325	0.2038	0.2529	0.2925	0.2243	0.2302	0.2531	1.1694E-3	1.2049E-3	8.9329E-4	0.9529	-3.4174E-2	2.638	1.722	27.726
199000000	9.841	8.246	6.499E-2	0.1919	0.9196	1.1608	0.3101	0.2332	0.2045	0.2521	0.2999	0.2161	0.2328	0.2512	8.5138E-4	8.6258E-4	8.0353E-4	1.0247	-3.657E-2	3.945	1.739	28.981
200000000	7.874	9.202	0.3417	0.5080	0.9490	1.1020	0.3139	0.2272	0.1998	0.2591	0.3029	0.2275	0.2313	0.2383	9.6648E-4	7.4495E-4	8.8966E-4	0.8127	-2.333E-2	0.779	1.728	28.057
