state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
111000000	9.062	9.792	0.1235	0.3896	0.9580	1.0840	0.3066	0.2306	0.2006	0.2622	0.3033	0.2121	0.2330	0.2516	9.6721E-4	6.0097E-4	8.4858E-4	0.6719	6.5516E-2	4.239	1.647	26.233
112000000	11.548	11.511	7.9029E-2	0.6184	0.9503	1.0994	0.3152	0.2335	0.2037	0.2475	0.3013	0.2238	0.2328	0.2421	1.0303E-3	1.2691E-3	9.0716E-4	1.0969	9.4365E-3	2.062	1.722	27.254
113000000	7.860	9.234	7.3803E-2	0.6491	0.9553	1.0894	0.3121	0.2272	0.2054	0.2553	0.2890	0.2344	0.2283	0.2484	9.651E-4	9.3802E-4	8.3766E-4	0.8636	2.9707E-2	2.033	1.676	29.481
114000000	6.459	6.446	8.4103E-2	0.1030	0.9312	1.1375	0.3141	0.2330	0.2057	0.2471	0.3000	0.2209	0.2337	0.2454	9.4489E-4	6.567E-4	8.9085E-4	0.6489	0.1228	1.595	1.652	27.275
115000000	9.706	9.003	4.4818E-2	0.4656	0.9089	1.1822	0.3150	0.2233	0.2007	0.2610	0.2962	0.2206	0.2327	0.2505	8.4428E-4	4.7184E-4	8.0413E-4	0.5452	-1.9862E-2	1.287	1.620	29.400
116000000	7.972	6.899	0.1228	0.3480	0.8718	1.2564	0.3010	0.2353	0.2006	0.2631	0.2873	0.2185	0.2414	0.2528	9.5423E-4	1.011E-3	8.3844E-4	0.9585	-7.261E-3	0.565	1.623	28.356
117000000	8.015	8.704	0.1283	2.0700	0.9557	1.0885	0.3091	0.2271	0.2087	0.2551	0.2901	0.2183	0.2361	0.2554	9.0748E-4	8.4296E-4	8.285E-4	0.8804	1.892E-2	1.949	1.697	25.347
118000000	10.058	10.298	0.3351	0.5897	0.9909	1.0183	0.3150	0.2241	0.2075	0.2534	0.3012	0.2221	0.2274	0.2493	9.5379E-4	1.0582E-3	7.9741E-4	1.0006	-2.903E-2	0.587	1.623	30.166
119000000	8.865	9.701	8.5586E-2	0.9897	0.9317	1.1366	0.3209	0.2184	0.1989	0.2618	0.3037	0.2215	0.2272	0.2475	9.4168E-4	7.0183E-4	8.3173E-4	0.7123	-4.4185E-2	0.985	1.610	28.757
120000000	8.304	10.255	4.0357E-2	0.5606	0.8837	1.2327	0.3104	0.2350	0.2045	0.2501	0.2913	0.2199	0.2339	0.2549	8.9458E-4	5.8807E-4	8.1488E-4	0.6179	1.6662E-2	1.940	1.715	28.931
121000000	7.166	14.327	0.1107	0.7902	0.8637	1.2725	0.3236	0.2294	0.1919	0.2551	0.2973	0.2244	0.2403	0.2380	9.4584E-4	7.5492E-4	8.0335E-4	0.7274	4.713E-3	1.800	1.655	26.902
122000000	10.633	8.147	8.2373E-2	0.4866	0.9274	1.1452	0.3115	0.2408	0.1953	0.2523	0.2956	0.2238	0.2243	0.2563	7.6334E-4	7.5998E-4	7.0957E-4	0.9767	-2.3486E-2	5.341	1.667	29.474
123000000	10.274	10.203	3.0511E-2	0.5314	0.9355	1.1289	0.3082	0.2298	0.2063	0.2557	0.2964	0.2279	0.2321	0.2436	1.1386E-3	1.1764E-3	8.9957E-4	1.0195	5.7473E-2	1.056	1.674	27.056
124000000	9.581	7.323	3.2048E-2	0.6807	0.9422	1.1157	0.3140	0.2312	0.2028	0.2520	0.2962	0.2219	0.2311	0.2508	1.08E-3	1.0887E-3	8.734E-4	0.9013	-2.0598E-3	0.644	1.580	26.348
125000000	11.604	8.127	0.2066	0.3019	0.8978	1.2044	0.3107	0.2262	0.2021	0.2609	0.2976	0.2137	0.2380	0.2507	9.2218E-4	6.5538E-4	8.2819E-4	0.6494	-2.6031E-2	5.542	1.870	25.531
126000000	8.606	6.322	6.7059E-2	0.1673	0.8795	1.2410	0.3196	0.2274	0.1979	0.2551	0.2903	0.2265	0.2448	0.2383	8.8095E-4	6.9793E-4	8.1964E-4	0.7884	-0.1088	5.597	1.689	27.695
127000000	8.880	8.066	4.4179E-2	0.1485	0.9075	1.1849	0.3113	0.2330	0.2061	0.2497	0.2792	0.2270	0.2406	0.2532	9.7605E-4	7.5254E-4	8.6552E-4	0.7713	3.1969E-3	1.430	1.702	28.725
128000000	8.222	9.586	9.8647E-2	0.2626	0.9295	1.1410	0.3124	0.2292	0.2017	0.2567	0.2966	0.2272	0.2324	0.2438	9.5748E-4	6.3566E-4	8.7263E-4	0.6482	-9.6411E-3	1.616	1.649	27.653
129000000	9.419	9.026	4.7513E-3	0.4194	0.9516	1.0968	0.3114	0.2329	0.2056	0.2501	0.2942	0.2202	0.2391	0.2465	1.0909E-3	6.8461E-4	9.7724E-4	0.6162	1.3933E-2	4.571	1.789	26.655
130000000	11.288	8.520	3.2975E-2	9.4775E-2	0.9310	1.1379	0.3102	0.2309	0.2031	0.2558	0.2989	0.2241	0.2324	0.2447	1.1142E-3	9.4904E-4	9.5799E-4	0.8434	-4.5618E-2	0.856	1.632	26.205
131000000	7.535	10.189	0.1698	0.8068	0.9880	1.0239	0.3218	0.2261	0.1986	0.2535	0.3028	0.2072	0.2397	0.2503	9.2093E-4	7.1245E-4	8.1498E-4	0.8087	-8.7747E-2	0.475	1.641	28.515
132000000	10.838	6.431	4.3586E-2	0.7103	0.8794	1.2413	0.3045	0.2267	0.2101	0.2588	0.2916	0.2214	0.2414	0.2455	9.1436E-4	7.4671E-4	8.1901E-4	0.8079	-2.3812E-3	3.921	1.651	27.104
133000000	10.834	7.910	0.1801	0.3459	0.9129	1.1743	0.3164	0.2271	0.2020	0.2546	0.2840	0.2209	0.2406	0.2545	1.1169E-3	1.0761E-3	1.0242E-3	1.0014	2.8505E-2	3.209	1.628	24.831
134000000	7.028	7.122	5.9163E-2	0.1139	0.9344	1.1313	0.3155	0.2315	0.2082	0.2447	0.3036	0.2165	0.2280	0.2519	1.0042E-3	6.3914E-4	9.2618E-4	0.6271	2.59E-2	2.808	1.693	27.106
135000000	9.745	7.526	2.8438E-2	1.3248	0.8928	1.2144	0.3188	0.2260	0.2010	0.2542	0.2953	0.2196	0.2307	0.2544	9.454E-4	6.2286E-4	8.6718E-4	0.6980	1.2717E-3	0.842	1.593	26.615
136000000	9.428	7.634	5.5127E-2	0.3043	0.9492	1.1017	0.3113	0.2244	0.2026	0.2616	0.2902	0.2346	0.2266	0.2487	8.6573E-4	5.4472E-4	8.342E-4	0.6119	6.9945E-2	0.783	1.724	28.177
137000000	10.335	6.618	4.3935E-2	0.9731	0.9200	1.1600	0.3115	0.2224	0.2048	0.2613	0.2894	0.2354	0.2309	0.2442	1.0574E-3	9.7176E-4	8.9617E-4	0.9427	-5.425E-3	1.317	1.733	27.501
138000000	11.571	9.665	3.1454E-2	0.4400	0.9258	1.1483	0.3138	0.2288	0.2016	0.2558	0.2899	0.2319	0.2320	0.2462	1.0993E-3	1.1143E-3	9.6896E-4	0.9267	-7.1323E-2	1.775	1.647	28.194
139000000	9.322	7.164	0.1950	0.5771	0.9547	1.0906	0.3079	0.2311	0.2059	0.2551	0.2891	0.2197	0.2350	0.2562	1.0062E-3	1.2257E-3	8.5283E-4	1.0966	4.7813E-2	2.815	1.809	27.437
140000000	6.658	9.997	0.1001	0.4516	0.9077	1.1847	0.3131	0.2264	0.2015	0.2590	0.2892	0.2234	0.2369	0.2506	8.3271E-4	6.4708E-4	7.9681E-4	0.7732	-5.8717E-2	0.438	1.592	28.155
141000000	6.955	8.122	2.4021E-2	0.4304	0.9010	1.1980	0.3182	0.2262	0.2001	0.2555	0.2884	0.2268	0.2325	0.2524	1.1018E-3	8.5423E-4	1.0081E-3	0.7022	-3.4938E-2	1.724	1.589	25.134
142000000	7.756	10.516	7.2635E-2	0.3932	0.9461	1.1077	0.3127	0.2315	0.2041	0.2518	0.2913	0.2232	0.2377	0.2478	9.35E-4	9.3375E-4	8.181E-4	0.9318	-8.3628E-3	2.251	1.715	28.229
143000000	8.151	10.304	0.1232	0.2279	0.8820	1.2360	0.3180	0.2288	0.1979	0.2553	0.2908	0.2196	0.2463	0.2434	1.0736E-3	1.0252E-3	9.2722E-4	0.8908	-2.0233E-3	8.601	1.727	26.059
144000000	8.310	8.588	0.2253	0.6275	1.0034	0.9933	0.3117	0.2345	0.1995	0.2543	0.2923	0.2248	0.2311	0.2519	8.4695E-4	7.1898E-4	8.314E-4	0.8874	1.0852E-2	4.673	1.724	29.031
145000000	9.044	12.285	4.7751E-2	0.2495	0.9222	1.1557	0.3180	0.2248	0.1936	0.2637	0.2895	0.2254	0.2228	0.2623	9.8792E-4	8.2167E-4	9.1154E-4	0.8371	-3.4663E-2	4.209	1.717	26.592
146000000	10.156	9.597	0.3440	0.2522	0.8880	1.2240	0.3208	0.2214	0.2020	0.2558	0.2879	0.2285	0.2397	0.2439	8.4468E-4	6.2913E-4	8.1807E-4	0.8397	-4.5174E-2	0.740	1.635	30.127
147000000	10.328	9.584	5.1829E-2	0.9775	0.9519	1.0963	0.3158	0.2335	0.2019	0.2489	0.2938	0.2130	0.2357	0.2575	9.1445E-4	7.8636E-4	8.4775E-4	0.8227	6.3289E-3	3.064	1.608	29.062
148000000	7.589	6.744	1.5265E-2	1.0037	0.9105	1.1790	0.3116	0.2271	0.2040	0.2574	0.2890	0.2274	0.2311	0.2525	1.0654E-3	9.8534E-4	9.3042E-4	0.8471	-1.8849E-2	2.993	2.092	27.630
149000000	8.208	8.565	0.1863	0.1514	0.9683	1.0634	0.3081	0.2326	0.2015	0.2578	0.2996	0.2142	0.2335	0.2527	9.5103E-4	9.211E-4	8.1868E-4	0.9200	-3.863E-2	4.427	1.779	28.984
150000000	9.388	7.480	0.3012	0.4465	0.9049	1.1902	0.3091	0.2274	0.2043	0.2592	0.3031	0.2101	0.2276	0.2592	8.1811E-4	7.5928E-4	7.8379E-4	0.8420	-3.0798E-2	9.315	1.656	27.977
151000000	8.910	7.882	1.6648E-2	0.2828	0.9078	1.1844	0.3081	0.2302	0.2014	0.2603	0.2891	0.2270	0.2325	0.2513	1.1417E-3	1.1291E-3	9.9339E-4	0.9371	2.5713E-3	2.004	1.667	26.856
152000000	5.667	11.801	6.8624E-2	0.4671	0.9257	1.1486	0.3134	0.2273	0.1986	0.2607	0.2912	0.2169	0.2349	0.2570	9.6243E-4	5.2173E-4	8.7197E-4	0.5277	1.8535E-2	0.447	1.649	26.546
153000000	7.718	8.921	1.5191E-2	0.3437	0.9649	1.0702	0.3112	0.2325	0.2041	0.2522	0.2877	0.2343	0.2362	0.2418	8.7311E-4	7.3092E-4	7.9902E-4	0.7671	5.1825E-3	1.832	1.702	28.418
154000000	7.383	6.479	0.1060	0.2774	0.8851	1.2299	0.3136	0.2329	0.1965	0.2570	0.2986	0.2087	0.2388	0.2539	1.0288E-3	7.1964E-4	9.0515E-4	0.6842	9.9134E-2	2.325	1.628	27.597
155000000	10.828	5.761	5.8015E-2	0.4375	0.8580	1.2841	0.3110	0.2322	0.2003	0.2564	0.2961	0.2307	0.2298	0.2435	8.8365E-4	6.8244E-4	8.3088E-4	0.7328	1.2922E-2	1.582	1.683	30.023
156000000	6.964	10.939	6.4765E-2	1.0507	0.9620	1.0760	0.3145	0.2289	0.2014	0.2552	0.2979	0.2075	0.2478	0.2469	1.0164E-3	8.3235E-4	8.7573E-4	0.7692	-3.1423E-2	1.451	1.661	26.839
157000000	7.189	12.357	6.1435E-2	0.7533	0.9086	1.1829	0.3081	0.2337	0.2064	0.2517	0.3030	0.2176	0.2429	0.2365	9.6257E-4	8.2665E-4	8.5478E-4	0.8028	-3.1779E-2	2.318	1.646	29.008
158000000	7.948	7.667	9.4219E-2	7.8662E-2	0.9337	1.1326	0.3154	0.2259	0.2071	0.2516	0.2999	0.2240	0.2261	0.2499	8.9291E-4	7.1132E-4	7.713E-4	0.7200	-2.8191E-2	0.236	1.744	31.210
159000000	8.480	8.239	1.921E-2	0.2062	0.8966	1.2069	0.3125	0.2264	0.1980	0.2631	0.2997	0.2102	0.2453	0.2447	9.7509E-4	6.209E-4	8.914E-4	0.6451	-1.9161E-2	0.795	1.719	27.146
160000000	8.225	8.533	0.1595	0.3950	0.9076	1.1848	0.3098	0.2306	0.2070	0.2526	0.2871	0.2146	0.2399	0.2584	9.0209E-4	5.351E-4	8.5574E-4	0.5402	-0.1082	0.546	1.700	27.787
161000000	6.327	10.217	0.5127	0.7089	0.9301	1.1398	0.3129	0.2260	0.2097	0.2514	0.2928	0.2255	0.2357	0.2460	8.5759E-4	5.4312E-4	8.0804E-4	0.5924	-8.3962E-3	1.028	1.752	29.108
162000000	9.250	7.178	0.1444	0.2730	0.9168	1.1665	0.3094	0.2314	0.2027	0.2565	0.2950	0.2152	0.2379	0.2519	1.1116E-3	1.2425E-3	8.8467E-4	1.0659	7.7838E-3	0.575	1.635	26.978
163000000	10.412	7.129	9.9566E-2	0.1701	0.9260	1.1481	0.3094	0.2374	0.1945	0.2587	0.2944	0.2228	0.2306	0.2523	8.1193E-4	3.9608E-4	7.8499E-4	0.5172	2.4066E-2	1.187	1.711	28.779
164000000	6.465	7.898	4.2878E-2	1.2344	0.8605	1.2790	0.3158	0.2284	0.2045	0.2513	0.2968	0.2238	0.2350	0.2444	1.0046E-3	6.0315E-4	9.3223E-4	0.5863	7.2786E-3	3.858	1.766	26.296
165000000	9.162	7.687	0.1721	0.2065	0.9303	1.1393	0.3107	0.2317	0.2047	0.2530	0.2876	0.2202	0.2350	0.2573	8.3129E-4	7.5233E-4	7.6109E-4	0.8431	1.2489E-3	0.506	1.666	30.848
166000000	5.871	13.099	5.0733E-3	0.8499	0.8599	1.2802	0.3144	0.2268	0.2002	0.2587	0.2895	0.2214	0.2375	0.2517	8.8385E-4	4.8237E-4	8.2527E-4	0.5377	2.8464E-2	1.328	1.697	26.369
167000000	9.845	8.893	0.1732	2.4322	0.8212	1.3577	0.3156	0.2319	0.2028	0.2497	0.2885	0.2253	0.2245	0.2617	9.876E-4	1.0098E-3	8.9032E-4	0.8994	3.8896E-2	5.355	1.680	26.337
168000000	6.961	9.065	5.0772E-2	0.2928	0.9674	1.0652	0.3182	0.2285	0.2023	0.2510	0.2886	0.2199	0.2376	0.2538	9.8918E-4	1.0002E-3	8.6416E-4	0.9651	-3.5895E-2	0.938	1.621	26.656
169000000	12.203	9.725	8.7735E-2	5.5553E-2	0.9308	1.1385	0.3138	0.2310	0.2021	0.2531	0.2988	0.2100	0.2369	0.2542	9.1808E-4	7.2337E-4	8.5434E-4	0.8009	-1.703E-2	3.561	1.769	30.064
170000000	8.165	6.718	2.7324E-2	0.1061	0.9342	1.1316	0.3151	0.2314	0.2026	0.2509	0.2997	0.2261	0.2349	0.2392	9.4916E-4	1.1566E-3	7.849E-4	1.1033	-4.1254E-2	3.385	1.801	27.609
171000000	5.631	7.473	1.6104E-2	1.7625	0.9514	1.0972	0.3158	0.2234	0.2035	0.2573	0.2858	0.2148	0.2394	0.2600	9.3143E-4	6.9115E-4	8.4476E-4	0.7362	-3.7557E-2	1.650	1.649	30.205
172000000	8.435	8.824	4.3664E-2	0.1629	0.8674	1.2652	0.3164	0.2240	0.2044	0.2552	0.2924	0.2274	0.2335	0.2467	9.4966E-4	8.0323E-4	8.2515E-4	0.8971	-6.1066E-2	2.142	1.670	26.631
173000000	7.949	7.573	0.1621	0.7058	0.9202	1.1596	0.3146	0.2287	0.1994	0.2573	0.2983	0.2284	0.2270	0.2464	9.513E-4	1.199E-3	8.3142E-4	1.1646	3.7032E-2	6.080	2.051	30.732
174000000	8.677	12.794	1.7782E-2	0.5164	1.0437	0.9125	0.3090	0.2291	0.2051	0.2568	0.2997	0.2172	0.2379	0.2452	1.0692E-3	8.085E-4	9.5353E-4	0.7380	1.9621E-3	3.229	1.585	26.301
175000000	8.283	7.350	0.3779	0.5950	0.8801	1.2399	0.3189	0.2298	0.2004	0.2509	0.2868	0.2262	0.2370	0.2500	9.2433E-4	5.7457E-4	8.679E-4	0.6152	-1.1266E-2	1.426	1.617	28.276
176000000	7.369	10.297	3.1517E-2	0.2036	0.8887	1.2226	0.3089	0.2268	0.2069	0.2574	0.2919	0.2084	0.2485	0.2513	9.3634E-4	8.2652E-4	8.8237E-4	0.8615	1.9151E-2	0.315	1.590	27.281
177000000	9.010	9.293	8.4445E-2	5.5155E-2	0.9160	1.1679	0.3070	0.2309	0.1996	0.2625	0.2945	0.2256	0.2248	0.2551	8.4705E-4	4.1196E-4	8.5956E-4	0.5169	-9.5266E-4	2.634	1.650	27.338
178000000	8.729	8.436	0.1109	0.5386	0.9207	1.1585	0.3105	0.2292	0.2026	0.2576	0.2906	0.2223	0.2321	0.2550	1.0521E-3	8.4415E-4	9.2759E-4	0.7845	-1.8728E-2	1.535	1.688	26.445
179000000	8.047	11.106	0.3152	0.4483	0.9167	1.1666	0.3211	0.2260	0.2032	0.2498	0.2992	0.2234	0.2325	0.2449	9.138E-4	8.8218E-4	7.9942E-4	0.9309	7.3695E-2	8.407	1.904	29.146
180000000	8.243	8.923	0.1224	0.6073	0.9084	1.1833	0.3131	0.2338	0.2042	0.2489	0.2820	0.2235	0.2314	0.2632	8.7062E-4	6.173E-4	8.2373E-4	0.7211	-2.6454E-3	1.646	1.641	28.049
181000000	7.764	9.545	3.5925E-2	0.6386	0.9049	1.1903	0.3133	0.2290	0.2048	0.2528	0.2860	0.2273	0.2346	0.2522	8.0051E-4	5.3164E-4	7.7894E-4	0.6702	3.0648E-2	0.232	1.623	27.851
182000000	9.795	7.534	1.622E-2	1.4374	0.8993	1.2014	0.3127	0.2304	0.2053	0.2516	0.2973	0.2188	0.2310	0.2529	1.0677E-3	7.2975E-4	9.6167E-4	0.6642	2.4372E-2	0.548	1.643	25.602
183000000	8.402	11.054	4.5244E-2	4.7814E-2	0.8904	1.2193	0.3146	0.2239	0.1980	0.2635	0.2936	0.2214	0.2300	0.2550	9.7425E-4	1.2575E-3	8.2804E-4	1.2456	-1.3793E-2	4.964	1.765	29.135
184000000	8.595	10.865	1.6573E-2	0.7822	0.8976	1.2048	0.3142	0.2299	0.2073	0.2486	0.2927	0.2228	0.2378	0.2467	9.1031E-4	7.2372E-4	8.2645E-4	0.7524	2.1441E-2	1.506	1.800	28.477
185000000	6.899	10.244	2.749E-2	0.5963	0.9414	1.1172	0.3132	0.2355	0.2006	0.2507	0.2924	0.2247	0.2411	0.2418	9.4695E-4	6.0551E-4	8.8353E-4	0.6030	-4.2071E-3	1.775	1.635	27.414
186000000	9.578	8.325	1.4448E-2	0.6918	0.9225	1.1550	0.3168	0.2271	0.1997	0.2564	0.2958	0.2208	0.2400	0.2435	1.0083E-3	1.0604E-3	8.8963E-4	0.9362	3.2258E-2	1.759	1.741	28.751
187000000	7.079	7.706	0.2136	1.0602	0.9303	1.1395	0.3265	0.2262	0.2020	0.2454	0.2935	0.2249	0.2286	0.2531	9.8472E-4	9.3382E-4	8.6583E-4	0.8475	-2.0989E-2	3.069	1.598	26.043
188000000	8.906	8.891	8.3532E-2	0.3032	0.9234	1.1531	0.3093	0.2349	0.1956	0.2602	0.2890	0.2229	0.2392	0.2488	9.6015E-4	9.5982E-4	8.398E-4	0.8443	-6.2289E-2	1.829	1.762	27.210
189000000	8.559	9.420	8.417E-2	0.2550	0.8716	1.2569	0.3143	0.2301	0.2038	0.2518	0.2961	0.2240	0.2393	0.2406	9.0469E-4	7.94E-4	9.1966E-4	0.8751	4.5694E-2	3.861	1.683	25.609
190000000	6.838	10.937	7.2336E-2	1.821E-2	0.9413	1.1175	0.3148	0.2306	0.2071	0.2475	0.2834	0.2255	0.2409	0.2501	9.0634E-4	8.1942E-4	8.2682E-4	0.9229	1.6623E-2	1.467	1.853	28.674
191000000	6.327	7.826	0.1067	9.0873E-2	0.9315	1.1371	0.3154	0.2311	0.1965	0.2571	0.3009	0.2156	0.2379	0.2455	9.2812E-4	7.8649E-4	8.5025E-4	0.7813	-7.7259E-2	2.949	1.674	25.961
192000000	8.320	6.756	8.6421E-2	0.5495	0.8815	1.2371	0.3050	0.2363	0.2063	0.2524	0.2917	0.2190	0.2282	0.2610	1.2206E-3	1.089E-3	9.9366E-4	0.9063	-5.5488E-2	3.418	1.680	27.170
193000000	8.826	9.590	0.1186	1.1356E-2	0.9209	1.1581	0.3094	0.2292	0.2030	0.2585	0.2988	0.2228	0.2325	0.2460	9.4343E-4	7.5026E-4	8.1327E-4	0.7548	-4.4743E-2	1.443	1.777	29.276
194000000	7.310	9.295	0.2015	1.1754	0.8757	1.2486	0.3185	0.2295	0.1938	0.2583	0.2975	0.2197	0.2294	0.2534	9.2506E-4	7.3871E-4	8.1947E-4	0.7333	-2.5621E-2	2.105	1.609	28.706
195000000	9.235	7.067	0.2391	1.2382	0.8853	1.2295	0.3141	0.2277	0.2050	0.2533	0.2968	0.2199	0.2302	0.2530	1.2345E-3	1.2651E-3	9.4469E-4	0.9503	1.8252E-2	2.026	1.576	26.572
196000000	11.459	9.517	7.6561E-2	0.2484	0.8885	1.2230	0.3093	0.2332	0.2048	0.2526	0.2887	0.2233	0.2380	0.2501	1.0138E-3	8.4876E-4	8.893E-4	0.8409	-2.8067E-2	1.027	1.636	25.978
197000000	7.184	10.700	3.5127E-2	0.4833	0.8903	1.2195	0.3068	0.2261	0.2108	0.2563	0.2941	0.2277	0.2344	0.2438	9.2983E-4	7.3116E-4	8.0198E-4	0.8087	-2.0217E-2	4.173	1.799	29.302
198000000	6.293	9.685	9.6166E-2	4.6876E-2	0.9796	1.0407	0.3098	0.2281	0.2053	0.2568	0.2954	0.2157	0.2373	0.2516	8.6917E-4	6.5582E-4	7.8903E-4	0.6831	-9.6494E-2	3.280	1.706	28.010
199000000	6.536	15.161	4.2692E-3	0.9649	0.9217	1.1567	0.3226	0.2289	0.2004	0.2482	0.3000	0.2181	0.2279	0.2541	8.5921E-4	7.3514E-4	7.7346E-4	0.7640	5.2279E-3	0.527	1.645	28.939
200000000	8.480	9.999	0.1295	8.2971E-3	0.9252	1.1496	0.3110	0.2302	0.2018	0.2570	0.2931	0.2207	0.2341	0.2521	1.0395E-3	8.778E-4	8.7159E-4	0.7400	-3.5535E-2	1.976	1.638	26.035
201000000	9.862	7.277	4.837E-2	9.8882E-2	0.9510	1.0981	0.3093	0.2237	0.2096	0.2573	0.3053	0.2110	0.2353	0.2484	1.0201E-3	6.3855E-4	9.131E-4	0.6019	1.528E-2	0.734	1.771	27.951
202000000	7.960	6.979	1.9716E-2	0.8822	0.9398	1.1205	0.3056	0.2260	0.2066	0.2618	0.2973	0.2158	0.2383	0.2485	9.5341E-4	6.4601E-4	8.5112E-4	0.6318	-3.0411E-2	0.444	1.608	27.299
203000000	9.448	8.354	4.5655E-2	6.5088E-2	0.9173	1.1655	0.3255	0.2265	0.1960	0.2521	0.3097	0.2168	0.2351	0.2384	9.915E-4	7.3218E-4	8.8384E-4	0.7466	-1.7456E-2	0.756	1.647	26.490
204000000	13.484	7.537	0.1075	0.6398	0.9252	1.1497	0.3109	0.2285	0.2020	0.2585	0.3032	0.2218	0.2325	0.2425	1.0133E-3	9.5046E-4	8.9362E-4	0.9381	-5.8912E-2	1.478	1.585	26.213
205000000	7.977	7.000	0.3477	0.1016	0.9706	1.0588	0.3197	0.2246	0.1997	0.2560	0.2867	0.2191	0.2339	0.2604	9.375E-4	7.6738E-4	8.6426E-4	0.8350	-2.263E-2	1.190	1.685	28.198
206000000	7.780	7.491	5.2493E-2	0.4042	0.9256	1.1489	0.3141	0.2241	0.2055	0.2563	0.2931	0.2208	0.2256	0.2604	1.0475E-3	8.2235E-4	9.3807E-4	0.7589	-8.3972E-3	3.288	1.775	26.829
207000000	6.911	7.776	0.1210	1.4138	0.9828	1.0344	0.3162	0.2332	0.2017	0.2489	0.2944	0.2137	0.2383	0.2536	8.9766E-4	9.1295E-4	7.8994E-4	0.9628	-8.4758E-3	4.117	1.663	28.955
208000000	9.900	7.004	8.3598E-2	0.1957	0.9756	1.0488	0.3148	0.2305	0.2001	0.2546	0.2911	0.2280	0.2338	0.2471	9.7566E-4	9.6944E-4	8.4098E-4	1.0072	-7.4123E-2	0.924	1.678	27.330
209000000	8.922	11.336	0.1206	0.4138	0.9112	1.1776	0.3058	0.2290	0.1976	0.2675	0.2884	0.2252	0.2357	0.2508	9.2132E-4	5.7454E-4	8.8131E-4	0.6464	-5.0596E-3	0.530	1.682	28.481
210000000	11.528	7.943	0.1694	0.2965	0.9896	1.0208	0.3229	0.2259	0.2009	0.2504	0.2989	0.2212	0.2329	0.2471	9.4438E-4	7.4451E-4	8.403E-4	0.7558	-1.3497E-2	0.761	1.715	28.270
211000000	6.631	6.848	0.1064	0.1340	0.9326	1.1349	0.3090	0.2316	0.2049	0.2545	0.2889	0.2240	0.2421	0.2450	9.7422E-4	6.9434E-4	8.742E-4	0.6556	2.0098E-2	1.533	1.633	26.116
212000000	7.956	6.959	3.3564E-2	0.2913	0.8937	1.2126	0.3100	0.2301	0.2027	0.2572	0.2931	0.2213	0.2303	0.2553	9.9517E-4	9.0526E-4	9.223E-4	0.8259	2.1923E-2	1.294	1.604	27.416
213000000	7.618	7.220	8.4124E-2	5.0691E-2	0.8962	1.2077	0.3106	0.2320	0.2000	0.2575	0.2897	0.2342	0.2346	0.2415	8.6166E-4	7.3734E-4	8.1177E-4	0.8003	9.9993E-3	5.487	1.633	26.370
214000000	7.981	12.714	3.5857E-2	0.8042	0.9689	1.0623	0.3087	0.2260	0.2035	0.2618	0.2981	0.2246	0.2266	0.2507	8.7712E-4	5.3307E-4	8.2305E-4	0.5592	-4.0479E-2	5.144	1.607	28.783
215000000	6.596	7.668	0.2167	0.2986	0.9409	1.1183	0.3228	0.2318	0.1994	0.2459	0.2995	0.2232	0.2269	0.2503	9.3187E-4	7.997E-4	8.413E-4	0.8728	-5.5344E-3	2.529	1.594	27.230
216000000	7.937	8.710	0.1044	0.5603	0.8625	1.2751	0.3105	0.2317	0.2001	0.2576	0.2858	0.2286	0.2405	0.2451	8.9191E-4	7.2285E-4	7.8016E-4	0.7956	5.1074E-2	3.683	1.774	28.834
217000000	11.363	4.290	3.1816E-2	0.2688	0.9697	1.0607	0.3128	0.2297	0.1984	0.2591	0.2974	0.2188	0.2400	0.2438	1.001E-3	8.432E-4	8.8485E-4	0.7958	-3.9619E-2	0.926	1.744	28.566
218000000	10.202	8.015	0.1706	0.4111	0.9277	1.1447	0.3071	0.2369	0.1996	0.2563	0.2983	0.2246	0.2286	0.2485	8.968E-4	1.0966E-3	8.1936E-4	1.1188	-3.0324E-2	3.141	1.617	28.200
219000000	7.953	5.754	0.1820	0.7547	0.9470	1.1060	0.3126	0.2350	0.2021	0.2503	0.2935	0.2263	0.2336	0.2465	9.8388E-4	8.3177E-4	8.9213E-4	0.7842	3.2007E-2	1.955	1.621	27.953
220000000	10.644	7.960	8.3382E-2	0.4925	0.9782	1.0436	0.3139	0.2384	0.2005	0.2472	0.2925	0.2160	0.2345	0.2570	1.0421E-3	9.0451E-4	9.064E-4	0.8260	-3.7522E-2	1.706	2.080	29.407
221000000	11.541	7.826	4.8384E-2	0.4530	0.9283	1.1434	0.3145	0.2307	0.2003	0.2545	0.2957	0.2212	0.2368	0.2463	9.7159E-4	8.6146E-4	8.7209E-4	0.8471	-4.0366E-2	0.807	1.647	29.070
222000000	8.101	5.885	4.6154E-2	0.9471	0.9598	1.0805	0.3161	0.2315	0.2077	0.2447	0.2942	0.2302	0.2294	0.2462	9.569E-4	7.7702E-4	8.1937E-4	0.8264	-1.3498E-2	0.827	1.611	27.132
