taxon	date
A/Philippines/3983/2008	2008-07-22
A/Philippines/4004/2008	2008-07-22
A/Philippines/604/2006	2006-06-27
A/Philippines/624/2006	2006-07-03
A/Philippines/673/2006	2006-05-08
A/Philippines/905/2006	2006-05-30
A/Philippines/906/2006	2006-05-30
A/Philippines/936/2004	2004-06-24
A/Philippines/987/2004	2004-07-02
A/Philippines/WRAIR1736P/2006	2006
A/Piura/FLU4177/2006	2006
A/Piura/FLU5516/2007	2007
A/Piura/FLU5528/2007	2007
A/Piura/WRAIR1699P/2008	2008-12-29
A/Piura/WRAIR1700P/2009	2009
A/Piura/WRAIR1708P/2009	2009-03-27
A/Podgorica/4011/2001	2001
A/Poitiers/2168/2003	2003-11-18
A/Prachinburi/1817/2004	2004-09-24
A/Pucallpa/FLU4323/2006	2006
A/Pucallpa/FLU4335/2006	2006
A/Pucallpa/FLU4812/2006	2006
A/Pucallpa/WRAIR1704P/2009	2009-01-14
A/Pucallpa/WRAIR1709P/2009	2009-01-20
A/Pune/053601/2005	2005-06-22
A/Pune/054093/2005	2005-07-04
A/Pune/054096/2005	2005-07-04
A/Pune/054277/2005	2005-07-05
A/Pune/055169/2005	2005-07-19
A/Pune/055180/2005	2005-07-19
A/Pune/055182/2005	2005-07-19
A/Pune/055194/2005	2005-07-19
A/Pune/055200/2005	2005-07-19
A/Pune/055210/2005	2005-07-19
A/Pune/055301/2005	2005-07-22
A/Pune/055698/2005	2005-07-29
A/Pune/056134/2005	2005-08-08
A/Pune/0614627/2006	2006-06-19
A/Pune/0617488/2006	2006-07-12
A/Pune/0618948/2006	2006-08-11
A/Pune/0622633/2006	2006-09-25
A/Pune/0622634/2006	2006-09-25
A/Pune/073593/2007	2007-03-30
A/Pune/076063/2007	2007-06-11
A/Pune/076067/2007	2007-06-11
A/Pune/076068/2007	2007-06-11
A/Pune/076095/2007	2007-06-14
A/Pune/076123/2007	2007-06-15
A/Pune/076124/2007	2007-06-15
A/Pune/076185/2007	2007-06-19
A/Pune/076266/2007	2007-06-25
A/Pune/076285/2007	2007-06-25
A/Pune/076289/2007	2007-06-25
A/Pune/076290/2007	2007-06-25
A/Pune/076523/2007	2007-07-09
A/Pune/076524/2007	2007-07-09
A/Pune/077141/2007	2007-07-16
A/Pune/077142/2007	2007-07-16
A/Pune/077143/2007	2007-07-16
A/Pune/077592/2007	2007-07-23
A/Pune/077596/2007	2007-07-23
A/Pune/078653/2007	2007-08-10
A/Pune/078654/2007	2007-08-10
A/Pune/0913414/2009	2009-07-20
A/Pune/092377/2009	2009-02-27
A/Pune/092406/2009	2009-03-06
A/Puno/FLU4315/2006	2006
A/Puno/FLU4316/2006	2006
A/Pusan/22/2002	2002
A/Pusan/23/2002	2002
A/Pusan/24/2002	2002
A/Pusan/44/2002	2002
A/Pusan/45/2002	2002
A/Pusan/46/2002	2002
A/Pusan/47/2002	2002
A/Quito/FLU5162/2007	2007
A/Ratchaburi/1847/2004	2004-09-25
A/Rheinland-Pfalz/1/2006	2006
A/Rheinland-Pfalz/58/2005	2005
A/Rhode-Island/1/2003	2003-02-01
A/Ribeirao-Preto/1885/2006	2006-06-29
A/RioGdoSul/358/02	2002
A/RiodeJaneiro/20/00	2000
A/RiodeJaneiro/21/00	2000
A/RiodeJaneiro/404/01	2001
A/Romania/390/2005	2005-03-07
A/Romania/493/2005	2005-03-14
A/Romania/605/2005	2005-03-19
A/Romania/953/2003	2003-04-09
A/Sachsen/14/2005	2005
A/Sakaew/2132/2004	2004-10-05
A/Santa_Cruz/WRAIR1706P/2008	2008-12-10
A/Santiago/1412/2008	2008-01-23
A/Santiago/4689/2008	2008-04-03
A/Santiago/5087/2008	2008-04-10
A/Santiago/5248/2008	2008-04-15
A/Santiago/5250/2008	2008-04-14
A/Santiago/5580/2008	2008-04-16
A/Santiago/5593/2008	2008-04-17
A/Santiago/6892/2008	2008-05-12
A/Sapporo/174/2000	2000
A/Sapporo/186/2002	2002
A/Scotland/1/2004	2004-11-08
A/Scotland/1/2006	2006-01-14
A/Scotland/2/2004	2004-11-28
A/Scotland/5/2007	2007
A/Scotland/60380622/2006	2005-11-29
A/Seoul/11/2002	2002
A/Seoul/13/2002	2002
A/Seoul/15/2002	2002
A/Seoul/33/2002	2002
A/Seoul/4437/2008	2008-12-09
A/Shandong/Lixia159/2008	2008-10-29
A/Shanghai/LWS1/2009	2009-01-03
A/Shanghai/N23/2008	2008-07-10
A/Shanghai/N24/2008	2008-07-21
A/Shanghai/N25/2008	2008-07-25
A/Shanghai/N26/2008	2008-07-29
A/Shanghai/N27/2008	2008-08-05
A/Shanghai/N28/2008	2008-08-08
A/Shanghai/N29/2008	2008-08-12
A/Shanghai/N30/2008	2008-08-15
A/Shanghai/N31/2008	2008-08-15
A/Shanghai/N32/2008	2008-08-22
A/Shanghai/N33/2008	2008-08-22
A/Shanghai/N34/2008	2008-08-22
A/Shanghai/N35/2008	2008-08-22
A/Shanghai/N36/2008	2008-08-26
A/Shanghai/N37/2008	2008-08-29
A/Shanghai/Nanhui1156/2008	2008-10-08
A/Shanghai/Nanhui1167/2008	2008-10-25
A/Shannxi-Beilin/1264/2008	2008-12-11
A/Shantou/92/2009	2009-02-18
A/Shanxi-Beilin/196/2009	2009-02-05
A/Shanxi/Beilin1134/2008	2008-11-04
A/Shanxi/Weicheng157/2008	2008-11-04
A/Shenzhen/141/2005	2005-10-05
A/Shenzhen/168/2005	2005-03-08
A/Shenzhen/86/2005	2005-08-24
A/Shiga/12/2002	2002
A/Shiga/16/2001E	2001
A/Shizuoka/761/2000	2000
A/Sichuan-Jinyang/2226/2008	2008-11-19
A/Sichuan/644/2002	2002-10-24
A/Sichuan/Dongqu193/2006	2006-12-07
A/Sichuan/Jianwei37/2006	2006-12-08
A/Singapore/07/2009	2009-03-03
A/Singapore/10/2008	2008-02-11
A/Singapore/103/2006	2006-01-19
A/Singapore/104/2008	2008-12-13
A/Singapore/107/2005	2005-11-29
A/Singapore/14/2004	2004-03-31
A/Singapore/201/2008	2008-01-04
A/Singapore/224/2008	2008-05-08
A/Singapore/227/2008	2008-06-18
A/Singapore/228/2008	2008-06-18
A/Singapore/23/2004	2004-05-25
A/Singapore/36/2006	2006-06-22
A/Singapore/36/2007	2007-05-08
A/Singapore/39/2008	2008-09-27
A/Singapore/41/2006	2006-06-27
A/Singapore/42/2008	2008-11-04
A/Singapore/43/2007	2007-05-15
A/Singapore/46/2007	2007-06-01
A/Singapore/54/2006	2006-06-27
A/Singapore/58/2006	2006-06-27
A/Singapore/600/2008	2008-11-05
A/Singapore/609/2008	2008-11-11
A/Singapore/613/2008	2008-11-19
A/Singapore/62/2004	2004-10-27
A/Singapore/63/2007	2007-08-08
A/Singapore/66/2006	2006-07-10
A/Singapore/69/2006	2006-07-17
A/Singapore/70/2006	2006-07-25
A/Singapore/72/2006	2006-08-21
A/Singapore/73/2006	2006-08-23
A/Singapore/92/2005	2005-09-20
A/Singapore/GP101/2009	2009-03-20
A/Slovenia/123/2008	2008-01-10
A/Slovenia/131/2008	2008-01-10
A/Solomon-Islands/03/2006	2006-08-21
A/Solomon-Islands/3/2006	2006-08-21
A/South-Australia/1/2008	2008-06-05
A/South-Australia/423//2007	2007-09-04
A/South-Australia/51/2005	2005
A/South-Australia/55/2005	2005
A/South-Canterbury/15/2001	2001-06-22
A/South-Canterbury/159/2001	2001-08-16
A/South-Canterbury/31/2000	2000-08-17
A/South-Canterbury/35/2000	2000-08-26
A/South-Canterbury/40/2000	2000-08-30
A/South-Canterbury/50/2000	2000-08-30
A/South-Canterbury/59/2000	2000-09-07
A/South-Carolina/WRAIR1112P/2009	2009-03-01
A/South-Dakota/02/2008	2008-01-09
A/South-Dakota/02/2009	2009-01-27
A/South-Dakota/03/2007	2007-01-27
A/South-Dakota/06/2007	2007-07-17
A/South-Korea/AF10/2008	2007-12-21
A/South_Australia/4/2008	2008-08-12
A/South_Australia/56/2005	2005
A/South_Australia/57/2005	2005
A/South_Australia/58/2005	2005
A/South_Korea/WRAIR1238P/2009	2009
A/Sri-Lanka/22/2007	2007-05-30
A/Stockholm/1/2009	2009-01-07
A/Stockholm/18/2007	2007-12-11
A/Stockholm/22/2008	2008-11-05
A/Stockholm/28/2008	2008-12-18
A/Stockholm/29/2008	2008-12-09
A/Stockholm/30/2008	2008-12-19
A/Stockholm/4/2009	2009-01-12
A/Stockholm/46/2009	2009-02-16
A/Stockholm/5/2009	2009-01-09
A/Stockholm/6/2008	2007-12-24
A/Stockholm/6/2009	2009-01-05
A/Stockholm/7/2009	2009-01-08
A/Stockholm/8/2009	2009-01-05
A/Sullana/FLU4635/2006	2006
A/Sullana/FLU5305/2007	2007
A/Sullana/WRAIR1707P/2009	2009-02-21
A/Suphanburi/2129/2004	2004-10-05
A/Sweden/1/2009	2009-01-12
A/Sweden/10/2008	2008-12-19
A/Sweden/8/2008	2008-12-10
A/Switzerland/5684/2001	2001
A/Switzerland/5773/2001	2001
A/Sydney/10/2008	2008-07-17
A/Sydney/11/2008	2008-07-17
A/Sydney/12/2008	2008-07-17
A/Sydney/14/2008	2008-07-18
A/Sydney/142/2007	2007-11-02
A/Sydney/15/2008	2008-07-18
A/Sydney/16/2008	2008-07-18
A/Sydney/549/2005	2005-09-28
A/Sydney/550/2005	2005-10-07
A/Sydney/581/2007	2007-09-08
A/Sydney/601/2009	2009-01-03
A/Sydney/605/2009	2009-03-23
A/Sydney/65/2005	2005
A/Sydney/7/2008	2008-07-17
A/Sydney/9/2008	2008-07-17
A/Taiwan/0045/2006	2006-05-24
A/Taiwan/0258/2008	2008-10-17
A/Taiwan/0586/2006	2006-02-14
A/Taiwan/10092/2007	2007-11-14
A/Taiwan/10103/2008	2008-10-30
A/Taiwan/1026/2009	2009-01-13
A/Taiwan/10393/2005	2005-12-28
A/Taiwan/11526/2008	2008-12-02
A/Taiwan/123/2002	2002-01-05
A/Taiwan/141/2002	2002
A/Taiwan/1559/2004	2004-07-16
A/Taiwan/1571/2004	2004-08-08
A/Taiwan/1574/2004	2004-12-09
A/Taiwan/161/2006	2006-03-03
A/Taiwan/192/2006	2006-06-30
A/Taiwan/2645/2006	2006-10-26
A/Taiwan/2823/2008	2008-09-20
A/Taiwan/2832/2008	2008-10-07
A/Taiwan/2885/2008	2008-11-25
A/Taiwan/2900/2006	2006-01-13
A/Taiwan/2985/2002	2002
A/Taiwan/308/2007	2007-03-18
A/Taiwan/3293/2008	2008-05-02
A/Taiwan/3700/2007	2007-03-19
A/Taiwan/375/2008	2008-04-21
A/Taiwan/378/2007	2007-03-19
A/Taiwan/392/2008	2008-04-25
A/Taiwan/401/2008	2008-05-02
A/Taiwan/42/2006	2006-01-28
A/Taiwan/421/2006	2006-04-12
A/Taiwan/433/2009	2009-03-06
A/Taiwan/50/2005	2005-01-26
A/Taiwan/52/2002	2002-01-03
A/Taiwan/54/2005	2005-02-16
A/Taiwan/544/2008	2008-10-14
A/Taiwan/5505/2006	2006-01-04
A/Taiwan/5515/2005	2005-01-13
A/Taiwan/5524/2005	2005-01-21
A/Taiwan/567/2002	2002-01-28
A/Taiwan/5857/2008	2008-12-09
A/Taiwan/5858/2008	2008-12-09
A/Taiwan/602/2005	2005-11-09
A/Taiwan/603/2005	2005-12-22
A/Taiwan/606/2008	2008-11-13
A/Taiwan/637/2008	2008-12-02
A/Taiwan/638/2008	2008-12-05
A/Taiwan/639/2008	2008-12-06
A/Taiwan/648/2008	2008-11-18
A/Taiwan/6566/2006	2006-07-04
A/Taiwan/6723/2008	2008-10-14
A/Taiwan/70013/2008	2008-01-03
A/Taiwan/70126/2006	2006
A/Taiwan/70132/2008	2008-01-16
A/Taiwan/70167/2008	2008-01-21
A/Taiwan/71720/2007	2007-08-29
A/Taiwan/782/2007	2007-10-03
A/Taiwan/785/2006	2006-10-26
A/Taiwan/820/2007	2007-10-15
A/Taiwan/835/2007	2007-11-04
A/Taiwan/8885/2008	2008-10-28
A/Taiwan/8949/2008	2008-12-12
A/Taiwan/9042/2008	2008-11-12
A/Taiwan/N510/2008	2008-01-31
A/Taiwan/N86/2006	2006-01-09
A/TayNguyen/TN161/2006	2006-07-10
A/TayNguyen/TN178/2006	2006-07-26
A/TayNguyen/TN182/2006	2006-07-28
A/TayNguyen/TN334/2005	2005-06-14
A/TayNguyen/TN371/2005	2005-08-25
A/TayNinh/HCM1329/2008	2008-07-22
A/Tennessee/09/2009	2009-03-09
A/Tennessee/11/2008	2008-12-05
A/Tennessee/UR06-0106/2007	2007-01-29
A/Tennessee/UR06-0151/2007	2007-02-02
A/Tennessee/UR06-0234/2007	2007-02-12
A/Tennessee/UR06-0236/2007	2007-02-12
A/Texas/01/2009	2009-02-16
A/Texas/05/2007	2007-01-31
A/Texas/08/2008	2008-01-25
A/Texas/09/2008	2008-01-29
A/Texas/1/2003	2003-01-07
A/Texas/15/2008	2008-10-27
A/Texas/16/2008	2008-10-27
A/Texas/18/2003	2003-04-08
A/Texas/18/2008	2008-11-07
A/Texas/23/2008	2008-11-21
A/Texas/25/2006	2006-12-20
A/Texas/32/2008	2008-12-29
A/Texas/38/2009	2009-02-08
A/Texas/78/2007	2007-12-11
A/Texas/UR06-0012/2006	2006-12-20
A/Texas/UR06-0203/2007	2007-02-07
A/Texas/UR06-0342/2007	2007-02-19
A/Texas/UR06-0461/2007	2007-02-27
A/Texas/UR06-0502/2007	2007-03-05
A/Texas/WRAIR1115P/2009	2009-03-01
A/ThaiBinh/TB289/2008	2008-08-05
A/Thailand/1026/2008	2008-12-02
A/Thailand/1035/2008	2008-12-03
A/Thailand/1037/2008	2008-12-02
A/Thailand/1577/2007	2007-11-20
A/Thailand/28/2005	2005-01-26
A/Thailand/337/2006	2006
A/Thailand/358/2008	2008-02-25
A/Thailand/364/2006	2006
A/Thailand/375/2008	2008-03-03
A/Thailand/380/2006	2006-07-30
A/Thailand/380/2008	2008-03-04
A/Thailand/381/2008	2008-03-02
A/Thailand/39/2008	2008-01-02
A/Thailand/391/2006	2006
A/Thailand/395/2006	2006
A/Thailand/398/2006	2006
A/Thailand/401/2006	2006
A/Thailand/404/2006	2006
A/Thailand/424/2006	2006
A/Thailand/427/2008	2008-03-27
A/Thailand/486/2007	2007-06-12
A/Thailand/500/2007	2007
A/Thailand/501/2007	2007
A/Thailand/545/2007	2007-07-13
A/Thailand/580/2006	2006-10-01
A/Thailand/63/2005	2005-02-14
A/Thailand/674/2006	2006-09-25
A/Thailand/676/2006	2006-09-27
A/Thailand/677/2006	2006-10-02
A/Thailand/689/2006	2006-09-29
A/Thailand/708/2006	2006-10-16
A/Thailand/711/2007	2007-10-01
A/Thailand/717/2006	2006-10-18
A/Thailand/718/2006	2006-10-18
A/Thailand/76/2006	2006
A/Thailand/767/2007	2007-10-10
A/Thailand/777/2007	2007-10-29
A/Thailand/778/2007	2007-10-19
A/Thailand/798/2006	2006-11-27
A/Thailand/81/2005	2005-02-21
A/Thailand/874/2008	2008-10-14
A/Thailand/933/2008	2008-11-06
A/Thailand/CU32/2006	2006
A/Thailand/CU44/2006	2006
A/Thailand/CU57/2006	2006
A/Thailand/CU67/2006	2006
A/Thailand/CU68/2006	2006
A/Thailand/CU75/2006	2006
A/Thailand/CU88/2006	2006
A/Thailand/CU_B267/2009	2009-07-02
A/Thailand/CU_B42/2009	2009-06-16
A/Thailand/CU_B589/2009	2009-07-10
A/Thailand/CU_B685/2009	2009-07-12
A/Thailand/CU_B97/2009	2009-06-22
A/Thailand/CU_H17/2009	2009-06-18
A/Thailand/CU_H223/2009	2009-07-16
A/Thailand/CU_H565/2009	2009-09-02
A/Thailand/Siriraj-07/2000	2000
A/Thailand/Siriraj_3043/2009	2009-10-06
A/Thailand/Siriraj_Rama_TT/2004	2004-10-16
A/Thessalonika/24/2005	2005
A/Thueringen/40/2005	2005
A/Tianjin-Jinnan/12/2009	2009-01-06
A/Tianjin/15/2009	2009
A/Tianjin/27/2005	2005-11-01
A/Tianjin/452/2005	2005-09-04
A/Tianjin/Hongqiao1120/2008	2008-10-06
A/Tianjin/Hongqiao113/2007	2007-02-06
A/Tianjin/Hongqiao115/2008	2008-01-28
A/Tianjin/Hongqiao14/2007	2007-01-10
A/Tianjin/Jinnan1158/2008	2008-10-15
A/Tianjin/Jinnan123/2007	2007-01-23
A/Tianjin/Nankai1245/2006	2006-12-18
A/Tokushima/3/2002	2002
A/Tottori/08T010/2008	2009-01-01
A/Tottori/52/2008	2008
A/Toulouse/1401/2007	2007-11-28
A/Townsville/1/2009	2009-02-04
A/Trieste/16/2008	2008-01-22
A/Trieste/21/2001	2001
A/Trujillo/WRAIR1701P/2008	2008-12-27
A/Tumbes/AST310/2006	2006
A/Tumbes/AST444/2007	2007
A/Tumbes/AST451/2007	2007
A/Tumbes/FLU4943/2006	2006
A/Tumbes/FST100/2007	2007
A/Ukraine/362/2008	2008-03-03
A/Ukraine/373/2008	2008-03-03
A/Ukraine/377/2008	2008-03-06
A/Ukraine/387/2008	2008-03-13
A/Ulsan/752/2005	2005-11-05
A/Umea/1/2000	2000
A/Uruguay/03/2008	2008-06-03
A/Uruguay/07/2008	2008-06-06
A/Uruguay/08/2008	2008-06-09
A/Uruguay/22/2008	2008-05-29
A/Uruguay/34/2008	2008-07-03
A/Valparaiso/514/2007	2007-01-03
A/Valparaiso/5366/2008	2008-04-14
A/Valparaiso/5370/2008	2008-04-14
A/Venezuela/3571/2008	2008-05-21
A/Vermont/UR06-0035/2007	2007-01-16
A/Vermont/UR06-0485/2007	2007-03-02
A/Vermont/UR06-0511/2007	2007-03-05
A/Vermont/UR06-0576/2007	2007-03-12
A/Victoria/07159220/2007	2007-10-03
A/Victoria/124/2005	2005-07-06
A/Victoria/500/2006	2006-04-19
A/Victoria/501/2007	2007-02-12
A/Victoria/501/2008	2008-07-10
A/Victoria/504/2005	2005-06-02
A/Vienna/414/2007	2007
A/Vietnam/100/2008	2008-03-20
A/Vietnam/160/2008	2008-05-06
A/Vietnam/233/2008	2008-07-14
A/Vietnam/241/2008	2008-07-01
A/Vietnam/289/2008	2008-08-04
A/Vietnam/4212/2008	2008-05-05
A/Virginia/20/2003	2003-11-05
A/Virginia/4/2005	2005-01-13
A/Virginia/UR06-0107/2007	2007-01-29
A/Virginia/UR06-0117/2007	2007-01-30
A/Waikato/01/2007	2007-05-30
A/Waikato/10/2001	2001-05-29
A/Waikato/11/2005	2005-08-31
A/Waikato/13/2005	2005-09-10
A/Waikato/14/2005	2005-09-19
A/Waikato/16/2001	2001-06-01
A/Waikato/17/2005	2005-08-12
A/Waikato/18/2000	2000-10-06
A/Waikato/18/2001	2001-06-06
A/Waikato/19/2000	2000-10-13
A/Waikato/20/2001	2001-06-05
A/Waikato/3/2001	2001-04-18
A/Waikato/4/2001	2001-05-18
A/Waikato/4/2005	2005-08-08
A/Waikato/42/2001	2001-06-07
A/Waikato/51/2001	2001-06-08
A/Waikato/7/2001	2001-05-23
A/Waikato/80/2001	2001-06-21
A/Waikato/92/2001	2001-06-07
A/Wellington/1/2001	2001-05-10
A/Wellington/10/2005	2005-09-06
A/Wellington/11/2000	2000-08-24
A/Wellington/11/2005	2005-09-08
A/Wellington/12/2005	2005-09-13
A/Wellington/13/2005	2005-09-20
A/Wellington/14/2000	2000-09-07
A/Wellington/14/2005	2005-10-05
A/Wellington/16/2000	2000-09-05
A/Wellington/17/2001	2001-06-28
A/Wellington/18/2000	2000-09-08
A/Wellington/2/2000	2000-06-20
A/Wellington/24/2000	2000-09-30
A/Wellington/28/2001	2001-07-30
A/Wellington/3/2000	2000-06-20
A/Wellington/3/2001	2001-05-29
A/Wellington/32/2001	2001-07-23
A/Wellington/4/2000	2000-07-06
A/Wellington/5/2000	2000-07-25
A/Wellington/6/2000	2000-07-25
A/Wellington/7/2000	2000
A/Wellington/75/2006	2006-08-31
A/Wellington/9/2001	2001-06-18
A/West-Coast/31/2001	2001-07-02
A/West-Coast/33/2001	2001-07-03
A/Western-Australia/18/2001	2001-06-19
A/Western-Australia/19/2001	2001-07-17
A/Western-Australia/20/2001	2001-07-03
A/Western-Australia/21/2001	2001-08-22
A/Western-Australia/22/2001	2001-09-06
A/Western-Australia/77/2005	2005-08-09
A/Wisconsin/01/2008	2008-01-28
A/Wisconsin/02/2009	2009-01-07
A/Wisconsin/14/2009	2009-05-22
A/Wisconsin/16/2008	2008-11-17
A/Wisconsin/24/2006	2006-12-09
A/Wisconsin/25/2003	2003-03-21
A/Wisconsin/37/2006	2006-12-19
A/Wisconsin/47/2006	2006-12-22
A/Wisconsin/48/2006	2006-12-28
A/Wisconsin/49/2006	2006-12-29
A/Wisconsin/51/2006	2006-12-29
A/Wisconsin/52/2006	2006-12-31
A/Wisconsin/53/2006	2006-12-20
A/Wisconsin/54/2006	2006-12-22
A/Wisconsin/58/2006	2006-02-07
A/Wisconsin/73/2005	2005-11-17
A/Wuhan/293/2005	2005-08-22
A/Wuhan/300/2005	2005-08-28
A/Wyoming/14/2003	2003-04-02
A/Wyoming/4/2003	2003-02-26
A/Yamagata/1/2008	2008-01-07
A/Yamagata/10/2009	2009-01-09
A/Yamagata/12/2008	2008-01-18
A/Yamagata/120/2008	2008-12-16
A/Yamagata/125/2008	2008-12-21
A/Yamagata/126/2008	2008-12-23
A/Yamagata/128/2008	2008-12-26
A/Yamagata/13/2008	2008-01-18
A/Yamagata/133/2008	2008-12-25
A/Yamagata/137/2008	2008-12-27
A/Yamagata/16/2009	2009-01-09
A/Yamagata/162/2000	2000
A/Yamagata/20/2009	2009-01-09
A/Yamagata/26/2009	2009-01-17
A/Yamagata/29/2009	2009-01-17
A/Yamagata/36/2009	2009-01-14
A/Yamagata/39/2008	2008-02-13
A/Yamagata/45/2009	2009-01-21
A/Yamagata/48/2009	2009-01-26
A/Yamagata/50/2008	2008-02-16
A/Yamagata/51/2009	2009-01-26
A/Yamagata/53/2009	2009-01-21
A/Yamagata/55/2009	2009-01-31
A/Yamagata/57/2009	2009-02-02
A/Yamagata/61/2009	2009-02-02
A/Yamagata/63/2008	2008-02-22
A/Yamagata/66/2008	2008-02-29
A/Yamagata/67/2008	2008-02-29
A/Yamagata/68/2008	2008-03-03
A/Yamagata/69/2008	2008-02-25
A/Yamagata/71/2008	2008-02-25
A/Yamagata/74/2008	2008-03-27
A/Yamagata/76/2009	2009-02-07
A/Yamagata/77/2009	2009-02-10
A/Yamagata/80/2009	2009-02-18
A/Yamagata/81/2008	2008-03-17
A/Yamaguchi/12/2002	2002
A/Yamanashi/1/2002	2002
A/Yokohama/12/2000	2000
A/Yokohama/62/2002	2002
A/Yokohama/78/2008	2008-02-28
A/Yuelu/314/2009	2009-03-11
A/Yunnan/477/2005	2005-09-21
A/Yunnan/Mengzi1441/2008	2008-10-09
A/Yurimaguas/FLU4416/2006	2006
A/Yurimaguas/FLU4785/2006	2006
A/Zagreb/1982/2008	2008-01-31
A/Zhuhai/080/2008	2008-02-14
A/Zhuhai/119/2006	2006-03-26
A/Zhuhai/159/2008	2008-03-21
A/Zhuhai/292/2006	2006-05-30
A/Zhuhai/621/2008	2008-06-28
A/Zhuhai/659/2008	2008-07-05
A/Zhuhai/753/2008	2008-07-18
A/Zhuhai/790/2008	2008-07-29
A/Zhuhai/891/2008	2008-08-12
A/taiwan/650/2008	2008-12-14
ANHUI-HEFEI-BAOHE/1351/2009	2009-06-18
ANHUI-HEFEI-BAOHE/1392/2009	2009-07-03
ANHUI-HEFEI-BAOHE/1613/2008	2008-11-28
ANHUI-HEFEI-LUYANG/1434/2009	2009-09-09
BEIJING-CHAOYANG/11263/2009	2009-10-17
BEIJING-CHAOYANG/11405/2009	2009-11-04
BEIJING-CHAOYANG/1583/2010	2010-03-09
BEIJING-CHAOYANG/1792/2009	2009-09-09
BEIJING-HUAIROU/14/2009	2009-01-04
BEIJING-XICHENG/1124/2009	2009-02-24
BEIJING-XICHENG/12/2009	2009-01-06
BEIJING-XICHENG/124/2009	2009-01-06
BEIJING-XICHENG/1266/2008	2008-12-17
BEIJING-XICHENG/185/2009	2009-01-24
BEIJING-XUANWU/1166/2008	2008-10-03
FUJIAN-FUZHOU-GULOU/11254/2008	2008-12-26
FUJIAN-FUZHOU-GULOU/1333/2009	2009-03-31
FUJIAN-FUZHOU-GULOU/1547/2009	2009-05-25
FUJIAN-LONGYAN-SHANGHANG/523/2009	2009-10-22
FUJIAN-NANPING-YANPING/1206/2009	2009-09-14
FUJIAN-NANPING-YANPING/28/2009	2009-05-12
FUJIAN-PUTIAN-XIANYOU/1164/2008	2008-09-06
FUJIAN-QUANZHOU-SHISHI/51/2009	2009-01-21
FUJIAN-XIAMEN-SIMING/144/2009	2009-02-25
GANSU-LANZHOU-CHENGGUAN/1759/2008	2008-12-12
GANSU-LANZHOU-CHENGGUAN/1820/2008	2008-12-18
GANSU-LANZHOU-CHENGGUAN/1837/2008	2008-12-20
GANSU-LANZHOU-CHENGGUAN/1856/2008	2008-12-26
GANSU-LANZHOU/121/2009	2009-02-03
GANSU-LONGNAN-XIHE/33/2008	2008-12-21
GUANGDONG-MAOMING-MAONAN/51/2009	2009-06-11
GUANGDONG-SHENZHEN-FUTIAN/174/2009	2009-04-01
GUANGDONG-SHENZHEN-LUOHU/1151/2009	2009-03-30
GUANGDONG-YUNFU-YUNCHENG/1193/2009	2009-04-14
GUANGDONG-YUNFU-YUNCHENG/1944/2009	2009-09-08
GUANGXI-NANNING-LONGAN/313/2009	2009-06-30
GUANGXI-NANNING-QINGXIU/1161/2008	2008-07-03
GUANGXI-NANNING-QINGXIU/195/2009	2009-04-18
HEBEI-BAODING-XINSHI/117/2009	2009-01-16
HEBEI-SHIJIAZHUANG-LUQUAN/510/2009	2009-09-12
HEILONGJIANG-HARBIN-DAOLI/112/2009	2009-01-07
HEILONGJIANG-HARBIN-NANGANG/1110/2009	2009-04-02
HEILONGJIANG-HARBIN-XIANGFANG/16/2009	2009-01-06
HEILONGJIANG-HARBIN-XIANGFANG/169/2009	2009-02-17
HEILONGJIANG-MUDANJIANG-HAILIN/15/2009	2009-01-05
HEILONGJIANG-MUDANJIANG-LONGSHA/16/2009	2009-01-15
HENAN-LUOYANG-XIGONG/18/2009	2009-01-06
HENAN-ZHENGZHOU-JINSHUI/125/2009	2009-02-09
HENAN-ZHENGZHOU-JINSHUI/51/2009	2009-01-06
HENAN-ZHENGZHOU-ZHONGYUAN/111/2009	2009-01-14
HENAN-ZHENGZHOU-ZHONGYUAN/1454/2010	2010-11-09
HUBEI-SHIYAN-YUN/331/2009	2009-09-01
HUBEI-WUHAN-JIANGAN/117/2009	2009-01-19
HUBEI-WUHAN-JIANGAN/1316/2008	2008-09-01
HUBEI-WUHAN-JIANGAN/1317/2008	2008-09-01
HUBEI-WUHAN-JIANGAN/1321/2008	2008-09-01
HUBEI-WUHAN-JIANGAN/1329/2008	2008-09-09
HUBEI-WUHAN-JIANGAN/1332/2008	2008-09-17
HUBEI-XIANGFAN-XIANGCHENG/312/2009	2009-03-05
HUBEI-YICHANG-WUJIAGANG/138/2009	2009-02-22
HUBEI-YICHANG-WUJIAGANG/1410/2008	2008-09-12
HUBEI-YICHANG-YIDU/314/2009	2009-05-07
HUNAN-CHANGDE-WULING/1120/2009	2009-07-11
HUNAN-CHANGSHA-FURONG/1118/2009	2009-05-12
HUNAN-CHANGSHA-FURONG/112/2009	2009-01-14
HUNAN-CHANGSHA-FURONG/1280/2008	2008-09-11
HUNAN-CHANGSHA-YUELU/310/2009	2009-02-20
HUNAN-CHANGSHA-YUELU/32/2009	2009-02-20
HUNAN-CHANGSHA-YUELU/37/2009	2009-02-20
HUNAN-CHENZHOU-BEIHU/1237/2009	2009-04-07
HUNAN-HENGYANG-LEIYANG/32/2008	2008-09-13
HUNAN-HENGYANG-LEIYANG/39/2009	2009-04-16
