taxon_id,geography
EBOV|J0039|KP759620|SLE|PortLoko|2014-10-03,PortLoko
EBOV|J0040|KP759629|SLE|WesternArea|2014-10-04,WesternRural|WesternUrban
EBOV|J0041|KP759710|SLE|WesternArea|2014-10-04,WesternRural|WesternUrban
EBOV|J0042|KP759711|SLE|WesternRural|2014-10-04,WesternRural
EBOV|J0043|KP759712|SLE|WesternArea|2014-10-04,WesternRural|WesternUrban
EBOV|J0044|KP759713|SLE|WesternRural|2014-10-05,WesternRural
EBOV|J0045|KP759714|SLE|WesternUrban|2014-10-05,WesternUrban
EBOV|J0046|KP759715|SLE|WesternRural|2014-10-07,WesternRural
EBOV|J0047|KP759632|SLE|WesternUrban|2014-10-05,WesternUrban
EBOV|J0048|KP759716|SLE|WesternRural|2014-10-05,WesternRural
EBOV|J0049|KP759717|SLE|PortLoko|2014-10-07,PortLoko
EBOV|J0050|KP759719|SLE|WesternUrban|2014-10-05,WesternUrban
EBOV|J0051|KP759633|SLE|WesternUrban|2014-10-07,WesternUrban
EBOV|J0052|KP759720|SLE|WesternUrban|2014-10-08,WesternUrban
EBOV|J0053|KP759721|SLE|WesternRural|2014-10-06,WesternRural
EBOV|J0054|KP759722|SLE|WesternRural|2014-10-06,WesternRural
EBOV|J0055|KP759723|SLE|PortLoko|2014-10-06,PortLoko
EBOV|J0056|KP759634|SLE|PortLoko|2014-10-08,PortLoko
EBOV|J0057|KP759635|SLE|PortLoko|2014-10-05,PortLoko
EBOV|J0058|KP759724|SLE|PortLoko|2014-10-08,PortLoko
EBOV|J0059|KP759725|SLE|WesternRural|2014-10-08,WesternRural
EBOV|J0060|KP759726|SLE|WesternUrban|2014-10-06,WesternUrban
EBOV|J0061|KP759637|SLE|PortLoko|2014-10-10,PortLoko
EBOV|J0062|KP759727|SLE|PortLoko|2014-10-10,PortLoko
EBOV|J0063|KP759638|SLE|PortLoko|2014-10-10,PortLoko
EBOV|J0064|KP759728|SLE|WesternUrban|2014-10-09,WesternUrban
EBOV|J0065|KP759729|SLE|WesternRural|2014-10-09,WesternRural
EBOV|J0066|KP759730|SLE|WesternArea|2014-10-10,WesternRural|WesternUrban
EBOV|J0067|KP759731|SLE|PortLoko|2014-10-09,PortLoko
EBOV|J0068|KP759732|SLE|WesternRural|2014-10-09,WesternRural
EBOV|J0069|KP759733|SLE|WesternRural|2014-10-09,WesternRural
EBOV|J0070|KP759735|SLE|PortLoko|2014-10-09,PortLoko
EBOV|J0071|KP759736|SLE|PortLoko|2014-10-09,PortLoko
EBOV|J0072|KP759737|SLE|PortLoko|2014-10-09,PortLoko
EBOV|J0073|KP759738|SLE|PortLoko|2014-10-12,PortLoko
EBOV|J0074|KP759739|SLE|WesternRural|2014-10-13,WesternRural
EBOV|J0075|KP759743|SLE|WesternRural|2014-10-17,WesternRural
EBOV|J0076|KP759744|SLE|WesternRural|2014-10-17,WesternRural
EBOV|J0077|KP759745|SLE|WesternRural|2014-10-17,WesternRural
EBOV|J0078|KP759746|SLE|WesternUrban|2014-10-18,WesternUrban
EBOV|J0079|KP759748|SLE|WesternRural|2014-10-16,WesternRural
EBOV|J0080|KP759749|SLE|PortLoko|2014-10-18,PortLoko
EBOV|J0081|KP759750|SLE|WesternRural|2014-10-16,WesternRural
EBOV|J0082|KP759751|SLE|WesternRural|2014-10-16,WesternRural
EBOV|J0083|KP759752|SLE|PortLoko|2014-10-18,PortLoko
EBOV|J0084|KP759753|SLE|PortLoko|2014-10-16,PortLoko
EBOV|J0085|KP759645|SLE|PortLoko|2014-10-17,PortLoko
EBOV|J0086|KP759646|SLE|WesternRural|2014-10-23,WesternRural
EBOV|J0087|KP759647|SLE|PortLoko|2014-10-23,PortLoko
EBOV|J0088|KP759648|SLE|PortLoko|2014-10-20,PortLoko
EBOV|J0089|KP759758|SLE|WesternArea|2014-10-23,WesternRural|WesternUrban
EBOV|J0090|KP759649|SLE|WesternUrban|2014-10-23,WesternUrban
EBOV|J0091|KP759759|SLE|WesternArea|2014-10-25,WesternRural|WesternUrban
EBOV|J0092|KP759650|SLE|WesternRural|2014-10-25,WesternRural
EBOV|J0093|KP759760|SLE|WesternRural|2014-10-24,WesternRural
EBOV|J0094|KP759761|SLE|WesternRural|2014-10-27,WesternRural
EBOV|J0095|KP759653|SLE|WesternUrban|2014-10-27,WesternUrban
EBOV|J0096|KP759654|SLE|WesternUrban|2014-10-27,WesternUrban
EBOV|J0097|KP759762|SLE|WesternRural|2014-10-28,WesternRural
EBOV|J0098|KP759763|SLE|WesternRural|2014-10-28,WesternRural
EBOV|J0099|KP759764|SLE|Kambia|2014-10-28,Kambia
EBOV|J0100|KP759655|SLE|Kambia|2014-10-26,Kambia
EBOV|J0101|KP759656|SLE|PortLoko|2014-10-29,PortLoko
EBOV|J0102|KP759657|SLE|PortLoko|2014-10-27,PortLoko
EBOV|J0103|KP759658|SLE|PortLoko|2014-10-29,PortLoko
EBOV|J0104|KP759765|SLE|PortLoko|2014-10-29,PortLoko
EBOV|J0105|KP759766|SLE|PortLoko|2014-10-29,PortLoko
EBOV|J0106|KP759767|SLE|WesternRural|2014-10-28,WesternRural
EBOV|J0107|KP759768|SLE|WesternUrban|2014-10-29,WesternUrban
EBOV|J0108|KP759659|SLE|WesternRural|2014-10-28,WesternRural
EBOV|J0109|KP759594|SLE|WesternUrban|2014-10-31,WesternUrban
EBOV|J0110|KP759660|SLE|WesternUrban|2014-10-31,WesternUrban
EBOV|J0111|KP759595|SLE|WesternUrban|2014-10-30,WesternUrban
EBOV|J0112|KP759661|SLE|WesternArea|2014-10-31,WesternRural|WesternUrban
EBOV|J0113|KP759662|SLE|WesternUrban|2014-10-30,WesternUrban
EBOV|J0114|KP759596|SLE|PortLoko|2014-10-29,PortLoko
EBOV|J0115|KP759597|SLE|PortLoko|2014-10-29,PortLoko
EBOV|J0116|KP759664|SLE|WesternRural|2014-10-30,WesternRural
EBOV|J0117|KP759665|SLE|WesternRural|2014-10-31,WesternRural
EBOV|J0118|KP759598|SLE|WesternRural|2014-10-31,WesternRural
EBOV|J0119|KP759667|SLE|WesternUrban|2014-10-30,WesternUrban
EBOV|J0120|KP759599|SLE|WesternRural|2014-10-30,WesternRural
EBOV|J0121|KP759669|SLE|WesternUrban|2014-10-29,WesternUrban
EBOV|J0122|KP759671|SLE|WesternUrban|2014-10-29,WesternUrban
EBOV|J0123|KP759672|SLE|WesternRural|2014-11-01,WesternRural
EBOV|J0124|KP759673|SLE|WesternArea|2014-11-02,WesternRural|WesternUrban
EBOV|J0125|KP759674|SLE|WesternRural|2014-10-31,WesternRural
EBOV|J0126|KP759675|SLE|WesternRural|2014-10-31,WesternRural
EBOV|J0127|KP759676|SLE|WesternUrban|2014-10-30,WesternUrban
EBOV|J0128|KP759677|SLE|WesternUrban|2014-10-31,WesternUrban
EBOV|J0129|KP759600|SLE|WesternUrban|2014-11-02,WesternUrban
EBOV|J0130|KP759679|SLE|PortLoko|2014-11-02,PortLoko
EBOV|J0131|KP759680|SLE|PortLoko|2014-10-30,PortLoko
EBOV|J0132|KP759601|SLE|WesternUrban|2014-11-02,WesternUrban
EBOV|J0133|KP759681|SLE|WesternRural|2014-10-31,WesternRural
EBOV|J0134|KP759682|SLE|WesternRural|2014-10-31,WesternRural
EBOV|J0136|KP759684|SLE|WesternRural|2014-11-01,WesternRural
EBOV|J0137|KP759685|SLE|WesternRural|2014-11-01,WesternRural
EBOV|J0138|KP759686|SLE|WesternUrban|2014-11-01,WesternUrban
EBOV|J0139|KP759687|SLE|WesternUrban|2014-10-30,WesternUrban
EBOV|J0140|KP759603|SLE|WesternRural|2014-10-30,WesternRural
EBOV|J0141|KP759689|SLE|WesternRural|2014-11-04,WesternRural
EBOV|J0142|KP759690|SLE|WesternUrban|2014-11-03,WesternUrban
EBOV|J0143|KP759604|SLE|Kambia|2014-11-04,Kambia
EBOV|J0144|KP759605|SLE|Kambia|2014-11-04,Kambia
EBOV|J0145|KP759693|SLE|WesternRural|2014-11-06,WesternRural
EBOV|J0146|KP759610|SLE|WesternUrban|2014-11-07,WesternUrban
EBOV|J0147|KP759611|SLE|WesternUrban|2014-11-07,WesternUrban
EBOV|J0148|KP759612|SLE|WesternRural|2014-11-06,WesternRural
EBOV|J0149|KP759695|SLE|WesternUrban|2014-11-07,WesternUrban
EBOV|J0150|KP759696|SLE|WesternUrban|2014-11-06,WesternUrban
EBOV|J0151|KP759613|SLE|WesternRural|2014-11-07,WesternRural
EBOV|J0152|KP759614|SLE|WesternRural|2014-11-07,WesternRural
EBOV|J0153|KP759616|SLE|WesternRural|2014-11-07,WesternRural
EBOV|J0154|KP759617|SLE|WesternArea|2014-11-07,WesternRural|WesternUrban
EBOV|J0155|KP759697|SLE|WesternArea|2014-11-07,WesternRural|WesternUrban
EBOV|J0156|KP759698|SLE|WesternUrban|2014-11-07,WesternUrban
EBOV|J0157|KP759699|SLE|WesternUrban|2014-11-06,WesternUrban
EBOV|J0158|KP759700|SLE|WesternRural|2014-11-08,WesternRural
EBOV|J0159|KP759619|SLE|WesternRural|2014-11-05,WesternRural
EBOV|J0160|KP759621|SLE|WesternRural|2014-11-07,WesternRural
EBOV|J0161|KP759701|SLE|WesternUrban|2014-11-08,WesternUrban
EBOV|J0162|KP759622|SLE|Kambia|2014-11-09,Kambia
EBOV|J0163|KP759702|SLE|PortLoko|2014-11-08,PortLoko
EBOV|J0164|KP759623|SLE|WesternRural|2014-11-09,WesternRural
EBOV|J0165|KP759703|SLE|WesternUrban|2014-11-08,WesternUrban
EBOV|J0166|KP759704|SLE|WesternUrban|2014-11-08,WesternUrban
EBOV|J0167|KP759624|SLE|WesternUrban|2014-11-08,WesternUrban
EBOV|J0168|KP759705|SLE|WesternArea|2014-11-11,WesternRural|WesternUrban
EBOV|J0170|KP759625|SLE|WesternUrban|2014-11-10,WesternUrban
EBOV|J0171|KP759707|SLE|WesternRural|2014-11-10,WesternRural
EBOV|J0172|KP759626|SLE|WesternRural|2014-11-11,WesternRural
EBOV|J0173|KP759627|SLE|WesternRural|2014-11-11,WesternRural
EBOV|J0174|KP759708|SLE|WesternArea|2014-11-11,WesternRural|WesternUrban
EBOV|J0175|KP759709|SLE|WesternArea|2014-11-11,WesternRural|WesternUrban
EBOV|CDC-NIH-1122||LBR|Margibi|2014-09-16,Margibi
EBOV|CDC-NIH-1650||LBR|Margibi|2014-09-27,Margibi
EBOV|CDC-NIH-2303||LBR|Montserrado|2014-10-10,Montserrado
EBOV|CDC-NIH-2313||LBR|Montserrado|2014-10-10,Montserrado
EBOV|CDC-NIH-257||LBR|Montserrado|2014-08-27,Montserrado
EBOV|CDC-NIH-259||LBR|Montserrado|2014-08-27,Montserrado
EBOV|CDC-NIH-261||LBR|Montserrado|2014-08-27,Montserrado
EBOV|CDC-NIH-2984||LBR|Montserrado|2014-10-23,Montserrado
EBOV|CDC-NIH-3762||LBR|Montserrado|2014-11-19,Montserrado
EBOV|CDC-NIH-3827||LBR|Montserrado|2014-11-23,Montserrado
EBOV|CDC-NIH-3832||LBR|GrandCapeMount|2014-11-23,GrandCapeMount
EBOV|CDC-NIH-3871||LBR|GrandBassa|2014-11-25,GrandBassa
EBOV|CDC-NIH-3874||LBR|Montserrado|2014-11-25,Montserrado
EBOV|CDC-NIH-3878||LBR|Montserrado|2014-11-25,Montserrado
EBOV|CDC-NIH-595||LBR|Montserrado|2014-09-04,Montserrado
EBOV|CDC-NIH-603||LBR|Montserrado|2014-09-04,Montserrado
EBOV|CDC-NIH-683||LBR|Montserrado|2014-09-06,Montserrado
EBOV|CDC-NIH-686||LBR|Margibi|2014-09-06,Margibi
EBOV|CDC-NIH-708||LBR|Montserrado|2014-09-07,Montserrado
EBOV|CDC-NIH-710||LBR|Montserrado|2014-09-07,Montserrado
EBOV|LIBR0008|KT725313|LBR|Montserrado|2014-10-31,Montserrado
EBOV|LIBR0058|KR006940|LBR|RiverCess|2014-11-05,RiverCess
EBOV|LIBR0059|KR006941|LBR|RiverCess|2014-11-05,RiverCess
EBOV|LIBR0067|KR006943|LBR|Bomi|2014-11-06,Bomi
EBOV|LIBR0071|KT725303|LBR|GrandBassa|2014-11-06,GrandBassa
EBOV|LIBR0073|KR006944|LBR|GrandBassa|2014-11-06,GrandBassa
EBOV|LIBR0079|KT725274|LBR|Montserrado|2014-11-07,Montserrado
EBOV|LIBR0090|KR006945|LBR|Margibi|2014-11-08,Margibi
EBOV|LIBR0092|KR006946|LBR|Montserrado|2014-11-08,Montserrado
EBOV|LIBR0093|KR006947|LBR|Montserrado|2014-11-08,Montserrado
EBOV|LIBR0112|KT725330|LBR|Montserrado|2014-11-10,Montserrado
EBOV|LIBR0115|KT725254|LBR|GrandBassa|2014-11-10,GrandBassa
EBOV|LIBR0116|KR006948|LBR|GrandBassa|2014-11-10,GrandBassa
EBOV|LIBR0118|KT725291|LBR|Bomi|2014-11-10,Bomi
EBOV|LIBR0157|KT725393|LBR|Gbarpolu|2014-11-13,Gbarpolu
EBOV|LIBR0159|KT725327|LBR|Montserrado|2014-11-13,Montserrado
EBOV|LIBR0160|KT725370|LBR|Montserrado|2014-11-13,Montserrado
EBOV|LIBR0168|KR006949|LBR|Bomi|2014-11-13,Bomi
EBOV|LIBR0173|KR006950|LBR|Montserrado|2014-11-14,Montserrado
EBOV|LIBR0176|KR006951|LBR|Montserrado|2014-11-14,Montserrado
EBOV|LIBR0177|KT725279|LBR|Montserrado|2014-11-14,Montserrado
EBOV|LIBR0229|KT725333|LBR|GrandBassa|2014-11-17,GrandBassa
EBOV|LIBR0284|KT725328|LBR|GrandCapeMount|2014-11-22,GrandCapeMount
EBOV|LIBR0286|KR006952|LBR|GrandCapeMount|2014-11-22,GrandCapeMount
EBOV|LIBR0333|KR006953|LBR|GrandCapeMount|2014-11-25,GrandCapeMount
EBOV|LIBR0350|KT725342|LBR|Montserrado|2014-11-26,Montserrado
EBOV|LIBR0380|KT725290|LBR|Montserrado|2014-11-28,Montserrado
EBOV|LIBR0423|KR006954|LBR|Montserrado|2014-12-03,Montserrado
EBOV|LIBR0430|KR006955|LBR|GrandBassa|2014-12-03,GrandBassa
EBOV|LIBR0503|KR006956|LBR|Sinoe|2014-12-10,Sinoe
EBOV|LIBR0505|KR006957|LBR|Sinoe|2014-12-10,Sinoe
EBOV|LIBR0605|KR006958|LBR|Montserrado|2014-12-20,Montserrado
EBOV|LIBR0622|KT725288|LBR|Montserrado|2014-12-22,Montserrado
EBOV|LIBR0624|KR006959|LBR|Montserrado|2014-12-22,Montserrado
EBOV|LIBR0707|KT725366|LBR|Montserrado|2014-12-29,Montserrado
EBOV|LIBR0993|KR006960|LBR|Montserrado|2015-01-20,Montserrado
EBOV|LIBR10008|KT725316|LBR|?|2014-08-21,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10014|KT725390|LBR|Montserrado|2014-08-19,Montserrado
EBOV|LIBR10017|KT725293|LBR|Montserrado|2014-08-19,Montserrado
EBOV|LIBR10020|KT725292|LBR|?|2014-08-18,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10021|KT725335|LBR|?|2014-08-18,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10022|KT725378|LBR|?|2014-08-16,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10025|KT725315|LBR|Margibi|2014-08-16,Margibi
EBOV|LIBR10026|KT725344|LBR|Margibi|2014-08-16,Margibi
EBOV|LIBR10027|KT725294|LBR|?|2014-08-16,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10029|KT725348|LBR|Margibi|2014-08-16,Margibi
EBOV|LIBR10030|KT725257|LBR|Margibi|2014-08-16,Margibi
EBOV|LIBR10031|KT725278|LBR|Margibi|2014-08-16,Margibi
EBOV|LIBR10032|KT725267|LBR|?|2014-08-16,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10033|KT725386|LBR|Nimba|2014-08-15,Nimba
EBOV|LIBR10035|KT725259|LBR|GrandBassa|2014-08-15,GrandBassa
EBOV|LIBR10036|KT725299|LBR|?|2014-08-10,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10037|KT725311|LBR|?|2014-08-10,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10040|KT725314|LBR|?|2014-08-04,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10042|KT725261|LBR|?|2014-08-04,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10047|KT725345|LBR|Margibi|2014-10-01,Margibi
EBOV|LIBR10048|KT725361|LBR|?|2014-10-01,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10050|KT725270|LBR|?|2014-10-01,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10051|KT725368|LBR|?|2014-10-01,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10052|KT725258|LBR|?|2014-10-01,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10053|KR006963|LBR|?|2014-10-01,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10054|KR006964|LBR|Bomi|2014-09-23,Bomi
EBOV|LIBR10055|KT725340|LBR|Bomi|2014-09-23,Bomi
EBOV|LIBR10056|KT725276|LBR|Margibi|2014-09-23,Margibi
EBOV|LIBR10060|KT725357|LBR|Montserrado|2014-09-23,Montserrado
EBOV|LIBR10061|KT725376|LBR|Montserrado|2014-09-23,Montserrado
EBOV|LIBR10062|KT725359|LBR|?|2014-09-23,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10065|KT725298|LBR|?|2014-09-21,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10066|KT725379|LBR|Montserrado|2014-09-20,Montserrado
EBOV|LIBR10071|KT725308|LBR|Montserrado|2014-09-20,Montserrado
EBOV|LIBR10072|KT725307|LBR|Montserrado|2014-09-20,Montserrado
EBOV|LIBR10074|KT725325|LBR|?|2014-09-20,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10076|KT725334|LBR|?|2014-09-20,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10077|KT725326|LBR|Margibi|2014-08-26,Margibi
EBOV|LIBR10078|KT725297|LBR|GrandBassa|2014-08-26,GrandBassa
EBOV|LIBR10079|KT725309|LBR|GrandBassa|2014-08-26,GrandBassa
EBOV|LIBR10082|KT725300|LBR|Margibi|2014-08-26,Margibi
EBOV|LIBR10086|KT725381|LBR|Margibi|2014-08-26,Margibi
EBOV|LIBR10087|KT725346|LBR|Margibi|2014-08-26,Margibi
EBOV|LIBR10088|KT725349|LBR|Montserrado|2014-08-26,Montserrado
EBOV|LIBR10089|KT725377|LBR|?|2014-08-17,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10092|KT725380|LBR|?|2014-08-17,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10093|KT725363|LBR|Nimba|2014-08-17,Nimba
EBOV|LIBR10098|KT725383|LBR|?|2014-08-17,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10100|KT725286|LBR|?|2014-08-22,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10101|KT725331|LBR|?|2014-08-22,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10103|KT725338|LBR|Nimba|2014-08-20,Nimba
EBOV|LIBR10106|KT725337|LBR|Nimba|2014-08-20,Nimba
EBOV|LIBR10110|KT725387|LBR|?|2014-08-20,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10112|KT725365|LBR|RiverGee|2014-08-20,RiverGee
EBOV|LIBR10113|KT725367|LBR|?|2014-08-20,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10118|KT725364|LBR|Montserrado|2014-08-24,Montserrado
EBOV|LIBR10127|KT725272|LBR|Bong|2014-08-22,Bong
EBOV|LIBR10128|KT725355|LBR|Montserrado|2014-08-30,Montserrado
EBOV|LIBR10130|KT725343|LBR|Montserrado|2014-09-01,Montserrado
EBOV|LIBR10132|KT725255|LBR|Margibi|2014-09-08,Margibi
EBOV|LIBR10135|KT725260|LBR|?|2014-09-07,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10136|KT725263|LBR|?|2014-09-09,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10137|KT725385|LBR|?|2014-09-09,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10139|KT725265|LBR|?|2014-09-09,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10144|KT725271|LBR|?|2014-09-20,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10145|KT725362|LBR|?|2014-09-20,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10148|KT725295|LBR|Nimba|2014-09-20,Nimba
EBOV|LIBR10151|KT725317|LBR|?|2014-09-09,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10154|KT725318|LBR|Montserrado|2014-09-13,Montserrado
EBOV|LIBR10155|KT725296|LBR|GrandBassa|2014-09-13,GrandBassa
EBOV|LIBR10156|KT725352|LBR|GrandBassa|2014-09-13,GrandBassa
EBOV|LIBR10168|KT725353|LBR|?|2014-09-20,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10169|KT725382|LBR|?|2014-08-24,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10170|KT725350|LBR|Montserrado|2014-08-17,Montserrado
EBOV|LIBR10172|KT725289|LBR|?|2014-09-01,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10179|KT725375|LBR|Montserrado|2014-10-11,Montserrado
EBOV|LIBR10180|KT725391|LBR|Montserrado|2014-10-11,Montserrado
EBOV|LIBR10187|KT725392|LBR|?|2014-08-19,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10195|KT725264|LBR|?|2014-08-26,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10196|KT725283|LBR|?|2014-08-26,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10201|KT725306|LBR|Montserrado|2014-08-27,Montserrado
EBOV|LIBR10202|KT725356|LBR|Montserrado|2014-08-27,Montserrado
EBOV|LIBR10204|KT725281|LBR|?|2014-08-27,Nimba|RiverCess|RiverGee|Sinoe|Bomi|Bong|Gbarpolu|GrandCapeMount|GrandBassa|GrandGedeh|GrandKru|Lofa|Margibi|Maryland|Montserrado
EBOV|LIBR10205|KT725351|LBR|Montserrado|2014-09-19,Montserrado
