state	cp1.kappa	cp2.kappa	cp3.kappa	cp1.alpha	cp2.alpha	cp3.alpha	cp1.mu	cp2.mu	cp3.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
171000000	16.393	15.755	17.281	6.2071E-2	4.4424E-2	1.2465	0.4171	0.2476	2.3354	0.2942	0.1768	0.3564	0.1725	0.2546	0.2378	0.2287	0.2789	0.2277	0.2716	0.2610	0.2398	1.0622E-3	4.5239E-4	1.0029E-3	0.4364	3.3496E-2	0.275	4.598	218.914
172000000	12.943	25.128	18.891	1.0606E-2	7.5444E-2	1.1648	0.4822	0.2431	2.2748	0.2899	0.1970	0.3370	0.1761	0.2595	0.2385	0.2142	0.2878	0.2222	0.2714	0.2676	0.2388	1.073E-3	4.5528E-4	1.0627E-3	0.4243	1.1451E-2	0.518	4.720	209.054
173000000	11.977	16.425	18.396	9.2258E-2	0.1006	0.8918	0.4609	0.2580	2.2810	0.2938	0.1818	0.3483	0.1760	0.2565	0.2399	0.2155	0.2880	0.2159	0.2983	0.2538	0.2319	1.0148E-3	4.4207E-4	9.9845E-4	0.4426	-9.8593E-2	0.535	4.701	219.498
174000000	13.367	14.548	18.835	5.1469E-2	7.8298E-2	1.1370	0.4674	0.2647	2.2679	0.2854	0.1785	0.3558	0.1803	0.2599	0.2271	0.2177	0.2953	0.2318	0.2844	0.2559	0.2279	9.8176E-4	4.1888E-4	9.4597E-4	0.4062	-3.4307E-2	0.750	4.688	232.472
175000000	14.489	13.620	20.672	1.4383E-2	8.687E-2	1.3924	0.4605	0.2599	2.2795	0.2977	0.1865	0.3552	0.1606	0.2600	0.2333	0.2360	0.2707	0.2264	0.2820	0.2588	0.2328	9.8911E-4	3.0076E-4	9.7171E-4	0.3112	9.8321E-3	0.301	4.608	235.083
176000000	11.311	17.714	19.159	6.8576E-3	6.8596E-2	0.9612	0.4651	0.2505	2.2844	0.3024	0.1911	0.3287	0.1778	0.2521	0.2514	0.2150	0.2815	0.2319	0.2813	0.2499	0.2368	9.7273E-4	3.6002E-4	9.6332E-4	0.3555	-5.7418E-2	0.178	4.825	236.232
177000000	16.462	14.636	17.493	6.6414E-2	6.2003E-2	1.3212	0.4618	0.2315	2.3067	0.2856	0.1948	0.3491	0.1705	0.2592	0.2271	0.2256	0.2881	0.2342	0.2844	0.2597	0.2218	9.8546E-4	4.0917E-4	9.6117E-4	0.4249	-8.7669E-2	0.195	4.703	233.881
178000000	14.679	14.832	17.699	1.0892E-2	0.2252	1.2118	0.4441	0.2599	2.2960	0.2870	0.1767	0.3609	0.1753	0.2523	0.2423	0.2165	0.2888	0.2191	0.2787	0.2630	0.2392	1.0192E-3	4.4623E-4	1.0124E-3	0.4529	-6.2481E-3	0.276	4.812	227.610
179000000	13.036	26.989	18.838	3.4436E-2	2.9967E-2	1.0868	0.4493	0.2611	2.2896	0.2838	0.1840	0.3517	0.1805	0.2607	0.2267	0.2094	0.3033	0.2177	0.2833	0.2635	0.2355	9.8824E-4	3.7349E-4	9.7692E-4	0.3510	-5.7958E-2	0.223	4.662	234.153
180000000	11.251	11.508	17.180	2.4177E-2	0.1801	1.0721	0.4581	0.2505	2.2914	0.2889	0.1912	0.3478	0.1722	0.2496	0.2402	0.2215	0.2887	0.2247	0.2820	0.2667	0.2265	9.6809E-4	4.2431E-4	9.71E-4	0.3935	-1.747E-2	0.297	4.687	230.310
181000000	11.925	13.971	19.293	4.7782E-2	4.8265E-2	1.3728	0.4048	0.2691	2.3261	0.2904	0.1806	0.3435	0.1855	0.2747	0.2321	0.2159	0.2773	0.2150	0.2883	0.2601	0.2365	9.7233E-4	4.3007E-4	9.377E-4	0.4474	-9.1306E-3	0.465	4.622	236.871
182000000	14.263	22.846	17.742	7.2973E-2	8.5749E-2	1.0049	0.4521	0.2366	2.3114	0.2905	0.1932	0.3361	0.1802	0.2681	0.2320	0.2159	0.2840	0.2262	0.2836	0.2572	0.2330	9.384E-4	3.3378E-4	9.4339E-4	0.3429	-7.5831E-2	0.447	4.797	238.102
183000000	13.686	19.536	18.212	7.6741E-3	7.3228E-2	1.3016	0.4527	0.2464	2.3009	0.2934	0.1794	0.3449	0.1823	0.2511	0.2369	0.2207	0.2913	0.2215	0.2804	0.2600	0.2380	1.0987E-3	4.7837E-4	1.0151E-3	0.4438	-1.9344E-2	0.096	4.762	232.117
184000000	10.683	19.660	18.359	2.4077E-2	2.5601E-2	1.4716	0.4479	0.2133	2.3388	0.2818	0.2093	0.3346	0.1743	0.2527	0.2268	0.2337	0.2868	0.2126	0.2928	0.2568	0.2379	1.0322E-3	4.9391E-4	1.0119E-3	0.4834	-4.2892E-2	0.230	4.603	226.204
185000000	10.290	21.563	19.512	2.6392E-2	4.7757E-2	0.9516	0.3953	0.3063	2.2984	0.2878	0.1851	0.3563	0.1708	0.2569	0.2358	0.2259	0.2813	0.2255	0.2803	0.2523	0.2419	9.299E-4	3.5169E-4	9.2053E-4	0.3929	-2.7045E-2	0.400	4.851	247.222
186000000	12.694	16.397	17.509	2.8226E-2	2.9052E-2	1.2276	0.4282	0.2639	2.3079	0.2849	0.1910	0.3470	0.1772	0.2660	0.2250	0.2246	0.2844	0.2212	0.2802	0.2645	0.2341	9.606E-4	2.9909E-4	9.4339E-4	0.3219	1.8334E-2	0.291	4.859	241.283
187000000	14.471	16.136	18.676	3.3217E-2	8.1383E-3	1.0224	0.4528	0.2674	2.2798	0.2852	0.1867	0.3411	0.1869	0.2520	0.2337	0.2268	0.2875	0.2150	0.2879	0.2583	0.2388	9.1701E-4	3.7838E-4	9.1228E-4	0.3807	2.0892E-2	0.339	4.732	235.435
188000000	10.241	18.844	18.671	2.1238E-2	7.392E-2	1.4549	0.4258	0.2599	2.3143	0.2932	0.1874	0.3374	0.1820	0.2604	0.2385	0.2173	0.2839	0.2249	0.2834	0.2556	0.2361	1.0284E-3	3.8779E-4	9.9481E-4	0.3741	5.3149E-3	0.331	4.680	226.282
189000000	12.840	19.818	22.575	6.2019E-3	4.7303E-2	1.2813	0.4344	0.2498	2.3158	0.2784	0.1913	0.3522	0.1780	0.2605	0.2382	0.2250	0.2763	0.2248	0.2890	0.2448	0.2414	9.794E-4	4.4352E-4	9.4208E-4	0.4267	-1.8414E-2	0.154	4.718	237.321
190000000	13.124	16.292	18.643	6.9151E-2	0.1752	0.8648	0.4020	0.2479	2.3501	0.2810	0.1911	0.3402	0.1878	0.2645	0.2312	0.2248	0.2794	0.2205	0.2865	0.2518	0.2412	1.0113E-3	4.2612E-4	9.9681E-4	0.4386	-1.8727E-2	0.181	4.505	229.672
191000000	11.118	18.975	18.406	4.1858E-2	8.4693E-2	1.0961	0.4317	0.2588	2.3094	0.2895	0.1862	0.3474	0.1768	0.2634	0.2255	0.2277	0.2834	0.2270	0.2783	0.2806	0.2141	1.0002E-3	3.743E-4	9.7556E-4	0.3679	1.7247E-2	0.767	4.666	232.350
192000000	12.016	12.143	17.726	8.3578E-2	9.236E-2	1.0739	0.4421	0.2562	2.3017	0.2923	0.1881	0.3487	0.1708	0.2637	0.2284	0.2277	0.2803	0.2147	0.2851	0.2661	0.2341	1.0385E-3	5.1477E-4	9.7126E-4	0.5046	-6.6545E-2	0.110	4.797	226.994
193000000	14.273	15.053	18.525	3.0003E-2	0.1275	0.9947	0.4358	0.2698	2.2944	0.2844	0.1925	0.3425	0.1806	0.2646	0.2324	0.2255	0.2775	0.2212	0.2851	0.2652	0.2285	1.0355E-3	4.7401E-4	9.7552E-4	0.4489	-1.5161E-2	0.240	4.641	231.859
194000000	10.547	19.596	19.263	7.7275E-2	0.1026	1.1104	0.4716	0.2529	2.2754	0.2819	0.1879	0.3693	0.1609	0.2656	0.2437	0.2134	0.2773	0.2250	0.2913	0.2512	0.2326	1.0284E-3	4.0694E-4	9.7466E-4	0.4011	3.7859E-2	0.096	4.513	236.740
195000000	13.428	27.272	17.281	5.3713E-2	0.1060	1.1329	0.4034	0.2554	2.3412	0.2828	0.1905	0.3430	0.1836	0.2588	0.2336	0.2248	0.2827	0.2267	0.2792	0.2537	0.2403	1.034E-3	3.68E-4	9.9987E-4	0.3552	-4.9539E-2	0.448	4.801	228.538
196000000	14.096	17.465	19.282	2.5309E-2	0.1190	1.3495	0.4284	0.2697	2.3019	0.2838	0.1858	0.3483	0.1821	0.2603	0.2417	0.2242	0.2738	0.2051	0.2938	0.2608	0.2404	1.0495E-3	4.2219E-4	1.0228E-3	0.3752	-1.711E-2	0.148	4.694	222.647
197000000	9.962	21.580	18.201	5.7484E-2	0.2392	1.1054	0.4013	0.2443	2.3544	0.2829	0.1934	0.3416	0.1821	0.2606	0.2384	0.2213	0.2797	0.2299	0.2790	0.2495	0.2416	9.9164E-4	4.5322E-4	9.5392E-4	0.4404	-3.4717E-3	0.531	4.625	229.987
198000000	13.108	14.840	20.101	5.6612E-2	0.1738	0.9781	0.4739	0.2747	2.2514	0.2792	0.1965	0.3417	0.1826	0.2625	0.2373	0.2241	0.2760	0.2333	0.2768	0.2563	0.2336	9.515E-4	3.3914E-4	9.4954E-4	0.3512	-4.4991E-2	0.178	4.596	230.783
199000000	14.131	12.142	19.871	3.2708E-2	0.1056	1.1513	0.4614	0.2438	2.2947	0.2880	0.1835	0.3434	0.1851	0.2636	0.2330	0.2150	0.2883	0.2415	0.2847	0.2544	0.2195	1.0359E-3	4.6788E-4	9.8202E-4	0.4401	2.9899E-3	0.456	4.763	232.072
200000000	10.592	13.000	18.951	1.449E-2	9.9491E-2	1.0802	0.3912	0.2575	2.3513	0.2893	0.1846	0.3511	0.1749	0.2663	0.2315	0.2238	0.2785	0.2269	0.2944	0.2590	0.2197	9.9071E-4	4.1912E-4	9.8191E-4	0.4068	-1.0623E-2	0.520	4.601	228.519
