state	cp1.kappa	cp2.kappa	cp3.kappa	cp1.alpha	cp2.alpha	cp3.alpha	cp1.mu	cp2.mu	cp3.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
85000000	10.647	16.249	23.370	2.2232E-2	6.1613E-2	1.1445	0.4407	0.2378	2.3215	0.2898	0.1799	0.3426	0.1877	0.2601	0.2374	0.2227	0.2798	0.2172	0.2766	0.2678	0.2384	1.0138E-3	3.5316E-4	1.0083E-3	0.3553	6.9338E-2	0.390	4.766	222.313
86000000	14.095	16.130	16.888	5.9417E-2	3.4549E-2	1.0360	0.4295	0.2472	2.3233	0.2995	0.1873	0.3363	0.1769	0.2772	0.2248	0.2207	0.2773	0.2169	0.2862	0.2603	0.2366	1.0442E-3	3.73E-4	1.0111E-3	0.3399	4.07E-2	0.246	4.688	224.088
87000000	11.652	10.722	17.164	8.9056E-2	8.2688E-2	1.3418	0.4180	0.2375	2.3445	0.2786	0.1996	0.3452	0.1766	0.2572	0.2326	0.2256	0.2846	0.2194	0.2895	0.2591	0.2320	9.7093E-4	3.7986E-4	9.6517E-4	0.3775	-2.0189E-2	0.414	4.696	230.336
88000000	15.700	23.049	19.544	4.1818E-3	5.116E-2	1.0022	0.3707	0.2706	2.3587	0.2942	0.1847	0.3475	0.1736	0.2755	0.2316	0.2143	0.2787	0.2203	0.2893	0.2507	0.2398	9.9226E-4	3.5144E-4	9.7363E-4	0.3376	-8.099E-2	0.221	4.661	235.542
89000000	10.469	21.647	17.019	6.5029E-2	6.0689E-2	1.0410	0.4841	0.2703	2.2455	0.2870	0.1902	0.3470	0.1759	0.2670	0.2372	0.2243	0.2715	0.2267	0.2802	0.2597	0.2334	1.1203E-3	5.0756E-4	1.0639E-3	0.4077	-1.8032E-2	0.226	4.787	217.064
90000000	13.599	14.403	16.668	0.1273	5.5342E-2	1.2720	0.3917	0.2613	2.3470	0.2910	0.1874	0.3292	0.1924	0.2675	0.2280	0.2236	0.2809	0.2265	0.2889	0.2571	0.2275	1.0779E-3	5.0115E-4	1.0044E-3	0.4402	-4.2683E-2	0.422	4.715	224.994
91000000	11.662	23.281	17.935	5.379E-2	3.546E-2	1.0387	0.3975	0.2776	2.3249	0.2852	0.1930	0.3423	0.1795	0.2580	0.2210	0.2276	0.2934	0.2182	0.2930	0.2579	0.2309	9.79E-4	4.3716E-4	9.6777E-4	0.4391	-7.3661E-2	0.425	4.599	229.543
92000000	14.443	21.734	18.704	7.2782E-2	2.9596E-2	0.8753	0.4704	0.2949	2.2347	0.2877	0.1898	0.3451	0.1775	0.2741	0.2332	0.2188	0.2739	0.2275	0.2737	0.2651	0.2337	1.1066E-3	4.9901E-4	1.0359E-3	0.4667	1.4337E-2	0.169	4.622	206.752
93000000	11.862	18.566	17.176	1.2336E-2	9.3034E-2	1.0408	0.3901	0.2867	2.3232	0.2915	0.1868	0.3414	0.1803	0.2659	0.2286	0.2212	0.2843	0.2178	0.2853	0.2644	0.2325	1.1041E-3	4.8301E-4	1.0479E-3	0.4292	4.3319E-2	0.292	4.741	204.726
94000000	13.439	16.018	17.041	2.5007E-2	6.4817E-2	1.0998	0.4576	0.2486	2.2937	0.2811	0.1735	0.3661	0.1793	0.2546	0.2440	0.2169	0.2844	0.2215	0.2886	0.2502	0.2398	1.1385E-3	5.2342E-4	1.0372E-3	0.4535	-1.7924E-2	0.311	4.786	212.701
95000000	11.438	14.260	18.044	5.2069E-3	6.4938E-2	1.1122	0.4218	0.2675	2.3107	0.2870	0.1814	0.3447	0.1869	0.2519	0.2358	0.2207	0.2916	0.2319	0.2789	0.2594	0.2298	1.0617E-3	4.9542E-4	9.8992E-4	0.4388	1.6953E-2	0.233	5.181	229.228
96000000	11.608	17.162	21.781	4.1314E-2	9.4212E-2	1.1237	0.4188	0.2549	2.3263	0.2824	0.1919	0.3490	0.1768	0.2668	0.2308	0.2288	0.2735	0.2317	0.2775	0.2571	0.2337	1.0562E-3	4.5176E-4	1.0047E-3	0.4090	-6.3243E-3	0.191	4.681	223.146
97000000	13.705	19.125	19.391	1.4673E-2	4.9724E-2	1.1915	0.4497	0.2393	2.3110	0.3016	0.1839	0.3374	0.1771	0.2611	0.2325	0.2136	0.2928	0.2262	0.2837	0.2520	0.2382	1.0934E-3	5.0771E-4	1.0254E-3	0.4343	-4.3339E-2	0.473	4.613	217.871
98000000	14.259	13.452	21.081	5.2889E-2	0.1537	1.3102	0.4007	0.2735	2.3258	0.3000	0.1867	0.3402	0.1731	0.2623	0.2398	0.2215	0.2764	0.2242	0.2777	0.2560	0.2421	1.0827E-3	5.017E-4	1.0076E-3	0.4681	-1.1026E-2	0.292	4.943	218.351
99000000	13.050	16.861	17.711	2.6478E-2	1.8885E-2	1.0155	0.4622	0.2537	2.2841	0.2942	0.1777	0.3511	0.1769	0.2597	0.2276	0.2285	0.2841	0.2248	0.2834	0.2562	0.2356	1.0163E-3	4.1912E-4	9.8696E-4	0.4152	4.8658E-2	0.200	4.670	221.349
100000000	10.915	19.749	19.280	8.757E-2	5.3946E-2	1.1258	0.5022	0.2386	2.2593	0.2828	0.1859	0.3492	0.1821	0.2699	0.2274	0.2202	0.2825	0.2157	0.2887	0.2567	0.2389	1.1363E-3	4.7816E-4	1.0764E-3	0.4226	1.5339E-2	0.803	4.699	219.149
101000000	11.280	16.337	18.495	2.9563E-3	0.1535	1.0269	0.4240	0.2726	2.3034	0.2952	0.1904	0.3482	0.1662	0.2550	0.2377	0.2278	0.2794	0.2130	0.2807	0.2712	0.2351	1.0401E-3	3.7473E-4	1.0044E-3	0.3631	-3.6596E-2	0.270	4.503	219.743
102000000	14.095	24.239	20.050	2.964E-2	0.1016	1.1294	0.4488	0.2625	2.2887	0.2897	0.1961	0.3486	0.1655	0.2719	0.2236	0.2198	0.2847	0.2254	0.2793	0.2672	0.2281	1.0202E-3	3.8317E-4	1.0052E-3	0.3717	-1.4063E-2	0.334	4.520	216.978
103000000	12.442	9.887	19.179	4.0516E-2	3.4791E-2	1.1523	0.4393	0.2710	2.2897	0.2952	0.1869	0.3408	0.1771	0.2635	0.2413	0.2139	0.2812	0.2212	0.2837	0.2692	0.2258	1.0914E-3	5.3685E-4	1.061E-3	0.5026	2.0174E-2	0.350	4.909	213.167
104000000	8.157	14.753	17.638	7.2512E-2	0.1733	1.2688	0.4659	0.2527	2.2813	0.2898	0.1835	0.3488	0.1779	0.2626	0.2299	0.2264	0.2810	0.2205	0.2857	0.2633	0.2305	1.1767E-3	5.4282E-4	1.0955E-3	0.4441	-1.8585E-2	0.768	4.500	201.388
105000000	14.675	22.432	16.469	9.0718E-2	7.1639E-2	1.2118	0.4437	0.2928	2.2636	0.2867	0.1875	0.3409	0.1849	0.2686	0.2340	0.2226	0.2749	0.2221	0.2819	0.2608	0.2352	9.7331E-4	3.2043E-4	9.5968E-4	0.3385	-3.6606E-3	0.336	4.659	233.666
106000000	9.725	23.310	16.734	4.1885E-2	5.3577E-2	1.3489	0.4576	0.2779	2.2645	0.3010	0.1766	0.3494	0.1730	0.2560	0.2333	0.2098	0.3008	0.2252	0.2874	0.2570	0.2304	1.0442E-3	4.2142E-4	1.0072E-3	0.4006	1.7711E-2	0.426	4.710	223.090
107000000	12.117	15.784	18.557	5.9268E-3	0.1662	1.3046	0.4373	0.2710	2.2918	0.2922	0.2013	0.3325	0.1739	0.2625	0.2267	0.2252	0.2855	0.2149	0.2799	0.2675	0.2377	9.7023E-4	4.1341E-4	9.6965E-4	0.4375	8.3042E-2	0.647	4.936	233.978
108000000	12.468	13.433	17.154	3.5995E-2	1.1365E-2	1.0152	0.4491	0.2228	2.3281	0.2885	0.1993	0.3443	0.1679	0.2482	0.2418	0.2116	0.2983	0.2208	0.2812	0.2660	0.2320	1.023E-3	4.3421E-4	9.9937E-4	0.4217	-6.4304E-2	0.192	4.604	218.731
109000000	9.590	20.876	19.707	2.4375E-2	3.1298E-2	1.1302	0.3873	0.2547	2.3580	0.2866	0.1904	0.3477	0.1753	0.2537	0.2353	0.2292	0.2819	0.2205	0.2838	0.2585	0.2372	1.0175E-3	4.5012E-4	9.5592E-4	0.4403	-7.165E-2	0.359	4.626	239.360
110000000	8.301	15.567	17.215	8.7818E-2	7.2016E-2	1.0976	0.4318	0.2334	2.3348	0.2906	0.1835	0.3546	0.1713	0.2693	0.2294	0.2177	0.2836	0.2194	0.2922	0.2546	0.2338	1.1619E-3	5.7166E-4	1.0777E-3	0.4710	3.5007E-2	0.579	4.593	206.129
111000000	14.363	23.560	16.499	5.6968E-2	7.9507E-3	1.2072	0.4026	0.2487	2.3488	0.2864	0.2021	0.3393	0.1721	0.2559	0.2256	0.2317	0.2868	0.2172	0.2780	0.2671	0.2377	1.0797E-3	5.2414E-4	1.0355E-3	0.4372	-5.3654E-3	0.285	4.630	209.798
112000000	10.755	16.169	19.743	1.8389E-2	0.1058	1.1166	0.4425	0.2503	2.3072	0.3023	0.1845	0.3330	0.1803	0.2612	0.2364	0.2290	0.2733	0.2232	0.2819	0.2537	0.2412	1.1573E-3	6.1216E-4	1.0471E-3	0.5295	3.3529E-2	0.321	4.709	212.568
113000000	13.000	17.855	19.748	4.5383E-2	2.6281E-2	1.1113	0.4311	0.2604	2.3085	0.2917	0.1932	0.3383	0.1768	0.2512	0.2316	0.2348	0.2824	0.2189	0.2923	0.2552	0.2336	1.0391E-3	6.2445E-4	9.7163E-4	0.6061	3.2922E-2	0.382	4.630	219.420
114000000	12.858	14.591	20.431	4.321E-2	0.1196	1.0831	0.4578	0.2559	2.2863	0.2905	0.1941	0.3429	0.1725	0.2530	0.2486	0.2249	0.2734	0.2325	0.2871	0.2540	0.2264	1.046E-3	4.6364E-4	1.0328E-3	0.4493	4.3752E-2	0.206	4.595	218.993
115000000	11.065	18.520	16.705	6.8487E-3	2.6854E-2	0.9285	0.4286	0.2360	2.3353	0.2852	0.1824	0.3470	0.1854	0.2520	0.2260	0.2235	0.2985	0.2349	0.2877	0.2510	0.2265	1.1114E-3	4.3095E-4	1.0426E-3	0.3923	-6.0412E-2	0.536	4.682	216.477
116000000	12.252	24.016	19.856	8.528E-2	0.1444	1.1027	0.4205	0.2536	2.3259	0.3072	0.1819	0.3366	0.1743	0.2473	0.2373	0.2184	0.2971	0.2252	0.2817	0.2633	0.2298	1.0407E-3	4.3968E-4	1.0196E-3	0.4095	1.3459E-2	0.138	4.696	218.739
117000000	9.704	12.749	19.371	0.1207	4.8633E-2	1.3097	0.4747	0.2468	2.2785	0.2802	0.1901	0.3591	0.1706	0.2523	0.2389	0.2240	0.2848	0.2244	0.2839	0.2583	0.2334	1.0943E-3	5.3625E-4	1.0492E-3	0.4569	1.4741E-2	0.305	4.769	214.273
118000000	15.990	17.133	20.132	2.8038E-2	0.1086	1.4404	0.4522	0.2561	2.2918	0.2897	0.2040	0.3382	0.1681	0.2708	0.2205	0.2312	0.2775	0.2173	0.2844	0.2700	0.2283	1.0516E-3	4.8705E-4	1.0128E-3	0.4543	-1.2113E-2	0.125	4.711	221.030
119000000	14.078	17.621	19.941	2.9024E-2	0.1692	0.9764	0.4898	0.2475	2.2628	0.2937	0.1880	0.3507	0.1676	0.2621	0.2419	0.2192	0.2768	0.2312	0.2723	0.2625	0.2339	1.0399E-3	3.6137E-4	1.052E-3	0.3657	-6.6665E-2	0.277	4.594	218.936
120000000	11.512	11.226	19.306	7.705E-3	4.2161E-2	1.2214	0.4344	0.2670	2.2987	0.3053	0.1849	0.3507	0.1590	0.2514	0.2288	0.2236	0.2962	0.2251	0.2836	0.2577	0.2336	9.982E-4	3.522E-4	1.0397E-3	0.3661	-1.9717E-2	0.243	4.810	213.192
121000000	12.215	20.002	19.260	2.9973E-2	1.8292E-2	0.9938	0.4726	0.2265	2.3008	0.2968	0.1880	0.3487	0.1664	0.2501	0.2313	0.2308	0.2878	0.2207	0.2844	0.2614	0.2335	1.0678E-3	4.6838E-4	1.012E-3	0.4333	1.9187E-2	0.099	4.821	228.175
122000000	12.681	19.431	21.504	2.8013E-2	5.447E-2	0.7745	0.4142	0.2715	2.3143	0.2844	0.1851	0.3421	0.1884	0.2594	0.2317	0.2272	0.2817	0.2269	0.2807	0.2632	0.2292	1.0125E-3	4.6547E-4	1.007E-3	0.4378	-3.092E-2	0.309	4.601	220.198
123000000	9.263	20.717	21.737	7.2068E-2	4.3E-2	1.1095	0.4389	0.2673	2.2938	0.2908	0.1905	0.3468	0.1719	0.2722	0.2285	0.2170	0.2822	0.2205	0.2917	0.2591	0.2286	9.9139E-4	4.0073E-4	9.6094E-4	0.4005	1.0167E-2	0.123	4.624	226.346
124000000	17.340	11.224	20.447	2.6767E-2	0.1151	1.1233	0.4378	0.2355	2.3267	0.2802	0.1854	0.3518	0.1826	0.2641	0.2311	0.2238	0.2811	0.2184	0.2885	0.2619	0.2312	9.905E-4	3.3524E-4	9.588E-4	0.3369	4.4798E-2	0.469	4.763	235.533
125000000	10.051	17.814	18.914	5.6655E-2	3.1739E-3	1.2638	0.4149	0.2552	2.3300	0.2826	0.2004	0.3333	0.1838	0.2557	0.2398	0.2323	0.2722	0.2210	0.2867	0.2611	0.2312	1.0527E-3	3.4679E-4	9.9567E-4	0.3454	-8.4731E-2	0.327	4.616	226.872
126000000	11.369	15.040	19.808	2.675E-2	1.3411E-2	1.1585	0.4249	0.2668	2.3083	0.2905	0.1838	0.3525	0.1731	0.2568	0.2372	0.2312	0.2748	0.2169	0.2853	0.2682	0.2296	1.0463E-3	4.6327E-4	9.9281E-4	0.3991	-5.9708E-2	0.262	4.581	225.988
127000000	11.431	19.773	20.412	1.5761E-2	5.6752E-2	1.2364	0.4353	0.2418	2.3229	0.2892	0.2021	0.3366	0.1721	0.2425	0.2604	0.2256	0.2714	0.2321	0.2756	0.2617	0.2306	9.4498E-4	3.4629E-4	9.2298E-4	0.3653	-4.9931E-2	0.284	4.758	240.630
128000000	11.622	16.037	19.175	7.2948E-2	0.1329	1.4501	0.4294	0.2782	2.2924	0.2809	0.2012	0.3465	0.1714	0.2568	0.2318	0.2169	0.2946	0.2262	0.2939	0.2552	0.2247	1.0159E-3	5.0227E-4	9.7301E-4	0.4571	-8.2986E-2	0.245	4.854	229.099
129000000	8.330	19.316	19.636	3.2406E-2	0.1284	1.0164	0.4727	0.2674	2.2598	0.2931	0.1873	0.3385	0.1811	0.2562	0.2463	0.2186	0.2789	0.2235	0.2880	0.2536	0.2348	1.0579E-3	4.2734E-4	1.0244E-3	0.4147	-9.3893E-3	0.331	4.898	224.289
130000000	14.771	15.903	17.034	0.1036	0.1080	1.1946	0.4299	0.2762	2.2939	0.2914	0.1813	0.3547	0.1726	0.2520	0.2382	0.2209	0.2888	0.2210	0.2819	0.2526	0.2445	1.0249E-3	5.1078E-4	9.7806E-4	0.4650	-2.5168E-2	0.472	4.656	231.161
131000000	14.177	26.623	19.975	8.6888E-2	3.6079E-2	0.9831	0.4534	0.2541	2.2925	0.2844	0.1893	0.3514	0.1749	0.2595	0.2276	0.2272	0.2856	0.2270	0.2780	0.2637	0.2314	9.8864E-4	4.0752E-4	9.7144E-4	0.3771	-2.1362E-3	0.412	4.805	234.996
132000000	12.229	11.064	17.217	5.04E-2	3.3162E-2	1.1601	0.4753	0.2299	2.2948	0.2989	0.1835	0.3476	0.1700	0.2635	0.2292	0.2154	0.2919	0.2293	0.2813	0.2564	0.2330	1.0869E-3	3.3365E-4	1.0328E-3	0.3036	-1.9248E-2	0.239	4.623	222.969
133000000	8.148	20.256	19.547	5.9986E-2	6.315E-2	0.9100	0.4755	0.2536	2.2708	0.2982	0.1866	0.3435	0.1717	0.2609	0.2293	0.2184	0.2914	0.2270	0.2755	0.2640	0.2335	1.0872E-3	4.7578E-4	1.049E-3	0.3794	-8.1835E-2	0.276	4.706	223.860
134000000	15.254	17.586	21.285	6.0002E-3	0.1842	1.2704	0.4519	0.2548	2.2934	0.2897	0.1903	0.3510	0.1690	0.2632	0.2310	0.2161	0.2897	0.2266	0.2893	0.2594	0.2247	9.4147E-4	4.8357E-4	9.0482E-4	0.4886	-3.2758E-2	0.495	4.815	245.831
135000000	12.675	19.500	19.177	3.3869E-2	4.2138E-2	1.5430	0.4505	0.2552	2.2943	0.2850	0.1889	0.3490	0.1771	0.2585	0.2343	0.2188	0.2885	0.2236	0.2795	0.2580	0.2389	9.4672E-4	3.2514E-4	9.3554E-4	0.3302	-2.9019E-2	0.454	4.795	226.840
136000000	13.282	15.241	18.134	6.7073E-2	0.1095	1.2640	0.4232	0.2588	2.3180	0.2882	0.1857	0.3387	0.1875	0.2459	0.2353	0.2286	0.2902	0.2257	0.2782	0.2569	0.2391	9.4085E-4	3.5592E-4	9.4042E-4	0.3695	-0.1444	0.359	4.845	233.921
137000000	9.967	24.800	16.358	3.562E-2	4.0891E-2	1.1431	0.4203	0.2595	2.3203	0.2841	0.1932	0.3486	0.1741	0.2613	0.2371	0.2130	0.2885	0.2262	0.2842	0.2588	0.2308	9.7935E-4	4.1753E-4	9.4839E-4	0.3988	-1.2208E-2	0.352	4.636	229.893
138000000	12.195	19.036	21.166	5.2889E-3	9.0091E-2	1.0388	0.4431	0.2029	2.3541	0.3020	0.1896	0.3319	0.1765	0.2529	0.2318	0.2162	0.2991	0.2188	0.2792	0.2597	0.2423	9.4344E-4	3.7347E-4	9.3643E-4	0.3824	-9.8294E-3	0.258	4.678	232.896
139000000	10.214	14.100	19.622	7.9488E-3	0.2103	1.1099	0.4276	0.2422	2.3302	0.2993	0.1805	0.3441	0.1761	0.2507	0.2488	0.2221	0.2784	0.2302	0.2829	0.2579	0.2290	1.132E-3	5.1314E-4	1.0562E-3	0.4345	7.5726E-2	1.045	4.849	206.010
140000000	13.927	15.973	18.831	1.3795E-2	0.1179	1.3483	0.4211	0.2341	2.3448	0.2737	0.1885	0.3466	0.1911	0.2481	0.2312	0.2303	0.2904	0.2193	0.2871	0.2518	0.2418	9.042E-4	4.0828E-4	8.8658E-4	0.4544	-0.1118	0.344	4.784	243.395
141000000	12.981	11.622	18.322	8.0546E-2	0.1513	1.1773	0.3977	0.2595	2.3427	0.2846	0.1917	0.3481	0.1755	0.2609	0.2356	0.2212	0.2822	0.2226	0.2771	0.2629	0.2374	9.1037E-4	3.0264E-4	9.0382E-4	0.3477	1.3219E-2	0.384	4.603	243.240
142000000	11.518	18.400	19.018	9.0049E-2	0.1344	1.0984	0.4325	0.2347	2.3327	0.2858	0.1902	0.3473	0.1766	0.2630	0.2390	0.2193	0.2786	0.2076	0.3085	0.2524	0.2315	9.5766E-4	3.5552E-4	9.1241E-4	0.3675	-4.808E-2	0.354	4.693	234.577
143000000	11.052	15.015	20.049	4.9618E-3	1.9842E-2	1.2598	0.4459	0.2508	2.3033	0.2995	0.1809	0.3416	0.1781	0.2652	0.2207	0.2287	0.2854	0.2169	0.2838	0.2644	0.2349	9.9009E-4	3.7786E-4	9.7347E-4	0.3686	-3.3578E-3	0.182	4.748	230.327
144000000	12.343	28.604	17.388	1.3373E-2	0.1250	0.9841	0.4484	0.2656	2.2861	0.3009	0.1879	0.3383	0.1729	0.2582	0.2356	0.2241	0.2821	0.2218	0.2862	0.2608	0.2311	9.8671E-4	4.3367E-4	9.3644E-4	0.4417	1.2381E-2	0.218	4.518	224.319
145000000	10.866	9.686	19.939	4.2733E-2	0.1299	0.9691	0.4116	0.2469	2.3415	0.2925	0.1901	0.3379	0.1795	0.2598	0.2441	0.2160	0.2802	0.2315	0.2693	0.2583	0.2408	9.96E-4	3.6563E-4	9.8171E-4	0.3848	4.9294E-2	0.892	4.947	239.870
146000000	8.283	21.783	20.120	8.5338E-2	6.7737E-3	1.1135	0.4438	0.2565	2.2996	0.2833	0.1919	0.3516	0.1732	0.2630	0.2355	0.2172	0.2844	0.2166	0.2799	0.2582	0.2453	1.0373E-3	3.8468E-4	9.9666E-4	0.3676	1.2874E-2	0.354	4.621	227.663
147000000	11.697	12.255	17.619	5.917E-2	3.1267E-2	0.9117	0.4504	0.2558	2.2938	0.2966	0.1864	0.3370	0.1799	0.2762	0.2362	0.2111	0.2765	0.2225	0.2885	0.2514	0.2377	9.3583E-4	2.9731E-4	9.3952E-4	0.3015	-8.5387E-2	0.331	4.719	237.253
148000000	10.792	18.982	18.723	4.6747E-2	1.2914E-2	1.2933	0.4255	0.2323	2.3422	0.2920	0.1877	0.3379	0.1823	0.2662	0.2283	0.2308	0.2747	0.2222	0.2834	0.2563	0.2382	1.0128E-3	3.1289E-4	9.7315E-4	0.3004	-5.8751E-2	0.120	4.724	230.091
149000000	9.836	13.845	17.313	4.1443E-2	6.6332E-2	0.9875	0.4291	0.2442	2.3267	0.2944	0.1915	0.3486	0.1656	0.2573	0.2452	0.2290	0.2685	0.2174	0.2786	0.2576	0.2464	1.0345E-3	4.3722E-4	9.8974E-4	0.3875	3.0277E-2	0.229	4.707	231.667
150000000	11.618	19.379	18.194	6.4771E-2	3.0846E-3	1.3061	0.4066	0.2412	2.3522	0.2890	0.1849	0.3462	0.1799	0.2693	0.2307	0.2102	0.2898	0.2187	0.2811	0.2692	0.2310	9.7531E-4	3.3932E-4	9.437E-4	0.3438	9.2345E-3	0.275	4.735	231.711
151000000	9.093	16.697	18.114	4.5078E-2	7.8088E-2	1.0258	0.4705	0.2516	2.2779	0.2914	0.2024	0.3315	0.1747	0.2710	0.2301	0.2127	0.2862	0.2209	0.2861	0.2614	0.2315	1.0808E-3	5.229E-4	9.7444E-4	0.4846	-3.7431E-2	0.287	4.710	225.425
152000000	10.084	22.908	21.941	4.8505E-2	6.2489E-2	1.2110	0.4652	0.2711	2.2637	0.2984	0.1883	0.3330	0.1803	0.2701	0.2324	0.2171	0.2803	0.2230	0.2820	0.2646	0.2304	9.9645E-4	4.2143E-4	9.5605E-4	0.4194	-5.7943E-2	0.377	5.021	230.467
153000000	13.160	18.621	19.133	3.6877E-3	5.639E-2	1.0942	0.4330	0.2666	2.3004	0.2830	0.1810	0.3547	0.1814	0.2602	0.2264	0.2252	0.2882	0.2219	0.2808	0.2498	0.2475	1.0798E-3	5.4397E-4	9.9901E-4	0.5165	-2.1349E-2	0.497	4.720	227.684
154000000	18.227	16.267	18.447	8.323E-2	9.4675E-2	1.2670	0.4264	0.2719	2.3017	0.2810	0.1875	0.3537	0.1778	0.2572	0.2251	0.2204	0.2973	0.2165	0.2831	0.2611	0.2392	1.0198E-3	4.3815E-4	9.6982E-4	0.3998	9.3085E-3	0.390	4.703	231.420
155000000	12.331	19.392	18.147	7.1561E-3	4.5602E-2	1.0009	0.4570	0.2810	2.2620	0.2974	0.1918	0.3219	0.1889	0.2578	0.2486	0.2105	0.2830	0.2277	0.2834	0.2591	0.2298	9.4061E-4	3.6268E-4	9.7696E-4	0.4025	-2.6113E-2	0.310	4.627	230.156
156000000	11.032	14.920	16.475	8.6313E-3	1.6535E-2	0.9951	0.4752	0.2601	2.2647	0.3059	0.1910	0.3258	0.1773	0.2626	0.2256	0.2230	0.2888	0.2189	0.2775	0.2738	0.2299	1.042E-3	4.5366E-4	9.9904E-4	0.4111	1.4878E-2	0.125	4.615	233.275
157000000	12.393	30.410	18.573	1.4153E-2	0.1503	1.1849	0.4312	0.2621	2.3068	0.3106	0.1727	0.3396	0.1771	0.2653	0.2337	0.2106	0.2904	0.2271	0.2751	0.2621	0.2356	9.6646E-4	3.4169E-4	9.126E-4	0.3701	-1.5652E-2	0.534	4.695	242.722
158000000	11.827	14.756	22.259	3.611E-2	3.1888E-3	1.0029	0.3894	0.2548	2.3558	0.2857	0.1970	0.3298	0.1875	0.2640	0.2273	0.2200	0.2887	0.2222	0.2953	0.2510	0.2314	1.035E-3	4.5804E-4	1.011E-3	0.4193	4.8337E-2	0.281	4.584	225.196
159000000	9.220	11.079	19.559	4.8303E-3	5.4327E-2	1.2538	0.4367	0.2951	2.2682	0.2971	0.1768	0.3422	0.1838	0.2639	0.2486	0.2083	0.2792	0.2235	0.2841	0.2643	0.2280	9.7775E-4	3.2679E-4	9.4889E-4	0.3287	-1.0206E-3	0.565	4.696	233.240
160000000	11.445	16.706	18.937	4.7981E-2	5.3555E-2	1.0259	0.4459	0.2681	2.2860	0.2963	0.1943	0.3376	0.1718	0.2578	0.2316	0.2238	0.2867	0.2125	0.2802	0.2661	0.2412	9.8177E-4	3.9215E-4	9.6397E-4	0.3954	-3.8204E-3	0.186	4.732	232.074
161000000	9.787	16.326	19.049	7.7039E-2	4.9791E-2	1.2753	0.4475	0.2872	2.2652	0.2908	0.1888	0.3357	0.1846	0.2677	0.2385	0.2143	0.2795	0.2204	0.2808	0.2683	0.2305	1.027E-3	3.8806E-4	1.0113E-3	0.3860	-6.6918E-2	0.305	4.708	219.928
162000000	11.679	16.757	18.954	2.4178E-2	0.1072	1.2062	0.4696	0.2897	2.2407	0.2966	0.1947	0.3323	0.1765	0.2603	0.2354	0.2284	0.2759	0.2342	0.2781	0.2579	0.2299	1.12E-3	5.3469E-4	1.0686E-3	0.4444	7.197E-3	0.427	4.722	222.287
163000000	10.864	26.543	16.672	4.0133E-2	6.3878E-2	1.0169	0.4464	0.2570	2.2966	0.2905	0.1957	0.3409	0.1730	0.2698	0.2277	0.2018	0.3007	0.2293	0.2684	0.2572	0.2451	1.0919E-3	5.2982E-4	1.0431E-3	0.4622	-7.8182E-2	0.553	4.652	210.663
164000000	9.252	23.643	18.417	3.9118E-2	2.8477E-2	1.2458	0.4475	0.2679	2.2846	0.2733	0.2011	0.3508	0.1748	0.2672	0.2288	0.2118	0.2922	0.2221	0.2847	0.2577	0.2355	1.0272E-3	4.961E-4	1.0083E-3	0.4315	-1.4831E-2	0.467	4.779	218.748
165000000	10.774	11.701	17.655	3.1418E-2	9.613E-2	1.2299	0.4357	0.2868	2.2775	0.2814	0.1951	0.3468	0.1768	0.2514	0.2363	0.2256	0.2867	0.2125	0.2929	0.2570	0.2376	1.1816E-3	5.2513E-4	1.1007E-3	0.4580	5.0077E-2	0.202	4.535	212.015
166000000	15.755	19.405	17.737	7.1892E-2	5.51E-2	1.1023	0.4586	0.2412	2.3002	0.2896	0.1872	0.3519	0.1713	0.2535	0.2389	0.2258	0.2818	0.2182	0.2920	0.2594	0.2304	1.1095E-3	4.8102E-4	1.0602E-3	0.4034	-3.3239E-2	0.482	4.617	217.996
167000000	13.883	17.758	19.524	3.6136E-3	0.1403	1.2915	0.4343	0.2621	2.3036	0.2895	0.1906	0.3542	0.1657	0.2622	0.2333	0.2119	0.2925	0.2273	0.2684	0.2645	0.2398	1.1151E-3	4.847E-4	1.0413E-3	0.4159	-4.6702E-2	0.189	4.606	215.548
168000000	11.559	21.585	18.113	4.5061E-2	9.7496E-2	1.1648	0.4648	0.2369	2.2982	0.2965	0.1833	0.3448	0.1755	0.2739	0.2302	0.2110	0.2850	0.2173	0.2857	0.2567	0.2402	1.0607E-3	3.6876E-4	1.0407E-3	0.3482	-9.5289E-3	0.561	4.633	219.174
169000000	8.515	19.623	18.879	2.8371E-2	1.7097E-2	1.0543	0.4429	0.2876	2.2694	0.2861	0.1809	0.3555	0.1776	0.2643	0.2270	0.2194	0.2894	0.2198	0.2810	0.2627	0.2364	1.055E-3	3.9015E-4	1.0267E-3	0.3571	3.8949E-2	0.385	4.578	227.786
170000000	15.938	12.908	16.083	1.2521E-2	3.9528E-2	0.9314	0.4357	0.2584	2.3059	0.2866	0.1844	0.3428	0.1862	0.2626	0.2304	0.2208	0.2862	0.2265	0.2802	0.2473	0.2460	1.0834E-3	4.1567E-4	1.0726E-3	0.3935	2.4413E-2	0.147	4.701	209.885
