state	cp1.kappa	cp2.kappa	cp3.kappa	cp1.alpha	cp2.alpha	cp3.alpha	cp1.mu	cp2.mu	cp3.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
170000000	11.747	15.528	17.151	0.1064	3.212E-3	1.2773	0.4827	0.2290	2.2883	0.2911	0.1973	0.3424	0.1692	0.2663	0.2265	0.2280	0.2792	0.2268	0.2763	0.2611	0.2358	1.0368E-3	5.5554E-4	1.0182E-3	0.5657	-5.0753E-2	0.317	4.646	222.114
171000000	14.859	21.443	17.886	4.2741E-3	1.2697E-2	1.0678	0.4335	0.2504	2.3161	0.2914	0.1941	0.3339	0.1806	0.2466	0.2409	0.2298	0.2827	0.2323	0.2695	0.2606	0.2376	9.8644E-4	5.2619E-4	9.4675E-4	0.5004	-3.2586E-2	0.283	4.819	235.978
172000000	9.502	15.260	17.027	1.5126E-2	4.269E-2	1.2519	0.4540	0.2711	2.2750	0.2906	0.1852	0.3477	0.1765	0.2532	0.2345	0.2296	0.2827	0.2240	0.2803	0.2654	0.2303	9.8554E-4	4.3306E-4	9.6943E-4	0.4250	-8.7813E-2	0.229	4.695	230.382
173000000	13.836	25.122	17.221	9.1919E-3	5.5204E-2	1.0740	0.4782	0.2664	2.2553	0.2874	0.1804	0.3455	0.1867	0.2530	0.2354	0.2184	0.2932	0.2106	0.2847	0.2676	0.2371	9.2233E-4	3.6112E-4	9.3969E-4	0.3954	-3.478E-2	0.189	4.606	239.777
174000000	9.759	15.637	21.349	1.5665E-2	3.7383E-2	1.3450	0.4518	0.2378	2.3103	0.2836	0.1883	0.3437	0.1844	0.2443	0.2326	0.2388	0.2843	0.2156	0.2826	0.2654	0.2365	1.0684E-3	4.6973E-4	9.9022E-4	0.4488	2.706E-2	0.215	4.714	228.954
175000000	9.382	16.783	21.038	5.066E-2	0.1258	1.2026	0.4578	0.2559	2.2863	0.2870	0.1860	0.3542	0.1728	0.2550	0.2378	0.2177	0.2895	0.2231	0.2878	0.2563	0.2329	9.973E-4	4.0619E-4	9.5221E-4	0.4106	-1.0047E-2	0.202	4.595	229.541
176000000	11.512	15.777	18.461	5.4663E-2	0.1231	0.9267	0.4325	0.2617	2.3058	0.2734	0.1894	0.3504	0.1868	0.2549	0.2235	0.2268	0.2948	0.2259	0.2809	0.2637	0.2295	1.0028E-3	4.6329E-4	9.6025E-4	0.4426	-0.1078	0.501	4.944	234.414
177000000	9.006	15.710	18.175	3.852E-2	8.8743E-2	1.1166	0.4293	0.2632	2.3075	0.2815	0.1934	0.3391	0.1860	0.2623	0.2275	0.2268	0.2834	0.2136	0.2904	0.2647	0.2312	9.8789E-4	3.5308E-4	9.5659E-4	0.3755	-5.0407E-2	0.268	4.709	229.951
178000000	14.051	14.282	20.928	2.4887E-2	8.203E-2	1.3378	0.4460	0.2907	2.2632	0.2802	0.1931	0.3557	0.1710	0.2598	0.2298	0.2158	0.2947	0.2361	0.2765	0.2541	0.2333	1.0114E-3	3.822E-4	9.82E-4	0.3789	-2.6029E-3	0.531	4.602	237.174
179000000	12.898	23.263	20.701	6.5132E-2	5.6941E-2	1.1741	0.4725	0.2900	2.2375	0.2918	0.1911	0.3315	0.1855	0.2772	0.2293	0.2079	0.2855	0.2246	0.2893	0.2568	0.2294	9.8211E-4	4.0028E-4	9.8064E-4	0.4029	3.68E-2	0.431	4.616	224.538
180000000	10.653	17.773	17.790	6.4503E-2	4.5613E-2	1.2044	0.4318	0.2775	2.2908	0.2722	0.1917	0.3612	0.1749	0.2616	0.2348	0.2178	0.2858	0.2247	0.2858	0.2508	0.2386	9.8258E-4	4.0211E-4	9.6816E-4	0.4132	2.7758E-2	0.536	4.640	220.789
181000000	11.607	19.202	19.440	5.5032E-2	7.1068E-2	1.0920	0.4637	0.2512	2.2851	0.3026	0.1834	0.3347	0.1794	0.2603	0.2253	0.2305	0.2839	0.2070	0.2852	0.2717	0.2362	1.1284E-3	4.8335E-4	1.0734E-3	0.4341	2.7486E-2	0.335	4.599	205.131
182000000	13.623	18.421	18.746	8.7465E-2	0.1963	1.2648	0.4633	0.2718	2.2649	0.2905	0.1917	0.3473	0.1706	0.2571	0.2276	0.2227	0.2925	0.2193	0.2863	0.2582	0.2362	1.1887E-3	6.4976E-4	1.066E-3	0.5460	-1.716E-2	0.206	4.607	209.597
183000000	11.457	22.492	19.920	1.4925E-2	3.8498E-2	1.1759	0.4383	0.2644	2.2973	0.2922	0.1910	0.3380	0.1788	0.2642	0.2361	0.2110	0.2887	0.2266	0.2719	0.2610	0.2406	1.188E-3	6.0354E-4	1.0449E-3	0.5042	-3.3484E-3	0.328	4.673	217.888
184000000	15.925	14.503	21.133	1.7532E-2	0.1044	1.1643	0.4889	0.2763	2.2348	0.3029	0.1843	0.3336	0.1792	0.2636	0.2458	0.2142	0.2764	0.2134	0.2880	0.2614	0.2372	1.0378E-3	4.2284E-4	1.0077E-3	0.3874	-6.8958E-2	0.225	4.687	220.496
185000000	10.850	20.039	18.962	4.0849E-2	0.1042	1.2122	0.4307	0.2534	2.3159	0.2842	0.1887	0.3497	0.1775	0.2606	0.2338	0.2235	0.2820	0.2091	0.2754	0.2616	0.2539	1.0597E-3	4.6276E-4	1.0636E-3	0.4416	2.5424E-2	0.377	4.613	211.971
186000000	12.728	16.952	17.431	6.1875E-2	0.2617	1.3224	0.4646	0.2458	2.2897	0.2945	0.1845	0.3481	0.1728	0.2573	0.2350	0.2157	0.2920	0.2278	0.2718	0.2633	0.2372	1.1786E-3	6.6364E-4	1.122E-3	0.5480	-5.279E-2	0.265	4.692	203.668
187000000	13.436	18.454	17.704	5.8091E-2	8.0022E-2	1.0199	0.4197	0.2460	2.3343	0.2907	0.1893	0.3350	0.1850	0.2593	0.2493	0.2190	0.2723	0.2153	0.2941	0.2583	0.2323	1.0831E-3	4.7576E-4	1.0065E-3	0.4424	-7.3059E-2	0.230	4.716	212.961
188000000	11.692	13.778	20.191	3.5175E-2	1.1791E-2	1.0542	0.4617	0.2304	2.3079	0.2928	0.1938	0.3492	0.1642	0.2688	0.2279	0.2121	0.2912	0.2128	0.2950	0.2559	0.2364	1.1214E-3	4.6685E-4	1.1121E-3	0.4113	-4.3295E-2	0.308	4.864	206.805
189000000	9.278	16.264	16.755	5.7331E-2	1.257E-2	1.2997	0.4281	0.2343	2.3376	0.3003	0.1916	0.3294	0.1787	0.2532	0.2405	0.2224	0.2840	0.2183	0.2990	0.2531	0.2297	1.0914E-3	5.1797E-4	1.0427E-3	0.4464	-7.4577E-2	0.849	4.701	215.037
190000000	10.578	9.829	17.838	3.9159E-2	2.1384E-2	1.1316	0.4303	0.2401	2.3295	0.3024	0.1853	0.3307	0.1816	0.2721	0.2293	0.2250	0.2736	0.2211	0.2745	0.2541	0.2503	1.1289E-3	4.8511E-4	1.0994E-3	0.4299	-5.1681E-2	0.350	4.543	205.535
191000000	13.228	14.908	17.753	4.6423E-3	0.1062	1.2930	0.4894	0.2437	2.2669	0.2821	0.1995	0.3533	0.1651	0.2509	0.2407	0.2362	0.2721	0.2348	0.2724	0.2525	0.2403	1.171E-3	5.168E-4	1.0833E-3	0.4253	-3.625E-2	0.414	4.643	209.696
192000000	12.637	15.760	19.856	3.0014E-2	2.7104E-2	1.1908	0.4377	0.2872	2.2751	0.2922	0.1746	0.3482	0.1850	0.2682	0.2166	0.2278	0.2874	0.2222	0.2880	0.2504	0.2394	1.0423E-3	4.3507E-4	1.0185E-3	0.4026	3.9908E-2	0.419	4.616	217.248
193000000	9.362	15.801	21.000	6.576E-2	2.8921E-3	1.1189	0.4824	0.2519	2.2657	0.2965	0.1785	0.3528	0.1722	0.2695	0.2439	0.2189	0.2678	0.2234	0.2748	0.2565	0.2454	1.0802E-3	5.9548E-4	1.0249E-3	0.5621	3.8196E-3	0.230	4.822	218.548
194000000	11.581	21.644	17.626	1.7405E-2	4.4596E-2	1.0462	0.4349	0.2608	2.3043	0.2889	0.1919	0.3461	0.1731	0.2570	0.2444	0.2067	0.2919	0.2275	0.2768	0.2617	0.2340	1.0752E-3	3.6577E-4	1.0316E-3	0.3432	2.7628E-2	0.382	4.524	214.257
195000000	12.359	17.783	18.986	7.782E-2	4.357E-2	1.0574	0.4735	0.2466	2.2799	0.2863	0.1871	0.3479	0.1787	0.2683	0.2368	0.2137	0.2811	0.2246	0.2752	0.2608	0.2394	1.1E-3	4.6852E-4	1.0435E-3	0.4203	7.209E-2	0.251	4.670	221.385
196000000	10.050	17.344	20.033	8.0805E-2	4.6174E-3	1.2482	0.3948	0.2799	2.3253	0.2920	0.1952	0.3366	0.1763	0.2469	0.2355	0.2242	0.2934	0.2123	0.2993	0.2557	0.2328	9.9356E-4	3.9336E-4	9.6099E-4	0.3848	1.2091E-2	0.073	4.588	230.800
197000000	13.793	21.982	19.307	7.5971E-2	0.3309	0.9570	0.4765	0.2625	2.2609	0.2979	0.1841	0.3377	0.1804	0.2500	0.2308	0.2332	0.2860	0.2201	0.2866	0.2608	0.2326	9.5376E-4	3.9102E-4	9.1389E-4	0.4087	-3.9827E-2	0.283	4.593	239.032
198000000	12.604	22.026	17.429	5.8584E-2	0.2585	1.0510	0.4736	0.2514	2.2750	0.3030	0.1825	0.3495	0.1651	0.2502	0.2353	0.2238	0.2907	0.2290	0.2834	0.2532	0.2344	9.7959E-4	3.6662E-4	9.6412E-4	0.3598	-4.5486E-2	0.245	4.989	234.059
199000000	12.279	15.587	17.560	1.3156E-2	1.9449E-2	1.0716	0.4585	0.2448	2.2967	0.2950	0.1892	0.3382	0.1776	0.2597	0.2323	0.2127	0.2952	0.2131	0.2910	0.2644	0.2315	9.6325E-4	4.0151E-4	9.3826E-4	0.4023	8.7697E-2	0.251	4.598	236.579
200000000	14.072	15.046	20.606	8.7121E-2	2.759E-2	1.1307	0.4676	0.2272	2.3052	0.2976	0.1833	0.3432	0.1759	0.2589	0.2346	0.2192	0.2872	0.2165	0.2864	0.2620	0.2350	1.0164E-3	5.2757E-4	9.6196E-4	0.5031	3.003E-2	0.322	4.722	230.414
