state	cp1.kappa	cp2.kappa	cp3.kappa	cp1.alpha	cp2.alpha	cp3.alpha	cp1.mu	cp2.mu	cp3.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
85000000	10.721	15.570	17.847	0.1028	5.3576E-2	1.1988	0.4574	0.2466	2.2960	0.2880	0.1926	0.3443	0.1752	0.2652	0.2332	0.2289	0.2726	0.2240	0.2838	0.2584	0.2338	1.1112E-3	4.1282E-4	1.0529E-3	0.3919	-8.5432E-3	0.448	4.610	211.857
86000000	12.548	24.002	19.113	4.6959E-2	0.2490	1.0072	0.4687	0.2446	2.2867	0.2968	0.1830	0.3607	0.1595	0.2648	0.2309	0.2114	0.2930	0.2222	0.2879	0.2617	0.2282	1.109E-3	4.6444E-4	1.1065E-3	0.4100	-5.507E-2	0.522	4.929	205.155
87000000	10.594	14.690	17.112	3.7516E-2	1.8781E-2	1.0750	0.4408	0.2271	2.3320	0.2901	0.1899	0.3348	0.1852	0.2660	0.2369	0.2202	0.2770	0.2256	0.2839	0.2581	0.2325	1.0589E-3	5.076E-4	1.0279E-3	0.4725	1.0929E-3	0.738	4.879	221.996
88000000	11.836	15.016	19.537	6.3684E-3	2.4775E-2	0.9930	0.4383	0.2628	2.2989	0.2930	0.2042	0.3423	0.1605	0.2575	0.2305	0.2240	0.2880	0.2134	0.2899	0.2548	0.2419	1.1409E-3	5.4468E-4	1.0138E-3	0.4831	-5.2256E-2	0.524	4.553	216.939
89000000	12.648	15.615	18.718	8.4869E-2	3.807E-2	1.1297	0.4709	0.2815	2.2475	0.2970	0.1880	0.3373	0.1777	0.2634	0.2472	0.2169	0.2724	0.2259	0.2878	0.2520	0.2343	1.1914E-3	5.4453E-4	1.1228E-3	0.4362	3.5162E-2	0.376	4.627	200.255
90000000	11.566	13.975	18.406	3.6367E-2	3.4731E-2	1.0624	0.4315	0.2807	2.2878	0.2941	0.1877	0.3304	0.1878	0.2511	0.2374	0.2249	0.2865	0.2152	0.2928	0.2670	0.2250	1.1801E-3	5.3432E-4	1.132E-3	0.4237	5.3691E-2	0.564	4.495	197.753
91000000	15.433	19.660	17.488	1.4412E-2	3.8906E-2	1.3112	0.4488	0.2368	2.3145	0.2879	0.1951	0.3493	0.1676	0.2752	0.2352	0.2154	0.2741	0.2185	0.2775	0.2687	0.2353	1.1525E-3	6.1661E-4	1.0398E-3	0.5146	-1.0575E-3	0.334	4.586	214.604
92000000	12.802	24.188	17.725	4.0845E-2	5.309E-2	1.0896	0.4601	0.2252	2.3147	0.2947	0.1766	0.3571	0.1716	0.2633	0.2359	0.2159	0.2849	0.2181	0.2885	0.2566	0.2368	1.1227E-3	4.3038E-4	1.063E-3	0.3740	-1.8736E-2	0.264	4.433	204.614
93000000	15.786	14.202	20.560	5.2435E-2	0.1965	1.0672	0.4718	0.2422	2.2860	0.2832	0.1959	0.3446	0.1764	0.2683	0.2395	0.2110	0.2813	0.2190	0.2933	0.2601	0.2276	1.0812E-3	4.9718E-4	1.0486E-3	0.4274	-4.5693E-2	0.113	4.594	217.336
94000000	13.805	17.488	19.061	4.9253E-2	0.1149	1.1683	0.4935	0.2645	2.2420	0.3000	0.1916	0.3365	0.1719	0.2613	0.2237	0.2217	0.2932	0.2241	0.2811	0.2641	0.2306	1.0641E-3	4.7948E-4	1.0373E-3	0.4357	-2.5473E-2	0.421	4.606	214.372
95000000	12.757	24.459	18.108	1.715E-2	1.9885E-2	1.2423	0.4861	0.2281	2.2857	0.2792	0.1779	0.3587	0.1841	0.2484	0.2346	0.2263	0.2906	0.2202	0.2799	0.2629	0.2370	1.1214E-3	5.2155E-4	1.0534E-3	0.4412	-3.9311E-3	0.322	4.608	216.052
96000000	12.241	14.630	17.671	4.4723E-2	4.0945E-2	1.1641	0.4022	0.2803	2.3175	0.3027	0.1790	0.3456	0.1728	0.2537	0.2314	0.2119	0.3031	0.2319	0.2818	0.2523	0.2340	1.1288E-3	4.4392E-4	1.0723E-3	0.3823	-1.1072E-2	0.653	4.596	213.645
97000000	12.245	25.677	18.441	1.1844E-2	2.9547E-2	1.0152	0.4605	0.2453	2.2942	0.2959	0.1948	0.3446	0.1647	0.2595	0.2344	0.2256	0.2805	0.2214	0.2851	0.2629	0.2306	1.0628E-3	5.0037E-4	1.0758E-3	0.4747	-1.7937E-2	0.368	4.803	216.444
98000000	9.502	17.352	18.881	8.8781E-2	5.8181E-2	1.1642	0.4298	0.2912	2.2791	0.2865	0.1942	0.3509	0.1684	0.2674	0.2294	0.2251	0.2781	0.2313	0.2910	0.2499	0.2278	1.0604E-3	3.6078E-4	1.0415E-3	0.3290	4.5284E-2	0.313	4.622	216.638
99000000	9.712	14.369	18.603	1.1386E-2	3.4495E-2	1.1844	0.3961	0.2285	2.3754	0.3025	0.1993	0.3213	0.1769	0.2655	0.2263	0.2195	0.2887	0.2207	0.2964	0.2486	0.2343	1.026E-3	3.4902E-4	1.0414E-3	0.3473	-1.0045E-3	0.166	4.524	213.996
100000000	11.996	14.970	20.942	1.5698E-2	5.5482E-2	0.9540	0.4933	0.2622	2.2445	0.2995	0.2031	0.3258	0.1716	0.2732	0.2366	0.2270	0.2632	0.2181	0.2762	0.2652	0.2405	1.0868E-3	4.499E-4	1.0689E-3	0.4071	-1.2246E-3	0.412	4.648	206.629
101000000	14.055	15.969	19.057	7.4973E-2	3.657E-2	1.0263	0.4625	0.2539	2.2836	0.2947	0.1833	0.3380	0.1840	0.2515	0.2365	0.2226	0.2893	0.2198	0.2933	0.2587	0.2282	1.096E-3	4.6426E-4	1.0622E-3	0.4131	-5.9485E-2	0.487	4.638	214.516
102000000	16.933	20.599	18.070	4.7955E-2	2.9165E-2	1.0472	0.4754	0.2641	2.2605	0.3012	0.1828	0.3451	0.1709	0.2639	0.2311	0.2160	0.2890	0.2278	0.2826	0.2544	0.2352	1.1112E-3	5.1379E-4	1.0574E-3	0.4420	-1.808E-2	0.345	4.737	220.226
103000000	15.848	14.248	19.564	0.1649	0.1109	1.0336	0.4171	0.2271	2.3559	0.2958	0.1907	0.3394	0.1741	0.2496	0.2375	0.2210	0.2919	0.2183	0.2921	0.2597	0.2299	1.1218E-3	4.9853E-4	1.0908E-3	0.4813	-3.4231E-2	0.206	4.608	209.376
104000000	10.156	27.214	19.152	5.6034E-2	0.1286	1.1886	0.4061	0.2570	2.3369	0.2984	0.1828	0.3435	0.1753	0.2627	0.2314	0.2153	0.2906	0.2310	0.2763	0.2584	0.2343	1.142E-3	4.4583E-4	1.1069E-3	0.3930	-6.772E-2	0.241	4.725	208.064
105000000	13.157	18.689	21.286	7.1783E-2	3.412E-2	0.9652	0.4386	0.2426	2.3188	0.2878	0.1878	0.3473	0.1771	0.2617	0.2247	0.2229	0.2907	0.2175	0.2862	0.2612	0.2351	9.6888E-4	4.1085E-4	9.6111E-4	0.3927	-2.1631E-3	0.219	4.599	236.579
106000000	15.939	17.159	20.052	1.5899E-2	5.9716E-3	1.0722	0.4286	0.2641	2.3073	0.2855	0.1826	0.3521	0.1798	0.2597	0.2466	0.2121	0.2815	0.2249	0.2818	0.2595	0.2339	1.0398E-3	3.1577E-4	1.0126E-3	0.3013	2.5767E-2	0.580	4.688	226.193
107000000	11.550	22.296	18.180	0.1195	4.2489E-2	1.2698	0.4475	0.2330	2.3195	0.2927	0.1797	0.3486	0.1790	0.2546	0.2330	0.2203	0.2921	0.2125	0.2816	0.2667	0.2392	1.0426E-3	4.0247E-4	1.0379E-3	0.3998	1.7019E-2	0.624	4.606	221.079
108000000	13.397	17.380	17.032	7.0331E-3	3.2302E-2	1.0462	0.4551	0.2637	2.2812	0.2947	0.1860	0.3411	0.1782	0.2605	0.2405	0.2188	0.2803	0.2215	0.2893	0.2634	0.2258	1.0995E-3	5.3343E-4	1.0354E-3	0.4434	-1.8346E-2	0.450	4.694	216.270
109000000	10.541	17.471	22.224	3.2021E-2	8.1984E-2	1.1733	0.4505	0.2576	2.2920	0.2944	0.1843	0.3517	0.1696	0.2628	0.2285	0.2220	0.2867	0.2246	0.2721	0.2624	0.2409	1.0531E-3	4.7218E-4	1.0416E-3	0.4392	-2.506E-2	0.319	4.651	211.742
110000000	10.828	11.689	21.342	5.4592E-2	3.0846E-2	1.1099	0.4687	0.2337	2.2976	0.2933	0.1790	0.3482	0.1794	0.2597	0.2268	0.2201	0.2934	0.2134	0.2854	0.2631	0.2381	1.0873E-3	4.9781E-4	1.0245E-3	0.4341	4.2308E-2	0.603	4.656	218.639
111000000	12.294	29.192	20.440	2.2921E-2	9.4404E-2	1.0736	0.4063	0.2489	2.3448	0.2888	0.1870	0.3432	0.1809	0.2584	0.2431	0.2126	0.2859	0.2152	0.2706	0.2663	0.2479	1.004E-3	4.4833E-4	9.916E-4	0.4275	-2.6979E-2	0.286	4.712	219.597
112000000	9.025	16.030	18.192	3.9817E-2	0.1045	1.1129	0.5045	0.2627	2.2328	0.2893	0.1959	0.3522	0.1625	0.2599	0.2293	0.2134	0.2975	0.2254	0.2779	0.2555	0.2412	1.1056E-3	5.6161E-4	1.0037E-3	0.5280	-4.4561E-2	0.238	4.610	214.198
113000000	12.003	20.227	17.844	1.1823E-2	3.1846E-2	1.0302	0.4550	0.2605	2.2845	0.3018	0.1856	0.3370	0.1757	0.2543	0.2322	0.2253	0.2882	0.2120	0.2862	0.2673	0.2345	1.0712E-3	5.1781E-4	1.0057E-3	0.4733	-4.0829E-3	0.226	4.720	214.797
114000000	11.299	17.571	19.782	5.3339E-2	3.3103E-2	1.3904	0.4294	0.2810	2.2896	0.2864	0.1858	0.3515	0.1763	0.2641	0.2269	0.2205	0.2886	0.2288	0.2758	0.2607	0.2347	9.9441E-4	4.3701E-4	1.0035E-3	0.4311	-3.7842E-3	0.295	4.594	221.037
115000000	12.588	23.129	21.640	5.2733E-2	6.8581E-2	1.0006	0.4621	0.2421	2.2958	0.2971	0.1865	0.3412	0.1752	0.2639	0.2236	0.2220	0.2905	0.2185	0.2934	0.2545	0.2336	1.0091E-3	4.0244E-4	1.0157E-3	0.3879	-1.1387E-2	0.266	4.493	214.746
116000000	9.995	13.166	16.718	5.4938E-2	0.1761	1.1194	0.4883	0.2529	2.2589	0.2903	0.2062	0.3308	0.1728	0.2562	0.2329	0.2208	0.2902	0.2284	0.2811	0.2650	0.2255	1.0415E-3	4.8508E-4	9.8162E-4	0.4430	4.5897E-3	0.209	4.653	220.174
117000000	14.063	15.737	21.840	6.6736E-2	4.328E-2	1.0677	0.4911	0.2657	2.2431	0.2872	0.1821	0.3542	0.1765	0.2508	0.2460	0.2179	0.2853	0.2346	0.2831	0.2530	0.2293	1.0335E-3	4.1994E-4	1.0282E-3	0.3968	-7.6908E-2	0.427	4.602	215.535
118000000	10.106	15.605	17.727	2.9862E-2	7.9758E-3	0.9731	0.4220	0.2535	2.3245	0.2995	0.1747	0.3405	0.1852	0.2590	0.2393	0.2164	0.2853	0.2248	0.2774	0.2547	0.2431	1.0242E-3	3.7932E-4	9.9469E-4	0.3750	-7.5536E-2	0.395	4.696	223.295
119000000	10.033	15.839	18.520	4.6949E-2	5.7681E-2	1.1362	0.4526	0.2577	2.2897	0.2937	0.1850	0.3447	0.1766	0.2523	0.2401	0.2225	0.2852	0.2290	0.2669	0.2567	0.2474	1.0352E-3	4.4484E-4	1.0026E-3	0.4297	-1.3282E-2	0.403	4.687	229.895
120000000	14.277	16.130	20.256	2.9126E-2	3.2696E-3	1.0537	0.4278	0.2658	2.3063	0.2862	0.1841	0.3549	0.1749	0.2626	0.2273	0.2129	0.2972	0.2226	0.2876	0.2565	0.2334	9.3504E-4	2.9608E-4	9.2891E-4	0.3222	-1.4422E-2	0.554	4.720	237.316
121000000	16.287	18.381	19.464	9.1972E-3	0.1472	1.0271	0.4051	0.2654	2.3295	0.3025	0.1928	0.3287	0.1760	0.2522	0.2327	0.2211	0.2940	0.2177	0.2813	0.2558	0.2452	9.8583E-4	4.6853E-4	9.6021E-4	0.4784	1.0465E-2	0.390	4.811	233.867
122000000	13.241	15.002	16.459	5.4119E-2	7.4306E-2	1.0366	0.4515	0.2763	2.2722	0.2875	0.1903	0.3496	0.1725	0.2614	0.2347	0.2279	0.2760	0.2221	0.2884	0.2586	0.2309	1.0605E-3	4.423E-4	1.0282E-3	0.3823	3.8286E-2	0.296	4.635	219.829
123000000	10.947	14.679	19.238	1.5624E-2	6.3675E-2	1.1647	0.4182	0.2724	2.3094	0.3033	0.1886	0.3318	0.1763	0.2686	0.2317	0.2155	0.2843	0.2194	0.2775	0.2656	0.2375	1.1566E-3	5.613E-4	1.0754E-3	0.4752	1.423E-2	1.277	4.797	211.958
124000000	10.155	15.566	21.908	0.1003	6.5405E-2	1.2108	0.4262	0.2548	2.3191	0.2974	0.1879	0.3441	0.1705	0.2652	0.2402	0.2144	0.2802	0.2196	0.2773	0.2662	0.2369	1.1525E-3	6.4734E-4	1.0511E-3	0.5378	-2.5987E-2	0.303	4.691	214.912
125000000	15.528	23.502	17.273	1.346E-2	0.1281	1.0234	0.4364	0.2837	2.2799	0.2921	0.1899	0.3427	0.1753	0.2693	0.2223	0.2201	0.2883	0.2269	0.2819	0.2651	0.2261	1.0794E-3	5.7974E-4	1.0319E-3	0.5131	6.6023E-2	0.492	4.664	212.250
126000000	16.958	26.804	18.793	1.6535E-2	0.1217	0.9580	0.4646	0.2762	2.2591	0.2920	0.1909	0.3506	0.1664	0.2614	0.2487	0.2083	0.2816	0.2244	0.2771	0.2602	0.2383	1.0587E-3	4.7847E-4	1.0724E-3	0.4414	-4.629E-2	0.327	4.528	218.080
127000000	10.296	19.044	16.894	0.1272	7.2918E-2	1.1476	0.4320	0.2533	2.3147	0.2926	0.1850	0.3466	0.1758	0.2605	0.2343	0.2352	0.2700	0.2266	0.2741	0.2601	0.2393	1.0916E-3	5.154E-4	1.0063E-3	0.4818	-3.5634E-2	0.618	4.751	219.913
128000000	9.825	20.392	18.266	1.8828E-2	0.2198	1.2089	0.4219	0.2597	2.3185	0.2994	0.1903	0.3416	0.1687	0.2503	0.2332	0.2214	0.2951	0.2258	0.2799	0.2631	0.2312	1.0792E-3	4.2957E-4	1.0568E-3	0.3867	4.0239E-2	0.264	4.669	211.911
129000000	16.276	15.445	18.633	1.2301E-2	5.212E-2	0.9605	0.4429	0.2873	2.2698	0.2895	0.1979	0.3386	0.1740	0.2591	0.2293	0.2226	0.2890	0.2258	0.2838	0.2638	0.2266	1.033E-3	4.7688E-4	9.74E-4	0.4550	-2.3701E-2	0.327	4.835	224.791
130000000	11.294	25.313	18.503	0.1134	1.0295E-2	1.1269	0.4985	0.2444	2.2571	0.2876	0.1817	0.3435	0.1872	0.2530	0.2426	0.2119	0.2925	0.2281	0.2789	0.2615	0.2314	1.0782E-3	4.6926E-4	1.01E-3	0.4430	-3.1501E-2	0.103	4.645	216.557
131000000	15.057	13.823	17.415	8.5276E-3	8.1974E-2	1.1248	0.4129	0.2821	2.3050	0.2794	0.2097	0.3319	0.1789	0.2458	0.2299	0.2281	0.2962	0.2204	0.2845	0.2580	0.2370	1.0257E-3	3.7214E-4	9.9382E-4	0.3576	-1.4716E-3	0.338	4.858	227.447
132000000	14.575	17.171	19.059	7.3125E-3	7.5925E-2	1.1497	0.4484	0.2443	2.3073	0.2836	0.1909	0.3470	0.1785	0.2504	0.2420	0.2133	0.2943	0.2040	0.2894	0.2675	0.2391	1.0743E-3	4.2514E-4	1.0343E-3	0.3970	-5.4961E-2	0.276	4.530	215.803
133000000	12.394	11.249	18.314	2.2099E-2	3.2115E-2	1.1760	0.4604	0.2552	2.2844	0.2973	0.1873	0.3445	0.1709	0.2623	0.2310	0.2206	0.2861	0.2215	0.2974	0.2636	0.2176	1.0456E-3	5.3272E-4	1.0363E-3	0.4741	-6.0673E-2	0.564	4.764	216.484
134000000	11.245	20.848	17.267	2.1406E-2	0.1291	1.1685	0.4540	0.2254	2.3205	0.2790	0.1935	0.3524	0.1751	0.2555	0.2318	0.2219	0.2908	0.2222	0.2822	0.2649	0.2307	1.0355E-3	5.0665E-4	1.0265E-3	0.4996	1.6087E-2	0.346	4.769	220.125
135000000	10.715	19.121	17.205	3.9164E-2	9.7316E-3	1.0694	0.4439	0.2547	2.3014	0.2806	0.1925	0.3416	0.1854	0.2613	0.2388	0.2249	0.2750	0.2228	0.2797	0.2557	0.2418	9.5556E-4	3.8241E-4	9.1403E-4	0.3927	0.1198	0.271	4.600	245.725
136000000	10.242	20.848	20.294	5.6676E-2	6.0383E-2	1.2930	0.4208	0.2591	2.3201	0.2918	0.1926	0.3347	0.1809	0.2577	0.2363	0.2230	0.2830	0.2269	0.2923	0.2495	0.2312	9.7854E-4	4.728E-4	9.6914E-4	0.4604	9.2175E-2	0.135	4.690	227.794
137000000	14.679	19.483	19.649	8.7717E-2	4.8499E-2	1.0493	0.4050	0.2894	2.3056	0.2908	0.1913	0.3363	0.1816	0.2614	0.2373	0.2289	0.2724	0.2122	0.2799	0.2761	0.2318	1.0254E-3	4.6764E-4	9.5802E-4	0.4677	-7.6731E-3	0.087	4.603	229.642
138000000	14.483	13.818	19.300	1.3102E-2	4.7272E-2	1.1246	0.4156	0.2565	2.3279	0.2870	0.1977	0.3340	0.1812	0.2463	0.2438	0.2228	0.2871	0.2222	0.2784	0.2619	0.2374	1.0625E-3	5.0826E-4	1.0394E-3	0.4683	-3.2103E-2	0.343	4.533	221.119
139000000	12.142	15.261	16.302	2.3283E-2	0.1269	1.1260	0.4613	0.2481	2.2907	0.2913	0.1782	0.3452	0.1853	0.2561	0.2261	0.2197	0.2981	0.2222	0.2692	0.2718	0.2368	1.0116E-3	4.2915E-4	1.0028E-3	0.4236	-5.1896E-2	0.224	4.778	221.717
140000000	15.622	18.914	18.318	2.2834E-2	3.751E-2	1.0612	0.4563	0.2317	2.3121	0.2942	0.1915	0.3527	0.1616	0.2646	0.2303	0.2231	0.2820	0.2238	0.2837	0.2633	0.2291	1.0241E-3	4.3858E-4	9.785E-4	0.4160	4.7133E-2	0.152	4.594	233.210
141000000	13.339	18.630	17.545	4.2407E-2	2.2146E-2	1.0855	0.4696	0.3094	2.2210	0.2874	0.1989	0.3349	0.1789	0.2663	0.2324	0.2201	0.2811	0.2351	0.2794	0.2561	0.2294	1.0194E-3	3.9807E-4	9.7834E-4	0.4034	-1.1867E-2	0.191	4.530	225.552
142000000	13.389	13.695	22.479	1.3146E-2	5.8555E-2	0.9971	0.4369	0.2644	2.2987	0.2976	0.1861	0.3407	0.1756	0.2522	0.2449	0.2218	0.2810	0.2235	0.2847	0.2594	0.2324	1.0929E-3	4.3588E-4	1.0562E-3	0.3886	-1.6499E-2	0.256	4.823	211.228
143000000	11.272	22.694	18.492	9.8151E-2	9.4501E-2	1.0997	0.4056	0.2615	2.3330	0.2926	0.1947	0.3428	0.1699	0.2707	0.2328	0.2135	0.2830	0.2208	0.2936	0.2496	0.2360	1.0325E-3	4.4003E-4	1.0008E-3	0.4216	-0.1083	0.299	4.787	219.635
144000000	13.076	18.261	21.023	6.7477E-2	8.6215E-2	1.0916	0.4502	0.2463	2.3035	0.2864	0.1972	0.3368	0.1796	0.2500	0.2503	0.2144	0.2853	0.2266	0.2841	0.2473	0.2421	1.0079E-3	4.2284E-4	9.7017E-4	0.4301	-2.5559E-2	0.261	5.096	222.195
145000000	14.856	23.655	19.252	6.4034E-3	7.8615E-2	1.0332	0.5006	0.2376	2.2618	0.2915	0.1836	0.3491	0.1758	0.2686	0.2391	0.2183	0.2740	0.2203	0.2893	0.2569	0.2336	9.546E-4	3.2693E-4	9.3196E-4	0.3411	4.6527E-3	0.149	4.913	247.569
146000000	10.474	12.431	19.483	2.8194E-2	1.8444E-2	1.1100	0.3979	0.2949	2.3072	0.3013	0.1819	0.3405	0.1763	0.2619	0.2331	0.2153	0.2897	0.2223	0.2779	0.2639	0.2360	9.8612E-4	4.182E-4	9.5063E-4	0.4024	-3.3267E-2	0.246	4.618	232.241
147000000	10.366	21.772	17.291	1.3818E-2	6.8623E-2	1.0620	0.4586	0.2534	2.2880	0.2915	0.1828	0.3414	0.1842	0.2620	0.2298	0.2211	0.2870	0.2230	0.2914	0.2579	0.2276	1.0375E-3	5.5367E-4	9.4452E-4	0.4959	-6.1296E-2	0.246	4.604	237.960
148000000	16.255	12.862	18.065	0.1483	3.2805E-2	1.2113	0.4471	0.2408	2.3121	0.2875	0.1894	0.3495	0.1737	0.2734	0.2310	0.2095	0.2861	0.2123	0.2913	0.2738	0.2226	1.0364E-3	4.2648E-4	9.6655E-4	0.3711	5.508E-2	0.335	4.732	224.720
149000000	11.754	17.902	17.901	2.3215E-2	6.1638E-2	0.9475	0.4527	0.3004	2.2469	0.2935	0.1815	0.3405	0.1846	0.2629	0.2216	0.2318	0.2837	0.2216	0.2844	0.2612	0.2329	1.1344E-3	5.0645E-4	1.0718E-3	0.4366	-7.5313E-2	0.166	4.550	213.587
150000000	15.790	14.504	20.090	1.3604E-2	2.7009E-2	1.2148	0.4803	0.2784	2.2413	0.2876	0.1893	0.3368	0.1864	0.2638	0.2247	0.2234	0.2881	0.2307	0.2801	0.2558	0.2334	1.0489E-3	4.243E-4	1.0122E-3	0.4137	-6.171E-2	0.420	4.848	213.398
151000000	13.122	26.604	16.797	3.2403E-2	6.6855E-2	0.9682	0.4270	0.2359	2.3370	0.2780	0.1892	0.3525	0.1802	0.2704	0.2222	0.2199	0.2875	0.2102	0.2852	0.2731	0.2314	1.0927E-3	4.6529E-4	1.0495E-3	0.4148	-1.6002E-2	0.496	4.723	211.543
152000000	8.663	15.645	20.583	3.3922E-2	7.8128E-2	1.1967	0.4305	0.2468	2.3227	0.2754	0.1942	0.3475	0.1830	0.2532	0.2383	0.2071	0.3013	0.2145	0.2906	0.2556	0.2394	9.9708E-4	3.9301E-4	9.844E-4	0.4068	1.8381E-2	0.133	4.618	217.119
153000000	14.077	24.468	19.224	0.1447	0.1131	1.0229	0.4498	0.2469	2.3033	0.2863	0.1743	0.3458	0.1936	0.2543	0.2413	0.2159	0.2885	0.2217	0.2843	0.2639	0.2301	1.0293E-3	4.3207E-4	9.9421E-4	0.4085	7.4671E-3	0.191	4.705	219.223
154000000	12.952	17.762	17.545	2.7939E-2	5.6904E-2	1.0222	0.4953	0.2299	2.2748	0.2915	0.1839	0.3387	0.1859	0.2591	0.2332	0.2218	0.2858	0.2248	0.2787	0.2624	0.2342	1.074E-3	4.2625E-4	1.0501E-3	0.4255	3.7106E-2	0.725	4.676	207.616
155000000	15.596	26.764	20.313	1.4414E-2	0.1423	1.2223	0.4631	0.2550	2.2819	0.2918	0.1920	0.3462	0.1699	0.2730	0.2368	0.2134	0.2767	0.2304	0.2848	0.2516	0.2331	1.2289E-3	5.914E-4	1.139E-3	0.4444	-8.2067E-2	0.497	4.683	200.551
156000000	17.555	19.092	19.134	1.4744E-2	0.1270	1.1225	0.4436	0.2367	2.3197	0.2812	0.1958	0.3395	0.1835	0.2633	0.2314	0.2231	0.2822	0.2237	0.2772	0.2719	0.2271	1.0664E-3	4.8397E-4	1.032E-3	0.4364	-8.3008E-2	0.212	4.603	210.672
157000000	11.990	21.455	17.635	2.6097E-2	0.1361	1.0949	0.4329	0.2486	2.3185	0.2840	0.1784	0.3551	0.1824	0.2575	0.2299	0.2202	0.2924	0.2242	0.2753	0.2621	0.2384	1.0773E-3	4.78E-4	9.9763E-4	0.4446	-4.9233E-2	0.743	4.666	220.122
158000000	14.591	12.254	16.953	4.8073E-2	0.1409	1.3714	0.4961	0.2844	2.2196	0.2879	0.1891	0.3445	0.1784	0.2514	0.2349	0.2207	0.2929	0.2274	0.2895	0.2537	0.2295	1.1173E-3	4.0717E-4	1.0885E-3	0.3577	-6.8432E-2	0.618	4.527	218.911
159000000	10.223	12.737	20.376	8.8754E-2	1.8809E-2	0.9530	0.4166	0.2315	2.3519	0.3084	0.1837	0.3298	0.1781	0.2570	0.2301	0.2218	0.2910	0.2185	0.2868	0.2590	0.2358	1.0897E-3	6.0267E-4	1.0501E-3	0.5227	-1.3536E-2	0.270	4.585	209.173
160000000	12.137	15.356	18.112	3.9323E-2	7.6026E-2	1.2162	0.4448	0.2526	2.3025	0.2924	0.1733	0.3421	0.1922	0.2811	0.2313	0.2244	0.2631	0.2144	0.2921	0.2581	0.2355	1.0838E-3	5.0782E-4	1.0575E-3	0.4744	-3.6493E-2	0.162	4.568	208.284
161000000	10.108	14.521	20.044	1.4536E-2	7.5729E-2	1.2866	0.4162	0.2360	2.3478	0.2922	0.1843	0.3536	0.1699	0.2512	0.2488	0.2220	0.2780	0.2345	0.2919	0.2461	0.2274	1.0289E-3	3.8949E-4	9.9825E-4	0.3693	-3.6086E-2	0.549	4.715	228.540
162000000	11.556	20.290	21.013	2.2646E-2	1.6357E-2	1.0857	0.4854	0.2530	2.2616	0.2941	0.1895	0.3309	0.1855	0.2639	0.2278	0.2257	0.2826	0.2245	0.2761	0.2674	0.2321	1.1091E-3	4.43E-4	1.0318E-3	0.4012	-3.8533E-2	0.252	4.494	209.113
163000000	18.622	15.679	17.639	0.1032	8.0566E-2	1.0663	0.4763	0.2476	2.2761	0.2895	0.1880	0.3458	0.1766	0.2721	0.2295	0.2176	0.2808	0.2190	0.2781	0.2633	0.2396	1.0535E-3	3.8033E-4	1.0245E-3	0.3652	-1.4853E-2	0.155	4.565	215.356
164000000	11.622	14.399	18.467	2.6751E-2	3.7395E-2	1.3227	0.4155	0.2706	2.3139	0.2804	0.1961	0.3402	0.1832	0.2640	0.2420	0.2211	0.2729	0.2294	0.2733	0.2618	0.2355	1.1677E-3	5.6746E-4	1.099E-3	0.4931	1.4388E-2	0.210	4.536	202.914
165000000	12.144	19.299	18.679	5.9546E-2	5.7328E-2	1.1246	0.4005	0.2817	2.3178	0.2889	0.1858	0.3396	0.1857	0.2457	0.2439	0.2156	0.2947	0.2210	0.2785	0.2600	0.2406	1.009E-3	2.4857E-4	9.8254E-4	0.2471	-7.6376E-2	0.339	4.724	223.793
166000000	15.023	18.330	20.544	3.0218E-2	2.4321E-2	1.1075	0.4250	0.2655	2.3095	0.2923	0.1880	0.3447	0.1750	0.2663	0.2310	0.2167	0.2860	0.2242	0.2818	0.2540	0.2400	9.9648E-4	3.786E-4	9.8657E-4	0.3595	-2.7957E-2	0.225	4.799	232.205
167000000	8.073	12.460	19.509	1.8487E-2	0.1511	1.2067	0.4342	0.2453	2.3205	0.2885	0.1806	0.3473	0.1835	0.2550	0.2415	0.2162	0.2873	0.2226	0.2816	0.2580	0.2377	9.7786E-4	3.7274E-4	9.3748E-4	0.3760	-5.2253E-2	0.156	4.795	238.899
168000000	9.637	18.443	19.428	6.4225E-3	0.1033	1.1066	0.4345	0.2919	2.2736	0.2798	0.1877	0.3408	0.1916	0.2527	0.2444	0.2177	0.2852	0.2195	0.2838	0.2513	0.2453	1.0678E-3	4.329E-4	1.0124E-3	0.4105	-3.1233E-2	0.274	4.507	221.355
169000000	23.222	16.688	19.576	3.1448E-2	1.3005E-2	1.3500	0.4723	0.2636	2.2641	0.2910	0.1952	0.3418	0.1720	0.2620	0.2448	0.2199	0.2733	0.2153	0.2851	0.2617	0.2379	1.0202E-3	4.1567E-4	1.0498E-3	0.4043	-0.1130	0.305	4.595	221.703
