state	posterior	prior	likelihood	coalescent
75000000	-47961.787	-8118.924	-39842.863	-8108.044
76000000	-48028.679	-8204.385	-39824.294	-8193.195
77000000	-48064.108	-8176.398	-39887.710	-8165.595
78000000	-47951.377	-8054.231	-39897.146	-8043.600
79000000	-47876.287	-7998.035	-39878.252	-7987.316
80000000	-47982.723	-8177.422	-39805.301	-8166.453
81000000	-48023.549	-8231.821	-39791.728	-8221.180
82000000	-47992.242	-8224.162	-39768.079	-8213.183
83000000	-48060.566	-8201.319	-39859.246	-8190.428
84000000	-47934.261	-8117.735	-39816.526	-8106.765
85000000	-48004.043	-8242.431	-39761.612	-8231.441
86000000	-48075.826	-8320.705	-39755.121	-8309.639
87000000	-48031.527	-8211.234	-39820.293	-8200.346
88000000	-48031.097	-8164.947	-39866.150	-8154.122
89000000	-48089.596	-8304.648	-39784.948	-8293.779
90000000	-48029.278	-8302.708	-39726.570	-8291.846
91000000	-48067.264	-8298.575	-39768.689	-8287.727
92000000	-47945.146	-8200.700	-39744.447	-8189.793
93000000	-48053.432	-8264.275	-39789.157	-8253.380
94000000	-48010.976	-8114.421	-39896.556	-8103.496
95000000	-47903.752	-8101.653	-39802.100	-8090.793
96000000	-48130.666	-8300.946	-39829.719	-8290.121
97000000	-47944.922	-8122.294	-39822.628	-8111.313
98000000	-47857.839	-7932.697	-39925.141	-7921.886
99000000	-47887.870	-8059.988	-39827.882	-8049.092
100000000	-47921.521	-8109.418	-39812.103	-8098.482
101000000	-47872.782	-7991.846	-39880.936	-7981.223
102000000	-47953.387	-8109.379	-39844.007	-8098.502
103000000	-47986.527	-8202.308	-39784.219	-8191.306
104000000	-47945.433	-8091.189	-39854.244	-8080.358
105000000	-47945.501	-8188.858	-39756.643	-8177.748
106000000	-47998.975	-8177.967	-39821.008	-8167.228
107000000	-47964.638	-8208.215	-39756.423	-8197.414
108000000	-48114.474	-8230.584	-39883.889	-8219.534
109000000	-47962.260	-8130.263	-39831.997	-8119.193
110000000	-48003.627	-8232.336	-39771.291	-8221.579
111000000	-47914.833	-8196.672	-39718.161	-8185.711
112000000	-48053.315	-8175.169	-39878.147	-8164.238
113000000	-47873.740	-8053.172	-39820.568	-8042.451
114000000	-47889.547	-8131.447	-39758.100	-8120.512
115000000	-47943.985	-8228.865	-39715.120	-8217.908
116000000	-47944.793	-8131.624	-39813.169	-8120.707
117000000	-47880.772	-8140.026	-39740.746	-8129.187
118000000	-47984.395	-8205.203	-39779.192	-8194.655
119000000	-47866.916	-8113.546	-39753.369	-8102.866
120000000	-48055.593	-8178.525	-39877.068	-8167.757
121000000	-47953.926	-8157.514	-39796.412	-8146.614
122000000	-47982.076	-8171.743	-39810.333	-8160.851
123000000	-47998.237	-8186.802	-39811.436	-8175.802
124000000	-47875.752	-8088.293	-39787.459	-8077.292
125000000	-47884.946	-8121.372	-39763.573	-8110.437
126000000	-47953.465	-8153.482	-39799.982	-8142.696
127000000	-47979.138	-8249.004	-39730.134	-8238.146
128000000	-47939.557	-8234.915	-39704.642	-8224.085
129000000	-47947.768	-8190.058	-39757.710	-8179.202
130000000	-48007.393	-8215.433	-39791.960	-8204.555
131000000	-47947.135	-8164.456	-39782.679	-8153.414
132000000	-48016.868	-8194.531	-39822.337	-8183.303
133000000	-47831.493	-8060.407	-39771.086	-8049.411
134000000	-48009.833	-8242.613	-39767.220	-8231.667
135000000	-47992.547	-8171.794	-39820.753	-8160.722
136000000	-48081.101	-8297.422	-39783.679	-8286.470
137000000	-47932.428	-8189.903	-39742.525	-8179.065
138000000	-47891.502	-8100.352	-39791.151	-8089.453
139000000	-47792.663	-8034.332	-39758.331	-8023.489
140000000	-47977.715	-8252.280	-39725.434	-8241.007
141000000	-47938.011	-8177.856	-39760.155	-8166.951
142000000	-47977.107	-8195.534	-39781.573	-8184.681
143000000	-47993.077	-8221.370	-39771.707	-8210.392
144000000	-48001.980	-8229.674	-39772.305	-8218.817
145000000	-48024.237	-8303.093	-39721.144	-8292.177
146000000	-47917.758	-8151.026	-39766.732	-8140.099
147000000	-48006.652	-8271.668	-39734.984	-8260.893
148000000	-48009.113	-8217.072	-39792.040	-8206.103
149000000	-47966.364	-8257.111	-39709.253	-8246.097
150000000	-48059.414	-8236.051	-39823.363	-8225.159
151000000	-47932.075	-8121.893	-39810.182	-8111.075
152000000	-48011.773	-8235.725	-39776.048	-8224.909
153000000	-48095.523	-8272.147	-39823.376	-8261.203
154000000	-48014.393	-8238.784	-39775.609	-8227.616
155000000	-47975.405	-8155.199	-39820.205	-8144.347
156000000	-47880.038	-8060.524	-39819.513	-8049.649
157000000	-47918.355	-8147.934	-39770.421	-8137.058
158000000	-48010.711	-8164.503	-39846.209	-8153.641
159000000	-48037.828	-8205.256	-39832.571	-8194.218
160000000	-47944.569	-8091.410	-39853.159	-8080.534
161000000	-47972.662	-8151.579	-39821.084	-8140.484
162000000	-47978.956	-8149.753	-39829.203	-8138.902
163000000	-48033.440	-8211.015	-39822.425	-8200.241
164000000	-47976.610	-8203.073	-39773.536	-8191.989
165000000	-47961.869	-8136.677	-39825.192	-8125.918
166000000	-47923.285	-8138.768	-39784.517	-8127.858
167000000	-47923.567	-8095.366	-39828.201	-8084.364
168000000	-48127.244	-8285.909	-39841.335	-8275.061
169000000	-47981.732	-8162.700	-39819.032	-8151.913
170000000	-47905.371	-8121.177	-39784.194	-8110.665
171000000	-47839.945	-8092.468	-39747.477	-8081.666
172000000	-47995.920	-8184.515	-39811.405	-8173.509
173000000	-48077.013	-8325.965	-39751.047	-8315.297
174000000	-48140.613	-8372.983	-39767.630	-8362.071
175000000	-47937.540	-8218.694	-39718.846	-8207.779
176000000	-47905.580	-8189.565	-39716.015	-8178.864
177000000	-48132.947	-8426.349	-39706.598	-8415.540
178000000	-48141.007	-8313.529	-39827.478	-8302.501
179000000	-47982.455	-8260.776	-39721.678	-8249.952
180000000	-48041.767	-8289.013	-39752.755	-8277.908
181000000	-47863.423	-8151.133	-39712.290	-8140.302
182000000	-48043.470	-8325.798	-39717.672	-8315.050
183000000	-48032.388	-8196.443	-39835.945	-8185.661
184000000	-48099.679	-8332.876	-39766.803	-8321.795
185000000	-48019.350	-8260.101	-39759.248	-8249.308
186000000	-47980.445	-8153.275	-39827.170	-8142.445
187000000	-48044.422	-8154.850	-39889.572	-8143.875
188000000	-47828.598	-8021.304	-39807.294	-8010.622
189000000	-47940.680	-8229.812	-39710.867	-8219.088
190000000	-47917.483	-8072.778	-39844.705	-8061.975
191000000	-48022.238	-8247.969	-39774.270	-8237.007
192000000	-47856.729	-8146.410	-39710.319	-8135.538
193000000	-47989.512	-8199.551	-39789.961	-8188.870
194000000	-48141.976	-8345.528	-39796.448	-8334.624
195000000	-47957.595	-8180.557	-39777.039	-8169.680
196000000	-48060.147	-8306.510	-39753.637	-8295.555
197000000	-47947.685	-8157.266	-39790.419	-8146.434
198000000	-47945.250	-8165.650	-39779.600	-8155.008
199000000	-47973.565	-8133.374	-39840.192	-8122.359
200000000	-47964.501	-8180.693	-39783.808	-8169.827
