taxon	date
A/Colorado/AF2774/2012	2012-01-09
A/Colorado/AF2791/2012	2012-01-30
A/Colorado/UR06_0279/2007	2007-02-14
A/Colorado/UR06_0454/2007	2007-02-26
A/Connecticut/04/2010	2010-03-17
A/Connecticut/1/2006	2006-09-27
A/Cordoba/1007333/01	2001
A/Cusco/FLU6093/2007	2007
A/Cusco/FLU6689/2007	2007
A/Cusco/FLU6693/2007	2007
A/Cusco/FLU6724/2007	2007
A/Cusco/FSC799/2005	2005
A/Cusco/FSC807/2005	2005
A/DARWIN/1/2000	2000-05-05
A/DARWIN/17/2001	2001-09-26
A/DARWIN/6/2001	2001-08-07
A/DaNang/DN434/2008	2008-11-12
A/DaNang/DN446/2008	2008-11-22
A/DaNang/DN453/2008	2008-11-27
A/Daegu/1755/2007	2007-01-09
A/Daegu/1771/2004	2004-12-03
A/Daegu/1783/2007	2007-01-12
A/Daegu/1857/2004	2004-12-21
A/Daegu/24/2001	2001-02-12
A/Daegu/24/2005	2005-01-04
A/Daegu/277/2004	2004-03-08
A/Daegu/4165/2008	2008-04-10
A/Daegu/56/2001	2001-03-10
A/Daegu/58/2001	2001-03-06
A/Daegu/626/2004	2004-03-22
A/Daegu/826/2004	2004-04-03
A/Daejeon/2419/2007	2007-02-01
A/Daejeon/258/2002	2002
A/Darwin/1/2008	2008-08-13
A/Darwin/20/2007	2007-08-29
A/Darwin/3/2007	2007-04-02
A/Darwin/4/2007	2007-04-03
A/Deajeon/2943/2010	2010-12-15
A/Delaware/11/2007	2007-03-19
A/Delhi/0512581/200106	2006-01-20
A/Delhi/0612421/230106	2006-01-23
A/Delhi/0612424/300106	2006-01-30
A/Delhi/0612425/300106	2006-01-30
A/Delhi/0612426/010206	2006-02-01
A/Delhi/0635421/140106	2006-01-14
A/Delhi/0635422/140106	2006-01-14
A/Delhi/0635425/240206	2006-02-24
A/Delhi/0635427/100506	2006-05-10
A/Delhi/0635428/090606	2006-06-09
A/Delhi/0635431/190706	2006-07-19
A/Delhi/0811474/140708	2008-07-14
A/Delhi/0811477/150708	2008-07-16
A/Delhi/0914867/300309	2009-03-30
A/Delhi/0914868/290409	2009-04-29
A/Delhi/0914870/300409	2009-04-30
A/Delhi/0914871/040509	2009-05-04
A/Delhi/0914874/210509	2009-05-21
A/Delhi/0920481/060709	2009-07-06
A/Delhi/0920486/130709	2009-07-13
A/Delhi/0920487/140709	2009-07-14
A/Delhi/0942707/040509	2009-05-04
A/Delhi/0942709/190609	2009-06-19
A/Delhi/0942712/160709	2009-07-16
A/Delhi/0942715/160709	2009-07-16
A/Delhi/0942716/160709	2009-07-16
A/Delhi/0942723/230709	2009-07-23
A/Delhi/0942726/270709	2009-07-27
A/Delhi/0942728/310709	2009-07-31
A/Delhi/0942735/040809	2009-08-04
A/Delhi/0942739/060809	2009-08-06
A/Delhi/0942743/080809	2009-08-08
A/Delhi/0942750/180809	2009-08-18
A/Delhi/0942751/180809	2009-08-18
A/Delhi/0942754/200809	2009-08-20
A/Delhi/0942756/200809	2009-08-20
A/Denmark/02/2002	2002
A/Denmark/04/2004	2004
A/Denmark/06/2004	2004
A/Denmark/08/2002	2002
A/Denmark/104/2004	2004
A/Denmark/105/2010	2010-12-22
A/Denmark/11/2004	2004
A/Denmark/110/2004	2004
A/Denmark/113/2004	2004
A/Denmark/114/2004	2004
A/Denmark/119/2004	2004
A/Denmark/123/2004	2004
A/Denmark/13/2002	2002
A/Denmark/200/2000	2000
A/Denmark/203/2000	2000
A/Denmark/204/2000	2000
A/Denmark/205/2000	2000
A/Denmark/206/2000	2000
A/Denmark/208/2000	2000
A/Denmark/21/2011	2011-01-17
A/Denmark/22/2002	2002
A/Denmark/22/2011	2011-01-11
A/Denmark/24/2002	2002
A/Denmark/26/2002	2002
A/Denmark/37/2000	2000
A/Denmark/90/2006	2006
A/Dibrugarh/0622566/060606	2006-06-06
A/Dibrugarh/0622569/270606	2006-06-27
A/District-Of-Columbia/02/2010	2010-12-31
A/District-of-Columbia/01/2010	2010-12-29
A/District_of_Columbia/AF2775/2012	2012-01-25
A/District_of_Columbia/WRAIR0301/2010	2010-11-23
A/Dnipropetrovsk/324/2007	2007-03-01
A/Dnipropetrovsk/429/2007	2007-02-27
A/Donetsk/248/2009	2009-04-04
A/Dunedin/1/2002	2002-06-07
A/Dunedin/10/2002	2002-07-09
A/Dunedin/3/2000	2000-02-21
A/Dunedin/3/2002	2002-06-07
A/Dunedin/38/2003	2003-08-02
A/Dunedin/8/2002	2002-07-01
A/ECUADOR/2635/2001	2001-05-14
A/EHIME/39/2010	2010-11-01
A/EHIME/47/2002	2002-01-24
A/England/122/2007	2007-01-13
A/England/123/2007	2007-01-13
A/England/168/2008	2008-02-12
A/England/174/2007	2007-01-26
A/England/184/2007	2007-02-05
A/England/22/2007	2007-01-08
A/England/264/2007	2007-02-23
A/England/270/2010	2010-12-06
A/England/293/2008	2008-04-11
A/England/350/2008	2008-05-02
A/England/359/2007	2007-02-12
A/England/36/2007	2007-01-11
A/England/392/2008	2008
A/England/394/2008	2008
A/England/3940462/2010	2010-09-27
A/England/422/2007	2007-02-23
A/England/438/2003	2003-11-12
A/England/4414681/2004	2004-10-06
A/England/445/2003	2003-11-03
A/England/446/2003	2003-10-27
A/England/446040/2004	2004-11-06
A/England/455/2002	2002
A/England/46/2004	2004-11-06
A/England/47/2004	2004-11-04
A/England/470/2007	2007-03-07
A/England/472/2005	2005-12-20
A/England/475/2003	2003-11-03
A/England/4820166/2010	2010-11-26
A/England/484/2003	2003-11-26
A/England/485/2003	2003-12-05
A/England/487/2003	2003-11-24
A/England/49/2004	2004-11-24
A/England/493/2003	2003-11-23
A/England/5014715/2004	2004-12-24
A/England/502689/2005	2005-01-10
A/England/5070214/2005	2005-02-02
A/England/51/2004	2004-11-16
A/England/512060/2005	2005-03-11
A/England/5134761/2005	2005-03-18
A/England/516/2003	2003-11-20
A/England/518/2003	2003-11-05
A/England/528/2003	2003-12-04
A/England/53/2004	2004-12-13
A/England/531/2003	2003-11-20
A/England/532/2003	2003-11-27
A/England/543/2007	2007-07-28
A/England/547/2003	2003-12-18
A/England/552/2003	2003-12-18
A/England/55243/2005	2005-12-23
A/England/55281/2005	2005-12-29
A/England/556/2006	2006-11-07
A/England/557/2006	2006-11-29
A/England/558/2006	2006-11-28
A/England/560/2006	2006-11-22
A/England/585/2003	2003-11-25
A/England/602213/2006	2006-01-09
A/England/60384/2006	2006-01-18
A/England/60385/2006	2006-01-19
A/England/61007/2006	2006-03-03
A/England/611/2007	2007-12-14
A/England/613446/2006	2006-03-28
A/England/61762/2006	2006-04-26
A/England/642/2003	2003-11-17
A/England/646836/2006	2006-11-07
A/England/652/2008	2008-12-10
A/England/669/2008	2008-12-31
A/England/687/2008	2008-12-31
A/England/691/2010	2010-12-13
A/England/695/2008	2008-12-11
A/England/699/2008	2008-12-20
A/England/70/2007	2007-01-18
A/England/700/2009	2009-09-08
A/England/705622/2007	2007
A/England/706649/2007	2007-02-07
A/England/749016/2007	2007-11-30
A/England/749411/2007	2007-12-03
A/England/7518559/2007	2007-12-16
A/England/754/2003	2003-11-06
A/England/79/2007	2007-01-19
A/England/8036384/2008	2008-01-15
A/England/815/2009	2009-09-15
A/England/917/2003	2003-12-02
A/EspiritoSanto/128/00	2000
A/EspiritoSanto/454/01	2001
A/EspiritoSanto/88/02	2002
A/Evros/17/2007	2007-01-12
A/FIJI/41/2010	2010-11-29
A/FIJI/52/2010	2010-11-29
A/FLORIDA/1/2001	2001-02-05
A/FLORIDA/6/2001	2001-10-02
A/FUJIAN/354/2002	2002-07-23
A/FUKUOKA/15/2002	2002-02-23
A/FUKUOKA/37/2002	2002
A/FUKUOKA/55/2002	2002
A/FUKUSHIMA/127/2001	2001-03-14
A/FUKUSHIMA/129/2010	2010-11-29
A/FUKUSHIMA/180/2001	2001-12-12
A/Finland/40/2010	2010-12-22
A/Finland/638/2009	2009-10-20
A/Finland/640/2009	2009-10-26
A/Finland/9/2008	2008-01-07
A/Firenze/24/08	2008-12-23
A/Florida/01/2007	2007-01-09
A/Florida/2973/2012	2012-03-15
A/Florida/2980/2012	2012-03-19
A/Florida/41/2010	2010-09-17
A/Florida/43/2010	2010-12-29
A/Florida/UR07_0102/2008	2008-02-26
A/Florida/UR07_0154/2008	2008-03-12
A/France/11/00	2000
A/France/14/00	2000
A/France/15/00	2000
A/France/16/00	2000
A/France/17/00	2000
A/France/18/00	2000
A/France/19/00	2000
A/France/2/00	2000
A/France/22/00	2000
A/France/24/00	2000
A/France/25/00	2000
A/France/26/00	2000
A/France/27/00	2000
A/France/28/00	2000
A/France/29/00	2000
A/France/3/00	2000
A/France/30/00	2000
A/France/31/00	2000
A/France/34/00	2000
A/France/35/00	2000
A/France/38/00	2000
A/France/4/00	2000
A/France/41/00	2000
A/France/42/00	2000
A/France/46/00	2000
A/France/47/00	2000
A/France/48/00	2000
A/France/5/00	2000
A/France/50/00	2000
A/France/51/00	2000
A/France/52/00	2000
A/France/53/00	2000
A/France/6/00	2000
A/France/9/00	2000
A/Fujian-Siming/1242/2008	2008-11-27
A/Fujian-Tongan/142/2009	2009-03-03
A/Fujian/166/2002	2002-05-14
A/Fujian/353/2002	2002-07-21
A/Fujian/514/2003	2003-08-16
A/Fujian/703/2003	2003-09-28
A/Fujian/Gulou1713/2007	2007-07-26
A/Fujian_Gulou/11026/2008	2008-10-10
A/Fujian_Tongan/1460/2008	2008-11-26
A/Fukuoka/F16/2006	2006-01-20
A/Fukuoka/F17/2006	2006-01-20
A/Fukuoka/F19/2006	2006-01-21
A/Fukuoka/F20/2006	2006-01-24
A/Fukuoka/F220/2006	2006-02-18
A/Fukuoka/F23/2006	2006-01-24
A/Fukuoka/F257/2006	2006-03-09
A/Fukuoka/F269/2006	2006-03-10
A/Fukuoka/F44/2006	2006-02-06
A/Fukuoka/F484/2005	2005-12-15
A/Fukuoka/F488/2005	2005-12-21
A/Fukuoka/F489/2005	2005-12-20
A/Fukuoka/F49/2006	2006-02-07
A/Fukuoka/F52/2006	2006-02-10
A/GUANGDONG/233/2000	2000-06-05
A/GUANGZHOU/100/2000	2000-02-14
A/GUANGZHOU/1145/2001	2001
A/GUANGZHOU/1191/2001	2001-09-20
A/GUANGZHOU/253/2000	2000-03-23
A/GUANGZHOU/405/2002	2002-05-21
A/GUANGZHOU/438/2000	2000-05-17
A/GUANGZHOU/443/2000	2000-05-19
A/GUANGZHOU/535/2000	2000-06-09
A/GUANGZHOU/536/2000	2000-06-09
A/GUANGZHOU/603/2002	2002-06-15
A/GUANGZHOU/81/2000	2000-03-09
A/GUNMA/178/2001	2001-12-26
A/Galati/47519/2011	2010-12-29
A/Gangwon/1954/2007	2007-01-17
A/Gangwon/2342/2008	2008-03-05
A/Gangwon/2365/2010	2010-09-04
A/Gansu/205/2003	2003-12-21
A/Gansu/206/2001	2001
A/Gansu/250/2003	2003-12-24
A/Gansu/257/2003	2003-12-10
A/Gansu/271/2003	2003-12-17
A/Gansu/44/2004	2004-02-08
A/Gansu/Baiyin39/2007	2007-01-08
A/Gansu/Chengguan11/2007	2007-01-04
A/Gansu_Chengguan/1242/2007	2007-02-09
A/Gansu_Qingshui/316/2008	2008-12-27
A/Geneva/1479911/2009	2009-01-21
A/Geneva/1491091/2009	2009-01-23
A/Geneva/1514818/2009	2009-01-30
A/Geneva/1570509/2009	2009-02-14
A/Geneva/4149722/2010	2010-07-02
A/Genoa/1/2002	2002-12-02
A/Georgia/05/2007	2007-08-03
A/Georgia/24/2010	2010-12-31
A/Georgia/NHRC0001/2003	2003-12-05
A/Georgia/NHRC0001/2004	2004-01-20
A/Georgia/NHRC0001/2005	2005-01-25
A/Georgia/NHRC0001/2006	2006-01-09
A/Germany/AF1004/2007	2007
A/Germany/AF1005/2007	2007
A/Germany/AF1006/2007	2007
A/Germany/AF1007/2007	2007
A/Germany/AF1009/2007	2007
A/Germany/AF1010/2007	2007
A/Germany/AF1011/2007	2007
A/Germany/AF1013/2007	2007
A/Germany/AF1018/2007	2007
A/Germany/AF1019/2007	2007
A/Germany/AF1021/2007	2007
A/Germany/AF1850/2008	2008-03-24
A/Germany/AF1851/2008	2008-03-24
A/Germany/AF1855/2008	2008-01-22
A/Germany/AF1860/2008	2008-03-24
A/Germany/AF1861/2008	2008-03-24
A/Germany/AF1862/2008	2008-03-24
A/Germany/AF1863/2008	2008-03-24
A/Germany/AF1864/2008	2008-03-24
A/Germany/AF1868/2008	2008-02-27
A/Germany/AF1882/2008	2008-02-25
A/Gibraltar/SB226/2009	2009-09-22
A/Gibraltar/SB252/2009	2009-10-07
A/Guangdong-Futian/1253/2009	2009-07-15
A/Guangdong-Luohu/1257/2009	2009-06-01
A/Guangdong/04/2007	2007-03-08
A/Guangdong/1105/2009	2009-09-04
A/Guangdong/132/2003	2003-04-20
A/Guangdong/15/2007	2007-04-07
A/Guangdong/17/2007	2007-04-10
A/Guangdong/30/2007	2007-04-12
A/Guangdong/313/2002	2002-07-20
A/Guangdong/314/2002	2002-07-20
A/Guangdong/314/2008	2008-07-14
A/Guangdong/322/2010	2010-08-13
A/Guangdong/429/2010	2010-10-15
A/Guangdong/441/2010	2010-09-20
A/Guangdong/460/2010	2010-10-22
A/Guangdong/522/2009	2009-05-26
A/Guangdong/548/2008	2008-10-23
A/Guangdong/578/2008	2008-09-28
A/Guangdong/94/2011	2011-03-09
A/Guangxi/150/2003	2003-04-16
A/Guangzhou/1166/2001	2001-09-07
A/Guangzhou/1237/2001	2001-10-14
A/Guangzhou/1348/2001	2001-11-20
A/Guangzhou/394/2002	2002-05-14
A/Gunma/10G001/2011	2011-01-12
A/Gunma/10G009/2011	2011-01-24
A/Gunma/10G024/2011	2011-02-05
A/Gunma/10G028/2011	2011-02-09
A/Gunma/10G041/2011	2011-02-26
A/Gunma/10G045/2011	2011-03-11
A/Gunma/K1/2006	2006-03-02
A/Gunma/K3/2006	2006-03-03
A/Gunma/K7/2006	2006-03-11
A/Gunma/K8/2006	2006-03-13
A/Guyane/13/2007	2007-03-09
A/Guyane/25/2007	2007-05-11
A/Guyane/32/2007	2007-07-02
A/Gwangju/2698/2007	2007-02-12
A/Gwangju/560/2004	2004-03-22
A/Gyeongbuk/1258/2007	2007-01-02
A/Gyeongbuk/2/02	2002
A/Gyeonggi/1272/2005	2005-12-28
A/Gyeonggi/1995/2007	2007-01-15
A/Gyeongnam/1861/2004	2004-12-28
A/Gyeongnam/199/2005	2005-01-31
A/Gyeongnam/2406/2008	2008-03-05
A/Gyeongnam/4506/2007	2007-11-19
A/Gyeongnam/588/2008	2008-01-14
A/Gyeongnam/7/2005	2005-01-06
A/Gyeongnam/717/2004	2004-03-22
A/Gyeongnam/795/2005	2005-12-02
A/H3N2Genoa/01/2010	2010-12-31
A/HIROSHIMA-C/1/2001	2001-01-23
A/HIROSHIMA/182/2000	2000
A/HIROSHIMA/253/2000	2000-09-05
A/HIROSHIMA/54/2010	2010-12-15
A/HIROSHIMA/56/2010	2010-12-22
A/HIROSHIMA/66/2002	2002-01-07
A/HOKKAIDO/19416/2010	2010-11-01
A/HONG-KONG/1251/2001	2001-08-25
A/HONG-KONG/1269/2001	2001-08-29
A/HONG-KONG/1399/2000	2000-06-10
A/HONG-KONG/1418/2000	2000-06-20
A/HONG-KONG/1550/2002	2002-01-19
A/HONG-KONG/1573/2000	2000-07-28
A/HONG-KONG/1585/2000	2000-07-20
A/HONG-KONG/648/2001	2001-05-25
A/HONG-KONG/762/2001	2001-06-06
A/HUBEI/61/2002	2002-01-12
A/HYOGO/3/2002	2002-01-09
A/HYOGO/4004/2010	2010-12-14
A/HaNoi/1766/2001	2001
A/HaNoi/ARI189/2003	2003
A/HaNoi/BM061/2007	2007-03-22
A/HaNoi/BM171/2007	2007-07-11
A/HaNoi/BT17/2007	2007-01-22
A/HaNoi/BT262/2007	2007-08-03
A/HaNoi/GS0737/2007	2007-07-25
A/HaNoi/HN30110/2004	2004-01-30
A/HaNoi/HN30127/2004	2004-02-01
A/HaNoi/HN30136/2004	2004-02-04
A/HaNoi/HN30147/2004	2004-02-05
A/HaNoi/HN695/2003	2003-08-14
A/HaNoi/ISBM16/2005	2005-03-24
A/HaNoi/N015/2007	2007-01-10
A/HaNoi/N062/2007	2007-02-08
A/HaNoi/N064/2007	2007-02-09
A/HaNoi/N210/2007	2007-06-21
A/HaNoi/N317/2007	2007-10-17
A/HaNoi/N71/2007	2007-03-02
A/HaNoi/Q011/2007	2007-01-04
A/HaNoi/Q039/2007	2007-01-15
A/HaNoi/Q071/2007	2007-01-25
A/HaNoi/Q118/2007	2007-02-12
A/HaNoi/Q148/2007	2007-03-06
A/HaNoi/Q163/2007	2007-03-12
A/HaNoi/Q220/2007	2007-03-30
A/HaNoi/Q372/2005	2005-06-30
A/HaNoi/Q427/2005	2005-07-22
A/HaNoi/Q464/2007	2007-06-29
A/HaNoi/Q545/2007	2007-07-27
A/HaNoi/Q578/2007	2007-08-08
A/HaNoi/Q582/2007	2007-08-09
A/HaNoi/Q672/2007	2007-09-11
A/HaNoi/Q748/2007	2007-10-08
A/HaNoi/Q924/2007	2007-12-05
A/HaNoi/TX050/2007	2007-01-23
A/HaNoi/TX058/2007	2007-01-24
A/HaNoi/TX072/2007	2007-01-29
A/HaNoi/TX327/2007	2007-08-06
A/Hamburg/1/2006	2006
A/Hanoi/184/2002	2002
A/Hanoi/190/2002	2002-06-23
A/Hanoi/197/2002	2002
A/Hanoi/209/2002	2002-07-04
A/Hanoi/217/2002	2002
A/Hanoi/235/2002	2002
A/Hanoi/BM766/2003	2003-06-16
A/Hanoi/BM767/2003	2003-06-16
A/Hanoi/HN30135/2004	2004-02-04
A/Hanoi/HN30240/2004	2004-03-10
A/Hanoi/HN30602/2005	2005-05-30
A/Hanoi/HN30607/2005	2005-05-29
A/Hanoi/HN3094/2004	2004-01-28
A/Hanoi/ISBM69/2005	2005-05-09
A/Hanoi/TB285/2005	2005-05-18
A/Hanoi/TN388/2005	2005-09-26
A/Hanoi/TN399/2005	2005-10-07
A/Hanoi/TN403/2005	2005-10-11
A/Hanoi/TN405/2005	2005-10-13
A/Hanoi/TN406/2005	2005-10-13
A/Hanoi/TN410/2005	2005-10-17
A/Harbin/199_1/2001	2001
A/Harbin/99/2001	2001
A/Hebei-Xinhua/1193/2009	2009-06-29
A/Hebei/116/2003	2003
A/Hebei/141/2004	2004
A/Hebei/22/2002	2002-01-10
A/Hebei/Qiaodong51/2007	2007-01-10
A/Hebei/Yunhe33/2007	2007-01-13
A/Hebei_Nanshi/1137/2008	2008-12-14
A/Hebei_Nanshi/123/2007	2007-01-12
A/Hebei_Nanshi/15/2007	2007-01-03
A/Hebei_Qiaodong/324/2006	2006-12-22
A/Hebei_Qiaodong/512/2006	2006-12-29
A/Hebei_Yunhe/36/2007	2007-01-12
A/Heilongjiang-Nangang/134/2009	2009-02-01
A/Heilongjiang-Xiangfang/163/2009	2009-02-10
A/Heilongjiang_Xiangfang/147/2006	2006-12-19
A/Heilongjiang_Xiangfang/186/2006	2006
A/Henan/134_1/2001	2001
A/Henan/145_1/2001	2001
A/Henan/145_2/2001	2001
A/Henan/316/2002	2002-11-21
A/Henan/403/2002	2002
A/Henan/409/2002	2002
A/Henan/7/2002	2002-01-06
A/Henan/L115/2005	2005
A/Hessen/4/2010	2010-10-22
A/Hessen/5/2010	2010-12-13
A/HoaBinh/HB378/2007	2007-10-03
A/HoaBinh/HB409/2007	2007-10-25
A/Hokkaido/10H007/2010	2010-12-20
A/Hokkaido/10H014/2010	2010-12-21
A/Hokkaido/10H019/2010	2010-12-24
A/Hokkaido/10H029/2011	2011-01-11
A/Hokkaido/10H039/2011	2011-01-31
A/Hokkaido/10H060/2011	2011-02-07
A/Hokkaido/10H079/2011	2011-02-21
A/Hong-Kong/105/2008	2008-01-28
A/Hong-Kong/1143/2002	2002-06-06
A/Hong-Kong/121715/2002	2002-03-06
A/Hong-Kong/1510/2002	2002-07-26
A/Hong-Kong/1554/2002	2002-08-02
A/Hong-Kong/156/2008	2008-02-05
A/Hong-Kong/161/2008	2008-02-06
A/Hong-Kong/173/2008	2008-02-09
A/Hong-Kong/1736/2010	2010-03-23
A/Hong-Kong/1737/2010	2010-03-24
A/Hong-Kong/1775/2010	2010-03-28
A/Hong-Kong/1837/2010	2010-03-30
A/Hong-Kong/184/2008	2008-02-09
A/Hong-Kong/1868/2008	2008-07-27
A/Hong-Kong/1952/2009	2009-03-24
A/Hong-Kong/1999/2009	2009-04-07
A/Hong-Kong/2000/2009	2009-04-07
A/Hong-Kong/2007/2009	2009-04-06
A/Hong-Kong/2008/2009	2009-04-05
A/Hong-Kong/2097/2010	2010-06-25
A/Hong-Kong/2121/2010	2010-07-05
A/Hong-Kong/2146/2010	2010-07-06
A/Hong-Kong/2152/2010	2010-07-10
A/Hong-Kong/2183/2010	2010-07-09
A/Hong-Kong/23/2008	2008-01-09
A/Hong-Kong/2571/2007	2007-05-28
A/Hong-Kong/26233/2009	2009-09-17
A/Hong-Kong/26237/2009	2009-09-17
A/Hong-Kong/26554/2009	2009-09-15
A/Hong-Kong/26560/2009	2009-09-18
A/Hong-Kong/2657/2007	2007-06-08
A/Hong-Kong/3049/2008	2008-09-17
A/Hong-Kong/3071/2010	2010-08-17
A/Hong-Kong/3134/2008	2008-10-09
A/Hong-Kong/3170/2010	2010-08-20
A/Hong-Kong/3171/2010	2010-08-20
A/Hong-Kong/34114/2009	2009-11-07
A/Hong-Kong/34194/2009	2009-11-10
A/Hong-Kong/34341/2009	2009-11-14
A/Hong-Kong/3570/2010	2010-08-26
A/Hong-Kong/3577/2010	2010-08-25
A/Hong-Kong/3579/2010	2010-08-25
A/Hong-Kong/3615/2010	2010-08-26
A/Hong-Kong/3616/2010	2010-08-27
A/Hong-Kong/3685/2010	2010-08-22
A/Hong-Kong/3716/2010	2010-08-25
A/Hong-Kong/39/2008	2008-01-15
A/Hong-Kong/393/2008	2008-02-25
A/Hong-Kong/4495/2009	2009-07-10
A/Hong-Kong/4547/2009	2009-07-10
A/Hong-Kong/4758/2007	2007-11-26
A/Hong-Kong/4768/2007	2007-12-24
A/Hong-Kong/52/2008	2008-01-19
A/Hong-Kong/568/2002	2002-03-25
A/Hong-Kong/6881/2010	2010-11-21
A/Hong-Kong/6882/2010	2010-11-23
A/Hong-Kong/6894/2010	2010-11-26
A/Hong-Kong/6925/2010	2010-11-30
A/Hong-Kong/6927/2010	2010-12-01
A/Hong-Kong/6934/2010	2010-12-05
A/Hong-Kong/6940/2010	2010-12-04
A/Hong-Kong/71/2008	2008-01-23
A/Hong-Kong/97/2008	2008-01-25
A/Hong-Kong2180//2010	2010-07-09
A/Hong_Kong/2268/2006	2006
A/Hong_Kong/C1_4/2001	2001
A/Hong_Kong/CUHK10297/2005	2005-04-06
A/Hong_Kong/CUHK10591/2005	2005-04-10
A/Hong_Kong/CUHK11949/2005	2005-04-28
A/Hong_Kong/CUHK12320/2005	2005-05-04
A/Hong_Kong/CUHK12420/2005	2005-05-04
A/Hong_Kong/CUHK12425/2005	2005-05-05
A/Hong_Kong/CUHK13033/2001	2001-03-05
A/Hong_Kong/CUHK13048/2001	2001-03-06
A/Hong_Kong/CUHK13126/2004	2004-02-02
A/Hong_Kong/CUHK13172/2001	2001-03-07
A/Hong_Kong/CUHK13216/2002	2002-03-01
A/Hong_Kong/CUHK13249/2002	2002-03-03
A/Hong_Kong/CUHK13278/2002	2002-03-04
A/Hong_Kong/CUHK13299/2003	2003-03-01
A/Hong_Kong/CUHK13339/2003	2003-03-03
A/Hong_Kong/CUHK13434/2003	2003-03-03
A/Hong_Kong/CUHK13483/2003	2003-03-04
A/Hong_Kong/CUHK13510/2001	2001-03-16
A/Hong_Kong/CUHK13527/2003	2003-03-05
A/Hong_Kong/CUHK13658/2001	2001-03-20
A/Hong_Kong/CUHK20169/2000	2000-01-07
A/Hong_Kong/CUHK20173/2000	2000-01-07
A/Hong_Kong/CUHK20200/2000	2000-01-07
A/Hong_Kong/CUHK20292/2000	2000-01-11
A/Hong_Kong/CUHK20294/2000	2000-01-12
A/Hong_Kong/CUHK20300/2000	2000-01-12
A/Hong_Kong/CUHK21124/2000	2000-02-04
A/Hong_Kong/CUHK21128/2000	2000-02-06
A/Hong_Kong/CUHK21132/2000	2000-02-07
A/Hong_Kong/CUHK21226/2001	2001-04-04
A/Hong_Kong/CUHK21250/2000	2000-02-09
A/Hong_Kong/CUHK21259/2004	2004-02-14
A/Hong_Kong/CUHK21421/2001	2001-04-11
A/Hong_Kong/CUHK21582/2002	2002-04-02
A/Hong_Kong/CUHK21675/2001	2001-04-20
A/Hong_Kong/CUHK21713/2002	2002-04-04
A/Hong_Kong/CUHK21733/2001	2001-04-21
A/Hong_Kong/CUHK21734/2001	2001-04-21
A/Hong_Kong/CUHK21742/2002	2002-04-08
A/Hong_Kong/CUHK21932/2001	2001-04-27
A/Hong_Kong/CUHK21957/2002	2002-04-11
A/Hong_Kong/CUHK22072/2000	2000-03-01
A/Hong_Kong/CUHK22078/2000	2000-03-02
A/Hong_Kong/CUHK22087/2000	2000-03-02
A/Hong_Kong/CUHK22162/2000	2000-03-04
A/Hong_Kong/CUHK22510/2004	2004-03-03
A/Hong_Kong/CUHK22567/2004	2004-03-04
A/Hong_Kong/CUHK22644/2001	2001-05-21
A/Hong_Kong/CUHK22888/2001	2001-05-28
A/Hong_Kong/CUHK23111/2002	2002-05-09
A/Hong_Kong/CUHK23113/2002	2002-05-10
A/Hong_Kong/CUHK23162/2002	2002-05-10
A/Hong_Kong/CUHK23180/2002	2002-05-12
A/Hong_Kong/CUHK24044/2002	2002-06-01
A/Hong_Kong/CUHK24054/2002	2002-06-02
A/Hong_Kong/CUHK24114/2002	2002-06-03
A/Hong_Kong/CUHK24167/2002	2002-06-04
A/Hong_Kong/CUHK24289/2004	2004-04-02
A/Hong_Kong/CUHK24447/2004	2004-04-07
A/Hong_Kong/CUHK24510/2001	2001-07-15
A/Hong_Kong/CUHK24749/2001	2001-07-19
A/Hong_Kong/CUHK24760/2001	2001-07-20
A/Hong_Kong/CUHK24825/2001	2001-07-22
A/Hong_Kong/CUHK24882/2001	2001-07-23
A/Hong_Kong/CUHK24985/2001	2001-07-26
A/Hong_Kong/CUHK26805/2000	2000-07-22
A/Hong_Kong/CUHK26846/2000	2000-07-25
A/Hong_Kong/CUHK26907/2000	2000-07-28
A/Hong_Kong/CUHK26969/2000	2000-07-29
A/Hong_Kong/CUHK26980/2000	2000-07-31
A/Hong_Kong/CUHK27157/2000	2000-08-06
A/Hong_Kong/CUHK27183/2000	2000-08-07
A/Hong_Kong/CUHK27374/2000	2000-08-13
A/Hong_Kong/CUHK28038/2000	2000-09-04
A/Hong_Kong/CUHK28040/2000	2000-09-04
A/Hong_Kong/CUHK28501/2000	2000-09-17
A/Hong_Kong/CUHK33047/2002	2002-07-01
A/Hong_Kong/CUHK33079/2002	2002-07-02
A/Hong_Kong/CUHK33106/2002	2002-07-02
A/Hong_Kong/CUHK33199/2002	2002-07-04
A/Hong_Kong/CUHK33316/2001	2001-08-06
A/Hong_Kong/CUHK33406/2001	2001-08-08
A/Hong_Kong/CUHK33416/2001	2001-08-09
A/Hong_Kong/CUHK33418/2001	2001-08-09
A/Hong_Kong/CUHK33677/2004	2004-05-04
A/Hong_Kong/CUHK33894/2004	2004-05-08
A/Hong_Kong/CUHK34175/2002	2002-08-01
A/Hong_Kong/CUHK34193/2002	2002-08-02
A/Hong_Kong/CUHK35013/2004	2004-06-01
A/Hong_Kong/CUHK35117/2004	2004-06-03
A/Hong_Kong/CUHK40139/2005	2005-06-04
A/Hong_Kong/CUHK42241/2005	2005-07-02
A/Hong_Kong/CUHK42644/2005	2005-07-09
