state	cp12.gtr.rates.rateAC	cp12.gtr.rates.rateAG	cp12.gtr.rates.rateAT	cp12.gtr.rates.rateCG	cp12.gtr.rates.rateCT	cp12.gtr.rates.rateGT	cp3.gtr.rates.rateAC	cp3.gtr.rates.rateAG	cp3.gtr.rates.rateAT	cp3.gtr.rates.rateCG	cp3.gtr.rates.rateCT	cp3.gtr.rates.rateGT	nc.gtr.rates.rateAC	nc.gtr.rates.rateAG	nc.gtr.rates.rateAT	nc.gtr.rates.rateCG	nc.gtr.rates.rateCT	nc.gtr.rates.rateGT	cp12.alpha	cp3.alpha	nc.alpha	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	nc.frequencies1	nc.frequencies2	nc.frequencies3	nc.frequencies4	cp12.mu	cp3.mu	nc.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
153000000	0.3842	2.3527	0.2858	0.1631	2.5337	0.2805	0.3764	2.7592	0.1696	3.2807E-2	2.2819	0.3801	0.2738	2.3125	0.2621	4.2697E-2	2.5976	0.5113	1.0697E-2	0.1658	0.3167	0.2996	0.2087	0.2187	0.2730	0.2428	0.2494	0.2488	0.2590	0.3480	0.2451	0.1812	0.2257	0.3720	2.2001	1.1883	4.7259E-4	6.3939E-4	4.5714E-4	1.3198	8.3057E-2	3.830	21.160	451.806
154000000	0.6267	2.1274	0.3017	0.1672	2.5111	0.2660	0.4351	2.7271	0.1670	4.141E-2	2.2914	0.3381	0.4103	2.3369	0.1374	4.8225E-2	2.5515	0.5157	9.4432E-3	0.1713	0.1525	0.3064	0.2080	0.2199	0.2656	0.2542	0.2361	0.2440	0.2657	0.3373	0.2565	0.1780	0.2282	0.3640	2.2191	1.1784	5.0917E-4	6.0296E-4	4.5879E-4	1.1515	8.6403E-2	11.424	23.755	462.388
155000000	0.5688	2.2170	0.2658	0.1185	2.5354	0.2945	0.3282	2.4976	0.1931	3.235E-2	2.5873	0.3614	0.4006	2.4870	8.327E-2	9.4348E-2	2.4539	0.4809	5.087E-2	0.1921	0.2223	0.3037	0.2015	0.2247	0.2701	0.2503	0.2438	0.2530	0.2529	0.3342	0.2483	0.1828	0.2347	0.3579	2.2505	1.1137	5.4303E-4	7.5164E-4	4.9999E-4	1.2355	9.2972E-2	2.290	19.971	427.072
156000000	0.4688	2.2262	0.4330	0.1449	2.4470	0.2802	0.4068	2.8394	0.1842	2.1879E-2	2.1027	0.4450	0.2079	2.2131	9.9153E-2	2.4672E-2	2.7513	0.7038	5.5408E-2	0.1658	0.2615	0.3036	0.2103	0.2193	0.2668	0.2384	0.2551	0.2496	0.2569	0.3384	0.2655	0.1699	0.2262	0.3503	2.2748	1.0829	5.5693E-4	6.9608E-4	4.6547E-4	1.1605	0.1214	11.339	21.702	456.170
157000000	0.6172	1.8622	0.3419	0.1010	2.8560	0.2217	0.3635	2.9130	0.2039	2.4049E-2	2.1937	0.3017	0.2889	2.4508	0.1329	7.8522E-2	2.5309	0.5180	4.9478E-2	0.2089	0.2314	0.3006	0.1947	0.2328	0.2719	0.2430	0.2584	0.2402	0.2584	0.3482	0.2311	0.1915	0.2292	0.3724	2.2245	1.1039	5.8181E-4	8.2886E-4	4.7733E-4	1.3626	0.1614	5.518	23.020	446.859
158000000	0.7024	2.2078	0.3011	0.1273	2.4339	0.2275	0.4867	2.7582	0.1949	2.4646E-2	2.1826	0.3529	0.2944	2.5671	0.1929	3.0635E-2	2.4128	0.5023	3.1965E-2	0.1622	0.2229	0.2996	0.2040	0.2298	0.2666	0.2321	0.2533	0.2530	0.2616	0.3608	0.2269	0.1757	0.2366	0.3541	2.2126	1.2673	5.5411E-4	6.9269E-4	4.6575E-4	1.1939	0.1009	1.896	19.973	438.134
159000000	0.5335	2.1731	0.2818	0.1944	2.5429	0.2742	0.3297	2.9470	0.2170	4.8329E-2	2.1428	0.3152	0.2048	3.0696	0.1444	7.3159E-2	2.1658	0.3423	6.8373E-3	0.2110	0.2262	0.2912	0.2088	0.2315	0.2685	0.2387	0.2488	0.2525	0.2600	0.3332	0.2418	0.1725	0.2525	0.3375	2.2805	1.1506	7.1755E-4	1.0537E-3	5.6317E-4	1.1976	9.8363E-2	1.004	20.272	412.559
160000000	0.6558	2.2288	0.3051	0.1397	2.4517	0.2188	0.3864	2.5612	0.1823	2.9901E-2	2.4110	0.4293	0.4151	2.1503	7.1835E-2	6.1561E-2	2.4668	0.8343	3.5481E-2	0.1775	0.1708	0.3055	0.2052	0.2172	0.2721	0.2527	0.2299	0.2440	0.2734	0.3431	0.2369	0.1753	0.2447	0.3805	2.1627	1.2573	6.2385E-4	8.6157E-4	5.1161E-4	1.3407	7.3608E-2	1.440	20.688	428.511
161000000	0.5879	2.2578	0.3152	9.5475E-2	2.5070	0.2366	0.4282	2.7688	0.1716	3.1698E-2	2.2137	0.3860	0.2869	2.2623	0.1532	4.5283E-2	2.7337	0.5186	3.1919E-2	0.1605	0.1386	0.2921	0.2036	0.2330	0.2713	0.2450	0.2407	0.2479	0.2664	0.3460	0.2337	0.1819	0.2385	0.3652	2.2107	1.1989	6.6408E-4	9.8211E-4	5.3462E-4	1.2003	0.1322	1.015	20.268	423.992
162000000	0.5426	2.0376	0.3534	8.2539E-2	2.6709	0.3131	0.3580	2.8160	0.2368	3.3222E-2	2.1803	0.3757	0.3496	2.3391	0.1802	0.1604	2.6214	0.3493	5.1427E-2	0.1512	0.1711	0.3013	0.2030	0.2275	0.2681	0.2402	0.2540	0.2386	0.2671	0.3575	0.2265	0.1946	0.2214	0.3541	2.2609	1.1041	6.5416E-4	1.0273E-3	4.9181E-4	1.3657	0.1355	2.214	20.276	435.336
163000000	0.6006	2.3139	0.4851	9.0263E-2	2.2408	0.2694	0.3166	2.6847	0.2166	4.7345E-2	2.3454	0.3893	0.2968	2.0639	0.1373	9.2785E-2	2.8588	0.5504	4.2939E-2	0.1848	0.1555	0.2874	0.2145	0.2270	0.2711	0.2475	0.2611	0.2239	0.2675	0.3368	0.2362	0.1884	0.2386	0.4016	2.1656	1.1053	5.7825E-4	7.694E-4	4.8438E-4	1.2725	5.688E-2	6.082	20.200	433.235
164000000	0.4046	2.1859	0.3416	0.1256	2.7570	0.1853	0.4225	2.6768	0.2168	2.0192E-2	2.3461	0.3176	0.4141	2.3705	0.2253	0.1627	2.2687	0.5586	1.5351E-2	0.1763	0.2822	0.2926	0.2109	0.2266	0.2699	0.2344	0.2391	0.2499	0.2765	0.3247	0.2415	0.1962	0.2376	0.3988	2.1615	1.1381	5.2281E-4	6.3578E-4	4.706E-4	1.0752	9.6774E-2	1.365	21.700	425.835
165000000	0.5455	2.1205	0.3798	0.1915	2.4854	0.2774	0.3707	2.8686	0.1934	3.9216E-2	2.1692	0.3588	0.2474	2.2562	0.1870	0.1031	2.7880	0.4183	5.8538E-2	0.1920	0.2597	0.2907	0.2073	0.2347	0.2673	0.2375	0.2509	0.2414	0.2702	0.3355	0.2431	0.1774	0.2440	0.3881	2.1689	1.1852	5.7587E-4	6.9973E-4	5.232E-4	1.1916	5.0043E-2	1.491	19.489	419.765
166000000	0.5721	2.2906	0.3236	6.745E-2	2.4694	0.2768	0.4378	2.7320	0.1786	2.7473E-2	2.3391	0.2849	0.2882	2.3511	0.2386	4.2885E-2	2.4929	0.5863	4.3635E-2	0.1802	0.2133	0.2996	0.1999	0.2287	0.2718	0.2438	0.2350	0.2548	0.2665	0.3616	0.2314	0.1783	0.2287	0.3323	2.2947	1.1370	6.4938E-4	8.4863E-4	4.902E-4	1.2854	1.7561E-2	5.073	20.165	467.739
167000000	0.5248	2.1394	0.3452	0.1512	2.5686	0.2709	0.3696	2.8400	0.1663	1.7624E-2	2.2359	0.3706	0.4071	2.0585	0.1708	0.1585	2.6137	0.5914	3.1705E-3	0.1960	0.2312	0.3010	0.2037	0.2367	0.2586	0.2442	0.2369	0.2521	0.2668	0.3507	0.2368	0.1840	0.2285	0.3685	2.2141	1.1649	5.8368E-4	7.6132E-4	5.0608E-4	1.1734	8.3263E-2	3.342	20.760	428.940
168000000	0.5542	2.1238	0.3736	0.1385	2.5723	0.2375	0.3676	2.8156	0.1618	2.9552E-2	2.2898	0.3356	0.2651	2.2087	0.2819	6.9057E-2	2.5647	0.6105	2.8895E-2	0.1539	0.1449	0.2908	0.2035	0.2350	0.2707	0.2434	0.2470	0.2468	0.2628	0.3459	0.2480	0.1863	0.2198	0.3537	2.2434	1.1658	5.6712E-4	7.6636E-4	5.0631E-4	1.2509	0.1337	9.431	21.137	425.582
169000000	0.5762	2.4146	0.3266	8.7703E-2	2.2883	0.3066	0.3187	2.6690	0.2112	4.6228E-2	2.4127	0.3421	0.1560	2.3782	0.1376	0.1331	2.7461	0.4490	7.6364E-3	0.1691	0.2900	0.3041	0.2066	0.2239	0.2653	0.2381	0.2469	0.2452	0.2697	0.3471	0.2253	0.1805	0.2471	0.3631	2.2132	1.2043	5.0364E-4	7.0422E-4	4.6508E-4	1.3100	1.8316E-2	2.412	21.845	457.136
170000000	0.4558	2.2603	0.3132	0.1072	2.5695	0.2939	0.3315	2.8362	0.2256	4.0322E-2	2.2066	0.3598	0.2782	2.6384	0.1576	9.8454E-2	2.5271	0.3003	4.3173E-2	0.1969	0.1818	0.3099	0.1998	0.2269	0.2634	0.2242	0.2556	0.2389	0.2813	0.3319	0.2474	0.1928	0.2279	0.3686	2.2130	1.1680	6.6158E-4	1.0667E-3	5.3352E-4	1.4638	6.1106E-2	3.350	19.350	418.758
171000000	0.4994	2.5110	0.2698	0.1387	2.3763	0.2048	0.4484	2.7285	0.1674	1.1421E-2	2.2703	0.3740	0.3076	2.0302	0.2051	0.1893	2.6418	0.6260	4.5731E-2	0.1641	0.2508	0.2902	0.2071	0.2296	0.2730	0.2506	0.2408	0.2451	0.2636	0.3317	0.2504	0.1963	0.2216	0.3522	2.2593	1.1226	5.1586E-4	7.251E-4	4.8506E-4	1.2546	0.1585	1.246	19.333	449.408
172000000	0.5207	2.2378	0.3287	0.1451	2.4609	0.3067	0.3450	2.6802	0.2620	2.8866E-2	2.3281	0.3558	0.2604	2.5737	0.1042	0.1495	2.4162	0.4960	4.4977E-2	0.1616	0.2176	0.2944	0.2162	0.2256	0.2638	0.2423	0.2344	0.2512	0.2721	0.3304	0.2452	0.1756	0.2488	0.3896	2.1329	1.2964	5.7502E-4	7.716E-4	4.9485E-4	1.3552	3.9127E-2	0.709	19.842	433.689
173000000	0.6801	2.3077	0.3693	3.8891E-2	2.3777	0.2264	0.3652	2.7141	0.1907	2.7798E-2	2.2790	0.4232	0.2322	2.0393	0.2849	0.2428	2.7465	0.4543	6.374E-2	0.1653	0.3423	0.3077	0.2085	0.2248	0.2589	0.2545	0.2391	0.2485	0.2578	0.3648	0.2348	0.1750	0.2254	0.3587	2.2453	1.1260	5.766E-4	7.013E-4	4.8722E-4	1.3973	2.5383E-2	1.156	19.951	448.571
174000000	0.6043	1.9992	0.2374	0.1385	2.7907	0.2299	0.3275	2.8009	0.1754	1.9686E-2	2.3084	0.3682	0.2364	2.2083	0.1433	0.1031	2.6051	0.7038	5.6561E-2	0.1785	0.3412	0.3030	0.2032	0.2313	0.2625	0.2461	0.2463	0.2404	0.2673	0.3376	0.2418	0.1764	0.2442	0.3612	2.2045	1.2469	4.9462E-4	5.8524E-4	4.6492E-4	1.2943	7.4455E-2	1.938	20.941	445.157
175000000	0.4697	2.3125	0.2793	0.1247	2.4223	0.3915	0.4198	2.9356	0.2030	1.5822E-2	2.0906	0.3351	0.3082	2.3310	0.3276	2.5049E-2	2.5698	0.4384	6.6276E-2	0.1950	0.2219	0.2966	0.2109	0.2255	0.2671	0.2318	0.2555	0.2456	0.2670	0.3075	0.2795	0.1869	0.2261	0.3404	2.2583	1.2057	5.7321E-4	6.97E-4	4.9142E-4	1.1785	9.3023E-2	4.758	22.887	427.151
176000000	0.4798	2.0325	0.4231	0.1221	2.7343	0.2083	0.4195	2.6232	0.1950	1.3104E-2	2.3740	0.3752	0.3769	2.3292	0.1340	1.6873E-2	2.8375	0.3055	5.1531E-2	0.1822	0.2106	0.2892	0.2078	0.2310	0.2720	0.2393	0.2480	0.2491	0.2636	0.3422	0.2396	0.1992	0.2190	0.3746	2.2140	1.1245	5.2577E-4	6.7667E-4	5.0257E-4	1.2382	3.8529E-2	1.063	21.227	425.945
177000000	0.6223	2.1543	0.2596	9.2489E-2	2.5484	0.3228	0.2900	2.8559	0.2293	3.2152E-2	2.2412	0.3514	0.3050	2.2843	0.1428	0.1063	2.8016	0.3600	2.1314E-2	0.1880	0.1739	0.3059	0.2036	0.2274	0.2630	0.2422	0.2500	0.2398	0.2681	0.3237	0.2490	0.1712	0.2560	0.3595	2.2544	1.0896	5.0763E-4	6.2753E-4	4.9861E-4	1.1800	4.7211E-2	39.539	21.639	438.041
178000000	0.4826	2.2014	0.3388	9.7257E-2	2.6288	0.2512	0.4288	2.7944	0.1952	4.3231E-2	2.1871	0.3513	0.3601	2.0056	0.1923	0.2359	2.7505	0.4556	2.0359E-2	0.1790	0.1527	0.3048	0.1991	0.2373	0.2589	0.2467	0.2381	0.2430	0.2722	0.3611	0.2419	0.1599	0.2372	0.3788	2.2025	1.1350	6.1016E-4	8.5799E-4	5.177E-4	1.3110	4.0315E-2	3.894	21.588	426.064
179000000	0.5795	2.2197	0.3385	7.6135E-2	2.5022	0.2840	0.3981	2.9131	0.1784	1.9071E-2	2.1691	0.3222	0.2483	2.3816	0.2624	8.2653E-2	2.4810	0.5441	1.1272E-2	0.1819	0.2349	0.2971	0.2033	0.2369	0.2628	0.2411	0.2399	0.2437	0.2753	0.3577	0.2608	0.1692	0.2123	0.3732	2.1556	1.3306	5.3896E-4	6.1809E-4	5.0998E-4	1.0717	7.3431E-2	2.866	20.206	421.045
180000000	0.4151	2.4243	0.3315	0.1619	2.4528	0.2145	0.3836	2.8960	0.1762	3.5189E-2	2.1404	0.3686	0.3852	2.1470	0.2422	1.7158E-2	2.6813	0.5271	2.5183E-2	0.1670	0.2499	0.2941	0.2057	0.2319	0.2683	0.2403	0.2485	0.2485	0.2627	0.3351	0.2501	0.1833	0.2316	0.3511	2.2453	1.1771	5.9477E-4	7.1573E-4	5.1899E-4	1.2830	8.0975E-2	1.991	20.796	423.947
181000000	0.4982	2.0930	0.3448	0.1861	2.6454	0.2325	0.4084	2.8012	0.2098	2.3712E-2	2.1712	0.3857	0.3198	2.0964	0.1685	0.2433	2.6011	0.5709	6.1615E-2	0.1697	0.2463	0.2976	0.1989	0.2330	0.2705	0.2425	0.2404	0.2468	0.2704	0.3540	0.2371	0.1804	0.2284	0.3663	2.2113	1.1894	6.1397E-4	8.5355E-4	4.8645E-4	1.3395	0.1207	37.126	23.821	462.095
182000000	0.5367	2.3108	0.3153	0.1130	2.4007	0.3235	0.3733	2.8329	0.2102	2.3802E-2	2.2254	0.3344	0.3071	2.1446	0.1262	9.6606E-2	2.6811	0.6443	1.6012E-2	0.1728	0.1611	0.3060	0.2047	0.2245	0.2649	0.2419	0.2473	0.2522	0.2586	0.3415	0.2272	0.1785	0.2528	0.3684	2.2553	1.0270	5.9982E-4	9.6924E-4	4.7019E-4	1.3991	6.6516E-2	8.890	25.455	445.173
183000000	0.5864	2.0747	0.2597	0.1271	2.7237	0.2284	0.4017	2.8537	0.2145	2.5867E-2	2.1864	0.3178	0.3953	2.9549	0.1750	0.1474	1.9179	0.4095	6.146E-2	0.1656	0.1091	0.3030	0.2057	0.2204	0.2708	0.2394	0.2426	0.2442	0.2737	0.3410	0.2499	0.1838	0.2254	0.3629	2.2107	1.2144	4.9025E-4	6.1559E-4	4.4032E-4	1.2842	3.4262E-2	9.052	21.074	451.844
184000000	0.6129	2.3182	0.2733	0.1580	2.3356	0.3020	0.4071	2.7110	0.1921	4.3935E-2	2.2738	0.3720	0.2874	2.2329	0.2212	0.2221	2.3919	0.6445	4.9263E-2	0.1833	0.2340	0.3156	0.2010	0.2222	0.2613	0.2405	0.2466	0.2430	0.2698	0.3319	0.2361	0.2012	0.2308	0.3509	2.2747	1.0792	5.1482E-4	7.0749E-4	4.7984E-4	1.3094	0.1139	2.272	21.066	453.598
185000000	0.6437	2.2004	0.2443	6.5845E-2	2.5491	0.2968	0.4274	2.9502	0.1876	2.6498E-2	2.0816	0.3268	0.2577	2.2904	0.2283	5.7426E-2	2.5638	0.6024	2.8467E-2	0.1515	0.4441	0.3045	0.2078	0.2175	0.2703	0.2339	0.2446	0.2548	0.2667	0.3558	0.2401	0.1822	0.2219	0.4100	2.1602	1.0670	5.429E-4	7.5777E-4	4.7007E-4	1.3322	0.1542	28.626	20.118	459.941
186000000	0.5161	2.4956	0.2327	9.9861E-2	2.4991	0.1566	0.3165	2.8977	0.1811	7.2939E-3	2.2220	0.3754	0.1738	2.7094	0.1153	0.2217	2.2212	0.5586	5.1503E-2	0.1749	0.3077	0.2955	0.2074	0.2247	0.2723	0.2367	0.2569	0.2363	0.2701	0.3432	0.2643	0.1675	0.2250	0.3621	2.2237	1.1755	4.8921E-4	6.0574E-4	4.6415E-4	1.3047	8.4658E-2	1.100	20.422	438.466
187000000	0.3993	2.4414	0.2449	0.1237	2.5396	0.2512	0.3800	2.7648	0.1420	1.3437E-2	2.3017	0.3981	0.3212	2.5688	0.1655	7.7186E-2	2.4030	0.4644	2.5366E-2	0.1617	0.1867	0.3055	0.2020	0.2275	0.2651	0.2453	0.2467	0.2481	0.2598	0.3130	0.2541	0.1694	0.2635	0.3652	2.2203	1.1665	6.035E-4	9.0589E-4	4.9688E-4	1.4303	4.1327E-3	2.175	21.100	449.321
188000000	0.5452	2.1842	0.2578	0.1127	2.5079	0.3922	0.3641	2.8533	0.1564	3.2445E-2	2.2243	0.3694	0.3322	2.0342	0.1405	0.1091	2.7784	0.6057	3.4013E-2	0.1823	0.3466	0.2935	0.2119	0.2265	0.2680	0.2417	0.2528	0.2338	0.2716	0.3636	0.2322	0.1797	0.2245	0.3667	2.2261	1.1366	6.3236E-4	8.9997E-4	5.0294E-4	1.4854	4.6573E-2	1.587	20.016	432.060
189000000	0.4383	2.2635	0.3074	0.1110	2.6365	0.2434	0.4340	2.8489	0.2047	2.654E-2	2.1257	0.3601	0.2350	2.0411	0.1407	7.2123E-2	2.7733	0.7378	4.3688E-2	0.1727	0.3229	0.3021	0.2099	0.2223	0.2658	0.2317	0.2447	0.2494	0.2741	0.3438	0.2438	0.1749	0.2375	0.3868	2.1267	1.3366	5.7787E-4	7.8196E-4	5.1288E-4	1.3547	7.1751E-2	1.879	19.150	423.563
190000000	0.5034	2.4305	0.3762	0.1351	2.3680	0.1868	0.3520	2.8180	0.1815	3.8818E-2	2.2982	0.3113	0.2313	2.4685	0.1131	6.3033E-2	2.6138	0.5102	1.7257E-2	0.1794	0.2574	0.2954	0.2063	0.2291	0.2693	0.2451	0.2494	0.2357	0.2697	0.3474	0.2573	0.1770	0.2184	0.3685	2.2116	1.1731	6.393E-4	8.8649E-4	5.2772E-4	1.4297	0.1006	3.768	20.067	414.407
191000000	0.5440	2.3350	0.3354	0.1387	2.4775	0.1694	0.4102	2.8720	0.1525	2.2038E-2	2.2278	0.3155	0.3371	2.4572	0.1204	0.2183	2.4638	0.4032	2.3282E-2	0.1802	0.2611	0.3007	0.2044	0.2271	0.2677	0.2368	0.2427	0.2537	0.2667	0.3320	0.2437	0.1818	0.2426	0.3774	2.1834	1.2086	5.9657E-4	7.7601E-4	4.9233E-4	1.2822	5.9946E-2	4.161	19.641	433.132
192000000	0.5944	2.3328	0.2461	0.1224	2.4145	0.2898	0.4362	2.7299	0.2520	3.2688E-2	2.2151	0.3341	0.3443	2.1515	0.1760	3.2378E-2	2.5951	0.7008	1.1221E-2	0.1863	0.1156	0.3025	0.1946	0.2324	0.2705	0.2387	0.2433	0.2471	0.2709	0.3408	0.2189	0.1981	0.2421	0.3478	2.2215	1.2801	6.2463E-4	1.0013E-3	5.213E-4	1.3640	2.4284E-2	3.952	21.183	432.568
193000000	0.6275	2.1421	0.2426	0.1499	2.5700	0.2680	0.4254	2.5362	0.2113	2.7466E-2	2.4542	0.3455	0.3449	1.9668	0.1396	0.1462	2.9660	0.4364	6.0013E-2	0.1733	0.1580	0.3029	0.2028	0.2299	0.2644	0.2467	0.2506	0.2530	0.2496	0.3412	0.2689	0.1782	0.2117	0.3849	2.1476	1.2786	5.6432E-4	7.3545E-4	4.7095E-4	1.2897	8.1325E-2	4.504	22.737	435.933
194000000	0.5049	2.0951	0.2635	6.8476E-2	2.8174	0.2508	0.4647	2.6485	0.1991	5.1415E-2	2.2933	0.3430	0.2746	2.0471	0.1892	0.1021	2.7792	0.6078	1.1879E-2	0.1892	0.2476	0.3047	0.1933	0.2330	0.2689	0.2344	0.2566	0.2287	0.2803	0.3533	0.2650	0.1649	0.2167	0.3687	2.2004	1.2100	5.3591E-4	7.4781E-4	4.6609E-4	1.1762	0.1679	5.729	21.504	452.019
195000000	0.6837	2.4535	0.3907	0.1505	2.1217	0.1999	0.3911	2.6391	0.1982	1.1024E-2	2.3259	0.4347	0.3741	2.6763	0.1200	0.1282	2.0610	0.6405	5.5631E-2	0.1931	0.2363	0.2983	0.2090	0.2244	0.2683	0.2672	0.2519	0.2342	0.2467	0.3190	0.2699	0.1716	0.2395	0.3315	2.3032	1.1142	6.4644E-4	8.1038E-4	5.3021E-4	1.1815	6.9001E-2	2.077	21.420	411.869
196000000	0.6388	2.0643	0.2708	0.2195	2.5590	0.2476	0.3393	2.6787	0.2147	5.1749E-2	2.4179	0.2977	0.3075	2.3590	0.1120	0.1252	2.5338	0.5624	1.0205E-2	0.1950	0.2260	0.2970	0.2174	0.2191	0.2664	0.2484	0.2401	0.2467	0.2649	0.3300	0.2653	0.1717	0.2330	0.3463	2.2897	1.0601	6.167E-4	8.6643E-4	5.092E-4	1.3761	0.1547	3.841	20.736	441.573
197000000	0.4600	2.2310	0.2677	0.1881	2.5515	0.3018	0.4358	2.7123	0.2149	2.6435E-2	2.2661	0.3445	0.2572	1.9424	0.2689	0.1488	2.9338	0.4489	2.0452E-2	0.1586	0.1911	0.2954	0.2027	0.2319	0.2701	0.2456	0.2481	0.2539	0.2525	0.3449	0.2405	0.1853	0.2293	0.3500	2.2011	1.3339	5.5639E-4	8.0643E-4	4.9107E-4	1.2464	1.3517E-2	12.179	21.193	425.884
198000000	0.4931	2.1822	0.2842	0.1015	2.7591	0.1798	0.3090	2.7806	0.1728	2.7219E-2	2.3819	0.3285	0.3386	2.4783	0.2495	7.0031E-2	2.2550	0.6086	2.4167E-2	0.1887	0.2658	0.3052	0.2109	0.2286	0.2554	0.2452	0.2479	0.2409	0.2660	0.3543	0.2391	0.1775	0.2292	0.3579	2.2563	1.0944	5.6025E-4	7.5502E-4	4.6469E-4	1.1629	9.58E-2	6.115	20.121	463.636
199000000	0.5556	2.3851	0.3237	0.1230	2.3913	0.2212	0.4311	2.6855	0.2052	1.8536E-2	2.2952	0.3644	0.2945	2.1710	0.2490	5.3309E-2	2.7595	0.4727	4.4776E-2	0.1761	0.1574	0.2957	0.2085	0.2313	0.2645	0.2404	0.2501	0.2486	0.2609	0.3148	0.2411	0.2067	0.2374	0.3348	2.2823	1.1622	5.6691E-4	6.5751E-4	4.9815E-4	1.1185	5.6418E-2	4.749	19.598	441.175
200000000	0.5941	2.5065	0.2532	0.1253	2.2902	0.2307	0.2773	2.8595	0.1656	3.8336E-2	2.3412	0.3181	0.3261	2.1856	0.2351	0.1250	2.5880	0.5403	7.4235E-2	0.1757	0.2595	0.3090	0.2044	0.2173	0.2694	0.2391	0.2421	0.2441	0.2748	0.3559	0.2509	0.1768	0.2164	0.3718	2.2128	1.1474	5.5684E-4	6.5943E-4	5.2137E-4	1.1685	5.4213E-2	6.747	19.727	409.496
201000000	0.6693	2.2230	0.2846	0.1435	2.3762	0.3033	0.3453	2.8429	0.2200	3.704E-2	2.1697	0.3851	0.2490	2.0807	0.1833	0.1749	2.6934	0.6186	3.6318E-2	0.1776	0.2847	0.3069	0.2082	0.2200	0.2650	0.2367	0.2540	0.2419	0.2674	0.3448	0.2722	0.1676	0.2154	0.3742	2.1587	1.3137	5.0824E-4	6.0289E-4	4.7954E-4	1.2841	0.1250	47.835	22.594	440.236
202000000	0.5772	2.0751	0.2288	0.1026	2.7034	0.3128	0.3435	2.8335	0.1625	5.2726E-2	2.2513	0.3565	0.2859	2.3360	0.1579	0.1456	2.6439	0.4306	1.1579E-2	0.1569	0.2354	0.3063	0.1986	0.2259	0.2692	0.2485	0.2442	0.2536	0.2537	0.3327	0.2609	0.1731	0.2332	0.3723	2.2389	1.0559	5.3034E-4	6.0423E-4	4.9777E-4	1.2519	0.1556	1.322	21.560	424.586
203000000	0.6244	2.1880	0.4112	0.1602	2.2563	0.3598	0.3527	2.7854	0.1940	2.2573E-2	2.2223	0.4231	0.3024	1.8583	0.1472	5.4586E-2	3.1336	0.5039	1.2819E-2	0.1541	0.1934	0.2941	0.2045	0.2330	0.2685	0.2307	0.2457	0.2489	0.2747	0.3328	0.2331	0.1797	0.2544	0.3877	2.1499	1.2520	5.6197E-4	6.2784E-4	5.2123E-4	1.2151	8.2912E-2	3.206	19.619	421.084
204000000	0.6125	2.4019	0.2505	0.1630	2.2685	0.3036	0.4582	2.7672	0.2378	6.5232E-2	2.1428	0.3288	0.2962	2.1425	0.1600	9.0749E-2	2.8850	0.4255	1.8095E-2	0.1632	0.1699	0.2979	0.2086	0.2210	0.2725	0.2317	0.2448	0.2504	0.2732	0.3219	0.2496	0.1791	0.2494	0.3699	2.2181	1.1425	5.5696E-4	6.6462E-4	5.149E-4	1.2311	-5.9723E-3	12.711	19.613	413.573
205000000	0.5256	2.1883	0.2654	0.1220	2.7211	0.1776	0.3359	2.5869	0.2317	3.6766E-2	2.4332	0.3756	0.2657	2.2662	0.2659	0.1164	2.6801	0.4057	4.5261E-2	0.1723	0.3225	0.2989	0.2025	0.2356	0.2630	0.2400	0.2523	0.2461	0.2616	0.3698	0.2308	0.1825	0.2170	0.3709	2.2096	1.1639	5.5021E-4	8.3439E-4	5.1504E-4	1.2503	4.7004E-2	6.391	19.267	435.311
206000000	0.5062	2.1292	0.2969	0.1004	2.7559	0.2114	0.4213	2.6976	0.1973	1.6699E-2	2.2734	0.3938	0.3077	2.1844	0.1780	8.9718E-2	2.6522	0.5880	1.7455E-2	0.1586	0.2234	0.3069	0.2005	0.2246	0.2679	0.2396	0.2440	0.2422	0.2742	0.3324	0.2478	0.1819	0.2379	0.3732	2.1417	1.3779	6.1081E-4	8.9114E-4	4.921E-4	1.3624	0.1001	0.575	22.273	437.746
207000000	0.4894	2.0448	0.3885	0.1119	2.7636	0.2019	0.3614	2.8034	0.1780	2.1195E-2	2.2485	0.3875	0.2249	2.1855	0.1047	0.1744	2.6757	0.6348	2.4053E-2	0.1743	0.2230	0.3020	0.2005	0.2282	0.2694	0.2330	0.2530	0.2500	0.2640	0.3567	0.2399	0.1859	0.2174	0.3478	2.2572	1.1594	5.9768E-4	7.9406E-4	5.0983E-4	1.2134	3.8012E-2	10.177	19.827	437.977
208000000	0.5243	2.1760	0.3621	0.1521	2.5523	0.2331	0.4042	2.5305	0.2038	3.0671E-2	2.4434	0.3874	0.2205	2.0751	0.1726	6.106E-2	3.0068	0.4640	5.1035E-3	0.1515	0.1613	0.3071	0.2046	0.2185	0.2698	0.2464	0.2545	0.2399	0.2593	0.3436	0.2641	0.1614	0.2310	0.3796	2.1751	1.2219	5.6111E-4	6.8918E-4	4.7796E-4	1.1743	7.2025E-2	2.387	20.572	421.542
