state	cp12.gtr.rates.rateAC	cp12.gtr.rates.rateAG	cp12.gtr.rates.rateAT	cp12.gtr.rates.rateCG	cp12.gtr.rates.rateCT	cp12.gtr.rates.rateGT	cp3.gtr.rates.rateAC	cp3.gtr.rates.rateAG	cp3.gtr.rates.rateAT	cp3.gtr.rates.rateCG	cp3.gtr.rates.rateCT	cp3.gtr.rates.rateGT	nc.gtr.rates.rateAC	nc.gtr.rates.rateAG	nc.gtr.rates.rateAT	nc.gtr.rates.rateCG	nc.gtr.rates.rateCT	nc.gtr.rates.rateGT	cp12.alpha	cp3.alpha	nc.alpha	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	nc.frequencies1	nc.frequencies2	nc.frequencies3	nc.frequencies4	cp12.mu	cp3.mu	nc.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
156000000	0.6424	2.1046	0.3042	0.1995	2.4385	0.3109	0.4007	2.7614	0.1621	5.8782E-3	2.2575	0.4124	0.1877	2.2318	0.2534	3.1435E-2	2.6429	0.6528	1.0027E-2	0.1812	0.2841	0.2945	0.2034	0.2308	0.2713	0.2269	0.2648	0.2419	0.2664	0.3479	0.2461	0.1815	0.2245	0.3419	2.2656	1.1708	6.1209E-4	9.1353E-4	5.0378E-4	1.5022	0.1426	4.834	19.490	430.726
157000000	0.4860	2.1730	0.3792	0.1788	2.5713	0.2117	0.4370	2.6151	0.2443	2.8845E-2	2.3173	0.3575	0.3657	2.0608	0.1468	5.3855E-2	2.8863	0.4865	1.1878E-2	0.1813	0.3000	0.3044	0.2033	0.2297	0.2625	0.2305	0.2533	0.2504	0.2658	0.3366	0.2293	0.1867	0.2475	0.3687	2.2315	1.1049	6.1253E-4	1.0195E-3	5.1372E-4	1.5546	0.1414	22.714	22.003	428.603
158000000	0.6253	2.1089	0.2156	0.1319	2.5714	0.3469	0.5106	2.6602	0.2054	1.8909E-2	2.2538	0.3510	0.2129	2.3475	0.1846	0.1616	2.6298	0.4637	1.8332E-2	0.1845	0.3421	0.3081	0.1982	0.2319	0.2618	0.2395	0.2474	0.2441	0.2690	0.3569	0.2268	0.1756	0.2407	0.3436	2.2546	1.1963	6.5777E-4	1.157E-3	5.3645E-4	1.7019	9.8424E-2	15.539	24.192	423.239
159000000	0.4941	2.4276	0.2540	6.2233E-2	2.4481	0.3140	0.4033	2.7893	0.1999	5.3652E-2	2.1481	0.4059	0.2979	2.3928	0.1266	9.4559E-2	2.6971	0.3910	4.5752E-2	0.1940	0.2993	0.3017	0.1999	0.2304	0.2680	0.2476	0.2558	0.2370	0.2596	0.3261	0.2687	0.1711	0.2340	0.3636	2.2252	1.1608	6.8164E-4	1.0502E-3	5.2335E-4	1.5299	6.3403E-2	2.734	21.552	417.626
160000000	0.4570	2.0903	0.3808	0.2086	2.4782	0.3852	0.4072	2.7570	0.1938	3.9051E-2	2.2326	0.3703	0.4631	2.4404	0.1934	7.6743E-2	2.1137	0.7126	4.1729E-2	0.1722	0.2014	0.3060	0.1977	0.2297	0.2666	0.2368	0.2505	0.2352	0.2774	0.3342	0.2565	0.1750	0.2343	0.3786	2.2185	1.0817	6.1407E-4	8.3946E-4	5.4771E-4	1.2769	5.2309E-2	9.013	20.557	408.850
161000000	0.6971	2.2018	0.2552	0.1695	2.4829	0.1936	0.3905	2.7111	0.1905	1.0036E-2	2.2850	0.4127	0.2088	2.2110	0.1630	0.1888	2.7135	0.5150	3.5799E-2	0.1907	0.2475	0.2979	0.2064	0.2255	0.2702	0.2421	0.2430	0.2499	0.2650	0.3336	0.2650	0.1809	0.2205	0.3756	2.2270	1.0732	5.6942E-4	7.1222E-4	4.8272E-4	1.3150	0.1823	3.457	26.778	431.880
162000000	0.4888	2.2546	0.4176	7.0046E-2	2.5798	0.1891	0.4025	2.7211	0.1774	2.2533E-2	2.3040	0.3725	0.2039	2.3895	0.1132	3.2995E-2	2.8686	0.3918	1.5048E-2	0.1695	0.2076	0.2883	0.2091	0.2249	0.2777	0.2387	0.2437	0.2517	0.2659	0.3539	0.2275	0.1756	0.2430	0.3497	2.2490	1.1741	5.1319E-4	6.4244E-4	4.8772E-4	1.3331	3.1716E-2	3.930	22.370	449.924
163000000	0.5384	2.0196	0.2945	8.8513E-2	2.8360	0.2229	0.3854	2.7919	0.1902	4.136E-2	2.2219	0.3693	0.2838	2.7038	0.2242	3.8603E-2	2.2730	0.4767	9.0545E-3	0.1784	0.2925	0.3086	0.2011	0.2279	0.2624	0.2408	0.2458	0.2452	0.2682	0.3342	0.2395	0.1981	0.2283	0.3688	2.1860	1.2576	6.3331E-4	8.3984E-4	5.4176E-4	1.3892	6.8206E-2	3.875	22.736	424.876
164000000	0.4488	2.5512	0.3134	9.5712E-2	2.3823	0.2087	0.4674	2.6050	0.2037	4.1077E-2	2.2606	0.4222	0.2275	2.5160	0.1276	8.8627E-2	2.5258	0.5144	4.9835E-3	0.1729	0.1433	0.2972	0.2065	0.2328	0.2635	0.2399	0.2371	0.2488	0.2742	0.3203	0.2444	0.1967	0.2385	0.3974	2.1461	1.1994	5.1877E-4	7.0873E-4	4.6321E-4	1.3916	4.1618E-2	21.364	21.870	468.701
165000000	0.5727	1.9826	0.2873	0.1314	2.8455	0.1805	0.3430	2.6891	0.2095	1.7406E-2	2.3559	0.3852	0.1900	2.1932	0.2118	8.0031E-2	2.5075	0.8174	2.9179E-2	0.1905	0.2436	0.2945	0.2134	0.2298	0.2624	0.2351	0.2425	0.2500	0.2724	0.3348	0.2684	0.1766	0.2202	0.3872	2.2052	1.0691	5.8064E-4	7.4099E-4	4.8391E-4	1.2560	4.1897E-2	0.708	20.988	438.940
166000000	0.4680	2.3590	0.3188	0.2190	2.4086	0.2267	0.4080	2.7074	0.2002	1.1713E-2	2.2491	0.4237	0.2761	2.6669	0.1169	2.5809E-2	2.5911	0.3232	4.7965E-2	0.1983	0.1927	0.3049	0.2023	0.2273	0.2656	0.2412	0.2464	0.2547	0.2577	0.3481	0.2474	0.1601	0.2443	0.3686	2.2496	1.0443	5.4779E-4	7.0994E-4	4.5595E-4	1.1997	7.3237E-2	0.988	22.054	471.813
167000000	0.5181	2.2737	0.3533	0.1225	2.4674	0.2650	0.3341	2.5504	0.1637	1.871E-2	2.4787	0.4543	0.2137	2.2913	0.2134	8.2949E-2	2.6000	0.5986	1.873E-2	0.1779	0.2185	0.3035	0.2107	0.2344	0.2513	0.2588	0.2474	0.2348	0.2590	0.3288	0.2458	0.1864	0.2390	0.3465	2.2657	1.1396	6.5959E-4	9.7585E-4	4.9602E-4	1.3807	0.1414	1.902	22.166	440.853
168000000	0.5535	2.1809	0.2355	0.1215	2.6998	0.2088	0.4593	2.8211	0.1862	3.6569E-2	2.0589	0.4380	0.2060	1.9212	0.1614	8.2826E-2	2.9520	0.6766	5.1066E-2	0.1758	0.2250	0.3042	0.2060	0.2224	0.2673	0.2566	0.2429	0.2361	0.2644	0.3279	0.2572	0.1865	0.2283	0.3715	2.2151	1.1411	5.501E-4	7.6498E-4	4.6828E-4	1.3650	6.6996E-2	1.008	20.751	459.497
169000000	0.5812	2.2909	0.3223	0.1360	2.4243	0.2453	0.3257	2.8017	0.1412	4.218E-2	2.3220	0.3672	0.2304	2.8905	0.1621	7.9569E-2	2.0800	0.5574	3.7969E-2	0.1652	0.2201	0.2949	0.2101	0.2274	0.2676	0.2431	0.2373	0.2453	0.2743	0.3252	0.2513	0.1627	0.2607	0.3929	2.1939	1.0682	6.5701E-4	1.0661E-3	4.8621E-4	1.4816	2.8846E-2	2.232	19.538	441.524
170000000	0.6288	2.2708	0.2282	9.7493E-2	2.6199	0.1548	0.4244	2.6883	0.2069	5.6524E-2	2.2628	0.3611	0.2687	2.4197	0.2001	0.1154	2.4752	0.5209	2.5447E-2	0.1757	0.2589	0.2995	0.2014	0.2293	0.2697	0.2402	0.2498	0.2463	0.2637	0.3483	0.2276	0.1909	0.2333	0.3570	2.2192	1.2254	5.3193E-4	7.4169E-4	4.6981E-4	1.4035	6.8768E-2	0.599	19.696	451.783
171000000	0.4163	2.2617	0.3459	0.1136	2.6855	0.1771	0.3275	2.8659	0.1772	4.285E-2	2.2378	0.3487	0.3846	2.3550	0.2662	9.8642E-2	2.3372	0.5583	4.5027E-2	0.1652	0.2465	0.3034	0.2005	0.2297	0.2665	0.2429	0.2335	0.2527	0.2709	0.3424	0.2568	0.1775	0.2234	0.3446	2.2277	1.2809	6.5344E-4	8.8989E-4	5.491E-4	1.2645	2.4112E-2	1.884	20.175	423.974
172000000	0.6023	2.4289	0.1869	9.7592E-2	2.4664	0.2178	0.3660	2.7017	0.1487	2.8644E-2	2.3390	0.4159	0.2308	2.0802	0.2371	4.3971E-2	2.6407	0.7672	4.0155E-2	0.1690	0.1962	0.3081	0.2103	0.2125	0.2691	0.2451	0.2356	0.2398	0.2795	0.3692	0.2452	0.1703	0.2154	0.3430	2.2567	1.1933	5.1553E-4	6.6535E-4	4.6582E-4	1.2391	0.1371	2.560	21.224	435.580
173000000	0.6978	2.2441	0.2823	0.1689	2.4443	0.1626	0.3688	2.9228	0.1533	4.5099E-2	2.1490	0.3611	0.2690	2.4921	0.1526	0.1786	2.2899	0.6178	3.8047E-2	0.2006	0.5148	0.2994	0.2047	0.2224	0.2734	0.2326	0.2430	0.2540	0.2704	0.3138	0.2739	0.1789	0.2333	0.3603	2.2545	1.0843	5.2245E-4	6.6057E-4	4.9907E-4	1.2022	5.3972E-2	1.891	19.364	437.610
174000000	0.5889	2.3639	0.2766	0.1309	2.3977	0.2419	0.3689	2.9084	0.1606	2.2805E-2	2.2186	0.3207	0.3379	1.8522	0.1722	2.1341E-2	2.9869	0.6295	2.2108E-2	0.1743	0.1404	0.2967	0.2068	0.2298	0.2667	0.2386	0.2489	0.2407	0.2717	0.3305	0.2636	0.1834	0.2224	0.3578	2.2720	1.0418	6.0071E-4	8.8776E-4	5.1794E-4	1.5120	9.4024E-2	0.888	19.173	426.942
175000000	0.5192	2.2973	0.2116	0.1237	2.7224	0.1257	0.3506	3.0557	0.2069	3.5831E-2	2.0387	0.3122	0.4638	1.9185	0.1128	5.0008E-2	3.1254	0.3295	3.0501E-2	0.1833	0.1938	0.2931	0.2103	0.2333	0.2634	0.2491	0.2529	0.2364	0.2616	0.3476	0.2384	0.1777	0.2363	0.3542	2.2983	0.9771	5.7759E-4	7.771E-4	4.8756E-4	1.4801	2.6684E-2	1.102	20.940	432.104
176000000	0.6129	2.2162	0.2082	0.1146	2.6207	0.2274	0.3541	2.8292	0.2439	1.885E-2	2.2438	0.3101	0.2861	2.2651	0.1725	5.5692E-2	2.6627	0.5580	3.6944E-2	0.2041	0.1665	0.3054	0.1954	0.2295	0.2697	0.2443	0.2509	0.2444	0.2605	0.3369	0.2573	0.1742	0.2316	0.3119	2.3179	1.1971	5.8211E-4	8.2295E-4	4.9199E-4	1.4607	0.1124	1.175	20.202	445.018
177000000	0.5814	2.3394	0.3245	9.6227E-2	2.4636	0.1950	0.4004	2.8745	0.1794	3.6029E-2	2.1349	0.3747	0.3118	2.4282	0.1344	8.0434E-2	2.6605	0.3846	1.5859E-2	0.1723	0.1637	0.2919	0.2098	0.2317	0.2666	0.2454	0.2399	0.2433	0.2714	0.3509	0.2425	0.1771	0.2295	0.3328	2.2872	1.1596	6.3703E-4	9.0438E-4	5.0114E-4	1.5244	0.1325	1.291	19.897	425.494
178000000	0.6326	2.1363	0.2605	0.1240	2.5980	0.2486	0.3638	2.8024	0.1810	4.1034E-2	2.2195	0.3923	0.2899	2.2333	7.5661E-2	2.4245E-2	2.6364	0.7405	1.7665E-2	0.1637	0.2348	0.2986	0.2028	0.2251	0.2735	0.2321	0.2567	0.2408	0.2704	0.3389	0.2524	0.1908	0.2179	0.3727	2.2548	0.9991	5.4217E-4	7.287E-4	4.8732E-4	1.4964	0.1941	6.015	20.046	444.987
179000000	0.6268	2.1708	0.2547	8.4154E-2	2.6219	0.2417	0.3018	2.8172	0.2078	2.1444E-2	2.1863	0.4655	0.4167	2.4404	0.1087	1.1863E-2	2.5431	0.4793	4.0208E-2	0.1920	0.2511	0.3016	0.2033	0.2267	0.2684	0.2373	0.2568	0.2470	0.2589	0.3234	0.2549	0.1804	0.2412	0.3700	2.1877	1.2443	5.7614E-4	7.1328E-4	5.0153E-4	1.4291	0.1297	1.628	19.565	412.428
180000000	0.3756	2.4706	0.3122	0.1045	2.3632	0.3739	0.3816	2.8949	0.2190	1.6052E-2	2.1616	0.3268	0.4818	2.1169	0.1960	0.1076	2.7148	0.3829	4.9861E-2	0.1745	0.2373	0.2996	0.2032	0.2193	0.2778	0.2502	0.2409	0.2442	0.2647	0.3418	0.2448	0.1786	0.2347	0.3474	2.2349	1.2373	5.5713E-4	8.0731E-4	4.8832E-4	1.5887	0.1011	1.582	19.609	450.185
181000000	0.6184	2.1995	0.2777	0.1050	2.5340	0.2654	0.3707	2.5255	0.2636	1.5073E-2	2.3949	0.4302	0.2427	2.4825	0.2053	8.7015E-2	2.3983	0.5843	4.0028E-2	0.1798	0.2433	0.3066	0.2044	0.2195	0.2695	0.2473	0.2555	0.2493	0.2479	0.3436	0.2503	0.1838	0.2223	0.3561	2.2493	1.1301	4.9105E-4	6.3351E-4	4.4979E-4	1.2892	0.1733	2.237	23.785	455.497
182000000	0.4241	2.5779	0.2359	0.1423	2.3759	0.2440	0.3445	2.7506	0.1497	5.1374E-2	2.3684	0.3355	0.3404	2.6693	0.1176	5.5101E-2	2.4226	0.3950	3.4403E-2	0.1708	0.1733	0.3026	0.2044	0.2239	0.2691	0.2378	0.2442	0.2413	0.2768	0.3295	0.2599	0.1805	0.2301	0.3810	2.1960	1.1413	5.6158E-4	6.2116E-4	4.9443E-4	1.1696	7.4303E-2	29.904	21.309	451.849
183000000	0.5933	2.2372	0.2700	5.5356E-2	2.6104	0.2338	0.3883	2.9023	0.1476	2.1305E-2	2.2016	0.3388	0.3181	2.1042	0.2018	5.2731E-2	2.7135	0.6097	4.198E-2	0.1781	0.2040	0.2971	0.2140	0.2236	0.2652	0.2353	0.2563	0.2390	0.2693	0.3654	0.2253	0.1883	0.2210	0.3571	2.2253	1.2041	5.1135E-4	6.4852E-4	4.849E-4	1.2620	4.3183E-2	1.138	20.212	449.941
184000000	0.5454	2.3673	0.3447	0.1041	2.4807	0.1578	0.3072	2.9149	0.2215	1.2439E-2	2.1986	0.3453	0.3010	2.4955	0.1337	6.1219E-2	2.5956	0.4129	1.4222E-2	0.2019	0.1985	0.2941	0.2045	0.2296	0.2718	0.2353	0.2525	0.2419	0.2703	0.3189	0.2423	0.1931	0.2457	0.3372	2.2804	1.1523	6.6274E-4	9.5935E-4	5.2462E-4	1.4804	2.2419E-2	1.855	20.539	421.718
185000000	0.5329	2.1532	0.3004	6.5196E-2	2.6911	0.2572	0.3454	2.8422	0.2125	3.6717E-2	2.2587	0.3045	0.2516	2.4837	0.1067	0.1263	2.7051	0.3266	8.5272E-3	0.1665	0.1761	0.2979	0.2027	0.2371	0.2623	0.2431	0.2416	0.2479	0.2674	0.3377	0.2438	0.1786	0.2400	0.3655	2.2332	1.1209	5.6399E-4	7.2445E-4	4.9902E-4	1.2546	6.8827E-2	1.004	20.683	424.997
186000000	0.4667	2.2258	0.2619	0.1472	2.6997	0.1986	0.4045	2.7719	0.1492	3.0595E-2	2.2526	0.3912	0.2956	2.4147	0.1432	8.0727E-2	2.1983	0.8674	9.4354E-3	0.1820	0.2653	0.3042	0.2025	0.2337	0.2596	0.2411	0.2585	0.2471	0.2534	0.3440	0.2708	0.1594	0.2257	0.3415	2.2794	1.1270	5.8782E-4	8.1001E-4	5.2731E-4	1.3434	0.1062	1.748	19.210	416.093
187000000	0.7690	2.3652	0.2729	6.9205E-2	2.1848	0.3390	0.3729	2.6761	0.1807	4.3556E-2	2.3699	0.3569	0.2781	2.2704	0.1626	1.7932E-2	2.7558	0.5152	4.2191E-2	0.1674	0.1974	0.2883	0.2019	0.2322	0.2776	0.2549	0.2356	0.2438	0.2657	0.3202	0.2583	0.1927	0.2288	0.4024	2.1122	1.2801	5.2224E-4	7.4543E-4	4.5587E-4	1.4621	2.5779E-2	13.671	19.849	445.293
188000000	0.5014	2.3228	0.2406	6.0213E-2	2.6178	0.2572	0.3855	2.5787	0.1953	2.2996E-2	2.4664	0.3512	0.3443	2.3431	9.8794E-2	0.1417	2.5348	0.5372	3.366E-2	0.1905	0.2493	0.2986	0.2109	0.2241	0.2664	0.2381	0.2468	0.2480	0.2671	0.3279	0.2576	0.1926	0.2219	0.3409	2.2469	1.2412	5.6623E-4	8.601E-4	4.7955E-4	1.3353	7.777E-2	4.445	21.563	443.727
189000000	0.6691	2.4178	0.2197	0.1925	2.3143	0.1867	0.4134	2.9556	0.2284	1.9687E-2	2.0314	0.3516	0.2046	2.1018	0.1322	0.1395	2.9866	0.4354	1.286E-2	0.1741	0.1974	0.3046	0.2027	0.2273	0.2654	0.2307	0.2473	0.2491	0.2729	0.3419	0.2351	0.1907	0.2324	0.3987	2.1785	1.0815	6.7186E-4	1.0997E-3	4.7158E-4	1.4567	0.1310	0.765	36.434	463.780
190000000	0.5157	2.2310	0.3675	8.0012E-2	2.5626	0.2432	0.4113	2.8931	0.1963	1.101E-2	2.1697	0.3186	0.3640	2.0837	0.1605	0.1945	2.7957	0.4016	5.9216E-2	0.1719	0.3406	0.2927	0.2046	0.2278	0.2749	0.2320	0.2502	0.2467	0.2711	0.3471	0.2257	0.1975	0.2298	0.3733	2.2479	1.0186	6.5701E-4	9.8406E-4	5.0331E-4	1.4650	9.8848E-2	4.387	21.069	433.440
191000000	0.6086	2.0875	0.2779	0.1615	2.6641	0.2005	0.3442	2.6826	0.2072	3.7512E-2	2.3949	0.3336	0.3368	2.7026	0.2430	0.1255	2.1133	0.4788	2.7774E-2	0.1819	0.1659	0.2991	0.2058	0.2241	0.2710	0.2437	0.2419	0.2490	0.2654	0.3113	0.2461	0.1861	0.2565	0.3421	2.2895	1.0888	5.7229E-4	7.4218E-4	4.8195E-4	1.4288	8.4719E-2	1.389	21.209	435.218
192000000	0.3899	2.5482	0.2577	0.1203	2.4688	0.2152	0.4148	2.6562	0.2653	8.2644E-3	2.2030	0.4525	0.3913	2.2686	0.1981	4.0993E-2	2.1647	0.9364	3.9482E-2	0.1842	0.2208	0.2894	0.2149	0.2296	0.2661	0.2483	0.2515	0.2420	0.2581	0.3481	0.2732	0.1577	0.2210	0.3573	2.2544	1.1044	5.3386E-4	5.8412E-4	5.0633E-4	1.0651	7.3844E-2	4.400	20.106	434.333
193000000	0.5356	2.3581	0.2766	0.1416	2.3855	0.3026	0.4236	2.6681	0.1833	1.5354E-2	2.3544	0.3552	0.4855	2.1519	0.1144	8.3622E-2	2.8728	0.2918	3.4902E-3	0.1794	0.1861	0.3028	0.2089	0.2210	0.2673	0.2394	0.2572	0.2460	0.2573	0.3517	0.2375	0.1790	0.2318	0.3444	2.2488	1.2111	4.944E-4	6.3434E-4	4.4377E-4	1.2228	0.1690	3.528	19.990	463.848
194000000	0.5221	2.4763	0.3507	9.8088E-2	2.2847	0.2682	0.3603	2.8060	0.2114	2.4948E-2	2.2888	0.3085	0.2455	2.6310	0.2645	5.2124E-2	2.2119	0.5950	3.0998E-2	0.1680	0.1802	0.2903	0.2090	0.2303	0.2704	0.2385	0.2436	0.2440	0.2739	0.3499	0.2530	0.1672	0.2299	0.3680	2.2484	1.0526	5.5404E-4	7.7125E-4	4.6608E-4	1.2240	0.1934	1.067	22.768	461.301
195000000	0.6518	2.2596	0.2102	0.1540	2.5083	0.2162	0.4198	2.8296	0.2071	3.4335E-3	2.1131	0.4269	0.3742	2.2626	0.1607	1.9752E-2	2.7488	0.4338	3.4458E-2	0.1788	0.3442	0.2967	0.2023	0.2289	0.2722	0.2361	0.2438	0.2445	0.2756	0.3503	0.2349	0.1640	0.2507	0.3559	2.2261	1.2098	5.0756E-4	6.1484E-4	4.71E-4	1.1579	0.1680	1.461	19.154	450.048
196000000	0.6082	2.1993	0.2626	6.2566E-2	2.6271	0.2401	0.3249	2.6786	0.2297	2.6315E-2	2.4109	0.3295	0.5603	2.4246	0.4021	4.6067E-2	2.0732	0.4938	1.5042E-2	0.1725	0.1658	0.2965	0.2109	0.2321	0.2606	0.2394	0.2496	0.2510	0.2600	0.3271	0.2426	0.1931	0.2372	0.3460	2.2709	1.1252	4.6076E-4	6.4387E-4	4.3412E-4	1.2937	8.8041E-2	1.919	20.402	494.614
197000000	0.5262	2.4556	0.2707	0.1260	2.3807	0.2408	0.4208	2.8294	0.1753	1.8171E-2	2.2144	0.3420	0.2740	2.4099	0.1715	0.1659	2.6667	0.3121	3.7699E-2	0.1788	0.2566	0.2953	0.2077	0.2227	0.2743	0.2364	0.2476	0.2461	0.2699	0.3392	0.2452	0.1916	0.2240	0.3978	2.1655	1.1315	5.8069E-4	7.0973E-4	4.8467E-4	1.2082	4.5159E-2	0.748	19.460	446.639
198000000	0.4907	2.1682	0.3304	6.3788E-2	2.7539	0.1931	0.4316	2.7035	0.1863	2.1999E-2	2.3160	0.3405	0.2998	2.1489	0.1869	7.3219E-2	2.6274	0.6638	3.8662E-2	0.1635	0.3065	0.3012	0.2016	0.2307	0.2665	0.2464	0.2474	0.2405	0.2656	0.3638	0.2356	0.1699	0.2306	0.3895	2.1659	1.1858	5.7608E-4	7.4933E-4	4.7618E-4	1.2445	8.5079E-2	1.409	20.360	459.248
199000000	0.5511	2.3053	0.3640	9.4034E-2	2.4828	0.2029	0.4471	2.8149	0.2104	7.1532E-3	2.0626	0.4579	0.3082	1.8865	9.6812E-2	0.1011	3.0805	0.5268	5.6611E-2	0.1900	0.2166	0.2924	0.2059	0.2332	0.2685	0.2482	0.2485	0.2330	0.2702	0.3231	0.2361	0.2107	0.2301	0.3433	2.2228	1.3059	5.9652E-4	8.5521E-4	4.827E-4	1.2850	0.1420	6.529	23.348	446.277
200000000	0.6550	1.9987	0.2792	6.6883E-2	2.7864	0.2138	0.3645	2.8072	0.1980	1.0345E-2	2.2870	0.3330	0.2103	2.3691	0.1027	0.1339	2.7532	0.4308	3.7884E-3	0.1850	0.2676	0.3026	0.2045	0.2214	0.2714	0.2403	0.2608	0.2339	0.2649	0.3586	0.2291	0.1849	0.2273	0.3694	2.2365	1.0832	5.4581E-4	7.3081E-4	4.7264E-4	1.3299	0.1298	0.819	20.710	448.265
201000000	0.5585	2.1109	0.2585	7.4265E-2	2.8174	0.1805	0.3238	2.8350	0.1705	2.0475E-2	2.2240	0.4261	0.3462	2.1349	0.1076	5.9612E-2	2.8097	0.5419	1.2106E-2	0.1757	0.2800	0.3079	0.1985	0.2297	0.2639	0.2517	0.2574	0.2306	0.2603	0.3304	0.2443	0.1920	0.2332	0.3407	2.2507	1.2290	6.8026E-4	1.0654E-3	5.436E-4	1.3280	6.2434E-2	3.911	21.454	408.908
202000000	0.6134	2.3901	0.2748	5.3783E-2	2.4380	0.2300	0.4241	2.6006	0.2353	1.9695E-2	2.4148	0.3055	0.2898	1.9893	0.2636	0.1788	2.6986	0.5798	1.6502E-2	0.1806	0.1866	0.2979	0.2121	0.2232	0.2668	0.2455	0.2411	0.2471	0.2663	0.3536	0.2525	0.1862	0.2076	0.3703	2.2068	1.1778	5.7572E-4	8.2593E-4	4.642E-4	1.4537	4.6547E-2	1.437	19.513	444.075
203000000	0.7022	2.1494	0.2750	0.1142	2.5997	0.1594	0.3501	2.9398	0.2045	1.8997E-2	2.1601	0.3266	0.3289	2.6262	0.2032	0.1072	2.3573	0.3771	2.7139E-2	0.1729	0.4054	0.3115	0.1918	0.2247	0.2720	0.2423	0.2495	0.2390	0.2693	0.3369	0.2533	0.1823	0.2275	0.3763	2.2083	1.1317	6.9534E-4	1.0968E-3	5.3117E-4	1.4285	4.8854E-2	1.479	19.352	393.278
204000000	0.4688	2.2159	0.4028	0.1326	2.5966	0.1833	0.4243	2.8775	0.1881	3.5838E-2	2.1358	0.3385	0.2260	2.1129	0.2234	8.5241E-2	2.8360	0.5165	1.8864E-2	0.1882	0.1793	0.3052	0.2114	0.2233	0.2601	0.2315	0.2440	0.2522	0.2723	0.3413	0.2240	0.1880	0.2467	0.3825	2.1693	1.2217	4.9534E-4	6.4823E-4	4.6034E-4	1.2992	7.9846E-2	12.740	20.559	459.670
205000000	0.4214	2.3087	0.2613	6.1262E-2	2.7335	0.2138	0.4084	2.6104	0.2252	1.1764E-2	2.4330	0.3112	0.2314	2.0516	9.0555E-2	3.3314E-2	3.1833	0.4098	1.3511E-2	0.1818	0.1905	0.2985	0.2104	0.2250	0.2661	0.2446	0.2346	0.2455	0.2753	0.3355	0.2448	0.1847	0.2350	0.3975	2.1237	1.2746	5.6982E-4	7.7242E-4	4.8727E-4	1.1817	0.1821	1.889	20.715	448.736
206000000	0.4917	2.4017	0.2775	8.2227E-2	2.4953	0.2515	0.3116	2.6969	0.1958	1.3782E-2	2.3936	0.3882	0.3230	2.7280	0.1624	8.3201E-2	2.4540	0.2494	1.2189E-2	0.1823	0.2895	0.3027	0.2093	0.2212	0.2668	0.2457	0.2592	0.2487	0.2464	0.3368	0.2429	0.1648	0.2556	0.3403	2.2564	1.2126	5.3474E-4	6.7219E-4	4.6801E-4	1.2261	9.0333E-2	7.416	21.217	453.821
207000000	0.5582	2.3296	0.3336	0.1216	2.4185	0.2386	0.3351	2.7766	0.1869	2.8369E-2	2.2886	0.3844	0.3610	2.3424	0.2573	0.1470	2.3635	0.5289	3.1732E-2	0.1734	0.2903	0.2970	0.2065	0.2331	0.2633	0.2427	0.2412	0.2460	0.2702	0.3527	0.2424	0.1882	0.2167	0.3324	2.2975	1.1276	5.7444E-4	8.0415E-4	5.0455E-4	1.2721	8.1882E-2	1.943	19.483	448.264
208000000	0.5521	2.3794	0.2467	0.1095	2.4321	0.2803	0.3391	2.9095	0.2254	4.1884E-2	2.1689	0.3152	0.2735	2.2270	0.3592	0.1235	2.2813	0.7355	5.5294E-2	0.1856	0.3205	0.3026	0.2044	0.2287	0.2643	0.2304	0.2573	0.2419	0.2705	0.3167	0.2380	0.2024	0.2429	0.3454	2.2133	1.3239	6.509E-4	1.066E-3	4.8355E-4	1.2901	0.1206	1.690	19.852	436.686
209000000	0.6977	2.2845	0.2733	0.1576	2.3285	0.2584	0.4233	2.6309	0.2227	1.9587E-2	2.3378	0.3657	0.2683	2.2494	0.2690	2.5274E-2	2.6634	0.5246	9.6481E-3	0.1548	0.2328	0.3012	0.2075	0.2331	0.2581	0.2376	0.2442	0.2520	0.2663	0.3469	0.2542	0.1874	0.2115	0.3924	2.1371	1.2636	5.4554E-4	7.4729E-4	4.6156E-4	1.2122	0.1496	1.680	21.604	453.282
210000000	0.5573	2.2924	0.2470	0.1391	2.4829	0.2813	0.4437	2.6691	0.1570	4.3872E-2	2.3022	0.3841	0.2738	2.1310	0.1965	2.0859E-2	2.9014	0.4765	3.725E-2	0.1770	0.2119	0.2981	0.2039	0.2312	0.2668	0.2502	0.2465	0.2455	0.2578	0.3378	0.2457	0.1664	0.2501	0.3681	2.2095	1.1832	5.7056E-4	8.0245E-4	4.8842E-4	1.4085	0.1003	4.467	21.598	455.828
211000000	0.6327	2.2865	0.2248	0.1037	2.5176	0.2347	0.3234	2.6464	0.2201	1.7942E-2	2.4092	0.3830	0.2654	2.6313	0.1469	3.8849E-2	2.3775	0.5401	2.2743E-2	0.1770	0.2504	0.3029	0.1955	0.2296	0.2721	0.2396	0.2504	0.2488	0.2613	0.3446	0.2583	0.1765	0.2205	0.3760	2.1650	1.2802	6.0246E-4	8.5632E-4	4.8268E-4	1.3078	0.1686	2.528	20.428	442.478
