state	cp12.gtr.rates.rateAC	cp12.gtr.rates.rateAG	cp12.gtr.rates.rateAT	cp12.gtr.rates.rateCG	cp12.gtr.rates.rateCT	cp12.gtr.rates.rateGT	cp3.gtr.rates.rateAC	cp3.gtr.rates.rateAG	cp3.gtr.rates.rateAT	cp3.gtr.rates.rateCG	cp3.gtr.rates.rateCT	cp3.gtr.rates.rateGT	nc.gtr.rates.rateAC	nc.gtr.rates.rateAG	nc.gtr.rates.rateAT	nc.gtr.rates.rateCG	nc.gtr.rates.rateCT	nc.gtr.rates.rateGT	cp12.alpha	cp3.alpha	nc.alpha	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	nc.frequencies1	nc.frequencies2	nc.frequencies3	nc.frequencies4	cp12.mu	cp3.mu	nc.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
55000000	0.5840	2.3883	0.2849	0.1037	2.4714	0.1677	0.4277	2.6132	0.2104	1.9348E-2	2.3793	0.3501	0.1849	2.1731	0.1963	0.2037	2.5555	0.6865	1.6279E-2	0.1692	0.2666	0.2961	0.2114	0.2322	0.2603	0.2563	0.2420	0.2400	0.2617	0.3389	0.2282	0.1914	0.2415	0.3500	2.2748	1.0850	5.223E-4	6.2437E-4	5.0351E-4	1.2830	4.3341E-2	4.199	19.532	427.314
56000000	0.5456	2.2380	0.2354	0.1058	2.6359	0.2394	0.4520	2.9253	0.1609	1.0255E-2	2.0866	0.3650	0.3256	2.3832	6.8422E-2	8.0894E-2	2.6739	0.4680	1.3312E-2	0.2028	0.1478	0.2961	0.2047	0.2390	0.2603	0.2433	0.2473	0.2398	0.2695	0.3559	0.2390	0.1549	0.2502	0.3345	2.3163	1.0495	5.4404E-4	7.2604E-4	4.8855E-4	1.2298	0.1024	31.641	24.599	444.609
57000000	0.5559	2.0272	0.2203	0.1596	2.6906	0.3464	0.4052	2.7191	0.2036	2.9383E-2	2.3444	0.2983	0.3564	2.6947	0.1418	2.8761E-2	2.3447	0.4336	4.7243E-2	0.1837	0.1535	0.2955	0.2015	0.2250	0.2779	0.2428	0.2521	0.2450	0.2601	0.3267	0.2418	0.1611	0.2704	0.4088	2.1428	1.1333	5.6685E-4	7.4449E-4	4.4153E-4	1.1079	0.1099	11.153	53.699	509.716
58000000	0.5132	2.0906	0.3057	0.1017	2.6700	0.3188	0.4315	2.6525	0.1998	2.7886E-2	2.3175	0.3708	0.3498	2.3247	7.8051E-2	8.5574E-2	2.5998	0.5621	1.568E-2	0.1802	0.2151	0.3092	0.2033	0.2267	0.2608	0.2441	0.2453	0.2391	0.2715	0.3315	0.2578	0.1765	0.2342	0.3768	2.2202	1.0883	4.9047E-4	6.2573E-4	4.6603E-4	1.1580	3.9193E-2	5.962	20.507	462.979
59000000	0.7675	2.0137	0.3067	8.7784E-2	2.4927	0.3316	0.4011	2.3769	0.2397	1.5564E-2	2.6339	0.3328	0.2041	2.3630	0.1259	0.1223	2.2690	0.9157	2.2879E-2	0.1936	0.1858	0.3045	0.2136	0.2201	0.2618	0.2483	0.2524	0.2463	0.2531	0.3419	0.2611	0.1681	0.2289	0.3718	2.2007	1.1878	6.3015E-4	8.6828E-4	5.321E-4	1.4273	7.5039E-2	2.730	19.767	413.018
60000000	0.5137	2.3015	0.3456	0.1660	2.4196	0.2536	0.3504	2.7263	0.2435	5.3904E-2	2.2384	0.3874	0.2301	2.3818	6.9132E-2	0.1287	2.6502	0.5400	2.3603E-2	0.1682	0.1700	0.2957	0.2050	0.2183	0.2809	0.2406	0.2522	0.2395	0.2677	0.3250	0.2629	0.1731	0.2391	0.3463	2.2425	1.2194	5.5976E-4	7.4305E-4	5.1191E-4	1.2959	0.1439	1.162	20.183	425.889
61000000	0.5144	2.6323	0.2080	0.1240	2.2540	0.2673	0.4632	2.8004	0.1879	4.3256E-2	2.1003	0.4050	0.3057	2.4636	0.1666	5.6809E-2	2.4278	0.5795	2.0602E-2	0.1816	0.2199	0.3054	0.2167	0.2101	0.2678	0.2362	0.2540	0.2480	0.2618	0.3395	0.2488	0.1698	0.2419	0.3725	2.2114	1.1474	5.9821E-4	7.3913E-4	5.3315E-4	1.3770	0.1302	3.598	19.229	419.145
62000000	0.5096	2.0480	0.2404	0.1590	2.8595	0.1835	0.3597	2.9603	0.2035	1.8136E-2	2.0915	0.3668	0.2209	1.9752	8.9125E-2	5.7131E-2	3.2551	0.4026	5.2797E-2	0.1935	0.2212	0.3030	0.1975	0.2340	0.2655	0.2233	0.2552	0.2516	0.2698	0.3399	0.2375	0.1821	0.2405	0.3575	2.2251	1.2021	5.8687E-4	7.5913E-4	5.2014E-4	1.4369	3.6775E-2	15.234	20.252	423.695
63000000	0.5623	2.2241	0.3369	0.1547	2.5303	0.1917	0.3553	2.5959	0.1867	5.2749E-2	2.4040	0.4053	0.2570	2.0124	0.1684	0.1633	2.6152	0.7836	5.5309E-2	0.1858	0.2355	0.2951	0.2049	0.2280	0.2720	0.2390	0.2368	0.2608	0.2634	0.3338	0.2465	0.1883	0.2313	0.3682	2.2206	1.1451	5.7893E-4	8.9722E-4	5.01E-4	1.4204	0.1565	4.559	20.696	421.901
64000000	0.6259	2.6179	0.3071	6.285E-2	2.1922	0.1941	0.4642	2.8559	0.1687	3.7871E-2	2.1374	0.3359	0.2340	2.2491	0.1440	2.5168E-2	2.7513	0.5964	6.2132E-3	0.1594	0.2937	0.2947	0.2085	0.2360	0.2607	0.2318	0.2480	0.2455	0.2747	0.3304	0.2473	0.1739	0.2484	0.3527	2.2724	1.0750	6.6391E-4	8.8727E-4	5.471E-4	1.3090	5.3767E-2	2.241	20.166	414.560
65000000	0.5154	2.1992	0.4032	9.8189E-2	2.5309	0.2532	0.3819	2.8279	0.1521	5.6523E-2	2.2651	0.3165	0.3247	2.2574	0.1028	1.5625E-2	2.6756	0.6240	4.4663E-2	0.1829	0.2721	0.2953	0.2178	0.2247	0.2622	0.2406	0.2487	0.2501	0.2606	0.3404	0.2562	0.1780	0.2254	0.3417	2.2446	1.2431	5.4975E-4	8.3366E-4	5.1264E-4	1.5646	0.3100	25.137	21.506	429.680
66000000	0.5808	2.5918	0.2328	0.1169	2.3157	0.1621	0.3383	2.8680	0.1891	5.5086E-2	2.1455	0.4041	0.2104	2.3660	0.1622	7.5537E-2	2.7529	0.4330	2.9836E-2	0.1859	0.1775	0.2985	0.2099	0.2245	0.2671	0.2334	0.2572	0.2455	0.2638	0.3326	0.2683	0.1633	0.2357	0.3386	2.3074	1.0519	5.6255E-4	6.5132E-4	4.9424E-4	1.3912	0.2567	2.753	20.879	432.397
67000000	0.6736	2.2228	0.2756	9.3955E-2	2.4934	0.2406	0.3475	2.7315	0.2074	5.7952E-2	2.2765	0.3791	0.3995	1.9833	0.1719	0.1625	2.8929	0.3899	3.6881E-2	0.1812	0.1805	0.2980	0.2043	0.2282	0.2695	0.2476	0.2437	0.2425	0.2662	0.3373	0.2390	0.1702	0.2535	0.3659	2.2115	1.1913	5.8978E-4	7.5288E-4	5.3184E-4	1.3712	0.1485	2.514	19.353	427.137
68000000	0.5134	2.1553	0.3981	0.1683	2.5731	0.1918	0.3701	2.7556	0.1909	3.5157E-2	2.2681	0.3802	0.3552	1.9333	0.1685	9.9417E-2	2.9506	0.4929	7.2433E-2	0.1724	0.2321	0.2997	0.2038	0.2319	0.2645	0.2385	0.2510	0.2383	0.2722	0.3381	0.2482	0.1733	0.2403	0.3411	2.2317	1.2907	5.7055E-4	6.8246E-4	5.0762E-4	1.3214	0.1125	4.366	20.249	423.086
69000000	0.5484	2.1964	0.3359	0.1335	2.6036	0.1821	0.2655	2.7020	0.2683	3.6965E-2	2.3571	0.3702	0.4766	2.1813	0.1857	0.1111	2.5733	0.4720	5.3948E-3	0.1892	0.2374	0.3033	0.2060	0.2334	0.2573	0.2372	0.2504	0.2558	0.2566	0.3367	0.2598	0.1835	0.2200	0.3572	2.2205	1.2195	5.1544E-4	6.1225E-4	5.3844E-4	1.2461	6.4854E-2	8.989	19.312	420.797
70000000	0.4826	2.2609	0.2965	9.0718E-2	2.6066	0.2627	0.4098	2.9675	0.1596	3.9938E-2	2.0704	0.3528	0.2594	2.2395	0.1460	8.0356E-2	2.7209	0.5539	3.4283E-3	0.1629	0.2894	0.2984	0.2006	0.2345	0.2664	0.2343	0.2461	0.2518	0.2678	0.3426	0.2430	0.1665	0.2480	0.3731	2.1805	1.2475	4.8421E-4	6.4147E-4	4.6982E-4	1.3815	0.1464	4.942	19.642	452.429
71000000	0.5218	2.1953	0.2927	0.1399	2.5973	0.2529	0.3981	2.8194	0.1384	2.9379E-2	2.2318	0.3829	0.2688	2.1033	0.1258	0.1000	2.7641	0.6379	5.7688E-2	0.1656	0.2393	0.3060	0.2065	0.2277	0.2598	0.2427	0.2453	0.2424	0.2697	0.3630	0.2393	0.1790	0.2187	0.3647	2.2044	1.2232	5.8755E-4	7.469E-4	5.1443E-4	1.3121	0.2392	6.255	20.598	417.618
72000000	0.5302	2.3613	0.2333	0.1616	2.5590	0.1545	0.3618	2.8552	0.1744	2.2609E-2	2.1842	0.4018	0.3373	2.3497	0.1261	0.2214	2.4905	0.4750	2.8695E-3	0.1804	0.2539	0.3078	0.2157	0.2153	0.2611	0.2497	0.2434	0.2443	0.2626	0.3361	0.2499	0.1777	0.2364	0.3706	2.2133	1.1538	5.6833E-4	7.4458E-4	5.0797E-4	1.4959	8.8917E-2	0.783	19.639	442.119
73000000	0.5629	2.2755	0.2046	0.2383	2.4421	0.2767	0.4086	2.8608	0.1597	4.683E-2	2.1619	0.3622	0.2446	2.2250	0.1557	7.4786E-2	2.4610	0.8389	1.4076E-2	0.1677	0.2135	0.3030	0.1988	0.2265	0.2717	0.2362	0.2478	0.2500	0.2661	0.3359	0.2410	0.1772	0.2460	0.3568	2.2307	1.1880	5.8632E-4	7.9689E-4	5.1732E-4	1.3990	0.1073	2.057	21.002	421.990
74000000	0.6069	2.2778	0.2633	7.883E-2	2.5116	0.2616	0.3534	2.6713	0.2178	6.5416E-2	2.3501	0.3419	0.2429	2.3047	0.2527	9.3367E-2	2.7356	0.3707	4.4255E-2	0.1708	0.1570	0.3000	0.2048	0.2249	0.2703	0.2383	0.2484	0.2557	0.2576	0.3215	0.2459	0.2015	0.2311	0.3672	2.2246	1.1385	5.3312E-4	7.5826E-4	5.1729E-4	1.4400	0.1010	2.225	20.106	417.887
75000000	0.5811	2.2586	0.2072	0.1014	2.5789	0.2729	0.3701	2.7899	0.1579	4.6056E-2	2.2163	0.4198	0.3037	2.3301	0.2795	0.1035	2.3663	0.6167	3.4246E-2	0.1681	0.1710	0.2959	0.2021	0.2311	0.2709	0.2355	0.2547	0.2398	0.2700	0.3414	0.2447	0.1841	0.2298	0.3495	2.2195	1.2754	5.2698E-4	6.0447E-4	4.9664E-4	1.2700	0.1901	10.037	19.734	428.806
76000000	0.6235	2.1486	0.3084	0.2235	2.4920	0.2040	0.3472	2.8244	0.1886	3.4304E-2	2.1968	0.4087	0.2960	2.2774	0.1629	4.3656E-2	2.4035	0.8164	2.4213E-2	0.1801	0.2155	0.2988	0.1966	0.2321	0.2725	0.2478	0.2446	0.2482	0.2595	0.3532	0.2572	0.1766	0.2131	0.3553	2.2514	1.1286	5.8881E-4	8.1679E-4	4.8541E-4	1.5551	0.2554	14.218	23.753	436.968
77000000	0.7265	2.1469	0.3251	0.2042	2.4662	0.1311	0.3517	2.8712	0.1526	5.192E-2	2.2002	0.3724	0.3038	1.8744	0.1464	0.1885	2.9769	0.5099	3.0198E-2	0.1619	0.2166	0.2953	0.2020	0.2339	0.2688	0.2350	0.2454	0.2435	0.2761	0.3409	0.2272	0.1888	0.2430	0.3586	2.1972	1.2893	5.3348E-4	6.5286E-4	5.2173E-4	1.2653	0.1326	1.559	19.803	412.196
78000000	0.5504	2.1233	0.2627	6.525E-2	2.7331	0.2652	0.3517	2.7033	0.2162	2.9096E-2	2.3012	0.3986	0.2452	2.3704	0.1114	0.1651	2.5779	0.5300	1.9023E-2	0.1733	6.7437E-2	0.3190	0.2016	0.2252	0.2542	0.2502	0.2504	0.2318	0.2676	0.3574	0.2337	0.1786	0.2303	0.3467	2.3117	0.9828	5.5011E-4	7.0878E-4	5.2326E-4	1.3705	0.1516	22.468	19.630	425.489
79000000	0.4867	2.6053	0.2727	0.2099	2.1923	0.2330	0.3777	2.9252	0.1709	1.7195E-2	2.1581	0.3508	0.2067	2.1927	0.1516	0.1402	2.8336	0.4752	3.3619E-2	0.1854	0.1994	0.2980	0.2020	0.2345	0.2655	0.2379	0.2505	0.2408	0.2707	0.3424	0.2297	0.1898	0.2380	0.3628	2.2167	1.1945	6.0759E-4	7.3452E-4	5.1835E-4	1.2858	0.2048	24.932	20.776	425.470
80000000	0.5395	2.1326	0.2509	7.925E-2	2.7632	0.2345	0.3651	2.7506	0.2115	3.2814E-2	2.2621	0.3780	0.4093	2.0152	0.2708	6.0654E-2	2.8282	0.4159	5.1978E-2	0.1570	0.2037	0.3013	0.2069	0.2353	0.2565	0.2403	0.2453	0.2417	0.2726	0.3528	0.2597	0.1835	0.2040	0.3929	2.1830	1.1057	4.9764E-4	6.2097E-4	4.6804E-4	1.2804	0.1788	4.279	21.971	463.495
81000000	0.4750	2.2843	0.2699	0.1438	2.5933	0.2337	0.3765	3.0012	0.1597	2.7681E-2	2.0922	0.3427	0.2405	2.3255	0.1408	0.1172	2.7066	0.4694	7.7691E-2	0.1952	0.2403	0.2976	0.2144	0.2189	0.2692	0.2390	0.2565	0.2275	0.2770	0.3567	0.2489	0.1898	0.2046	0.3658	2.2035	1.2194	5.8728E-4	7.1028E-4	5.0013E-4	1.2192	-3.1667E-3	1.337	19.799	434.515
82000000	0.5540	2.3353	0.3671	0.1118	2.4121	0.2196	0.4156	2.6874	0.1648	2.8319E-2	2.3473	0.3565	0.2601	2.4948	0.1249	0.1084	2.4476	0.5642	3.0109E-2	0.1689	0.1971	0.3056	0.2029	0.2259	0.2655	0.2505	0.2446	0.2383	0.2666	0.3569	0.2465	0.1755	0.2211	0.3788	2.2237	1.0630	5.5833E-4	6.3307E-4	5.0651E-4	1.0889	0.1201	1.807	20.820	416.149
83000000	0.6671	2.3021	0.2391	6.1924E-2	2.5516	0.1782	0.2917	2.9996	0.2074	4.0747E-2	2.1298	0.3308	0.1377	2.2356	0.2289	0.1186	2.6185	0.6606	5.1741E-2	0.1705	0.2582	0.3023	0.1989	0.2259	0.2729	0.2402	0.2477	0.2348	0.2773	0.3529	0.2705	0.1800	0.1966	0.3688	2.2070	1.1867	5.4995E-4	5.9433E-4	4.8743E-4	1.0784	0.1240	0.805	20.929	422.907
84000000	0.4605	2.1220	0.2537	0.1542	2.6999	0.3099	0.3770	2.7985	0.2860	2.1139E-2	2.1673	0.3500	0.2679	2.3123	0.2303	0.1025	2.4002	0.6866	2.6434E-2	0.1764	0.2162	0.3052	0.2117	0.2208	0.2623	0.2370	0.2608	0.2454	0.2569	0.3589	0.2387	0.1847	0.2177	0.3855	2.1689	1.2028	5.6001E-4	7.477E-4	4.9344E-4	1.3079	0.1321	43.950	26.098	432.790
85000000	0.5018	2.5705	0.2514	5.1025E-2	2.2781	0.3472	0.3734	2.8862	0.2101	3.996E-2	2.1323	0.3581	0.3973	2.0746	0.1457	0.1071	2.8184	0.4569	2.6268E-2	0.1753	0.1851	0.3078	0.2103	0.2187	0.2632	0.2377	0.2558	0.2344	0.2721	0.3384	0.2429	0.1792	0.2396	0.3448	2.2514	1.1991	5.3589E-4	6.3676E-4	4.6765E-4	1.2857	0.1424	4.723	20.406	454.134
86000000	0.5771	2.2042	0.2740	0.2120	2.4371	0.2957	0.4230	2.7194	0.2299	5.0424E-2	2.2582	0.3190	0.3143	2.5469	0.1917	8.8447E-2	2.3862	0.4724	3.8851E-2	0.1771	0.2173	0.3009	0.2046	0.2345	0.2599	0.2473	0.2338	0.2566	0.2623	0.3369	0.2441	0.1909	0.2281	0.3319	2.2560	1.2706	5.2965E-4	6.4113E-4	4.7333E-4	1.3043	7.359E-2	2.628	34.726	466.151
87000000	0.5220	2.1891	0.3151	0.2290	2.5573	0.1875	0.3198	2.7318	0.1685	3.2041E-2	2.3659	0.3820	0.2605	2.2436	0.2079	0.1129	2.8859	0.2892	2.7955E-2	0.1916	0.1903	0.3078	0.2080	0.2276	0.2566	0.2420	0.2435	0.2555	0.2589	0.3489	0.2296	0.1792	0.2423	0.3700	2.1728	1.2945	6.6293E-4	9.4589E-4	5.2292E-4	1.3287	0.1026	16.322	20.407	435.815
88000000	0.5969	2.1737	0.2919	0.1520	2.5787	0.2068	0.3662	3.0061	0.2504	1.1688E-2	2.0917	0.2738	0.3223	2.1456	0.1739	0.1008	2.9337	0.3237	2.9102E-2	0.1850	0.2624	0.2987	0.2055	0.2235	0.2723	0.2423	0.2473	0.2532	0.2572	0.3374	0.2315	0.2094	0.2217	0.3413	2.2517	1.2221	7.3185E-4	1.2385E-3	5.592E-4	1.5331	6.6548E-2	6.289	21.010	413.948
89000000	0.7286	2.1868	0.2690	8.4217E-2	2.4243	0.3071	0.3815	2.8578	0.2142	3.2219E-2	2.1460	0.3683	0.3756	2.3579	0.1098	9.7541E-2	2.4670	0.5922	3.5305E-2	0.1788	0.2769	0.2966	0.2026	0.2228	0.2780	0.2338	0.2567	0.2541	0.2554	0.3254	0.2708	0.1814	0.2224	0.3607	2.2547	1.0810	6.0622E-4	8.3329E-4	5.0503E-4	1.4740	0.1171	8.023	21.108	416.869
90000000	0.4868	2.1774	0.2665	8.088E-2	2.6729	0.3156	0.4092	2.7398	0.1847	2.4851E-2	2.3083	0.3331	0.3588	2.4856	0.1256	0.1813	2.5325	0.3162	2.6866E-2	0.1710	0.1980	0.3052	0.2094	0.2159	0.2695	0.2387	0.2468	0.2443	0.2702	0.3452	0.2443	0.1696	0.2409	0.3773	2.2458	0.9990	5.5405E-4	7.8678E-4	4.8414E-4	1.4447	0.1018	0.828	20.459	451.227
91000000	0.5291	2.3970	0.2678	0.1329	2.3896	0.2836	0.3744	3.0117	0.1848	2.0537E-2	2.0713	0.3374	0.3625	2.3288	0.2319	0.3016	2.3668	0.4084	3.3606E-2	0.1654	0.2141	0.2972	0.2045	0.2342	0.2641	0.2390	0.2504	0.2496	0.2610	0.3457	0.2489	0.1818	0.2237	0.3751	2.2238	1.0880	5.7013E-4	8.0389E-4	4.6596E-4	1.4399	6.316E-2	1.221	33.369	467.430
92000000	0.5376	2.3431	0.3415	0.1134	2.4952	0.1693	0.3866	2.6872	0.1596	4.079E-2	2.3074	0.4184	0.3000	2.3927	0.3248	5.889E-2	2.4507	0.4730	3.5353E-2	0.1703	0.3089	0.3036	0.2059	0.2266	0.2638	0.2346	0.2532	0.2575	0.2546	0.3382	0.2542	0.1792	0.2285	0.3391	2.2283	1.3155	6.53E-4	8.7565E-4	5.0012E-4	1.3053	0.1360	5.371	27.997	445.071
93000000	0.5562	2.1692	0.4379	8.6728E-2	2.5894	0.1606	0.3374	2.8364	0.1782	1.2044E-2	2.2880	0.3480	0.1818	2.7184	0.3303	8.6759E-2	2.3047	0.3781	1.5753E-2	0.2025	0.2039	0.2900	0.2044	0.2393	0.2663	0.2425	0.2461	0.2452	0.2662	0.3221	0.2383	0.1777	0.2620	0.3637	2.2198	1.1782	5.9222E-4	7.8851E-4	5.051E-4	1.3313	4.5643E-2	1.254	20.020	436.511
94000000	0.5184	2.2715	0.2777	0.1376	2.5761	0.2187	0.3416	2.8381	0.2230	5.1978E-2	2.1646	0.3807	0.3267	2.2605	0.1214	0.1360	2.7090	0.4464	1.0593E-2	0.1746	0.2628	0.2999	0.2074	0.2226	0.2701	0.2480	0.2531	0.2383	0.2606	0.3498	0.2427	0.1898	0.2176	0.3412	2.2490	1.2315	5.2334E-4	6.6427E-4	5.0291E-4	1.2379	0.1356	2.824	20.707	442.184
95000000	0.5759	2.1775	0.2959	0.1200	2.5548	0.2759	0.3139	2.7014	0.2286	2.6426E-2	2.4271	0.3025	0.3822	2.1166	0.1591	0.1053	2.8984	0.3383	2.5964E-2	0.1624	0.2614	0.2968	0.2153	0.2235	0.2644	0.2467	0.2579	0.2407	0.2547	0.3274	0.2346	0.1908	0.2471	0.3812	2.1956	1.1415	5.4554E-4	6.5092E-4	4.7457E-4	1.2737	6.0348E-2	13.810	21.774	433.164
96000000	0.5397	2.1789	0.3179	0.1385	2.6053	0.2197	0.4468	2.7306	0.1987	2.7721E-2	2.2391	0.3572	0.2938	2.6815	0.1714	5.1094E-2	2.3460	0.4562	4.7622E-2	0.1853	0.3486	0.3009	0.2088	0.2217	0.2686	0.2363	0.2492	0.2534	0.2611	0.3420	0.2434	0.1772	0.2374	0.3799	2.1850	1.1863	5.7155E-4	8.34E-4	4.8389E-4	1.3942	0.1317	32.530	22.172	437.393
97000000	0.5486	2.2269	0.2723	0.1460	2.5916	0.2146	0.2885	2.7977	0.2514	2.0104E-2	2.2344	0.4079	0.3414	2.2210	0.2819	0.1571	2.6208	0.3778	4.9766E-2	0.1716	0.1847	0.2959	0.2059	0.2300	0.2682	0.2428	0.2517	0.2480	0.2575	0.3352	0.2293	0.1829	0.2525	0.3445	2.2910	1.0674	5.7506E-4	7.0246E-4	5.1791E-4	1.1670	7.9955E-2	3.373	19.877	413.764
98000000	0.4930	2.2937	0.2618	6.0939E-2	2.7106	0.1800	0.3359	2.8432	0.2243	2.841E-3	2.2014	0.3923	0.2612	2.4074	0.1833	3.6679E-2	2.6749	0.4365	2.2584E-2	0.1637	0.3392	0.3025	0.2086	0.2236	0.2653	0.2358	0.2498	0.2364	0.2781	0.3382	0.2249	0.1987	0.2382	0.3649	2.1917	1.2648	5.8446E-4	8.3039E-4	4.7978E-4	1.3485	9.245E-2	9.172	26.175	457.418
99000000	0.5681	2.2653	0.3288	7.9619E-2	2.5393	0.2190	0.4385	2.7744	0.1947	3.3011E-2	2.2063	0.3531	0.2268	2.4241	0.1674	1.1704E-2	2.8157	0.3542	4.1953E-2	0.1899	0.2006	0.2819	0.2004	0.2344	0.2833	0.2552	0.2424	0.2408	0.2616	0.3274	0.2310	0.2044	0.2372	0.3613	2.2530	1.0827	6.277E-4	8.3513E-4	5.0261E-4	1.3311	0.1161	5.581	21.449	429.542
100000000	0.6090	2.1994	0.2678	0.1461	2.5753	0.2024	0.3629	2.9059	0.1555	4.7123E-2	2.1185	0.4102	0.4300	2.7989	0.1831	7.2847E-2	2.2184	0.2968	4.8941E-2	0.1858	0.2922	0.3023	0.2117	0.2254	0.2606	0.2542	0.2435	0.2423	0.2599	0.3530	0.2468	0.1761	0.2241	0.3705	2.1949	1.2162	5.611E-4	6.7044E-4	5.2473E-4	1.1267	-1.0114E-3	0.921	19.922	430.650
101000000	0.5171	2.1837	0.3129	0.1068	2.5478	0.3318	0.4206	2.7060	0.1358	3.2837E-2	2.3091	0.3957	0.2857	2.1443	0.2094	0.2701	2.6978	0.3927	1.8393E-2	0.1647	0.2460	0.2999	0.2128	0.2334	0.2539	0.2424	0.2462	0.2394	0.2720	0.3490	0.2579	0.1841	0.2090	0.3488	2.2527	1.1677	6.5313E-4	1.0426E-3	4.9928E-4	1.4647	0.1097	3.100	20.190	434.847
102000000	0.4334	2.1845	0.2910	0.1358	2.6694	0.2858	0.3828	2.8045	0.1890	2.9451E-2	2.2776	0.3166	0.2192	2.2806	0.1299	3.8829E-2	2.8885	0.4430	2.0294E-2	0.1569	0.1682	0.3042	0.2033	0.2285	0.2641	0.2448	0.2366	0.2498	0.2687	0.3387	0.2496	0.1949	0.2168	0.3610	2.2383	1.1342	5.4786E-4	7.8004E-4	4.6301E-4	1.2451	9.8072E-2	6.986	27.594	450.837
103000000	0.5349	2.2683	0.2777	0.1677	2.5021	0.2493	0.3198	2.8906	0.2041	3.9347E-2	2.1694	0.3768	0.4009	2.4893	0.1298	5.5683E-2	2.3951	0.5292	1.4672E-2	0.1671	0.1594	0.2950	0.2054	0.2264	0.2731	0.2306	0.2540	0.2447	0.2707	0.3414	0.2465	0.1790	0.2331	0.3871	2.1901	1.1210	5.7877E-4	8.6391E-4	4.9274E-4	1.3154	0.1342	5.433	21.999	437.060
104000000	0.4134	2.4374	0.3717	0.1169	2.4571	0.2035	0.3524	2.7601	0.2208	5.2803E-2	2.2605	0.3534	0.3111	2.4339	0.1453	2.6765E-2	2.4423	0.6406	3.0545E-2	0.1791	0.1892	0.2989	0.2057	0.2216	0.2738	0.2364	0.2499	0.2283	0.2855	0.3271	0.2552	0.1822	0.2356	0.3545	2.2391	1.1748	5.7108E-4	8.0417E-4	5.1096E-4	1.3558	9.6841E-2	9.487	19.752	434.071
105000000	0.5667	2.0707	0.3659	0.1837	2.5492	0.2639	0.3813	2.7660	0.2068	1.4557E-2	2.2551	0.3763	0.3523	1.8923	0.1370	8.2162E-2	2.9137	0.6225	3.9004E-3	0.1690	0.2342	0.2979	0.2017	0.2249	0.2755	0.2387	0.2484	0.2478	0.2651	0.3434	0.2232	0.2051	0.2282	0.3766	2.1479	1.3341	5.3989E-4	6.4403E-4	4.7554E-4	1.1167	1.8687E-2	3.614	22.020	430.617
106000000	0.5110	2.3252	0.3080	8.1899E-2	2.5453	0.2286	0.3501	2.7044	0.2413	2.4778E-2	2.3455	0.3340	0.3330	2.2830	0.1499	0.1115	2.4074	0.7151	2.4614E-2	0.1719	0.3283	0.2972	0.2020	0.2345	0.2663	0.2436	0.2550	0.2360	0.2654	0.3421	0.2462	0.1694	0.2422	0.3437	2.2642	1.1636	5.5671E-4	7.1842E-4	4.6942E-4	1.1281	1.5458E-3	1.430	37.748	466.198
107000000	0.6401	2.2003	0.3809	0.1308	2.4216	0.2263	0.4239	2.7207	0.2544	1.5156E-2	2.2293	0.3565	0.2295	2.3670	0.1896	0.2212	2.3051	0.6876	6.6464E-2	0.1740	0.4217	0.2969	0.2150	0.2273	0.2607	0.2377	0.2482	0.2478	0.2664	0.3293	0.2623	0.1824	0.2259	0.3647	2.2545	1.0545	6.0465E-4	7.9307E-4	4.942E-4	1.2831	8.6281E-2	13.946	29.053	437.612
108000000	0.5303	1.8714	0.2210	0.2167	2.9511	0.2095	0.3257	2.8911	0.1619	3.1443E-2	2.2543	0.3356	0.3534	1.7959	0.1388	0.1569	2.9048	0.6502	2.1634E-2	0.1720	0.1435	0.2996	0.2086	0.2242	0.2676	0.2366	0.2450	0.2476	0.2708	0.3420	0.2264	0.2024	0.2293	0.3373	2.2632	1.2101	5.8692E-4	7.4664E-4	4.8419E-4	1.2525	-3.0017E-2	10.055	23.279	460.638
109000000	0.4883	1.9171	0.2795	9.624E-2	2.8479	0.3709	0.4584	2.6127	0.2177	6.337E-2	2.2679	0.3800	0.3090	2.5506	0.1643	5.3013E-2	2.3169	0.6061	3.0747E-2	0.1855	0.2102	0.3036	0.1996	0.2299	0.2668	0.2483	0.2513	0.2483	0.2520	0.3433	0.2620	0.1705	0.2241	0.3249	2.2771	1.2467	5.4937E-4	6.7043E-4	4.9521E-4	1.1770	3.6259E-2	1.522	22.283	440.287
110000000	0.5640	2.1131	0.3390	0.1748	2.5139	0.2953	0.3564	3.0029	0.1943	2.011E-2	2.1260	0.3003	0.3828	2.2019	0.1272	1.953E-2	2.6504	0.6182	5.596E-2	0.1605	0.2614	0.2986	0.1998	0.2307	0.2708	0.2471	0.2492	0.2418	0.2619	0.3437	0.2409	0.1796	0.2358	0.3273	2.3058	1.1338	4.9907E-4	5.5588E-4	4.8847E-4	1.0643	4.6972E-2	2.666	20.401	444.367
