state	cp12.gtr.rates.rateAC	cp12.gtr.rates.rateAG	cp12.gtr.rates.rateAT	cp12.gtr.rates.rateCG	cp12.gtr.rates.rateCT	cp12.gtr.rates.rateGT	cp3.gtr.rates.rateAC	cp3.gtr.rates.rateAG	cp3.gtr.rates.rateAT	cp3.gtr.rates.rateCG	cp3.gtr.rates.rateCT	cp3.gtr.rates.rateGT	nc.gtr.rates.rateAC	nc.gtr.rates.rateAG	nc.gtr.rates.rateAT	nc.gtr.rates.rateCG	nc.gtr.rates.rateCT	nc.gtr.rates.rateGT	cp12.alpha	cp3.alpha	nc.alpha	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	nc.frequencies1	nc.frequencies2	nc.frequencies3	nc.frequencies4	cp12.mu	cp3.mu	nc.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
54000000	0.5413	2.1277	0.3396	7.4684E-2	2.7343	0.1825	0.4750	2.7639	0.1686	5.0204E-2	2.2101	0.3321	0.2961	2.4221	0.1368	0.1405	2.5380	0.4664	7.4704E-2	0.1697	0.2602	0.2981	0.2069	0.2184	0.2766	0.2363	0.2477	0.2451	0.2709	0.3245	0.2694	0.1843	0.2218	0.3831	2.2064	1.0926	5.1578E-4	5.3846E-4	4.8914E-4	1.1055	2.8443E-2	6.195	21.412	441.577
55000000	0.4108	2.0974	0.3706	9.717E-2	2.7374	0.2867	0.4278	2.7690	0.1802	3.515E-2	2.2388	0.3489	0.2145	2.4263	0.1812	5.8162E-2	2.6473	0.4726	5.5585E-3	0.1855	0.1863	0.2950	0.2046	0.2353	0.2651	0.2352	0.2505	0.2423	0.2720	0.3491	0.2361	0.1800	0.2348	0.3743	2.2260	1.0856	5.2998E-4	6.3988E-4	5.2327E-4	1.1412	0.1285	35.320	19.964	433.185
56000000	0.3753	2.3530	0.2938	0.1158	2.5715	0.2906	0.3266	2.8351	0.2206	3.2462E-2	2.2220	0.3633	0.1731	2.4687	0.1312	8.1183E-3	2.7029	0.5160	4.8761E-2	0.1608	0.2399	0.3078	0.2141	0.2189	0.2593	0.2411	0.2480	0.2447	0.2662	0.3300	0.2507	0.1885	0.2308	0.3895	2.1335	1.2954	4.9919E-4	5.3784E-4	5.0285E-4	1.1148	3.1614E-2	11.560	20.353	425.741
57000000	0.4798	2.3551	0.1512	8.7435E-2	2.6800	0.2465	0.3527	2.7441	0.2004	5.85E-2	2.2414	0.4029	0.1891	2.4363	0.1703	8.2075E-2	2.4133	0.7089	1.1698E-2	0.1770	0.2748	0.3015	0.1991	0.2322	0.2671	0.2460	0.2433	0.2465	0.2642	0.3463	0.2501	0.1682	0.2354	0.3434	2.3075	1.0196	5.7333E-4	7.1927E-4	5.1551E-4	1.2392	5.4616E-2	44.886	21.787	439.251
58000000	0.4905	2.3578	0.3281	0.1826	2.4253	0.2157	0.3008	2.9558	0.2098	2.893E-2	2.0990	0.4056	0.2701	2.2019	0.1419	0.1247	2.7460	0.5153	4.5993E-2	0.1905	0.2165	0.3038	0.2017	0.2308	0.2637	0.2347	0.2600	0.2438	0.2616	0.3424	0.2365	0.1809	0.2402	0.3645	2.2391	1.1077	5.1492E-4	6.3025E-4	4.9322E-4	1.3487	4.1361E-2	10.493	20.568	436.961
59000000	0.5477	2.1050	0.2977	0.1470	2.5755	0.3270	0.2672	3.0049	0.1964	4.737E-2	2.1699	0.3142	0.2360	2.1770	0.1734	0.1461	2.5168	0.7508	4.1756E-2	0.1504	0.3016	0.3006	0.2001	0.2230	0.2764	0.2358	0.2565	0.2411	0.2666	0.3583	0.2346	0.1823	0.2249	0.3510	2.2768	1.0714	5.0884E-4	5.7988E-4	4.653E-4	1.1499	6.0912E-2	1.470	20.545	451.512
60000000	0.4888	2.2115	0.2716	6.5683E-2	2.7666	0.1958	0.2566	2.8002	0.2121	2.8647E-2	2.3205	0.3820	0.2757	2.8697	8.2815E-2	0.1001	2.1637	0.5079	4.1977E-2	0.1853	0.2411	0.2940	0.2031	0.2306	0.2723	0.2412	0.2633	0.2382	0.2573	0.3383	0.2387	0.1674	0.2556	0.3274	2.3115	1.1136	5.5653E-4	7.022E-4	4.9657E-4	1.1383	7.1287E-2	2.330	22.077	441.135
61000000	0.4652	2.3859	0.3017	9.5265E-2	2.4708	0.2811	0.3409	2.7147	0.2303	3.3391E-2	2.3439	0.3368	0.1671	2.3581	9.9581E-2	4.7915E-2	2.6640	0.6633	7.5476E-3	0.1773	0.2285	0.2913	0.2086	0.2228	0.2773	0.2416	0.2375	0.2433	0.2775	0.3339	0.2707	0.1641	0.2313	0.3898	2.1372	1.2813	5.0991E-4	5.7217E-4	4.8015E-4	1.2712	1.7479E-2	5.357	20.257	435.725
62000000	0.6300	2.4779	0.4028	0.1513	2.1477	0.1904	0.4026	2.6878	0.1509	3.2862E-2	2.3719	0.3538	0.2260	2.4919	0.1100	2.9053E-2	2.6247	0.5184	4.568E-2	0.1623	0.2159	0.2965	0.2064	0.2298	0.2673	0.2509	0.2481	0.2306	0.2704	0.3280	0.2419	0.1937	0.2364	0.3628	2.2544	1.0677	5.8577E-4	7.4614E-4	4.8302E-4	1.3464	3.5717E-2	6.386	22.013	450.242
63000000	0.4932	2.2970	0.2969	6.6415E-2	2.5842	0.2622	0.3778	2.5640	0.2109	2.7825E-2	2.4658	0.3538	0.2221	2.0697	0.1168	7.489E-2	2.9511	0.5653	2.4034E-2	0.1919	0.1319	0.3008	0.2096	0.2227	0.2669	0.2537	0.2355	0.2427	0.2681	0.3574	0.2425	0.1788	0.2213	0.3404	2.3326	0.9543	5.0504E-4	5.999E-4	4.6917E-4	1.2360	7.2395E-2	1.339	23.694	458.557
64000000	0.5680	2.1138	0.2569	0.1188	2.7013	0.2412	0.4374	2.8172	0.1837	3.3561E-2	2.1591	0.3690	0.3053	2.1369	0.1179	3.3019E-2	2.8541	0.5528	1.1252E-2	0.1816	0.2592	0.3130	0.1958	0.2312	0.2599	0.2299	0.2603	0.2434	0.2664	0.3582	0.2486	0.1721	0.2210	0.3568	2.2244	1.2089	4.8911E-4	5.5348E-4	4.689E-4	1.2832	3.1283E-2	1.205	19.703	433.251
65000000	0.5851	2.3200	0.3517	0.1327	2.4034	0.2071	0.3653	2.7663	0.1948	6.2903E-2	2.2171	0.3937	0.3920	2.2863	0.1137	0.1146	2.6247	0.4688	4.2502E-2	0.1735	0.2061	0.3026	0.1972	0.2350	0.2652	0.2475	0.2516	0.2406	0.2603	0.3388	0.2455	0.1763	0.2393	0.3600	2.2394	1.1373	5.1232E-4	5.7383E-4	4.9471E-4	1.1371	7.1681E-3	4.346	20.637	438.511
66000000	0.5518	2.3936	0.1587	7.2922E-2	2.6067	0.2164	0.4510	2.6066	0.1870	3.3581E-2	2.3952	0.3266	0.2957	2.4428	0.1237	7.8911E-2	2.5092	0.5497	4.5827E-3	0.1711	0.3052	0.3036	0.2034	0.2313	0.2618	0.2377	0.2346	0.2469	0.2809	0.3464	0.2392	0.1724	0.2421	0.3605	2.2673	1.0393	5.286E-4	7.5495E-4	5.1006E-4	1.4104	0.1503	6.880	21.996	426.810
67000000	0.6182	2.3941	0.3524	0.1155	2.3232	0.1966	0.3933	2.7941	0.1619	1.7229E-2	2.2977	0.3359	0.3170	2.1707	0.2295	0.1638	2.5483	0.5707	4.4282E-3	0.1865	0.2130	0.3109	0.2025	0.2239	0.2627	0.2312	0.2482	0.2443	0.2762	0.3330	0.2506	0.1748	0.2417	0.3483	2.2603	1.1455	5.4878E-4	6.9178E-4	4.9434E-4	1.1383	7.9923E-2	11.695	20.641	450.334
68000000	0.5560	2.2831	0.2405	6.8955E-2	2.4981	0.3534	0.3591	2.7501	0.1593	3.1883E-2	2.3207	0.3790	0.3511	2.3800	0.1733	6.594E-2	2.5085	0.5212	1.8865E-2	0.1865	0.2616	0.2982	0.2030	0.2266	0.2723	0.2425	0.2386	0.2460	0.2729	0.3559	0.2381	0.1732	0.2328	0.3539	2.2300	1.2097	5.6524E-4	7.5256E-4	4.9841E-4	1.1374	5.6955E-2	1.995	19.290	423.409
69000000	0.6105	2.2691	0.2843	0.1044	2.5231	0.2086	0.2770	2.8854	0.1752	3.5356E-2	2.2769	0.3502	0.4360	2.3688	0.1680	0.1033	2.4814	0.4426	3.3328E-2	0.1994	0.2846	0.2914	0.2074	0.2337	0.2675	0.2467	0.2432	0.2436	0.2665	0.3123	0.2356	0.2066	0.2455	0.3729	2.2312	1.0774	5.1558E-4	6.0405E-4	4.8104E-4	1.2201	7.2024E-2	16.153	23.751	458.005
70000000	0.5495	2.1845	0.3243	6.4109E-2	2.5356	0.3421	0.3530	2.8692	0.1975	1.458E-2	2.2277	0.3380	0.3696	2.0967	0.2546	0.1110	2.7616	0.4066	3.3294E-3	0.1526	0.1639	0.2991	0.2103	0.2315	0.2591	0.2369	0.2506	0.2463	0.2662	0.3312	0.2452	0.1838	0.2398	0.3552	2.1896	1.3376	5.0151E-4	5.6704E-4	4.5521E-4	1.2910	8.5373E-2	59.773	21.218	455.790
71000000	0.7372	2.1174	0.2278	5.4321E-2	2.6267	0.2366	0.3958	2.9029	0.2057	3.1679E-2	2.1246	0.3394	0.4037	2.3087	0.1376	0.1060	2.3840	0.6600	1.6073E-2	0.1722	0.2727	0.2979	0.2092	0.2237	0.2691	0.2416	0.2425	0.2474	0.2686	0.3425	0.2404	0.1797	0.2374	0.3872	2.2021	1.0796	4.4115E-4	4.4152E-4	4.3419E-4	1.1236	-3.126E-2	20.366	21.959	469.428
72000000	0.5342	2.3017	0.2619	0.1033	2.5826	0.2163	0.2942	2.9775	0.2366	5.2006E-2	2.0995	0.3402	0.2981	2.4217	0.1904	0.1381	2.5964	0.3553	1.1204E-2	0.1697	0.2319	0.3032	0.2017	0.2311	0.2641	0.2393	0.2514	0.2415	0.2678	0.3346	0.2596	0.1691	0.2367	0.3759	2.2016	1.1570	5.7969E-4	7.491E-4	5.0563E-4	1.3468	0.1302	5.304	21.078	432.037
73000000	0.5983	2.1238	0.2479	0.1018	2.6361	0.2921	0.3244	2.8955	0.2238	1.386E-2	2.1729	0.3696	0.5234	2.2136	0.2131	0.1680	2.2901	0.5919	4.0912E-2	0.1884	0.2379	0.3028	0.2043	0.2289	0.2641	0.2297	0.2472	0.2485	0.2746	0.3538	0.2299	0.1816	0.2347	0.3547	2.2306	1.2025	5.3672E-4	6.1819E-4	4.99E-4	1.1947	8.4176E-2	15.473	22.963	443.143
74000000	0.6372	2.2440	0.3526	0.1150	2.3231	0.3282	0.3096	2.8501	0.1568	2.3163E-2	2.2459	0.4145	0.3359	2.5571	0.2519	0.1179	2.2830	0.4541	3.5317E-2	0.1815	0.2087	0.3028	0.2021	0.2242	0.2710	0.2461	0.2473	0.2399	0.2667	0.3520	0.2684	0.1674	0.2122	0.3776	2.1810	1.2154	5.5866E-4	6.7615E-4	4.8665E-4	1.2024	2.8038E-3	2.686	19.485	426.214
75000000	0.5254	2.3792	0.3689	8.9268E-2	2.4084	0.2289	0.3744	2.6912	0.2097	1.897E-2	2.3655	0.3402	0.3060	2.5373	0.1456	0.2251	2.4650	0.3210	4.7776E-2	0.1781	0.2001	0.2979	0.2052	0.2279	0.2691	0.2394	0.2352	0.2504	0.2750	0.3282	0.2433	0.2036	0.2249	0.3797	2.1969	1.1477	4.7588E-4	5.449E-4	4.6383E-4	1.2547	0.1009	0.730	19.684	449.188
76000000	0.5593	2.4081	0.2130	0.1001	2.4702	0.2493	0.3131	2.8460	0.1953	2.8613E-2	2.1717	0.4452	0.2581	2.4664	0.2158	4.1125E-2	2.5572	0.4615	3.7643E-2	0.1727	0.2323	0.2968	0.2057	0.2308	0.2667	0.2478	0.2549	0.2385	0.2589	0.3337	0.2459	0.1606	0.2597	0.3580	2.2002	1.2833	5.7234E-4	7.3094E-4	4.8345E-4	1.2058	9.5655E-2	1.985	23.317	459.080
77000000	0.4785	2.3861	0.2860	0.1567	2.5326	0.1601	0.3193	2.7899	0.2296	1.8248E-2	2.3016	0.3412	0.2988	2.2265	0.1948	9.7774E-2	2.6184	0.5637	4.8829E-2	0.1629	0.2191	0.2939	0.2067	0.2303	0.2690	0.2343	0.2529	0.2410	0.2718	0.3187	0.2450	0.2078	0.2286	0.3913	2.1500	1.2272	5.6152E-4	7.7145E-4	4.8787E-4	1.2729	9.6642E-2	16.682	22.665	445.980
78000000	0.6398	2.2719	0.2523	0.1151	2.5218	0.1992	0.3315	2.7545	0.1843	2.2636E-2	2.3609	0.3462	0.2994	2.3375	0.2036	0.1352	2.4648	0.5594	1.1238E-2	0.1707	0.3063	0.2944	0.2062	0.2335	0.2658	0.2446	0.2425	0.2450	0.2679	0.3492	0.2440	0.1753	0.2315	0.3632	2.2586	1.0507	5.4495E-4	6.1327E-4	4.6889E-4	1.0466	8.8163E-2	6.252	21.862	456.836
79000000	0.5022	2.4010	0.2942	5.8631E-2	2.4662	0.2778	0.3712	2.6723	0.1579	8.4219E-3	2.3954	0.3948	0.3096	2.3733	0.1077	4.2985E-2	2.5343	0.6320	1.8941E-2	0.1623	0.2913	0.2994	0.2015	0.2277	0.2713	0.2385	0.2504	0.2395	0.2716	0.3328	0.2417	0.1908	0.2347	0.3701	2.2010	1.1984	4.9285E-4	6.3155E-4	4.4628E-4	1.2127	4.0196E-2	5.028	22.237	458.597
80000000	0.4904	2.5492	0.4111	0.1043	2.1713	0.2737	0.3305	2.8388	0.2271	4.5259E-2	2.1977	0.3607	0.2119	2.1250	0.2139	0.1199	2.9318	0.3975	5.5227E-2	0.1900	0.2484	0.2986	0.2047	0.2234	0.2733	0.2575	0.2530	0.2440	0.2455	0.3776	0.2477	0.1618	0.2130	0.3547	2.2073	1.2811	5.0605E-4	6.3737E-4	4.7303E-4	1.3561	8.1979E-3	2.799	23.609	464.515
81000000	0.4279	2.3504	0.3888	8.546E-2	2.4047	0.3427	0.4078	2.6485	0.2095	3.2146E-2	2.2675	0.4346	0.2851	2.5928	0.1981	0.1682	2.3253	0.4306	2.2379E-2	0.1811	0.2126	0.3017	0.2037	0.2290	0.2656	0.2442	0.2484	0.2465	0.2609	0.3402	0.2600	0.1704	0.2294	0.3565	2.2288	1.1968	5.8182E-4	6.9353E-4	5.0303E-4	1.1944	1.6546E-2	0.965	19.250	437.479
82000000	0.5478	2.2624	0.3215	0.1349	2.4588	0.2746	0.3996	2.7742	0.2318	1.1535E-2	2.2112	0.3716	0.3569	2.4327	0.1570	9.1691E-2	2.5964	0.3652	3.612E-2	0.1841	0.1669	0.3030	0.2034	0.2275	0.2660	0.2338	0.2475	0.2402	0.2785	0.3362	0.2345	0.1920	0.2373	0.3794	2.2367	1.0153	4.6013E-4	5.5171E-4	4.6398E-4	1.1958	1.4881E-2	1.729	20.224	446.399
83000000	0.5826	2.2810	0.3734	0.1105	2.3663	0.2861	0.4155	2.6134	0.1894	2.1939E-2	2.3753	0.3845	0.1674	2.4603	0.1795	6.0851E-2	2.5824	0.5496	5.3616E-2	0.1721	0.2295	0.2931	0.2016	0.2312	0.2740	0.2481	0.2427	0.2408	0.2684	0.3403	0.2552	0.1617	0.2428	0.3872	2.1556	1.2362	5.4475E-4	6.6862E-4	4.6997E-4	1.2075	6.552E-2	2.261	19.597	449.054
84000000	0.4517	2.2278	0.3781	9.7938E-2	2.6379	0.2065	0.3839	2.7383	0.2271	4.4333E-2	2.2714	0.3350	0.2662	2.9478	0.1106	2.6417E-2	1.9459	0.7031	1.1517E-2	0.1638	0.4054	0.2961	0.2069	0.2246	0.2724	0.2372	0.2439	0.2539	0.2650	0.3465	0.2609	0.1678	0.2249	0.3812	2.2085	1.0986	5.549E-4	6.5139E-4	5.1814E-4	1.1890	-2.107E-2	9.664	25.684	442.443
85000000	0.5887	2.2487	0.3122	5.9505E-2	2.5295	0.2614	0.3958	2.7751	0.1576	4.2612E-2	2.3085	0.3204	0.3436	2.4733	0.1091	1.0596E-2	2.6240	0.4394	3.0018E-2	0.1884	0.1851	0.3069	0.2091	0.2278	0.2562	0.2519	0.2440	0.2395	0.2646	0.3116	0.2378	0.2021	0.2485	0.3451	2.2693	1.1369	5.7044E-4	8.1768E-4	5.1948E-4	1.4659	1.4984E-2	11.785	21.710	425.693
86000000	0.5508	2.2871	0.3712	0.1930	2.3089	0.2890	0.4249	2.8117	0.1675	2.6025E-2	2.1933	0.3765	0.2792	2.2223	0.1382	5.298E-2	2.6177	0.6896	4.9168E-3	0.1673	0.1901	0.3032	0.2016	0.2340	0.2613	0.2447	0.2359	0.2500	0.2694	0.3464	0.2471	0.1790	0.2275	0.3901	2.1918	1.0948	5.8075E-4	6.8077E-4	5.0908E-4	1.3850	6.2952E-2	30.763	23.446	430.786
87000000	0.5325	2.2163	0.1947	0.1482	2.5686	0.3397	0.3584	2.9062	0.2102	1.5978E-2	2.1939	0.3153	0.3208	2.2947	0.2438	0.1100	2.6561	0.3746	4.285E-3	0.1728	0.2395	0.3006	0.2057	0.2250	0.2687	0.2389	0.2422	0.2491	0.2699	0.3380	0.2357	0.1870	0.2393	0.3736	2.2077	1.1527	5.6417E-4	6.6774E-4	4.8343E-4	1.4177	2.1988E-2	3.322	21.649	432.375
88000000	0.4500	2.1899	0.3234	0.1275	2.6784	0.2309	0.3586	2.7709	0.1708	3.5092E-2	2.2620	0.4027	0.3313	2.2278	8.4927E-2	0.1504	2.7033	0.5023	5.0685E-2	0.1685	0.2371	0.2941	0.2036	0.2348	0.2675	0.2397	0.2513	0.2507	0.2583	0.3366	0.2476	0.1824	0.2335	0.3477	2.2732	1.1059	4.6492E-4	6.1406E-4	4.7262E-4	1.5651	8.7658E-2	49.295	27.264	458.127
89000000	0.6157	2.3659	0.2676	0.1455	2.3064	0.2989	0.3401	2.8756	0.2259	4.7201E-2	2.2393	0.2718	0.2890	2.4634	0.1819	0.1313	2.1913	0.7431	4.1578E-2	0.1609	0.2460	0.3012	0.2037	0.2298	0.2653	0.2432	0.2478	0.2399	0.2692	0.3357	0.2554	0.1852	0.2237	0.3656	2.2350	1.1144	5.0576E-4	5.5874E-4	5.0009E-4	1.2141	4.084E-2	3.538	19.238	446.392
90000000	0.5837	2.0888	0.3030	0.1133	2.6543	0.2569	0.3875	2.8662	0.1931	6.674E-2	2.1331	0.3534	0.2944	2.3281	8.8802E-2	0.2187	2.7407	0.3293	2.7544E-2	0.1754	0.2075	0.3010	0.2112	0.2248	0.2630	0.2344	0.2449	0.2432	0.2775	0.3403	0.2376	0.1889	0.2332	0.3347	2.2615	1.2330	5.1813E-4	5.9612E-4	4.7694E-4	1.2834	3.9189E-2	8.210	20.751	455.873
91000000	0.6577	2.3074	0.2512	5.8137E-2	2.5488	0.1767	0.3571	2.8343	0.1707	3.3818E-2	2.2171	0.3869	0.4852	2.2145	0.1701	6.2454E-2	2.6372	0.4304	2.9603E-2	0.1623	0.1539	0.2978	0.2011	0.2249	0.2762	0.2396	0.2406	0.2480	0.2717	0.3410	0.2344	0.1836	0.2410	0.3510	2.2715	1.0898	4.8687E-4	5.9244E-4	4.5873E-4	1.1569	1.4635E-3	1.953	20.400	474.539
92000000	0.5161	2.4255	0.2920	0.1634	2.4094	0.1937	0.3773	2.7648	0.2412	2.8732E-2	2.1325	0.4555	0.3161	2.1683	0.1231	0.1566	2.4935	0.7424	6.6614E-2	0.1775	0.2372	0.2964	0.2062	0.2290	0.2685	0.2391	0.2535	0.2321	0.2753	0.3320	0.2621	0.1861	0.2197	0.3685	2.2695	0.9779	5.5496E-4	6.7127E-4	4.9974E-4	1.3373	8.6483E-2	3.449	20.224	442.608
93000000	0.4390	2.3207	0.2765	0.2005	2.6095	0.1537	0.3605	2.8292	0.2332	3.0236E-2	2.2234	0.3234	0.3022	2.5787	0.1897	0.1151	2.2553	0.5590	4.6462E-2	0.1987	0.2695	0.2966	0.2114	0.2260	0.2659	0.2430	0.2454	0.2421	0.2695	0.3552	0.2452	0.1585	0.2411	0.3968	2.1564	1.1690	4.6955E-4	5.1044E-4	4.631E-4	1.2702	4.0924E-3	1.151	20.513	466.169
94000000	0.5477	2.2232	0.3274	0.1313	2.5521	0.2183	0.4022	2.4653	0.1474	2.1327E-2	2.5870	0.3768	0.2646	2.8285	0.1079	1.1814E-2	2.0968	0.6903	2.0183E-2	0.1942	0.3001	0.3060	0.2044	0.2179	0.2717	0.2447	0.2388	0.2605	0.2561	0.3324	0.2569	0.1811	0.2296	0.3568	2.1946	1.3096	5.2215E-4	5.4121E-4	4.8761E-4	1.1655	5.0897E-2	35.446	22.274	431.290
95000000	0.5425	1.9528	0.3735	0.1286	2.7274	0.2752	0.3515	2.8197	0.1550	2.6123E-2	2.2550	0.3927	0.2865	2.1185	0.1926	9.2939E-2	2.8600	0.4495	1.6829E-2	0.1848	0.2139	0.2950	0.2028	0.2313	0.2709	0.2379	0.2437	0.2537	0.2647	0.3524	0.2502	0.1806	0.2168	0.3596	2.2634	1.0588	5.6206E-4	7.3472E-4	4.815E-4	1.2902	4.7117E-2	33.563	21.704	454.900
96000000	0.5620	2.1385	0.3255	0.1287	2.6232	0.2221	0.4319	2.6664	0.1869	3.0486E-2	2.3398	0.3445	0.3336	2.1095	0.1718	0.1115	2.9558	0.3176	4.1377E-2	0.1884	0.2107	0.3042	0.1961	0.2310	0.2686	0.2479	0.2380	0.2450	0.2691	0.3492	0.2473	0.1721	0.2314	0.3427	2.2719	1.1440	6.0455E-4	8.6165E-4	5.024E-4	1.4937	0.1342	47.356	23.746	441.408
97000000	0.5581	2.0754	0.3614	0.1142	2.6849	0.2061	0.3911	2.9428	0.1627	4.858E-3	2.1839	0.3146	0.3790	2.7034	0.1449	4.6483E-2	2.3604	0.3658	2.0737E-2	0.1921	0.1863	0.3079	0.2015	0.2260	0.2646	0.2325	0.2519	0.2441	0.2716	0.3186	0.2336	0.1724	0.2753	0.3419	2.2155	1.3401	5.8662E-4	7.2948E-4	5.1823E-4	1.2710	3.3988E-2	12.249	20.951	436.109
98000000	0.5788	2.4425	0.3006	9.6772E-2	2.3923	0.1890	0.2907	2.8634	0.1795	5.7959E-2	2.1794	0.4289	0.2765	2.1796	0.1143	0.1080	2.8614	0.4603	1.9521E-2	0.1908	0.2512	0.3064	0.2048	0.2215	0.2673	0.2488	0.2380	0.2445	0.2687	0.3529	0.2387	0.1726	0.2358	0.3538	2.2848	1.0253	4.3388E-4	5.4186E-4	4.3526E-4	1.2779	1.9045E-2	1.483	22.205	482.356
99000000	0.6178	2.2410	0.2003	7.1422E-2	2.6113	0.2581	0.3207	2.8334	0.2441	3.4784E-2	2.2182	0.3488	0.2817	2.4111	0.1780	7.0542E-2	2.5758	0.4828	2.6544E-2	0.1840	0.3879	0.2948	0.2007	0.2290	0.2756	0.2477	0.2400	0.2389	0.2734	0.3578	0.2176	0.1884	0.2362	0.3740	2.1865	1.2209	5.3115E-4	6.4262E-4	4.9029E-4	1.3527	8.3896E-2	2.225	19.710	458.493
100000000	0.5374	2.3865	0.2911	0.1194	2.5125	0.1531	0.3309	2.8392	0.2008	4.1737E-2	2.2725	0.3148	0.1862	2.7029	0.1592	0.1253	2.1078	0.7186	1.3217E-2	0.1648	0.1987	0.2893	0.2072	0.2309	0.2726	0.2519	0.2414	0.2369	0.2698	0.3165	0.2724	0.1765	0.2345	0.3719	2.2203	1.1208	4.5555E-4	5.3951E-4	4.3127E-4	1.2150	-3.1129E-2	5.330	22.129	485.096
101000000	0.5780	2.1840	0.3818	8.7025E-2	2.5998	0.1694	0.3210	2.7877	0.2533	2.4489E-2	2.2967	0.3169	0.2714	2.4616	0.2287	7.8657E-2	2.3530	0.6066	9.6771E-3	0.1808	0.1867	0.2964	0.2093	0.2290	0.2653	0.2451	0.2546	0.2380	0.2622	0.3669	0.2383	0.1549	0.2400	0.3278	2.2922	1.1762	5.7945E-4	6.5789E-4	5.0917E-4	1.2821	5.1745E-2	8.746	21.689	436.392
102000000	0.6587	1.8967	0.2706	0.2000	2.8296	0.1445	0.3928	2.8476	0.1917	2.9301E-2	2.1013	0.4373	0.3134	2.7295	0.2342	0.1313	2.1735	0.4182	3.6055E-2	0.1661	0.1427	0.3110	0.2056	0.2247	0.2587	0.2396	0.2500	0.2435	0.2670	0.3389	0.2508	0.1769	0.2335	0.4015	2.1410	1.1888	5.7757E-4	7.3024E-4	5.0945E-4	1.2703	8.2453E-2	1.027	19.221	408.291
103000000	0.4972	2.2997	0.2472	0.1748	2.5853	0.1957	0.3397	2.7330	0.1626	1.6753E-2	2.3956	0.3524	0.4946	2.5222	0.1359	0.1248	2.2014	0.5211	2.6379E-2	0.1636	0.2346	0.3028	0.2070	0.2171	0.2731	0.2434	0.2336	0.2499	0.2731	0.3235	0.2803	0.1563	0.2399	0.3900	2.1579	1.2097	5.6335E-4	7.6101E-4	4.6935E-4	1.3018	0.1417	17.600	21.130	444.485
104000000	0.4787	2.3865	0.3177	0.1414	2.3832	0.2925	0.3529	2.7969	0.1615	5.5239E-2	2.2365	0.3969	0.2537	2.4080	0.1631	0.1702	2.4550	0.5501	2.8735E-2	0.1943	0.2552	0.3006	0.2079	0.2129	0.2786	0.2453	0.2464	0.2349	0.2733	0.3645	0.2303	0.1758	0.2293	0.3738	2.2442	1.0278	5.6159E-4	6.4268E-4	5.1703E-4	1.2325	3.409E-2	6.088	20.483	435.121
105000000	0.4880	2.3366	0.3243	0.1472	2.4646	0.2392	0.4388	2.7354	0.2009	4.1139E-2	2.2565	0.3272	0.3334	2.5978	0.1985	8.4136E-2	2.3274	0.4588	5.7369E-2	0.1838	0.2532	0.2988	0.2086	0.2235	0.2691	0.2468	0.2440	0.2403	0.2689	0.3263	0.2443	0.1835	0.2458	0.3669	2.2243	1.1416	5.8346E-4	7.4304E-4	5.1336E-4	1.2235	-1.2355E-2	1.077	19.355	423.718
106000000	0.5323	2.1829	0.3443	0.1294	2.5737	0.2375	0.3964	2.5668	0.1862	2.6823E-2	2.5052	0.3186	0.1740	2.2775	0.2034	0.2778	2.4550	0.6123	4.115E-2	0.1737	0.2949	0.3002	0.2028	0.2302	0.2668	0.2450	0.2573	0.2394	0.2583	0.3470	0.2562	0.1695	0.2274	0.3499	2.2635	1.1235	5.6338E-4	7.2945E-4	4.7051E-4	1.3003	5.1189E-2	0.747	21.395	462.816
107000000	0.4701	2.3228	0.3339	0.2062	2.4307	0.2364	0.3062	2.6554	0.2046	3.354E-2	2.4320	0.3683	0.3586	2.5019	0.1990	0.1092	2.4990	0.3324	2.7751E-2	0.1758	0.1534	0.2963	0.2078	0.2268	0.2692	0.2487	0.2440	0.2446	0.2626	0.3366	0.2338	0.1833	0.2463	0.3524	2.2374	1.1948	6.3712E-4	9.9592E-4	4.8187E-4	1.5977	7.2331E-2	1.311	20.955	445.367
108000000	0.6208	2.1478	0.1608	0.1547	2.6671	0.2488	0.3422	2.5706	0.1755	2.4227E-2	2.5223	0.3652	0.1967	2.4686	0.1907	0.1274	2.6728	0.3439	1.6606E-2	0.1709	0.2177	0.3078	0.1974	0.2241	0.2707	0.2479	0.2443	0.2495	0.2583	0.3592	0.2334	0.1773	0.2300	0.3544	2.2549	1.1222	6.2059E-4	8.4209E-4	5.1188E-4	1.3847	8.5063E-2	3.121	23.138	426.891
109000000	0.4626	2.3709	0.2423	0.1185	2.4692	0.3365	0.3240	2.8773	0.1663	3.5375E-2	2.2406	0.3565	0.3150	2.5489	0.1158	0.1029	2.2436	0.6738	1.4331E-2	0.1707	0.2938	0.3050	0.2052	0.2175	0.2723	0.2412	0.2523	0.2445	0.2620	0.3269	0.2421	0.1968	0.2341	0.3649	2.2520	1.0614	5.9559E-4	7.8838E-4	4.9301E-4	1.3079	5.8298E-2	1.565	19.991	439.747
