state	cp12.gtr.rates.rateAC	cp12.gtr.rates.rateAG	cp12.gtr.rates.rateAT	cp12.gtr.rates.rateCG	cp12.gtr.rates.rateCT	cp12.gtr.rates.rateGT	cp3.gtr.rates.rateAC	cp3.gtr.rates.rateAG	cp3.gtr.rates.rateAT	cp3.gtr.rates.rateCG	cp3.gtr.rates.rateCT	cp3.gtr.rates.rateGT	nc.gtr.rates.rateAC	nc.gtr.rates.rateAG	nc.gtr.rates.rateAT	nc.gtr.rates.rateCG	nc.gtr.rates.rateCT	nc.gtr.rates.rateGT	cp12.alpha	cp3.alpha	nc.alpha	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	nc.frequencies1	nc.frequencies2	nc.frequencies3	nc.frequencies4	cp12.mu	cp3.mu	nc.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
55000000	0.5490	2.1069	0.3236	0.1291	2.6567	0.2346	0.3490	2.8258	0.1754	2.895E-2	2.2312	0.3896	0.3677	2.7156	0.1508	0.1014	2.3690	0.2956	4.1384E-2	0.1745	0.2623	0.2962	0.2027	0.2353	0.2657	0.2285	0.2596	0.2527	0.2592	0.3182	0.2523	0.1815	0.2480	0.3410	2.3149	1.0103	6.5065E-4	8.94E-4	5.3191E-4	1.2943	8.041E-2	5.164	22.233	403.274
56000000	0.6094	2.4971	0.2885	0.1015	2.2719	0.2316	0.3508	2.7411	0.2072	3.3418E-2	2.3294	0.3381	0.3303	2.3550	0.1974	7.131E-2	2.7229	0.3232	3.6663E-2	0.1836	0.1836	0.3060	0.1998	0.2280	0.2662	0.2418	0.2398	0.2560	0.2624	0.3469	0.2396	0.1693	0.2441	0.3678	2.2265	1.1280	6.357E-4	9.1874E-4	5.1632E-4	1.3865	5.9025E-2	8.271	19.719	416.917
57000000	0.5675	2.2048	0.4421	0.1246	2.3794	0.2816	0.3894	2.8819	0.1940	1.4763E-2	2.1612	0.3587	0.3221	2.4264	0.1864	4.5192E-2	2.6654	0.3545	2.8123E-2	0.1842	0.2861	0.3015	0.2129	0.2265	0.2592	0.2314	0.2533	0.2441	0.2711	0.3430	0.2327	0.2000	0.2244	0.3482	2.2883	1.0516	6.0791E-4	9.7862E-4	5.1544E-4	1.5177	0.2287	20.073	19.473	418.785
58000000	0.4401	2.1659	0.2705	0.1328	2.7173	0.2734	0.3850	2.5947	0.1712	2.389E-2	2.4972	0.3281	0.4558	2.3601	0.2010	6.686E-2	2.5215	0.3948	3.3179E-2	0.1655	0.2330	0.3002	0.2075	0.2246	0.2676	0.2432	0.2370	0.2557	0.2640	0.3548	0.2332	0.1699	0.2422	0.3595	2.2126	1.2307	5.5017E-4	8.0292E-4	5.2054E-4	1.5107	7.8138E-2	1.512	20.689	420.806
59000000	0.5040	2.0730	0.3176	8.8325E-2	2.6427	0.3744	0.3726	2.8397	0.1497	3.6762E-2	2.2532	0.3481	0.5079	2.0437	0.1324	0.1844	2.6331	0.4984	3.7073E-2	0.1799	0.2013	0.3102	0.2008	0.2186	0.2705	0.2443	0.2555	0.2559	0.2443	0.3365	0.2416	0.1761	0.2458	0.3821	2.1341	1.3436	5.3707E-4	6.8367E-4	5.2251E-4	1.2048	0.1084	1.522	20.595	409.716
60000000	0.5117	2.1852	0.2459	0.1001	2.6411	0.3160	0.4044	2.7077	0.2013	3.7076E-2	2.3414	0.3082	0.3666	1.8509	0.1180	0.1963	2.9789	0.4893	1.2971E-2	0.1641	0.2540	0.3006	0.2075	0.2354	0.2565	0.2294	0.2495	0.2508	0.2703	0.3379	0.2463	0.1875	0.2283	0.3538	2.2217	1.2386	5.789E-4	7.4922E-4	5.2196E-4	1.2231	0.1476	10.805	19.252	399.585
61000000	0.6806	2.0160	0.1767	0.1407	2.7179	0.2681	0.3486	2.7712	0.1640	2.3393E-2	2.3393	0.3536	0.3986	2.0986	0.1119	0.1518	2.7717	0.4672	1.6616E-2	0.1700	0.3051	0.2991	0.2018	0.2350	0.2641	0.2362	0.2479	0.2447	0.2712	0.3642	0.2279	0.1765	0.2315	0.3935	2.1600	1.1789	5.4294E-4	6.4193E-4	5.0697E-4	1.2344	0.1216	1.666	22.559	418.216
62000000	0.5273	2.1782	0.2932	0.1132	2.6417	0.2464	0.3891	2.5205	0.1281	2.3816E-2	2.5219	0.4166	0.2352	2.3375	0.2207	4.1816E-2	2.6954	0.4694	2.5262E-2	0.1949	0.3076	0.3053	0.2072	0.2244	0.2632	0.2564	0.2362	0.2484	0.2590	0.3493	0.2424	0.1893	0.2190	0.3556	2.2094	1.2683	6.0035E-4	7.7657E-4	5.4051E-4	1.2136	0.1924	13.315	21.056	416.262
63000000	0.4701	2.3484	0.3187	6.3212E-2	2.5276	0.2720	0.3371	2.8248	0.1913	2.506E-2	2.2342	0.3875	0.2916	1.9354	0.2706	5.4415E-2	2.7570	0.6910	6.8571E-2	0.1702	0.2055	0.3011	0.2071	0.2238	0.2680	0.2372	0.2566	0.2473	0.2589	0.3413	0.2719	0.1836	0.2032	0.3583	2.2313	1.1758	6.0986E-4	8.8921E-4	5.2317E-4	1.6404	2.2283E-2	23.551	21.609	417.068
64000000	0.5400	2.3550	0.3563	0.1143	2.4674	0.1671	0.3552	2.7918	0.2220	3.3981E-2	2.2395	0.3576	0.4219	2.1322	0.1412	6.411E-2	2.8844	0.3561	1.8148E-2	0.1971	0.3890	0.2975	0.2058	0.2292	0.2675	0.2468	0.2531	0.2407	0.2593	0.3198	0.2721	0.1695	0.2386	0.3384	2.2690	1.1827	5.6061E-4	7.6776E-4	4.9643E-4	1.4218	8.4924E-2	12.575	22.258	424.306
65000000	0.5814	2.2191	0.3747	9.2576E-2	2.4989	0.2334	0.3852	2.6177	0.1726	5.2536E-2	2.3292	0.4428	0.4052	2.2489	0.1406	0.1908	2.5142	0.5003	9.1382E-3	0.1873	0.3339	0.2989	0.2059	0.2260	0.2692	0.2434	0.2431	0.2536	0.2598	0.3365	0.2318	0.1880	0.2437	0.3711	2.2380	1.0672	6.8752E-4	9.8151E-4	5.3888E-4	1.4060	5.9816E-2	35.967	20.663	406.498
66000000	0.5204	2.2121	0.2720	0.2049	2.5424	0.2482	0.3643	2.8990	0.2279	2.7507E-2	2.1288	0.3524	0.3860	2.6098	0.1466	0.1555	2.2487	0.4533	2.9297E-3	0.1863	0.1842	0.3009	0.2113	0.2211	0.2667	0.2389	0.2423	0.2461	0.2727	0.3278	0.2563	0.1966	0.2193	0.3579	2.2751	1.0308	6.305E-4	8.774E-4	5.5125E-4	1.3794	6.862E-2	2.883	19.887	406.770
67000000	0.6020	2.0759	0.3879	0.1417	2.5783	0.2142	0.2736	2.9202	0.2379	4.771E-2	2.1316	0.3890	0.3306	2.6620	7.4956E-2	6.3619E-2	2.4771	0.3917	1.3638E-2	0.1842	0.1664	0.3082	0.2059	0.2223	0.2636	0.2393	0.2537	0.2430	0.2640	0.3314	0.2517	0.1796	0.2373	0.3788	2.2009	1.1398	6.2135E-4	8.1911E-4	4.8353E-4	1.4973	7.0607E-2	5.719	22.564	451.088
68000000	0.5206	2.1887	0.2452	9.1232E-2	2.6850	0.2693	0.4024	2.7382	0.1755	3.5554E-2	2.3227	0.3257	0.3424	2.5385	0.1275	0.1244	2.2518	0.6154	2.9134E-2	0.1925	0.2687	0.2975	0.2070	0.2251	0.2704	0.2408	0.2524	0.2406	0.2662	0.3435	0.2633	0.1694	0.2238	0.3737	2.1982	1.1839	5.9029E-4	8.0647E-4	5.2579E-4	1.3456	5.2957E-2	23.935	20.639	410.895
69000000	0.6367	2.1583	0.2658	7.4005E-2	2.6109	0.2542	0.2965	2.7112	0.2391	2.2786E-2	2.3607	0.3697	0.1985	2.3292	0.1714	0.1603	2.6152	0.5254	2.0708E-2	0.1954	0.2298	0.2998	0.2018	0.2283	0.2701	0.2309	0.2516	0.2510	0.2665	0.3344	0.2365	0.1747	0.2545	0.3521	2.1938	1.3447	5.8775E-4	7.8167E-4	5.1506E-4	1.3395	0.1065	2.295	21.136	427.577
70000000	0.5683	2.3497	0.2475	6.641E-2	2.5854	0.1827	0.4272	2.8313	0.1873	3.4843E-2	2.2004	0.3190	0.2670	2.5614	0.1686	3.6175E-2	2.5703	0.3965	1.8051E-2	0.1894	0.2369	0.3036	0.1974	0.2394	0.2595	0.2415	0.2425	0.2483	0.2678	0.3516	0.2499	0.1933	0.2051	0.3220	2.3429	1.0445	5.7129E-4	7.6924E-4	5.3701E-4	1.2914	4.107E-2	5.977	22.424	421.656
71000000	0.5304	2.3284	0.2657	0.1263	2.4839	0.2653	0.3178	2.9687	0.1628	2.6941E-2	2.0976	0.4261	0.3014	2.5373	0.1585	9.8163E-2	2.5948	0.3099	4.8025E-2	0.1698	0.3584	0.3003	0.2056	0.2274	0.2668	0.2512	0.2590	0.2273	0.2625	0.3626	0.2539	0.1687	0.2147	0.3541	2.2662	1.0865	6.2418E-4	1.0147E-3	5.2798E-4	1.4313	0.1482	15.353	20.427	400.651
72000000	0.4496	2.3274	0.3987	0.1473	2.3863	0.2908	0.3518	2.9295	0.1595	2.1296E-2	2.1458	0.3921	0.3603	2.1582	0.2407	7.0956E-2	2.6749	0.4950	4.4638E-2	0.1913	0.3476	0.3010	0.2064	0.2208	0.2718	0.2370	0.2569	0.2367	0.2694	0.3640	0.2322	0.2017	0.2020	0.3356	2.2906	1.1290	6.1931E-4	9.8876E-4	4.9929E-4	1.5940	0.1326	25.623	25.020	438.101
73000000	0.5310	2.1788	0.3115	0.1217	2.6588	0.1981	0.3081	2.9830	0.2554	3.2566E-2	2.0858	0.3350	0.3901	2.0685	0.1500	8.3535E-2	2.6898	0.6181	5.5313E-2	0.1757	0.2127	0.2888	0.2110	0.2256	0.2746	0.2384	0.2589	0.2363	0.2664	0.3493	0.2374	0.1763	0.2370	0.3763	2.2430	1.0150	5.7889E-4	7.4232E-4	5.3206E-4	1.1769	0.1685	2.892	21.088	415.650
74000000	0.4516	2.2222	0.4110	0.1073	2.5801	0.2278	0.3166	2.6933	0.2179	1.154E-2	2.4391	0.3216	0.2136	2.4027	0.2340	8.6397E-2	2.6466	0.4167	1.8662E-2	0.1558	0.2653	0.2999	0.2005	0.2334	0.2662	0.2372	0.2462	0.2464	0.2702	0.3597	0.2458	0.1789	0.2156	0.3878	2.1807	1.1474	4.8467E-4	5.7629E-4	4.7758E-4	1.1940	0.1439	5.272	20.649	432.566
75000000	0.5801	2.0136	0.2520	7.178E-2	2.8022	0.2803	0.3758	2.7229	0.2346	2.3606E-2	2.2909	0.3522	0.2749	2.1699	0.3162	1.7694E-2	2.8140	0.4074	1.2193E-2	0.1844	0.1861	0.2980	0.2057	0.2318	0.2645	0.2456	0.2491	0.2340	0.2714	0.3357	0.2556	0.1774	0.2313	0.3813	2.1980	1.1331	5.1808E-4	5.986E-4	4.8993E-4	1.1350	0.1504	2.183	21.139	430.664
76000000	0.5130	2.2425	0.2860	0.1346	2.6514	0.1726	0.3187	2.7121	0.1705	2.7507E-2	2.3546	0.4165	0.5072	2.1879	0.1510	1.6657E-3	2.7469	0.4052	5.8892E-3	0.1726	0.1966	0.3006	0.2059	0.2299	0.2636	0.2415	0.2527	0.2475	0.2583	0.3485	0.2390	0.1888	0.2237	0.3692	2.2423	1.0651	6.225E-4	9.1414E-4	5.1422E-4	1.3284	2.1062E-2	2.357	19.249	408.174
77000000	0.4683	2.1120	0.3269	0.1770	2.6213	0.2945	0.3350	2.9847	0.1447	2.1659E-2	2.1545	0.3593	0.2466	2.3618	0.2266	0.1166	2.5322	0.5162	1.4379E-2	0.1833	0.2391	0.3009	0.2054	0.2321	0.2616	0.2501	0.2393	0.2362	0.2743	0.3468	0.2447	0.1741	0.2345	0.3368	2.2532	1.2472	5.8923E-4	7.868E-4	5.0541E-4	1.2151	5.0834E-2	2.225	22.079	415.850
78000000	0.5991	2.2726	0.2349	0.1054	2.5560	0.2320	0.3678	2.7363	0.2160	3.2328E-2	2.2644	0.3832	0.4100	1.9428	0.3086	7.2095E-2	2.7792	0.4873	5.0587E-2	0.1892	0.3061	0.2936	0.2105	0.2236	0.2722	0.2371	0.2490	0.2525	0.2614	0.3501	0.2452	0.1889	0.2158	0.3560	2.2241	1.2160	5.9979E-4	8.565E-4	5.1558E-4	1.3151	0.2092	11.664	19.677	418.654
79000000	0.5542	2.0778	0.4032	0.1284	2.6198	0.2166	0.3554	3.0586	0.1632	2.9344E-2	2.0159	0.3776	0.3948	2.2893	0.1695	0.1405	2.5793	0.4267	2.1766E-2	0.1803	0.2415	0.2949	0.2096	0.2337	0.2618	0.2352	0.2557	0.2322	0.2769	0.3402	0.2368	0.1884	0.2346	0.3661	2.2341	1.1139	5.8558E-4	8.8502E-4	5.3772E-4	1.4720	0.1178	1.405	21.109	417.552
80000000	0.5961	2.3309	0.3000	9.2029E-2	2.5567	0.1243	0.3631	2.6909	0.1933	3.2551E-2	2.2742	0.4459	0.1826	2.0320	7.8626E-2	3.3521E-2	3.1315	0.5418	3.0386E-3	0.1842	0.2019	0.2971	0.2058	0.2304	0.2667	0.2412	0.2486	0.2459	0.2642	0.3380	0.2608	0.1768	0.2244	0.3280	2.2269	1.3950	6.6816E-4	9.213E-4	5.439E-4	1.2425	0.1206	1.331	19.634	417.242
81000000	0.3969	2.2569	0.3194	8.0998E-2	2.6091	0.3367	0.3881	2.8177	0.1981	3.5616E-2	2.1720	0.3884	0.3072	2.4974	0.1498	0.1264	2.5191	0.4000	3.5696E-3	0.1937	0.1731	0.2939	0.2066	0.2218	0.2777	0.2331	0.2469	0.2403	0.2798	0.3229	0.2525	0.1706	0.2540	0.3422	2.2769	1.1305	5.6839E-4	7.0253E-4	5.365E-4	1.2410	0.1128	24.980	19.702	419.734
82000000	0.6723	2.0739	0.2571	0.2011	2.5704	0.2253	0.4341	2.5742	0.2219	4.3116E-2	2.3332	0.3935	0.2698	2.3095	0.2220	3.1885E-2	2.5846	0.5821	4.7153E-2	0.2007	0.3039	0.3022	0.2051	0.2220	0.2707	0.2504	0.2467	0.2432	0.2596	0.3546	0.2460	0.1770	0.2225	0.3499	2.2353	1.2192	5.9887E-4	7.9182E-4	5.4861E-4	1.1457	0.1039	13.626	20.814	407.400
83000000	0.6290	2.3427	0.2179	6.1342E-2	2.4183	0.3307	0.4014	2.6644	0.1709	1.6107E-2	2.3791	0.3681	0.2800	2.5155	9.2574E-2	3.1266E-2	2.4306	0.6500	6.22E-2	0.1733	0.3176	0.3032	0.2095	0.2132	0.2741	0.2571	0.2410	0.2380	0.2639	0.3695	0.2292	0.1704	0.2309	0.3785	2.1582	1.2864	6.0352E-4	7.7268E-4	5.1175E-4	1.1223	5.5382E-2	1.614	20.347	422.730
84000000	0.6039	2.1666	0.3390	8.667E-2	2.5950	0.2089	0.4401	2.6953	0.2242	5.3373E-2	2.2269	0.3601	0.3211	2.0672	0.1660	0.1028	2.9671	0.3758	4.2348E-2	0.1842	0.2252	0.2992	0.1994	0.2340	0.2673	0.2426	0.2455	0.2384	0.2736	0.3532	0.2304	0.1929	0.2235	0.3611	2.2147	1.2134	5.995E-4	8.1474E-4	5.1635E-4	1.3415	2.6373E-2	10.074	20.271	413.889
85000000	0.4669	2.3565	0.2544	0.1218	2.6007	0.1998	0.3988	2.6028	0.2068	1.4356E-2	2.3927	0.3846	0.3399	2.5881	0.3541	7.4562E-2	2.1876	0.4557	2.7777E-2	0.1767	0.2608	0.2963	0.2023	0.2256	0.2758	0.2495	0.2447	0.2431	0.2627	0.3452	0.2404	0.1706	0.2437	0.3548	2.2727	1.0599	6.4679E-4	9.547E-4	5.5218E-4	1.1927	7.2454E-2	1.398	20.024	393.279
86000000	0.6977	2.0998	0.2872	0.1843	2.5011	0.2298	0.3916	2.9278	0.1568	3.804E-2	2.0917	0.3941	0.2615	2.0867	0.2127	5.4292E-2	2.7063	0.6786	1.8069E-2	0.1621	0.1604	0.2835	0.2122	0.2326	0.2717	0.2435	0.2450	0.2361	0.2755	0.3352	0.2600	0.1784	0.2263	0.3543	2.2672	1.0816	5.5219E-4	7.8155E-4	5.0537E-4	1.2903	0.1032	16.496	24.740	441.368
87000000	0.4175	2.3290	0.2337	0.1915	2.5502	0.2782	0.3536	2.5609	0.2275	3.3364E-2	2.4426	0.3821	0.2606	2.1506	0.1552	7.1849E-2	2.8187	0.5430	6.3108E-2	0.1747	0.1774	0.2858	0.2129	0.2340	0.2672	0.2546	0.2368	0.2469	0.2616	0.3157	0.2380	0.1937	0.2526	0.3368	2.2291	1.3283	6.2527E-4	8.9226E-4	5.3582E-4	1.2344	9.5443E-2	2.253	20.983	402.657
88000000	0.5795	1.9673	0.3312	9.9551E-2	2.6672	0.3553	0.3567	2.8013	0.2356	2.6049E-2	2.1345	0.4458	0.3775	2.2817	0.1272	2.2364E-2	2.8550	0.3362	8.2388E-3	0.1755	0.3261	0.3067	0.2046	0.2256	0.2631	0.2409	0.2471	0.2399	0.2721	0.3616	0.2515	0.1681	0.2188	0.3509	2.2438	1.1838	6.554E-4	1.0226E-3	5.2698E-4	1.2056	0.1115	1.318	20.386	429.286
89000000	0.5921	2.1799	0.3034	8.7219E-2	2.5805	0.2569	0.3940	2.7019	0.1939	5.3867E-2	2.2553	0.4010	0.1754	2.2673	0.1616	4.3707E-2	2.8023	0.5497	7.0605E-2	0.2024	0.2362	0.3082	0.2063	0.2239	0.2616	0.2480	0.2453	0.2398	0.2669	0.3128	0.2623	0.1703	0.2546	0.3523	2.2185	1.2595	5.8605E-4	6.9208E-4	5.2065E-4	1.1777	5.529E-2	1.732	19.520	414.386
90000000	0.6327	2.2204	0.3302	9.9006E-2	2.4688	0.2489	0.3692	2.6779	0.1872	2.9041E-2	2.3208	0.4158	0.3911	2.2757	0.1639	0.1290	2.4690	0.5714	4.0257E-2	0.1859	0.2681	0.3020	0.2048	0.2321	0.2612	0.2403	0.2461	0.2456	0.2680	0.3555	0.2298	0.1746	0.2400	0.3552	2.2388	1.1719	6.2673E-4	8.2802E-4	5.3513E-4	1.1875	6.0812E-2	4.698	19.458	397.835
91000000	0.4786	2.3126	0.1882	0.1253	2.6602	0.2352	0.3184	2.6942	0.2119	3.1864E-2	2.3775	0.3662	0.3868	2.5159	0.2583	6.8519E-2	2.2752	0.4954	5.7537E-2	0.1655	0.2305	0.2924	0.2128	0.2333	0.2615	0.2432	0.2463	0.2504	0.2601	0.3411	0.2478	0.1719	0.2392	0.3464	2.2479	1.2001	6.3328E-4	7.3855E-4	5.5951E-4	1.2289	8.0257E-2	1.579	20.370	410.204
92000000	0.4645	2.1821	0.3115	0.1583	2.5749	0.3087	0.3269	2.8114	0.1761	2.9345E-2	2.2314	0.4249	0.2128	2.0872	0.2528	4.0865E-2	2.7624	0.6439	2.4726E-2	0.1886	0.2997	0.3010	0.2034	0.2336	0.2621	0.2481	0.2444	0.2379	0.2696	0.3476	0.2594	0.1685	0.2245	0.3628	2.2086	1.2224	6.176E-4	9.6505E-4	5.4701E-4	1.3780	9.141E-2	0.930	20.309	399.468
93000000	0.5622	2.2206	0.3363	0.1254	2.5182	0.2374	0.3896	2.8987	0.2008	3.2263E-2	2.0986	0.3802	0.3228	2.5517	0.1122	0.1180	2.5696	0.3256	5.5738E-2	0.1933	0.2080	0.3007	0.2080	0.2300	0.2613	0.2262	0.2738	0.2491	0.2508	0.3232	0.2607	0.1741	0.2420	0.3537	2.2048	1.2962	7.1038E-4	1.0792E-3	5.3338E-4	1.4808	4.8373E-2	3.686	22.823	406.244
94000000	0.5101	2.0786	0.3319	0.1182	2.7334	0.2278	0.4649	2.6564	0.1429	2.2614E-2	2.3421	0.3711	0.2547	1.9989	0.1780	1.8626E-2	3.0175	0.5323	9.4364E-3	0.1811	0.2250	0.3002	0.2067	0.2253	0.2678	0.2477	0.2499	0.2434	0.2590	0.3211	0.2550	0.1789	0.2449	0.3798	2.2304	1.0341	5.7277E-4	9.1321E-4	4.9704E-4	1.2732	0.1205	2.368	20.820	436.546
95000000	0.5530	1.9463	0.2343	9.35E-2	2.8766	0.2963	0.3573	2.6478	0.2249	4.8904E-2	2.3013	0.4197	0.6525	2.3621	0.1568	3.422E-2	2.3032	0.4911	4.3173E-2	0.1668	0.1972	0.3040	0.2000	0.2309	0.2651	0.2423	0.2624	0.2333	0.2621	0.3480	0.2544	0.1777	0.2199	0.3890	2.1777	1.1499	5.9078E-4	1.0026E-3	4.8496E-4	1.5323	9.0405E-2	39.519	24.221	416.845
96000000	0.5729	2.3573	0.2228	0.1411	2.5831	0.1228	0.3646	2.9882	0.1770	2.3687E-2	2.0804	0.3661	0.2176	2.0354	0.1781	7.514E-2	2.4825	1.0113	2.7539E-2	0.1720	0.2491	0.2948	0.2078	0.2301	0.2673	0.2389	0.2466	0.2478	0.2667	0.3392	0.2619	0.1743	0.2246	0.3612	2.2460	1.1068	5.4808E-4	7.7639E-4	5.2718E-4	1.3308	0.1816	7.023	19.966	412.443
97000000	0.6757	2.0164	0.3051	9.6907E-2	2.7446	0.1613	0.3677	2.7662	0.1725	3.4262E-2	2.2829	0.3764	0.2547	2.4669	0.1873	5.3185E-2	2.3798	0.6581	4.5348E-2	0.1844	0.2074	0.2991	0.2058	0.2229	0.2722	0.2340	0.2541	0.2428	0.2691	0.3047	0.2519	0.2097	0.2337	0.3483	2.2575	1.1549	5.6783E-4	7.8214E-4	5.2525E-4	1.4004	1.0794E-2	6.779	21.171	413.195
98000000	0.4863	2.1426	0.2839	0.1359	2.7151	0.2363	0.3227	3.0173	0.2177	2.9957E-2	2.0253	0.3870	0.3071	2.6234	0.2008	6.635E-3	2.3718	0.4902	3.6616E-2	0.1805	0.3441	0.2984	0.2007	0.2253	0.2756	0.2353	0.2669	0.2336	0.2641	0.3507	0.2749	0.1830	0.1914	0.3048	2.3519	1.1297	5.5056E-4	7.6414E-4	5.1008E-4	1.4565	0.1175	28.306	23.844	423.755
99000000	0.5689	2.1999	0.2864	7.1671E-2	2.6444	0.2288	0.4175	2.8466	0.1974	4.242E-2	2.1104	0.3857	0.3948	1.8688	0.2115	4.4977E-2	2.8458	0.6342	2.7855E-2	0.1663	0.1967	0.2967	0.2027	0.2254	0.2752	0.2326	0.2471	0.2472	0.2732	0.3562	0.2482	0.1826	0.2129	0.3658	2.2461	1.0752	6.7747E-4	1.1058E-3	5.5186E-4	1.3931	9.2099E-2	5.295	20.556	398.332
100000000	0.5293	2.1345	0.2886	0.1148	2.7081	0.2248	0.4088	2.9055	0.1867	4.1084E-2	2.1121	0.3459	0.1860	2.1391	5.109E-2	0.2154	2.9574	0.4509	2.7238E-2	0.1917	0.2024	0.2974	0.2062	0.2249	0.2715	0.2370	0.2527	0.2402	0.2701	0.3599	0.2182	0.1828	0.2391	0.3423	2.2374	1.2633	6.6721E-4	9.3067E-4	5.7619E-4	1.4217	7.0852E-2	1.639	20.469	397.626
101000000	0.6284	2.1390	0.2895	0.1769	2.5844	0.1819	0.3444	2.8070	0.2134	3.7334E-2	2.2678	0.3301	0.2032	2.0540	0.1502	0.1954	2.8220	0.5754	6.009E-3	0.1546	0.1916	0.3035	0.2028	0.2229	0.2709	0.2372	0.2490	0.2453	0.2685	0.3439	0.2410	0.1663	0.2488	0.3692	2.2190	1.1439	6.1505E-4	9.3925E-4	5.4195E-4	1.3053	4.9193E-2	1.870	21.569	402.002
102000000	0.4509	2.4867	0.3774	6.665E-2	2.3206	0.2977	0.4039	2.6643	0.2042	4.8152E-2	2.3264	0.3530	0.3873	2.1401	0.1435	5.9901E-2	2.8979	0.3713	2.5035E-2	0.1618	0.2033	0.2972	0.2109	0.2256	0.2663	0.2475	0.2412	0.2428	0.2685	0.3426	0.2445	0.1913	0.2217	0.3565	2.2371	1.1682	5.9537E-4	8.183E-4	4.818E-4	1.3801	0.1336	2.287	20.147	431.902
103000000	0.5439	2.0300	0.3635	0.1288	2.6342	0.2996	0.4261	2.6643	0.2374	2.1223E-2	2.3373	0.3137	0.2756	2.1031	0.2777	2.5969E-2	2.8305	0.4871	2.9402E-2	0.1857	0.2348	0.3035	0.2058	0.2246	0.2661	0.2415	0.2336	0.2539	0.2710	0.3311	0.2531	0.1832	0.2326	0.3661	2.2175	1.1700	6.0597E-4	8.4211E-4	5.3029E-4	1.4437	4.5488E-2	2.607	22.818	418.622
104000000	0.4463	2.1911	0.2169	0.2503	2.7218	0.1735	0.4947	2.8924	0.1677	4.9213E-2	2.0204	0.3755	0.2079	2.0785	0.2350	3.0861E-2	2.7770	0.6708	2.987E-2	0.2127	0.2716	0.2982	0.2094	0.2309	0.2614	0.2357	0.2474	0.2402	0.2767	0.3349	0.2582	0.1953	0.2116	0.3461	2.2752	1.1100	5.6952E-4	8.0125E-4	5.2584E-4	1.3588	0.1012	7.578	20.080	428.493
105000000	0.6163	2.2819	0.3818	0.1777	2.3403	0.2020	0.4444	2.8849	0.1897	2.6294E-2	2.0770	0.3777	0.2179	2.4347	0.1861	4.978E-2	2.4423	0.6694	6.0376E-2	0.1720	0.2094	0.3003	0.1999	0.2289	0.2710	0.2315	0.2519	0.2517	0.2648	0.3557	0.2583	0.1684	0.2176	0.3988	2.1720	1.1023	5.3808E-4	5.9992E-4	4.9377E-4	1.2404	0.1708	12.985	22.504	422.740
106000000	0.5259	2.4098	0.2715	7.5193E-2	2.5482	0.1695	0.3037	2.9010	0.2180	3.6816E-2	2.1633	0.3771	0.2100	2.4854	0.1738	0.2228	2.3171	0.5908	2.691E-2	0.1996	0.2421	0.2982	0.2067	0.2264	0.2686	0.2437	0.2543	0.2388	0.2632	0.3294	0.2673	0.1639	0.2394	0.3693	2.2342	1.0915	5.4016E-4	6.196E-4	4.8957E-4	1.1402	7.0563E-2	5.339	20.250	445.762
107000000	0.6239	2.3000	0.3198	8.544E-2	2.4031	0.2677	0.4055	2.8460	0.2171	5.3418E-2	2.1237	0.3542	0.4491	2.2771	0.2199	8.8338E-2	2.5168	0.4489	1.1974E-2	0.1744	0.1786	0.2895	0.2074	0.2355	0.2676	0.2411	0.2500	0.2494	0.2594	0.3462	0.2426	0.1889	0.2223	0.3648	2.2506	1.0670	6.9425E-4	1.0233E-3	5.7633E-4	1.3410	4.2781E-2	24.269	19.857	394.241
108000000	0.7317	2.1975	0.2484	0.1563	2.5183	0.1478	0.3609	2.7578	0.2122	3.3723E-2	2.2657	0.3697	0.3707	2.1684	0.1427	0.1405	2.5662	0.6115	5.0307E-2	0.1792	0.1364	0.2974	0.2004	0.2317	0.2704	0.2441	0.2441	0.2479	0.2639	0.3283	0.2739	0.1621	0.2357	0.3319	2.3001	1.1219	5.2905E-4	8.0858E-4	4.9708E-4	1.3713	5.4671E-2	6.030	19.995	435.889
109000000	0.5656	1.9962	0.3413	0.1216	2.6770	0.2983	0.3561	2.7118	0.1620	5.1977E-2	2.3484	0.3697	0.2547	2.6159	0.2020	1.2373E-2	2.5243	0.3907	3.2611E-3	0.1835	0.1803	0.3041	0.2064	0.2238	0.2656	0.2501	0.2423	0.2483	0.2593	0.3657	0.2396	0.1755	0.2192	0.3794	2.2236	1.0592	6.698E-4	9.7247E-4	5.5039E-4	1.3333	5.128E-2	2.129	20.564	404.789
110000000	0.5814	2.2666	0.3152	7.3794E-2	2.5742	0.1888	0.3534	2.8269	0.2063	1.8969E-2	2.1955	0.3989	0.2332	2.3696	0.1769	2.9373E-2	2.9143	0.2767	1.7123E-2	0.1764	0.1387	0.2931	0.2051	0.2363	0.2655	0.2363	0.2546	0.2488	0.2603	0.3338	0.2443	0.1831	0.2388	0.3495	2.2573	1.1475	5.8696E-4	7.9466E-4	5.1768E-4	1.2582	0.1468	1.509	21.692	431.729
