state	cp12.gtr.rates.rateAC	cp12.gtr.rates.rateAG	cp12.gtr.rates.rateAT	cp12.gtr.rates.rateCG	cp12.gtr.rates.rateCT	cp12.gtr.rates.rateGT	cp3.gtr.rates.rateAC	cp3.gtr.rates.rateAG	cp3.gtr.rates.rateAT	cp3.gtr.rates.rateCG	cp3.gtr.rates.rateCT	cp3.gtr.rates.rateGT	nc.gtr.rates.rateAC	nc.gtr.rates.rateAG	nc.gtr.rates.rateAT	nc.gtr.rates.rateCG	nc.gtr.rates.rateCT	nc.gtr.rates.rateGT	cp12.alpha	cp3.alpha	nc.alpha	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	nc.frequencies1	nc.frequencies2	nc.frequencies3	nc.frequencies4	cp12.mu	cp3.mu	nc.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
111000000	0.5437	2.2068	0.3122	9.5834E-2	2.6105	0.2311	0.4015	2.7520	0.2153	1.1521E-2	2.2168	0.4029	0.3735	1.9872	0.1664	0.1792	2.7872	0.5064	3.2714E-2	0.1926	0.2727	0.3032	0.2018	0.2334	0.2617	0.2427	0.2473	0.2486	0.2614	0.3379	0.2580	0.1816	0.2225	0.3360	2.2294	1.3326	5.9655E-4	8.8672E-4	4.8706E-4	1.4909	7.2145E-2	6.344	22.149	444.877
112000000	0.6518	1.8525	0.3163	0.1697	2.6972	0.3124	0.3489	2.6776	0.1911	4.3852E-2	2.3585	0.3800	0.2794	2.0095	0.2269	5.0636E-2	2.8314	0.6021	2.8879E-2	0.1837	0.2173	0.3019	0.2085	0.2229	0.2668	0.2305	0.2488	0.2435	0.2772	0.3501	0.2444	0.1746	0.2308	0.3577	2.1642	1.4064	5.4717E-4	7.5332E-4	4.9663E-4	1.3669	0.1076	10.786	23.219	414.729
113000000	0.4805	1.9931	0.2793	0.1253	2.9035	0.2182	0.3076	2.9349	0.1977	6.7064E-2	2.0973	0.3955	0.3517	2.3572	0.1799	0.1461	2.3901	0.5750	6.995E-2	0.1706	0.2495	0.2947	0.1996	0.2385	0.2672	0.2314	0.2586	0.2372	0.2728	0.3476	0.2283	0.1796	0.2445	0.3712	2.2132	1.1497	6.334E-4	8.6334E-4	5.3043E-4	1.4234	0.1102	4.285	19.979	408.814
114000000	0.4558	2.4131	0.3291	0.1483	2.2815	0.3721	0.3546	2.7170	0.2349	1.3991E-2	2.2976	0.3820	0.2542	2.2398	0.2403	0.1512	2.5983	0.5162	5.8024E-2	0.1850	0.2005	0.2955	0.2081	0.2276	0.2689	0.2373	0.2411	0.2586	0.2630	0.3289	0.2537	0.1920	0.2255	0.3207	2.2607	1.3305	5.7696E-4	7.6694E-4	5.0484E-4	1.2236	0.1314	30.543	22.693	452.357
115000000	0.5893	2.0876	0.2928	8.5819E-2	2.6631	0.2814	0.4424	2.7988	0.1855	6.4613E-2	2.2000	0.3087	0.2739	2.3858	6.9774E-2	6.5664E-2	2.7595	0.4454	4.7726E-2	0.1664	0.1710	0.3061	0.2020	0.2280	0.2640	0.2373	0.2393	0.2538	0.2696	0.3515	0.2495	0.1733	0.2257	0.3498	2.2295	1.2394	5.3466E-4	6.7027E-4	5.0296E-4	1.2067	6.6618E-2	16.565	20.057	421.090
116000000	0.5568	2.3348	0.2781	8.8187E-2	2.4984	0.2438	0.3063	2.7894	0.1974	5.3639E-2	2.2966	0.3567	0.2124	2.0878	0.1316	0.1697	2.9509	0.4475	6.3911E-2	0.1647	0.2315	0.2976	0.2041	0.2288	0.2696	0.2404	0.2479	0.2344	0.2774	0.3489	0.2413	0.1801	0.2297	0.3571	2.2631	1.0765	5.3454E-4	7.1241E-4	5.0533E-4	1.3442	0.1461	9.568	20.341	431.341
117000000	0.5201	2.4009	0.2207	0.1510	2.4975	0.2096	0.3536	2.7835	0.1737	3.7334E-2	2.2690	0.3829	0.3214	2.0266	0.1322	7.3768E-2	2.9495	0.4966	1.6735E-2	0.1836	0.2074	0.2978	0.1985	0.2272	0.2765	0.2410	0.2451	0.2468	0.2672	0.3271	0.2425	0.1777	0.2528	0.3589	2.2380	1.1492	5.809E-4	6.7991E-4	5.3876E-4	1.1696	0.1271	2.343	21.033	397.767
118000000	0.4512	2.1896	0.2880	0.2766	2.4836	0.3110	0.4091	2.3974	0.2023	2.1702E-2	2.6250	0.3445	0.2621	2.3034	0.1482	5.3104E-2	2.5084	0.7248	2.515E-2	0.1994	0.1841	0.3027	0.2013	0.2245	0.2714	0.2489	0.2402	0.2499	0.2611	0.3200	0.2768	0.1814	0.2218	0.3678	2.2439	1.0692	5.1695E-4	6.7035E-4	4.9472E-4	1.2575	3.1309E-2	0.379	19.730	433.148
119000000	0.5944	2.3964	0.3710	7.9144E-2	2.3979	0.1612	0.3391	2.7511	0.2061	3.1446E-2	2.2269	0.4454	0.1915	2.4633	0.1465	3.33E-2	2.6869	0.4785	3.4198E-2	0.1641	0.3329	0.3069	0.2046	0.2239	0.2646	0.2405	0.2538	0.2417	0.2641	0.3486	0.2275	0.1968	0.2272	0.3661	2.2127	1.1856	5.7543E-4	8.6931E-4	5.1809E-4	1.4746	0.1162	10.086	19.967	405.327
120000000	0.4221	2.1656	0.3385	0.2489	2.5582	0.2667	0.3532	2.7856	0.2175	2.0686E-2	2.2803	0.3427	0.2511	2.0472	0.1100	0.1622	2.8702	0.5593	7.2172E-2	0.1966	0.1603	0.3052	0.2122	0.2151	0.2675	0.2369	0.2518	0.2525	0.2588	0.3757	0.2294	0.1726	0.2223	0.3750	2.2527	0.9910	6.3198E-4	8.9713E-4	5.4094E-4	1.3090	0.1769	15.392	20.734	424.678
121000000	0.6321	2.0991	0.2687	0.1357	2.5937	0.2707	0.4569	2.6285	0.2188	2.3238E-2	2.3231	0.3494	0.2829	2.3809	0.2034	6.6277E-2	2.5392	0.5273	5.1519E-2	0.1678	0.2069	0.2997	0.2020	0.2254	0.2729	0.2436	0.2480	0.2531	0.2554	0.3455	0.2603	0.1695	0.2246	0.3796	2.1856	1.1862	5.5941E-4	7.954E-4	5.1627E-4	1.3635	7.0948E-2	10.339	20.321	416.664
122000000	0.5885	2.0205	0.3803	0.1780	2.6699	0.1628	0.4247	2.6469	0.2689	2.962E-2	2.3094	0.3205	0.1977	2.3408	0.2120	0.1258	2.6073	0.5163	3.8131E-2	0.1677	0.2116	0.3037	0.1945	0.2265	0.2754	0.2376	0.2507	0.2502	0.2615	0.3533	0.2547	0.1836	0.2083	0.4125	2.1332	1.1412	5.8829E-4	7.9538E-4	5.3998E-4	1.2944	2.0185E-2	2.729	21.231	403.083
123000000	0.4447	2.2664	0.4410	0.1301	2.5025	0.2153	0.3715	2.8581	0.1736	5.5124E-2	2.2753	0.2664	0.1984	2.4796	0.2292	7.1179E-2	2.6812	0.3405	4.7866E-3	0.1718	0.3166	0.3051	0.1988	0.2283	0.2678	0.2306	0.2476	0.2488	0.2729	0.3460	0.2402	0.1730	0.2408	0.3492	2.2690	1.1099	5.2164E-4	5.9349E-4	4.9243E-4	1.1584	0.1275	3.040	20.487	428.969
124000000	0.5892	2.1790	0.2747	0.1573	2.4816	0.3182	0.4428	2.7693	0.2065	2.6163E-2	2.2373	0.3180	0.2737	1.9525	0.1091	0.2199	2.8175	0.6273	3.9648E-2	0.1734	0.2553	0.3015	0.2053	0.2213	0.2719	0.2283	0.2500	0.2482	0.2734	0.3546	0.2375	0.1841	0.2238	0.3819	2.1677	1.2313	5.6776E-4	7.6395E-4	5.3725E-4	1.3676	7.6475E-2	7.967	23.709	421.909
125000000	0.5287	2.0670	0.3778	6.9356E-2	2.6981	0.2589	0.3722	2.9135	0.1795	2.8339E-2	2.1372	0.3692	0.2982	2.7772	0.1572	0.1010	2.0440	0.6225	4.6862E-2	0.1869	0.1957	0.3054	0.2048	0.2249	0.2648	0.2314	0.2615	0.2421	0.2649	0.3212	0.2583	0.1799	0.2405	0.3474	2.2779	1.0924	5.739E-4	6.8235E-4	5.0112E-4	1.2884	7.2986E-2	1.634	19.433	436.851
126000000	0.5576	2.0489	0.3283	0.2092	2.5857	0.2703	0.3952	2.7754	0.2210	1.8102E-2	2.2758	0.3145	0.3153	2.3331	0.2082	3.9078E-2	2.6591	0.4452	4.0702E-2	0.1863	0.3136	0.3076	0.2052	0.2235	0.2637	0.2455	0.2410	0.2528	0.2607	0.3498	0.2584	0.1677	0.2241	0.3651	2.1843	1.2888	5.4914E-4	6.528E-4	4.9309E-4	1.1052	0.1732	0.960	20.372	424.439
127000000	0.5267	2.3227	0.3446	5.2996E-2	2.5780	0.1750	0.3657	2.8295	0.1759	5.4097E-2	2.2175	0.3573	0.2160	2.1691	0.1928	8.073E-2	2.6501	0.6914	3.264E-2	0.1654	0.1977	0.3000	0.2014	0.2268	0.2718	0.2452	0.2493	0.2371	0.2683	0.3571	0.2426	0.1650	0.2354	0.3672	2.2087	1.1922	6.055E-4	8.6141E-4	5.2501E-4	1.2656	7.2573E-2	8.526	19.483	415.784
128000000	0.5409	2.4545	0.3046	5.546E-2	2.4300	0.2145	0.3568	2.7753	0.1624	1.6157E-2	2.2857	0.4037	0.2837	2.6226	0.1412	8.3803E-2	2.4780	0.3907	5.2754E-2	0.1489	0.2351	0.3023	0.2040	0.2222	0.2714	0.2332	0.2623	0.2448	0.2596	0.3392	0.2389	0.1730	0.2489	0.3540	2.2273	1.2185	5.4818E-4	7.1343E-4	5.0638E-4	1.2774	0.1115	3.756	20.126	401.073
129000000	0.6074	2.0793	0.2935	0.1336	2.6232	0.2629	0.4110	2.9010	0.2426	4.1799E-2	2.0155	0.3881	0.2787	2.6129	8.3996E-2	7.1306E-2	2.3634	0.5897	2.8177E-2	0.1619	0.3446	0.3058	0.2077	0.2260	0.2605	0.2327	0.2461	0.2519	0.2694	0.3415	0.2551	0.1701	0.2333	0.3754	2.2243	1.0843	5.9803E-4	7.8237E-4	5.1376E-4	1.2525	3.286E-2	2.533	20.059	406.379
130000000	0.6265	2.1442	0.2624	0.1030	2.5764	0.2876	0.3813	2.7042	0.1907	5.2011E-2	2.2617	0.4102	0.2825	1.9553	0.3018	1.0149E-2	2.8298	0.6204	2.8139E-2	0.1758	0.2173	0.3013	0.2086	0.2238	0.2662	0.2332	0.2483	0.2429	0.2756	0.3281	0.2499	0.2014	0.2207	0.3421	2.3142	1.0056	5.9741E-4	7.2262E-4	5.2112E-4	1.1933	4.6896E-2	6.816	20.166	426.282
131000000	0.6211	1.9697	0.2804	0.1975	2.6544	0.2769	0.4109	2.8622	0.2342	1.6327E-2	2.0518	0.4245	0.1991	2.2840	0.2075	7.8228E-2	2.4471	0.7841	6.9054E-2	0.1542	0.2193	0.2963	0.2051	0.2306	0.2679	0.2492	0.2416	0.2448	0.2644	0.3452	0.2393	0.1823	0.2332	0.3684	2.1999	1.2138	5.6555E-4	7.879E-4	4.8693E-4	1.4070	3.1513E-2	1.721	21.634	444.710
132000000	0.5088	2.2636	0.3962	0.1017	2.5267	0.2029	0.3966	2.8027	0.1560	5.4148E-2	2.2683	0.3223	0.4249	2.3634	0.2232	6.1096E-2	2.4486	0.4788	3.7452E-2	0.1668	0.1700	0.3031	0.2054	0.2283	0.2632	0.2419	0.2512	0.2458	0.2611	0.3379	0.2420	0.1714	0.2488	0.3703	2.2334	1.0876	4.4588E-4	4.9401E-4	4.6987E-4	1.1902	5.7666E-2	2.807	19.721	445.567
133000000	0.5071	2.0947	0.3072	0.1682	2.7459	0.1769	0.2956	2.8005	0.2342	2.0143E-2	2.2858	0.3638	0.3090	2.6346	0.1668	0.2556	2.2964	0.3375	5.8096E-2	0.1726	0.1550	0.3094	0.2009	0.2230	0.2667	0.2435	0.2576	0.2441	0.2547	0.3389	0.2349	0.1772	0.2491	0.3668	2.2096	1.1914	4.8693E-4	5.3472E-4	4.9975E-4	1.1916	9.3118E-2	7.533	23.429	416.503
134000000	0.4914	2.0539	0.2449	0.1729	2.6939	0.3429	0.3775	2.7189	0.2124	3.6344E-2	2.2349	0.4200	0.2739	2.2426	0.2695	5.6885E-2	2.5683	0.5888	3.7609E-2	0.1816	0.1278	0.2950	0.2047	0.2314	0.2689	0.2476	0.2499	0.2512	0.2513	0.3419	0.2427	0.1824	0.2330	0.3909	2.1692	1.1655	5.0831E-4	5.6077E-4	4.9298E-4	1.2117	-1.7325E-2	4.258	21.158	445.374
135000000	0.6490	2.2028	0.2903	0.2069	2.4109	0.2401	0.4576	2.8878	0.1883	3.0203E-2	2.1044	0.3316	0.2796	2.1682	0.2359	0.1043	2.5616	0.6504	4.3431E-2	0.1845	0.2226	0.3007	0.2132	0.2275	0.2586	0.2348	0.2514	0.2564	0.2573	0.3655	0.2509	0.1686	0.2150	0.3385	2.2410	1.2770	5.6386E-4	6.4647E-4	5.4681E-4	1.1267	2.5686E-2	0.672	19.173	423.044
136000000	0.6914	1.9626	0.2636	0.1481	2.7209	0.2135	0.3651	2.8047	0.1831	1.7502E-2	2.2309	0.3987	0.2859	2.1519	0.2013	3.175E-2	2.6999	0.6292	2.1592E-2	0.1653	0.2641	0.3016	0.1955	0.2255	0.2773	0.2402	0.2614	0.2321	0.2664	0.3411	0.2565	0.1668	0.2356	0.3675	2.1883	1.2588	5.4974E-4	7.124E-4	5.1098E-4	1.3521	0.1120	1.498	20.722	436.287
137000000	0.5649	2.0962	0.3375	9.1719E-2	2.7113	0.1984	0.2949	2.6773	0.1806	2.2372E-2	2.4511	0.3738	0.2064	2.4903	0.1618	5.6406E-2	2.5732	0.5119	3.6695E-2	0.1679	0.3021	0.3026	0.2042	0.2296	0.2636	0.2481	0.2447	0.2429	0.2643	0.3372	0.2621	0.1728	0.2279	0.3534	2.2623	1.1044	5.4831E-4	7.2718E-4	5.1224E-4	1.3562	0.1803	1.516	20.572	419.407
138000000	0.5941	1.9745	0.3578	0.1093	2.7263	0.2380	0.3609	2.4570	0.2196	3.4552E-2	2.5279	0.4000	0.4069	2.4517	0.1966	0.1101	2.4219	0.4128	4.7537E-2	0.1690	0.2760	0.3012	0.1979	0.2301	0.2708	0.2423	0.2426	0.2493	0.2659	0.3307	0.2481	0.1884	0.2328	0.3706	2.2195	1.1324	5.4545E-4	6.2337E-4	4.9882E-4	1.2243	0.1394	5.848	20.930	431.532
139000000	0.4202	2.1298	0.3470	0.1389	2.6488	0.3153	0.4526	2.4701	0.1770	2.7205E-2	2.5259	0.3473	0.2680	2.1726	0.1933	0.1098	2.8531	0.4032	3.3791E-2	0.1722	0.2036	0.2959	0.2081	0.2300	0.2661	0.2415	0.2372	0.2529	0.2683	0.3429	0.2342	0.1878	0.2351	0.3444	2.2761	1.1188	5.6075E-4	6.8308E-4	5.1496E-4	1.1177	0.1094	9.204	20.697	414.297
140000000	0.6630	2.1564	0.2770	0.1013	2.4703	0.3320	0.3804	2.7516	0.2048	4.961E-2	2.2639	0.3497	0.3535	2.0841	0.2063	3.6519E-2	2.7932	0.5264	3.1377E-2	0.1746	0.2211	0.3025	0.2037	0.2332	0.2605	0.2454	0.2470	0.2475	0.2601	0.3477	0.2368	0.1888	0.2268	0.3781	2.1948	1.1652	5.2305E-4	6.2601E-4	5.0124E-4	1.1554	0.1053	3.746	20.460	430.403
141000000	0.5926	2.4807	0.2662	0.1233	2.2807	0.2566	0.3535	2.7326	0.2554	1.7043E-2	2.3186	0.3229	0.3121	2.1064	0.2255	6.2752E-2	2.7738	0.5195	4.2254E-2	0.1949	0.1424	0.2939	0.2045	0.2299	0.2717	0.2374	0.2501	0.2480	0.2645	0.3281	0.2664	0.1674	0.2381	0.3626	2.2304	1.1497	6.0334E-4	8.9888E-4	4.8619E-4	1.3426	0.1279	3.117	21.863	439.197
142000000	0.4720	2.1965	0.3407	0.1281	2.6201	0.2425	0.3533	2.8618	0.2207	1.919E-2	2.1640	0.3810	0.3861	2.2995	0.1210	9.4568E-2	2.4894	0.6093	5.9987E-2	0.1737	0.2654	0.3053	0.2048	0.2265	0.2634	0.2457	0.2517	0.2385	0.2641	0.3285	0.2556	0.1811	0.2349	0.3733	2.1769	1.2579	6.4874E-4	8.3085E-4	5.6023E-4	1.2123	3.5185E-2	11.180	20.294	402.189
143000000	0.5594	2.0274	0.3490	8.2393E-2	2.6404	0.3413	0.4427	2.7865	0.1641	3.3265E-2	2.2252	0.3483	0.2448	2.2988	0.1387	4.8538E-2	2.6352	0.6340	7.9848E-2	0.1689	0.2350	0.2952	0.2027	0.2355	0.2666	0.2369	0.2504	0.2482	0.2644	0.3535	0.2317	0.1913	0.2235	0.3969	2.1462	1.2022	5.4033E-4	7.0079E-4	4.9182E-4	1.1496	6.9213E-2	6.784	21.130	430.336
144000000	0.6710	2.3491	0.2618	4.2578E-2	2.4538	0.2217	0.4141	2.6633	0.2053	5.1695E-2	2.3001	0.3655	0.2984	2.2659	0.3021	0.1202	2.4598	0.5535	5.0629E-2	0.1747	0.2373	0.3008	0.2047	0.2248	0.2697	0.2379	0.2423	0.2335	0.2863	0.3527	0.2541	0.1705	0.2227	0.3642	2.2433	1.0953	5.918E-4	7.8305E-4	4.9884E-4	1.4698	0.1171	10.260	21.744	437.749
145000000	0.5706	2.1809	0.2756	9.2093E-2	2.5927	0.2880	0.3875	2.7738	0.1766	2.52E-2	2.2833	0.3535	0.2456	2.3450	0.2073	7.4331E-2	2.5328	0.5949	3.8677E-2	0.1854	0.2843	0.3032	0.2152	0.2245	0.2571	0.2350	0.2505	0.2520	0.2625	0.3412	0.2332	0.1854	0.2402	0.3367	2.2733	1.1798	5.7257E-4	8.6461E-4	4.9432E-4	1.5472	8.3041E-2	5.601	22.107	416.381
146000000	0.4817	2.1864	0.3688	0.1279	2.6007	0.2345	0.3463	2.7277	0.1718	1.1607E-2	2.3251	0.4175	0.2859	2.7476	0.1315	1.8916E-2	2.2593	0.5567	2.6807E-2	0.1814	0.2902	0.2945	0.2019	0.2378	0.2657	0.2425	0.2382	0.2467	0.2726	0.3306	0.2612	0.1666	0.2417	0.3464	2.2393	1.2291	5.2396E-4	7.1513E-4	5.0245E-4	1.3306	5.6022E-2	4.066	21.789	428.208
147000000	0.5248	2.4617	0.3304	5.3073E-2	2.3786	0.2514	0.3722	2.7176	0.1929	3.7957E-2	2.2302	0.4492	0.1807	2.2323	0.1492	0.2139	2.6036	0.6202	5.1106E-2	0.1840	0.2613	0.2926	0.2002	0.2322	0.2750	0.2406	0.2546	0.2411	0.2637	0.3318	0.2440	0.1865	0.2377	0.3561	2.2119	1.2559	5.5559E-4	8.2946E-4	4.8748E-4	1.3302	9.4438E-2	11.554	21.110	433.982
148000000	0.5033	2.3306	0.2720	0.1929	2.5566	0.1446	0.3655	2.6472	0.1635	2.3932E-2	2.3548	0.4450	0.4488	1.8524	0.1251	0.1829	2.8056	0.5853	4.7624E-2	0.1732	0.1949	0.3015	0.2038	0.2320	0.2627	0.2472	0.2486	0.2343	0.2698	0.3673	0.2329	0.1867	0.2131	0.3550	2.2149	1.2533	6.6513E-4	9.3911E-4	5.3744E-4	1.4347	0.1025	9.552	19.733	392.222
149000000	0.4625	2.2497	0.2700	0.1363	2.6265	0.2549	0.4098	2.8886	0.1672	3.0255E-2	2.1582	0.3460	0.3111	1.9250	0.2558	5.1868E-2	2.8224	0.6338	3.4936E-2	0.1865	0.3299	0.2987	0.2059	0.2229	0.2725	0.2385	0.2361	0.2486	0.2767	0.3362	0.2507	0.1796	0.2335	0.3860	2.1457	1.2774	7.0651E-4	1.0329E-3	5.5208E-4	1.5760	4.5538E-2	3.497	19.217	400.080
150000000	0.5013	2.4710	0.2111	0.1055	2.5486	0.1624	0.4191	2.6816	0.1940	1.7107E-2	2.2949	0.3933	0.3126	2.0906	0.1205	8.848E-2	2.6322	0.7558	6.2323E-2	0.1956	0.1886	0.2931	0.2124	0.2289	0.2656	0.2444	0.2438	0.2518	0.2600	0.3233	0.2361	0.1941	0.2465	0.3386	2.2644	1.1972	5.9783E-4	7.6217E-4	5.4839E-4	1.1935	0.1756	3.500	19.741	417.669
151000000	0.5762	2.3814	0.3036	5.929E-2	2.3938	0.2857	0.3984	2.8131	0.1689	4.1841E-2	2.2357	0.3420	0.2362	2.3036	0.1789	0.1246	2.6803	0.4764	3.5023E-2	0.1792	0.1742	0.2927	0.2131	0.2236	0.2705	0.2357	0.2480	0.2493	0.2670	0.3474	0.2384	0.1851	0.2290	0.3694	2.1854	1.2557	6.3633E-4	9.2016E-4	5.3694E-4	1.4851	8.2002E-2	33.888	21.152	409.481
152000000	0.5102	2.3252	0.3513	7.2019E-2	2.4756	0.2658	0.3286	2.7532	0.1985	2.182E-2	2.3795	0.3184	0.4282	2.3507	0.1720	4.0068E-2	2.6319	0.3771	2.1818E-2	0.1610	0.2439	0.2975	0.2066	0.2330	0.2628	0.2358	0.2469	0.2495	0.2679	0.3302	0.2570	0.1860	0.2268	0.3387	2.2823	1.1364	6.5592E-4	1.0238E-3	5.2875E-4	1.5061	3.4625E-2	3.539	20.767	412.023
153000000	0.6385	2.2654	0.3010	0.1059	2.4456	0.2436	0.3893	2.7622	0.1588	4.4955E-2	2.2496	0.3952	0.2308	2.5401	0.1510	5.5314E-2	2.4466	0.5762	3.072E-2	0.1978	0.2559	0.3024	0.2077	0.2240	0.2659	0.2448	0.2519	0.2467	0.2565	0.3193	0.2545	0.1873	0.2389	0.3563	2.2750	1.0419	5.5052E-4	8.1067E-4	4.9937E-4	1.2348	2.294E-2	83.520	21.382	414.306
154000000	0.4252	2.1002	0.3117	0.1275	2.7150	0.3204	0.3663	2.7900	0.1733	4.3994E-2	2.1644	0.4619	0.2675	2.4350	0.2854	9.703E-2	2.5261	0.3890	2.7627E-2	0.1833	0.1630	0.2979	0.2019	0.2354	0.2647	0.2482	0.2558	0.2397	0.2563	0.3192	0.2663	0.1899	0.2246	0.3880	2.2013	1.0767	5.5983E-4	7.629E-4	4.8777E-4	1.2271	7.2041E-2	26.042	23.777	433.311
155000000	0.6319	2.2340	0.2392	0.1125	2.6235	0.1589	0.3644	2.7376	0.2120	3.4962E-2	2.2284	0.4226	0.2659	2.5995	9.6871E-2	6.0909E-2	2.3904	0.5863	6.4302E-2	0.1657	0.3275	0.3032	0.1997	0.2211	0.2759	0.2406	0.2432	0.2395	0.2767	0.3307	0.2487	0.1909	0.2298	0.3505	2.2706	1.0955	5.6156E-4	7.7932E-4	5.0055E-4	1.1987	4.3858E-2	7.108	19.747	433.585
156000000	0.4110	2.2816	0.3129	6.69E-2	2.7313	0.1963	0.3468	2.7482	0.1838	3.8084E-2	2.3419	0.3412	0.2915	2.4377	0.2160	0.1870	2.3888	0.4790	3.3849E-2	0.1838	0.1990	0.2993	0.2090	0.2223	0.2694	0.2440	0.2554	0.2442	0.2563	0.3312	0.2440	0.1777	0.2472	0.3407	2.2265	1.3109	6.0814E-4	8.3762E-4	5.4249E-4	1.2271	0.1001	25.574	26.810	428.540
157000000	0.7066	2.0429	0.3336	0.1625	2.4483	0.3061	0.3542	2.9451	0.1156	2.3111E-2	2.1845	0.3775	0.3146	2.3766	0.2104	0.1117	2.5559	0.4308	1.5659E-2	0.1913	0.2516	0.3061	0.1955	0.2304	0.2680	0.2426	0.2418	0.2531	0.2625	0.3437	0.2582	0.1809	0.2172	0.3578	2.2393	1.1522	6.5384E-4	9.5921E-4	5.3108E-4	1.3655	4.7471E-2	39.883	26.882	418.465
158000000	0.4190	2.1419	0.2692	0.1105	2.6558	0.4036	0.4156	2.8884	0.1842	4.099E-2	2.1384	0.3325	0.2183	2.5177	0.2430	9.6205E-2	2.4477	0.4771	1.6076E-2	0.1861	0.2738	0.2954	0.2012	0.2336	0.2698	0.2401	0.2534	0.2435	0.2631	0.3200	0.2727	0.1689	0.2384	0.3326	2.3082	1.0896	5.9137E-4	9.5232E-4	5.1157E-4	1.4877	7.1359E-2	4.267	20.966	417.568
159000000	0.5736	2.1151	0.2711	0.1727	2.6574	0.2101	0.3833	2.7814	0.1601	2.3023E-2	2.2430	0.4091	0.1346	2.3383	0.1743	8.5365E-2	2.6603	0.6072	3.0664E-2	0.1850	0.2442	0.3029	0.2127	0.2250	0.2594	0.2469	0.2516	0.2387	0.2628	0.3533	0.2612	0.1748	0.2107	0.3526	2.2690	1.0875	5.3697E-4	7.8856E-4	4.8187E-4	1.0957	2.0455E-2	17.241	22.736	424.598
160000000	0.5981	2.2553	0.2364	0.1199	2.5625	0.2278	0.3527	2.7057	0.1589	5.3165E-2	2.2950	0.4345	0.4489	2.3422	0.1461	0.2066	2.4646	0.3916	4.57E-2	0.1846	0.1835	0.2955	0.2083	0.2294	0.2668	0.2449	0.2556	0.2531	0.2464	0.3418	0.2368	0.1853	0.2361	0.3716	2.2311	1.0865	5.5873E-4	7.2149E-4	5.2601E-4	1.2980	4.5797E-2	1.316	19.709	414.556
161000000	0.6429	1.9204	0.3634	6.9573E-2	2.7467	0.2570	0.3544	2.5807	0.2360	4.918E-2	2.3598	0.4199	0.3385	2.4869	0.1620	0.1051	2.3034	0.6040	1.6912E-2	0.2028	0.2255	0.2984	0.2027	0.2318	0.2671	0.2397	0.2529	0.2504	0.2569	0.3203	0.2715	0.1770	0.2312	0.3421	2.2241	1.3092	5.1448E-4	7.0336E-4	4.6102E-4	1.2984	9.2226E-2	7.848	20.295	457.271
162000000	0.5414	2.2728	0.2862	0.1236	2.5698	0.2061	0.3383	2.8153	0.2361	4.0059E-2	2.2417	0.3286	0.1946	2.4858	0.2456	0.1135	2.4731	0.4873	3.5174E-3	0.1652	0.2478	0.2987	0.2100	0.2262	0.2650	0.2387	0.2496	0.2455	0.2662	0.3306	0.2396	0.1798	0.2499	0.3587	2.2655	1.0574	5.5784E-4	7.0478E-4	5.3096E-4	1.1315	5.5706E-2	6.233	19.419	415.618
163000000	0.5769	2.0060	0.3450	6.4809E-2	2.7998	0.2075	0.3487	2.8683	0.1603	4.0169E-2	2.1555	0.4271	0.2523	2.3772	0.1947	6.5704E-2	2.6963	0.4138	3.2439E-2	0.1641	0.1440	0.2993	0.1993	0.2366	0.2647	0.2516	0.2511	0.2277	0.2696	0.3492	0.2270	0.1770	0.2468	0.4185	2.0970	1.2224	5.0113E-4	5.7798E-4	4.7403E-4	1.1444	9.557E-3	25.755	20.672	435.912
164000000	0.7371	1.8490	0.3563	5.7579E-2	2.7818	0.2182	0.3461	2.9635	0.1750	2.7597E-2	2.1099	0.3780	0.2656	2.3118	0.1822	9.0286E-2	2.6874	0.4626	2.3365E-2	0.1818	0.1716	0.2963	0.2045	0.2263	0.2729	0.2394	0.2424	0.2436	0.2746	0.3520	0.2422	0.1920	0.2137	0.3644	2.2250	1.1560	5.3558E-4	6.7366E-4	5.0283E-4	1.2206	4.0553E-2	2.033	20.300	426.887
165000000	0.5722	2.2639	0.3162	0.1441	2.4952	0.2084	0.4296	2.4301	0.2092	7.2992E-3	2.5451	0.3787	0.2389	2.7670	7.4075E-2	0.1154	2.4083	0.3963	1.8837E-2	0.1800	0.2046	0.2962	0.2134	0.2232	0.2672	0.2465	0.2467	0.2443	0.2625	0.3042	0.2641	0.2002	0.2315	0.3717	2.1957	1.2056	5.321E-4	6.6764E-4	4.9196E-4	1.3463	6.6738E-2	13.611	21.802	440.628
166000000	0.5300	2.4325	0.3150	9.7045E-2	2.3217	0.3038	0.3459	2.7536	0.1384	1.6987E-2	2.3308	0.4142	0.2482	2.5206	8.6923E-2	4.1182E-2	2.6111	0.4919	5.228E-2	0.1670	0.2177	0.2927	0.2111	0.2311	0.2651	0.2459	0.2400	0.2442	0.2698	0.3238	0.2359	0.1829	0.2574	0.3384	2.2998	1.0786	5.3163E-4	6.4569E-4	5.4517E-4	1.2002	0.1879	1.331	19.671	431.947
