state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	pInv	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
175000000	0.2466	1.2911	0.2750	0.2345	2.9906	0.9622	0.8089	0.3003	0.1841	0.1909	0.3247	1.1749E-3	0.463	0.184	19.984
176000000	0.3250	1.0854	0.2524	0.3100	3.0073	1.0199	0.7983	0.2997	0.1850	0.1948	0.3205	1.1695E-3	0.061	0.185	18.774
177000000	0.3810	1.3364	0.2362	0.1788	2.9523	0.9153	0.8690	0.2954	0.1815	0.1926	0.3305	1.3999E-3	0.759	0.190	17.159
178000000	0.2993	1.2492	0.2272	0.3263	2.8904	1.0076	0.8454	0.2961	0.1837	0.1947	0.3256	1.3689E-3	0.140	0.156	16.765
179000000	0.3044	1.2026	0.1931	0.3914	3.0691	0.8395	0.8823	0.2952	0.1808	0.1966	0.3273	1.4201E-3	0.782	0.151	15.088
180000000	0.2778	1.1092	0.2158	0.3237	3.1772	0.8963	0.8440	0.2991	0.1812	0.1953	0.3244	1.3134E-3	0.625	0.203	16.801
181000000	0.2992	1.3060	0.2541	0.2766	2.9463	0.9178	0.8455	0.2995	0.1786	0.1955	0.3264	1.47E-3	0.680	0.196	14.947
182000000	0.2572	1.3422	0.2458	0.2689	3.0762	0.8097	0.8320	0.2928	0.1840	0.1962	0.3271	1.4728E-3	0.410	0.170	15.358
183000000	0.2668	1.2445	0.2792	0.2259	3.1561	0.8275	0.8371	0.2950	0.1824	0.1967	0.3259	1.3527E-3	0.288	0.161	16.251
184000000	0.2675	1.3456	0.3259	0.1610	3.0588	0.8412	0.8517	0.2991	0.1768	0.1976	0.3265	1.348E-3	0.288	0.178	15.798
185000000	0.3293	1.3001	0.3282	0.3147	2.9240	0.8037	0.8128	0.3048	0.1752	0.1951	0.3248	1.4541E-3	0.501	0.161	15.097
186000000	0.2793	1.2895	0.1908	0.2302	3.1742	0.8359	0.8211	0.2954	0.1803	0.1944	0.3299	1.3563E-3	0.225	0.161	16.292
187000000	0.3441	1.1954	0.2089	0.1861	3.0924	0.9732	0.8263	0.2958	0.1793	0.1978	0.3270	1.2719E-3	0.558	0.190	16.809
188000000	0.2594	1.2219	0.2232	0.2946	3.1309	0.8700	0.8674	0.2989	0.1778	0.1961	0.3273	1.2717E-3	0.581	0.195	17.983
189000000	0.2104	1.1156	0.2675	0.3616	3.0276	1.0173	0.8372	0.3020	0.1824	0.1917	0.3239	1.2726E-3	0.495	0.169	17.282
190000000	0.3821	1.1371	0.1995	0.3284	2.9903	0.9625	0.8468	0.2947	0.1801	0.1936	0.3316	1.4596E-3	0.401	0.163	15.590
191000000	0.2662	1.0510	0.3205	0.3930	2.9813	0.9881	0.8713	0.2920	0.1813	0.1972	0.3295	1.261E-3	0.299	0.179	17.460
192000000	0.3596	1.1898	0.1886	0.3028	3.1281	0.8312	0.8404	0.3005	0.1790	0.1971	0.3235	1.4551E-3	0.224	0.176	16.320
193000000	0.3420	1.1051	0.2189	0.2952	3.0612	0.9777	0.8310	0.3024	0.1832	0.1949	0.3195	1.2104E-3	0.180	0.175	17.859
194000000	0.2677	1.3461	0.2175	0.2121	3.1297	0.8270	0.8618	0.2959	0.1759	0.2013	0.3269	1.1839E-3	0.333	0.225	19.114
195000000	0.2064	1.2243	0.2779	0.2917	3.0493	0.9504	0.8442	0.2957	0.1821	0.1958	0.3265	1.3516E-3	0.845	0.167	16.098
196000000	0.3942	1.1399	0.2713	0.3343	2.9934	0.8670	0.8588	0.2971	0.1776	0.2001	0.3252	1.1923E-3	0.454	0.210	19.192
197000000	0.3090	1.2050	0.1865	0.3507	3.0799	0.8690	0.8666	0.2981	0.1814	0.1928	0.3277	1.3275E-3	0.353	0.178	17.174
198000000	0.2953	1.4104	0.2517	0.2918	2.8848	0.8659	0.8361	0.2950	0.1801	0.1956	0.3293	1.3344E-3	0.563	0.172	16.862
199000000	0.3611	1.2429	0.1958	0.2608	3.0507	0.8887	0.8190	0.2979	0.1784	0.1987	0.3250	1.4611E-3	0.458	0.172	15.042
200000000	0.4022	1.2613	0.2227	0.1870	3.0682	0.8586	0.8481	0.2993	0.1806	0.1951	0.3250	1.3688E-3	0.247	0.176	16.923
