state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	pInv	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
175000000	0.3792	1.4235	0.2243	0.3663	2.7183	0.8883	0.8418	0.3003	0.1814	0.1953	0.3229	1.3595E-3	0.200	0.177	16.701
176000000	0.3662	1.2891	0.2654	0.2741	3.0014	0.8039	0.8711	0.2970	0.1813	0.1969	0.3248	1.1373E-3	0.322	0.182	18.439
177000000	0.1797	1.4292	0.2446	0.3013	2.8558	0.9892	0.8549	0.2960	0.1839	0.1937	0.3264	1.3916E-3	0.088	0.180	16.672
178000000	0.3005	1.2398	0.2203	0.1833	3.0851	0.9711	0.8426	0.2977	0.1839	0.1978	0.3206	1.3405E-3	0.577	0.170	17.356
179000000	0.3488	1.3077	0.2245	0.3920	2.9959	0.7311	0.8514	0.2946	0.1842	0.1965	0.3247	1.3623E-3	0.659	0.179	15.848
180000000	0.2621	1.4014	0.2390	0.2594	2.9506	0.8875	0.8490	0.2952	0.1852	0.1947	0.3250	1.1293E-3	1.634	0.200	20.270
181000000	0.2561	1.2832	0.2198	0.4624	3.0390	0.7395	0.8633	0.2952	0.1783	0.1987	0.3277	1.0488E-3	0.289	0.187	22.367
182000000	0.3232	1.2556	0.2332	0.2485	3.0433	0.8963	0.8390	0.2982	0.1808	0.1980	0.3229	9.7448E-4	0.573	0.191	22.780
183000000	0.2179	1.2772	0.2146	0.3783	2.8550	1.0570	0.8508	0.2973	0.1796	0.1951	0.3279	1.1069E-3	0.415	0.218	19.272
184000000	0.3338	1.3172	0.2374	0.2783	2.8753	0.9579	0.8606	0.2990	0.1788	0.1949	0.3272	1.3856E-3	0.398	0.152	16.790
185000000	0.3005	1.1065	0.2107	0.3362	3.0941	0.9521	0.8511	0.2958	0.1792	0.1979	0.3272	1.3983E-3	0.319	0.165	16.867
186000000	0.3100	1.3203	0.2297	0.2010	3.0632	0.8758	0.8522	0.2964	0.1812	0.1950	0.3275	1.3955E-3	0.234	0.178	16.727
187000000	0.3112	1.2498	0.1820	0.3873	2.8962	0.9735	0.8650	0.2986	0.1771	0.1986	0.3257	1.1427E-3	0.401	0.159	18.878
188000000	0.2394	1.2735	0.2207	0.2970	3.1252	0.8443	0.8690	0.2954	0.1823	0.1984	0.3239	1.3347E-3	0.075	0.161	16.756
189000000	0.2624	1.1324	0.2548	0.3006	3.2120	0.8378	0.8724	0.2987	0.1783	0.1922	0.3308	1.4269E-3	0.167	0.157	15.464
190000000	0.2422	1.1896	0.2663	0.3363	3.0985	0.8671	0.8520	0.2965	0.1825	0.1944	0.3266	1.4603E-3	0.131	0.177	16.283
191000000	0.3141	1.2470	0.2582	0.2111	3.1120	0.8575	0.8159	0.2950	0.1831	0.1951	0.3267	1.6554E-3	0.467	0.157	14.748
192000000	0.2967	1.2894	0.2690	0.3354	2.9829	0.8266	0.8626	0.3009	0.1821	0.1945	0.3225	1.3882E-3	0.298	0.174	15.795
193000000	0.3041	1.2434	0.1480	0.2409	3.2002	0.8634	0.8772	0.2967	0.1825	0.1943	0.3265	1.3023E-3	0.345	0.197	17.529
194000000	0.2427	1.0904	0.2852	0.3058	3.2391	0.8369	0.8711	0.2966	0.1848	0.1926	0.3260	1.3213E-3	0.721	0.179	17.646
195000000	0.2612	1.3490	0.2225	0.2888	3.0188	0.8597	0.8640	0.2989	0.1817	0.1923	0.3272	1.3362E-3	0.607	0.162	17.047
196000000	0.2089	1.3164	0.2436	0.3707	2.9614	0.8990	0.8537	0.3012	0.1805	0.1960	0.3223	1.4586E-3	0.734	0.170	15.550
197000000	0.3500	1.1808	0.2382	0.4028	2.9801	0.8482	0.8678	0.2986	0.1817	0.1960	0.3238	1.6957E-3	0.073	0.161	14.177
198000000	0.2676	1.2772	0.2276	0.2212	3.1224	0.8839	0.8622	0.2947	0.1776	0.1966	0.3311	1.5307E-3	0.569	0.165	14.947
199000000	0.3022	1.2265	0.2452	0.2416	3.1245	0.8599	0.8439	0.2954	0.1785	0.1987	0.3274	1.4334E-3	0.330	0.188	14.533
200000000	0.3772	1.1991	0.1955	0.1755	3.1150	0.9378	0.8654	0.2954	0.1811	0.1977	0.3258	1.5951E-3	0.643	0.183	14.826
