state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	pInv	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
175000000	0.3162	1.3223	0.2624	0.2653	3.0873	0.7465	0.8518	0.2962	0.1833	0.1944	0.3261	1.4347E-3	0.414	0.177	16.606
176000000	0.2119	1.1681	0.2197	0.4215	3.2073	0.7714	0.8803	0.3036	0.1796	0.1945	0.3224	1.2245E-3	0.053	0.159	17.649
177000000	0.3471	1.2684	0.2452	0.2848	3.0126	0.8420	0.8189	0.2971	0.1796	0.2005	0.3228	1.6771E-3	0.172	0.178	14.219
178000000	0.2780	1.3276	0.2342	0.3006	2.8922	0.9675	0.8114	0.2957	0.1825	0.1947	0.3271	1.1917E-3	0.618	0.166	17.784
179000000	0.3670	1.3135	0.2487	0.3289	2.9343	0.8076	0.8506	0.3002	0.1810	0.1946	0.3242	1.2662E-3	0.062	0.156	17.461
180000000	0.2375	1.2048	0.2359	0.2848	3.1365	0.9006	0.8419	0.3016	0.1778	0.1930	0.3277	1.1894E-3	0.281	0.178	18.465
181000000	0.3401	1.2181	0.2847	0.2610	3.1047	0.7915	0.8118	0.2997	0.1777	0.1984	0.3242	1.4873E-3	1.393	0.190	16.246
182000000	0.2805	1.1105	0.1844	0.2910	3.2246	0.9090	0.8705	0.3018	0.1788	0.1942	0.3252	1.3839E-3	0.453	0.235	16.157
183000000	0.3567	1.2737	0.2663	0.3246	2.9508	0.8279	0.8167	0.2971	0.1830	0.1908	0.3291	1.1408E-3	0.517	0.184	19.554
184000000	0.2798	1.2568	0.2169	0.2337	3.2305	0.7824	0.8490	0.2980	0.1776	0.1940	0.3304	1.3222E-3	0.684	0.180	16.883
185000000	0.2986	1.3354	0.2298	0.3185	3.0013	0.8164	0.8251	0.2987	0.1781	0.1977	0.3256	1.2679E-3	1.295	0.193	16.456
186000000	0.3538	1.2384	0.2171	0.2665	3.0573	0.8668	0.8505	0.2974	0.1812	0.1943	0.3271	1.291E-3	0.148	0.181	17.461
187000000	0.2332	1.0565	0.2382	0.2782	3.2298	0.9640	0.8699	0.3009	0.1798	0.1941	0.3253	1.4568E-3	0.149	0.201	15.756
188000000	0.2830	1.3304	0.1980	0.1599	2.8848	1.1439	0.8426	0.2979	0.1785	0.1982	0.3254	1.2824E-3	0.411	0.159	18.078
189000000	0.2811	1.1558	0.2577	0.1972	3.1920	0.9162	0.8359	0.2998	0.1794	0.1943	0.3265	1.3065E-3	0.242	0.172	17.627
190000000	0.3885	1.0584	0.2778	0.2830	3.1219	0.8704	0.8473	0.2982	0.1772	0.1985	0.3261	1.4635E-3	0.735	0.175	16.026
191000000	0.1985	1.2146	0.2147	0.2654	3.2460	0.8608	0.8317	0.2993	0.1772	0.1958	0.3277	1.4369E-3	0.441	0.176	15.547
192000000	0.3099	1.1211	0.1802	0.2509	3.0884	1.0495	0.8157	0.2990	0.1821	0.1961	0.3227	1.1813E-3	0.627	0.198	18.388
193000000	0.2340	1.2745	0.2124	0.3826	2.9796	0.9170	0.8299	0.2998	0.1812	0.1901	0.3290	1.2246E-3	0.109	0.177	18.789
194000000	0.2984	1.2673	0.2777	0.4251	2.9413	0.7902	0.8322	0.2998	0.1835	0.1940	0.3228	1.4524E-3	0.351	0.182	16.042
195000000	0.2536	1.2003	0.2316	0.2104	2.9800	1.1241	0.8496	0.2984	0.1828	0.1981	0.3207	1.3509E-3	0.284	0.173	16.833
196000000	0.3211	1.2818	0.2572	0.2311	2.9471	0.9617	0.8352	0.2984	0.1772	0.1980	0.3264	1.4632E-3	0.102	0.166	15.630
197000000	0.3297	1.1207	0.2681	0.2266	3.0533	1.0016	0.8412	0.2947	0.1811	0.1969	0.3273	1.5216E-3	0.349	0.215	14.636
198000000	0.2578	1.2902	0.2484	0.2778	2.9146	1.0110	0.8682	0.3011	0.1795	0.1960	0.3234	1.3443E-3	0.289	0.211	16.625
199000000	0.3291	1.1079	0.2376	0.2892	3.1360	0.9002	0.8317	0.2985	0.1800	0.1942	0.3274	1.4306E-3	0.273	0.158	16.035
200000000	0.3300	1.1742	0.2177	0.3013	3.0401	0.9366	0.8468	0.2954	0.1828	0.1958	0.3259	1.3559E-3	0.178	0.185	16.814
