state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	pInv	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
175000000	0.3801	1.1798	0.1755	0.3275	3.1271	0.8100	0.8596	0.2985	0.1804	0.1949	0.3261	1.4388E-3	0.648	0.195	15.886
176000000	0.2253	1.3215	0.2274	0.1840	3.1236	0.9182	0.8479	0.2982	0.1767	0.1966	0.3284	1.2988E-3	0.853	0.191	18.189
177000000	0.2878	1.1329	0.2720	0.3303	3.0479	0.9291	0.8297	0.2949	0.1809	0.1969	0.3272	1.5726E-3	0.537	0.161	14.360
178000000	0.3622	1.1432	0.2471	0.3013	3.0200	0.9264	0.8686	0.2993	0.1797	0.1990	0.3220	1.2502E-3	0.946	0.173	19.022
179000000	0.3141	1.3026	0.1662	0.2782	2.9823	0.9567	0.8640	0.3021	0.1845	0.1911	0.3223	1.3302E-3	0.273	0.182	17.148
180000000	0.2747	1.1824	0.2267	0.2457	3.1689	0.9017	0.8435	0.2964	0.1846	0.1963	0.3228	1.5075E-3	0.761	0.170	15.800
181000000	0.3796	1.2025	0.1640	0.2586	3.0607	0.9346	0.8657	0.2925	0.1821	0.1935	0.3318	1.5881E-3	0.387	0.163	15.146
182000000	0.2457	1.3830	0.2082	0.2956	3.0210	0.8465	0.8582	0.2957	0.1799	0.1967	0.3278	1.2021E-3	1.413	0.191	18.996
183000000	0.2203	1.2419	0.2814	0.2113	3.1334	0.9117	0.8817	0.2940	0.1814	0.1986	0.3260	1.1825E-3	0.770	0.177	18.902
184000000	0.2625	1.2681	0.2188	0.2721	3.0179	0.9606	0.8215	0.2959	0.1827	0.1955	0.3259	1.1452E-3	0.239	0.165	19.025
185000000	0.3505	1.2116	0.2589	0.3042	3.0394	0.8354	0.8808	0.3012	0.1829	0.1920	0.3239	1.4468E-3	0.470	0.193	16.771
186000000	0.3702	1.4109	0.2291	0.2782	2.9287	0.7830	0.8805	0.3009	0.1781	0.1940	0.3270	1.423E-3	0.219	0.168	16.169
187000000	0.2055	1.0580	0.2509	0.2821	3.3254	0.8780	0.8225	0.2958	0.1812	0.1952	0.3278	1.5741E-3	0.672	0.188	14.764
188000000	0.3577	1.2804	0.2250	0.2286	2.9202	0.9881	0.8452	0.2970	0.1801	0.1919	0.3309	1.4322E-3	0.216	0.166	17.642
189000000	0.2735	1.2030	0.1931	0.1924	3.2238	0.9142	0.8822	0.2961	0.1807	0.1952	0.3280	1.361E-3	0.770	0.183	16.235
190000000	0.2325	1.1877	0.2069	0.2882	3.1035	0.9812	0.8147	0.2988	0.1823	0.1976	0.3213	1.4495E-3	0.109	0.178	15.419
191000000	0.3669	1.3058	0.2412	0.2873	3.0092	0.7896	0.8169	0.2997	0.1805	0.1927	0.3271	1.6333E-3	0.535	0.178	14.371
192000000	0.2108	1.3561	0.1699	0.2501	3.0535	0.9596	0.8255	0.2945	0.1811	0.1972	0.3273	1.3631E-3	0.349	0.184	16.477
193000000	0.3880	1.1578	0.2116	0.3039	3.0129	0.9259	0.8167	0.3035	0.1791	0.1929	0.3245	1.4001E-3	0.690	0.176	15.772
194000000	0.3392	1.1970	0.1553	0.4619	3.0122	0.8344	0.8053	0.2912	0.1819	0.1997	0.3272	1.3187E-3	0.088	0.158	17.515
195000000	0.4123	1.1715	0.2091	0.1994	3.1309	0.8768	0.8545	0.2985	0.1823	0.1948	0.3243	1.2844E-3	0.340	0.168	16.743
196000000	0.2420	1.2846	0.3053	0.4471	2.9277	0.7933	0.8787	0.3002	0.1805	0.1942	0.3251	1.3272E-3	0.106	0.178	17.333
197000000	0.3673	1.1373	0.1620	0.1150	3.2440	0.9745	0.8791	0.3037	0.1801	0.1913	0.3250	1.1808E-3	0.298	0.178	18.457
198000000	0.2547	1.2225	0.2130	0.3730	3.1011	0.8356	0.8349	0.2994	0.1806	0.1986	0.3215	1.3079E-3	0.381	0.189	17.096
199000000	0.2840	1.1916	0.1826	0.2936	3.3225	0.7257	0.8684	0.3002	0.1811	0.1952	0.3235	1.3152E-3	0.401	0.169	17.788
200000000	0.3348	1.0686	0.2416	0.2066	3.0825	1.0659	0.8515	0.2975	0.1794	0.1992	0.3239	1.5518E-3	0.378	0.171	14.546
201000000	0.4626	1.3589	0.1740	0.1950	2.9776	0.8318	0.8021	0.2998	0.1816	0.1932	0.3254	1.4741E-3	0.355	0.162	15.209
202000000	0.2815	1.1221	0.2823	0.4185	3.1366	0.7591	0.8653	0.3008	0.1803	0.1930	0.3258	1.1503E-3	0.159	0.163	18.998
203000000	0.3420	1.3098	0.2249	0.2375	3.0902	0.7957	0.8374	0.2967	0.1798	0.1969	0.3267	1.1598E-3	0.359	0.175	19.510
204000000	0.3319	1.2540	0.2486	0.3658	2.9981	0.8015	0.8447	0.2995	0.1805	0.1947	0.3253	1.336E-3	0.304	0.196	16.479
205000000	0.2172	1.1359	0.1853	0.3037	3.2303	0.9276	0.8705	0.3003	0.1747	0.1977	0.3273	1.3554E-3	0.551	0.201	17.164
206000000	0.3898	1.1468	0.2089	0.3194	3.0897	0.8454	0.8376	0.2984	0.1827	0.1993	0.3196	1.3462E-3	0.170	0.200	17.142
207000000	0.3203	1.3354	0.2737	0.2517	2.9572	0.8616	0.8256	0.2961	0.1825	0.1962	0.3252	1.3847E-3	0.820	0.172	16.550
208000000	0.2849	1.0835	0.1759	0.3319	3.2938	0.8300	0.8473	0.2954	0.1853	0.1966	0.3228	1.4967E-3	0.214	0.168	15.355
209000000	0.2874	1.0962	0.1660	0.2324	3.1464	1.0716	0.8510	0.2979	0.1817	0.1912	0.3292	1.3781E-3	0.131	0.179	16.355
210000000	0.3332	1.0980	0.2418	0.4202	3.0601	0.8466	0.8675	0.2970	0.1824	0.2001	0.3205	1.4381E-3	0.226	0.164	14.765
211000000	0.2746	1.2915	0.2358	0.3040	2.9847	0.9094	0.8350	0.2924	0.1864	0.1949	0.3263	1.4637E-3	0.230	0.177	14.293
212000000	0.3107	1.2530	0.2560	0.4188	2.8506	0.9108	0.8680	0.3009	0.1761	0.1951	0.3279	1.5804E-3	0.316	0.177	14.467
213000000	0.3000	1.2207	0.2228	0.2496	3.1098	0.8971	0.8373	0.2949	0.1813	0.1989	0.3249	1.4268E-3	0.381	0.167	16.298
214000000	0.2510	1.3178	0.2489	0.2071	3.2753	0.6999	0.8524	0.2921	0.1811	0.1990	0.3278	1.5936E-3	0.290	0.162	14.916
215000000	0.3010	1.2987	0.2452	0.2975	2.9185	0.9391	0.8327	0.3007	0.1834	0.1922	0.3237	1.7478E-3	0.148	0.156	12.844
216000000	0.2512	1.2899	0.2789	0.2012	3.0163	0.9626	0.8278	0.3012	0.1781	0.1936	0.3272	1.574E-3	0.762	0.180	14.796
217000000	0.2849	1.2046	0.2299	0.3087	3.0205	0.9514	0.8470	0.2992	0.1831	0.1909	0.3268	1.5542E-3	0.262	0.157	14.675
218000000	0.3281	1.2090	0.2015	0.2994	3.0772	0.8849	0.8454	0.2997	0.1842	0.1913	0.3247	1.3614E-3	0.096	0.185	16.851
219000000	0.4189	1.0320	0.3298	0.2990	3.0673	0.8530	0.8488	0.2992	0.1797	0.1982	0.3229	1.2897E-3	0.063	0.157	17.946
220000000	0.2660	1.2344	0.2046	0.2956	3.0204	0.9789	0.8505	0.2969	0.1807	0.1951	0.3273	1.2497E-3	0.225	0.186	18.094
221000000	0.1994	1.3206	0.2177	0.3254	3.0537	0.8832	0.8425	0.2950	0.1817	0.1952	0.3282	1.2574E-3	0.145	0.160	17.433
222000000	0.3209	1.2363	0.1886	0.3382	3.1265	0.7896	0.8580	0.2956	0.1790	0.1967	0.3288	1.2445E-3	0.185	0.157	16.512
223000000	0.4011	1.2456	0.2521	0.1955	3.1015	0.8042	0.8673	0.2978	0.1874	0.1931	0.3218	1.2855E-3	0.129	0.159	16.933
224000000	0.2779	1.3098	0.2310	0.4234	2.8451	0.9129	0.8343	0.3028	0.1796	0.1962	0.3214	1.1769E-3	0.382	0.175	19.887
225000000	0.2250	1.3422	0.1920	0.2819	3.0622	0.8967	0.8725	0.2993	0.1795	0.1926	0.3285	1.45E-3	0.530	0.181	15.513
226000000	0.3258	1.2825	0.2704	0.2773	2.8842	0.9599	0.8521	0.2970	0.1805	0.1953	0.3272	1.4025E-3	0.504	0.165	16.149
227000000	0.2237	1.2629	0.2699	0.1986	3.0512	0.9936	0.8248	0.3025	0.1799	0.1963	0.3213	1.4873E-3	0.514	0.185	16.209
228000000	0.3264	1.3193	0.2670	0.3336	2.8514	0.9023	0.8838	0.2989	0.1845	0.1959	0.3208	1.2256E-3	0.674	0.179	17.963
229000000	0.2575	1.2075	0.2718	0.1946	3.1995	0.8691	0.8116	0.2935	0.1839	0.1946	0.3281	1.2283E-3	0.194	0.177	17.933
230000000	0.2735	1.1510	0.2483	0.2582	3.1310	0.9380	0.8191	0.2980	0.1783	0.1967	0.3269	1.222E-3	0.137	0.157	17.697
231000000	0.3346	1.2251	0.2815	0.2281	2.9151	1.0158	0.8465	0.2965	0.1809	0.1962	0.3263	1.4028E-3	0.129	0.156	15.586
232000000	0.2754	1.3603	0.2286	0.1908	2.9712	0.9738	0.8233	0.2935	0.1815	0.1950	0.3301	1.3485E-3	0.331	0.184	16.167
233000000	0.3442	1.2987	0.2434	0.2817	2.9147	0.9174	0.8448	0.2996	0.1780	0.1949	0.3275	1.2175E-3	0.280	0.202	18.031
234000000	0.2833	1.1532	0.1842	0.3659	3.0574	0.9559	0.8589	0.2915	0.1782	0.1978	0.3325	1.3768E-3	0.572	0.172	16.241
235000000	0.3456	1.2673	0.3235	0.2355	2.9539	0.8742	0.8503	0.2981	0.1811	0.1996	0.3212	1.1932E-3	0.209	0.156	18.409
236000000	0.2932	1.2400	0.1867	0.1787	3.1900	0.9113	0.8703	0.2968	0.1820	0.1970	0.3243	1.2568E-3	0.557	0.171	16.646
237000000	0.2713	1.0801	0.2119	0.3073	3.1343	0.9951	0.8585	0.2939	0.1790	0.1994	0.3278	1.2353E-3	0.397	0.192	17.158
238000000	0.2921	1.3252	0.1647	0.3007	3.0665	0.8508	0.8224	0.2940	0.1801	0.1969	0.3289	1.3505E-3	0.111	0.177	17.543
239000000	0.3011	1.1546	0.1976	0.3290	2.9974	1.0203	0.8697	0.2960	0.1806	0.1965	0.3269	1.2549E-3	1.895	0.202	18.659
240000000	0.2662	1.0750	0.2823	0.2542	3.2329	0.8895	0.8613	0.2973	0.1831	0.1959	0.3237	1.2424E-3	0.182	0.182	18.309
241000000	0.2938	1.2917	0.1647	0.2435	3.0200	0.9862	0.8589	0.3031	0.1820	0.1943	0.3206	1.4834E-3	0.680	0.155	15.712
242000000	0.2510	1.2890	0.2015	0.3861	2.8244	1.0480	0.8449	0.2967	0.1814	0.1992	0.3227	1.3241E-3	0.080	0.161	16.472
243000000	0.2862	1.3750	0.2277	0.1984	2.8242	1.0885	0.8427	0.2980	0.1801	0.1971	0.3248	1.3052E-3	0.577	0.168	18.069
244000000	0.2932	1.1331	0.2928	0.3480	3.0641	0.8687	0.8326	0.2988	0.1792	0.1954	0.3266	1.2661E-3	0.295	0.158	17.329
245000000	0.2953	1.2134	0.1881	0.2937	3.0422	0.9674	0.8028	0.2978	0.1826	0.1951	0.3245	1.3555E-3	0.063	0.158	17.512
246000000	0.2902	1.1943	0.2782	0.3310	2.9442	0.9620	0.8332	0.3017	0.1814	0.1936	0.3234	1.3421E-3	0.038	0.156	17.354
247000000	0.1961	1.2880	0.2592	0.3304	3.0769	0.8495	0.8574	0.2982	0.1826	0.1920	0.3272	1.2228E-3	0.144	0.156	18.162
248000000	0.1703	1.1105	0.2671	0.2902	3.1883	0.9737	0.8389	0.3008	0.1783	0.1966	0.3244	1.2311E-3	0.372	0.178	17.899
249000000	0.3772	1.1412	0.2545	0.2373	3.1103	0.8795	0.8394	0.3019	0.1803	0.1918	0.3260	1.1871E-3	0.697	0.168	17.357
250000000	0.2972	1.3128	0.2673	0.2728	2.9241	0.9258	0.8552	0.2957	0.1806	0.1956	0.3280	1.3262E-3	0.331	0.179	16.578
251000000	0.3655	1.3478	0.2080	0.2222	3.0090	0.8476	0.8320	0.2956	0.1782	0.1981	0.3281	1.4298E-3	0.237	0.177	15.966
252000000	0.2127	1.2769	0.2729	0.2374	3.0665	0.9336	0.8443	0.2963	0.1806	0.1948	0.3283	1.299E-3	0.160	0.158	16.350
253000000	0.3233	1.2334	0.2537	0.3983	2.9573	0.8340	0.8534	0.3032	0.1815	0.1941	0.3213	1.3393E-3	0.206	0.156	16.684
254000000	0.3840	1.2132	0.1533	0.3023	3.0492	0.8980	0.8438	0.2974	0.1813	0.1950	0.3264	1.2727E-3	0.138	0.162	16.298
255000000	0.2227	1.2060	0.1873	0.3581	2.9366	1.0892	0.8538	0.2955	0.1823	0.1948	0.3273	1.2484E-3	0.525	0.184	16.915
256000000	0.3086	1.0579	0.1767	0.2664	3.2468	0.9436	0.8791	0.3020	0.1828	0.1951	0.3201	1.2591E-3	0.129	0.156	17.343
257000000	0.2071	1.3885	0.2220	0.3164	2.9134	0.9525	0.8538	0.2968	0.1804	0.1975	0.3253	1.1711E-3	0.010	0.156	17.478
258000000	0.2411	1.1534	0.2370	0.2299	3.1891	0.9495	0.8596	0.2922	0.1816	0.1987	0.3274	1.3452E-3	0.188	0.157	15.981
259000000	0.2944	1.3848	0.2286	0.2966	3.0452	0.7503	0.8555	0.2991	0.1787	0.1996	0.3225	1.2575E-3	0.196	0.158	17.311
260000000	0.2884	1.1651	0.2526	0.2450	3.1562	0.8927	0.8264	0.2931	0.1803	0.1948	0.3318	1.338E-3	0.793	0.170	15.663
261000000	0.3304	1.0541	0.1530	0.2385	3.2756	0.9484	0.8419	0.2970	0.1837	0.1952	0.3241	1.4331E-3	0.115	0.191	16.607
262000000	0.2955	1.3115	0.1779	0.3088	2.9775	0.9288	0.8339	0.2971	0.1838	0.1931	0.3260	1.5324E-3	0.327	0.157	16.033
263000000	0.3042	1.0070	0.2336	0.2553	3.2308	0.9690	0.8609	0.2998	0.1781	0.1917	0.3303	1.3528E-3	0.400	0.207	16.679
264000000	0.4421	1.0205	0.2215	0.3672	3.0106	0.9380	0.8718	0.3026	0.1788	0.1922	0.3265	1.3208E-3	0.235	0.187	16.847
265000000	0.2402	1.0939	0.2123	0.3079	3.1243	1.0212	0.8404	0.3001	0.1820	0.1936	0.3243	1.5686E-3	0.803	0.186	14.514
266000000	0.2563	1.0423	0.2622	0.2639	3.2406	0.9348	0.8422	0.2995	0.1772	0.1993	0.3241	1.459E-3	0.569	0.188	15.261
267000000	0.3191	1.0098	0.2276	0.2093	3.1394	1.0948	0.8594	0.3022	0.1818	0.1936	0.3223	1.2734E-3	0.185	0.158	17.323
268000000	0.3786	1.2656	0.2705	0.2617	2.9320	0.8916	0.8604	0.3003	0.1777	0.1937	0.3283	1.4859E-3	0.473	0.194	16.149
269000000	0.2855	1.0865	0.3232	0.2643	3.1846	0.8560	0.8633	0.2944	0.1846	0.1934	0.3277	1.3963E-3	0.923	0.168	16.321
270000000	0.2985	1.3178	0.2331	0.2198	3.0304	0.9004	0.8517	0.3023	0.1813	0.1897	0.3267	1.222E-3	0.199	0.159	17.701
271000000	0.2507	1.1955	0.3302	0.3738	2.9695	0.8802	0.8649	0.3012	0.1793	0.1945	0.3251	1.1661E-3	1.342	0.180	17.922
272000000	0.3373	1.0617	0.2616	0.3279	3.0599	0.9516	0.8835	0.2960	0.1821	0.1947	0.3272	1.2711E-3	1.001	0.199	18.695
273000000	0.2211	1.1813	0.1972	0.2724	3.1819	0.9461	0.8551	0.2969	0.1809	0.1947	0.3274	1.4657E-3	0.350	0.195	15.778
274000000	0.3752	1.2231	0.2547	0.3813	2.9115	0.8541	0.8328	0.2963	0.1823	0.1951	0.3263	1.3865E-3	0.123	0.186	16.750
275000000	0.2137	1.3282	0.1954	0.2565	3.1952	0.8111	0.8415	0.3018	0.1806	0.1946	0.3231	1.3373E-3	0.072	0.156	16.288
276000000	0.2983	1.4421	0.2686	0.2520	3.0395	0.6994	0.8771	0.2962	0.1820	0.1962	0.3256	1.1735E-3	0.123	0.186	19.322
277000000	0.3379	1.1964	0.2218	0.2681	2.9995	0.9763	0.8656	0.2977	0.1826	0.1933	0.3265	1.4338E-3	0.065	0.168	16.396
278000000	0.3396	1.1049	0.1775	0.3150	3.1338	0.9292	0.8641	0.2965	0.1808	0.1962	0.3264	1.255E-3	0.136	0.162	18.366
279000000	0.2585	1.0446	0.2167	0.3193	3.2485	0.9124	0.8406	0.2997	0.1807	0.1958	0.3238	1.2393E-3	0.278	0.159	17.246
280000000	0.2481	1.2244	0.1687	0.3228	3.1267	0.9092	0.8380	0.2963	0.1806	0.1953	0.3278	1.3955E-3	0.265	0.173	16.411
281000000	0.3080	1.3283	0.2548	0.2773	2.9735	0.8580	0.8663	0.3002	0.1776	0.1928	0.3295	1.2476E-3	0.363	0.234	17.331
282000000	0.2917	1.2690	0.2178	0.3239	3.1608	0.7367	0.8133	0.2955	0.1817	0.1989	0.3238	1.2617E-3	0.534	0.228	17.097
283000000	0.2572	1.1576	0.2363	0.2468	3.2198	0.8822	0.8303	0.2962	0.1788	0.1965	0.3285	1.2699E-3	0.960	0.200	18.067
284000000	0.2670	1.3636	0.2570	0.2963	3.0391	0.7770	0.8704	0.2911	0.1843	0.1942	0.3305	1.1282E-3	0.199	0.160	19.147
285000000	0.2253	1.1686	0.1884	0.2813	3.1059	1.0305	0.8530	0.2937	0.1811	0.1983	0.3269	1.4879E-3	0.051	0.156	15.242
286000000	0.2759	1.5199	0.1935	0.2027	3.0485	0.7595	0.8885	0.2976	0.1784	0.2000	0.3240	1.3117E-3	0.155	0.157	16.147
287000000	0.2436	1.2887	0.2455	0.1885	3.1834	0.8503	0.8637	0.2926	0.1845	0.1973	0.3256	1.1942E-3	0.113	0.176	18.083
288000000	0.3335	1.1035	0.2308	0.3189	3.1781	0.8351	0.8441	0.2976	0.1837	0.1969	0.3218	1.2117E-3	0.567	0.221	17.922
289000000	0.2422	1.2554	0.2712	0.3664	2.9857	0.8792	0.8626	0.2980	0.1823	0.1945	0.3252	1.3396E-3	0.402	0.159	16.022
290000000	0.2622	1.3412	0.1811	0.2664	3.0502	0.8988	0.8414	0.2993	0.1830	0.1935	0.3242	1.3109E-3	0.062	0.175	16.876
291000000	0.3289	1.2471	0.1943	0.2810	3.0215	0.9273	0.8267	0.2990	0.1838	0.1929	0.3243	1.4886E-3	0.826	0.198	15.567
292000000	0.2997	1.0213	0.2509	0.2549	3.3700	0.8031	0.8256	0.2985	0.1808	0.1923	0.3284	1.351E-3	0.315	0.180	16.607
293000000	0.2657	1.1009	0.2659	0.3036	3.1269	0.9370	0.8337	0.2965	0.1828	0.1939	0.3268	1.3737E-3	0.367	0.180	15.388
294000000	0.2737	1.2750	0.1679	0.2963	2.9797	1.0074	0.8806	0.2948	0.1766	0.1947	0.3338	1.2657E-3	0.417	0.175	17.201
295000000	0.3218	1.2009	0.2366	0.3568	3.1599	0.7240	0.8347	0.2964	0.1811	0.1992	0.3232	1.5207E-3	0.185	0.160	14.733
296000000	0.3194	1.0867	0.2778	0.2687	3.0901	0.9572	0.8407	0.2946	0.1803	0.1989	0.3263	1.3804E-3	0.131	0.197	16.345
297000000	0.3005	1.2702	0.2596	0.2795	2.9708	0.9195	0.8542	0.3008	0.1804	0.1943	0.3246	1.4316E-3	0.397	0.171	15.607
298000000	0.2555	1.1360	0.2976	0.2264	3.0875	0.9970	0.8557	0.2994	0.1770	0.1923	0.3314	1.2682E-3	0.171	0.159	18.490
299000000	0.3252	1.2191	0.2213	0.3343	3.0490	0.8511	0.8732	0.2981	0.1843	0.1953	0.3224	1.384E-3	0.184	0.192	16.632
300000000	0.2595	1.4003	0.1690	0.3713	2.8466	0.9533	0.8002	0.2962	0.1831	0.1910	0.3297	1.3312E-3	0.125	0.161	18.521
301000000	0.3849	1.4657	0.2186	0.2193	2.7814	0.9302	0.8100	0.2964	0.1838	0.1921	0.3277	1.1835E-3	0.317	0.200	18.210
302000000	0.3099	1.2423	0.1967	0.2445	3.2315	0.7751	0.8465	0.2962	0.1800	0.1948	0.3290	1.2392E-3	0.106	0.168	18.842
303000000	0.2382	1.1838	0.2263	0.2448	3.0924	1.0145	0.8531	0.2973	0.1798	0.2002	0.3228	1.3194E-3	0.701	0.210	16.476
304000000	0.3198	1.3651	0.2379	0.2043	3.0148	0.8581	0.8436	0.3044	0.1761	0.1968	0.3227	1.2478E-3	0.175	0.186	18.302
305000000	0.3082	1.1871	0.2628	0.2946	2.9869	0.9603	0.8231	0.3003	0.1830	0.1947	0.3220	1.3455E-3	0.636	0.176	16.594
306000000	0.2332	1.2496	0.2139	0.3703	3.2313	0.7016	0.8080	0.2962	0.1857	0.1906	0.3274	1.3683E-3	0.289	0.156	16.835
307000000	0.2584	1.0451	0.2786	0.2942	3.1538	0.9699	0.7994	0.3019	0.1780	0.1984	0.3218	1.2851E-3	0.300	0.155	17.478
308000000	0.2553	1.1167	0.2724	0.3698	2.9622	1.0237	0.8587	0.2967	0.1801	0.1976	0.3255	1.3314E-3	0.173	0.158	15.716
309000000	0.3375	1.0097	0.2181	0.2242	3.2327	0.9778	0.8783	0.3003	0.1815	0.1968	0.3215	1.3589E-3	0.162	0.157	17.423
310000000	0.2976	1.1872	0.2462	0.1831	3.1971	0.8888	0.8365	0.2959	0.1821	0.1950	0.3270	1.3691E-3	0.204	0.194	17.535
311000000	0.2133	1.2979	0.3022	0.2966	2.8669	1.0231	0.8529	0.2963	0.1809	0.1950	0.3278	1.5707E-3	0.514	0.156	14.537
312000000	0.2532	1.2326	0.1954	0.2276	3.2218	0.8694	0.8702	0.3025	0.1795	0.1944	0.3236	1.4212E-3	0.208	0.180	15.175
313000000	0.2912	1.4461	0.2339	0.2542	2.9065	0.8680	0.8273	0.2961	0.1822	0.1967	0.3250	1.421E-3	0.361	0.162	15.551
314000000	0.2607	1.2476	0.2934	0.3751	3.1077	0.7156	0.8464	0.3002	0.1812	0.1952	0.3233	1.387E-3	0.238	0.158	16.518
315000000	0.2170	1.2632	0.1593	0.2300	3.1265	1.0040	0.8548	0.3011	0.1787	0.1934	0.3268	1.417E-3	0.245	0.157	14.917
316000000	0.1874	1.1366	0.2194	0.3372	3.2350	0.8843	0.8713	0.2979	0.1805	0.1943	0.3274	1.2159E-3	0.037	0.177	18.457
317000000	0.3917	1.3929	0.2217	0.2763	2.8633	0.8541	0.8455	0.2943	0.1782	0.1981	0.3295	1.3795E-3	0.406	0.172	15.853
318000000	0.3228	1.3033	0.2314	0.3229	2.9922	0.8274	0.8509	0.2988	0.1791	0.1942	0.3279	1.2543E-3	0.946	0.169	17.949
319000000	0.3156	1.3934	0.2358	0.2638	3.0637	0.7277	0.8503	0.2960	0.1791	0.1939	0.3309	1.128E-3	0.427	0.183	18.902
320000000	0.2744	1.0714	0.2444	0.3062	3.1786	0.9250	0.8817	0.3021	0.1808	0.1962	0.3210	1.1788E-3	0.406	0.191	18.332
321000000	0.2493	1.1981	0.3357	0.2052	3.1296	0.8822	0.8203	0.2994	0.1800	0.1984	0.3222	1.423E-3	0.664	0.182	15.530
322000000	0.2686	1.1209	0.1867	0.4401	2.9709	1.0129	0.8158	0.2992	0.1803	0.1907	0.3298	1.481E-3	0.366	0.183	15.355
323000000	0.3349	1.2211	0.2313	0.2378	3.1084	0.8664	0.8616	0.2991	0.1819	0.1979	0.3211	1.4639E-3	1.219	0.177	16.247
324000000	0.3320	1.2467	0.2885	0.3745	2.9690	0.7893	0.8622	0.3005	0.1813	0.1982	0.3200	1.2781E-3	0.421	0.172	16.620
325000000	0.3282	1.2291	0.2307	0.3892	2.9326	0.8901	0.8287	0.2944	0.1803	0.1962	0.3291	1.2979E-3	0.269	0.153	17.400
326000000	0.2322	1.1990	0.1858	0.3293	3.1750	0.8786	0.8373	0.3006	0.1768	0.1939	0.3288	1.1332E-3	0.385	0.171	19.206
327000000	0.2914	1.2820	0.2802	0.3798	2.7402	1.0265	0.8365	0.2931	0.1825	0.1967	0.3278	1.0964E-3	0.593	0.218	20.666
328000000	0.3101	1.2267	0.2246	0.2246	3.0690	0.9450	0.8646	0.2965	0.1787	0.1992	0.3256	1.1017E-3	0.321	0.170	19.117
329000000	0.2047	1.1250	0.2228	0.3844	3.2451	0.8179	0.7790	0.2984	0.1771	0.1987	0.3258	1.2249E-3	0.230	0.164	17.360
330000000	0.3294	1.3710	0.1838	0.3257	2.8701	0.9199	0.8679	0.2965	0.1799	0.1924	0.3313	1.1563E-3	0.393	0.219	20.062
331000000	0.2410	1.1621	0.2715	0.2715	3.2656	0.7883	0.8483	0.3027	0.1798	0.1945	0.3230	1.3837E-3	0.984	0.175	16.434
332000000	0.2967	1.1386	0.2721	0.2588	3.3564	0.6775	0.8651	0.2966	0.1792	0.1961	0.3280	1.4065E-3	0.196	0.164	16.345
333000000	0.2996	1.4209	0.3056	0.2492	2.9577	0.7671	0.8440	0.2931	0.1806	0.1985	0.3278	1.2344E-3	0.569	0.172	18.210
334000000	0.2822	1.3549	0.2597	0.2746	2.9846	0.8441	0.8617	0.3004	0.1787	0.1930	0.3278	1.216E-3	0.705	0.173	17.559
335000000	0.2978	1.1175	0.2245	0.2835	3.1368	0.9399	0.8233	0.3016	0.1820	0.1948	0.3216	1.4092E-3	0.107	0.156	16.525
336000000	0.3688	1.0697	0.2333	0.3116	3.0452	0.9714	0.8134	0.2996	0.1829	0.1937	0.3238	1.3488E-3	0.366	0.164	15.974
337000000	0.2727	1.4093	0.1938	0.2414	2.9263	0.9565	0.8664	0.3014	0.1817	0.1930	0.3239	1.4997E-3	0.696	0.198	15.632
338000000	0.2364	1.2629	0.2609	0.2514	3.1669	0.8215	0.8493	0.2989	0.1823	0.1936	0.3253	1.4339E-3	0.151	0.185	16.334
339000000	0.2324	1.2109	0.2682	0.2001	3.2062	0.8822	0.8333	0.2998	0.1794	0.1994	0.3214	1.4614E-3	0.728	0.157	15.425
340000000	0.2989	1.1357	0.2821	0.3927	3.0175	0.8730	0.8566	0.2957	0.1815	0.1962	0.3266	1.4329E-3	0.502	0.198	16.179
341000000	0.3127	1.3155	0.2552	0.2121	3.0166	0.8878	0.8616	0.2983	0.1821	0.1965	0.3231	1.3294E-3	0.095	0.181	17.500
342000000	0.2530	1.0719	0.2268	0.3859	3.1190	0.9434	0.8515	0.2990	0.1806	0.1942	0.3262	1.4429E-3	0.374	0.169	16.053
343000000	0.3731	1.1458	0.2256	0.2709	3.0526	0.9319	0.7916	0.2985	0.1817	0.1936	0.3262	1.4602E-3	0.792	0.222	16.437
344000000	0.4300	1.1442	0.2997	0.1881	2.9597	0.9784	0.8473	0.3061	0.1758	0.1986	0.3196	1.406E-3	0.490	0.175	16.719
345000000	0.3574	1.2708	0.2215	0.1846	2.9253	1.0405	0.8510	0.3021	0.1750	0.1981	0.3247	1.2421E-3	0.130	0.158	17.284
346000000	0.3766	1.1588	0.2149	0.3089	2.9935	0.9474	0.8384	0.2942	0.1814	0.1988	0.3257	1.2346E-3	0.494	0.171	18.117
347000000	0.2295	1.1882	0.2080	0.3055	3.2112	0.8576	0.8342	0.2999	0.1819	0.1969	0.3213	1.1739E-3	0.309	0.196	18.674
348000000	0.3405	1.1492	0.2421	0.3143	3.0573	0.8966	0.8379	0.3009	0.1781	0.1939	0.3271	1.1383E-3	0.263	0.176	19.480
349000000	0.3059	1.2296	0.2024	0.1694	3.2550	0.8377	0.8486	0.2973	0.1838	0.1965	0.3225	1.4028E-3	1.357	0.186	17.179
