state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	pInv	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
175000000	0.2692	1.2492	0.2339	0.2970	3.0867	0.8639	0.8421	0.3036	0.1794	0.1908	0.3261	1.2409E-3	0.096	0.156	18.798
176000000	0.3059	1.4802	0.2809	0.2035	2.9503	0.7793	0.8861	0.2981	0.1752	0.1964	0.3302	1.1946E-3	0.040	0.156	19.001
177000000	0.3033	1.1245	0.2259	0.3689	3.0471	0.9302	0.8437	0.3008	0.1822	0.1942	0.3228	1.2867E-3	0.081	0.156	17.457
178000000	0.2959	1.3846	0.2467	0.2865	2.9425	0.8439	0.8354	0.2966	0.1805	0.1948	0.3281	1.4044E-3	0.086	0.156	15.848
179000000	0.3004	1.3486	0.2540	0.3230	3.0653	0.7088	0.8289	0.2970	0.1830	0.1921	0.3280	1.367E-3	0.086	0.156	16.684
180000000	0.4366	1.3585	0.1769	0.2996	2.9128	0.8156	0.8393	0.3012	0.1796	0.1939	0.3253	1.3138E-3	0.214	0.165	16.642
181000000	0.2961	1.1577	0.2169	0.1971	3.2012	0.9310	0.8536	0.2909	0.1837	0.1992	0.3262	1.4595E-3	1.045	0.174	15.752
182000000	0.2518	1.0503	0.2413	0.3923	3.1422	0.9221	0.8357	0.2991	0.1810	0.1914	0.3285	1.466E-3	0.256	0.172	16.084
183000000	0.3651	1.2570	0.2373	0.3824	2.8579	0.9003	0.7856	0.2973	0.1806	0.1963	0.3258	1.4492E-3	0.860	0.180	15.264
184000000	0.2436	1.3422	0.1906	0.3218	2.9900	0.9118	0.7995	0.2981	0.1827	0.1905	0.3287	1.4665E-3	0.386	0.183	15.040
185000000	0.2393	1.3199	0.2129	0.2235	3.0088	0.9955	0.8419	0.2988	0.1823	0.1938	0.3252	1.4272E-3	0.320	0.157	17.181
186000000	0.3727	1.1706	0.1485	0.2522	3.0879	0.9681	0.8599	0.2984	0.1822	0.1950	0.3244	1.3867E-3	0.165	0.180	17.272
187000000	0.3396	1.2341	0.3464	0.3314	2.9378	0.8108	0.8432	0.2965	0.1782	0.1980	0.3273	1.3463E-3	0.358	0.180	17.547
188000000	0.3111	1.2860	0.2619	0.2932	3.0247	0.8230	0.8378	0.3014	0.1813	0.1923	0.3250	1.2658E-3	0.990	0.169	16.720
189000000	0.2401	1.2232	0.2284	0.2118	3.2726	0.8239	0.8473	0.2999	0.1790	0.1972	0.3238	1.4769E-3	0.142	0.154	15.739
190000000	0.3641	1.1829	0.2186	0.2805	3.0319	0.9219	0.8419	0.2986	0.1808	0.1952	0.3253	1.2807E-3	0.548	0.175	16.928
191000000	0.2744	1.1907	0.2872	0.1937	3.0997	0.9544	0.8488	0.2986	0.1770	0.1978	0.3266	1.2419E-3	0.657	0.176	17.794
192000000	0.2878	1.2095	0.2388	0.1972	3.0985	0.9681	0.8159	0.2978	0.1780	0.1961	0.3281	1.3622E-3	0.657	0.202	16.800
193000000	0.2960	1.2420	0.2252	0.2616	2.8878	1.0875	0.8568	0.2955	0.1821	0.1981	0.3243	1.2799E-3	0.132	0.160	17.627
194000000	0.3969	1.2666	0.2342	0.2422	3.0488	0.8113	0.8389	0.2945	0.1806	0.1962	0.3287	1.2762E-3	0.544	0.168	17.237
195000000	0.2805	1.3703	0.2608	0.2397	2.9546	0.8941	0.8730	0.2939	0.1844	0.1935	0.3282	1.4438E-3	0.637	0.158	15.730
196000000	0.2654	1.1860	0.2197	0.2879	3.2546	0.7864	0.8480	0.2994	0.1781	0.1958	0.3267	1.4325E-3	0.365	0.238	15.812
197000000	0.3531	1.2964	0.1827	0.1957	3.0788	0.8934	0.8260	0.2949	0.1828	0.2003	0.3220	1.5805E-3	0.149	0.199	14.577
198000000	0.3234	1.2032	0.2993	0.2059	3.0953	0.8729	0.8487	0.3012	0.1797	0.1941	0.3250	1.374E-3	0.515	0.163	15.408
199000000	0.2565	1.2528	0.2059	0.2338	3.0907	0.9603	0.8834	0.3003	0.1816	0.1920	0.3261	1.4667E-3	0.677	0.187	15.548
200000000	0.3437	1.3399	0.2632	0.2608	2.8776	0.9148	0.8793	0.2957	0.1810	0.1951	0.3282	1.2637E-3	1.122	0.172	17.275
