state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	pInv	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
175000000	0.2454	1.1856	0.2471	0.2974	3.1665	0.8579	0.8758	0.2951	0.1787	0.1993	0.3269	1.5532E-3	0.318	0.190	15.260
176000000	0.2711	1.1984	0.1966	0.3184	3.2245	0.7909	0.8282	0.2966	0.1809	0.1950	0.3276	1.5763E-3	0.366	0.155	15.010
177000000	0.2812	1.2001	0.2038	0.3875	3.0847	0.8427	0.8627	0.3052	0.1790	0.1949	0.3209	1.3729E-3	0.011	0.176	17.041
178000000	0.2405	1.3429	0.2029	0.2652	3.0945	0.8540	0.8575	0.3011	0.1792	0.1943	0.3254	1.322E-3	0.335	0.165	17.340
179000000	0.3144	1.3782	0.2019	0.3271	2.9278	0.8505	0.8557	0.2994	0.1805	0.1990	0.3211	1.3887E-3	0.683	0.174	16.392
180000000	0.3163	1.1637	0.2420	0.2191	3.0733	0.9858	0.8653	0.3003	0.1786	0.1960	0.3251	1.2812E-3	0.302	0.182	17.931
181000000	0.3161	1.2308	0.2431	0.3385	3.0132	0.8583	0.8652	0.3000	0.1802	0.1952	0.3246	1.1967E-3	0.330	0.188	17.328
182000000	0.1999	1.4018	0.2423	0.2838	3.0991	0.7731	0.8471	0.2991	0.1804	0.1975	0.3229	1.2336E-3	0.775	0.180	17.499
183000000	0.2808	1.2159	0.2586	0.3873	3.0100	0.8474	0.8612	0.2981	0.1823	0.1923	0.3273	1.5511E-3	0.513	0.187	14.877
184000000	0.3112	1.3466	0.1807	0.1936	3.1724	0.7954	0.8672	0.2981	0.1801	0.1942	0.3277	1.4017E-3	0.619	0.169	16.103
185000000	0.2589	1.2657	0.2008	0.2317	3.0560	0.9868	0.8723	0.2975	0.1736	0.1999	0.3290	1.5131E-3	0.681	0.186	14.946
186000000	0.2588	1.2877	0.2558	0.2811	3.0826	0.8341	0.8306	0.2948	0.1824	0.1969	0.3259	1.41E-3	0.304	0.171	16.374
187000000	0.3508	0.9949	0.2145	0.3216	3.1965	0.9216	0.8414	0.2973	0.1803	0.1975	0.3250	1.3543E-3	0.089	0.166	16.519
188000000	0.2492	1.2962	0.2317	0.3148	2.9334	0.9747	0.8447	0.2989	0.1826	0.1961	0.3224	1.4887E-3	0.202	0.159	14.972
189000000	0.2332	1.3752	0.2201	0.2720	3.1159	0.7836	0.8676	0.2972	0.1769	0.1988	0.3270	1.4588E-3	0.105	0.194	15.158
190000000	0.2996	1.2443	0.2615	0.3362	3.1468	0.7115	0.8470	0.3022	0.1754	0.1950	0.3274	1.4697E-3	0.113	0.179	15.018
191000000	0.3209	1.2833	0.1939	0.2377	3.0364	0.9278	0.8639	0.2958	0.1780	0.1973	0.3289	1.4305E-3	0.059	0.158	15.824
192000000	0.3581	1.1805	0.1582	0.1968	2.9928	1.1136	0.8519	0.2988	0.1810	0.1963	0.3239	1.2812E-3	0.580	0.172	17.316
193000000	0.2468	1.1450	0.2437	0.3325	3.2233	0.8087	0.8228	0.2994	0.1816	0.1930	0.3261	1.4314E-3	0.110	0.159	15.722
194000000	0.3480	1.2354	0.1946	0.3303	3.0659	0.8260	0.8238	0.2992	0.1801	0.1918	0.3290	1.3815E-3	0.250	0.174	15.793
195000000	0.3618	1.1223	0.1672	0.3813	3.1086	0.8588	0.8146	0.2994	0.1807	0.1975	0.3224	1.4006E-3	0.201	0.159	16.066
196000000	0.2867	1.2864	0.2352	0.2904	2.9507	0.9507	0.8270	0.3013	0.1809	0.1931	0.3247	1.1314E-3	0.780	0.190	18.800
197000000	0.3795	1.2494	0.1889	0.3321	3.0331	0.8171	0.8522	0.2987	0.1793	0.1985	0.3235	1.3468E-3	0.178	0.176	16.706
198000000	0.2879	1.2485	0.2423	0.2814	3.1028	0.8372	0.8374	0.2978	0.1799	0.1977	0.3246	1.2079E-3	1.149	0.183	17.629
199000000	0.2734	1.3101	0.2540	0.2803	3.0861	0.7959	0.8263	0.2993	0.1825	0.1951	0.3231	1.166E-3	0.798	0.191	18.851
200000000	0.2113	1.2572	0.2912	0.3078	3.1171	0.8153	0.8550	0.3000	0.1821	0.1920	0.3258	1.3594E-3	1.755	0.158	17.224
201000000	0.2683	1.2555	0.2553	0.1829	2.9807	1.0575	0.8662	0.3006	0.1832	0.1927	0.3235	1.5505E-3	0.328	0.189	15.517
202000000	0.3371	1.2338	0.2653	0.2784	2.9879	0.8974	0.8690	0.2965	0.1822	0.1942	0.3270	1.4235E-3	1.652	0.198	16.563
203000000	0.2945	1.2393	0.2340	0.2997	3.0437	0.8888	0.8564	0.2995	0.1792	0.1919	0.3293	1.6208E-3	0.853	0.182	14.369
204000000	0.2957	1.2400	0.1543	0.4118	2.8767	1.0217	0.8432	0.2992	0.1811	0.1916	0.3281	1.3249E-3	0.928	0.226	16.115
205000000	0.2684	1.1583	0.2457	0.1979	3.1147	1.0150	0.8358	0.2972	0.1825	0.1953	0.3250	1.2523E-3	0.041	0.158	16.804
206000000	0.3234	1.1360	0.2080	0.2607	3.0885	0.9834	0.8178	0.3021	0.1813	0.1950	0.3216	1.3474E-3	0.804	0.187	17.208
207000000	0.3019	1.2553	0.1954	0.1848	3.1865	0.8760	0.8503	0.2935	0.1828	0.1950	0.3286	1.3205E-3	0.116	0.152	19.096
208000000	0.3025	1.4258	0.2013	0.2307	2.8666	0.9731	0.8460	0.3024	0.1801	0.1926	0.3249	1.3154E-3	0.044	0.156	17.168
209000000	0.2214	1.2198	0.2561	0.2468	3.3088	0.7471	0.8774	0.3021	0.1806	0.1916	0.3257	1.3146E-3	0.575	0.178	16.394
210000000	0.2652	1.1641	0.2266	0.3653	3.1398	0.8391	0.8526	0.3033	0.1818	0.1924	0.3225	1.3021E-3	0.504	0.165	16.120
211000000	0.2950	1.3478	0.2216	0.3129	2.9599	0.8628	0.8704	0.3035	0.1759	0.1974	0.3232	1.5854E-3	0.501	0.180	14.901
212000000	0.3040	1.3292	0.2211	0.2990	2.9585	0.8881	0.8273	0.2966	0.1816	0.1950	0.3268	1.4536E-3	0.185	0.157	16.267
213000000	0.2323	1.3286	0.2471	0.3651	2.9994	0.8275	0.8820	0.2997	0.1796	0.1979	0.3228	1.3137E-3	0.220	0.214	18.371
214000000	0.3223	1.1459	0.2244	0.3377	3.0049	0.9648	0.8384	0.2978	0.1776	0.1946	0.3300	1.1178E-3	0.347	0.196	19.959
215000000	0.2844	1.1568	0.2137	0.3612	3.1199	0.8640	0.8143	0.2977	0.1759	0.1978	0.3286	1.3202E-3	0.478	0.179	16.641
216000000	0.2455	1.2685	0.2345	0.3210	2.9236	1.0070	0.8528	0.2986	0.1799	0.2000	0.3216	1.2905E-3	0.429	0.179	16.445
217000000	0.3157	1.1912	0.2884	0.2777	3.1851	0.7420	0.8479	0.2965	0.1845	0.1950	0.3240	1.3718E-3	0.788	0.172	17.649
218000000	0.2991	1.1911	0.2276	0.2800	3.1380	0.8643	0.8572	0.3018	0.1799	0.1979	0.3203	1.2095E-3	0.889	0.180	17.892
219000000	0.3036	1.1317	0.2358	0.2979	3.1177	0.9133	0.8602	0.2982	0.1796	0.1942	0.3281	1.1156E-3	0.388	0.182	19.766
220000000	0.3150	1.1828	0.1829	0.1379	3.2790	0.9024	0.8674	0.2976	0.1803	0.1989	0.3233	1.3375E-3	0.026	0.177	18.045
221000000	0.3601	1.2819	0.1891	0.3765	2.8539	0.9384	0.8200	0.2964	0.1804	0.1985	0.3247	1.2184E-3	0.097	0.167	19.842
222000000	0.3155	1.2076	0.2641	0.2617	3.0606	0.8905	0.8458	0.3002	0.1790	0.1953	0.3254	1.0953E-3	0.587	0.168	19.786
223000000	0.2420	1.2403	0.2201	0.2742	3.0472	0.9762	0.8607	0.2942	0.1805	0.1948	0.3304	1.1585E-3	0.271	0.178	20.348
224000000	0.2415	1.0656	0.2131	0.3495	3.1792	0.9510	0.8574	0.2987	0.1831	0.1911	0.3272	1.298E-3	0.313	0.188	17.274
225000000	0.3898	1.2275	0.2048	0.1900	3.1855	0.8024	0.8437	0.2965	0.1824	0.1954	0.3257	1.2229E-3	0.551	0.195	18.008
226000000	0.3477	1.2195	0.2201	0.2919	3.1660	0.7548	0.8733	0.3004	0.1800	0.1957	0.3239	1.5222E-3	0.259	0.164	14.923
227000000	0.2693	1.3093	0.1824	0.1884	3.1053	0.9453	0.8476	0.3018	0.1763	0.1925	0.3295	1.2962E-3	0.539	0.166	15.788
228000000	0.3867	1.0945	0.2369	0.2479	3.1175	0.9165	0.8593	0.3019	0.1783	0.1894	0.3304	1.1589E-3	0.225	0.160	19.326
229000000	0.3262	1.2736	0.2181	0.1973	3.0314	0.9533	0.8680	0.2972	0.1821	0.1948	0.3258	1.2186E-3	0.304	0.198	19.093
230000000	0.3307	1.1185	0.2317	0.1915	3.1835	0.9441	0.8529	0.2996	0.1794	0.2012	0.3198	1.0422E-3	0.569	0.182	21.086
231000000	0.3450	1.3673	0.2584	0.2475	2.9305	0.8514	0.8298	0.2941	0.1837	0.1950	0.3271	1.2504E-3	0.198	0.157	17.576
232000000	0.2836	1.1402	0.2327	0.2490	3.1490	0.9455	0.8544	0.2990	0.1786	0.1973	0.3251	1.3407E-3	0.377	0.163	16.735
233000000	0.4498	1.2444	0.2166	0.2876	2.9127	0.8889	0.8437	0.2969	0.1805	0.1980	0.3246	1.3679E-3	0.128	0.158	16.771
234000000	0.2956	1.2204	0.1734	0.2378	3.2578	0.8150	0.8117	0.3023	0.1806	0.1924	0.3248	1.3456E-3	0.068	0.176	17.315
235000000	0.3088	1.2772	0.1876	0.2053	2.9488	1.0724	0.8566	0.2985	0.1820	0.1980	0.3215	1.3115E-3	0.784	0.188	17.051
236000000	0.3614	1.0974	0.2630	0.4442	2.8854	0.9485	0.8212	0.2946	0.1832	0.1975	0.3247	1.4622E-3	0.624	0.171	15.663
237000000	0.1774	1.1286	0.1882	0.3764	3.2556	0.8739	0.8285	0.3022	0.1774	0.1901	0.3303	1.2975E-3	0.440	0.177	17.910
238000000	0.3159	1.0462	0.2029	0.2155	3.2847	0.9347	0.8448	0.2974	0.1844	0.1960	0.3223	1.489E-3	0.504	0.189	15.756
239000000	0.3921	1.2121	0.2213	0.3286	2.9727	0.8732	0.8748	0.2992	0.1801	0.1994	0.3213	1.2685E-3	0.755	0.154	17.009
240000000	0.3541	1.2566	0.2316	0.2932	2.9836	0.8808	0.8642	0.3000	0.1843	0.1972	0.3184	1.3266E-3	0.414	0.199	16.538
241000000	0.2816	1.3438	0.2594	0.2684	3.0077	0.8390	0.8781	0.2950	0.1775	0.1980	0.3295	9.7818E-4	0.763	0.184	21.068
242000000	0.3377	1.0644	0.2568	0.2051	3.1299	1.0062	0.8118	0.2968	0.1778	0.1963	0.3291	1.1813E-3	0.158	0.162	18.960
243000000	0.2939	1.2453	0.1924	0.2603	3.0632	0.9449	0.8365	0.2989	0.1838	0.1924	0.3249	1.5339E-3	0.176	0.165	16.156
244000000	0.3546	1.0877	0.2690	0.3304	3.1084	0.8499	0.8453	0.3038	0.1810	0.1887	0.3265	1.311E-3	0.717	0.161	17.026
245000000	0.2564	1.1967	0.2395	0.3414	3.1178	0.8482	0.8648	0.2968	0.1807	0.1945	0.3280	1.1992E-3	0.304	0.165	18.231
246000000	0.2449	1.3674	0.1755	0.3128	3.0124	0.8870	0.8135	0.3014	0.1831	0.1901	0.3253	1.3616E-3	0.082	0.156	16.195
247000000	0.2739	1.1382	0.2024	0.2590	3.1324	0.9941	0.8337	0.2991	0.1775	0.1952	0.3282	1.3525E-3	0.250	0.157	16.931
248000000	0.2284	1.1968	0.1765	0.2927	3.1692	0.9364	0.8056	0.2987	0.1813	0.1914	0.3286	1.1992E-3	0.160	0.156	18.009
249000000	0.3115	1.2401	0.2660	0.2049	3.1463	0.8313	0.8192	0.2964	0.1782	0.1984	0.3270	1.3256E-3	0.859	0.187	16.770
250000000	0.3482	1.2463	0.2001	0.2669	3.0399	0.8985	0.8643	0.2920	0.1837	0.1998	0.3244	1.1539E-3	0.095	0.176	19.773
251000000	0.3202	1.0820	0.2564	0.2683	3.0550	1.0181	0.8570	0.2968	0.1805	0.1948	0.3278	1.2206E-3	0.787	0.181	18.311
252000000	0.2100	1.2263	0.1861	0.2788	3.0928	1.0060	0.8402	0.3011	0.1825	0.1949	0.3214	1.4051E-3	0.233	0.182	17.061
253000000	0.2897	1.2638	0.2660	0.1909	2.9632	1.0265	0.8333	0.3001	0.1808	0.1964	0.3227	1.3448E-3	0.547	0.157	16.987
254000000	0.3567	1.0565	0.2454	0.2673	3.1965	0.8777	0.8410	0.3022	0.1818	0.1935	0.3225	1.6087E-3	0.201	0.156	14.006
255000000	0.1940	1.2683	0.2198	0.2777	3.1797	0.8606	0.8207	0.2978	0.1780	0.1990	0.3252	1.3764E-3	0.647	0.191	15.652
256000000	0.3239	1.4496	0.2544	0.3084	2.8247	0.8390	0.8461	0.3012	0.1777	0.1940	0.3271	1.2023E-3	0.122	0.185	18.632
257000000	0.1951	1.2565	0.2725	0.2291	3.1198	0.9270	0.8540	0.2977	0.1818	0.1953	0.3251	1.4297E-3	0.210	0.172	16.426
258000000	0.2725	1.2547	0.2084	0.2903	2.9647	1.0093	0.8656	0.3054	0.1789	0.1957	0.3200	1.3821E-3	0.488	0.163	16.354
259000000	0.2099	1.0871	0.2394	0.2212	3.3623	0.8800	0.8343	0.3007	0.1768	0.1956	0.3269	1.3991E-3	0.606	0.169	15.963
260000000	0.2777	1.2288	0.2052	0.2666	3.2404	0.7814	0.8799	0.3030	0.1825	0.1893	0.3252	1.3807E-3	0.893	0.162	15.966
261000000	0.2431	1.0181	0.2769	0.2584	3.2929	0.9105	0.8350	0.3046	0.1821	0.1936	0.3197	1.2866E-3	0.175	0.173	16.978
262000000	0.2200	1.3047	0.2450	0.2374	3.1533	0.8396	0.8571	0.3025	0.1824	0.1915	0.3235	1.39E-3	0.510	0.222	15.900
263000000	0.3689	0.9566	0.2963	0.3267	3.1086	0.9429	0.8429	0.3043	0.1779	0.1917	0.3261	1.3122E-3	0.260	0.188	16.796
264000000	0.2370	1.2193	0.2539	0.2225	2.9913	1.0759	0.8358	0.2955	0.1810	0.1982	0.3253	1.4429E-3	0.619	0.165	16.635
265000000	0.3725	1.1930	0.3194	0.2758	3.0770	0.7623	0.8224	0.2993	0.1813	0.1954	0.3241	1.3846E-3	1.126	0.165	16.962
266000000	0.2810	1.2908	0.2502	0.4046	2.8668	0.9066	0.8387	0.2973	0.1784	0.1989	0.3255	1.3429E-3	0.380	0.220	15.981
267000000	0.3073	1.1719	0.2767	0.3157	3.1240	0.8045	0.8500	0.2989	0.1774	0.1984	0.3253	1.5824E-3	0.083	0.156	13.655
268000000	0.2806	1.1469	0.1780	0.3397	3.2834	0.7713	0.8371	0.2986	0.1802	0.1940	0.3272	1.398E-3	0.149	0.170	15.927
269000000	0.3246	1.2538	0.2114	0.2679	3.0705	0.8717	0.8530	0.2965	0.1787	0.1970	0.3278	1.472E-3	0.101	0.161	15.479
270000000	0.3678	1.2920	0.3212	0.2719	2.8760	0.8711	0.8386	0.3007	0.1803	0.1946	0.3244	1.4821E-3	0.426	0.179	15.070
271000000	0.2564	1.2543	0.2149	0.3079	2.9300	1.0366	0.8588	0.3018	0.1794	0.1966	0.3222	1.4741E-3	0.555	0.178	16.030
272000000	0.2748	1.0431	0.2123	0.3079	3.1239	1.0380	0.8753	0.2950	0.1850	0.1963	0.3236	1.371E-3	0.518	0.175	15.733
273000000	0.3614	1.1565	0.2003	0.3319	2.9987	0.9512	0.8098	0.2991	0.1809	0.1927	0.3273	1.3508E-3	0.715	0.182	17.073
274000000	0.2485	1.1949	0.2207	0.2621	3.2323	0.8414	0.8422	0.2973	0.1839	0.1966	0.3222	1.4821E-3	0.434	0.165	15.333
275000000	0.3650	1.1075	0.2823	0.2840	2.9729	0.9881	0.8566	0.2994	0.1809	0.1941	0.3256	1.3964E-3	0.216	0.215	15.962
276000000	0.2393	1.1347	0.2250	0.2582	3.3691	0.7736	0.8151	0.2991	0.1786	0.1934	0.3289	1.3497E-3	0.528	0.165	16.003
277000000	0.2191	1.3447	0.2441	0.3135	3.0799	0.7987	0.8601	0.2979	0.1819	0.1927	0.3275	1.2299E-3	0.161	0.190	18.379
278000000	0.3121	1.1813	0.2062	0.2608	3.1004	0.9392	0.8739	0.2922	0.1844	0.1980	0.3255	1.2977E-3	0.490	0.157	17.437
279000000	0.2628	1.3397	0.2106	0.3068	3.0185	0.8616	0.8641	0.2964	0.1857	0.1926	0.3252	1.4895E-3	0.250	0.165	14.651
280000000	0.2850	1.3399	0.2317	0.2444	2.9743	0.9249	0.8753	0.2943	0.1782	0.1960	0.3315	1.5251E-3	0.264	0.164	15.186
281000000	0.2837	1.0718	0.1998	0.3322	3.1598	0.9527	0.8494	0.2992	0.1821	0.1966	0.3221	1.6563E-3	0.304	0.145	14.351
282000000	0.3003	1.1717	0.2771	0.3380	2.9905	0.9225	0.8561	0.2966	0.1795	0.1971	0.3268	1.5564E-3	1.336	0.163	13.932
283000000	0.2139	1.2928	0.3080	0.3495	2.9423	0.8936	0.8768	0.2975	0.1784	0.1959	0.3282	1.528E-3	0.769	0.187	16.387
284000000	0.2409	1.2142	0.2569	0.2051	3.2028	0.8802	0.8443	0.2968	0.1815	0.1948	0.3269	1.5714E-3	0.677	0.194	15.214
285000000	0.3342	1.3757	0.2308	0.2594	3.0993	0.7007	0.8340	0.2972	0.1822	0.1916	0.3291	1.3796E-3	0.511	0.173	16.223
286000000	0.1919	1.2361	0.2440	0.3489	3.0205	0.9587	0.8448	0.2988	0.1801	0.1926	0.3284	1.4435E-3	0.111	0.173	16.040
287000000	0.2464	1.2331	0.2596	0.2818	3.0966	0.8824	0.8070	0.3031	0.1795	0.1931	0.3243	1.2021E-3	0.421	0.177	19.064
288000000	0.2643	1.1614	0.2802	0.2678	3.1263	0.8999	0.8637	0.2926	0.1818	0.1985	0.3270	1.1412E-3	0.372	0.200	19.564
289000000	0.2947	1.0702	0.2348	0.1313	3.4258	0.8431	0.8126	0.3014	0.1781	0.1936	0.3270	1.1715E-3	0.173	0.186	20.841
290000000	0.2731	1.2007	0.2274	0.2564	2.9822	1.0602	0.8426	0.2994	0.1805	0.1964	0.3238	1.2009E-3	0.694	0.176	18.284
291000000	0.3763	1.0535	0.2443	0.2895	3.2032	0.8332	0.8504	0.3010	0.1816	0.1954	0.3221	1.192E-3	0.401	0.201	19.172
292000000	0.3745	1.2197	0.3031	0.2627	2.8762	0.9637	0.8821	0.2970	0.1838	0.1921	0.3271	1.2718E-3	0.883	0.196	17.666
293000000	0.2741	1.1319	0.2322	0.3110	3.1456	0.9052	0.8169	0.3000	0.1795	0.1985	0.3220	1.5711E-3	0.499	0.207	14.648
294000000	0.2717	1.2635	0.1574	0.2827	3.0130	1.0117	0.8593	0.2987	0.1807	0.1978	0.3227	1.3307E-3	0.457	0.158	17.641
295000000	0.2954	1.3572	0.2605	0.2223	2.9285	0.9361	0.8540	0.2998	0.1812	0.1937	0.3253	1.3212E-3	0.496	0.169	16.532
296000000	0.2466	1.2560	0.1967	0.3012	3.0569	0.9426	0.8576	0.2960	0.1813	0.1987	0.3239	1.3524E-3	0.368	0.208	16.614
297000000	0.3375	1.3483	0.2372	0.2814	2.8197	0.9758	0.8492	0.2967	0.1805	0.1976	0.3252	1.2318E-3	0.204	0.176	18.082
298000000	0.3099	1.1758	0.2007	0.2458	3.0484	1.0194	0.8533	0.2983	0.1813	0.1992	0.3212	1.4663E-3	0.600	0.163	15.572
299000000	0.2741	1.2298	0.2042	0.3166	3.0736	0.9017	0.8476	0.2936	0.1802	0.1969	0.3292	1.2996E-3	0.461	0.173	18.669
300000000	0.2554	1.2277	0.2495	0.2560	3.2533	0.7581	0.8035	0.2981	0.1829	0.1920	0.3269	1.0725E-3	0.543	0.217	21.436
301000000	0.3150	1.1664	0.1919	0.2757	3.1259	0.9252	0.8708	0.3032	0.1766	0.1936	0.3267	1.1602E-3	0.460	0.186	19.258
302000000	0.3493	1.2184	0.2773	0.3459	2.9973	0.8117	0.8376	0.2984	0.1800	0.1943	0.3273	1.1235E-3	0.060	0.162	19.878
303000000	0.2599	1.1980	0.2263	0.3477	3.0282	0.9400	0.8535	0.2986	0.1826	0.1927	0.3261	1.2918E-3	0.180	0.175	17.727
304000000	0.3587	1.2404	0.2392	0.1830	3.1024	0.8762	0.8476	0.2974	0.1799	0.1966	0.3261	1.4884E-3	0.153	0.160	15.358
305000000	0.3693	1.1597	0.2485	0.3834	3.1013	0.7377	0.8546	0.2991	0.1785	0.2009	0.3214	1.5742E-3	2.064	0.177	14.259
306000000	0.3668	1.3123	0.2278	0.3344	2.9194	0.8393	0.8486	0.2980	0.1830	0.1912	0.3277	1.3118E-3	0.092	0.171	17.021
307000000	0.3017	1.0976	0.1881	0.2767	3.4012	0.7347	0.8200	0.3025	0.1795	0.1941	0.3240	1.4618E-3	0.168	0.182	16.500
308000000	0.3263	1.2886	0.1707	0.3058	3.1113	0.7972	0.8348	0.2968	0.1825	0.1942	0.3265	1.4677E-3	1.211	0.197	15.394
309000000	0.3071	1.2057	0.1741	0.3501	3.0781	0.8848	0.8718	0.3018	0.1777	0.1936	0.3269	1.3425E-3	0.105	0.200	17.744
310000000	0.2462	1.2774	0.1798	0.2821	3.1311	0.8834	0.8918	0.2930	0.1814	0.1974	0.3281	1.33E-3	0.554	0.177	16.468
311000000	0.3020	1.2572	0.2458	0.3346	2.9714	0.8890	0.8268	0.2985	0.1846	0.1915	0.3253	1.1993E-3	0.156	0.156	18.688
312000000	0.2759	1.2515	0.1977	0.3493	3.1270	0.7987	0.8146	0.2966	0.1781	0.1969	0.3284	1.1721E-3	0.301	0.159	19.606
313000000	0.3748	1.3226	0.2209	0.3288	2.8082	0.9446	0.8394	0.3029	0.1817	0.1944	0.3209	1.4257E-3	0.075	0.156	16.197
314000000	0.2187	1.2106	0.2037	0.3507	3.0033	1.0130	0.8522	0.2958	0.1848	0.1936	0.3258	1.4254E-3	1.610	0.188	15.891
315000000	0.2803	1.2419	0.1871	0.3635	3.0957	0.8315	0.8366	0.3000	0.1761	0.1956	0.3283	1.6288E-3	1.058	0.179	14.434
316000000	0.2461	1.2383	0.2542	0.2424	3.0742	0.9448	0.8427	0.2985	0.1817	0.1992	0.3206	1.669E-3	0.089	0.170	14.586
317000000	0.3292	1.2498	0.1982	0.2026	3.2179	0.8023	0.8617	0.2988	0.1822	0.1931	0.3259	1.4122E-3	0.626	0.176	15.785
318000000	0.2219	1.2456	0.2484	0.2655	2.9392	1.0794	0.8514	0.2998	0.1836	0.1948	0.3219	1.4492E-3	0.754	0.180	15.795
319000000	0.3680	1.2464	0.1691	0.2825	3.0659	0.8681	0.8289	0.2935	0.1815	0.1942	0.3308	1.2646E-3	0.130	0.214	17.337
320000000	0.1875	1.2895	0.2704	0.2480	3.0554	0.9493	0.8395	0.2956	0.1809	0.1955	0.3280	1.2929E-3	0.646	0.178	16.729
321000000	0.2658	1.2141	0.2303	0.3702	3.0459	0.8738	0.8515	0.2942	0.1844	0.1961	0.3253	1.2397E-3	0.430	0.189	18.023
322000000	0.3357	1.0714	0.2438	0.2885	3.1556	0.9050	0.8257	0.2977	0.1808	0.1924	0.3291	1.3692E-3	0.802	0.183	16.364
323000000	0.3516	1.2464	0.2225	0.2927	3.0542	0.8327	0.8073	0.2935	0.1792	0.1991	0.3282	1.2277E-3	0.665	0.165	18.698
324000000	0.2469	1.2297	0.2421	0.3348	3.2463	0.7002	0.8468	0.2977	0.1778	0.1994	0.3250	1.1238E-3	0.401	0.216	19.207
325000000	0.3130	1.2070	0.2323	0.2782	3.1022	0.8672	0.8710	0.2989	0.1796	0.1948	0.3268	1.3093E-3	0.149	0.190	18.323
326000000	0.2363	1.2467	0.2313	0.3305	3.2059	0.7494	0.8388	0.2992	0.1808	0.1979	0.3221	1.3032E-3	0.982	0.170	16.124
327000000	0.2597	1.0856	0.2559	0.1550	3.3522	0.8917	0.8535	0.2998	0.1824	0.1942	0.3236	1.4077E-3	0.392	0.181	16.643
328000000	0.3357	1.2745	0.2586	0.1460	3.0608	0.9244	0.8255	0.2973	0.1822	0.1974	0.3231	1.2928E-3	0.216	0.160	17.136
329000000	0.3492	1.2444	0.2263	0.2603	3.1623	0.7574	0.8692	0.2950	0.1814	0.1956	0.3279	1.321E-3	0.051	0.156	17.527
330000000	0.3362	1.1343	0.2303	0.3988	2.9194	0.9809	0.8612	0.3000	0.1818	0.1916	0.3266	1.3964E-3	0.584	0.181	16.351
331000000	0.2889	1.0875	0.2697	0.2346	3.1717	0.9476	0.8285	0.3019	0.1806	0.1930	0.3244	1.3199E-3	0.346	0.182	16.668
332000000	0.2295	1.2591	0.2025	0.4439	2.9613	0.9038	0.8163	0.2934	0.1815	0.1976	0.3275	1.246E-3	0.548	0.257	18.137
333000000	0.2687	1.1795	0.1661	0.2183	3.2143	0.9531	0.8471	0.2949	0.1830	0.1980	0.3241	1.2173E-3	0.529	0.161	18.613
334000000	0.2610	1.1550	0.2503	0.2578	3.1844	0.8915	0.8134	0.2955	0.1825	0.1938	0.3282	1.373E-3	1.571	0.183	18.359
335000000	0.3239	1.1282	0.2324	0.1902	3.1798	0.9455	0.8383	0.2899	0.1876	0.1952	0.3273	1.1223E-3	0.159	0.179	20.620
336000000	0.2455	1.3301	0.2311	0.3094	3.0340	0.8498	0.8485	0.2961	0.1778	0.1932	0.3329	1.4705E-3	0.087	0.176	16.050
337000000	0.2773	0.9942	0.2220	0.2723	3.3498	0.8844	0.8513	0.3029	0.1792	0.1987	0.3193	1.3216E-3	0.364	0.212	16.376
338000000	0.2376	1.2495	0.2110	0.2576	3.0706	0.9736	0.8554	0.2955	0.1798	0.1951	0.3297	1.4473E-3	0.803	0.187	15.959
339000000	0.2624	1.1496	0.2328	0.2791	3.0814	0.9947	0.8177	0.2960	0.1857	0.1937	0.3246	1.3663E-3	0.551	0.168	17.075
340000000	0.3139	1.0493	0.3094	0.1952	3.1891	0.9431	0.8532	0.2967	0.1802	0.1952	0.3279	1.3256E-3	0.080	0.157	17.153
341000000	0.3742	1.0576	0.2520	0.3511	3.0902	0.8750	0.8638	0.2997	0.1845	0.1898	0.3261	1.4097E-3	0.075	0.156	15.860
342000000	0.3506	1.3377	0.2125	0.3399	2.9608	0.7984	0.8303	0.2944	0.1799	0.2007	0.3251	1.4721E-3	0.342	0.164	14.499
343000000	0.3200	1.1878	0.2216	0.2377	3.0611	0.9717	0.8400	0.2998	0.1789	0.1957	0.3256	1.3741E-3	0.159	0.164	18.860
344000000	0.3528	1.2880	0.2062	0.2577	2.9740	0.9213	0.8804	0.2964	0.1808	0.1971	0.3257	1.2134E-3	0.270	0.171	18.862
345000000	0.2916	1.1309	0.2152	0.3416	3.1098	0.9109	0.8746	0.3007	0.1805	0.1958	0.3230	1.359E-3	1.694	0.200	15.993
346000000	0.2567	1.3045	0.2064	0.2912	3.0540	0.8872	0.8795	0.3034	0.1792	0.1923	0.3251	1.3133E-3	0.234	0.195	16.260
347000000	0.2504	1.2515	0.2143	0.3847	2.9352	0.9640	0.8711	0.3008	0.1783	0.1926	0.3282	1.4298E-3	0.331	0.158	15.365
348000000	0.3182	1.1311	0.2901	0.3409	3.0708	0.8489	0.8553	0.3041	0.1790	0.1988	0.3182	1.2293E-3	0.110	0.156	16.993
349000000	0.3016	1.2175	0.2116	0.2598	2.8718	1.1377	0.8297	0.3001	0.1815	0.1951	0.3233	1.3419E-3	0.104	0.157	15.709
