state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	avian.rate	equine.rate	galliform1.rate	human1.rate	shorebird1.rate	swine1.rate	swine2.rate	swine3.rate	skygrid.precision	rootHeight	treeLength	tmrca(equine1)	tmrca(equine2)	tmrca(galliform1)	tmrca(human1)	tmrca(shorebird1)	tmrca(swine1)	tmrca(swine2)	tmrca(swine3)
151000000	8.281	16.521	0.2380	1.2555	0.3978	2.2043	0.3629	0.2377	0.1867	0.2127	0.3779	0.1926	0.1854	0.2441	2.1641E-3	1.5412E-3	2.6261E-3	1.8187E-3	2.8433E-3	2.2842E-3	2.5327E-3	2.1623E-3	162.696	1021.761	4528.952	51.404	64.739	17.866	83.466	48.988	83.734	31.018	15.079
152000000	8.435	15.631	0.2311	1.1506	0.3706	2.2589	0.3474	0.2550	0.1866	0.2111	0.3715	0.1994	0.1755	0.2536	2.0764E-3	1.4256E-3	3.0804E-3	1.7472E-3	2.9668E-3	2.4074E-3	2.2003E-3	2.3396E-3	346.667	879.218	4265.461	51.486	64.715	17.688	83.153	48.966	83.634	31.784	14.573
153000000	8.335	17.119	0.2112	1.3035	0.3971	2.2058	0.3526	0.2345	0.1959	0.2169	0.3721	0.2000	0.1819	0.2459	2.1988E-3	1.4489E-3	2.6599E-3	2.0585E-3	3.4799E-3	2.571E-3	2.1964E-3	2.6303E-3	89.412	856.895	4167.510	52.098	65.970	18.377	81.706	49.193	83.035	31.707	14.036
154000000	7.747	15.962	0.2200	1.3507	0.3854	2.2292	0.3598	0.2335	0.1895	0.2173	0.3734	0.1909	0.1833	0.2523	2.2313E-3	1.5199E-3	3.063E-3	1.8983E-3	2.9428E-3	2.2991E-3	2.4231E-3	2.425E-3	182.334	874.216	4241.864	52.340	68.087	17.929	82.407	50.287	83.708	32.265	14.705
155000000	8.881	16.750	0.2229	1.2285	0.4033	2.1935	0.3564	0.2457	0.1768	0.2210	0.3743	0.2014	0.1846	0.2398	2.0929E-3	1.5251E-3	3.4573E-3	1.8561E-3	3.1203E-3	2.2677E-3	2.2771E-3	2.4616E-3	11.046	1033.648	4615.377	52.464	65.308	17.788	83.825	47.705	84.365	31.007	14.488
156000000	7.991	16.080	0.2171	1.3050	0.4127	2.1746	0.3416	0.2675	0.1834	0.2075	0.3840	0.1843	0.1821	0.2496	2.1005E-3	1.4637E-3	3.6853E-3	1.8395E-3	3.1328E-3	2.5724E-3	2.4021E-3	2.212E-3	107.489	1025.617	4605.165	51.964	67.793	17.366	83.312	48.499	83.271	31.736	14.768
157000000	7.976	16.437	0.2207	1.2690	0.3966	2.2067	0.3438	0.2553	0.1934	0.2076	0.3693	0.1970	0.1823	0.2515	2.1019E-3	1.6164E-3	2.8966E-3	1.5943E-3	2.9206E-3	2.341E-3	2.2653E-3	2.4365E-3	115.652	992.484	4505.048	50.266	66.627	18.027	84.089	48.266	83.963	30.988	14.489
158000000	8.705	16.805	0.2166	1.3256	0.3701	2.2598	0.3410	0.2547	0.1784	0.2258	0.3685	0.1956	0.1849	0.2509	2.1911E-3	1.5405E-3	3.1259E-3	1.832E-3	3.3963E-3	2.4777E-3	2.3951E-3	2.7633E-3	94.938	941.398	4419.314	50.299	64.719	17.681	82.924	48.172	84.640	31.603	13.768
159000000	8.384	17.124	0.2261	1.2465	0.3960	2.2081	0.3362	0.2553	0.1986	0.2099	0.3827	0.1938	0.1791	0.2444	2.2259E-3	1.6566E-3	2.8649E-3	1.8028E-3	3.0205E-3	2.5261E-3	2.2811E-3	2.4782E-3	31.313	1043.636	4599.606	50.377	67.653	18.131	82.044	50.605	83.603	31.279	14.069
160000000	7.862	18.162	0.2434	1.3278	0.3883	2.2234	0.3592	0.2310	0.1841	0.2257	0.3761	0.1917	0.1813	0.2508	2.1667E-3	1.403E-3	3.0026E-3	1.6838E-3	3.0184E-3	2.43E-3	2.3428E-3	2.3218E-3	38.146	874.280	4269.103	51.706	66.621	18.246	81.608	48.619	82.823	31.384	14.654
161000000	8.335	17.193	0.2421	1.2158	0.4056	2.1888	0.3552	0.2458	0.1895	0.2095	0.3793	0.1995	0.1755	0.2457	2.205E-3	1.4329E-3	2.3581E-3	1.7858E-3	2.8847E-3	2.2954E-3	2.3538E-3	2.2389E-3	16.831	909.126	4245.862	51.492	70.218	17.924	82.952	48.263	82.956	31.669	14.729
162000000	7.503	16.849	0.2265	1.2633	0.4024	2.1952	0.3478	0.2517	0.1875	0.2129	0.3796	0.1969	0.1750	0.2484	2.1994E-3	1.5844E-3	2.9985E-3	1.8213E-3	3.1719E-3	2.4511E-3	2.5546E-3	2.4794E-3	87.506	839.027	4130.788	50.839	70.313	17.423	82.120	48.978	83.491	31.047	13.996
163000000	8.090	16.797	0.2150	1.2087	0.4223	2.1555	0.3401	0.2446	0.1984	0.2169	0.3710	0.1982	0.1871	0.2438	2.2502E-3	1.3775E-3	3.0223E-3	1.92E-3	3.3728E-3	2.6448E-3	2.539E-3	2.3427E-3	113.620	1083.510	4685.947	52.576	73.849	18.209	82.913	49.768	82.997	31.348	14.822
164000000	7.719	17.587	0.2118	1.1381	0.3997	2.2005	0.3542	0.2342	0.1945	0.2171	0.3877	0.1936	0.1795	0.2392	2.1915E-3	1.316E-3	3.1882E-3	1.6919E-3	3.3032E-3	2.3607E-3	1.9481E-3	2.5425E-3	17.206	1061.537	4641.863	51.830	67.484	18.637	83.205	48.177	83.404	31.938	15.094
165000000	8.135	16.520	0.2258	1.2622	0.4012	2.1977	0.3476	0.2361	0.1864	0.2299	0.3773	0.1993	0.1763	0.2471	2.1044E-3	1.5935E-3	2.7302E-3	1.9048E-3	3.0781E-3	2.5222E-3	2.4292E-3	2.3773E-3	21.175	856.996	4264.945	51.402	67.548	18.645	81.737	49.227	83.411	31.333	14.935
166000000	9.053	16.646	0.2259	1.3666	0.3757	2.2486	0.3554	0.2417	0.1860	0.2169	0.3695	0.2027	0.1796	0.2482	2.1463E-3	1.607E-3	2.9901E-3	1.7999E-3	2.831E-3	2.4327E-3	2.66E-3	2.2705E-3	132.704	898.861	4291.062	51.034	65.060	18.084	83.577	48.118	84.473	30.895	14.875
167000000	8.685	16.295	0.2444	1.1867	0.3934	2.2133	0.3513	0.2442	0.1828	0.2217	0.3794	0.1946	0.1887	0.2373	2.1802E-3	1.309E-3	3.096E-3	1.8974E-3	3.083E-3	2.3468E-3	2.2381E-3	2.2289E-3	202.911	921.056	4339.696	52.631	68.694	17.620	81.283	48.016	83.697	31.340	15.537
168000000	8.216	16.154	0.2232	1.2291	0.4055	2.1889	0.3551	0.2387	0.1827	0.2236	0.3810	0.1904	0.1811	0.2476	2.2023E-3	1.3855E-3	2.7784E-3	1.7644E-3	3.1455E-3	2.4044E-3	2.11E-3	2.622E-3	66.859	946.530	4368.232	51.457	65.253	18.026	82.825	49.078	84.220	30.974	14.764
169000000	8.468	15.935	0.2335	1.2234	0.4131	2.1738	0.3644	0.2414	0.1741	0.2202	0.3814	0.1889	0.1787	0.2510	2.1368E-3	1.706E-3	3.191E-3	1.7787E-3	3.1664E-3	2.6342E-3	2.4201E-3	2.4186E-3	101.411	938.187	4362.457	50.222	66.209	17.869	81.944	48.847	83.513	31.068	14.298
170000000	7.928	16.036	0.2182	1.2326	0.3938	2.2124	0.3503	0.2418	0.1915	0.2164	0.3661	0.1968	0.1833	0.2538	2.2862E-3	1.4612E-3	2.443E-3	1.8792E-3	3.22E-3	2.4843E-3	2.4423E-3	2.3913E-3	410.345	841.854	4157.223	51.775	68.900	17.835	84.413	50.342	83.131	31.199	14.632
171000000	7.718	16.992	0.2003	1.2247	0.3966	2.2068	0.3502	0.2418	0.1876	0.2204	0.3775	0.1931	0.1830	0.2464	2.1045E-3	1.5218E-3	2.7715E-3	1.7943E-3	3.0819E-3	2.4248E-3	2.1752E-3	2.3991E-3	50.823	1023.058	4532.821	51.526	64.712	17.691	82.140	48.565	83.202	31.289	14.308
172000000	7.925	15.022	0.2296	1.2847	0.3937	2.2126	0.3522	0.2412	0.1885	0.2180	0.3791	0.1959	0.1852	0.2399	2.1271E-3	1.5168E-3	2.592E-3	1.739E-3	2.7898E-3	2.3791E-3	2.3568E-3	2.6014E-3	25.549	824.012	4147.341	51.055	64.956	17.573	82.795	51.487	82.859	31.464	14.705
173000000	8.120	16.833	0.2329	1.2447	0.4024	2.1952	0.3507	0.2376	0.1891	0.2226	0.3782	0.1899	0.1799	0.2520	2.1156E-3	1.362E-3	2.6422E-3	1.7617E-3	3.1908E-3	2.2963E-3	2.4194E-3	2.4416E-3	94.019	1058.067	4666.951	52.326	69.773	18.009	83.956	49.249	83.243	31.888	14.873
174000000	7.734	16.581	0.2279	1.2297	0.4033	2.1933	0.3620	0.2363	0.1819	0.2199	0.3794	0.1915	0.1842	0.2450	2.2272E-3	1.7147E-3	3.0073E-3	1.9327E-3	2.8898E-3	2.3358E-3	2.34E-3	2.5024E-3	60.661	823.755	4082.951	50.570	65.019	17.912	81.729	50.279	83.799	30.952	13.965
175000000	8.179	16.938	0.2161	1.2986	0.4019	2.1963	0.3419	0.2480	0.1907	0.2193	0.3780	0.1980	0.1812	0.2428	2.1532E-3	1.6323E-3	2.7603E-3	1.8165E-3	2.9304E-3	2.465E-3	2.5208E-3	2.902E-3	25.826	1067.392	4628.321	50.955	66.789	18.218	82.919	49.893	84.211	31.420	14.138
176000000	8.184	16.545	0.2339	1.1785	0.3959	2.2083	0.3514	0.2512	0.1856	0.2118	0.3769	0.1953	0.1804	0.2474	2.1419E-3	1.4976E-3	2.9015E-3	1.7984E-3	3.1487E-3	2.6774E-3	2.146E-3	2.343E-3	253.039	904.923	4312.732	53.145	66.770	17.671	83.934	49.470	83.446	31.901	14.929
177000000	8.810	16.753	0.2211	1.2705	0.3781	2.2438	0.3527	0.2415	0.1790	0.2268	0.3815	0.1925	0.1758	0.2503	2.1039E-3	1.3327E-3	2.517E-3	1.7981E-3	2.8632E-3	2.5079E-3	2.1838E-3	2.6401E-3	52.342	808.098	4135.753	52.698	67.883	18.747	83.038	48.506	84.150	31.471	14.645
178000000	8.362	16.697	0.2273	1.2275	0.4124	2.1752	0.3464	0.2445	0.1888	0.2203	0.3826	0.1966	0.1795	0.2412	2.0426E-3	1.4572E-3	2.5984E-3	1.8177E-3	3.3502E-3	2.4782E-3	2.0443E-3	2.1816E-3	30.779	933.027	4383.893	52.398	65.788	17.856	81.673	48.849	83.411	32.248	14.644
179000000	8.994	16.155	0.2175	1.3402	0.3870	2.2261	0.3536	0.2456	0.1800	0.2208	0.3718	0.1992	0.1862	0.2428	2.2951E-3	1.5594E-3	2.7536E-3	1.8119E-3	2.6319E-3	2.5209E-3	2.5327E-3	2.4819E-3	104.557	891.531	4299.360	52.199	66.558	18.016	83.569	51.198	83.477	31.402	14.649
180000000	7.454	16.479	0.2339	1.1275	0.4249	2.1502	0.3519	0.2376	0.1852	0.2253	0.3775	0.1979	0.1821	0.2424	2.2386E-3	1.4738E-3	2.8698E-3	1.7915E-3	3.2095E-3	2.5283E-3	2.7962E-3	2.4182E-3	62.046	809.663	4086.364	52.702	66.786	17.615	82.861	48.634	83.613	31.077	15.192
181000000	7.430	16.991	0.2358	1.2416	0.4167	2.1666	0.3485	0.2510	0.1932	0.2073	0.3808	0.1950	0.1804	0.2438	2.1537E-3	1.451E-3	2.8256E-3	1.7114E-3	2.823E-3	2.3893E-3	2.0982E-3	2.4392E-3	42.546	734.959	3958.446	51.901	67.194	18.142	84.108	51.262	83.663	32.030	13.914
182000000	8.396	16.525	0.2236	1.2578	0.3941	2.2117	0.3559	0.2396	0.1903	0.2142	0.3838	0.1955	0.1765	0.2441	2.2371E-3	1.6115E-3	2.8152E-3	1.8768E-3	3.409E-3	2.4244E-3	2.4331E-3	2.1039E-3	67.483	896.429	4264.492	51.239	64.469	18.032	83.070	48.193	83.511	31.150	15.300
183000000	7.772	16.140	0.2184	1.1998	0.4108	2.1784	0.3483	0.2438	0.1918	0.2161	0.3856	0.1921	0.1843	0.2380	2.1851E-3	1.2806E-3	3.3028E-3	1.8441E-3	3.0383E-3	2.3471E-3	2.6452E-3	2.3174E-3	36.093	821.205	4149.554	52.673	68.968	17.637	83.000	47.828	84.226	31.277	14.941
184000000	8.628	16.731	0.2246	1.2165	0.4218	2.1565	0.3429	0.2443	0.1970	0.2158	0.3767	0.1952	0.1801	0.2480	2.2021E-3	1.4992E-3	2.5821E-3	1.931E-3	2.8399E-3	2.3452E-3	2.4106E-3	2.1048E-3	22.614	1114.312	4729.210	50.954	65.779	17.899	82.868	49.945	83.344	31.493	16.358
185000000	8.165	17.308	0.2013	1.2863	0.3991	2.2018	0.3344	0.2386	0.1995	0.2275	0.3809	0.1940	0.1768	0.2483	2.1588E-3	1.5476E-3	2.5686E-3	1.8015E-3	2.9736E-3	2.5251E-3	2.4414E-3	2.5399E-3	84.629	1142.702	4764.878	51.104	65.128	18.193	83.100	49.909	83.118	30.870	14.408
186000000	8.429	17.348	0.2228	1.2693	0.4226	2.1548	0.3507	0.2485	0.1897	0.2111	0.3717	0.1964	0.1866	0.2452	2.3035E-3	1.6544E-3	3.1371E-3	1.7935E-3	2.9622E-3	2.4796E-3	2.6253E-3	2.7207E-3	57.946	910.938	4261.744	50.897	65.429	17.280	84.428	47.529	83.377	31.060	13.790
187000000	8.593	16.307	0.2335	1.2236	0.3768	2.2464	0.3587	0.2409	0.1958	0.2046	0.3710	0.1912	0.1876	0.2502	2.2007E-3	1.6125E-3	2.625E-3	1.9354E-3	3.1179E-3	2.4761E-3	2.4605E-3	2.7593E-3	21.960	974.060	4406.675	50.393	65.306	18.066	82.093	50.372	83.057	31.277	14.506
188000000	8.244	17.081	0.2362	1.2557	0.4068	2.1864	0.3492	0.2457	0.1889	0.2162	0.3787	0.1890	0.1850	0.2472	2.2072E-3	1.5334E-3	2.9227E-3	1.7539E-3	3.0106E-3	2.3112E-3	2.2976E-3	2.3391E-3	77.056	897.806	4328.301	52.475	65.649	17.752	85.269	48.593	83.707	32.051	14.731
189000000	8.342	17.417	0.2223	1.2436	0.4063	2.1874	0.3376	0.2599	0.1929	0.2096	0.3776	0.1863	0.1868	0.2493	2.2541E-3	1.4641E-3	2.8952E-3	1.8809E-3	3.2467E-3	2.2164E-3	2.6623E-3	2.5292E-3	74.322	811.905	4142.737	52.748	67.060	18.019	84.558	48.214	83.636	30.793	14.594
190000000	8.569	16.736	0.2301	1.3259	0.3886	2.2228	0.3453	0.2519	0.1843	0.2185	0.3796	0.1927	0.1774	0.2503	2.1913E-3	1.3916E-3	3.2169E-3	1.7744E-3	3.062E-3	2.4834E-3	2.2659E-3	2.3673E-3	30.627	982.821	4481.266	52.424	69.255	17.672	84.169	50.507	83.702	30.793	14.310
191000000	8.284	17.283	0.2306	1.1674	0.4074	2.1852	0.3640	0.2448	0.1855	0.2057	0.3890	0.1906	0.1738	0.2465	2.1115E-3	1.402E-3	3.2893E-3	1.793E-3	2.9474E-3	2.3875E-3	2.5386E-3	2.4709E-3	28.682	1000.728	4552.962	53.333	65.040	17.483	82.201	48.651	83.462	31.514	14.398
192000000	8.216	17.036	0.2377	1.2045	0.3897	2.2205	0.3585	0.2451	0.1839	0.2125	0.3761	0.1960	0.1848	0.2432	2.1484E-3	1.488E-3	3.1519E-3	1.7925E-3	3.1017E-3	2.5816E-3	2.2695E-3	2.2393E-3	38.213	851.025	4211.188	50.507	67.029	17.426	82.401	47.669	83.405	30.641	15.403
193000000	8.299	17.305	0.2111	1.2045	0.3964	2.2073	0.3428	0.2445	0.1937	0.2191	0.3667	0.1981	0.1815	0.2538	2.1705E-3	1.6024E-3	2.6638E-3	1.8187E-3	3.1227E-3	2.5905E-3	2.3874E-3	2.74E-3	54.481	1077.359	4694.432	51.533	65.695	18.245	81.624	48.432	83.236	31.296	14.260
194000000	7.638	16.669	0.2294	1.3104	0.3926	2.2147	0.3580	0.2375	0.1767	0.2278	0.3806	0.1926	0.1842	0.2425	2.3195E-3	1.6703E-3	3.4559E-3	2.0498E-3	3.0056E-3	2.6074E-3	2.6349E-3	2.4561E-3	27.868	805.208	4080.193	50.709	65.735	17.757	81.860	49.768	82.858	31.577	14.569
195000000	7.792	16.770	0.2232	1.1976	0.3825	2.2350	0.3425	0.2485	0.1890	0.2200	0.3834	0.1982	0.1813	0.2371	2.0954E-3	1.5214E-3	3.2539E-3	1.7752E-3	2.9484E-3	2.573E-3	2.2594E-3	2.6798E-3	249.271	825.133	4159.429	51.014	65.810	17.692	82.595	50.706	83.474	31.179	14.673
196000000	7.798	17.342	0.2193	1.3686	0.3886	2.2227	0.3573	0.2414	0.1836	0.2177	0.3740	0.1949	0.1790	0.2521	2.1433E-3	1.5545E-3	3.5324E-3	1.7942E-3	3.1035E-3	2.6404E-3	2.4615E-3	2.2337E-3	53.849	1103.493	4674.766	50.725	63.976	17.648	82.486	47.672	82.832	31.396	15.002
197000000	7.683	16.448	0.2379	1.2030	0.4329	2.1341	0.3514	0.2368	0.1876	0.2242	0.3745	0.2013	0.1841	0.2401	2.0766E-3	1.2788E-3	2.723E-3	1.861E-3	3.0538E-3	2.3609E-3	2.2594E-3	2.6285E-3	447.639	877.932	4292.932	52.120	71.391	18.032	82.011	49.833	83.106	31.351	14.856
198000000	8.554	16.666	0.2345	1.2752	0.3607	2.2785	0.3490	0.2312	0.1930	0.2268	0.3819	0.1907	0.1770	0.2503	2.1797E-3	1.524E-3	3.1302E-3	1.7177E-3	2.9669E-3	2.643E-3	2.9267E-3	2.6579E-3	182.804	974.369	4466.386	51.585	66.969	17.643	84.382	48.323	83.124	30.376	14.045
199000000	7.881	17.617	0.2207	1.2797	0.3899	2.2201	0.3540	0.2312	0.1847	0.2300	0.3725	0.1968	0.1803	0.2504	2.144E-3	1.7427E-3	2.9524E-3	1.8384E-3	3.1379E-3	2.312E-3	2.3987E-3	2.6909E-3	18.349	1048.013	4570.823	50.012	63.741	18.462	81.818	49.399	83.430	31.976	14.451
200000000	8.273	17.156	0.2256	1.1930	0.4289	2.1423	0.3640	0.2517	0.1831	0.2012	0.3774	0.1903	0.1800	0.2523	2.189E-3	1.5054E-3	2.9347E-3	1.9675E-3	3.062E-3	2.5029E-3	2.4826E-3	2.3299E-3	299.646	829.260	4165.008	51.401	68.678	17.905	82.575	49.363	82.901	31.595	14.312
