state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	avian.rate	equine.rate	galliform1.rate	human1.rate	shorebird1.rate	swine1.rate	swine2.rate	swine3.rate	skygrid.precision	rootHeight	treeLength	tmrca(equine1)	tmrca(equine2)	tmrca(galliform1)	tmrca(human1)	tmrca(shorebird1)	tmrca(swine1)	tmrca(swine2)	tmrca(swine3)
151000000	8.498	17.328	0.2177	1.1354	0.4088	2.1824	0.3452	0.2468	0.1974	0.2106	0.3755	0.1968	0.1836	0.2441	2.1599E-3	1.4577E-3	2.8486E-3	1.8619E-3	3.2218E-3	2.5754E-3	2.5668E-3	2.5083E-3	20.250	965.719	4449.949	53.161	65.397	17.726	83.133	48.996	83.578	31.505	14.479
152000000	9.054	16.555	0.2166	1.1910	0.3852	2.2297	0.3587	0.2497	0.1711	0.2205	0.3802	0.1855	0.1879	0.2465	2.2033E-3	1.4713E-3	3.0843E-3	1.9503E-3	3.431E-3	2.4902E-3	2.41E-3	2.1474E-3	22.377	1002.706	4470.299	51.454	66.580	17.695	81.837	47.862	82.879	30.656	15.362
153000000	7.844	16.500	0.2175	1.4539	0.3832	2.2336	0.3463	0.2415	0.1985	0.2137	0.3763	0.1954	0.1819	0.2464	2.2414E-3	1.6247E-3	3.0688E-3	1.8056E-3	3.5935E-3	2.5292E-3	2.2594E-3	2.4312E-3	13.914	962.506	4413.577	51.731	66.060	18.038	82.535	45.883	82.955	31.527	14.985
154000000	7.684	16.408	0.2271	1.1943	0.4130	2.1740	0.3556	0.2433	0.1918	0.2093	0.3720	0.1991	0.1801	0.2489	2.1589E-3	1.4749E-3	2.641E-3	1.8761E-3	3.196E-3	2.4758E-3	2.3505E-3	2.8477E-3	97.283	933.569	4378.406	52.927	68.655	17.535	83.342	47.888	84.494	32.072	14.338
155000000	7.668	16.313	0.2184	1.2346	0.3938	2.2124	0.3598	0.2426	0.1889	0.2088	0.3785	0.1917	0.1792	0.2506	2.2402E-3	1.6222E-3	2.9732E-3	1.9445E-3	3.1743E-3	2.6287E-3	2.3774E-3	2.5001E-3	125.241	776.290	4040.376	51.411	67.228	18.005	81.794	49.317	82.995	32.618	14.429
156000000	8.757	15.547	0.2176	1.3841	0.3933	2.2134	0.3539	0.2515	0.1810	0.2137	0.3823	0.1893	0.1842	0.2442	2.1364E-3	1.4483E-3	2.9675E-3	1.7689E-3	2.7656E-3	2.7201E-3	2.3341E-3	2.7393E-3	39.911	1017.884	4563.075	52.099	64.643	17.483	83.316	49.536	82.566	31.753	14.650
157000000	8.248	15.934	0.2232	1.3950	0.3979	2.2041	0.3488	0.2354	0.1918	0.2239	0.3749	0.1948	0.1811	0.2492	2.2743E-3	1.6794E-3	2.7567E-3	1.8663E-3	3.1114E-3	2.5759E-3	2.715E-3	2.7651E-3	69.399	913.434	4313.606	53.119	64.872	17.936	83.492	48.260	83.868	31.512	13.455
158000000	8.176	16.392	0.2319	1.2056	0.4119	2.1762	0.3536	0.2388	0.1915	0.2160	0.3757	0.1936	0.1856	0.2451	2.2289E-3	1.5236E-3	3.1631E-3	1.805E-3	3.093E-3	2.6243E-3	2.4168E-3	2.4786E-3	132.804	1005.402	4505.199	52.631	63.770	18.304	83.959	49.452	83.247	31.254	14.739
159000000	8.616	15.628	0.2375	1.2756	0.4216	2.1568	0.3565	0.2400	0.1895	0.2140	0.3771	0.1992	0.1824	0.2413	2.144E-3	1.585E-3	2.6316E-3	1.7459E-3	3.2901E-3	2.387E-3	2.6379E-3	2.6974E-3	112.060	987.916	4472.316	51.103	66.546	17.896	83.707	49.214	82.998	31.508	14.774
160000000	8.658	16.332	0.2170	1.3520	0.4365	2.1270	0.3533	0.2458	0.1829	0.2180	0.3770	0.1936	0.1834	0.2461	2.1545E-3	1.6861E-3	2.8654E-3	2.0363E-3	3.2895E-3	2.5767E-3	2.5494E-3	2.7347E-3	39.297	1002.084	4542.400	51.885	65.029	17.926	83.052	48.259	83.834	31.193	13.806
161000000	8.124	16.096	0.2159	1.3551	0.3931	2.2139	0.3557	0.2444	0.1791	0.2207	0.3662	0.2057	0.1857	0.2424	2.199E-3	1.6264E-3	3.2565E-3	1.6942E-3	3.2262E-3	2.6099E-3	2.0178E-3	2.579E-3	214.654	918.647	4282.481	50.241	65.178	18.251	82.241	47.008	83.639	31.432	14.685
162000000	8.892	16.992	0.2275	1.3228	0.4049	2.1902	0.3695	0.2526	0.1692	0.2087	0.3805	0.2008	0.1791	0.2397	2.319E-3	1.4623E-3	3.2627E-3	1.905E-3	3.2191E-3	2.7238E-3	2.5367E-3	2.7873E-3	33.185	835.370	4119.133	51.820	66.941	17.327	83.590	49.667	83.342	31.436	14.264
163000000	8.011	16.199	0.2147	1.1645	0.4074	2.1852	0.3395	0.2564	0.1931	0.2110	0.3675	0.1981	0.1856	0.2487	2.2239E-3	1.4657E-3	2.1351E-3	1.7432E-3	2.9012E-3	2.45E-3	2.4957E-3	2.3577E-3	130.218	876.481	4242.558	51.778	64.354	19.030	83.960	49.230	83.378	31.050	15.173
164000000	7.819	15.936	0.2282	1.2643	0.4052	2.1896	0.3598	0.2413	0.1831	0.2158	0.3735	0.1931	0.1809	0.2526	2.1263E-3	1.6447E-3	3.0627E-3	1.8283E-3	3.0983E-3	2.3026E-3	2.3858E-3	2.1483E-3	59.628	887.496	4290.213	51.301	66.852	17.762	81.437	48.250	84.570	31.700	15.731
165000000	8.590	16.333	0.2272	1.2913	0.3933	2.2135	0.3549	0.2462	0.1915	0.2074	0.3735	0.1972	0.1780	0.2513	2.027E-3	1.6223E-3	2.687E-3	1.9201E-3	2.5389E-3	2.4027E-3	2.4964E-3	2.4402E-3	17.639	1015.618	4576.866	50.352	66.679	17.613	83.044	50.218	83.035	31.030	14.375
166000000	7.789	15.970	0.2309	1.2202	0.3656	2.2688	0.3389	0.2609	0.1738	0.2265	0.3725	0.1923	0.1870	0.2482	2.0758E-3	1.3548E-3	3.2114E-3	1.8004E-3	3.1084E-3	2.5529E-3	2.3645E-3	2.7085E-3	17.143	1095.665	4720.661	52.894	66.662	17.711	82.392	47.255	83.285	31.527	14.840
167000000	8.489	17.343	0.2330	1.2217	0.3785	2.2431	0.3460	0.2414	0.1953	0.2173	0.3674	0.1964	0.1846	0.2517	2.2391E-3	1.7422E-3	3.6999E-3	1.8572E-3	3.0979E-3	2.2958E-3	2.5461E-3	2.383E-3	110.777	936.829	4324.332	50.667	65.945	17.836	83.358	48.578	83.191	31.612	14.731
168000000	7.957	16.034	0.2321	1.2208	0.3913	2.2173	0.3592	0.2503	0.1793	0.2112	0.3695	0.1963	0.1806	0.2536	2.2264E-3	1.6128E-3	2.827E-3	1.8194E-3	3.1821E-3	2.5028E-3	2.3392E-3	2.4057E-3	76.040	931.590	4358.708	50.798	67.819	17.659	83.183	49.278	83.671	31.126	14.321
169000000	8.646	16.281	0.2400	1.2305	0.3840	2.2320	0.3584	0.2446	0.1876	0.2094	0.3783	0.1969	0.1765	0.2483	2.1514E-3	1.4804E-3	2.85E-3	1.8531E-3	3.3748E-3	2.3475E-3	2.2691E-3	2.2894E-3	46.484	978.614	4417.941	52.763	66.419	18.190	83.426	47.514	82.663	32.071	14.643
170000000	8.508	16.358	0.2065	1.3090	0.4130	2.1740	0.3529	0.2503	0.1714	0.2253	0.3688	0.1971	0.1787	0.2554	2.2187E-3	1.5378E-3	2.9054E-3	1.8272E-3	3.1473E-3	2.4891E-3	2.2407E-3	2.3703E-3	51.161	1019.999	4532.627	52.166	67.699	17.912	82.724	48.950	84.038	31.654	14.208
171000000	8.030	16.632	0.2124	1.2122	0.3766	2.2468	0.3540	0.2373	0.1890	0.2197	0.3841	0.1876	0.1819	0.2463	2.1146E-3	1.3988E-3	2.956E-3	1.9045E-3	2.9557E-3	2.4924E-3	2.276E-3	2.7334E-3	54.664	965.674	4455.112	51.308	68.270	18.228	83.242	48.799	83.094	31.250	14.417
172000000	8.657	16.438	0.2108	1.3274	0.3791	2.2418	0.3500	0.2475	0.1826	0.2199	0.3738	0.1990	0.1830	0.2442	2.3257E-3	1.5665E-3	3.0928E-3	1.8947E-3	2.8623E-3	2.3627E-3	2.2399E-3	2.6645E-3	43.522	919.381	4317.375	50.992	65.468	18.502	82.732	48.765	84.773	31.472	14.257
173000000	7.790	17.614	0.2318	1.2439	0.3814	2.2371	0.3652	0.2283	0.1853	0.2211	0.3813	0.1921	0.1810	0.2456	2.1178E-3	1.396E-3	3.205E-3	1.8806E-3	3.1187E-3	2.3963E-3	2.3344E-3	2.269E-3	37.630	1072.045	4669.053	51.512	66.377	17.763	82.600	48.954	83.287	31.381	15.154
174000000	7.906	16.075	0.2171	1.3135	0.3978	2.2044	0.3434	0.2462	0.1972	0.2132	0.3790	0.1951	0.1855	0.2405	2.1112E-3	1.6151E-3	2.9722E-3	1.9171E-3	2.8677E-3	2.4318E-3	2.2527E-3	2.2686E-3	164.518	1091.812	4695.656	51.269	65.615	17.880	82.685	50.920	83.694	31.506	14.764
175000000	9.203	16.419	0.2261	1.1945	0.3950	2.2100	0.3436	0.2387	0.1939	0.2237	0.3796	0.1951	0.1861	0.2392	2.1544E-3	1.5644E-3	2.7465E-3	1.8533E-3	3.1594E-3	2.5943E-3	2.4373E-3	2.3158E-3	48.760	875.364	4282.375	50.562	67.188	17.493	82.575	48.416	83.883	32.823	15.268
176000000	8.025	16.808	0.2256	1.2238	0.4218	2.1564	0.3664	0.2341	0.1841	0.2154	0.3808	0.1944	0.1783	0.2465	2.2881E-3	1.3026E-3	2.9298E-3	1.7795E-3	3.1147E-3	2.2954E-3	2.5734E-3	2.1255E-3	74.443	959.738	4391.598	52.196	68.705	18.019	83.709	48.563	83.878	31.818	14.968
177000000	7.713	16.331	0.2285	1.2799	0.3902	2.2197	0.3484	0.2438	0.2004	0.2074	0.3693	0.1954	0.1805	0.2548	2.1911E-3	1.5478E-3	2.7209E-3	1.6963E-3	3.0452E-3	2.5956E-3	2.6083E-3	2.5896E-3	79.244	868.525	4260.386	52.492	68.098	17.981	83.812	48.957	84.326	30.777	14.222
178000000	8.060	16.394	0.2388	1.2245	0.3811	2.2379	0.3530	0.2466	0.1847	0.2156	0.3718	0.1931	0.1938	0.2413	2.2018E-3	1.493E-3	3.2791E-3	1.9629E-3	3.08E-3	2.4082E-3	2.4871E-3	2.4969E-3	15.088	881.798	4303.637	51.741	66.820	17.775	82.304	48.187	85.003	31.672	14.764
179000000	8.684	16.322	0.2278	1.2579	0.4230	2.1539	0.3419	0.2585	0.1796	0.2200	0.3805	0.1918	0.1769	0.2509	2.1918E-3	1.517E-3	2.9742E-3	1.7485E-3	3.0387E-3	2.4649E-3	2.7482E-3	2.5539E-3	47.316	1002.505	4485.549	51.689	64.546	18.525	82.926	48.182	84.524	31.383	15.656
180000000	8.220	16.447	0.2230	1.2935	0.3881	2.2239	0.3753	0.2291	0.1799	0.2156	0.3747	0.1893	0.1921	0.2439	2.1841E-3	1.426E-3	3.3709E-3	2.0176E-3	3.2816E-3	2.3829E-3	2.2E-3	2.4064E-3	32.707	1008.794	4513.163	52.222	68.227	17.653	82.216	48.382	84.156	31.677	14.516
181000000	7.843	16.914	0.2303	1.3623	0.3817	2.2365	0.3418	0.2418	0.1944	0.2220	0.3798	0.1946	0.1801	0.2456	2.1905E-3	1.5946E-3	3.0078E-3	1.8767E-3	3.0591E-3	2.4481E-3	2.4576E-3	2.4498E-3	49.279	830.404	4139.480	51.860	63.773	17.872	83.220	48.184	83.268	31.223	14.755
182000000	7.532	16.816	0.2123	1.2850	0.3641	2.2719	0.3595	0.2353	0.1876	0.2176	0.3737	0.1962	0.1846	0.2455	2.1418E-3	1.5089E-3	2.4563E-3	1.7408E-3	3.2048E-3	2.4937E-3	2.3261E-3	2.7407E-3	117.663	1056.489	4623.221	50.337	66.090	17.664	82.948	47.398	83.175	31.082	14.907
183000000	8.538	16.379	0.2339	1.2831	0.3852	2.2295	0.3416	0.2531	0.1850	0.2202	0.3760	0.1959	0.1861	0.2420	2.1548E-3	1.3764E-3	2.7197E-3	1.7559E-3	2.7419E-3	2.5223E-3	2.6025E-3	2.2721E-3	62.689	1025.096	4535.035	54.701	66.953	18.142	82.615	49.984	83.042	30.842	14.720
184000000	7.036	16.197	0.2138	1.1890	0.4278	2.1444	0.3413	0.2368	0.1924	0.2295	0.3816	0.1914	0.1793	0.2478	2.1878E-3	1.4613E-3	2.5883E-3	1.8041E-3	3.1366E-3	2.4712E-3	2.2696E-3	2.8946E-3	57.842	875.844	4189.458	52.005	66.883	17.918	83.459	46.809	84.017	31.530	14.861
185000000	8.620	16.779	0.2268	1.1529	0.3893	2.2214	0.3459	0.2394	0.1873	0.2275	0.3705	0.2000	0.1825	0.2470	2.0579E-3	1.4099E-3	3.0153E-3	1.6993E-3	2.9397E-3	2.4943E-3	2.3219E-3	2.637E-3	31.052	922.392	4339.423	51.328	63.576	17.984	81.889	48.876	83.962	31.872	14.387
186000000	8.541	16.563	0.2359	1.2232	0.4009	2.1983	0.3442	0.2374	0.1935	0.2249	0.3838	0.1984	0.1760	0.2418	2.133E-3	1.4534E-3	2.5003E-3	1.8756E-3	3.255E-3	2.1474E-3	2.4898E-3	2.5396E-3	61.638	899.753	4274.841	52.316	67.523	18.226	82.310	48.339	84.356	31.702	14.251
187000000	8.689	16.410	0.2352	1.3352	0.3820	2.2359	0.3430	0.2547	0.1822	0.2201	0.3795	0.1919	0.1849	0.2438	2.1959E-3	1.5097E-3	2.7137E-3	1.9478E-3	2.857E-3	2.4353E-3	2.1579E-3	2.2788E-3	235.124	930.701	4346.219	51.576	64.527	17.738	82.210	48.240	84.084	32.365	15.427
188000000	8.450	15.815	0.2304	1.1759	0.4049	2.1903	0.3463	0.2535	0.1772	0.2231	0.3737	0.1979	0.1767	0.2517	2.1043E-3	1.6423E-3	2.8272E-3	1.8428E-3	3.2466E-3	2.3697E-3	2.4781E-3	2.5074E-3	175.504	816.015	4149.648	50.774	66.141	18.415	82.465	49.070	84.102	31.494	13.833
189000000	8.325	15.962	0.2130	1.1638	0.3911	2.2179	0.3301	0.2569	0.1965	0.2165	0.3861	0.1897	0.1815	0.2427	2.1251E-3	1.5432E-3	2.8236E-3	1.7243E-3	2.9478E-3	2.5315E-3	2.2334E-3	2.5054E-3	27.892	973.009	4457.715	51.872	66.215	17.558	82.047	48.245	83.832	31.616	14.006
190000000	8.441	15.882	0.2194	1.3277	0.4140	2.1721	0.3435	0.2471	0.1841	0.2254	0.3856	0.1947	0.1796	0.2400	2.1728E-3	1.5818E-3	3.386E-3	1.7782E-3	2.9691E-3	2.5076E-3	2.3452E-3	2.6675E-3	159.100	1035.501	4556.374	50.334	63.446	17.597	83.138	50.248	84.598	31.376	14.071
191000000	7.959	17.164	0.2323	1.1978	0.4115	2.1771	0.3521	0.2466	0.1877	0.2137	0.3754	0.2023	0.1781	0.2443	2.1079E-3	1.4417E-3	2.727E-3	1.6495E-3	2.7327E-3	2.2911E-3	2.6293E-3	2.4913E-3	45.114	917.582	4283.255	51.101	67.299	17.444	83.436	48.274	83.868	30.744	14.641
192000000	8.537	16.191	0.2130	1.1543	0.4347	2.1306	0.3381	0.2386	0.1852	0.2381	0.3868	0.1941	0.1809	0.2383	2.0743E-3	1.3959E-3	2.7102E-3	1.8555E-3	2.8878E-3	2.137E-3	2.198E-3	2.3891E-3	106.932	871.619	4218.342	51.590	65.783	17.549	81.890	48.423	85.336	31.642	14.401
193000000	7.822	16.947	0.2279	1.2874	0.3807	2.2385	0.3614	0.2477	0.1802	0.2107	0.3653	0.2004	0.1889	0.2454	2.1208E-3	1.3906E-3	3.2397E-3	1.7183E-3	2.9022E-3	2.4153E-3	2.2151E-3	2.4021E-3	22.795	1041.737	4606.976	50.946	67.834	17.922	82.181	49.221	83.584	31.292	14.491
194000000	8.374	15.843	0.2084	1.2305	0.4011	2.1978	0.3403	0.2492	0.1886	0.2219	0.3746	0.1903	0.1854	0.2497	2.1869E-3	1.3961E-3	3.2799E-3	1.8201E-3	3.0663E-3	2.2628E-3	2.1528E-3	2.579E-3	74.585	1220.335	4942.873	50.805	68.086	18.344	83.234	48.518	84.592	32.947	14.164
195000000	8.156	16.568	0.2065	1.2507	0.3756	2.2488	0.3484	0.2565	0.1871	0.2080	0.3817	0.1919	0.1816	0.2447	2.1675E-3	1.4038E-3	2.9274E-3	1.9222E-3	3.0534E-3	2.5174E-3	2.2083E-3	2.6215E-3	38.406	930.108	4347.107	50.972	65.904	17.874	82.237	49.670	83.468	32.120	14.264
196000000	8.029	16.133	0.2368	1.1417	0.4184	2.1632	0.3545	0.2449	0.1886	0.2120	0.3769	0.1988	0.1839	0.2404	2.152E-3	1.5838E-3	2.8963E-3	2.0119E-3	2.997E-3	2.1712E-3	2.3652E-3	2.4951E-3	45.755	965.975	4459.377	51.028	66.964	17.409	82.063	49.182	83.991	31.473	14.824
197000000	7.076	16.237	0.2221	1.2265	0.3984	2.2033	0.3413	0.2523	0.1885	0.2178	0.3739	0.1988	0.1797	0.2475	2.0902E-3	1.3738E-3	2.8983E-3	1.7307E-3	3.0684E-3	2.5472E-3	2.4975E-3	2.5693E-3	109.610	873.073	4240.818	50.821	67.047	17.820	82.521	48.883	83.753	31.750	13.847
198000000	8.667	16.083	0.2086	1.2054	0.4105	2.1790	0.3614	0.2523	0.1831	0.2031	0.3800	0.1940	0.1787	0.2472	2.1566E-3	1.5415E-3	2.9004E-3	1.7055E-3	3.0626E-3	2.3736E-3	2.2386E-3	2.6845E-3	126.434	947.312	4401.847	52.376	68.666	17.579	84.621	49.428	83.167	31.380	14.458
199000000	8.983	16.450	0.2215	1.1524	0.4012	2.1976	0.3551	0.2486	0.1822	0.2140	0.3828	0.1934	0.1780	0.2458	2.0414E-3	1.3734E-3	2.96E-3	1.7921E-3	2.7423E-3	2.4192E-3	2.3046E-3	2.1941E-3	77.815	995.135	4575.441	54.677	67.983	17.550	83.898	50.647	83.018	31.554	15.279
200000000	8.200	16.264	0.2311	1.2883	0.4117	2.1767	0.3651	0.2203	0.1908	0.2239	0.3707	0.1970	0.1834	0.2489	2.2184E-3	1.5247E-3	2.7331E-3	1.8612E-3	2.9691E-3	2.4904E-3	2.6024E-3	2.3372E-3	34.631	834.049	4134.403	52.553	68.246	17.529	82.291	49.851	83.711	31.572	14.782
