state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	avian.rate	equine.rate	galliform1.rate	human1.rate	shorebird1.rate	swine1.rate	swine2.rate	swine3.rate	skygrid.precision	rootHeight	treeLength	tmrca(equine1)	tmrca(equine2)	tmrca(galliform1)	tmrca(human1)	tmrca(shorebird1)	tmrca(swine1)	tmrca(swine2)	tmrca(swine3)
75000000	7.942	15.933	0.2319	1.1994	0.4153	2.1693	0.3441	0.2424	0.1842	0.2292	0.3765	0.1998	0.1787	0.2450	2.1959E-3	1.4477E-3	3.2579E-3	1.768E-3	3.1812E-3	2.4199E-3	2.4233E-3	2.2373E-3	87.121	991.105	4501.762	50.364	67.312	17.995	83.886	46.619	83.311	32.017	14.731
76000000	6.953	16.606	0.2413	1.3355	0.3931	2.2138	0.3459	0.2641	0.1931	0.1970	0.3797	0.2003	0.1746	0.2454	2.1771E-3	1.3493E-3	2.1823E-3	2.0356E-3	3.1507E-3	2.4887E-3	2.4333E-3	2.6377E-3	18.431	856.889	4259.407	52.435	68.512	18.568	81.443	48.851	83.944	30.883	13.651
77000000	7.991	16.068	0.2168	1.1900	0.4247	2.1505	0.3636	0.2357	0.1836	0.2171	0.3852	0.1933	0.1789	0.2425	2.204E-3	1.4783E-3	3.7124E-3	1.7428E-3	3.3969E-3	2.3465E-3	2.6443E-3	2.4677E-3	23.377	1086.855	4652.112	51.214	66.392	17.365	83.327	48.367	83.100	31.366	14.488
78000000	8.260	16.252	0.2323	1.2098	0.3990	2.2021	0.3659	0.2362	0.1807	0.2172	0.3678	0.1983	0.1819	0.2521	2.0367E-3	1.4377E-3	2.8374E-3	1.8877E-3	2.6356E-3	2.3329E-3	2.4897E-3	2.871E-3	34.810	962.106	4474.074	51.437	66.714	18.039	82.108	51.951	83.016	31.374	13.898
79000000	8.979	16.210	0.2156	1.2282	0.3712	2.2576	0.3374	0.2599	0.1976	0.2051	0.3777	0.2001	0.1804	0.2418	2.1144E-3	1.396E-3	2.5487E-3	1.7953E-3	3.0976E-3	2.4236E-3	2.1966E-3	2.7458E-3	116.112	994.375	4470.981	51.582	66.867	17.532	81.819	48.968	82.347	31.114	14.266
80000000	8.364	16.486	0.2155	1.1767	0.3969	2.2062	0.3515	0.2423	0.1950	0.2112	0.3780	0.1907	0.1814	0.2499	2.1893E-3	1.4779E-3	2.935E-3	1.8414E-3	3.0439E-3	2.4647E-3	2.6724E-3	2.5149E-3	91.944	1069.469	4644.141	51.032	66.923	18.288	83.353	49.395	84.106	30.566	14.546
81000000	7.673	17.342	0.2054	1.2284	0.3824	2.2352	0.3598	0.2491	0.1753	0.2158	0.3752	0.1925	0.1815	0.2508	2.152E-3	1.5853E-3	2.9226E-3	1.8406E-3	3.4354E-3	2.3338E-3	2.329E-3	2.4983E-3	66.744	963.152	4432.877	51.401	67.814	18.204	82.652	45.700	84.174	31.263	14.633
82000000	7.678	16.343	0.2405	1.2658	0.3950	2.2100	0.3554	0.2430	0.1906	0.2110	0.3735	0.1961	0.1815	0.2489	2.1841E-3	1.5406E-3	2.8123E-3	1.908E-3	3.1712E-3	2.5293E-3	2.4846E-3	2.3805E-3	35.889	795.485	4109.453	51.089	67.035	18.328	82.102	50.166	83.189	31.213	14.888
83000000	8.082	16.460	0.2162	1.3224	0.3825	2.2350	0.3495	0.2413	0.1991	0.2100	0.3761	0.1926	0.1812	0.2501	2.3072E-3	1.6844E-3	3.0951E-3	1.7775E-3	3.2634E-3	2.6757E-3	2.5269E-3	2.9671E-3	61.889	982.479	4427.521	51.048	64.895	17.523	85.372	48.553	82.177	31.453	14.541
84000000	7.726	16.413	0.2428	1.2537	0.3948	2.2103	0.3573	0.2458	0.1805	0.2164	0.3687	0.2035	0.1809	0.2469	2.1671E-3	1.5353E-3	2.8791E-3	1.9079E-3	3.0275E-3	2.355E-3	2.8221E-3	2.6623E-3	45.567	739.771	3946.692	51.722	66.096	18.090	82.183	49.028	83.692	30.579	14.059
85000000	7.863	16.799	0.2308	1.2293	0.3886	2.2227	0.3693	0.2481	0.1826	0.2001	0.3728	0.1996	0.1744	0.2532	2.165E-3	1.5328E-3	3.155E-3	1.7676E-3	3.1046E-3	2.3889E-3	2.2742E-3	2.4541E-3	181.427	858.760	4147.795	51.022	62.220	17.950	81.943	47.318	83.904	31.548	14.217
86000000	8.682	17.120	0.2102	1.1794	0.3866	2.2268	0.3485	0.2413	0.1863	0.2239	0.3807	0.1923	0.1805	0.2465	2.1497E-3	1.4541E-3	3.3497E-3	1.8255E-3	3.0888E-3	2.4194E-3	2.2102E-3	2.2753E-3	92.826	1186.652	4902.133	50.538	68.442	17.896	82.425	49.010	84.163	31.232	15.207
87000000	8.051	16.821	0.2289	1.3623	0.3947	2.2105	0.3454	0.2398	0.1987	0.2161	0.3760	0.1985	0.1816	0.2439	2.2464E-3	1.6149E-3	3.1026E-3	1.8797E-3	2.8695E-3	2.4E-3	2.5833E-3	2.4874E-3	1942.642	936.218	4328.291	49.996	65.889	17.761	83.279	50.658	82.701	30.941	14.678
88000000	8.326	17.418	0.2235	1.2812	0.3801	2.2398	0.3563	0.2538	0.1869	0.2030	0.3737	0.1987	0.1824	0.2452	2.2135E-3	1.4604E-3	2.8665E-3	1.9224E-3	2.9313E-3	2.5123E-3	2.4167E-3	2.2976E-3	106.209	1218.067	4944.200	51.195	68.831	18.352	81.950	49.350	84.165	31.931	14.497
89000000	7.652	15.989	0.2272	1.2795	0.4011	2.1979	0.3413	0.2418	0.1908	0.2261	0.3720	0.1936	0.1884	0.2460	2.1564E-3	1.5163E-3	3.3757E-3	1.8563E-3	3.0838E-3	2.4382E-3	2.5407E-3	2.2841E-3	15.806	817.874	4123.957	51.863	65.223	17.336	84.494	51.786	84.661	31.052	15.077
90000000	7.970	15.935	0.2269	1.1632	0.4176	2.1647	0.3451	0.2555	0.1857	0.2137	0.3872	0.1945	0.1785	0.2397	2.1398E-3	1.3851E-3	2.7345E-3	1.8311E-3	2.7775E-3	2.3202E-3	2.433E-3	2.5601E-3	59.838	918.642	4306.162	52.277	66.363	17.846	82.620	49.065	84.506	31.738	15.092
91000000	7.791	16.710	0.2298	1.2612	0.3897	2.2207	0.3573	0.2300	0.1943	0.2184	0.3704	0.1913	0.1853	0.2530	2.1527E-3	1.5544E-3	2.7123E-3	1.7881E-3	3.0564E-3	2.4081E-3	2.4068E-3	2.3477E-3	33.054	792.192	4114.297	52.831	65.277	17.734	81.410	49.570	83.515	31.054	14.612
92000000	8.421	17.841	0.2171	1.1841	0.4051	2.1898	0.3544	0.2396	0.1816	0.2245	0.3783	0.1911	0.1782	0.2524	2.2182E-3	1.6458E-3	3.1557E-3	1.9223E-3	3.0886E-3	2.2599E-3	2.1752E-3	2.3638E-3	647.789	915.981	4329.391	49.950	67.320	17.356	82.442	49.633	83.770	31.226	14.825
93000000	8.366	15.586	0.2171	1.3341	0.4090	2.1820	0.3593	0.2369	0.1914	0.2125	0.3827	0.1968	0.1780	0.2425	2.1215E-3	1.6362E-3	3.0588E-3	1.8566E-3	3.0427E-3	2.4296E-3	2.6295E-3	2.4858E-3	74.605	1016.602	4561.831	51.203	67.177	17.904	82.299	49.068	84.256	31.403	14.923
94000000	8.476	16.983	0.2410	1.2449	0.4000	2.2000	0.3490	0.2554	0.1907	0.2049	0.3758	0.2008	0.1768	0.2466	2.2051E-3	1.4464E-3	2.7166E-3	1.8192E-3	3.1834E-3	2.5543E-3	2.6645E-3	2.3741E-3	31.835	858.600	4211.560	51.794	68.318	18.284	83.197	50.063	83.685	30.956	14.552
95000000	7.536	16.392	0.2411	1.3291	0.3858	2.2285	0.3473	0.2448	0.1891	0.2189	0.3826	0.1851	0.1876	0.2447	2.2337E-3	1.5793E-3	3.2196E-3	1.926E-3	3.287E-3	2.5036E-3	2.7436E-3	2.4601E-3	132.564	962.401	4358.225	51.032	65.217	17.751	82.690	48.660	84.315	31.105	14.865
96000000	8.577	16.852	0.2170	1.2472	0.4008	2.1984	0.3453	0.2310	0.1997	0.2240	0.3742	0.1918	0.1790	0.2549	2.1795E-3	1.321E-3	2.7196E-3	1.8599E-3	3.0637E-3	2.4871E-3	2.3502E-3	2.8167E-3	144.195	846.253	4236.475	52.759	71.776	18.471	82.851	49.151	83.193	31.544	13.834
97000000	7.908	16.327	0.2116	1.1536	0.3998	2.2003	0.3519	0.2553	0.1819	0.2109	0.3756	0.2026	0.1757	0.2461	2.108E-3	1.4293E-3	2.5709E-3	1.8702E-3	2.8455E-3	2.4321E-3	2.5658E-3	2.4026E-3	38.807	1041.040	4567.434	52.570	71.672	18.143	82.137	49.130	82.906	30.974	15.053
98000000	8.220	15.654	0.2447	1.2973	0.4128	2.1743	0.3387	0.2355	0.1993	0.2265	0.3834	0.1918	0.1809	0.2440	2.2836E-3	1.5865E-3	3.4627E-3	1.8386E-3	2.8367E-3	2.5208E-3	2.2495E-3	2.6926E-3	96.099	787.818	4045.838	52.679	66.521	17.598	82.420	49.751	83.330	31.787	15.136
99000000	8.065	16.888	0.2012	1.2128	0.3871	2.2258	0.3328	0.2392	0.1995	0.2285	0.3767	0.2004	0.1754	0.2475	2.0937E-3	1.5088E-3	2.7451E-3	1.768E-3	3.1165E-3	2.6658E-3	2.3043E-3	2.7284E-3	31.533	941.353	4420.105	51.679	66.834	18.782	82.549	48.486	83.247	30.999	13.937
100000000	7.614	15.822	0.2216	1.2925	0.3675	2.2651	0.3565	0.2390	0.1818	0.2227	0.3806	0.1899	0.1778	0.2517	2.1283E-3	1.3451E-3	3.1904E-3	1.7166E-3	2.8583E-3	2.477E-3	2.3246E-3	2.6583E-3	19.751	928.466	4369.978	52.802	69.578	17.381	81.770	48.276	83.011	31.222	14.780
101000000	8.656	17.474	0.2487	1.3487	0.3734	2.2532	0.3594	0.2415	0.1783	0.2208	0.3781	0.1873	0.1888	0.2458	2.2577E-3	1.5801E-3	3.5514E-3	1.9818E-3	3.1695E-3	2.3465E-3	2.4714E-3	2.5275E-3	39.053	1011.806	4466.808	51.707	65.345	17.514	81.725	48.009	84.895	31.031	14.497
102000000	8.180	16.834	0.2122	1.4331	0.3817	2.2367	0.3598	0.2395	0.1888	0.2119	0.3770	0.1921	0.1823	0.2486	2.1312E-3	1.3913E-3	3.3696E-3	1.7812E-3	3.2785E-3	2.7296E-3	2.358E-3	2.3429E-3	22.952	994.766	4466.261	52.056	68.070	17.533	82.213	48.320	82.972	30.948	14.888
103000000	8.510	16.738	0.2220	1.1809	0.3690	2.2619	0.3596	0.2431	0.1777	0.2196	0.3770	0.1927	0.1804	0.2499	2.0953E-3	1.3675E-3	2.9412E-3	1.8352E-3	3.1377E-3	2.1912E-3	2.3978E-3	2.6494E-3	52.580	822.898	4137.927	53.808	69.581	17.528	82.384	49.553	83.786	30.785	14.156
104000000	8.816	16.385	0.2424	1.3341	0.4164	2.1672	0.3462	0.2547	0.1832	0.2159	0.3797	0.1936	0.1776	0.2491	2.1311E-3	1.5151E-3	2.7341E-3	1.9029E-3	2.8163E-3	2.4162E-3	2.3585E-3	2.3111E-3	313.488	1023.055	4615.046	51.453	68.611	18.282	83.139	50.654	83.750	31.972	15.045
105000000	8.829	16.218	0.2184	1.4014	0.3573	2.2854	0.3487	0.2485	0.1803	0.2225	0.3699	0.1947	0.1819	0.2535	2.1744E-3	1.5032E-3	3.2396E-3	1.8081E-3	2.9835E-3	2.1622E-3	2.4147E-3	2.3873E-3	196.879	893.094	4303.173	51.057	65.570	17.784	81.533	48.005	84.920	30.691	14.917
106000000	8.130	16.759	0.2191	1.2548	0.4020	2.1960	0.3587	0.2358	0.1893	0.2162	0.3774	0.1957	0.1784	0.2484	2.2186E-3	1.4888E-3	3.0978E-3	1.8461E-3	2.9368E-3	2.3793E-3	2.3966E-3	2.0834E-3	81.875	939.448	4394.468	51.151	66.242	17.500	83.818	48.794	82.725	30.779	15.763
107000000	8.492	16.616	0.2192	1.2881	0.3950	2.2099	0.3527	0.2437	0.1804	0.2232	0.3784	0.1972	0.1806	0.2438	2.2346E-3	1.7225E-3	2.8302E-3	1.7569E-3	3.0782E-3	2.417E-3	2.4065E-3	2.2905E-3	203.471	945.640	4346.092	51.401	66.072	18.026	84.222	49.970	83.557	30.977	15.088
108000000	7.281	16.332	0.2216	1.2558	0.4097	2.1806	0.3494	0.2446	0.1880	0.2180	0.3744	0.1966	0.1828	0.2462	2.2126E-3	1.6134E-3	3.0301E-3	1.8583E-3	3.1865E-3	2.4651E-3	2.5511E-3	2.7552E-3	28.667	964.104	4416.202	52.367	66.808	17.289	81.796	48.998	83.093	31.471	14.707
109000000	8.128	16.178	0.2332	1.1596	0.4139	2.1721	0.3568	0.2415	0.1794	0.2222	0.3785	0.1917	0.1841	0.2457	2.1409E-3	1.5537E-3	3.1536E-3	1.7652E-3	2.8833E-3	2.3815E-3	2.3367E-3	2.479E-3	64.587	1028.941	4555.531	52.108	65.244	17.886	83.498	47.540	83.713	31.102	13.994
110000000	7.912	16.274	0.2166	1.3224	0.3807	2.2386	0.3554	0.2442	0.1820	0.2185	0.3800	0.1951	0.1801	0.2448	2.2307E-3	1.6419E-3	3.0963E-3	1.9288E-3	3.1236E-3	2.4126E-3	2.4157E-3	2.1656E-3	37.566	952.727	4370.540	51.513	67.333	17.462	82.945	49.548	82.805	31.536	15.496
111000000	7.945	16.226	0.2160	1.1784	0.3860	2.2280	0.3418	0.2435	0.1875	0.2272	0.3712	0.2012	0.1801	0.2475	2.2221E-3	1.3769E-3	3.0229E-3	1.6579E-3	3.0709E-3	2.5477E-3	2.5806E-3	2.4536E-3	242.510	912.432	4263.673	50.122	68.803	18.656	83.925	49.749	82.666	30.548	14.930
112000000	8.670	17.178	0.2298	1.2832	0.3963	2.2074	0.3388	0.2524	0.1940	0.2148	0.3723	0.1887	0.1846	0.2544	2.0855E-3	1.4778E-3	2.6512E-3	1.7705E-3	2.9502E-3	2.3938E-3	2.8166E-3	2.4491E-3	11.743	909.490	4319.967	51.772	65.806	17.513	83.054	49.950	83.338	30.543	14.224
113000000	8.387	17.039	0.2154	1.1945	0.3993	2.2015	0.3406	0.2471	0.1919	0.2203	0.3772	0.1903	0.1818	0.2506	2.2739E-3	1.5033E-3	2.7354E-3	1.8236E-3	3.105E-3	2.6173E-3	2.3647E-3	2.24E-3	99.231	913.894	4305.463	52.360	67.266	18.213	82.235	48.969	83.029	31.496	15.102
114000000	8.850	16.527	0.2301	1.3394	0.4091	2.1819	0.3607	0.2435	0.1774	0.2184	0.3754	0.1994	0.1818	0.2434	2.2756E-3	1.2262E-3	3.0307E-3	1.8376E-3	3.0646E-3	2.3024E-3	2.3971E-3	2.4685E-3	68.074	953.420	4399.689	52.048	67.700	17.708	83.265	49.239	83.632	31.172	14.748
115000000	7.947	17.539	0.2211	1.1347	0.4104	2.1791	0.3595	0.2266	0.1876	0.2263	0.3884	0.1940	0.1756	0.2420	2.1505E-3	1.4527E-3	3.5619E-3	1.8241E-3	2.8982E-3	2.3624E-3	2.1449E-3	2.2523E-3	32.765	1023.742	4541.227	51.103	66.006	17.397	82.058	48.995	83.159	32.164	14.981
116000000	8.791	17.276	0.2348	1.2891	0.3808	2.2384	0.3393	0.2491	0.1947	0.2168	0.3829	0.1931	0.1848	0.2392	2.2418E-3	1.5592E-3	2.495E-3	1.8346E-3	3.1747E-3	2.4066E-3	2.4633E-3	2.8571E-3	123.795	849.015	4176.542	50.615	66.652	18.807	83.873	49.720	84.239	31.212	13.987
117000000	8.723	16.098	0.2313	1.2449	0.4034	2.1932	0.3290	0.2457	0.1904	0.2349	0.3708	0.1911	0.1761	0.2620	2.3074E-3	1.683E-3	2.9517E-3	1.7612E-3	3.0762E-3	2.5386E-3	2.7332E-3	3.1933E-3	20.177	815.137	4096.692	51.474	65.863	18.097	83.535	51.254	83.825	30.682	14.274
118000000	8.025	17.813	0.2394	1.2161	0.3598	2.2805	0.3538	0.2407	0.1795	0.2261	0.3743	0.1977	0.1772	0.2508	2.1174E-3	1.5625E-3	3.0931E-3	1.834E-3	3.0066E-3	2.2988E-3	2.2691E-3	2.6462E-3	51.628	863.055	4229.744	50.746	64.590	17.371	82.276	50.754	83.979	31.233	14.372
119000000	7.250	16.360	0.2325	1.2140	0.3971	2.2057	0.3563	0.2485	0.1773	0.2179	0.3754	0.1996	0.1791	0.2459	2.1781E-3	1.4832E-3	3.0045E-3	1.8781E-3	3.2448E-3	2.638E-3	2.445E-3	2.481E-3	15.505	906.023	4277.204	53.379	67.589	17.710	84.382	47.546	83.090	31.021	15.022
120000000	8.569	16.561	0.2217	1.1277	0.4090	2.1821	0.3352	0.2632	0.1867	0.2148	0.3841	0.1976	0.1764	0.2418	2.0304E-3	1.3799E-3	3.2143E-3	1.8041E-3	2.8818E-3	2.4928E-3	2.1043E-3	2.5298E-3	18.385	1077.122	4687.208	52.220	69.607	17.653	82.633	49.050	84.063	31.524	14.238
121000000	7.913	17.184	0.2221	1.1910	0.4052	2.1896	0.3492	0.2401	0.1941	0.2166	0.3797	0.1913	0.1789	0.2501	2.0946E-3	1.6561E-3	2.8054E-3	1.8349E-3	3.0555E-3	2.3868E-3	2.3069E-3	2.278E-3	87.701	908.854	4316.028	51.030	66.084	18.038	81.323	48.417	83.704	30.913	14.828
122000000	8.094	16.712	0.2277	1.2465	0.3655	2.2689	0.3588	0.2432	0.1786	0.2194	0.3752	0.1931	0.1898	0.2419	2.1666E-3	1.5161E-3	2.9454E-3	1.7126E-3	3.1088E-3	2.3273E-3	2.2754E-3	2.2092E-3	77.768	1132.634	4733.978	52.079	68.658	18.052	83.258	45.006	82.964	31.866	14.913
123000000	8.034	17.204	0.2361	1.1456	0.3889	2.2221	0.3687	0.2393	0.1696	0.2224	0.3780	0.1934	0.1774	0.2511	2.1029E-3	1.5884E-3	2.711E-3	1.7931E-3	3.2561E-3	2.4414E-3	2.5694E-3	2.5987E-3	30.521	839.605	4185.528	50.791	67.435	17.344	81.858	49.112	83.896	30.988	14.242
124000000	8.767	16.644	0.2437	1.2002	0.4097	2.1806	0.3526	0.2483	0.1915	0.2076	0.3795	0.1975	0.1833	0.2397	2.2323E-3	1.5655E-3	2.889E-3	1.7952E-3	3.0819E-3	2.5326E-3	2.4411E-3	2.4344E-3	152.364	908.984	4294.980	50.995	66.561	17.997	83.135	48.339	83.271	31.057	14.940
125000000	8.350	16.324	0.2466	1.1774	0.3871	2.2258	0.3504	0.2431	0.1817	0.2248	0.3769	0.1963	0.1829	0.2439	2.257E-3	1.5185E-3	4.2123E-3	1.9013E-3	2.9852E-3	2.4002E-3	2.4316E-3	2.5965E-3	45.895	889.454	4259.980	52.632	67.742	17.797	81.156	50.441	83.038	31.068	14.152
126000000	8.764	17.355	0.2134	1.2307	0.4092	2.1815	0.3535	0.2539	0.1858	0.2068	0.3715	0.1937	0.1772	0.2576	2.1849E-3	1.4969E-3	3.4508E-3	1.8356E-3	3.1654E-3	2.2213E-3	2.4593E-3	2.6511E-3	83.348	863.800	4219.184	50.579	65.962	17.584	83.012	49.156	84.659	31.252	14.227
127000000	7.905	15.655	0.2358	1.2143	0.4424	2.1153	0.3486	0.2462	0.1905	0.2148	0.3729	0.1992	0.1820	0.2460	2.2202E-3	1.5489E-3	2.9778E-3	1.8984E-3	3.4815E-3	2.6866E-3	2.5052E-3	2.9517E-3	17.122	904.527	4317.805	51.382	64.365	18.037	82.236	47.788	84.145	31.545	14.558
128000000	7.554	17.315	0.2404	1.2370	0.4131	2.1739	0.3307	0.2323	0.2022	0.2348	0.3787	0.1944	0.1814	0.2455	2.2673E-3	1.7188E-3	3.1773E-3	1.8693E-3	2.9411E-3	2.7113E-3	2.4454E-3	2.3012E-3	254.751	788.609	4070.862	52.725	65.390	18.073	82.038	50.802	83.934	30.853	14.017
129000000	8.209	15.832	0.2339	1.2287	0.4152	2.1696	0.3563	0.2489	0.1860	0.2089	0.3795	0.1925	0.1820	0.2460	2.1704E-3	1.5596E-3	2.6685E-3	1.8097E-3	2.9702E-3	2.6236E-3	2.2742E-3	2.5383E-3	26.495	868.522	4243.038	51.607	65.409	17.892	83.217	50.805	83.304	30.940	14.505
130000000	7.932	16.324	0.2213	1.1433	0.4015	2.1970	0.3416	0.2596	0.1935	0.2053	0.3769	0.1959	0.1744	0.2528	2.0934E-3	1.4908E-3	2.7087E-3	1.7957E-3	2.983E-3	2.4278E-3	2.3826E-3	2.5527E-3	19.440	837.903	4213.204	51.860	68.372	17.355	82.332	50.658	82.925	31.758	14.106
131000000	8.231	16.320	0.2222	1.2536	0.3946	2.2108	0.3497	0.2522	0.1860	0.2121	0.3790	0.1985	0.1820	0.2405	2.1469E-3	1.499E-3	2.6855E-3	1.7797E-3	3.032E-3	2.5671E-3	2.4675E-3	2.8019E-3	84.471	906.636	4275.124	52.290	64.663	18.659	83.356	49.725	83.195	31.658	14.512
132000000	9.428	17.531	0.2072	1.2777	0.4135	2.1729	0.3481	0.2447	0.1915	0.2157	0.3820	0.1932	0.1861	0.2386	2.1098E-3	1.4347E-3	2.6676E-3	1.7526E-3	3.1232E-3	2.5919E-3	2.1857E-3	2.2402E-3	720.177	1039.803	4610.384	50.952	66.431	17.657	83.027	50.270	82.947	31.755	14.326
133000000	8.505	16.609	0.2201	1.2221	0.3924	2.2152	0.3597	0.2360	0.1853	0.2190	0.3658	0.2010	0.1779	0.2552	2.2612E-3	1.5003E-3	3.1479E-3	1.8591E-3	3.1799E-3	2.6252E-3	2.5786E-3	2.0289E-3	58.704	970.982	4404.013	51.333	68.995	17.815	83.130	49.097	83.311	30.962	15.413
134000000	7.928	16.607	0.2181	1.3215	0.3937	2.2126	0.3687	0.2473	0.1848	0.1992	0.3775	0.1942	0.1801	0.2482	2.0786E-3	1.4446E-3	2.7101E-3	1.8364E-3	3.1045E-3	2.3974E-3	2.5332E-3	2.6448E-3	138.212	991.274	4568.925	51.940	67.202	18.151	82.053	48.366	83.262	31.534	14.436
135000000	8.053	16.547	0.2210	1.3463	0.3830	2.2341	0.3364	0.2536	0.1929	0.2171	0.3774	0.1982	0.1798	0.2446	2.1513E-3	1.6451E-3	2.9757E-3	1.8779E-3	2.7579E-3	2.7972E-3	2.2635E-3	2.2391E-3	197.537	1045.062	4575.909	50.364	63.218	17.937	83.469	47.600	83.760	32.263	14.965
136000000	8.337	16.672	0.2244	1.2533	0.4087	2.1825	0.3548	0.2601	0.1769	0.2082	0.3680	0.2013	0.1826	0.2481	2.1913E-3	1.7299E-3	2.8332E-3	1.857E-3	2.8579E-3	2.6408E-3	2.4125E-3	2.7614E-3	55.555	1042.545	4589.044	50.279	67.729	17.761	81.318	48.251	83.377	31.411	14.452
137000000	8.423	16.164	0.2323	1.2060	0.3896	2.2207	0.3423	0.2518	0.1878	0.2181	0.3739	0.1917	0.1848	0.2496	2.2002E-3	1.6065E-3	2.9285E-3	1.7766E-3	3.4067E-3	2.5513E-3	2.5143E-3	2.6494E-3	16.153	951.931	4380.897	51.954	65.240	17.666	82.744	47.153	83.108	31.825	13.990
138000000	7.916	16.397	0.2170	1.2787	0.4023	2.1954	0.3528	0.2519	0.1905	0.2048	0.3879	0.1972	0.1816	0.2334	2.2425E-3	1.5797E-3	3.0786E-3	1.8075E-3	3.3179E-3	2.4481E-3	2.4809E-3	2.5448E-3	220.281	1138.760	4779.682	50.892	65.938	18.271	82.967	48.213	83.189	30.961	14.662
139000000	8.773	16.314	0.2223	1.2135	0.3925	2.2151	0.3565	0.2504	0.1797	0.2134	0.3829	0.2000	0.1801	0.2370	2.1895E-3	1.4359E-3	3.3993E-3	1.8567E-3	2.8868E-3	2.4231E-3	2.3606E-3	2.8098E-3	132.175	867.368	4254.205	51.980	66.341	18.492	81.817	50.288	83.069	31.700	13.819
140000000	7.871	17.326	0.2046	1.3006	0.3998	2.2004	0.3590	0.2316	0.1826	0.2267	0.3680	0.1969	0.1809	0.2542	2.3545E-3	1.6757E-3	3.0604E-3	1.8698E-3	3.1014E-3	2.4953E-3	2.5209E-3	2.5066E-3	178.299	850.921	4173.510	51.634	64.479	17.291	82.472	50.787	83.634	31.116	14.931
141000000	8.085	16.893	0.2222	1.0963	0.4060	2.1880	0.3474	0.2421	0.1867	0.2238	0.3760	0.2011	0.1790	0.2439	2.157E-3	1.3784E-3	3.6271E-3	1.8868E-3	3.1036E-3	2.4481E-3	2.237E-3	2.5624E-3	100.093	984.041	4441.377	50.867	67.797	17.117	81.746	48.248	84.331	32.073	14.701
142000000	7.963	15.805	0.2252	1.1038	0.4059	2.1882	0.3483	0.2483	0.1945	0.2089	0.3768	0.1950	0.1827	0.2456	2.1223E-3	1.4392E-3	3.267E-3	1.826E-3	2.9585E-3	2.4743E-3	2.4785E-3	2.3759E-3	332.672	834.048	4125.239	51.994	66.297	17.846	81.746	48.418	82.749	31.011	14.823
143000000	8.347	15.795	0.2305	1.1099	0.4092	2.1817	0.3494	0.2434	0.1789	0.2283	0.3812	0.1975	0.1806	0.2408	2.147E-3	1.4919E-3	2.8226E-3	1.8474E-3	3.0292E-3	2.4339E-3	2.286E-3	2.6112E-3	104.969	1123.967	4703.243	51.675	66.500	17.798	81.906	48.394	83.648	31.332	14.243
144000000	7.670	16.247	0.2133	1.3006	0.4205	2.1589	0.3550	0.2333	0.1953	0.2163	0.3723	0.1946	0.1793	0.2537	2.195E-3	1.4615E-3	3.1292E-3	1.7083E-3	2.9795E-3	2.1794E-3	2.291E-3	2.4426E-3	94.157	923.754	4346.314	50.621	68.439	17.843	82.991	50.942	83.255	31.815	15.433
145000000	7.690	16.167	0.2334	1.2728	0.3635	2.2731	0.3596	0.2471	0.1819	0.2114	0.3814	0.1978	0.1833	0.2374	2.234E-3	1.7155E-3	2.7935E-3	1.9005E-3	3.1262E-3	2.6759E-3	2.4608E-3	2.3195E-3	46.708	959.227	4394.664	50.319	66.154	17.530	82.611	50.725	83.113	31.913	14.487
146000000	8.131	17.256	0.2198	1.4159	0.3556	2.2889	0.3559	0.2418	0.1860	0.2163	0.3692	0.1940	0.1861	0.2508	2.1784E-3	1.4867E-3	2.9404E-3	1.8216E-3	3.4377E-3	2.4968E-3	2.7181E-3	2.7438E-3	45.212	1059.127	4621.274	52.462	68.552	18.260	82.136	49.501	84.538	30.724	14.348
147000000	8.309	17.511	0.2417	1.2240	0.3956	2.2088	0.3511	0.2463	0.1893	0.2132	0.3780	0.1934	0.1805	0.2482	2.0632E-3	1.426E-3	2.8736E-3	1.7411E-3	3.2792E-3	2.443E-3	2.3821E-3	2.5931E-3	45.785	829.892	4165.831	52.086	66.814	18.246	82.099	48.758	83.636	31.988	14.269
148000000	8.213	16.201	0.2306	1.1653	0.3923	2.2154	0.3468	0.2468	0.1876	0.2187	0.3770	0.1938	0.1765	0.2527	2.1581E-3	1.4395E-3	2.9137E-3	1.8581E-3	3.2023E-3	2.2929E-3	2.3765E-3	2.5659E-3	238.598	1231.620	4955.355	51.719	65.749	18.045	83.759	48.726	82.646	30.691	14.401
149000000	7.835	17.590	0.2299	1.2004	0.4156	2.1687	0.3480	0.2384	0.1912	0.2223	0.3750	0.1955	0.1820	0.2476	2.1325E-3	1.6296E-3	2.6642E-3	1.8343E-3	3.0916E-3	2.4448E-3	2.3434E-3	2.5458E-3	25.611	968.694	4471.365	51.668	65.385	18.271	83.275	48.373	83.204	32.125	14.066
