state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	avian.rate	equine.rate	galliform1.rate	human1.rate	shorebird1.rate	swine1.rate	swine2.rate	swine3.rate	skygrid.precision	rootHeight	treeLength	tmrca(equine1)	tmrca(equine2)	tmrca(galliform1)	tmrca(human1)	tmrca(shorebird1)	tmrca(swine1)	tmrca(swine2)	tmrca(swine3)
177000000	7.922	17.097	0.2113	1.2366	0.3999	2.2002	0.3442	0.2434	0.1940	0.2184	0.3753	0.1966	0.1793	0.2488	2.1123E-3	1.4208E-3	3.0619E-3	1.8455E-3	3.4421E-3	2.5861E-3	2.4477E-3	2.5E-3	355.724	1021.559	4555.857	53.149	67.713	18.352	85.011	47.201	82.698	30.942	14.842
178000000	7.838	15.190	0.2182	1.2231	0.3993	2.2015	0.3530	0.2498	0.1799	0.2173	0.3721	0.1968	0.1817	0.2493	2.1095E-3	1.4101E-3	3.2677E-3	1.6322E-3	3.0968E-3	2.4171E-3	2.4928E-3	2.4195E-3	43.913	882.425	4256.179	51.441	68.237	17.893	82.419	48.053	83.005	31.109	14.247
179000000	8.626	15.865	0.2132	1.2554	0.3945	2.2111	0.3520	0.2482	0.1842	0.2156	0.3778	0.1984	0.1791	0.2447	2.1276E-3	1.602E-3	3.1908E-3	1.8861E-3	2.9916E-3	2.5002E-3	2.6306E-3	2.6812E-3	17.573	1046.069	4612.264	52.224	66.282	17.742	83.482	49.931	82.204	30.933	14.733
180000000	7.842	15.452	0.2109	1.2462	0.4046	2.1908	0.3664	0.2423	0.1885	0.2028	0.3805	0.1964	0.1833	0.2398	2.1469E-3	1.7157E-3	3.7918E-3	1.9294E-3	3.2275E-3	2.6649E-3	2.3129E-3	2.5533E-3	54.020	1044.810	4608.609	50.001	66.364	17.645	82.421	49.116	83.406	31.188	14.646
181000000	9.562	16.687	0.2325	1.2728	0.3815	2.2369	0.3415	0.2411	0.2016	0.2158	0.3777	0.1869	0.1829	0.2526	2.1479E-3	1.4681E-3	2.8585E-3	1.777E-3	2.9955E-3	2.3919E-3	2.5125E-3	2.6719E-3	122.235	924.369	4362.068	51.094	68.047	18.494	82.747	50.280	82.571	32.005	13.941
182000000	8.336	16.351	0.2216	1.1926	0.3964	2.2071	0.3554	0.2473	0.1875	0.2098	0.3757	0.1948	0.1788	0.2508	2.1913E-3	1.5355E-3	2.62E-3	1.8563E-3	3.2569E-3	2.6036E-3	1.9945E-3	2.9498E-3	162.030	882.801	4213.508	51.196	65.407	17.680	81.874	49.792	83.173	32.545	14.297
183000000	9.118	15.910	0.2277	1.2276	0.4250	2.1500	0.3403	0.2393	0.1970	0.2234	0.3798	0.1939	0.1837	0.2426	2.1673E-3	1.5768E-3	3.1826E-3	1.7693E-3	2.8603E-3	2.2441E-3	2.4009E-3	2.2464E-3	32.690	908.877	4304.578	50.173	67.413	18.003	81.671	49.425	83.514	31.325	15.436
184000000	8.246	16.723	0.2292	1.2457	0.4066	2.1867	0.3609	0.2377	0.1795	0.2219	0.3822	0.1905	0.1800	0.2474	2.1723E-3	1.7256E-3	2.7902E-3	1.83E-3	3.3643E-3	2.7425E-3	1.9997E-3	2.5477E-3	117.273	787.198	4096.160	51.121	68.489	18.230	82.904	47.831	82.912	32.574	14.888
185000000	7.937	16.575	0.2436	1.3214	0.3960	2.2081	0.3453	0.2521	0.1983	0.2043	0.3706	0.1971	0.1788	0.2534	2.2079E-3	1.5606E-3	3.2403E-3	1.8099E-3	3.2327E-3	2.4764E-3	2.9069E-3	2.6607E-3	57.246	878.250	4251.769	53.012	68.069	17.748	83.867	49.440	83.684	30.897	13.989
186000000	9.053	15.935	0.2123	1.2273	0.4007	2.1986	0.3610	0.2510	0.1823	0.2056	0.3844	0.1914	0.1838	0.2404	2.2527E-3	1.5064E-3	3.129E-3	1.792E-3	3.08E-3	2.4178E-3	2.6693E-3	2.2152E-3	498.009	964.588	4379.210	51.037	67.486	17.815	83.872	48.498	83.098	30.720	14.733
187000000	8.411	16.347	0.2301	1.1764	0.3861	2.2278	0.3426	0.2527	0.1852	0.2195	0.3798	0.1979	0.1808	0.2415	2.2437E-3	1.3291E-3	3.0777E-3	1.8779E-3	3.1878E-3	2.4813E-3	2.4657E-3	2.3517E-3	39.822	815.151	4042.367	52.737	65.570	18.648	83.149	49.919	83.945	30.923	14.813
188000000	8.381	16.671	0.2146	1.1791	0.4000	2.2000	0.3538	0.2399	0.1904	0.2158	0.3726	0.1930	0.1885	0.2459	2.1863E-3	1.6883E-3	2.6497E-3	1.8121E-3	2.9209E-3	2.6684E-3	2.353E-3	2.5341E-3	57.503	958.559	4376.255	51.088	63.887	17.641	82.013	51.243	82.781	32.175	13.645
189000000	8.958	17.103	0.2186	1.2412	0.4138	2.1724	0.3361	0.2490	0.1754	0.2395	0.3749	0.1947	0.1874	0.2430	2.1516E-3	1.607E-3	2.233E-3	1.7654E-3	3.2258E-3	2.2474E-3	2.2867E-3	2.3975E-3	33.537	1044.124	4556.047	51.614	67.722	18.349	82.890	48.935	84.057	32.595	14.189
190000000	7.670	16.038	0.2055	1.2261	0.4102	2.1796	0.3353	0.2481	0.1958	0.2207	0.3741	0.1979	0.1843	0.2437	2.1194E-3	1.5403E-3	3.4035E-3	1.8075E-3	3.0515E-3	2.3755E-3	2.3305E-3	2.3981E-3	63.943	884.527	4232.182	51.321	64.734	18.015	81.763	46.290	84.893	32.092	15.137
191000000	8.270	16.060	0.2183	1.2633	0.3919	2.2163	0.3634	0.2374	0.1874	0.2118	0.3810	0.1916	0.1791	0.2483	2.1328E-3	1.4072E-3	3.3133E-3	1.9328E-3	3.2506E-3	2.5594E-3	2.109E-3	2.3313E-3	11.084	962.125	4463.727	51.899	69.095	17.408	82.270	48.600	83.335	32.092	14.911
192000000	7.739	16.708	0.2052	1.2465	0.4035	2.1930	0.3624	0.2455	0.1865	0.2056	0.3755	0.1990	0.1783	0.2472	2.1738E-3	1.4193E-3	3.0236E-3	1.7976E-3	3.1331E-3	2.5311E-3	2.3582E-3	2.4336E-3	35.269	863.523	4183.773	52.521	67.941	17.732	82.652	47.608	83.345	31.125	14.520
193000000	8.037	16.002	0.2277	1.1938	0.4059	2.1882	0.3579	0.2478	0.1851	0.2092	0.3804	0.1991	0.1806	0.2398	2.0734E-3	1.2595E-3	2.7935E-3	1.5854E-3	2.8785E-3	2.4805E-3	2.269E-3	2.0718E-3	26.576	1008.104	4513.048	52.603	69.733	17.697	83.533	47.786	83.310	31.101	15.084
194000000	8.331	16.421	0.2087	1.1956	0.3909	2.2183	0.3364	0.2470	0.2058	0.2108	0.3711	0.2046	0.1789	0.2455	2.1386E-3	1.4993E-3	3.1551E-3	1.792E-3	2.9156E-3	2.4607E-3	2.2884E-3	2.555E-3	73.777	1015.970	4547.890	51.907	67.073	17.714	82.674	48.604	84.112	31.693	14.346
195000000	7.420	16.378	0.2313	1.2230	0.4120	2.1759	0.3457	0.2449	0.1889	0.2205	0.3810	0.1912	0.1859	0.2418	2.2724E-3	1.5585E-3	3.1911E-3	1.8917E-3	3.3227E-3	2.4723E-3	2.274E-3	2.6493E-3	83.746	784.053	4034.932	51.804	65.838	18.354	83.507	47.944	83.119	31.315	13.987
196000000	8.388	16.724	0.2105	1.3168	0.3976	2.2048	0.3613	0.2486	0.1823	0.2078	0.3740	0.1975	0.1819	0.2467	2.2645E-3	1.576E-3	3.1637E-3	1.8759E-3	3.0212E-3	2.609E-3	2.2868E-3	2.6519E-3	62.561	947.905	4397.621	51.539	63.845	17.889	82.885	51.673	83.081	32.105	14.080
197000000	8.510	17.335	0.2122	1.2838	0.3789	2.2422	0.3371	0.2500	0.1976	0.2152	0.3747	0.1908	0.1899	0.2446	2.1198E-3	1.4611E-3	2.8011E-3	1.7734E-3	3.3347E-3	2.4081E-3	2.6074E-3	2.8113E-3	224.160	1088.724	4644.994	51.287	67.289	17.958	83.409	49.274	84.296	31.354	13.299
198000000	8.658	16.685	0.2117	1.2169	0.4058	2.1884	0.3473	0.2341	0.1864	0.2322	0.3776	0.1951	0.1829	0.2444	2.2022E-3	1.671E-3	2.9595E-3	1.8025E-3	2.9511E-3	2.4925E-3	2.2961E-3	2.9471E-3	43.737	936.945	4399.185	50.546	66.991	17.366	82.133	49.869	83.512	31.431	13.590
199000000	8.659	16.595	0.2167	1.3273	0.3950	2.2099	0.3502	0.2516	0.1845	0.2137	0.3678	0.1949	0.1836	0.2537	2.1255E-3	1.4322E-3	2.6114E-3	1.8253E-3	2.7768E-3	2.4234E-3	2.4382E-3	2.5979E-3	92.406	909.374	4330.267	53.228	67.286	18.245	82.217	48.936	84.288	31.300	14.194
200000000	8.208	16.695	0.2412	1.2555	0.3854	2.2292	0.3388	0.2525	0.1796	0.2292	0.3798	0.1945	0.1857	0.2400	2.1773E-3	1.487E-3	3.1972E-3	1.6924E-3	3.0422E-3	2.386E-3	2.4691E-3	2.4165E-3	31.310	947.154	4383.624	51.875	68.373	17.934	83.165	49.779	83.886	30.809	14.810
201000000	7.713	16.009	0.2271	1.2498	0.3833	2.2334	0.3648	0.2558	0.1807	0.1987	0.3752	0.2079	0.1773	0.2396	2.2204E-3	1.5918E-3	3.4083E-3	1.7618E-3	3.1142E-3	2.453E-3	2.0232E-3	2.4887E-3	41.186	983.563	4411.706	51.670	67.918	17.437	83.364	48.918	83.769	30.962	13.692
202000000	8.424	16.530	0.2240	1.2358	0.3895	2.2209	0.3646	0.2373	0.1796	0.2184	0.3720	0.1956	0.1789	0.2535	2.1441E-3	1.4111E-3	3.4482E-3	1.8667E-3	3.0032E-3	2.5067E-3	2.3645E-3	2.8343E-3	32.098	842.318	4208.447	52.832	63.914	17.720	81.762	48.155	82.674	30.899	13.692
203000000	8.100	15.905	0.2096	1.2252	0.3944	2.2113	0.3426	0.2554	0.1901	0.2120	0.3787	0.1930	0.1827	0.2456	2.1088E-3	1.6759E-3	2.9313E-3	1.7599E-3	2.8865E-3	2.5835E-3	2.3975E-3	2.5829E-3	183.906	1085.425	4668.342	50.781	64.710	17.483	82.265	49.519	83.738	31.597	14.456
204000000	8.819	16.369	0.2360	1.2463	0.3804	2.2391	0.3531	0.2507	0.1732	0.2230	0.3784	0.1875	0.1839	0.2502	2.1384E-3	1.631E-3	2.9223E-3	1.8263E-3	3.1817E-3	2.5131E-3	2.5822E-3	2.7009E-3	53.712	818.059	4148.425	51.036	68.088	17.974	83.191	47.494	83.181	30.965	14.083
205000000	8.162	16.906	0.2413	1.2738	0.4106	2.1788	0.3491	0.2445	0.1777	0.2286	0.3649	0.1927	0.1925	0.2500	2.1596E-3	1.5386E-3	3.4315E-3	1.7515E-3	3.0676E-3	2.4206E-3	2.2701E-3	2.9962E-3	28.090	818.379	4108.462	51.296	64.249	17.340	82.410	49.547	83.973	31.075	14.296
206000000	8.672	15.666	0.2210	1.2633	0.3927	2.2146	0.3461	0.2503	0.1799	0.2237	0.3781	0.2008	0.1863	0.2348	2.2371E-3	1.5394E-3	3.1431E-3	1.7648E-3	3.3087E-3	2.5836E-3	2.4245E-3	2.8401E-3	137.826	768.495	3961.594	51.440	67.704	17.590	83.904	48.442	84.232	31.118	15.135
207000000	8.133	16.625	0.2252	1.2340	0.4123	2.1754	0.3652	0.2485	0.1758	0.2105	0.3714	0.1970	0.1791	0.2525	2.1331E-3	1.5416E-3	2.8561E-3	1.8152E-3	3.4376E-3	2.413E-3	2.3781E-3	2.0016E-3	50.323	869.448	4272.410	51.747	62.489	17.951	82.582	46.921	84.061	31.670	16.467
208000000	8.063	16.006	0.2017	1.1514	0.3908	2.2184	0.3478	0.2552	0.1884	0.2086	0.3809	0.1883	0.1785	0.2523	2.0966E-3	1.4923E-3	2.3847E-3	1.6603E-3	3.2029E-3	2.4162E-3	2.482E-3	2.5756E-3	240.242	912.350	4322.630	52.456	66.013	17.658	83.994	48.984	83.095	31.084	14.072
209000000	8.433	16.446	0.2205	1.2171	0.4055	2.1891	0.3463	0.2362	0.1948	0.2227	0.3810	0.1937	0.1859	0.2394	2.1522E-3	1.679E-3	2.2835E-3	1.8533E-3	3.0221E-3	2.6957E-3	2.0333E-3	2.5565E-3	33.822	944.666	4421.113	51.044	65.357	18.717	81.218	49.453	83.397	31.374	14.582
210000000	8.148	16.617	0.2119	1.1897	0.3934	2.2131	0.3354	0.2553	0.2003	0.2091	0.3827	0.1927	0.1792	0.2454	2.2096E-3	1.7093E-3	2.9569E-3	1.9971E-3	3.1689E-3	2.3925E-3	2.7429E-3	2.3489E-3	37.788	1169.806	4783.249	50.771	63.776	18.129	82.823	48.737	83.974	30.763	15.057
211000000	8.154	17.096	0.2252	1.2491	0.3951	2.2097	0.3504	0.2519	0.1818	0.2159	0.3745	0.2011	0.1781	0.2462	2.2216E-3	1.4596E-3	3.3643E-3	1.8226E-3	3.3065E-3	2.505E-3	2.4347E-3	2.7078E-3	18.120	800.438	4100.227	51.490	68.142	17.454	82.498	48.733	83.096	31.271	14.028
212000000	8.996	16.451	0.2252	1.2055	0.3976	2.2048	0.3518	0.2525	0.1883	0.2075	0.3736	0.1937	0.1815	0.2512	2.185E-3	1.5105E-3	2.8071E-3	1.7379E-3	3.0471E-3	2.5982E-3	2.1399E-3	2.6425E-3	37.063	980.738	4438.287	51.874	68.533	17.596	82.767	49.860	84.390	31.243	14.225
213000000	7.648	16.140	0.2225	1.1672	0.4114	2.1773	0.3641	0.2351	0.1754	0.2254	0.3782	0.1952	0.1762	0.2505	2.0666E-3	1.444E-3	3.2504E-3	1.741E-3	2.7373E-3	2.4563E-3	2.6045E-3	2.5849E-3	61.829	799.082	4130.346	51.765	67.445	17.886	83.420	49.344	83.039	31.003	14.740
214000000	9.052	16.456	0.2129	1.2204	0.4003	2.1993	0.3360	0.2414	0.1968	0.2258	0.3729	0.1922	0.1832	0.2517	2.0921E-3	1.3365E-3	2.9929E-3	1.7463E-3	2.7916E-3	2.2957E-3	2.6065E-3	2.7084E-3	51.472	1123.806	4844.185	53.528	69.860	17.552	83.483	51.484	83.931	30.980	14.240
215000000	7.707	16.816	0.2211	1.2073	0.4064	2.1873	0.3415	0.2374	0.1997	0.2214	0.3770	0.2014	0.1786	0.2430	2.0939E-3	1.4041E-3	3.2724E-3	1.8486E-3	3.0363E-3	2.4822E-3	2.5777E-3	2.3739E-3	77.509	947.663	4415.690	53.394	69.242	17.508	81.776	49.692	83.951	31.101	15.494
216000000	7.940	16.610	0.2205	1.2158	0.4124	2.1753	0.3578	0.2413	0.1924	0.2086	0.3716	0.1974	0.1793	0.2517	2.0887E-3	1.4681E-3	3.6224E-3	1.7791E-3	3.0137E-3	2.2958E-3	2.5254E-3	2.5958E-3	37.897	982.046	4487.697	50.930	68.237	17.871	81.911	47.977	84.068	31.088	14.628
217000000	8.694	16.578	0.2231	1.1890	0.3882	2.2237	0.3578	0.2396	0.1929	0.2097	0.3733	0.1980	0.1839	0.2448	2.133E-3	1.4129E-3	3.0998E-3	1.8218E-3	3.0548E-3	2.4983E-3	1.7328E-3	2.6806E-3	29.638	935.737	4456.316	52.363	66.878	17.807	83.288	49.303	83.928	33.073	14.850
218000000	8.234	16.074	0.2281	1.2456	0.4020	2.1960	0.3488	0.2507	0.1836	0.2169	0.3795	0.1951	0.1763	0.2491	2.176E-3	1.3918E-3	3.1698E-3	1.7338E-3	2.9346E-3	2.3262E-3	2.4703E-3	2.3521E-3	55.166	775.503	4092.361	52.312	69.208	18.116	82.932	49.465	83.666	31.933	15.395
219000000	8.065	17.138	0.2274	1.1751	0.4012	2.1977	0.3628	0.2496	0.1760	0.2116	0.3853	0.1948	0.1797	0.2402	2.1194E-3	1.5501E-3	2.8457E-3	1.7605E-3	2.782E-3	2.3566E-3	2.1089E-3	2.3528E-3	36.260	911.021	4377.360	50.854	67.490	17.991	82.643	49.866	83.525	32.005	15.075
220000000	8.179	16.519	0.2092	1.3056	0.4090	2.1819	0.3423	0.2511	0.1799	0.2267	0.3693	0.1961	0.1795	0.2552	2.2404E-3	1.5428E-3	2.7945E-3	1.9387E-3	3.4157E-3	2.5486E-3	2.457E-3	2.4927E-3	39.051	939.666	4324.374	51.418	66.415	18.131	82.896	47.977	83.095	30.802	14.593
221000000	7.754	15.909	0.2186	1.2870	0.3904	2.2193	0.3312	0.2551	0.1895	0.2242	0.3665	0.1986	0.1834	0.2515	2.1582E-3	1.4105E-3	2.7714E-3	1.8448E-3	3.0264E-3	2.4981E-3	2.3269E-3	2.7496E-3	418.692	817.274	4105.804	51.090	69.222	17.637	82.985	48.507	82.902	31.061	14.384
222000000	8.153	16.677	0.2438	1.2628	0.4087	2.1825	0.3567	0.2409	0.1708	0.2316	0.3681	0.1972	0.1843	0.2504	2.155E-3	1.3259E-3	2.8547E-3	1.7175E-3	3.0534E-3	2.5006E-3	2.2025E-3	2.1186E-3	57.040	938.993	4407.992	53.103	68.337	17.723	82.641	48.919	83.331	31.391	14.748
223000000	8.406	15.941	0.2080	1.2042	0.4093	2.1815	0.3316	0.2628	0.1885	0.2171	0.3774	0.1961	0.1840	0.2425	2.2172E-3	1.531E-3	3.0258E-3	1.7991E-3	3.0649E-3	2.3607E-3	2.2916E-3	2.4601E-3	65.735	851.176	4135.173	52.466	66.077	17.572	82.843	48.728	83.850	31.124	14.363
224000000	7.934	17.170	0.2183	1.1515	0.4169	2.1662	0.3442	0.2591	0.1873	0.2094	0.3886	0.1862	0.1805	0.2447	2.0915E-3	1.4213E-3	3.2112E-3	1.7595E-3	2.7556E-3	2.1764E-3	2.4607E-3	2.4825E-3	90.362	986.937	4510.707	52.961	67.787	18.033	84.260	50.238	83.208	30.911	14.163
225000000	8.276	16.208	0.2232	1.1695	0.4055	2.1890	0.3603	0.2459	0.1743	0.2195	0.3728	0.2040	0.1744	0.2488	2.17E-3	1.5437E-3	2.3295E-3	1.8289E-3	2.7486E-3	2.2935E-3	2.1088E-3	2.2368E-3	77.788	1025.029	4547.565	51.297	67.634	17.986	83.392	49.162	83.595	31.869	14.944
226000000	8.004	17.467	0.2120	1.3358	0.4078	2.1844	0.3270	0.2518	0.1943	0.2268	0.3728	0.1960	0.1868	0.2444	2.2181E-3	1.5295E-3	2.9444E-3	1.8092E-3	3.2563E-3	2.4724E-3	2.1932E-3	2.4081E-3	25.461	955.586	4358.061	50.317	63.466	17.177	83.077	47.328	83.560	31.868	14.609
227000000	8.557	16.938	0.2200	1.2122	0.3872	2.2256	0.3607	0.2341	0.1933	0.2119	0.3784	0.1959	0.1772	0.2485	2.0978E-3	1.4482E-3	3.0307E-3	1.7213E-3	3.2532E-3	2.4523E-3	2.2717E-3	2.5242E-3	20.675	964.463	4429.082	52.437	66.222	17.798	83.333	49.333	84.063	31.712	15.394
228000000	8.696	15.686	0.2452	1.3107	0.3961	2.2079	0.3620	0.2435	0.1854	0.2091	0.3775	0.1913	0.1846	0.2467	2.0803E-3	1.4968E-3	3.0603E-3	1.9191E-3	3.1503E-3	2.4403E-3	2.5001E-3	2.4135E-3	103.547	895.092	4329.222	52.048	65.806	18.305	81.627	48.941	83.540	31.219	15.143
229000000	7.382	17.203	0.2303	1.2463	0.4144	2.1712	0.3506	0.2499	0.1876	0.2118	0.3755	0.1995	0.1798	0.2451	2.1743E-3	1.6371E-3	2.8684E-3	1.9153E-3	3.4639E-3	2.5557E-3	3.0253E-3	2.7184E-3	632.458	875.052	4261.935	50.294	65.343	18.155	82.956	48.392	83.637	31.202	14.446
230000000	8.539	17.243	0.2227	1.1294	0.4067	2.1865	0.3499	0.2482	0.1815	0.2204	0.3704	0.2019	0.1782	0.2495	2.1349E-3	1.4661E-3	2.8874E-3	1.7892E-3	2.9458E-3	2.3166E-3	2.2679E-3	2.4116E-3	1481.123	890.468	4270.165	52.582	68.172	18.052	83.680	48.648	83.114	31.278	15.224
231000000	7.496	16.727	0.2169	1.1608	0.4063	2.1875	0.3538	0.2398	0.1864	0.2200	0.3791	0.1932	0.1784	0.2493	2.0866E-3	1.5277E-3	2.9537E-3	1.6605E-3	2.985E-3	2.2638E-3	2.3676E-3	2.6489E-3	64.657	897.043	4278.384	51.085	67.855	17.662	83.074	46.042	83.885	30.878	14.718
232000000	8.245	16.273	0.2308	1.2170	0.3860	2.2280	0.3463	0.2474	0.1802	0.2261	0.3821	0.1872	0.1820	0.2488	2.157E-3	1.5069E-3	2.9888E-3	1.8591E-3	3.0316E-3	2.6268E-3	2.1991E-3	2.4953E-3	109.551	972.956	4457.719	52.302	67.091	17.936	82.573	49.719	83.738	31.065	14.788
233000000	7.475	16.031	0.2098	1.2486	0.4072	2.1856	0.3487	0.2543	0.1837	0.2134	0.3803	0.1928	0.1820	0.2449	2.1267E-3	1.5395E-3	3.0645E-3	1.7657E-3	2.8462E-3	2.5828E-3	1.9629E-3	2.6336E-3	151.762	889.271	4309.427	51.032	65.089	17.390	82.608	49.174	82.803	31.846	14.865
234000000	7.323	16.743	0.2320	1.2000	0.3831	2.2338	0.3635	0.2498	0.1791	0.2076	0.3711	0.1965	0.1907	0.2417	2.1286E-3	1.7552E-3	3.4832E-3	1.8359E-3	2.9691E-3	2.4155E-3	2.6735E-3	2.1303E-3	45.629	865.479	4219.690	51.191	64.507	18.040	82.561	49.597	83.757	30.748	15.148
235000000	7.941	15.852	0.2264	1.3320	0.3938	2.2124	0.3471	0.2368	0.1886	0.2274	0.3779	0.1978	0.1786	0.2456	2.2212E-3	1.4852E-3	3.0393E-3	1.9794E-3	3.1192E-3	2.3087E-3	2.358E-3	2.2464E-3	95.305	905.779	4287.163	51.594	68.519	17.749	81.544	48.879	84.718	31.842	14.465
236000000	8.275	16.301	0.2251	1.2370	0.3908	2.2184	0.3483	0.2468	0.1801	0.2248	0.3706	0.1999	0.1877	0.2419	2.097E-3	1.5859E-3	2.9574E-3	1.8463E-3	3.0223E-3	2.7067E-3	2.016E-3	2.4171E-3	135.409	1049.068	4632.289	51.245	66.010	17.799	82.676	48.861	83.275	31.789	14.412
237000000	8.249	16.519	0.2226	1.2256	0.3828	2.2344	0.3480	0.2561	0.1863	0.2095	0.3727	0.1991	0.1774	0.2507	2.1985E-3	1.4224E-3	2.9581E-3	1.8467E-3	2.9406E-3	2.4897E-3	2.6796E-3	2.0283E-3	82.459	851.637	4188.507	53.108	64.157	18.116	82.717	50.317	83.219	31.254	15.302
238000000	7.905	16.979	0.2219	1.3395	0.3984	2.2031	0.3504	0.2538	0.1847	0.2111	0.3755	0.2006	0.1799	0.2440	2.1812E-3	1.5679E-3	2.4862E-3	1.7162E-3	3.0423E-3	2.3991E-3	2.2539E-3	2.4511E-3	53.866	823.553	4135.084	52.520	66.288	18.258	84.517	48.080	84.552	32.126	15.782
239000000	8.355	16.738	0.2254	1.3183	0.3997	2.2006	0.3442	0.2458	0.1890	0.2211	0.3734	0.1955	0.1857	0.2453	2.3275E-3	1.6002E-3	2.8168E-3	1.8943E-3	3.1236E-3	2.3014E-3	2.3184E-3	2.5881E-3	62.466	801.389	4054.740	52.125	64.651	18.019	82.772	47.570	84.472	31.044	14.383
240000000	8.120	16.472	0.2026	1.1689	0.4179	2.1642	0.3608	0.2390	0.1821	0.2181	0.3742	0.1985	0.1860	0.2413	2.0631E-3	1.32E-3	2.5767E-3	1.7738E-3	3.2077E-3	2.4148E-3	2.289E-3	2.1738E-3	122.971	938.821	4374.242	52.800	67.591	18.292	82.312	48.659	83.073	30.948	15.540
241000000	8.292	17.215	0.2022	1.2288	0.3866	2.2269	0.3391	0.2650	0.1932	0.2028	0.3754	0.1932	0.1797	0.2517	2.0928E-3	1.3885E-3	3.3109E-3	1.8734E-3	3.1569E-3	2.3589E-3	2.3101E-3	2.4611E-3	54.861	918.247	4379.546	50.588	67.484	17.790	82.492	48.971	83.693	31.773	15.180
242000000	8.781	16.316	0.2192	1.3327	0.3856	2.2287	0.3329	0.2481	0.1924	0.2265	0.3720	0.2052	0.1778	0.2450	2.2103E-3	1.5781E-3	2.8592E-3	1.795E-3	3.1163E-3	2.6118E-3	2.7691E-3	2.5095E-3	130.173	960.885	4394.398	51.402	69.672	17.878	82.623	47.643	85.079	30.689	14.576
243000000	8.856	16.779	0.2173	1.3122	0.3931	2.2138	0.3607	0.2322	0.1774	0.2297	0.3784	0.1964	0.1809	0.2443	2.1976E-3	1.5365E-3	2.8697E-3	2.0094E-3	3.3508E-3	2.4686E-3	2.4436E-3	2.6725E-3	253.673	1123.091	4714.036	51.720	64.183	17.665	81.138	48.671	83.980	31.561	14.522
244000000	8.589	17.002	0.2279	1.3318	0.3970	2.2060	0.3481	0.2557	0.1800	0.2162	0.3793	0.1922	0.1859	0.2426	2.2195E-3	1.4375E-3	3.8602E-3	1.925E-3	3.3805E-3	2.5088E-3	2.4264E-3	2.6243E-3	11.517	1037.655	4589.374	51.983	67.674	17.666	82.137	48.654	83.533	31.908	15.402
245000000	7.861	16.239	0.2238	1.2253	0.4049	2.1901	0.3578	0.2301	0.1850	0.2271	0.3801	0.1985	0.1808	0.2407	2.2719E-3	1.298E-3	2.9951E-3	1.9044E-3	3.1449E-3	2.5724E-3	2.7539E-3	2.2309E-3	178.923	806.416	4115.504	51.764	68.376	17.449	81.925	49.479	82.803	31.011	16.265
246000000	8.717	16.102	0.2335	1.3777	0.3843	2.2314	0.3793	0.2411	0.1720	0.2077	0.3784	0.1979	0.1780	0.2457	2.1601E-3	1.4055E-3	2.6299E-3	1.7921E-3	2.9834E-3	2.2332E-3	2.613E-3	2.664E-3	315.454	907.364	4368.057	53.817	68.959	18.285	82.210	48.955	83.583	30.731	14.668
247000000	9.082	15.749	0.2495	1.1230	0.4092	2.1816	0.3487	0.2556	0.1807	0.2150	0.3660	0.1933	0.1845	0.2562	2.2052E-3	1.512E-3	2.6399E-3	1.851E-3	3.0855E-3	2.3647E-3	2.2789E-3	2.7176E-3	40.446	848.792	4160.764	52.502	63.772	18.202	81.850	47.700	84.216	31.191	14.542
248000000	8.657	16.205	0.2278	1.3078	0.4121	2.1758	0.3300	0.2509	0.1895	0.2296	0.3760	0.1990	0.1819	0.2431	2.2217E-3	1.5985E-3	2.8645E-3	1.9027E-3	3.3325E-3	2.5738E-3	2.4552E-3	2.7379E-3	40.755	892.007	4281.553	50.998	65.039	18.251	83.299	48.903	84.523	31.492	14.826
249000000	8.359	16.862	0.2286	1.1932	0.3991	2.2019	0.3439	0.2532	0.1857	0.2171	0.3663	0.1950	0.1841	0.2546	2.0871E-3	1.5468E-3	2.7172E-3	1.8741E-3	2.7792E-3	2.4638E-3	2.1858E-3	2.7519E-3	84.654	878.950	4231.942	50.706	62.086	17.932	81.407	48.728	83.000	32.526	14.296
250000000	7.952	16.627	0.2340	1.1653	0.4210	2.1581	0.3551	0.2421	0.1871	0.2156	0.3777	0.2020	0.1811	0.2392	2.0726E-3	1.4986E-3	2.9346E-3	1.7676E-3	3.1092E-3	2.4426E-3	2.1057E-3	2.1479E-3	286.120	880.752	4314.469	52.554	64.553	17.445	82.831	49.247	83.920	32.254	14.707
251000000	8.280	16.611	0.2216	1.1647	0.3956	2.2088	0.3445	0.2430	0.1945	0.2180	0.3659	0.2010	0.1828	0.2503	2.2906E-3	1.4531E-3	2.9007E-3	1.9763E-3	3.4223E-3	2.8364E-3	2.5368E-3	2.3802E-3	109.027	1051.189	4570.798	51.730	69.413	18.009	82.576	46.861	83.427	31.068	14.928
