state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	avian.rate	equine.rate	galliform1.rate	human1.rate	shorebird1.rate	swine1.rate	swine2.rate	swine3.rate	skygrid.precision	rootHeight	treeLength	tmrca(equine1)	tmrca(equine2)	tmrca(galliform1)	tmrca(human1)	tmrca(shorebird1)	tmrca(swine1)	tmrca(swine2)	tmrca(swine3)
75000000	8.606	16.078	0.2355	1.1912	0.4066	2.1869	0.3544	0.2363	0.1947	0.2146	0.3804	0.2011	0.1823	0.2362	2.1581E-3	1.4436E-3	2.7543E-3	1.7891E-3	3.337E-3	2.2844E-3	2.242E-3	2.4567E-3	157.635	954.270	4390.538	50.923	64.889	18.083	83.549	49.396	83.690	30.962	14.533
76000000	7.733	17.403	0.2178	1.0807	0.4395	2.1211	0.3432	0.2459	0.1864	0.2246	0.3913	0.1916	0.1812	0.2359	2.1732E-3	1.5684E-3	2.5484E-3	1.8386E-3	3.247E-3	2.7019E-3	2.0736E-3	2.5378E-3	21.539	872.795	4253.586	51.935	65.107	18.065	82.113	49.291	83.273	32.110	15.431
77000000	8.054	16.832	0.2205	1.3351	0.3852	2.2296	0.3479	0.2461	0.1871	0.2188	0.3652	0.1909	0.1873	0.2565	2.2008E-3	1.491E-3	3.5444E-3	1.7994E-3	3.1753E-3	2.5269E-3	2.3956E-3	2.3732E-3	80.815	975.163	4486.892	51.870	65.920	17.706	82.448	46.838	83.760	31.969	15.027
78000000	7.217	16.930	0.2312	1.2784	0.3776	2.2448	0.3515	0.2487	0.1878	0.2121	0.3743	0.1973	0.1794	0.2490	2.2454E-3	1.6833E-3	3.0474E-3	1.8658E-3	3.1854E-3	2.4981E-3	2.3264E-3	2.5353E-3	345.614	1073.728	4610.288	51.597	64.056	18.070	82.586	47.955	83.687	31.340	14.817
79000000	9.057	16.340	0.2116	1.2627	0.3989	2.2021	0.3546	0.2405	0.1823	0.2226	0.3720	0.1892	0.1793	0.2594	2.2881E-3	1.4848E-3	2.7109E-3	1.7893E-3	3.284E-3	2.3367E-3	2.4176E-3	2.5145E-3	22.594	1128.053	4697.738	50.666	65.243	17.935	84.271	48.814	83.520	32.169	14.462
80000000	7.838	16.329	0.2210	1.2790	0.4073	2.1854	0.3489	0.2464	0.1787	0.2260	0.3817	0.1969	0.1735	0.2480	2.1719E-3	1.7341E-3	2.9144E-3	1.982E-3	3.2006E-3	2.3451E-3	2.6371E-3	2.3349E-3	17.203	1033.274	4524.583	50.751	66.078	18.147	81.428	49.643	83.207	30.610	15.271
81000000	8.882	16.371	0.2217	1.1707	0.4157	2.1686	0.3622	0.2352	0.1842	0.2183	0.3805	0.1890	0.1801	0.2504	2.1343E-3	1.4556E-3	2.8105E-3	1.7692E-3	2.9772E-3	2.47E-3	2.2252E-3	2.6922E-3	134.044	875.094	4270.979	52.008	64.949	17.684	82.537	48.955	82.464	31.691	13.611
82000000	8.237	17.425	0.2174	1.2253	0.4210	2.1581	0.3424	0.2527	0.1857	0.2192	0.3680	0.2026	0.1804	0.2490	2.2553E-3	1.4407E-3	3.1805E-3	1.8948E-3	3.1896E-3	2.3615E-3	2.2768E-3	2.6715E-3	57.286	869.745	4162.953	51.830	68.000	17.608	81.832	48.025	83.625	31.815	14.617
83000000	7.991	16.719	0.2371	1.2628	0.4137	2.1725	0.3563	0.2462	0.1915	0.2060	0.3812	0.1937	0.1849	0.2402	2.1294E-3	1.4664E-3	3.1976E-3	1.8587E-3	2.9272E-3	2.4685E-3	2.896E-3	2.4279E-3	37.975	1004.050	4555.851	51.376	66.966	17.639	83.540	48.927	83.784	30.941	15.939
84000000	7.845	16.289	0.2296	1.3302	0.3999	2.2002	0.3596	0.2465	0.1762	0.2177	0.3762	0.1961	0.1838	0.2440	2.2244E-3	1.504E-3	2.959E-3	1.7992E-3	3.3176E-3	2.5339E-3	2.3274E-3	2.493E-3	66.974	898.071	4281.311	51.940	65.155	17.906	83.173	48.195	83.585	31.250	16.313
85000000	8.483	15.917	0.2386	1.1800	0.4116	2.1767	0.3522	0.2458	0.1924	0.2095	0.3797	0.1920	0.1836	0.2447	2.2267E-3	1.3985E-3	2.776E-3	1.8222E-3	3.2554E-3	2.4322E-3	2.5532E-3	2.0524E-3	153.148	837.916	4158.722	52.825	66.907	18.710	82.798	46.707	84.022	31.093	15.474
86000000	8.321	16.653	0.2318	1.2225	0.3620	2.2761	0.3627	0.2337	0.1949	0.2087	0.3670	0.2045	0.1796	0.2490	2.0567E-3	1.5541E-3	3.0034E-3	1.7612E-3	2.8062E-3	2.465E-3	2.0652E-3	2.0386E-3	32.113	944.843	4391.051	50.254	63.939	17.577	82.554	48.286	82.944	32.396	15.320
87000000	7.797	17.469	0.2385	1.0936	0.4180	2.1640	0.3510	0.2534	0.1807	0.2150	0.3827	0.1892	0.1858	0.2423	2.1526E-3	1.4874E-3	3.3255E-3	1.8216E-3	3.0748E-3	2.4656E-3	2.5983E-3	2.5687E-3	22.782	749.347	3946.938	50.499	67.016	17.642	82.690	49.221	82.893	30.804	14.328
88000000	7.734	16.686	0.2311	1.1971	0.3978	2.2045	0.3517	0.2389	0.1878	0.2216	0.3791	0.1942	0.1814	0.2453	2.1401E-3	1.4331E-3	2.8947E-3	1.7342E-3	2.8982E-3	2.523E-3	2.3987E-3	2.4629E-3	287.418	889.045	4261.346	51.201	65.161	18.192	84.281	49.952	83.256	32.179	14.494
89000000	7.834	16.751	0.2337	1.2943	0.3958	2.2085	0.3578	0.2409	0.1844	0.2169	0.3715	0.1950	0.1830	0.2506	2.1424E-3	1.5102E-3	3.0348E-3	1.819E-3	2.7415E-3	2.4511E-3	2.3738E-3	2.5108E-3	91.962	922.277	4379.919	50.254	64.010	18.153	83.444	49.488	83.625	31.440	14.638
90000000	8.108	16.613	0.2135	1.1875	0.4097	2.1806	0.3483	0.2577	0.1832	0.2109	0.3790	0.1893	0.1773	0.2544	2.0577E-3	1.4381E-3	2.5071E-3	1.7676E-3	3.0851E-3	2.2891E-3	2.4129E-3	2.246E-3	333.250	942.874	4401.975	50.512	68.058	17.929	83.663	50.167	83.265	31.077	15.087
91000000	8.637	16.868	0.2173	1.3393	0.4048	2.1903	0.3533	0.2381	0.1940	0.2146	0.3811	0.1886	0.1872	0.2432	2.3166E-3	1.6033E-3	3.7059E-3	1.7381E-3	3.3676E-3	2.5768E-3	2.5518E-3	2.8348E-3	18.647	962.662	4373.286	51.392	67.563	17.287	83.905	46.463	83.164	31.674	14.237
92000000	8.690	17.014	0.2381	1.2046	0.3994	2.2012	0.3488	0.2550	0.1824	0.2138	0.3752	0.1967	0.1861	0.2420	2.1454E-3	1.4346E-3	2.9085E-3	1.9423E-3	3.0618E-3	2.4737E-3	2.1843E-3	2.7198E-3	89.742	903.565	4295.787	51.441	70.905	17.612	81.683	49.390	83.701	31.037	13.857
93000000	8.155	17.553	0.2050	1.2319	0.4181	2.1639	0.3322	0.2461	0.1919	0.2298	0.3757	0.1939	0.1851	0.2453	2.1711E-3	1.4824E-3	2.7236E-3	1.766E-3	3.0107E-3	2.5754E-3	2.2465E-3	2.5585E-3	9.013	887.901	4235.412	53.011	68.981	17.574	82.341	50.063	83.589	31.187	15.265
94000000	8.651	16.645	0.2286	1.2390	0.4104	2.1792	0.3335	0.2620	0.1915	0.2130	0.3796	0.1921	0.1869	0.2414	2.2697E-3	1.729E-3	2.7404E-3	1.8555E-3	3.1621E-3	2.4204E-3	2.457E-3	2.3069E-3	69.388	1025.697	4510.911	50.111	64.097	17.918	83.925	49.608	83.355	32.155	15.127
95000000	8.234	15.821	0.2216	1.3257	0.4170	2.1661	0.3573	0.2506	0.1839	0.2083	0.3697	0.1899	0.1856	0.2548	2.243E-3	1.6558E-3	2.6665E-3	1.8363E-3	2.9117E-3	2.5327E-3	2.494E-3	1.8851E-3	176.528	819.619	4083.362	51.485	66.060	18.081	82.166	48.417	82.668	31.658	16.084
96000000	8.034	17.942	0.2265	1.1591	0.4059	2.1882	0.3591	0.2473	0.1720	0.2216	0.3765	0.1955	0.1801	0.2479	2.023E-3	1.4948E-3	2.4952E-3	1.9203E-3	3.2275E-3	2.4606E-3	2.5614E-3	2.3056E-3	61.796	934.684	4440.095	51.597	67.483	18.370	84.159	50.213	84.025	31.199	14.776
97000000	8.571	16.209	0.2221	1.3091	0.4125	2.1749	0.3514	0.2563	0.1897	0.2026	0.3783	0.1963	0.1826	0.2427	2.2461E-3	1.4866E-3	3.0623E-3	1.838E-3	3.2239E-3	2.4894E-3	2.8196E-3	3.1733E-3	31.109	830.709	4134.002	52.209	68.350	17.606	84.513	50.199	83.661	31.164	13.923
98000000	8.221	16.566	0.2140	1.2265	0.4211	2.1578	0.3473	0.2482	0.1941	0.2104	0.3848	0.1938	0.1766	0.2449	2.086E-3	1.4543E-3	2.9864E-3	1.7331E-3	3.1579E-3	2.5124E-3	2.2662E-3	2.3095E-3	50.292	914.359	4321.536	51.897	66.596	17.806	81.562	49.126	83.535	30.564	14.747
99000000	7.871	16.088	0.2331	1.2943	0.4057	2.1886	0.3618	0.2342	0.1822	0.2218	0.3869	0.1906	0.1802	0.2424	2.2501E-3	1.5965E-3	2.84E-3	1.9616E-3	3.2854E-3	2.5648E-3	2.6467E-3	2.3896E-3	70.460	1023.992	4509.982	51.790	65.108	18.846	81.372	49.942	83.461	31.438	15.601
100000000	8.271	15.840	0.2114	1.2246	0.4081	2.1839	0.3624	0.2357	0.1894	0.2125	0.3709	0.2013	0.1782	0.2496	2.1291E-3	1.4895E-3	3.1532E-3	1.8881E-3	2.9934E-3	2.4906E-3	2.3249E-3	2.6923E-3	67.808	975.250	4484.497	51.177	66.539	17.932	83.093	47.695	84.215	31.049	14.687
101000000	8.646	17.832	0.2177	1.2440	0.3903	2.2193	0.3572	0.2385	0.1937	0.2106	0.3687	0.1940	0.1862	0.2511	2.1552E-3	1.478E-3	3.208E-3	1.7453E-3	2.9067E-3	2.5232E-3	2.6144E-3	2.2413E-3	24.156	1093.651	4693.944	50.909	66.798	17.729	82.973	50.314	82.601	31.535	14.589
102000000	8.322	16.230	0.2280	1.2781	0.3833	2.2333	0.3664	0.2315	0.1789	0.2231	0.3825	0.1894	0.1820	0.2462	2.1694E-3	1.3934E-3	2.81E-3	1.7765E-3	3.4253E-3	2.4773E-3	2.1564E-3	2.492E-3	288.103	821.776	4116.493	52.422	67.203	18.126	83.302	47.847	82.918	32.460	14.386
103000000	8.515	16.366	0.2248	1.1605	0.3861	2.2278	0.3690	0.2384	0.1759	0.2167	0.3733	0.1977	0.1851	0.2440	2.2424E-3	1.5856E-3	3.0845E-3	1.9016E-3	3.3847E-3	2.5937E-3	2.162E-3	2.3947E-3	16.066	772.004	3990.992	49.904	65.773	18.052	82.736	47.682	83.132	30.874	14.037
104000000	8.145	16.682	0.2335	1.2776	0.4207	2.1586	0.3313	0.2371	0.1961	0.2355	0.3704	0.1989	0.1766	0.2540	2.2084E-3	1.6829E-3	2.3989E-3	1.7436E-3	3.1015E-3	2.6092E-3	2.1492E-3	2.5747E-3	45.165	915.684	4282.017	51.658	65.435	17.814	82.330	49.039	83.018	30.952	13.682
105000000	8.523	15.729	0.2092	1.1738	0.3937	2.2125	0.3530	0.2334	0.1887	0.2249	0.3755	0.1981	0.1811	0.2453	2.2133E-3	1.3886E-3	2.7149E-3	1.873E-3	3.1891E-3	2.3732E-3	1.9066E-3	2.3719E-3	24.877	934.090	4344.657	51.616	70.930	17.732	82.905	49.373	83.362	32.262	14.807
106000000	8.794	16.449	0.2266	1.3219	0.3751	2.2498	0.3602	0.2372	0.1888	0.2139	0.3770	0.2012	0.1835	0.2383	2.1931E-3	1.5193E-3	3.4245E-3	1.7178E-3	3.4471E-3	2.5463E-3	2.2522E-3	2.5269E-3	113.274	879.687	4267.164	52.999	69.614	17.759	83.523	48.130	82.637	32.032	14.386
107000000	8.847	16.291	0.2091	1.2488	0.4068	2.1863	0.3326	0.2602	0.1928	0.2144	0.3709	0.2001	0.1819	0.2471	2.1872E-3	1.3631E-3	2.9691E-3	1.8855E-3	3.0826E-3	2.374E-3	2.3091E-3	2.7506E-3	97.534	950.149	4434.888	52.930	68.218	17.801	83.519	48.963	84.331	31.421	14.362
108000000	8.205	16.892	0.2002	1.1573	0.4019	2.1963	0.3327	0.2583	0.1849	0.2241	0.3863	0.1819	0.1805	0.2513	2.0903E-3	1.3898E-3	2.7158E-3	1.834E-3	3.1472E-3	2.3474E-3	2.2586E-3	2.4543E-3	66.864	918.452	4329.759	51.625	65.926	17.916	83.049	48.144	84.317	31.012	14.740
109000000	8.047	16.016	0.2052	1.2769	0.3862	2.2277	0.3538	0.2448	0.1919	0.2095	0.3768	0.1960	0.1829	0.2443	2.155E-3	1.4009E-3	2.7531E-3	1.809E-3	3.0824E-3	2.3899E-3	2.7688E-3	2.41E-3	37.554	800.430	4091.349	53.008	63.193	17.998	82.996	48.372	82.550	31.416	14.528
110000000	8.013	16.047	0.2197	1.1107	0.3822	2.2356	0.3597	0.2386	0.1870	0.2147	0.3723	0.2007	0.1803	0.2468	2.2315E-3	1.6547E-3	2.5866E-3	1.8242E-3	2.9702E-3	2.3166E-3	1.9816E-3	2.3796E-3	363.203	983.736	4457.685	50.795	65.418	17.526	82.861	48.454	83.217	32.535	14.233
111000000	7.903	18.215	0.2328	1.2311	0.3914	2.2173	0.3757	0.2363	0.1770	0.2110	0.3751	0.1928	0.1838	0.2482	2.2526E-3	1.5655E-3	3.0021E-3	1.8333E-3	3.201E-3	2.4781E-3	2.2824E-3	2.4576E-3	53.311	861.460	4206.555	50.683	67.636	17.935	83.445	48.451	84.711	31.538	14.595
112000000	8.517	17.182	0.2299	1.3274	0.3843	2.2314	0.3500	0.2513	0.1801	0.2186	0.3782	0.1842	0.1816	0.2561	2.1953E-3	1.5566E-3	2.6615E-3	1.7528E-3	3.1595E-3	2.4493E-3	2.3412E-3	2.1614E-3	95.375	1016.799	4493.636	50.861	64.251	17.922	82.889	47.483	83.215	30.738	14.971
113000000	7.439	17.007	0.2251	1.2797	0.4060	2.1879	0.3283	0.2559	0.2043	0.2116	0.3719	0.1981	0.1847	0.2453	2.3107E-3	1.6135E-3	3.1505E-3	1.7714E-3	3.0837E-3	2.4075E-3	2.5517E-3	3.0007E-3	110.315	926.792	4295.667	51.462	67.114	17.907	83.759	47.101	84.997	31.359	13.924
114000000	8.010	15.709	0.2167	1.2973	0.3967	2.2065	0.3501	0.2510	0.1915	0.2074	0.3785	0.1980	0.1817	0.2418	2.1268E-3	1.4633E-3	3.3329E-3	1.8704E-3	3.3273E-3	2.4485E-3	2.4773E-3	2.3935E-3	102.369	993.323	4473.804	51.329	69.792	17.596	83.650	48.832	83.736	32.245	14.711
115000000	7.380	15.670	0.2517	1.2326	0.4030	2.1940	0.3435	0.2354	0.1864	0.2347	0.3782	0.1985	0.1784	0.2450	2.2821E-3	1.5073E-3	3.2232E-3	1.7998E-3	3.0822E-3	2.4512E-3	2.7698E-3	2.4699E-3	123.064	746.247	3973.667	51.494	67.169	18.255	84.021	49.718	83.859	31.379	14.723
116000000	8.681	16.534	0.2325	1.2932	0.3924	2.2151	0.3578	0.2490	0.1778	0.2154	0.3671	0.2048	0.1809	0.2472	2.3247E-3	1.5016E-3	3.411E-3	1.942E-3	3.7398E-3	2.6854E-3	2.7753E-3	2.5224E-3	430.449	896.028	4307.676	51.498	65.772	17.505	82.847	48.756	83.499	31.314	14.497
117000000	8.095	16.780	0.2271	1.4518	0.4020	2.1959	0.3618	0.2385	0.1787	0.2210	0.3714	0.1931	0.1800	0.2555	2.2335E-3	1.6284E-3	3.2393E-3	1.8463E-3	3.112E-3	2.4425E-3	2.247E-3	2.3973E-3	89.871	965.816	4408.211	51.181	65.272	17.185	83.383	47.931	83.106	31.492	14.927
118000000	8.783	16.604	0.2159	1.2277	0.4191	2.1618	0.3526	0.2570	0.1814	0.2090	0.3817	0.1895	0.1776	0.2512	2.1639E-3	1.536E-3	2.76E-3	1.9204E-3	2.9618E-3	2.4374E-3	2.2566E-3	2.5333E-3	97.600	983.687	4444.938	51.090	64.724	18.028	81.450	49.294	82.876	31.541	14.072
119000000	7.397	16.595	0.2352	1.3000	0.4091	2.1819	0.3506	0.2417	0.1903	0.2174	0.3721	0.1936	0.1816	0.2527	2.2776E-3	1.4937E-3	2.8937E-3	1.921E-3	3.0007E-3	2.6929E-3	3.0012E-3	2.7415E-3	37.120	931.899	4343.266	52.526	67.630	17.702	82.432	49.713	83.240	31.237	14.704
120000000	8.194	16.697	0.2158	1.2814	0.4077	2.1845	0.3586	0.2488	0.1817	0.2110	0.3763	0.1918	0.1820	0.2498	2.255E-3	1.7296E-3	2.5895E-3	2.0257E-3	3.211E-3	2.6077E-3	2.3153E-3	2.8857E-3	140.850	924.629	4290.912	50.443	62.709	17.751	80.959	49.554	84.893	31.718	14.210
121000000	8.367	16.745	0.2307	1.3315	0.3923	2.2155	0.3560	0.2434	0.1829	0.2176	0.3751	0.1921	0.1838	0.2490	2.1475E-3	1.564E-3	2.8702E-3	1.7401E-3	2.9031E-3	2.5065E-3	2.2459E-3	2.2526E-3	35.760	975.420	4484.523	50.413	66.261	17.607	83.457	50.325	83.809	31.373	15.212
122000000	8.363	16.537	0.2230	1.2315	0.3947	2.2105	0.3482	0.2457	0.1833	0.2228	0.3824	0.1923	0.1780	0.2472	2.1792E-3	1.4524E-3	3.038E-3	1.8084E-3	3.1829E-3	2.64E-3	2.405E-3	2.2756E-3	371.955	925.166	4322.439	50.115	66.797	17.586	82.908	49.538	82.671	31.541	14.658
123000000	7.494	16.543	0.2111	1.3191	0.3920	2.2161	0.3381	0.2540	0.1880	0.2199	0.3749	0.1963	0.1819	0.2469	2.3584E-3	1.5596E-3	2.7761E-3	1.8934E-3	3.3464E-3	2.388E-3	2.2451E-3	2.8587E-3	39.999	891.405	4205.457	50.948	68.089	18.193	82.432	48.050	83.081	32.165	14.513
124000000	7.638	17.004	0.2171	1.2465	0.3716	2.2568	0.3469	0.2470	0.1924	0.2137	0.3725	0.2022	0.1826	0.2426	2.2833E-3	1.576E-3	2.7756E-3	1.9026E-3	3.3335E-3	2.352E-3	2.4515E-3	2.3271E-3	195.364	970.358	4370.679	51.333	67.144	17.779	84.566	49.110	83.852	31.521	14.431
125000000	7.865	16.840	0.2221	1.3385	0.3788	2.2425	0.3387	0.2382	0.1979	0.2252	0.3755	0.1913	0.1824	0.2508	2.2163E-3	1.4725E-3	3.2301E-3	1.8887E-3	3.0302E-3	2.5485E-3	2.3122E-3	1.9958E-3	42.676	1070.021	4682.208	51.565	68.238	17.511	83.351	48.039	82.919	31.729	15.486
126000000	8.814	16.621	0.2279	1.3124	0.4206	2.1588	0.3391	0.2374	0.1924	0.2312	0.3758	0.1939	0.1827	0.2476	2.1683E-3	1.6625E-3	3.1352E-3	1.8226E-3	3.0177E-3	2.4474E-3	2.0716E-3	2.5782E-3	9.522	1117.317	4742.592	50.789	64.780	17.210	83.721	47.994	82.708	31.564	14.622
127000000	7.810	17.578	0.2383	1.1598	0.3965	2.2070	0.3409	0.2454	0.1956	0.2181	0.3798	0.1913	0.1778	0.2510	2.1872E-3	1.4251E-3	3.6114E-3	1.8974E-3	3.1706E-3	2.3661E-3	2.4333E-3	2.6166E-3	188.735	1020.134	4541.081	51.895	68.231	17.777	82.320	48.841	84.401	31.141	14.570
128000000	8.207	16.505	0.2084	1.3545	0.4370	2.1259	0.3336	0.2472	0.2025	0.2167	0.3774	0.1939	0.1836	0.2452	2.292E-3	1.6497E-3	2.9092E-3	1.8273E-3	3.1043E-3	2.4728E-3	2.8006E-3	2.6718E-3	59.603	983.201	4448.016	51.054	65.892	18.182	84.347	48.446	82.844	31.121	14.229
129000000	8.346	15.845	0.2242	1.3158	0.4054	2.1892	0.3563	0.2372	0.1852	0.2213	0.3756	0.1969	0.1799	0.2477	2.1497E-3	1.3172E-3	3.2686E-3	1.8547E-3	3.0946E-3	2.4901E-3	2.3787E-3	2.8766E-3	39.888	1108.368	4779.341	52.994	67.589	17.884	82.885	47.804	83.193	30.783	14.505
130000000	8.306	16.799	0.2089	1.1948	0.3974	2.2053	0.3541	0.2505	0.1886	0.2069	0.3776	0.1939	0.1829	0.2456	2.1583E-3	1.4966E-3	3.2213E-3	1.7434E-3	2.883E-3	2.4739E-3	2.3642E-3	2.2237E-3	501.888	899.262	4281.680	53.244	67.683	17.801	81.887	47.841	83.455	31.269	15.603
131000000	8.003	16.310	0.2510	1.1415	0.3892	2.2215	0.3338	0.2474	0.1798	0.2391	0.3760	0.1988	0.1830	0.2422	2.0267E-3	1.6028E-3	2.4029E-3	1.6382E-3	2.7084E-3	2.4371E-3	2.2823E-3	2.2906E-3	133.548	882.008	4285.626	50.538	67.453	18.283	82.870	49.093	83.336	31.145	15.206
132000000	8.052	16.533	0.2113	1.2647	0.3813	2.2374	0.3408	0.2504	0.1869	0.2220	0.3692	0.1989	0.1820	0.2498	2.1561E-3	1.4391E-3	2.7106E-3	1.8389E-3	2.8996E-3	2.4643E-3	2.362E-3	2.7205E-3	15.409	876.561	4301.390	52.330	69.848	18.086	82.486	48.790	83.189	31.729	14.868
133000000	7.668	16.809	0.2244	1.2788	0.3699	2.2602	0.3413	0.2489	0.1887	0.2210	0.3705	0.1970	0.1904	0.2421	2.2177E-3	1.575E-3	2.8429E-3	1.9562E-3	3.2494E-3	2.6065E-3	2.4588E-3	2.6804E-3	97.060	884.433	4264.887	51.727	64.163	18.063	83.283	48.696	82.580	31.041	14.977
134000000	8.415	16.137	0.2338	1.2298	0.4028	2.1944	0.3476	0.2424	0.1963	0.2138	0.3777	0.1936	0.1773	0.2515	2.1899E-3	1.4009E-3	2.5233E-3	1.8806E-3	3.0191E-3	2.1706E-3	1.93E-3	2.4839E-3	32.248	934.208	4380.055	52.139	65.650	17.813	82.586	47.849	83.679	31.379	14.421
135000000	8.520	16.933	0.2197	1.2729	0.4376	2.1247	0.3470	0.2463	0.1790	0.2277	0.3869	0.1931	0.1773	0.2428	2.1989E-3	1.2651E-3	3.206E-3	1.8605E-3	2.8304E-3	2.3106E-3	2.2702E-3	2.5561E-3	28.285	929.113	4423.763	54.364	70.054	18.528	81.558	52.081	84.195	32.006	14.819
136000000	8.614	16.865	0.2168	1.3111	0.4307	2.1386	0.3481	0.2457	0.1876	0.2185	0.3829	0.1861	0.1828	0.2482	2.3459E-3	1.5826E-3	3.0991E-3	1.897E-3	3.4283E-3	2.7228E-3	2.4739E-3	2.9155E-3	328.384	915.398	4316.752	51.696	67.254	18.005	83.559	47.311	83.110	32.082	14.493
137000000	8.287	17.108	0.2223	1.2128	0.3855	2.2290	0.3496	0.2439	0.1885	0.2181	0.3789	0.1942	0.1834	0.2435	2.1306E-3	1.477E-3	2.9587E-3	1.8369E-3	2.7551E-3	2.4405E-3	2.2015E-3	2.4845E-3	48.706	913.990	4371.731	50.866	65.490	18.257	82.314	48.321	82.918	31.687	14.844
138000000	9.059	16.196	0.2151	1.3185	0.3829	2.2343	0.3372	0.2610	0.1845	0.2173	0.3740	0.1933	0.1783	0.2544	2.2244E-3	1.4864E-3	3.2201E-3	1.8134E-3	2.5658E-3	2.4137E-3	2.6122E-3	2.7049E-3	52.263	1206.370	4894.412	51.727	66.468	17.675	83.225	50.043	83.719	31.195	13.973
139000000	8.450	17.140	0.2192	1.2205	0.3847	2.2305	0.3343	0.2531	0.1930	0.2196	0.3709	0.1920	0.1878	0.2494	2.1783E-3	1.5423E-3	2.6119E-3	1.6745E-3	3.0044E-3	2.4958E-3	2.5638E-3	2.6719E-3	29.239	1062.334	4589.102	50.505	68.251	17.716	81.936	48.750	84.133	31.430	14.274
140000000	7.991	15.978	0.2320	1.2673	0.3852	2.2297	0.3690	0.2403	0.1828	0.2079	0.3880	0.1948	0.1733	0.2439	2.1733E-3	1.5683E-3	2.9613E-3	1.7825E-3	2.7537E-3	2.3828E-3	2.3752E-3	2.7875E-3	52.693	988.546	4451.437	50.986	63.848	17.816	82.908	49.594	83.491	32.334	14.228
141000000	8.275	16.674	0.2307	1.3333	0.4233	2.1534	0.3421	0.2501	0.1972	0.2105	0.3775	0.1927	0.1802	0.2495	2.2695E-3	1.4642E-3	3.3244E-3	1.6618E-3	3.0518E-3	2.482E-3	2.0568E-3	2.5509E-3	52.581	848.815	4208.920	51.035	70.088	18.344	84.261	49.073	83.845	31.054	14.331
142000000	8.751	15.931	0.2137	1.1599	0.4117	2.1766	0.3361	0.2531	0.1887	0.2220	0.3747	0.1983	0.1850	0.2420	2.1686E-3	1.4912E-3	2.5726E-3	1.8521E-3	2.9742E-3	2.5204E-3	2.0733E-3	2.3624E-3	23.270	860.829	4192.115	51.892	70.934	17.918	82.316	49.122	84.388	31.655	15.060
143000000	8.829	17.027	0.2017	1.2452	0.4233	2.1534	0.3328	0.2477	0.1926	0.2269	0.3733	0.2007	0.1804	0.2455	2.1141E-3	1.5533E-3	2.7875E-3	1.9397E-3	3.1119E-3	2.5781E-3	2.5237E-3	2.3043E-3	79.106	947.433	4386.189	51.462	68.277	17.630	81.713	51.533	83.308	30.870	14.835
144000000	7.802	16.310	0.2215	1.2206	0.3834	2.2332	0.3469	0.2484	0.1836	0.2210	0.3805	0.1958	0.1779	0.2459	2.1454E-3	1.513E-3	3.1419E-3	1.863E-3	3.0987E-3	2.5458E-3	2.4675E-3	2.5561E-3	77.420	921.872	4344.280	50.294	68.337	17.697	82.477	49.263	83.615	30.751	14.806
145000000	8.327	16.537	0.2294	1.2056	0.3960	2.2079	0.3514	0.2321	0.1938	0.2227	0.3816	0.1996	0.1743	0.2445	2.0476E-3	1.4109E-3	2.7228E-3	1.7762E-3	3.1861E-3	2.3835E-3	2.2709E-3	2.5656E-3	29.284	880.743	4371.624	51.728	68.698	18.132	82.934	48.170	84.354	32.254	14.387
146000000	7.266	16.775	0.2228	1.1975	0.4105	2.1791	0.3563	0.2446	0.1753	0.2237	0.3697	0.1955	0.1828	0.2520	2.1045E-3	1.4688E-3	2.6526E-3	1.9027E-3	2.8668E-3	2.4422E-3	2.3569E-3	2.6908E-3	27.089	807.399	4125.249	52.197	66.303	17.473	81.672	48.786	83.482	31.120	14.716
147000000	7.970	16.228	0.2168	1.1954	0.3949	2.2102	0.3611	0.2249	0.1867	0.2272	0.3758	0.1874	0.1877	0.2491	2.1498E-3	1.5767E-3	2.6767E-3	1.8229E-3	3.1769E-3	2.2459E-3	2.1329E-3	2.4449E-3	30.835	1000.175	4490.372	51.710	63.178	18.202	81.853	47.462	84.425	32.317	15.222
148000000	7.870	15.942	0.2260	1.4518	0.4152	2.1697	0.3576	0.2389	0.1916	0.2119	0.3769	0.1943	0.1847	0.2441	2.306E-3	1.7309E-3	3.6497E-3	1.9353E-3	3.1595E-3	2.6125E-3	2.516E-3	2.8345E-3	23.924	822.815	4087.629	50.243	66.677	17.566	83.806	47.944	83.529	31.222	14.303
149000000	9.283	16.999	0.2172	1.1585	0.4173	2.1653	0.3446	0.2455	0.1864	0.2234	0.3832	0.1984	0.1786	0.2397	2.1175E-3	1.6131E-3	2.7551E-3	1.7316E-3	2.8061E-3	2.3455E-3	2.3837E-3	2.2797E-3	60.058	1053.794	4632.453	50.363	64.618	17.533	82.292	48.888	84.231	30.655	15.074
150000000	8.115	16.704	0.2171	1.3112	0.4004	2.1993	0.3546	0.2494	0.1912	0.2048	0.3703	0.1967	0.1832	0.2497	2.1878E-3	1.4989E-3	3.0255E-3	1.9426E-3	2.8639E-3	2.5446E-3	2.4329E-3	2.451E-3	108.803	800.649	4127.560	52.354	66.927	18.363	81.198	48.590	84.798	31.458	15.787
